"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","infraspecificEpithet","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","sex"
"607","2020-09-12 05:00:02-03","US","US","3217832","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, D. C.",NA,NA,NA,"R. Barbieri","1991","10","13","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"700","700",NA,"US00382437","US00382437_01",NA,"Caryophyllales",NA,"1",NA,"8162",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA
"608","2020-09-12 05:00:02-03","US","US","2048006","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"G. Hatschbach","1947","11","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00411961","US00411961_01",NA,"Caryophyllales",NA,"1",NA,"103",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA
"609","2020-09-02 16:22:36-03","Cenargen","CEN","48268","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","M. A. Machado",NA,NA,NA,"M. A. Machado","2002","08","00","Brasil","BA","VITORIA DA CONQUISTA","12 km a Leste de Vitória da Conquista, na rodovia para Itambé.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"Ramos cilíndricos, finos, com segmentos de 14 a 18 cm e comprimento. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (65166). Feira de Santana - Bahia.","CEN00048268","CEN00048268",NA,NA,"70493","1","auto","6",NA,NA,"Exsicatas",NA,NA,NA,NA,NA
"610","2019-12-09 17:29:39-03","UFPR","EFC","14232","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","subsp. pulvinigera (G.Lindb.) Barthlott & N.P.Taylor","Blum, C.T.","2015","04","29","Blum, C.T.","2015","04","29","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2403","-25.4478","-49.2403","-25.4478","923","923","Epífita a 10 m, frutos violáceos, Floresta Ombrófila Mista no estágio médio da sucessão","EFC014232",NA,NA,NA,NA,NA,NA,"2116",NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-12-09 17:29:39-03","UFPR","EFC","6880","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Cardoso, W.C.","2019","08","22","Koehler, A.","1996","09","14","Brasil","Paraná","Araucária","Campina dos Martins","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"Planta trepadora, comum no ambiente","EFC006880",NA,NA,NA,"21346",NA,"auto","57",NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-12-09 17:29:39-03","UFPR","EFC","18000","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Völtz, R.R.","2019","03","26","Völtz, R.R.; Serejo, S.V.","2019","02","26","Brasil","Paraná","São Mateus do Sul",NA,"-50.49583","-25.9425","-50.49583","-25.9425","800","800","Erva epífita pendente; frutos avermelhados; interior de Floresta Ombrófila Mista parqueada","EFC018000",NA,NA,NA,NA,NA,NA,"2048",NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-13 11:17:22-03","USP","SPF","177360","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2006","10",NA,"Lovo, J","2006","09","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.554333","-19.272222","-43.554333","-19.272222","1398","1398",NA,"SPF00177360",NA,NA,NA,NA,NA,NA,"157",NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-13 11:17:22-03","USP","SPF","191364","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM",NA,NA,NA,"Calvente, AM","2006","07","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.007333","-22.451667","-43.007333","-22.451667","1500","2263",NA,"SPF00191364",NA,NA,NA,NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-13 11:17:22-03","USP","SPF","191366","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2005",NA,NA,"Calvente, AM","2005","11","21","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.522444","-22.436083","-42.522444","-22.436083","1117","1117",NA,"SPF00191366",NA,NA,NA,NA,NA,NA,"153",NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-13 11:17:22-03","USP","SPF","191367","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2005",NA,NA,"Calvente, AM","2005","11","21","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.522444","-22.436083","-42.522444","-22.436083","1117","1117",NA,"SPF00191367",NA,NA,NA,NA,NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-13 11:17:22-03","USP","SPF","61870","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Anônimo",NA,NA,NA,"Zappi, DC","1987","07","20","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-20.666667","-43.666667","-20.666667","1600","1600",NA,"SPF00061870",NA,NA,NA,NA,NA,NA,"CFCR11167",NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-13 11:17:22-03","USP","SPF","191371","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM",NA,NA,NA,"Calvente, AM","2007","02","10","Brasil","Minas Gerais","Santa Maria do Salto",NA,"-40.040417","-16.402806","-40.040417","-16.402806","850","850",NA,"SPF00191371",NA,NA,NA,NA,NA,NA,"332",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-13 11:17:22-03","USP","SPF","191372","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM",NA,NA,NA,"Calvente, AM","2007","02","06","Brasil","Bahia","Jaguaquara",NA,"-39.948583","-13.549972","-39.948583","-13.549972","821","821",NA,"SPF00191372",NA,NA,NA,NA,NA,NA,"311",NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-13 11:17:22-03","USP","SPF","194573","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM",NA,NA,NA,"Calvente, AM","2007","10","13","Brasil","São Paulo","São José do Barreiro","Serra da Bocaina","-44.637944","-22.705833","-44.637944","-22.705833","1692","1692",NA,"SPF00194573",NA,NA,NA,NA,NA,NA,"365",NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-03-15 18:26:23-03","USP","SPF","209903","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, DC","2010","05",NA,"Zappi, DC","2009","11","25","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Subida da trilha do João Carrinho, primeiro platô da serra.","-43.72965","-18.951247","-43.72965","-18.951247",NA,NA,"Epífita com ramos pendentes, avermelhados, frutos jovens verdes.; Capão de mata perturbada.","SPF00209903",NA,NA,NA,NA,NA,NA,"2501",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-13 11:17:22-03","USP","SPF","227937","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Gonzaga, DR","2016","09","23","Baez, C","2016","08","28","Brasil","Rio de Janeiro","Campos dos Goytacazes","Parque Estadual do Desengano, Região do Rio Mocotó.","-41.756389","-21.813333","-41.756389","-21.813333","291","291",NA,"SPF00227937","SPF00227937",NA,NA,NA,NA,NA,"961",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-13 11:17:22-03","USP","SPF","80924","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Anônimo",NA,NA,NA,"Harley, RM","1988","11","03","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.566667","-19.916667","-43.566667","-19.916667","1740","1740",NA,"SPF00080924",NA,NA,NA,NA,NA,NA,"25499",NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-13 11:17:24-03","USP","SPF","184616","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Zappi, DC","2009",NA,NA,"Viana, PL","2008","03","13","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio","-44.766667","-22.1","-44.766667","-22.1","1900","1900",NA,"SPF00184616",NA,NA,NA,NA,NA,NA,"4002","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"625","2019-11-13 11:17:22-03","USP","SPF","84758","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa hohenauensis","(F.Ritter) Barthlott & N.P.Taylor","Anônimo",NA,NA,NA,"Zappi, DC","1989","05","24","Paraguai",NA,NA,"Reserva Biológica de Itabó.",NA,NA,NA,NA,NA,NA,NA,"SPF00084758",NA,NA,NA,NA,NA,NA,"92","hohenauensis",NA,NA,NA,NA,NA,NA,NA
"626","2019-11-13 11:17:22-03","USP","SPF","80925","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa oreophila","N.P.Taylor & Zappi","Cardoso, WC","2018","08",NA,"Harley, RM","1988","11","12","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.966667","-13.533333","-41.966667","-13.533333","175","175",NA,"SPF00080925",NA,NA,NA,NA,NA,NA,"26400","oreophila",NA,NA,NA,NA,NA,NA,NA
"627","2019-11-13 11:17:24-03","USP","SPF","80926","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa oreophila","N.P.Taylor & Zappi","Cardoso, WC","2018","08",NA,"Harley, RM","1988","12","13","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.966667","-13.516667","-41.966667","-13.516667","1500","1500",NA,"SPF00080926",NA,NA,NA,NA,NA,NA,"25566","oreophila",NA,NA,NA,NA,NA,NA,NA
"628","2019-11-13 11:17:24-03","USP","SPF","87995","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa oreophila","N.P.Taylor & Zappi","Cardoso, WC","2018","08",NA,"Ganev, W","1992","09","14","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1480","1480",NA,"SPF00087995",NA,NA,NA,NA,NA,NA,"1094","oreophila",NA,NA,NA,NA,NA,NA,NA
"629","2019-11-13 11:17:24-03","USP","SPF","174205","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Zappi, DC","2009",NA,NA,"Lemos, RCC","2006","03","04","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Alto do Palácio.","-43.546917","-19.254722","-43.546917","-19.254722",NA,NA,NA,"SPF00174205",NA,NA,NA,NA,NA,NA,"1","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"630","2019-11-13 11:17:24-03","USP","SPF","191365","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Calvente, AM","2006",NA,NA,"Calvente, AM","2006","09","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2","-22.916667","-43.2","-22.916667","661","1021",NA,"SPF00191365",NA,NA,NA,NA,NA,NA,"236","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"631","2019-11-13 11:17:24-03","USP","SPF","191370","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Calvente, AM","2007","01","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.555722","-19.925","-40.555722","-19.925","703","703",NA,"SPF00191370","SPF00191370",NA,NA,NA,NA,NA,"293","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"632","2019-11-13 11:17:24-03","USP","SPF","191373","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Calvente, AM","2007","01","19","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.0845","-20.526028","-41.0845","-20.526028","1178","1178",NA,"SPF00191373","SPF00191373",NA,NA,NA,NA,NA,"276","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"633","2019-11-13 11:17:24-03","USP","SPF","70723","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Gonzaga, DR","2015","07",NA,"Sousa, HC","1986","10","16","Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"SPF00070723",NA,NA,NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"634","2019-11-13 11:17:24-03","USP","SPF","136112","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Zappi, DC","2000",NA,NA,"Forzza, RC","1999","04","14","Brasil","Bahia","Abaíra","Catolés","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"SPF00136112",NA,NA,NA,"26531",NA,"auto","1212","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"635","2019-11-13 11:17:22-03","USP","SPF","37014","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa oreophila","N.P.Taylor & Zappi","Cardoso, WC","2018","08",NA,"Stannard, BL","1984","12","19","Brasil","Bahia","Lençóis","Serra Larga","-41.3899993896484","-12.563099861145",NA,NA,"1400","1400",NA,"SPF00037014",NA,NA,NA,"47385",NA,"auto","CFCR7214","oreophila",NA,NA,NA,NA,NA,NA,NA
"636","2019-11-13 11:17:22-03","USP","SPF","199003","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2010","06",NA,"Kollmann, L","2004","09","05","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"SPF00199003",NA,NA,NA,"23588",NA,"auto","7002",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-13 11:17:24-03","USP","SPF","199001","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Kollmann, L","2000","10","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"SPF00199001",NA,NA,NA,"23588",NA,"auto","3199","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"638","2019-11-13 11:17:22-03","USP","SPF","199005","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Kollmann, L","2008","05",NA,"Kollmann, L","2008","10","24","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00199005",NA,NA,NA,"48094",NA,"auto","11259",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-13 11:17:22-03","USP","SPF","198998","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Kollmann, L","2008","09",NA,"Kollmann, L","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,NA,"SPF00198998",NA,NA,NA,"29430",NA,"auto","11166",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-13 11:17:22-03","USP","SPF","198995a","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Anônimo",NA,NA,NA,"Kollmann, L","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,NA,"SPF00198995",NA,NA,NA,"29430",NA,"auto","11169a",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-13 11:17:22-03","USP","SPF","199002","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2010","06",NA,"Kollmann, L","2003","06","24","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998",NA,NA,NA,NA,NA,"SPF00199002",NA,NA,NA,"31867",NA,"auto","6251",NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-13 11:17:24-03","USP","SPF","199007","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Kollmann, L","2005","09","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00199007",NA,NA,NA,"23813",NA,"auto","8284","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"643","2019-11-13 11:17:24-03","USP","SPF","199006","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Kollmann, L","2005","08","31","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00199006",NA,NA,NA,"23813",NA,"auto","8263","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"644","2019-11-13 11:17:24-03","USP","SPF","198997","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Kollmann, L","2001","08","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00198997",NA,NA,NA,"23813",NA,"auto","4230","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"645","2019-11-13 11:17:24-03","USP","SPF","198999","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Cardoso, WC","2018","08",NA,"Kollmann, L","2001","07","26","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Prof. Mello Leitão","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00198999",NA,NA,NA,"23813",NA,"auto","4198","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"646","2019-11-13 11:17:24-03","USP","SPF","72096","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Gonzaga, DR","2015","07",NA,"Zappi, DC","1991","07","27","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00072096",NA,NA,NA,"30417",NA,"auto","261","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"647","2019-11-13 11:17:24-03","USP","SPF","189795","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Gonzaga, DR","2015","07",NA,"Forzza, RC","2006","09","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1100","1700",NA,"SPF00189795",NA,NA,NA,"30417",NA,"auto","4246","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"648","2019-11-13 11:17:24-03","USP","SPF","178025","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Gonzaga, DR","2015","07",NA,"Forzza, RC","2004","03","09","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1200","1200",NA,"SPF00178025",NA,NA,NA,"30417",NA,"auto","3062","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"649","2019-11-13 11:17:22-03","USP","SPF","47562","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Anônimo",NA,NA,NA,"Zappi, DC","1987","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SPF00047562",NA,NA,NA,"33136",NA,"auto","CFCR10931",NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-13 11:17:22-03","USP","SPF","74761","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Anônimo",NA,NA,NA,"Giulietti, AM","1991","07","27","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"1400","1500",NA,"SPF00074761",NA,NA,NA,"26557",NA,"auto","CFSC12513",NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-13 11:17:22-03","USP","SPF","42430","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, DC","1987","03",NA,"Mello-Silva, R","1986","05","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00042430",NA,NA,NA,"26557",NA,"auto","CFSC9768",NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-13 11:17:22-03","USP","SPF","49960","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, DC","1989","11",NA,"Zappi, DC","1987","06","20","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00049960",NA,NA,NA,"26557",NA,"auto","CFSC10189",NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-13 11:17:22-03","USP","SPF","72100","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Taylor, NP","1993","02",NA,"Zappi, DC","1987","02","27","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00072100",NA,NA,NA,"26557",NA,"auto","CFSC10049",NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-13 11:17:24-03","USP","SPF","78775","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Calvente, AM","2004","03",NA,"Prado, J","1987","09","09","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00078775",NA,NA,NA,"26557",NA,"auto","CFSC10644","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"655","2019-11-13 11:17:22-03","USP","SPF","194550","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2009","07",NA,"Bonnet, A","2008","09","02","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"SPF00194550",NA,NA,NA,"56988",NA,"auto","700188",NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-13 11:17:22-03","USP","SPF","178427","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2005",NA,NA,"Calvente, AM","2005","11","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,"1300","1300",NA,"SPF00178427",NA,NA,NA,"30526",NA,"auto","164",NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-11-13 11:17:22-03","USP","SPF","191368","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2005",NA,NA,"Calvente, AM","2005","11","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,"1300","1300",NA,"SPF00191368",NA,NA,NA,"30526",NA,"auto","163",NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-13 11:17:22-03","USP","SPF","80947","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, DC","1988","10",NA,"Zappi, DC","1988","10","01","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00080947",NA,NA,NA,"21048",NA,"auto","74",NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-13 11:17:22-03","USP","SPF","194565","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, AM","2007","11",NA,"Mittelstaedt, CA","2005","09","17","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,"SPF00194565",NA,NA,NA,"28666",NA,"auto","234",NA,NA,NA,NA,NA,NA,NA,NA
