"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"511","2019-10-07 09:36:28-03","UEFS","HUEFS","163989","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","A.F.P.Machado","Assis, M.A.de","1602","2002","10","14",NA,"Brasil","São Paulo","Rio Claro","fazenda são josé","-47.560001373291","-22.4099998474121",NA,"mata mesófila semidescídua","HUEFS0163989",NA,"HUEFS0163989",NA,NA,NA,NA,NA,"21773","auto","2011","03",NA,"Rosanae",NA,NA,NA,NA
"512","2019-10-07 09:36:28-03","UEFS","HUEFS","163991","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Castro, E.R.","315","2003","12","12",NA,"Brasil","São Paulo","Cananéia","ilha do cardoso","-47.9199981689453","-25.0100002288818",NA,"floresta de planície","HUEFS0163991",NA,"HUEFS0163991",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"513","2019-10-07 09:36:28-03","UEFS","HUEFS","137388","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.",NA,"Melo, E.","5652","2008","04","19",NA,"Brasil","Bahia","Morro do Chapéu","Buraco da Duda ou Buracão.","-41.1561012268066","-11.5500001907349",NA,"Caatinga. Afloramento de calcário.","HUEFS0137388",NA,"HUEFS0137388",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"514","2019-10-07 09:36:28-03","UEFS","HUEFS","75285","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.","R.M.de Castro","França, G.S.","323","2003","05","07",NA,"Brasil","Minas Gerais","Dionísio","Pico do Jacroá.","-42.671944","-19.743889",NA,NA,"HUEFS0075285","720","HUEFS0075285","720",NA,NA,"42W40'19''","19S44'38''",NA,NA,"2004","03",NA,"Rosanae",NA,NA,NA,NA
"515","2019-11-22 16:09:17-03","UEFS","HUEFS","171515","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.",NA,NA,"5796","2007","12","06",NA,"Brasil","Espírito Santo","Linhares","Linhares.","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","HUEFS0171515",NA,"HUEFS0171515",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"516","2019-12-04 16:39:48-03","FFCLRP","SPFR","14450","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pereira, R.A.S.; Costa, P.C.","Costa, P.C.; Costa, M.F.B.","44","2012","11","04",NA,"Brasi","Espírito Santo","Linhares","Estrada de acesso ao Pontal do Ipiranga.","-39.904306","-19.361528",NA,NA,NA,"25",NA,"25",NA,NA,"39o54'15.5W","19o21'41.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-12-04 16:39:48-03","FFCLRP","SPFR","10403","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.; Groppo, M.; Tanaka, G.","14","2007","05","26",NA,"Brasil","São Paulo","Colina","Vicinal Colina-Olímpia (Sad-69)","-48.667083","-20.732361",NA,"Próximo às casas de uma propriedade rural",NA,"526",NA,"526",NA,NA,"48o40'01.5W","20o 43'56.5S",NA,NA,"2009","04","03",NA,NA,NA,NA,NA
"518","2019-12-04 16:39:48-03","FFCLRP","SPFR","11266","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pereira, R.A.S.","Pereira, R.A.S.; Lapate, M.E.; Coelho, L.F.M.","160","2007","09","27",NA,"Brasil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.673011","-22.380303",NA,"(Corr. Alegr.) Na entrada da hospedaria da EEC.",NA,"674",NA,"674",NA,NA,"49o40'22.84W","22o22'49.09S",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA
"519","2019-12-04 16:39:48-03","FFCLRP","SPFR","11268","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pereira, R.A.S.","Pereira, R.A.S.; Coelho, L.F.M; Elias, L.G.; Jansen, S.G.; Kjellberg, F.","168","2008","03","07",NA,"Brasil","São Paulo","Ubatuba","BR-101, Km 1","-44.771517","-23.357426",NA,"Lado direito no sentido RJ-SP (Corr. Alegr.)",NA,"30",NA,"30",NA,NA,"44o46'17.46W","23o21'26.732S",NA,NA,"2008","03",NA,NA,NA,NA,NA,NA
"520","2019-12-04 16:39:48-03","FFCLRP","SPFR","11850","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.; Farache, F.H.A.","29","2008","06","29",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo (datum Corr. Alegr.)","-52.175806","-22.619",NA,"Trilha das Perobeiras, a menos de 100m do início. (Registro TS165 do Lab. Ecol. Veg. Da FFCLRP-USP-RP)",NA,"275",NA,"275",NA,NA,"52o10'32.9W","22o37'08.4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-12-04 16:39:48-03","FFCLRP","SPFR","12394","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.; Farache, F.H.A.","49","2009","06","25",NA,"Brasil","Santa Catarina","Blumenau","Rua Santa Maria (datum SAD 69)","-49.097833","-26.994389",NA,"À norte da via.",NA,"66",NA,"66",NA,NA,"49o05'52.2W","26o59'39.8S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-12-04 16:39:48-03","FFCLRP","SPFR","12400","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.; Farache, F.H.A.","73","2009","06","30",NA,"Brasil","Santa Catarina","Indaial","Região do Encano (datum SAD 69)","-49.181833","-26.985861",NA,"Na margem do rio Encano, dentro do sítio Noki.",NA,"159",NA,"159",NA,NA,"49o10'54.6W","26o59'09.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-12-04 16:39:48-03","FFCLRP","SPFR","12660","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.","81","2009","09","22",NA,"Brasil","São Paulo","Teodoro Sampaio","Datum Córrego Alegre","-52.288861","-22.619306",NA,"Na margem do rio Paranapanema entre as trilhas Taquaral e angelim (Registro TS453 do Lab. Ecol. Veg. Da FFCLRP-USP-RP)",NA,"262",NA,"262",NA,NA,"52o17'19.9W","22o37'09.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-12-04 16:39:48-03","FFCLRP","SPFR","15310","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pereira, R.A.S.; Kjellberg, F.","Pereira, R.A.S.; Kjellberg, F.","193","2012","03","20",NA,"Brasil","São Paulo","Ribeira","Zona Rural, rodovia SP-250","-48.991444","-24.618139",NA,"Corr. Alegr.",NA,"271",NA,"271",NA,NA,"48o59'29.2W","24o37'05.3S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-12-04 16:39:48-03","FFCLRP","SPFR","15313","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pereira, R.A.S.; Costa, P.C.","Costa, P.C.; Costa, M.F.B.","48","2012","11","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Vale do Rio Doce","-40.081","-19.435861",NA,"Corr. Alegr.",NA,"26",NA,"26",NA,NA,"40o04'51.6W","19o26'09.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-12-04 16:39:48-03","FFCLRP","SPFR","16386","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Farache, F.H.","Farache, F.H.","578",NA,NA,NA,NA,"Brasil","São Paulo","Vargem Grande do Sul","Rotatória BR 267","-46.883233","-21.842528",NA,NA,NA,"735",NA,"735",NA,NA,"46o52'59.64W","21o50'33.10S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-12-04 16:39:48-03","FFCLRP","SPFR","16387","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Farache, F.H.","Farache, F.H.","588","2017","02","22",NA,"Brasil","São Paulo","Águas da Prata","Praça das águas","-46.715403","-21.944678",NA,NA,NA,"821",NA,"821",NA,NA,"46o42'55.45W","21o56'40.84S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-12-04 16:39:48-03","FFCLRP","SPFR","16388","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Farache, F.H.","Farache, F.H.","584","2017","02","22",NA,"Brasil","São Paulo","Águas da Prata","Praça das águas","-46.715139","-21.933419",NA,NA,NA,"821",NA,"821",NA,NA,"46o42'54.50W","21o56'00.31S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-12-04 16:39:48-03","FFCLRP","SPFR","16389","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Farache, F.H.","Farache, F.H.","583","2017","02","22",NA,"Brasil","São Paulo","Águas da Prata","Praça das águas","-46.715247","-21.933256",NA,NA,NA,NA,NA,NA,NA,NA,"46o42'54.89W","21o55'59.72S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-12-04 16:39:48-03","FFCLRP","SPFR","12387","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Coelho, L.F.M.","Coelho, L.F.M.; Farache, F.H.A.","77","2009","07","03",NA,"Brasil","Santa Catarina","Indaial","SC-486 na altura do Km21, entre Gaspar e Itajai (datum SAD 69)","-48.814028","-26.996417",NA,"Em propriedade particular, na esquina das rua Leopoldo Fisher com Antonio Hail.",NA,"14",NA,"14",NA,NA,"48o48'50.5W","26o59'47.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-12-04 16:39:48-03","FFCLRP","SPFR","16767","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Pelissari, G.","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29265",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho.","-47.924722",NA,NA,"Floresta Ombrófila Densa Submontana.",NA,"350",NA,"450",NA,NA,"47o55'29W","24o10'89S",NA,NA,"2011","08","02",NA,NA,NA,NA,NA
"532","2019-06-11 12:33:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","R. B. Foster","9150","1982","10","14","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9150",NA,NA
"533","2019-06-11 15:56:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"C. C. Berg","I. M. Sánchez Vega & J. M. Cabanillas S.","3885","1985","7","13","South America","Peru","Loreto","Maynas","alrededores de Quistococha",NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"534","2019-06-11 12:43:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","J. P. P. Carauta","215","1964","3","31","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"215",NA,NA
"535","2019-06-11 12:35:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","R. B. Foster","5942","1980","11","27","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5942",NA,NA
"536","2019-06-11 12:35:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","R. B. Foster","6911","1979","8","20","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6911",NA,NA
"537","2019-06-11 12:44:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","A. P. Duarte","5488","1961","1","18","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5488",NA,NA
"538","2019-06-11 12:35:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"RRC ID Flag","R. B. Foster","12089","1986","11","3","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12089",NA,NA
"539","2015-03-07 09:12:06-03","F","FMNH-SEEDPLANTS","V0228537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0228537F",NA,"V0228537F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"540","2015-03-07 08:26:14-03","F","FMNH-SEEDPLANTS","V0203067F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0203067F",NA,"V0203067F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"541","2015-03-07 08:26:13-03","F","FMNH-SEEDPLANTS","V0203064F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0203064F",NA,"V0203064F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"542","2017-06-23 15:45:08-03","F","FMNH-SEEDPLANTS","V0203065F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,"R. E. Schultes","10400a","1948",NA,NA,"South America","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,"V0203065F",NA,"V0203065F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"543","2015-03-07 08:26:14-03","F","FMNH-SEEDPLANTS","V0203066F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0203066F",NA,"V0203066F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"544","2015-03-07 08:26:14-03","F","FMNH-SEEDPLANTS","V0203068F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0203068F",NA,"V0203068F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"545","2015-03-07 09:12:05-03","F","FMNH-SEEDPLANTS","V0228536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0228536F",NA,"V0228536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"546","2019-01-25 15:43:03-02","IAC","IAC","16652","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","eximia","Ficus eximia","Schott","A.F.P. Machado","A. Tosello","s/nº","1954","02","07",NA,"Brasil","Paraná","Engenheiro Beltrão",NA,"-52.2692","-23.7972",NA,"Nome vulgar: figueira Branca",NA,NA,NA,NA,NA,NA,"-52.2692","-23.7972",NA,NA,"2015","09","21",NA,NA,NA,NA,NA
"547","2019-01-25 15:43:03-02","IAC","IAC","20845","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","eximia","Ficus eximia","Schott","A.F.P. Machado","J.P.P. Carauta","215","1964","03","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Botafogo, Estado da Guanabara","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,"2015","08","03",NA,NA,NA,NA,NA
"548","2019-01-25 15:43:03-02","IAC","IAC","29026","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","eximia","Ficus eximia","Schott","A.F.P. Machado","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","407","1994","06","16",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,"-46.6808","-22.6819",NA,NA,"2015","08","04",NA,NA,NA,NA,NA
"549","2019-01-25 15:43:03-02","IAC","IAC","35221","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","eximia","Ficus eximia","Schott","A.F.P. Machado","R.A.S. Pereira; J. Semir & J.C. Galvão","6","1997","03","25",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,"-47.086761","-22.863721",NA,NA,"2015","08","04",NA,NA,NA,NA,NA
"550","2019-01-25 15:43:03-02","IAC","IAC","53620","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","eximia","Ficus eximia","Schott","G. Pelissari","V.C. Souza; J. Paula-Souza; V.R. Scalon & F.J. Campos","9736","1996","01","08",NA,"Brasil","São Paulo","Restinga","Estr. Batatais - Franca (SP 334), km 373, ca. 22 km de Franca.","-47.4828","-20.6033",NA,NA,NA,NA,NA,NA,NA,NA,"-47.4828","-20.6033",NA,NA,"2011","08","02",NA,NA,NA,NA,NA
"551","2019-01-25 15:43:03-02","IAC","IAC","44891","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","glabra","Ficus glabra","Vell.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","42","2004","10","18",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"ind. 732 fitossoc.",NA,NA,NA,NA,NA,NA,"-47.042331","-22.801017",NA,NA,"2004","10","18",NA,NA,NA,NA,NA
"552","2019-01-25 15:43:03-02","IAC","IAC","53724","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","glabra","Ficus glabra","Vell.","M.C.R. Campos & R. Belinelo","M.C.R. Campos & R. Belinelo","987","2007","03","04",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM, trilha da Casa da Farinha","-45.0711","-23.4339",NA,"Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 92",NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339",NA,NA,"2007","03","04",NA,NA,NA,NA,NA
"553","2020-07-23 12:15:07-03","CEPLAC","CEPEC","124272","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"A. F. P. Machado","R. A. S. Pereira","126","2006","01","14",NA,"Brasil","São Paulo","ribeirão preto","Campus da USP. Ao lado do Banco do Brasil. Indíviduo F096.","-47.8575","-21.17",NA,NA,NA,NA,NA,NA,NA,NA,"47W51'27","21S10'12",NA,NA,NA,NA,NA,NA,"31/01/2012",NA,NA,NA
"554","2020-07-23 12:15:07-03","CEPLAC","CEPEC","132021","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"O. A. Santos","O. A. Santos","175","2006","01","10",NA,"Brasil","Amazonas","manaus","Ponta Negra, Hotel Tropical. Vegetação as margen sdo Rio Negro.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"555","2020-07-23 12:15:07-03","CEPLAC","CEPEC","133243","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"O. A. Santos","O. A. Santos","146","2006","08","23",NA,"Brasil","Amazonas","manaus","Ponta Negra, Hotel Tropical. Vegetação às margens do Rio Negro.","-60.0250015258789","-3.10193991661072",NA,"<ll>dwc_commonname:</ll> Apuí",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"556","2020-07-23 12:15:07-03","CEPLAC","CEPEC","153037","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"A. F. P. Machado & G. Pelissari","J. R. Pirani","4518",NA,NA,NA,NA,"Brasil","São Paulo","ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-07-02 15:56:05-03","UEM","HUEM","30252","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Lucas Henrique Xavier","s.n.","2016","02","22",NA,"Brasil","Paraná","Maringá","Rotatória entre Colégio Marista e Bosque II","-51.9385986328125","-23.4253005981445",NA,"Arbórea;","HUEM000008000",NA,"HUEM000008000",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-11-04 17:29:53-03","UEM","HUEM","11257","S","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Cervi, AC; S. Menezes","C.A. Silva; Patrícia","31","2000","04","17",NA,"Brasil","Paraná","Morretes","Coletada em beira de estrada, Km 55 sentido CNPF - Morretes","-48.834400177002","-25.476900100708",NA,"Árvore.; Floresta Ombrófila Densa.","HUEM000008001","100","HUEM000008001","100",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-11-12 17:02:51-03","UEL","FUEL","53860","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Boeni, BO","Boeni, BO; Silveira, D","23","2011","11","29",NA,"Brasil","Rio Grande do Sul","Morro Alto",NA,"-51.413389","-29.715444",NA,NA,"FUEL012847","25",NA,"25",NA,NA,"-51.413389","-29.715444",NA,NA,"2011","11","29",NA,NA,NA,NA,NA
"560","2020-11-12 17:02:51-03","UEL","FUEL","53858","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Boeni, BO","Boeni, BO; Molz, M; Silveira, D","79","2013","04","20",NA,"Brasil","Rio Grande do Sul","Mampituba",NA,"-49.945278","-29.211389",NA,NA,"FUEL012846","36",NA,"36",NA,NA,"-49.945278","-29.211389",NA,NA,"2013","04","20",NA,NA,NA,NA,NA
"561","2020-11-12 17:02:51-03","UEL","FUEL","11891","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Mano, GB","Francisco das Chagas e Silva","1711","1994","06","14",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,"FUEL012587",NA,NA,NA,NA,NA,NA,NA,"20625","auto","2019","08","21",NA,NA,NA,NA,NA
"562","2020-11-12 17:02:51-03","UEL","FUEL","33353","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Silva, CA; et al.","31","2000","04","17",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"FUEL012588",NA,NA,NA,NA,NA,NA,NA,"30514","auto","2015","05","27",NA,NA,NA,NA,NA
"563","2019-10-16 14:14:40-03","UEL","FUEL","41865","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.","Vieira, AOS","Santos, GASD","4","2006","01","10",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667",NA,NA,"FUEL012880",NA,NA,NA,NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-10-16 14:14:40-03","UEL","FUEL","41866","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.","Vieira, AOS","Santos, GASD","s.n.","2005","08","20",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667",NA,NA,"FUEL012883",NA,NA,NA,NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-10-16 14:14:40-03","UEL","FUEL","41867","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","glabra","Ficus glabra","Vell.","Vieira, AOS","Santos, GASD","s.n.","2005","11","05",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667",NA,NA,"FUEL012881",NA,NA,NA,NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
