"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"338","2020-11-04 17:30:01-03","UEM","HUEM","5967","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","E.J. Lucas","Souza, VC; L.Capellari Jr.; Miyagi, P; Ivanauskas, NM; Pereira, VF; E. Moncaio; Berg, C","5946","1994","04","23",NA,"Brasil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a caverna, Mata Atlântica","-48.833333","-24.533333","650","650",NA,"Arbusto ca. de 3 m de altura; frutos imaturos verdes; su-bosque","HUEM000008694","HUEM000008694",NA,NA,"-48.833333","-24.533333","2003","01",NA,NA,NA,NA,NA,NA
"339","2020-11-04 17:30:01-03","UEM","HUEM","5962","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","E.J.Lucas","Souza, JP; J.A.Zandoval; P.H.Miyagi","120","1995","02","16",NA,"Brasil","São Paulo","Tapiraí","Cachoeira do Chá, a 12 km de Tapiraí em direção a Juquiá; mata mesófila","-47.560833","-20.029444",NA,NA,NA,"Arbusto ca. de 2-3 m de altura; frutos imaturos","HUEM000008696","HUEM000008696",NA,NA,"-47.560833","-20.029444","2003","01",NA,NA,NA,NA,NA,NA
"340","2020-11-04 17:30:01-03","UEM","HUEM","12011","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Castro, ER","Rodrigo de Castro","23","2001","07","09",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso-PEIC, Mata Atlântica; floresta de planície","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore com ca. de 8 m de altura; fruto maduro de cor preta","HUEM000008695","HUEM000008695","37574","auto",NA,NA,"2003","09","12",NA,NA,NA,NA,NA
"341","2019-07-02 15:56:10-03","UEM","HUEM","5863","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","E.J.Lucas","Moraes, Pedro L.R. de","814","1993","03","28",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Fazenda Intervales-núcleo Saibadela- Sete barras- cachoeira Saibadela","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Arvoreta ca. de 3 m de altura; frutos imaturos; beira d'água","HUEM000008697","HUEM000008697","27904","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA,NA
"342","2020-11-04 17:30:01-03","UEM","HUEM","13895","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","88","2003","01","26",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Study parcel, 300 m. from entrance from road. Mata Atlântica","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Sterile, to recollet fertile material from numbered individual: CB:55. Tree to 10 m.; canopy c. 3 m, wide; silky white patent hairs covering underside of leaves, particularly on mid rib. Trunk bright green, perfectly straight and","HUEM000008698","HUEM000008698","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:05:54-03","UnB","UB","213365","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Cordeiro, J","Brotto, ML; Barboza, E; Silva, JM","1305","2013","07","18","Southern America","Brasil","Paraná ","Guaraqueçaba","RPPN Salto Morato, trilha do pico","-48.301389","-25.148333","375","375",NA,"Árvore de 10m; frutos imaturos verdes; Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,"-48.301389","-25.148333","2013","07","30",NA,NA,NA,NA,NA
"344","2019-11-01 15:05:54-03","UnB","UB","168896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sobral, M","Negrelle, R; Londero, C","A851","1993","03","05","Southern America","Brasil","Santa Catarina","Itapoá ","Reserva volta velha. Próximo tabuleiro em frente a sede.","-48.62","-26.12",NA,NA,NA,"Árvore de mais ou menos 5m alt. com botões e flores branco-amarelados.; Local bastante alagado.",NA,NA,NA,NA,"-48.62","-26.12","1993",NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 15:05:54-03","UnB","UB","131302","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Matsumoto, K","Harley, RM","27748","1988","12","26","Southern America","Brasil","Bahia","Abaíra","As vertentes das serras ao oeste de Catolés, perto de Catolés de Cima","-41.883333","-13.3",NA,NA,NA,"Flores apétalas.; Árvore 8m.; Mata",NA,NA,NA,NA,"-41.883333","-13.3","2003",NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:05:54-03","UnB","UB","183567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Staggemeier, VG","Staggemeier, VG; Camargo, MGG","817","2012","06","08","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Cananéia/SP.","-47.930833","-25.104444",NA,NA,NA,"Transecto 2, indivíduo 56 na planície. Jovem e estéril, arbusto de 1.5m. Indivíduo 1 na amostragem de DNA.; Floresta de Planície Tropical Úmida, solo argiloso.",NA,NA,NA,NA,"-47.930833","-25.104444","2012","06","09",NA,NA,NA,NA,NA
"347","2019-11-01 15:05:54-03","UnB","UB","191556","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sobral, M","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2441","2012","02","23","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti","-43.3675","-19.881944","674","674",NA,"Árvore ca. 8 m de altura, caule liso avermelhado, fruto imaturo verde e maduro negro; Floresta estacional",NA,NA,NA,NA,"-43.3675","-19.881944","2013",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:05:54-03","UnB","UB","203206","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sobral, M","Staggemeier, VG","88","2006","07","18","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.920833","-25.074444","5","5",NA,"Porte arbóreo apresentando frutos maduros de coloração preta. Fenologia: a floração inicia em janeiro (com pico em fevereiro); a frutificação começa em fevereiro e frutos maduros são encontrados em maior intensidade em maio. Esta exsicata contém flor",NA,NA,NA,NA,"-47.920833","-25.074444","2007","11",NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:05:54-03","UnB","UB","181089","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Staggemeier, VG","Garcia, PO","CESJ47138","2006","01",NA,"Southern America","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal Santa Cândida.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore 23 m.; frutos em desenvolvimento de cor verde.",NA,NA,"36144","auto",NA,NA,"2013","12","13",NA,NA,NA,NA,NA
"350","2019-11-01 15:05:54-03","UnB","UB","183568","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Staggemeier, VG","Staggemeier, VG; Camargo, MGG","818","2012","06","08","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Cananéia/SP.","-47.930833","-25.104444",NA,NA,NA,"Transecto 2, indivíduo 4 na planície.Árvore de 15m, troco liso verde escuro e brilhante. Estéril. Indivíduo 2 na amostragem de DNA.; Floresta de Planície Tropical Úmida, solo argiloso.",NA,NA,NA,NA,"-47.930833","-25.104444","2012","06","09",NA,NA,NA,NA,NA
"351","2019-11-01 15:05:54-03","UnB","UB","131301","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sobral, M","Motta, JT","305","1992","03","25","Southern America","Brasil","Paraná ","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"Fruto imaturo verde.; Arvoreta 2m.",NA,NA,"30514","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:05:54-03","UnB","UB","200914","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Meireles, L","Colletta, GD; et al.","1162","2013","05","02","Southern America","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado","-47.5","-23.9599990844727",NA,NA,NA,"Árvore. Frutos imaturos verdes",NA,NA,"41034","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:05:55-03","UnB","UB","131341","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,"Irwin, HS","30540","1971","01","16","Southern America","Brasil","Minas Gerais",NA,"Ca. 40km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,"Fruit green.; Shrub 3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:05:55-03","UnB","UB","131340","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.","Kawasaki, ML","Irwin, HS","20919","1968","02","26","Southern America","Brasil","Minas Gerais",NA,"Ca. 30km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,NA,"Fruit green.; Tree 5m.; Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-10-03 10:04:15-03","UFSCar","SORO","1283","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Takahasi A.; Garjado I.S.M.","241","1996","02","27",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore caída na parcela 25, flores brancas, cheiro doce",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-12-05 14:48:38-03","UFSCar","SORO","7853","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","E.H.P. Barretto","Garcia, R.J.F.; Branco, F.R.; Branco, F.","2450","2005","03","12",NA,"Brasil","São Paulo","Itanhaém","Rio Preto. Beira de rio.","-46.7799987792969","-24.1800003051758",NA,NA,NA,"Árvore 5m alt., botões brancos; frutos verdes a negros.Voucher de estudo paleoambiental.",NA,NA,"26998","auto",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA
"357","2019-10-03 10:04:15-03","UFSCar","SORO","4344","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Melo, M.R.F.; Chautems, A.","677","1986","09","17",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso. Mata da encosta do Morro Cardoso as margens do rio Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 12m alt., frutos jovens verdes e maduros negros. Mata pr#?#[ox. A cachoeira do rio Cardoso.",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-10-03 10:04:15-03","UFSCar","SORO","4450","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"de Barros, F.; Ninomia, R.T.","1668","1989","07","04",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso. Moro Três Irmãos, próx. Ao rio Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 15m alt.; frutos imaturos verdes.",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-10-03 10:04:15-03","UFSCar","SORO","4343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"1150","1985","07","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso. Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 20m alt., frutos imaturos verdes.",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-10-03 10:04:15-03","UFSCar","SORO","4884","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Campos, M.C.R.; Belinello, R.","825","2006","07","18",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 86.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Indivíduo E1095, altura 16m",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-10-03 10:04:15-03","UFSCar","SORO","4294","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"134","2002","07","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Mata Atlântica","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore com ca. 11m, frutos imaturos de cor verde",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-10-03 10:04:15-03","UFSCar","SORO","1201","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Farias R. ; Rolim, S.G., Uliana V.L.C.R., Righi, C.A., Scaramuzza, C.A. de M., Souza V.C. Tamashiro J.Y., Franco G.C. Forster W. Ivanauskas, N.M.","696","2002","04","23",NA,"Brasil","São Paulo","Sete Barra","Parque Estadual de Carlos Botelho, Núcleo Sete Barras, Trilha da figueira. Borda de Floresta Ombrófila Densa Baixo Montana","-47.993056","-24.056389",NA,NA,NA,"árvore de 7 m Frutos imaturos verde.",NA,NA,NA,NA,"47°59'35''W","24°03'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-10-03 10:04:15-03","UFSCar","SORO","1202","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Souza V.C.; Souza J.P., Scarlon V.R., Romão G.O.Lima M.I.R.G., Oliveira A.C.P., Dutra A.L.F.","21740","2002","06",NA,NA,"Brasil","São Paulo","São Sebastião","Área prevista para a criação do Parque do Rio Piavu.","-45.653611","-23.754444",NA,NA,NA,"Árvore, ca. 10m alt, botões verdes",NA,NA,NA,NA,"45°39'13''W","23°45'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-10-03 10:04:15-03","UFSCar","SORO","1203","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Franco G. ; Baptista V.R., Foster W., Ferreira L. Cielo Filho R. Zidko A., Mendonça C.G.. Rodrigues R.R. Souza V.C. Tamshiro J.Y.","2984","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Praia Barra da UMA/ Boracéia. Estrada de acesso da fazenda Águas do Bento.","-45.766944","-23.731667",NA,NA,NA,"árvore ca. 5 m de altura, frutos imaturos. Borda paralela a estrada.",NA,NA,NA,NA,"45°46'01''W","23°43'54''S",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-10-03 10:04:15-03","UFSCar","SORO","1282","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"320","1994","05","11",NA,"Brasil","São Paulo","Sete Barras","Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore, 7m de altura, fruto verde",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-10-03 10:04:19-03","UFSCar","SORO","6823","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E. Lucas & C.E. Wilson","M.F. Santos","Santos, M.F.; Antar, G.M.","896","2017","04","01",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha do Indaiaçu; na beira da trilha. Sub-bosque da mata.","-40.536889","-19.969806","678","678",NA,"Árvore, 5m alt., tronco escuro, descamante. Ramo paleáceo. Folha com face adaxial verde-escura, pecíolo escuro. Ráquis da inflorescência verde. Fruto imaturo verde. Amostra coletada em sílica-gel.",NA,NA,NA,NA,"40°32'12,8W","19°58'11,3S","2018",NA,NA,NA,NA,NA,NA,NA
"367","2020-11-27 11:34:09-03","UFU","HUFU","61559","S","Plantae",NA,NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk","Sobral, M.","Garcia, P.O.","s.n.","2006","01",NA,NA,"Brasil","Minas Gerais","Juíz de Fora","Reserva Biológica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore, ca. 23 m alt. Frutos em desenvolvimento de cor verde.","HUFU00017404",NA,"36144","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"368","2020-08-20 20:40:29-03","UFSC","FLOR","45446","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Bourscheid, K.","Equipe Acaraú","590","2006","01","25",NA,"Brasil","São Paulo","Bertioga","Trilha suspensa, Morro do Tatu","-46.023056","-23.753611","10","10",NA,"árvore, 4m altura, flor branca, flores muito perfumadas. Coordenadas originalmente expressas em UTM: 23k 395732/7372671 Habitat: beira-de-rio","FLOR0045446",NA,NA,NA,"46º1'23''W","23º45'13''S","2007",NA,NA,NA,NA,NA,NA,NA
"369","2020-08-20 20:40:29-03","UFSC","FLOR","1409","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Legrand, C.D.","Hatschbach, G.","10830","1963","12","30",NA,"Brasil","Paraná","Guaratuba","Serra de Araraquara, Morro do Cauvi.","-48.5746994018555","-25.8827991485596","50","50",NA,"arvoreta, flor alva","FLOR0001409",NA,"41937","auto",NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"370","2020-08-20 20:40:29-03","UFSC","FLOR","908","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Legrand, C.D.","Klein, R.M.","1216","1955","03","17",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385","150","150",NA,"árvore, flor branca perfumada, 10m altura","FLOR0000908",NA,"27253","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"371","2020-08-20 14:58:20-03","UFSC","FLOR","54586","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Mello, A.S.","Mello, A.S.","611","2011","10","19",NA,"Brasil","Santa Catarina","Itapoá","Beira de cachoeira da Vila da Glória.","-48.6161003112793","-26.1168994903564",NA,NA,NA,"árvore de 8 metros com caule prostado, liso, verde amarronzado com manchas verde escuras, fruto imaturo verde","FLOR0054586",NA,"18121","auto",NA,NA,"2011","10","19",NA,NA,NA,NA,NA
"372","2021-03-04 15:45:28-03","IF","SPSF","27644","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,NA,"G.A.D.C. Franco","2984","2000","04","22","América do Sul","Brasil","SP","São Sebastião","Barra do Una","-45.4099998474121","-23.7600002288818",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,"41977","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"373","2021-03-04 15:45:28-03","IF","SPSF","18391","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.L.Kawasaki","M.Galetti","166","1994","03","12","América do Sul","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"34059","auto",NA,NA,"1995","01","30","Magnoliopsida",NA,NA,NA,NA
"374","2021-03-04 15:45:28-03","IF","SPSF","48582","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","L. Meireles","G.D.Colletta & M.A.P. Ferreira & N.M.Ivanauskas & A.Campos-Rocha & D.Souza & T.B. Flores","1162","2013","05","02","América do Sul","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.5","-23.9599990844727",NA,NA,NA,"COLETA: Árvore com frutos imaturos verdes.; GEOGRAFIA: UHE Alecrim, Trilha da Chaminé, margem do Ribeirão do Veado.;",NA,NA,"41034","auto",NA,NA,"2013","05","02","Magnoliopsida",NA,NA,NA,NA
"375","2021-03-04 15:45:28-03","IF","SPSF","49045","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.A.Assis","M.A.Assis",NA,"2007","05","02","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944","33","57",NA,"COLETA: Árvore nº B252.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,NA,NA,NA,NA,"2007","05","02","Magnoliopsida",NA,NA,NA,NA
"376","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Presidio S. Joao Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:44:03-03","UFRGS","ICN","060837","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M","Almeida, J; Santos, TS","56",NA,NA,NA,"América do Sul","Brasil","BA","Itamaraju","Saída de Itamarajú/São Paulinho","-39.5311012268066","-17.0391998291016",NA,NA,NA,"Árvore de 8 m de altura e 8 cm de diâmetro. Inflorescência em botões. Coleção de madeira.",NA,NA,"55932","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:44:03-03","UFRGS","ICN","120791","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M","G.; Hatschbach, G; Mello, JT","62886","1995","07","06","América do Sul","Brasil","PR","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore, 12m, tronco liso, levemente esverdeado; fruto preto. Mata pluvial da encosta de morro.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:44:03-03","UFRGS","ICN","063732","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M","Hatschbach, G","16503","1967","06","01","América do Sul","Brasil","PR","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Arvoreta de 5 m de altura.; Mata pluvial da encosta do morro",NA,NA,"37295","auto",NA,NA,"1984","07",NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:44:03-03","UFRGS","ICN","061212","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M","Belém, RP; Pinheiro, RS","3173","1967","01","18","América do Sul","Brasil","BA","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Árvore de 15 m de altura e 10 cm de diâmetro; flores brancas; caule e folhas marrons.; Mata costeira",NA,NA,"47076","auto",NA,NA,"1987","12",NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:44:03-03","UFRGS","ICN","161612","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Sobral, M; Gianotti, A","7374",NA,NA,NA,"América do Sul","Brasil","SP","Peruíbe","Estação Ecológica Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,"arvoreta 5m, frutos imaturos, casca lisa; mata atlântica, em interior de mata, na trilha Guilherme - Rio Verde",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:44:03-03","UFRGS","ICN","161611","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Sobral, M; Attili, D","7233",NA,NA,NA,"América do Sul","Brasil","SP","Peruíbe","Estação Ecológica Juréia - Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,"arvoreta 5m, flores brancas em botão, casca lisa; região de mata atlântica, interior de mata",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:44:03-03","UFRGS","ICN","066365","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.","Kawasaki, ML","Hensold, N; et al.","s.n.","1981","12","08","América do Sul","Brasil","MG","Santana do Riacho","Km 125 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore de 2-3 m de altura; botões esverdeados.; Mata (Alto do Palácio)",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-09-17 10:41:21-03","UEPA","MFS","002459","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","J. P. Maçaneiro","Maçaneiro, JP","19","2010","03","23",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Minicipal São Francisco de Assis, Floresta ombrófila densa. Ambiente de fundo de vale, muito úmido ao lado de córregos de água.","-49.073447","-26.92135",NA,NA,NA,"Planta arbórea de 7m de altura.","MFS002459","MFS002459 MFS002459_e",NA,NA,"-49.073447","-26.92135","2010","03","23",NA,NA,NA,NA,NA
"385","2020-09-17 10:41:21-03","UEPA","MFS","006960","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Pedroni, F","1283","1997","02","04",NA,"Brasil","São Paulo","Ubatuba","Picinguaba: Morro do Corisco, Mata Atlântica de Encosta.","-44.812222","-23.311111",NA,NA,NA,"Árvore, 125 com 15 m de altura, com floras brancas perfumadas.","MFS006960","MFS006960 MFS006960_e",NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA,NA
