"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"1666","2020-11-04 17:29:23-03","UEM","HUEM","17672","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Rosa, GS; A.A.Santos; F.E.Amadeo; Ma.C.Souza; Almeida, CG","2009","09","23","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, ilha da lagoa Maria Luíza","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025980",NA,NA,NA,"61",NA,NA,"arbusto, 1,2 m de altura; flores amarelas; cerca de 20,0 m da margem da lagoa; várzea","52218","auto","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"1667","2020-11-04 17:29:23-03","UEM","HUEM","18418","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","M.C.T. Fruit","2000","03","15","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, lagoa dos Porcos","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025976",NA,NA,NA,"s.n.",NA,NA,"Arbustiva; flor amarela; fruto imaturo coloração verde; moderada no local, área sujeita a alagamento.","52218","auto","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"1668","2020-11-04 17:29:23-03","UEM","HUEM","22126","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Ma.C.Souza; Previdello, ME; M.Curti","1994","07",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Baía, margem esquerda","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025982",NA,NA,NA,"2562",NA,NA,"Arbustiva; flores vistosas coloração amarela, solo seco sujeito a alagamento, a 2m da margem.","52218","auto","2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"1669","2020-11-04 17:29:23-03","UEM","HUEM","16217","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","R.Pilati","1992","06","07","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, margem esquerda","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025977",NA,NA,NA,"82",NA,NA,"Arbustiva; flores amarelas; cresce agrupada; área recem alagada; solo seco.","52218","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1670","2020-11-04 17:29:23-03","UEM","HUEM","16215","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","E.C. de Albuquerque","2000","06","14","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, margem esquerda","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025974",NA,NA,NA,"09",NA,NA,"Arbustivo; flor coloração amarela; fruto imaturo coloração verde; frequente no local; área sujeito a alagação.","52218","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1671","2020-11-04 17:29:23-03","UEM","HUEM","16216","Extra","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Ma.C.Souza; Romagnolo, MB","1992","12","13","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, margem esquerda","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025984",NA,NA,NA,"16",NA,NA,"Herbáceo; flor coloração amarela; frequente no local; área seca sujeita a alagamento.","52218","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1672","2020-11-04 17:29:23-03","UEM","HUEM","13343","Extra","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","S.Miotto","P.M.Silva","1994","07","18","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, planície alagável","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"HUEM000025946",NA,NA,NA,"89",NA,NA,"Arbustiva; flores coloração amarela; frutos imaturos coloração verde. Solo sujeito a alagamento.","52218","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"1673","2020-11-04 17:29:23-03","UEM","HUEM","18421","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Fachini, MP","1998","05",NA,"Brasil","Mato Grosso do Sul","Taquarussu","canal Corutuba, Fazenda Cisne Branco","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000025988",NA,NA,NA,"1006",NA,NA,"Arbusto; flores col. amarela.","63482","auto","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"1674","2020-11-04 17:29:23-03","UEM","HUEM","3238","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Silva, PM","1993","11","16","Brasil","Mato Grosso do Sul","Taquarussu","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000025985",NA,NA,NA,"46",NA,NA,"Arbustivo; flor amarela.","63482","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1675","2020-11-04 17:29:23-03","UEM","HUEM","16218","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","A.C. Carrito; M.E.Previdello","1995","01","17","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000025972",NA,NA,NA,"s.n.",NA,NA,"Subarbustivo; flor coloração amarelo; fruto imaturo coloração verde e maturo coloração castanho claro; presença moderada no local; área sujeita a alagamento.","63482","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1676","2020-11-04 17:29:23-03","UEM","HUEM","1170","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","J.M.Garcia","Ma.C.Souza; Margarido, JM; Moscheta, IS","1986","11","22","Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000025979",NA,NA,NA,"04",NA,NA,"Subarbustiva; flores amarelas; crescendo na margem do rio.","63482","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"1677","2020-11-04 17:29:23-03","UEM","HUEM","16219","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","S.Miotto","M.Curti","1994","04","17","Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná, ilha Cajá","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000025986",NA,NA,NA,"130",NA,NA,"Herbácea; fruto maturo e imaturo; frequência moderada, na beira do barranco.","63482","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"1678","2020-11-04 17:29:23-03","UEM","HUEM","11085","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link",NA,"Carpanezzi, AA","1995","11","08","Brasil","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"HUEM000005495","HUEM000005495",NA,NA,"151",NA,NA,"Beira da estrada. copa densa. Arbusto até 1,3 m de altura.","41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","2019-07-02 15:55:38-03","UEM","HUEM","25812","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link",NA,"M.R.B. do Carmo","2002","12","08","Brasil","Paraná","Carambeí","Rio Pitangui, mata ciliar","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"HUEM000005497","HUEM000005497",NA,NA,"s.n.",NA,NA,"Erva ereta. Doado HUPG 14591.","26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","2020-11-04 17:29:23-03","UEM","HUEM","430","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Andrade, ALP","Silva, I; Margarido, JM; Elena; Ma.C.Souza; Souza, LA","1985","01","26","Brasil","Paraná","Maringá","BR 277. km 154,2. Curitiba - Maringá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005496","HUEM000005496",NA,NA,"s.n.",NA,NA,"Planta herbácea.","19250","auto","2007","03",NA,NA,NA,NA,NA,NA,NA,NA
"1681","2020-11-04 17:29:23-03","UEM","HUEM","2895","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","A.L.P. Andrade","Stellfeld, C","1967","01","15","Brasil","Paraná","Ponta Grossa","Rodovia do Café, depois de Ponta Grossa.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUEM000005499","HUEM000005499",NA,NA,"1675",NA,NA,"Flores amarelas.","46557","auto","2007","03",NA,NA,NA,NA,NA,NA,NA,NA
"1682","2019-07-03 20:06:25-03","UEM","HUEM","1298","S","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","A.L.P. Andrade","Ma.C.Souza","1988","02","27","Brasil","São Paulo","Leme","Bosque Municipal","-47.3899993896484","-22.1800003051758",NA,NA,NA,NA,"HUEM000005498","HUEM000005498",NA,NA,"3228",NA,NA,"Herbácea. Flores amarelas, algumas e outras marrons.","20942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2021-03-10 11:38:36-03","UNILA","EVB","4020","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Rauber, C.R.","Mano, G.B.; Lima, L.C.P.; Hentz-Junior, E.J.; Panizza, A.","2019","04","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. margem do rio iguaçu. Parque Nacional do Iguaçu","-54.457778","-25.648333","54º27'28''W","25º38'54''S",NA,NA,"EVB004020",NA,NA,NA,"156",NA,NA,"Flor amarela. Fruto marrom (pubescente)",NA,NA,"2019","04","18",NA,NA,NA,NA,NA,NA,NA
"1684","2021-03-10 11:38:36-03","UNILA","EVB","1568","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Lima, L.C.P.","Lima, L.C.P.; Huergo, E.M.; Oliveira, S.; Vargas, C.; Cajas, Y.C.","2017","07","20","Brasil","Paraná","Foz do Iguaçu","Rua Angelim Favassa. Prox. a rua Elias Hanage.","-54.568889","-25.465278","54º34'8''W","25º27'55''S",NA,NA,"EVB001568","EVB001568",NA,NA,"990",NA,NA,"Flor amarela. Fruto verde. Habitat: Terreno baldio Habito: Subarbusto.",NA,NA,"2018","11","17",NA,NA,NA,NA,NA,NA,NA
"1685","2021-03-10 11:38:36-03","UNILA","EVB","3155","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Da Silva, D.R.","Rocha Filho, J.A.; Pereira, J.P.; Piva, J.; Moura, A.P.","2018","06","25","Brasil","Paraná","Capitão Leônidas Marques","Futuro Reservatório da UHE. Baixo Iguaçu, proximidades do eixo da barragem.","-53.668056","-25.501667","53º40'5''W","25º30'6''S","260","260","EVB003155","EVB003155",NA,NA,"749",NA,NA,"Frutos secos, variando de verdes a ferrugíneos. Folhas verde-discolores, membranáceas. Habitat: Área de Capoeira. Associação entre Latossolo e Nitossolo Vermelhos. Habito: Subarbusto",NA,NA,"2018","11","14",NA,NA,NA,NA,NA,NA,NA
"1686","2021-02-12 15:02:07-03","UFSCar","SPSC","1020","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,NA,"1983","02","24","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T03q33D;Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2021-02-12 15:02:07-03","UFSCar","SPSC","3844","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,NA,"1985","02","21","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T4q33B;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2021-02-12 15:02:07-03","UFSCar","SPSC","1021","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"M.A.H.O. Souza;J.J. Soares","1985","02","21","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T02q17B;Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2021-02-12 15:02:07-03","UFSCar","SPSC","1019","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"J.J. Soares;M.H. Sousa","1982","03","18","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T3q56B;Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2020-09-18 09:31:47-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Vahl.",NA,"Claros, G",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2020-11-12 16:59:22-03","UEL","FUEL","31306","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Hatschbach, G","Silva, JM; et al.","1983","01","25","Brasil","Paraná","Porto Amazonas","Arredores de Porto Amazonas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"Tracheophyta","Fabales","3303",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2020-11-12 16:59:24-03","UEL","FUEL","33490","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Hatschbach, G; et al.","1982","12","10","Brasil","Mato Grosso do Sul","Mundo Novo","Porto Frangeli","-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","45838",NA,NA,NA,"19849","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2020-11-12 16:59:24-03","UEL","FUEL","54617","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Barboza, E","Engels, ME","2014","05","17","Brasil","Paraná","Carambeí","Lajeado, Próximo a ETE","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","2469",NA,NA,NA,"26641","auto","2015","02","12",NA,NA,NA,NA,NA,NA,NA
"1694","2020-11-12 16:59:22-03","UEL","FUEL","11614","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","Claudecir A. da Silva; et al.","1992","11","20","Brasil","Paraná","Londrina","Campus Universitário, Universidade Estadual de Lon","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,NA,NA,"63728","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2020-11-12 16:59:22-03","UEL","FUEL","31305","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Kummrow, R","1983","01","25","Brasil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","2193",NA,NA,NA,"35166","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2020-11-12 16:59:24-03","UEL","FUEL","9488","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Souza, WS; Britez, RM","1987","03","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecologica (Mar de Dentro)","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","705",NA,NA,NA,"24916","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-11-12 16:59:24-03","UEL","FUEL","33131","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","K.L.V.R. de Sá; et al.","2002","05","13","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","209",NA,NA,NA,"30511","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2020-11-12 16:59:24-03","UEL","FUEL","33133","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","K.L.V.R. de Sá; et al.","2002","05","13","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","200",NA,NA,NA,"30511","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-11-12 16:59:24-03","UEL","FUEL","34877","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","K.L.V.R. de Sá; et al.","2002","12","12","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","420",NA,NA,NA,"30511","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-11-12 16:59:22-03","UEL","FUEL","31792","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","K.L.V.R. de Sá; et al.","2002","04","02","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","79",NA,NA,NA,"30511","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","2020-11-12 16:59:22-03","UEL","FUEL","29612","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","Medri, C; et al.","1999","12","22","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","919",NA,NA,NA,"30511","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2020-11-12 16:59:22-03","UEL","FUEL","32792","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Sevegnani, L","Gasper, AL","2008","01","28","Brasil","Santa Catarina","Caçador","SC - 303, coletada na estrada geral","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","1417",NA,NA,NA,"38516","auto","2008","04","01",NA,NA,NA,NA,NA,NA,NA
"1703","2020-11-12 16:59:22-03","UEL","FUEL","14564","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","Camacho, RD; et al.","1994","11","15","Brasil","São Paulo","Botucatu","Unesp. Jardim Botânico, Jardim Botanico","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,NA,NA,"40412","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","2020-11-12 16:59:24-03","UEL","FUEL","34910","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Windler, D","Vidal, J",NA,NA,NA,"Brasil","São Paulo","Itapeva","Itanguá, 1000m altitude","-48.8699989318848","-23.9799995422363",NA,NA,"1000","1000",NA,NA,"Tracheophyta","Fabales","V-277",NA,NA,NA,"42926","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2020-11-12 16:59:22-03","UEL","FUEL","29230","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","Chung, F; et al.","1997","12","11","Brasil","São Paulo","Itararé","Estrada Itararé-Bom Sucesso, Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","47",NA,NA,NA,"27729","auto","2009","07","20",NA,NA,NA,NA,NA,NA,NA
"1706","2020-11-12 16:59:24-03","UEL","FUEL","3909","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link","Miotto, STS","Campos, CR","1986","11","13","Brasil","São Paulo","Potirendaba","Sítio São José","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,NA,NA,"17988","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2020-11-12 16:59:22-03","UEL","FUEL","30242","PreservedSpecimen","Plantae","Leguminosae","Crotalaria","micans","Crotalaria micans","Link",NA,"Bordin, R","1997","12","13","Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista-Mirassol, Mirassol","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","13",NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-11-01 14:59:17-03","UnB","UB","11864","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth","Taxonomy Class of Universidade de Brasília","Proença, CEB; Duval, FG; Teles, AM; Noletto, LG; Paiva, JGA; Cornélio, IN","2002","05","10","Brasil","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444","-47.887778","-15.744444","1050","1050",NA,NA,"Dicotyledoneae",NA,"2627","Southern America",NA,"Flores com cálice verde e corola amarela. Frutos inflados verdes.; Arbusto 1, 70m. Flor amarela. Fruto verde.; Cerrado perturbado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-11-01 14:59:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"Irwin, HS; Souza, R; Santos, RR","1965","12","14","Brasil","Distrito Federal",NA,"Ribeirão da Contagem, ca. 25 km N of Brasília",NA,NA,NA,NA,"950","950",NA,NA,"Dicotyledoneae",NA,"11290","Southern America",NA,"Small tree 3 m x 5 cm. Corolla yellow. Fruit purplish green; Disturbed woods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2019-11-01 14:59:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","01","31","Brasil","Distrito Federal",NA,"Chapada da Contagem, ca. 25 km NE of Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12181","Southern America",NA,"Shrub ca. 3 m tall. Corolla yellow, aging orange. Fruit green; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2019-11-01 14:59:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"Belém, RP","1965","02","26","Brasil","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"499","Southern America",NA,"Planta de 40 cm; flores amarelas; Cerrado úmido","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-11-01 14:59:17-03","UnB","UB","141276","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","brachystachya","Crotalaria brachystachya","Benth.",NA,"Amorim, EH","2003","03","07","Brasil","Minas Gerais","Perdizes","Macega, Estação Ambiental Galheiro","-47.29","-19.1361","-47.29","-19.1361",NA,NA,NA,NA,"Dicotyledoneae",NA,"655","Southern America",NA,"Cálice verde; corola amarela.; Subarbusto 1m.; Cerrado rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2019-11-01 14:59:17-03","UnB","UB","141275","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","brachystachya","Crotalaria brachystachya","Benth.",NA,"Hattori, EKO","2004","03","12","Brasil","Minas Gerais","Perdizes","Macega, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"319","Southern America",NA,"Frutos verdes.; Subarbusto 1,5m.; Cerrado","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2019-11-01 14:59:17-03","UnB","UB","141274","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","brachystachya","Crotalaria brachystachya","Benth.",NA,"Arruda, R","2003","02","14","Brasil","Minas Gerais","Perdizes","Mata da Aparecida, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"207","Southern America",NA,"Cálice esverdeado; corola amarela.; Arbusto 1m.; Mata","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-11-01 14:59:19-03","UnB","UB","108500","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","03","30","Brasil","Goiás",NA,"Rio Paraná, ca. 35km N of Formosa","-46","-14","-46","-14","950","950",NA,NA,"Dicotyledoneae",NA,"14268","Southern America",NA,"Corolla yellow, aging red-brown.; Herb 1m. Fruto dark green.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-11-01 14:59:19-03","UnB","UB","108498","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","03","30","Brasil","Goiás",NA,"Rio Paraná, ca. 35km N of Formosa","-46","-14","-46","-14","950","950",NA,NA,"Dicotyledoneae",NA,"14254A","Southern America",NA,"Corolla blue, white at base.; Twining vine 2m; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2019-11-01 14:59:19-03","UnB","UB","5498","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Gomes Júnior, JC","1964","03","17","Brasil","São Paulo","Campos do Jordão","Vale do Rio Coxim, areal","-45.616667","-22.8","-45.616667","-22.8",NA,NA,NA,NA,"Dicotyledoneae",NA,"1619","Southern America",NA,"Arbusto. Flor amarela; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","2019-11-01 14:59:19-03","UnB","UB","187926","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Devecchi, MF","Devecchi, MF; et al.","2011","02","18","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó. APA Morro da Pedreira. Rodovia Belo Horizonte - Conceição do Mato Dentro (MG 010). Mãe d#?#Água, ramal levando ao condomínio, ca. 100m S da Pousada Chapéu de Sol","-43.6","-19.304722","-43.6","-19.304722","1020","1020",NA,NA,"Dicotyledoneae",NA,"66","Southern America",NA,"Arbusto 1,4m. Folhas discolores. Flores amarelas e frutos imaturos verdes.; Mata ciliar",NA,NA,"2011","02","18",NA,NA,NA,NA,NA,NA,NA
