"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"547","2021-03-21 19:35:58-03","UFC","EAC","5401","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Fernandes, A.","Pereira, F.","1964","10","22","Brasil","Ceará","Fortaleza","entre Fortaleza e Messejana, próximo ao Rio Cocó","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0005401","EAC0005401","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,NA,"1988","05","10",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"548","2021-03-21 19:35:58-03","UFC","EAC","31591","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Nunes, E.","Feitosa, C.M.","2002","04","27","Brasil","Ceará","Fortaleza","Horto de Plantas Medicinais (LPM) - UFC.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0031591","EAC0031591_1 EAC0031591_2","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto.Fruto Preto","2002","06","05",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"549","2021-03-21 19:35:58-03","UFC","EAC","15020","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Nunes, E.","Cavalcanti, F.S.","1987","05","08","Brasil","Ceará","Fortaleza","Horto de Plantas Medicinais - UFC. Ambiente urbano","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0015020","EAC0015020","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,NA,"2005","10","05",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"550","2021-03-21 19:35:58-03","UFC","EAC","12900","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Fernandes, A.","Benício","1984","10","23","Brasil","Ceará","Fortaleza","Lagoa de Parangaba","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0012900","EAC0012900","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto, flor amarela","1988","05","10",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"551","2021-03-21 19:35:58-03","UFC","EAC","25152","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Oliveira, O.F.","Cavalcanti, F.S.","1997","07","07","Brasil","Ceará","Graça",NA,"-40.752799987793","-4.04611015319824",NA,NA,NA,NA,"EAC0025152","EAC0025152","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto, flor amarela","1998","03","12",NA,"12534","auto",NA,NA,NA,NA,NA,NA
"552","2021-03-21 19:35:58-03","UFC","EAC","34889","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Nunes, E.","Ximenes, I.","2005","04","10","Brasil","Ceará","Maranguape","Taguaia.","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"EAC0034889","EAC0034889","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto. Flor Amarela.","2005","04","12",NA,"40608","auto",NA,NA,NA,NA,NA,NA
"553","2021-03-21 19:35:58-03","UFC","EAC","47802","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Castro, A.S.F.","Castro, A.S.F.","2010","07","28","Brasil","Ceará","São Gonçalo do Amarante","Acende Candeia, várzea do lagamar, Substrato argiloso.","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"EAC0047802","EAC0047802_1 EAC0047802_2","Dicotyledon",NA,"(L.) Roxb.","2364","Southern America",NA,"Arbusto.; Varzea litoral","2010","07","28",NA,"39107","auto",NA,NA,NA,NA,NA,NA
"554","2021-03-21 19:35:58-03","UFC","EAC","27677","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","1998","10","14","Brasil","Ceará","Ubajara","Planalto Ibiapaba - Riacho Gameleira","-40.9211006164551","-3.85443997383118",NA,NA,"780","780","EAC0027677","EAC0027677","Dicotyledon",NA,"(L.) Roxb.","EAC27677","Southern America",NA,"Arbusto, flor amarela; Mata úmida","1998","11","17",NA,"27385","auto",NA,NA,NA,NA,NA,NA
"555","2021-03-21 19:35:58-03","UFC","EAC","11525","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Fernandes, A.","Bruno, F.","1982","06","05","Brasil","Ceará","Viçosa do Ceará","Rampa das Flores","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"EAC0011525","EAC0011525","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto, flor amarela; Ruderal","1988","05","10",NA,"34051","auto",NA,NA,NA,NA,NA,NA
"556","2021-03-21 19:35:58-03","UFC","EAC","25868","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Oliveira, O.F.","Mendonça, R.C.; Felfili, J.M.; Silva Jr, M.C.","1996","11","14","Brasil","Goiás","Alto Paraíso de Goiás","Estrada de chão entre São Jorge e Colinas do Sul","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"EAC0025868","EAC0025868_1 EAC0025868_2","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbórea, ca. 3m; Cerrado","1998","04","29",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"557","2021-03-21 19:35:58-03","UFC","EAC","6248","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Fernandes, A.","Castro, A.J.; Nunes, E.","1979","05","31","Brasil","Piauí","Buriti dos Lopes","Rosário, Volta da Jurema para Esperantina","-41.8669013977051","-3.17499995231628",NA,NA,NA,NA,"EAC0006248","EAC0006248","Dicotyledon",NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto, flor amarela; Caatinga","1988","05","10",NA,"21335","auto",NA,NA,NA,NA,NA,NA
"558","2020-07-30 15:33:33-03","UFSM","SMDB","15113","S","Plantae","Fabaceae","Senna","alata","Senna alata","Cabreira, CTN","Cabreira, TN","2012","03","20","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi - Campus da UFSM/ em frente ao prédi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB015113",NA,NA,NA,"(L.) Roxb.","77",NA,NA,"Florística dos Componenetes arbóreo e arbustivo do Campus da Universidade Federal de Santa Maria, Santa Maria -RS. Orientadora: Thais,S. Canto-Dorow","2012","05","23",NA,"37819","auto",NA,NA,NA,NA,NA,NA
"559","2019-11-25 12:12:02-03","UFSM","SMDB","9317","S","Plantae","Fabaceae","Senna","alata","Senna alata","Dambros, VS","Dambros, VS","2003","03","13","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009317",NA,NA,NA,"(L.) Roxb.","s.n.",NA,NA,"Arbusto com flores amarelas e até 2,5 m de altura",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"560","2019-11-25 12:12:02-03","UFSM","SMDB","9303","S","Plantae","Fabaceae","Senna","alata","Senna alata","Dambros, VS","Dambros, VS","2003","03","25","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Parque de Exposições","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009303",NA,NA,NA,"(L.) Roxb.","s.n.",NA,NA,"Tépalas grandes separados, 10 estames, folíolos grandes (5-10cm)",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"561","2020-03-03 15:59:03-03","UFSM","SMDB","5795","S","Plantae","Fabaceae","Senna","alata","Senna alata","Silva, EMA","Silva, EMA","1994","04","10","Brasil","RS","Santa Maria","Campus UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005795",NA,NA,NA,"(L.) Roxb.","s.n.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"562","2020-12-21 16:28:01-03","MBM","MBM","69518","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Perianayagam, S.",NA,NA,NA,"Índia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM069518","MBM069518",NA,NA,"(L.) Roxb.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-12-21 16:28:01-03","MBM","MBM","215317","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Queiróz, L.P. de","França, F.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Itaberaba","Rio Paraguaçu","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"MBM215317","MBM215317",NA,NA,"(L.) Roxb.","1216","Southern America",NA,NA,NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA
"564","2020-12-21 16:28:01-03","MBM","MBM","212072","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Duarte, A.P.",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"MBM212072",NA,NA,NA,"(L.) Roxb.","6712","Southern America",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:28:01-03","MBM","MBM","178535","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Vitor, C.","Pereira, M.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM178535","MBM178535",NA,NA,"(L.) Roxb.","1015","Southern America",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:28:01-03","MBM","MBM","127734","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Barneby, R.","Solomon, J.C.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM127734","MBM127734 MBM127734_1",NA,NA,"(L.) Roxb.","7863","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:28:01-03","MBM","MBM","212068","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM212068",NA,NA,NA,"(L.) Roxb.","12248","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:28:01-03","MBM","MBM","294990","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Standley, P.C.","Molina, A.; et al.; et al.","1983","01","03","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM294990","MBM294990",NA,NA,"(L.) Roxb.","32393","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:28:01-03","MBM","MBM","32284","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Burkart, A.","Schinini, A.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM032284","MBM032284",NA,NA,"(L.) Roxb.","6167","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:28:01-03","MBM","MBM","402639","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bezerra, A.S.","Sardelli, L.; Silva, J.A.; Silva, M.; Pereira, O.G.; Silva, J.A.; Silva, M.; Pereira, O.G.","2014","12","10","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.476667","-10.832222","-55.476667","-10.832222","294","294","MBM402639","MBM402639",NA,NA,"(L.) Roxb.","s.n.","Southern America",NA,"Erva. Folhas compostas, discolores, cor abaxial verde metálico. flores, pétalas amarelas, estames amarelos, ovário amarelo. Frutos alongados imaturos verdes.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Ama","2015","06","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-21 16:28:01-03","MBM","MBM","403474","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Ferneda Rocha, L.C.","Antoniazzi, S.A.; Souza, N.S.; Silva, M.; Plácido, J.J.; Souza, N.S.; Silva, M.; Plácido, J.J.","2014","12","18","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate da Flora da UHE Colíder, Estrada de supressão","-55.779444","-10.9525","-55.779444","-10.9525","404","404","MBM403474","MBM403474 MBM403474_1",NA,NA,"(L.) Roxb.","s.n.","Southern America",NA,"Arbusto, base reta, tronco tortuoso, casca lisa, casca morta verde, casca viva amarelada. Folhas simples, discolores, cor baixo esbranquiçado, membranáceas. Flores com sépalas amarelas, pétalas amarelas. Frutos secos, imaturos verdes","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:28:01-03","MBM","MBM","413310","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Santos, R.C.","2015","04","28","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Lote D de supressao.","-55.655","-10.994722","-55.655","-10.994722","275","275","MBM413310","MBM413310",NA,NA,"(L.) Roxb.","s.n.","Southern America",NA,"Cipó. Folhas compostas, discolores. Flores com sépalas verdes, pétalas amarelas (4 pétalas), estames amarelos.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Coletada em floresta Amazônica, s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:28:01-03","MBM","MBM","342762","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Silva, P.H. da","Krieger, L.; et al.; et al.","1972","07","15","Brazil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"MBM342762","MBM342762",NA,NA,"(L.) Roxb.","12216","Southern America",NA,"Arbusto alto, fl. amarelas, frutos quase negros, chaatos (Carpoteca)","1997","08","09",NA,"340205","auto",NA,NA,NA,NA,NA,NA
"574","2020-12-21 16:28:01-03","MBM","MBM","52191","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Hatschbach, G.","Monteiro, R.; et al.; et al.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Miranda","Rodovia Miranda a Campão","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"MBM052191","MBM052191",NA,NA,"(L.) Roxb.","4127","Southern America",NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"575","2020-12-21 16:28:01-03","MBM","MBM","178534","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Lima, H.C. de","C.V. Mendonça f.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"MBM178534","MBM178534",NA,NA,"(L.) Roxb.","163","Southern America",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"576","2020-12-21 16:28:01-03","MBM","MBM","193119","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Hatschbach, G.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.",NA,NA,NA,"Brazil","Minas Gerais","Pirapora","Estrada para o Morro da TELEMIG, entre o trevo com a Rod. BR-496 e o alto","-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,"MBM193119","MBM193119",NA,NA,"(L.) Roxb.","64599","Southern America",NA,NA,NA,NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:28:01-03","MBM","MBM","212066","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Burkart, A.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Estrada Pumpum","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM212066",NA,NA,NA,"(L.) Roxb.","668","Southern America",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:28:01-03","MBM","MBM","210070","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Burkart, A.","Saito, Y.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM210070","MBM210070",NA,NA,"(L.) Roxb.","1251","Southern America",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:28:01-03","MBM","MBM","187585","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Hatschbach, G.","Ziller, S.R.",NA,NA,NA,"Brazil","Paraná","Vila Alta","Vila Alta","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM187585","MBM187585",NA,NA,"(L.) Roxb.","1111","Southern America",NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA
"580","2020-12-21 16:28:01-03","MBM","MBM","28184","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Cowan, R.S.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM028184","MBM028184",NA,NA,"(L.) Roxb.","4478","Southern America",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"581","2020-12-21 16:28:01-03","MBM","MBM","212069","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Cowan, R.S.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM212069",NA,NA,NA,"(L.) Roxb.","7430","Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"582","2020-12-21 16:28:01-03","MBM","MBM","398355","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Ribeiro, R.D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Bairro da Gloria","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM398355","MBM398355",NA,NA,"(L.) Roxb.","95","Southern America",NA,"Arbusto de 3m, folhas grandes, flores amarelas vistosas em racemos eretos, frutos verdes alados.; Área alagada na beira da estrada.",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"583","2020-12-21 16:28:01-03","MBM","MBM","130843","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Hatschbach, G.","Cervi, A.C.",NA,NA,NA,"Brazil","Santa Catarina","Garuva","Praia de Itapema","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM130843","MBM130843",NA,NA,"(L.) Roxb.","2657","Southern America",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"584","2020-12-21 16:28:01-03","MBM","MBM","109929","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Burkart, A.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM109929","MBM109929",NA,NA,"(L.) Roxb.","8597","Southern America",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"585","2020-12-21 16:28:01-03","MBM","MBM","223194","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Hoehne, W.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Horto da Faculdade de Farmácia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM223194","MBM223194",NA,NA,"(L.) Roxb.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"586","2020-12-21 16:28:01-03","MBM","MBM","212071","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Rawitscher, F.","Hertel, R.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM212071",NA,NA,NA,"(L.) Roxb.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"587","2020-12-21 16:28:01-03","MBM","MBM","294991","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Molina, A.; et al.; et al.","1998","09","15","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM294991","MBM294991",NA,NA,"(L.) Roxb.","34700","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-21 16:28:01-03","MBM","MBM","309882","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Proença, C.","Proença, C.; et al.; et al.","2000","11","27","Brazil","Minas Gerais",NA,"Entre Sagarana e Riachinho do Rio Urucuia",NA,NA,NA,NA,NA,NA,"MBM309882","MBM309882",NA,NA,"(L.) Roxb.","2349","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-21 16:28:01-03","MBM","MBM","72467","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Barneby; Irwin","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Brazil","Goiás","Guará","10km S of Guará",NA,NA,NA,NA,NA,NA,"MBM072467","MBM072467",NA,NA,"(L.) Roxb.","21304","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-21 16:28:01-03","MBM","MBM","283172","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Queiróz, L.P. de; et al.; et al.","2002","08",NA,"Brazil","Bahia","Campo Alegre de Lourdes","Campo Alegre de Lourdes","-43.011100769043","-9.51556015014648",NA,NA,NA,NA,"MBM283172","MBM283172",NA,NA,"(L.) Roxb.","7474","Southern America",NA,NA,NA,NA,NA,NA,"61688","auto",NA,NA,NA,NA,NA,NA
"591","2020-12-21 16:28:01-03","MBM","MBM","150563","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Santos, T.S. dos","Santana, S.C. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM150563","MBM150563",NA,NA,"(L.) Roxb.","158","Southern America",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"592","2020-12-21 16:28:01-03","MBM","MBM","76210","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Barneby, R.","Oliveira, P.I.; et al.; et al.",NA,NA,NA,"Brazil","Goiás","Piranhas","Piranhas, 17km N","-51.8222007751465","-16.4269008636475",NA,NA,NA,NA,"MBM076210","MBM076210",NA,NA,"(L.) Roxb.","429","Southern America",NA,NA,NA,NA,NA,NA,"38194","auto",NA,NA,NA,NA,NA,NA
"593","2020-12-21 16:28:01-03","MBM","MBM","265018","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Damasceno, G.A.; et al.; et al.","1994","12","22","Brazil","Mato Grosso do Sul","Corumbá","Fazenda RAbicho","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"MBM265018","MBM265018",NA,NA,"(L.) Roxb.","445","Southern America",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"594","2020-12-21 16:28:01-03","MBM","MBM","342763","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Silva, P.H. da","Krieger, P.","1949","12","29","Brazil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"MBM342763","MBM342763",NA,NA,"(L.) Roxb.","15563","Southern America",NA,"Arbusto cultivado, fo. 1m","1997","08","09",NA,"20620","auto",NA,NA,NA,NA,NA,NA
"595","2020-12-21 16:28:01-03","MBM","MBM","212067","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM212067",NA,NA,NA,"(L.) Roxb.","9342","Southern America",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"596","2020-12-21 16:28:01-03","MBM","MBM","24768","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Curitibaíba","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM024768","MBM024768",NA,NA,"(L.) Roxb.","31088","Southern America",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"597","2020-12-21 16:28:01-03","MBM","MBM","336351","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Marestoni, T.M.","Marestoni, T.M.; et al.; et al.","2007","04","13","Brazil","Paraná","Lupionópolis","Próximo a RPPN Mata São Pedro","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,"MBM336351","MBM336351",NA,NA,"(L.) Roxb.","31","Southern America",NA,"Arbusto; 2,5m; flores amarelas, frutos imaturos verdes e maduros pretos. Local","2007",NA,NA,NA,"11262","auto",NA,NA,NA,NA,NA,NA
"598","2020-12-21 16:28:01-03","MBM","MBM","285696","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Kozera, C.","Kozera, C.","2003","01","19","Brazil","Paraná","Vila Alta","Lagoa Jatobá","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM285696","MBM285696",NA,NA,"(L.) Roxb.","1744","Southern America",NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA
"599","2019-11-01 15:28:15-03","PUC-RIO","FCAB","1602","PreservedSpecimen","Plantae","Fabaceae","Cassia","alata","Cassia alata",NA,"P. Capell S.J.","1952","07",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"001602",NA,NA,"Angiospermae","L.","s.n.",NA,NA,"Sinônimo relevante: Senna alata (L.) Roxb.&nf;culta, sed est expontane.a",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"600","2019-08-15 09:03:00-03","UESC","UESC","568","S","Plantae","Fabaceae","Senna","alata","Senna alata",NA,NA,"1995","02","14","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","UESC0000568",NA,NA,NA,"(L.) Roseb.","3282",NA,NA,"Arbusto, 1,50-2,00m de altura.; Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
