"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","county","decimalLongitude","decimalLatitude","month","day","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"153","2015-03-13 19:24:47-03","F","FMNH-SEEDPLANTS","V0248727F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0248727F","V0248727F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"154","2015-03-13 19:24:47-03","F","FMNH-SEEDPLANTS","V0248728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0248728F","V0248728F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"155","2015-03-13 19:24:47-03","F","FMNH-SEEDPLANTS","V0248733F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0248733F","V0248733F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"156","2019-06-11 13:52:11-03","F","FMNH-SEEDPLANTS","V0396539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,"RRC ID Flag","L. B. Smith","1929","South America","Brazil","São Paulo",NA,NA,NA,"V0396539F","V0396539F_01 V0396539F_02","1934",NA,"-49","-22","2","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1934",NA,NA
"157","2020-04-07 16:32:06-03","IAC","IAC","4389","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","A. Gehrt","A.S. Costa (1) & I. Ramos","1938",NA,"Brasil","São Paulo","IAC, Estação Experimental (Horto)",NA,NA,NA,NA,"s/nº","Ubatuba","-45.0711","-23.4339","11","24",NA,NA,"-45.0711","-23.4339","1942","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-01-25 15:37:55-02","IAC","IAC","50564","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","U.G. Fernandes","J.A.M.A. Gomes; O.A. Santos; S. Santos & L.C. Bernacci","2006",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"23°22#?#26#?##?#S , 45°04#?#51#?##?#W",NA,NA,"701","Ubatuba","-45.080833","-23.373889","12","03",NA,NA,"-45.080833","-23.373889","2018","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-01-25 15:37:55-02","IAC","IAC","50592","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","U.G. Fernandes","J.A.M.A. Gomes; O.A. Santos & S. Santos","2008",NA,"Brasil","São Paulo","Fazenda Capricórnio, rio da fazenda (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,"671","Ubatuba","-45.0711","-23.4339","12","19",NA,NA,"-45.0711","-23.4339","2018","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-04-07 16:32:07-03","IAC","IAC","6108","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","A.S. Lima","A.S. Lima","1941",NA,"Brasil","São Paulo","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)",NA,"Herbaceo; conf: o. Handro - 12/10/43",NA,NA,"s/nº","Salesópolis","-45.889778","-23.653806","01","16",NA,NA,"-45.889778","-23.653806","1943","10","12",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-23 11:56:22-03","CEPLAC","CEPEC","59705","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,"S. R. Profice","J. G. Jardim","1993",NA,"Brasil","Bahia","Ca. 28Km ao S da BR-101. Ca. 500m ao N da Rod. São José/Una.",NA,NA,NA,NA,"348","UNA","-39.0752983093262","-15.2932996749878","11","11",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1999"
"162","2019-11-13 16:04:21-03","UNISANTA","HUSC","1915","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Bianchini, R.S.; Martins, S.E.","1999",NA,"Brasil","São Paulo","Praia de Guaratuba, Fazenda tres Marias, estrada de captação",NA,"Erva com 60cm de altura, flores amarelas; Floresta de transição restinga e ombrófila densa",NA,NA,"1255","Bertioga","-46.138889","-23.855","05","20",NA,NA,"-46.138889","-23.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 16:04:21-03","UNISANTA","HUSC","2305","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Sampaio, P.S.P.","Sampaio, P.S.P.; Martins, S.E.","1999",NA,"Brasil","São Paulo","Forte dos Andradas",NA,"Erva com 60cm de altura, flores amarelas; Floresta ombrófila densa",NA,NA,"400","Guarujá","-46.250278","-23.990556","12","06",NA,NA,"-46.250278","-23.990556","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 16:04:21-03","UNISANTA","HUSC","1417","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C.","Martins, S.E.; Rotundo, M.; Pin, D.J.","1998",NA,"Brasil","São Paulo","Fazenda da Família Pinto.",NA,"Erva, 0,7m de altura. Corola amarela. Sub-bosque. Restinga paludosa alta.",NA,NA,"305","Bertioga","-46.138599395752","-23.8544006347656","10","13",NA,NA,NA,NA,"1999",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-13 16:04:21-03","UNISANTA","HUSC","11073","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","R. K. Kojima","R. K. Kojima","2015",NA,"Brasil","São Paulo","Parque Estadual da Restinga de Bertioga, Guaratuba, trilha de captação de água.",NA,"Erva, 1,2m de altura. Flores amarelas.; Sub-bosque. Floresta de restinga.",NA,NA,"7","Bertioga","-46.138599395752","-23.8544006347656","11","14",NA,NA,NA,NA,"2015","11","14","37616","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-13 16:04:21-03","UNISANTA","HUSC","1278","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Sampaio, P.S.P.","Martins, S.E.; Mello, Z.R.","1998",NA,"Brasil","São Paulo","P.E.S.M. Núcleo Pilões",NA,"Subarbusto com 80cm de altura, flores amarelas; Floresta ombrófila densa",NA,NA,"196","Cubatão","-46.4199981689453","-23.8899993896484","04","30",NA,NA,NA,NA,"2007","03",NA,"15123","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-13 16:04:21-03","UNISANTA","HUSC","10910","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Magenta, M.A.G.; et al.","Magenta, M.A.G.; Santos, A.; Martins, G.; Santos, F.","2011",NA,"Brasil","São Paulo","Serra do Guararu, Condomínio Iporanga, área B.",NA,"Arbusto, ca. 1m alt. FOlhas discolores com face adaxial brilhante. Frutos jovens esverdeados. Interior da mata.; Transição restinga- encosta.",NA,NA,"729","Guarujá","-46.25","-23.9899997711182","05","25",NA,NA,NA,NA,"2011","05",NA,"18989","auto",NA,NA,NA,NA,NA,NA
"168","2021-01-04 10:56:20-03","UnB","UB","188280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Sartin, RD","Occhioni, P","1975","Southern America","Brasil","Rio de Janeiro","Serra dos Órgãos - Barreira do Soberbo",NA,"Arbusto, flores amarelas, ornamental; Floresta próx. cachoeira","UB0111139","UB0111139","7818",NA,NA,NA,"11","10",NA,NA,NA,NA,"2015","01","23",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-01-04 10:56:20-03","UnB","UB","146731","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Profice, S","Belém, RP; Pinheiro, RS","1966","Southern America","Brasil","Bahia","Rodovia, BR-05, 16km S. Eunápolis.",NA,"Planta de 1m, flores amarelas.; Plantação de cacau.","UB0111141","UB0111141","2683","Eunápolis","-39.5802993774414","-16.3775005340576","09","28",NA,NA,NA,NA,"2001",NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA
"170","2021-01-04 10:56:20-03","UnB","UB","146730","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Wasshausen, DC","Belém, RP; Pinheiro, RS","1966","Southern America","Brasil","Bahia","Rodovia, BR-05, 16km S. Eunápolis.",NA,"Planta de 1m, flores amarelas.; Plantação de cacau.","UB0111142","UB0111142","2626","Eunápolis","-39.5802993774414","-16.3775005340576","09","22",NA,NA,NA,NA,"1993",NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA
"171","2021-01-04 10:56:20-03","UnB","UB","146732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Belém, RP; Magalhães, M","1965","Southern America","Brasil","Bahia","Fazenda São Bento.",NA,"Planta de 30cm; flores amarelas.; Mata úmida. Plantação de cacau.","UB0111140","UB0111140","999","Una","-39.0752983093262","-15.2932996749878","05","18",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"172","2021-01-04 10:56:20-03","UnB","UB","146851","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Profice, SR","Sazima, M","1982","Southern America","Brasil","São Paulo","Mata Atlântica na base norte do Inst. Oceanográfico.",NA,"Hábito herbáceo. Flores amarelas agrupadas em inflorescência terminal.","UB0111138","UB0111138","14365","Ubatuba","-45.0699996948242","-23.4300003051758","12","14",NA,NA,NA,NA,"2001",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-04 15:46:52-03","IF","SPSF","10072","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"A.Custodio Filho","1983","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2102","Biritiba Mirim",NA,NA,"12","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"174","2021-03-04 15:46:52-03","IF","SPSF","10346","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"A.Custodio Filho","1986","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2565","Biritiba Mirim",NA,NA,"04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2021-03-04 15:46:52-03","IF","SPSF","10375","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"A.Custodio Filho","1984","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2501","Biritiba Mirim",NA,NA,"05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"176","2021-03-04 15:46:52-03","IF","SPSF","10506","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"A.Custodio Filho","1986","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2647","Biritiba Mirim",NA,NA,"05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2021-03-04 15:46:52-03","IF","SPSF","12701","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"I.S.Mota","1989","América do Sul","Brasil","SP","P.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334","01","04",NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"178","2021-03-04 15:46:52-03","IF","SPSF","28739","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"I.Cordeiro","2000","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"2382","Caraguatatuba","-45.4099998474121","-23.6200008392334","11","21",NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"179","2021-03-04 15:46:52-03","IF","SPSF","23747","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"I.Cordeiro","1990","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,"784","Iguape","-47.5499992370605","-24.7000007629395","12","12",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"180","2021-03-04 15:46:52-03","IF","SPSF","27517","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"J.A.Pastore & C.Moura","2001","América do Sul","Brasil","SP","P.E.Xixova-Japui, Paranapua",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"881","São Vicente","-46.3899993896484","-23.9599990844727","01","05",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"181","2020-06-04 11:02:52-03","IBt","SP","275706","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Martins, E","1993",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"29400","Ubatuba","-44.846667","-23.356944","11","09",NA,NA,"-44.846667","-23.356944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-06-04 11:02:52-03","IBt","SP","275715","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Sanchez, M","1993",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"29920","Ubatuba","-44.849722","-23.346667","11","09",NA,NA,"-44.849722","-23.346667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-23 08:47:56-03","IBt","SP","411832","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Saavedra, MM","2008",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"668","Águia Branca","-40.7402992248535","-18.9831008911133","01","16",NA,NA,NA,NA,NA,NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-23 08:47:56-03","IBt","SP","409261","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Silva Neto, SJ","2001",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"1603","Nova Iguaçu","-43.451099395752","-22.7591991424561","12","12",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-10 11:27:01-03","IBt","SP","386794","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Lombardi, JA","2006",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"6243","Parati","-44.7131004333496","-23.2178001403809","01","18",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 09:57:45-03","IBt","SP","415721","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica stenophylla","Rizzini","Rizzini, CT","Duarte, AP","1947",NA,"Brasil","Rio de Janeiro","Corcovado",NA,"Subarbusto","SP000707","SP000707","894","Rio de Janeiro","-43.2075004577637","-22.9027996063232","01","02","stenophylla","Isosyntype",NA,NA,"1947","01","15","57442","auto",NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:57:45-03","IBt","SP","415723","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica stenophylla","Rizzini","Rizzini, CT","Santos Souza, J","1937",NA,"Brasil","Rio de Janeiro","Águas paradas",NA,NA,"SP000618","SP000618","56","Santa Maria Madalena","-42.0080986022949","-21.9552993774414","03",NA,"stenophylla","Isosyntype",NA,NA,"1948",NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA
"188","2020-10-15 10:08:28-03","IBt","SP","338552","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Simão Bianchini, R","1999",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"1255","Bertioga","-46.138599395752","-23.8544006347656","05","20",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"189","2020-10-08 08:52:31-03","IBt","SP","334757","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Martins, SE","1998",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"305","Bertioga","-46.138599395752","-23.8544006347656","10","13",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"190","2020-07-02 08:39:45-03","IBt","SP","285747","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Proença, SL","1995",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"57","Bertioga","-46.138599395752","-23.8544006347656","08","21",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"191","2020-10-22 10:12:32-03","IBt","SP","350409","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Cordeiro, I","2000",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,NA,NA,"2382","Caraguatatuba","-45.4099998474121","-23.6200008392334","11","21",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"192","2021-01-07 09:33:27-03","IBt","SP","468416","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Martini, RAA","2005",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"123","Cubatão","-46.4199981689453","-23.8899993896484","11","25",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"193","2019-11-21 09:57:45-03","IBt","SP","14722","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Edwall, G","1898",NA,"Brasil","São Paulo","Raiz Nova da Serra",NA,NA,"SP022276","SP022276","CGG4353","Cubatão","-46.4199981689453","-23.8899993896484","12",NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"194","2019-11-21 09:57:45-03","IBt","SP","247540","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Cordeiro, I; et al.","1990",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do Salto, mata de planície",NA,"Erva no interior da mata, brácteas verde-amareladas, corola amarelo-gema, anteras alvas",NA,NA,"784","Iguape","-47.5499992370605","-24.7000007629395","12","12",NA,NA,NA,NA,"1997","08",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"195","2019-11-21 09:57:45-03","IBt","SP","251830","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Rossi, L; et al.","1991",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do Salto, mata de planície",NA,"Erva, inflorescência quadrangular, flores amarelo-gema. Crescendo na clareira da mata",NA,NA,"1018","Iguape","-47.5499992370605","-24.7000007629395","12","17",NA,NA,NA,NA,"1997","08",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"196","2020-05-07 17:13:58-03","IBt","SP","258014","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Bartolomeu, J","1953",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"s.n.","Mongaguá","-46.6199989318848","-24.0799999237061","12","27",NA,NA,NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA,NA,NA
"197","2019-11-21 09:57:45-03","IBt","SP","340603","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Garcia, RJF; et al.","2000",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha para Cachoeira do salto, mata de planície",NA,"Erva, flores amarelas, brácteas verdes",NA,NA,"1896","Peruíbe","-46.9900016784668","-24.3199996948242","01","08",NA,NA,NA,NA,"2007","04",NA,"21922","auto",NA,NA,NA,NA,NA,NA
"198","2019-11-21 09:57:45-03","IBt","SP","14719","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Lindau, G","Loefgren, A","1898",NA,"Brasil","São Paulo","Canto do Itaipú",NA,NA,"SP022275","SP022275","CGG4207","Praia Grande","-46.4000015258789","-24","10","17",NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA
"199","2020-08-13 18:01:41-03","IBt","SP","293007","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Mariano Neto, E","1996",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"21","Santo André","-46.5299987792969","-23.6599998474121","01","29",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"200","2021-02-12 15:38:52-03","IBt","SP","6554","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Brade, AC","1913",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Flor gelo",NA,NA,"6050","Santo André","-46.5299987792969","-23.6599998474121","02","02",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"201","2019-11-21 09:57:45-03","IBt","SP","1605","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Hoehne, FC","1918",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Flores amarelas",NA,NA,"s.n.","Santo André","-46.5299987792969","-23.6599998474121","03","04",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"202","2019-11-21 09:57:45-03","IBt","SP","14727","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Usteri, A","1907",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,"s.n.","Santo André","-46.5299987792969","-23.6599998474121","01","06",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"203","2019-11-21 09:57:45-03","IBt","SP","14725","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Luederwaldt, H","1913",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra, procendente do bairro Ipiranga cultivada no Horto do Museu Paulista",NA,NA,NA,NA,"s.n.","Santo André","-46.5299987792969","-23.6599998474121","01",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-30 07:47:54-03","IBt","SP","429482","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Indriunas, A","2010",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"74","Santos","-46.3300018310547","-23.9599990844727","12","14",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"205","2021-01-21 15:28:43-03","IBt","SP","512722","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Kojima, RK","2019",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"30","São Sebastião","-45.4099998474121","-23.7600002288818","01","02",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"206","2021-01-21 15:28:42-03","IBt","SP","491160","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Souza, VC","1998",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"21715","São Sebastião","-45.4099998474121","-23.7600002288818","12","18",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"207","2020-06-04 11:02:52-03","IBt","SP","275707","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"Furlan, A","1994",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"1427","Ubatuba","-45.0699996948242","-23.4300003051758","04","15",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
