"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"152","2019-12-04 16:39:49-03","FFCLRP","SPFR","16571","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott. ex Spreng.","Lima, R.A.F.","Sampaio, D.","101",NA,NA,NA,"Brasil","São Paulo","Arredores do Centro de Pesquisa - Perequê (P.E. Ilha do Cardoso)","-47.933942","-25.012472",NA,"Floresta Alta de Restinga (Parcela PEIC - outra numeração 103)",NA,NA,NA,"Cananéia",NA,NA,NA,NA,"47o56'02.19W","25o00'44.90S","2009","08","13",NA,NA,NA,NA,NA
"153","2019-12-04 16:39:49-03","FFCLRP","SPFR","9935","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott. ex Spreng.","Pereira, R.A.S.","Pereira, R.A.S.","107","2005","03",NA,"Brasil","São Paulo","Picinguaba (datum Corr. Alegr.)","-44.876978","-23.352395",NA,"Estrada Almada.",NA,NA,"31","Ubatuba","122","122",NA,NA,"44o52'37.122W","23o21'8.623S",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-06-11 12:37:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"RRC ID Flag","R. B. Foster","13379","1989","10","South America","Bolivia","Beni",NA,"-65.5","-14",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13379",NA,NA
"155","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203498F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0203498F","V0203498F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"156","2019-09-04 18:32:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,"H. W. Schott",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"157","2019-06-11 12:37:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"RRC ID Flag","L. Vargas","644","1992","7","South America","Bolivia","Pando",NA,"-67.6667","-11.3333",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"644",NA,NA
"158","2019-06-11 12:44:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"RRC ID Flag","A. P. Duarte","4891","1959","7","South America","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4891",NA,NA
"159","2017-06-29 11:47:47-03","F","FMNH-SEEDPLANTS","V0203496F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,"R. E. Schultes","3919","1942","6","South America","Colombia","Amazonas",NA,"-72","-1",NA,NA,"V0203496F","V0203496F_01","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"160","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203497F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0203497F","V0203497F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228601F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0228601F","V0228601F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2019-03-20 14:06:03-03","F","FMNH-SEEDPLANTS","V0323853F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"L. A. Torres Montenegro : Servicios de Biodiversidad EIRL","L. Torres Montenegro et al.",NA,"2013","9","South America","Peru","Loreto","Balsapuerto, Campsite #3 (Alto Cahuapanas) on Rapid Biological and Social Inventory #26.","-76.839","-5.66438889",NA,NA,"V0323853F","V0323853F_01","15","Alto Amazonas","1000","1350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"163","2019-01-25 15:43:04-02","IAC","IAC","49300","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","485","2007","08",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079445","-23.380723",NA,"Subparcela 48 indivíduo F0667.&nf;Nome popular: figueira",NA,NA,"06","Ubatuba",NA,NA,NA,NA,"-45.079445","-23.380723","2007","08","06",NA,NA,NA,NA,NA
"164","2019-06-24 08:13:08-03","IAC","IAC","53619","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","G. Pelissari","V.C. Souza & J. Paula-Souza et. al.","9337","1995","10",NA,"Brasil","São Paulo","Arredores da foz do Rio Guaraú (margem esquerda)","-46.9983","-24.32",NA,NA,NA,NA,"09","Peruíbe",NA,NA,NA,NA,"-46.9983","-24.3200","2011","08","02",NA,NA,NA,NA,NA
"165","2020-07-23 12:15:10-03","CEPLAC","CEPEC","141067","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"Sem Informação","Lopes, L.C.M.","404","2012","07",NA,"Brasil","Bahia",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"25","UNA",NA,NA,"36070","auto","39W7'73","15S10'80",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-23 12:15:10-03","CEPLAC","CEPEC","146648","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"P. Carauta","R. Guedes","2217",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-42.9818992614746","-22.5372009277344",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"GUAPIMIRIM",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:15:10-03","CEPLAC","CEPEC","44860","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"J. P. P. Carauta","C. Angeli","11","1976","07",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista. Parq. Nac. da Tijuca, caminho do encanamento.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"20","rio de janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"168","2020-07-23 12:15:10-03","CEPLAC","CEPEC","118387","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"A. F. P. Machado","D. Cardoso","368","2005","03",NA,"Brasil","Bahia","Serra do Orobó. Faz. Bom Jardim. Estâncias Baleeiro.","-40.4825","-12.332222",NA,NA,NA,NA,"26","RUY BARBOSA",NA,NA,NA,NA,"40W28'57","12S19'56",NA,NA,NA,NA,"30/01/2012",NA,NA,NA
"169","2020-07-23 12:15:10-03","CEPLAC","CEPEC","127273","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"Sem Informação","Jardim, A. B.","141","2008","12",NA,"Brasil","Bahia","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha de acesso a sede.","-39.339444","-15.174167",NA,NA,NA,NA,"19","arataca",NA,NA,NA,NA,"39w20'22","15s10'27",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-23 12:15:10-03","CEPLAC","CEPEC","127373","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"A. F. P. Machado","A. B. Jardim","141","2008","12",NA,"Brasil","Bahia","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade. Mais 8,9Km da entrada. Trilha de acesso à sede.","-39.339444","-15.174167",NA,NA,NA,NA,"19","arataca",NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,"30/01/2012",NA,NA,NA
"171","2020-07-23 12:15:10-03","CEPLAC","CEPEC","127661","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"Sem Informação","Carvalho, G. M.","346","2010","03",NA,"Brasil","Bahia","RPPN Estação Veracel","-39.25","-16.5",NA,"Látex branco.",NA,NA,"17","PORTO SEGURO","100","100",NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-23 12:15:10-03","CEPLAC","CEPEC","150664","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"L. Daneu","Oliveira, N.E.","561","2014","11",NA,"Brasil","Bahia","Conglomerado BA_1322-1-1-4","-39.06","-15.119444",NA,"<ll>dwc_commonname:</ll>",NA,NA,"13","ILHÉUS",NA,NA,NA,NA,"39W3'36","15S7'10",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-23 12:15:10-03","CEPLAC","CEPEC","150676","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"L. Daneu","Oliveira, N.E.","608","2014","11",NA,"Brasil","Bahia","Conglomerado BA_1349-1-10-0","-39.240278","-15.479722",NA,"<ll>dwc_commonname:</ll>",NA,NA,"17","santa luzia",NA,NA,NA,NA,"39W14'25","15S28'47",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-07-23 12:15:10-03","CEPLAC","CEPEC","66433","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella",NA,"R. M. de Castro","A. M. de Carvalho","6124","1995","09",NA,"Brasil","Bahia","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,"<ll>dwc_commonname:</ll> Gameleira-branca",NA,NA,"13","UNA",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"175","2020-11-19 14:06:24-03","Unimontes","MCMG","6735","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","07",NA,"Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"30","Linhares",NA,NA,"48094","auto","W40° 11' 28.2","S19° 28' 23.0",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-12 17:02:54-03","UEL","FUEL","22844","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Carauta, P","Andrade, PM; Lopes, MA","417","1993","10",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"FUEL014331",NA,"20","Caratinga",NA,NA,"49886","auto",NA,NA,"1986","06",NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:04:55-03","UnB","UB","15762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng","Sambuichi, RHR","Sambuichi, RHR","200A","2001","04","Southern America","Brasil","Bahia","Fazenda Santa MAria. Estrada Ilhéus-Uruçuca","-39.183333","-14.7",NA,"Sicônios imaturos.; Árvore; Mata atlântica raleada sobre plantação de cacau.",NA,NA,"11",NA,NA,NA,NA,NA,"-39.183333","-14.7",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-10-03 10:04:05-03","UFSCar","SORO","6156","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schrott","G. Pelissari","Souza, V.C.; Souza, J.P.","9337","1995","10",NA,"Brasil","São Paulo","Arredores da foz do Rio Guaraú (margem esquerda). Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,"Árvore, ca. 8 m alt.; estípulas e sicônios verdes. Latescente.",NA,NA,"09","Peruíbe",NA,NA,"21922","auto",NA,NA,"2011","08","02",NA,NA,NA,NA,NA
"179","2021-03-04 15:45:54-03","IF","SPSF","24301","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,"I.Cordeiro","1478","1994","12","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"07","Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"180","2021-03-04 15:45:54-03","IF","SPSF","48186","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott. ex Spreng.","D.A.Folli","D.A.Folli","6813","2011","11","América do Sul","Brasil","ES","Reserva Florestal da CVRD","-40.3333015441895","-19.2649993896484",NA,"COLETA: Nome Vulgar - Figueira.&nf;Porte arbóreo, terrestre; fruto maduro e imaturo verdes; exsudação branca (latex); casca áspera. Altura total 15m; fuste cilíndrico,altura 6m, CAP 118cm; diâmetro da copa 5m. 1 DUPLICATA.; GEOGRAFIA: Aceiro com Viveiro.",NA,NA,"29","Rio Bananal","58","58","22148","auto",NA,NA,"2011","11","29","Magnoliopsida",NA,NA,NA,NA
"181","2021-03-04 15:45:54-03","IF","SPSF","24313","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,"M.P.Costa","31","1990","12","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"14","Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"182","2021-02-08 12:43:42-03","UFRGS","ICN","003315","S","Plantae","Dicotyledon",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng","de Wolf, GPJ","Klein, RM","1087","1956","01","América do Sul","Brasil","SC","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,"árvore, fruto 2cm de diâmetro quando maduro, verde claro; Mata","ICN00013400","ICN00013400 ICN00013400_1","24","Itajaí",NA,NA,"27253","auto",NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:10:57-03","IBt","SP","262800","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Romaniuc Neto, S","Anunciação, EA; et al.","310","1993","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador","-47.25","-24.55",NA,"Árvore ca. 1m DAP., raizes tabulares, râmulos ferrugíneos, sicônios verdes",NA,NA,"21","Iguape",NA,NA,NA,NA,"-47.25","-24.55","2000",NA,NA,NA,NA,NA,NA,NA
"184","2021-01-07 09:34:37-03","IBt","SP","454386","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Búgola Silva, F","2175","2011","11",NA,"Colômbia","Amazonas",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-30 07:49:00-03","IBt","SP","444878","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Folli, DA","6829","2011","12",NA,"Brasil","Espírito Santo",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"09","Aracruz",NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-17 08:58:29-03","IBt","SP","320091","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Pereira, OJ","3885","1992","09",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"12","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-30 07:49:00-03","IBt","SP","444877","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Siqueira, GS","220","2006","04",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"15","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-09-17 08:58:29-03","IBt","SP","316380","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Andrade, PM","417","1993","10",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"20","Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-26 10:01:01-03","IBt","SP","382219","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Lima, HC","1836","1982","11",NA,"Brasil","Rio de Janeiro",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"09","Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-26 10:01:01-03","IBt","SP","374555","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Mendonça, LR","3","2004","06",NA,"Brasil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"03","Cananéia",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:10:57-03","IBt","SP","237118","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Kirizawa, M","2243","1989","06",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"21","Cananéia",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:10:57-03","IBt","SP","245959","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Melo, MMRF","863","1987","08",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"26","Cananéia",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-26 10:01:01-03","IBt","SP","374560","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Mendonça, LR","7","2004","07",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"22","Caraguatatuba",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:10:57-03","IBt","SP","238416","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Pompéia, SL","1","1986","06",NA,"Brasil","São Paulo",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"21","Cubatão",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-27 12:20:00-03","IBt","SP","309227","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Melo, MMRF","1181","1993","10",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"29","Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:10:57-03","IBt","SP","275284","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Romaniuc Neto, S","Cordeiro, I; et al.","1478","1994","12",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da Figueira mata pluvial de encosta","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 20m alt., sicônios imaturos",NA,NA,"07","Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:10:57-03","IBt","SP","248378","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Romaniuc Neto, S","Costa, MP; et al.","31","1990","12",NA,"Brasil","São Paulo","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,"Árvore ermergente, ca. 30m alt., com raízes tabulares, DAP ca. 60cm, folhas fortemente discolores, verde escuras na face adaxial e verde claras na abaxial, sicônios globosos, verde amarelados, com manchas esbranquiçadas, ricos em látex, ostíolo em um",NA,NA,"14","Iguape",NA,NA,"55628","auto",NA,NA,"1992","02","24",NA,NA,NA,NA,NA
"198","2020-12-23 08:49:02-03","IBt","SP","426127","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Pederneiras, LC","589","2010","10",NA,"Brasil","São Paulo",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"30","Peruíbe",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-19 09:29:32-03","IBt","SP","363288","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Souza, VC","9337","1995","10",NA,"Brasil","São Paulo",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"09","Peruíbe",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-23 08:49:02-03","IBt","SP","443512","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Souza, VC","9337","1995","10",NA,"Brasil","São Paulo",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"09","Peruíbe",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-10 11:27:57-03","IBt","SP","396979","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Romaniuc Neto, S","1411","1995","08",NA,"Brasil","São Paulo",NA,"-45.2999992370605","-22.8899993896484",NA,NA,NA,NA,"16","Roseira",NA,NA,"15110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-07-16 10:05:58-03","IBt","SP","287841","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Miyagi, PH","473","1995","02",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"15","Sete Barras",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-23 08:49:02-03","IBt","SP","415917","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Pereira, RAS","164","2008","03",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"05","Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-23 08:49:02-03","IBt","SP","415930","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Pereira, RAS","107","2005","03",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"28","Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2011-05-02 11:55:39-03","A","HU-HERB","A 00312511","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprengel","(BG)","R. L. Fróes","11923",NA,NA,"South America","Brazil","Maranhao","Island of Sao Luiz, Anil",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11923",NA,NA
