"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"338","2019-10-07 09:29:46-03","UEFS","HUEFS","180350","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Matos, E.N.de","551","2011","09","27",NA,"Brasil","Bahia","Salinas da Margarida","Estrada entre Encarnação e Salinas.","-38.776667",NA,NA,"Campestre e Arbustiva","HUEFS0180350","HUEFS0180350",NA,NA,NA,NA,NA,NA,NA,NA,"38W46'36''","12S55'182''","Rosanae",NA,NA,NA,NA,NA
"339","2019-10-07 09:29:46-03","UEFS","HUEFS","105281","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F.B.Pastore","Melo, E.","4166","2005","10","31",NA,"Brasil","Alagoas","Penedo","Povoado de Capela. Várzea do Rio Murituba, afluente do São Francisco.","-36.471389","-10.3225",NA,NA,"HUEFS0105281","HUEFS0105281","20","20",NA,NA,NA,"2006","08",NA,"36W28'17''","10S19'21''","Rosanae",NA,NA,NA,NA,NA
"340","2019-10-07 09:29:46-03","UEFS","HUEFS","137662","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Cano, O.","761","2007","07",NA,NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, Paraíso Tropical, alto do lareijo, próximo á nascente.","-37.238611","-8.581389",NA,NA,"HUEFS0137662","HUEFS0137662",NA,NA,NA,NA,NA,NA,NA,NA,"37W14'19''","8S34'53''","Rosanae",NA,NA,NA,NA,NA
"341","2019-10-07 09:29:46-03","UEFS","HUEFS","168907","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B.","2638","2009","03","25",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribi, ca. 2 km da Vila.","-43.615833","-18.156944",NA,"Campo úmido, Rupestre","HUEFS0168907","HUEFS0168907",NA,NA,NA,NA,NA,NA,NA,NA,"43W36'57''","18S9'25''","Rosanae",NA,NA,NA,NA,NA
"342","2019-10-07 09:29:46-03","UEFS","HUEFS","179484","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F.B.Pastore","Harley, R.M.","56705","2012","02","03",NA,"Brasil","Tocantins","Natividade","Arredores da Cachoeira do Paraíso, ca. 14 km da cidade.","-47.688611","-11.658889",NA,"Área de cerrado e margem de rio.","HUEFS0179484","HUEFS0179484","280","280",NA,NA,NA,"2013","10",NA,"47W41'19''","11S39'32''","Rosanae",NA,NA,NA,NA,NA
"343","2019-10-07 09:29:46-03","UEFS","HUEFS","184479","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B.","3283","2011","08","08",NA,"Brasil","Bahia","Nazaré das farinhas","Ao lado da rodovia. Lugar aberto próximo à mata, lugar de terra úmida argilosa.",NA,NA,NA,NA,"HUEFS0184479","HUEFS0184479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"344","2019-10-07 09:29:46-03","UEFS","HUEFS","185290","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F.B.Pastore","Faria, J.E.Q.","790","2010","02","21",NA,"Brasil","Goiás","Alto Horizonte","Fazenda Cajás, proprietário senhor Jair Eustáquio.","-49.338611","-14.195556",NA,"Cerrado ralo antropizado.","HUEFS0185290","HUEFS0185290",NA,NA,NA,NA,NA,"2013","10",NA,"49W20'19''","14S11'44''","Rosanae",NA,NA,NA,NA,NA
"345","2019-10-07 09:29:46-03","UEFS","HUEFS","185306","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F.B.Pastore","Faria, J.E.Q.","445","2009","02","28",NA,"Brasil","Goiás","Alto Horizonte","Fazenda Sucuriú, proprietário Senhor Jair Eustáquio. Pasto de Andropogon (cerrado antropizado).","-49.338611","-14.195556",NA,"Cerrado antropizado.","HUEFS0185306","HUEFS0185306",NA,NA,NA,NA,NA,"2013","10",NA,"49W20'19''","14S11'44''","Rosanae",NA,NA,NA,NA,NA
"346","2019-10-07 09:29:46-03","UEFS","HUEFS","64655","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Gomes, B.M.","273","2001","04","04",NA,"Brasil","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama. Centro-oeste.","-48.05","-16.05",NA,"Campo úmido.","HUEFS0064655","HUEFS0064655","850","850",NA,NA,NA,NA,NA,NA,"48W3'0''","16S3'0''","Rosanae",NA,NA,NA,NA,NA
"347","2019-10-07 09:29:46-03","UEFS","HUEFS","7266","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","E.B.Miranda","Pinto, G.C.P.","13682","1982","04","22",NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,"HUEFS0007266","HUEFS0007266",NA,NA,NA,NA,NA,"2004","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"348","2019-10-07 09:29:46-03","UEFS","HUEFS","184818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B.","4044","2012","02","11",NA,"Brasil","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"HUEFS0184818","HUEFS0184818",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"349","2019-10-07 09:29:46-03","UEFS","HUEFS","185063","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B.","3974","2012","02","10",NA,"Brasil","Minas Gerais","Delfinópolis","Canastra - Serra da Babilonia. Entre Delfinópolis e São Roque de Minas. Estrada calçada da Serra.","-46.8539009094238","-20.343900680542",NA,"Campo rupestre após calçamento da estrada, topo de morro.","HUEFS0185063","HUEFS0185063",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"350","2019-10-07 09:29:46-03","UEFS","HUEFS","184690","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B.","3914","2012","02","09",NA,"Brasil","Minas Gerais","Ibiraci","Canastra - Serra da Babilônia. MG-438 Entre Ibiraci e Delfinópolis","-47.122200012207","-20.4622001647949",NA,NA,"HUEFS0184690","HUEFS0184690",NA,NA,"29018","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"351","2019-10-07 09:29:46-03","UEFS","HUEFS","50584","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","E.B.Miranda","Landim, M.","1048","1996","09","19",NA,"Brasil","Sergipe","Itabaiana","E. Ecológica de Itabaiana.","-37.4253005981445","-10.6850004196167",NA,"Campo Rupestre no topo da serra.","HUEFS0050584","HUEFS0050584",NA,NA,"16069","auto",NA,"2004","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"352","2018-11-28 15:09:15-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,"RRC ID Flag","S. Leiva G. et al.","1348","1994","8","4","South America","Peru","Cajamarca","San Ignacio","San Martín (San Ignacio - Nueva Esperanza)",NA,NA,NA,NA,NA,NA,"560",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"1348"
"353","2019-09-05 17:53:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Gardner",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
"354","2020-04-29 16:30:20-03","UFVJM","HDJF","5161","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Custodio, ST","Custodio, ST; França, L; Santos, A","237","2017","02","21","Southern America","Brasil","Minas Gerais","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175",NA,NA,"HDJF005161","HDJF005161_01","1065","1065",NA,NA,NA,"2017","04",NA,"-43.811944","-18.4175",NA,NA,NA,NA,NA,NA
"355","2019-01-25 15:45:06-02","IAC","IAC","45221","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.J. Wurdack","G. Eiten & L.T. Eiten","3759","1962","03","24",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas, região entre o Rio Balsas e Parnaíba, 2km S da Fazenda Morro, 35km S de Loreto","-45.1411","-7.0844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","06","24","-45.1411","-7.0844",NA,NA,NA,NA,NA,NA
"356","2020-07-23 12:19:07-03","CEPLAC","CEPEC","59630","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,"J. J. Wurdack","S. C. de Sant'Ana","374","2007","11","08",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","2,5Km Crasto, estr. p/ Sta. Luzia.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"357","2020-02-17 11:30:19-03","UEG","HUEG","1126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Proença, C.E.B.; Faria Júnior, J.E.Q.","Ramos, P.C.M.; Miranda; et al.","69","2003","03","23","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,"Herbácea; Campo rupestre","HUEG001126",NA,NA,NA,"40887","auto",NA,"2006","08","24",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-02-27 14:03:32-03","UFSJ","HUFSJ","7470","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Costa, MTR","Alves, LL; Costa, MRT; Carvalho, SN","28","2015","04","24",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, estrada para Trindade.","-44.293814","-21.136028",NA,"Herbácea de aproximadamente 30cm de altura. Flores rosas.","HUFSJ007470","HUFSJ007470_v00 HUFSJ007470_v01","111","111",NA,NA,NA,"2017",NA,NA,"-44.293814","-21.136028",NA,NA,NA,NA,NA,NA
"359","2019-02-27 14:03:32-03","UFSJ","HUFSJ","540","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Quinelato, M","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro",NA,NA,NA,"Planta de aproximadamente 10cm de altura. As flores são brancas, pequenas e sem cheiro. As raízes exalam um odor semelhante ao gelol. Encontrada em campos limpos por toda a serra.","HUFSJ000540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-07-16 10:36:16-03","UFSJ","HUFSJ","9855","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Costa, MTR","Costa, MTR; Lombello, J","766","2017","03","11",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre perto das antenas de transmissão.","-44.521611","-21.271225",NA,"Erva, 0,15 m de altura, flores rosadas.","HUFSJ009855",NA,"113","113",NA,NA,NA,"2018",NA,NA,"-44.521611","-21.271225",NA,NA,NA,NA,NA,NA
"361","2019-07-16 10:36:16-03","UFSJ","HUFSJ","9856","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Costa, MTR","Costa, MTR; Silva, DR","819","2017","04","14",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre, Serra do Lenheiro.","-44.450847","-21.221044",NA,"Erva 0,15 m de altura, flores liláses.","HUFSJ009856",NA,"97","97",NA,NA,NA,"2018",NA,NA,"-44.450847","-21.221044",NA,NA,NA,NA,NA,NA
"362","2019-11-13 16:05:02-03","UNISANTA","HUSC","11172","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.B.","Sampaio, P.S.P.; Sampaio, A.F.P.","1397","2016","01","18",NA,"Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, Sítio das Panelas, próximo a cachoeira das Panelas.","-44.961889","-21.728389",NA,"Erva com 20cm de altura, flores lilás-claro.; Cerrado rupestre.",NA,NA,"1050","1050",NA,NA,NA,"2016","02",NA,"-44.961889","-21.728389",NA,NA,NA,NA,NA,NA
"363","2019-11-13 16:05:02-03","UNISANTA","HUSC","11124","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.B.","Sampaio, P.S.P.; Sampaio, A.F.P.","1349","2016","01","09",NA,"Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, próximo a cachoeira das panelas. Sítio das Panelas.","-44.961889","-21.728389",NA,"Erva com 10cm de altura, flores lilases.; Cerrado rupestre.",NA,NA,"1050","1050",NA,NA,NA,"2016","02",NA,"-44.961889","-21.728389",NA,NA,NA,NA,NA,NA
"364","2019-11-01 15:08:12-03","UnB","UB","28766","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","21210","1968","03","15","Southern America","Brasil",NA,NA,"Ca. 15km S of Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:08:12-03","UnB","UB","28764","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","21619","1968","03","22","Southern America","Brasil",NA,NA,"Ca. 27km S of Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:08:12-03","UnB","UB","156909","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Eiten, G; Eiten, LT","3598","1962","03","13","Southern America","Brasil","Maranhão","Balsas","Northern edge of city of Balsas","-46.033333","-7.533333",NA,"Small herb. Petals white, stamens violet.; Grazed shrubby cerrado vegetation",NA,NA,"245","245",NA,NA,NA,"1965",NA,NA,"-46.033333","-7.533333",NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:08:12-03","UnB","UB","156910","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25738","1970","01","31","Southern America","Brasil","Minas Gerais",NA,"Ca. 4km N of Patrocínio",NA,NA,NA,"Herb 0,1m. Perianth red-violet, becoming greenish in age.; Cerrado",NA,NA,"1000","1000",NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-01 15:08:12-03","UnB","UB","156911","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","27528","1970","03","14","Southern America","Brasil","Minas Gerais",NA,"Ca. 13km E of Diamantina",NA,NA,NA,"Slender herb 0,15m. Perianth dull purple.; Cerrado; brown sandy soil",NA,NA,"1000","1000",NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:08:12-03","UnB","UB","156912","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","26879","1970","03","04","Southern America","Brasil","Minas Gerais",NA,"Ca. 12km W of Corinto",NA,NA,NA,"Herb 0,2m. Perianth dull greenish lavender.; Cerrado. Cerrado and gallery",NA,NA,"600","600",NA,NA,NA,"2002","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:08:12-03","UnB","UB","156913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS; Maxwell, H; Wasshausen, DC","19661","1968","02","09","Southern America","Brasil","Minas Gerais",NA,"Serra do Itabirito, ca. 45km of Belo Horizonte",NA,NA,NA,"Slender herb 0,1m with purplish green leaves. Perianth rose-magenta.; Sandy slopes and outcrops",NA,NA,"1500","1500",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:08:12-03","UnB","UB","156914","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23797","1969","02","24","Southern America","Brasil","Minas Gerais",NA,"Ca. 31km west of Montes Claros, road Água Boa",NA,NA,NA,"Herb 0,1m. Perianth purplish pink.; Campo and adjacent cerrado",NA,NA,"1000","1000",NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:08:12-03","UnB","UB","10950","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Proença, CEB; Gomes, BM","Gomes, BM; Proença, CEB; Brito, DS; Guimarães, PJF; Mendes, VC","273","2001","04","04","Southern America","Brasil","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05",NA,"Erva 0,2m. Flor branca; Campo úmido.",NA,NA,"850","850",NA,NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:08:12-03","UnB","UB","161423","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Faria, JEQ","445","2009","02","28","Southern America","Brasil","Goiás","Alto Horizonte","Fazenda Sucuriú, proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,"Subarbusto ca. de 0,1 m de altura, flores liláses; Pasto de Andropogon (cerrado antropizado)",NA,NA,NA,NA,NA,NA,NA,"2018","02",NA,"-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:08:12-03","UnB","UB","161812","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Faria, JEQ","790","2010","02","21","Southern America","Brasil","Goiás","Alto Horizonte","Fazenda Cajás, proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,"Solo arenoso pedregoso, relevo ondulado; Subarbusto ca. de 0,15 m de altura, flores rosa claro; Cerrado ralo antropizado",NA,NA,NA,NA,NA,NA,NA,"2018","02",NA,"-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:08:12-03","UnB","UB","182005","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","580","2006","04","09","Southern America","Brasil","Goiás","Jaraguá ","Serra de Jaraguá","-49.350278","-15.808333",NA,"Mata de Galeria",NA,NA,NA,NA,NA,NA,NA,"2018","02",NA,"-49.350278","-15.808333",NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:08:12-03","UnB","UB","19367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Proença, CEB; Martins, RC; Turma de Etnobotânica do Cerrado","3222","2006","02","19","Southern America","Brasil","Goiás","Padre Bernardo","Assentamento Colônia I","-48.249444","-15.626667",NA,"Erva. Flor lilás; Campo limpo.",NA,NA,NA,NA,NA,NA,NA,"2018","02",NA,"-48.249444","-15.626667",NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:08:12-03","UnB","UB","203525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Faria, JEQ; Villarroel, D; Mendoza, M","3306","2013","03","03","Southern America","Brasil","Goiás","São João d'Aliança","Entre São João d'Aliança e Alto Paraíso, margem da GO-118","-47.505","-14.435",NA,"Erva ca. 0,1 m, flor lilás claro; Cerrado sensu stricto",NA,NA,"973","973",NA,NA,NA,"2018","02",NA,"-47.505","-14.435",NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:08:12-03","UnB","UB","29040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pereira, FFO","50","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509167","-14.072778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.509167","-14.072778",NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:08:12-03","UnB","UB","28756","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Philcox, D","Philcox, D","4355","1968","02","26","Southern America","Brasil","Mato Grosso",NA,"Entre a Base Camp e a estrada Principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:08:12-03","UnB","UB","28757","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Philcox, D","Philcox, D","4104","1968","01","18","Southern America","Brasil","Mato Grosso",NA,"Entre a Base Camp e a estrada Principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:08:12-03","UnB","UB","28759","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Anderson, WR","7613","1973","03","21","Southern America","Brasil","Goiás",NA,"4km by road S of São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:08:12-03","UnB","UB","28760","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Anderson, WR","7140","1973","03","14","Southern America","Brasil","Goiás",NA,"2-4km by road N of Funil and the Rio Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 15:08:12-03","UnB","UB","28761","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","34789","1972","01","22","Southern America","Brasil",NA,NA,"Ca. 15km S of Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:08:12-03","UnB","UB","28762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","18519","1968","01","13","Southern America","Brasil",NA,NA,"25km N of Corumbá de Goiás on road to Niquelândia",NA,NA,NA,NA,NA,NA,"1150","1150",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:08:12-03","UnB","UB","28763","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","35010","1972","01","25","Southern America","Brasil",NA,NA,"Ca. 5km W of Niquelândia",NA,NA,NA,NA,NA,NA,"750","750",NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:08:12-03","UnB","UB","28767","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS","24750","1969","03","20","Southern America","Brasil",NA,NA,"Ca. 16km south of Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:08:12-03","UnB","UB","28768","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS","25099","1970","01","22","Southern America","Brasil",NA,NA,"Ca. 24km NE of Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:08:12-03","UnB","UB","28769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS","24263","1969","03","11","Southern America","Brasil",NA,NA,"Ca. 10km south of Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:08:12-03","UnB","UB","28770","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS","13238","1966","03","02","Southern America","Brasil","Goiás",NA,"Ca. 3km N of Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:08:12-03","UnB","UB","28771","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Irwin, HS","13477","1966","03","04","Southern America","Brasil","Goiás",NA,"CA. 3km E of Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","04","03",NA,NA,NA,NA,NA,NA,NA,NA
