"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"341","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,"In insula S. Catharinae",NA,NA,NA,NA,"Pl. Napaea",NA,"P08P1N0068",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:42:36-03","UFRGS","ICN","176133","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Ferreira, GE","2012","11","01","Ferreira, GE","2012","11","01","Brasil","RS","Torres","Praia Paraíso","-49.825556","-29.42","-49.825556","-29.42","Erva escandente, flores alvas, manchas castanhas na fauce.; Epifítica na borda de uma mata de restinga.",NA,NA,NA,NA,"América do Sul",NA,NA,"232","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:42:36-03","UFRGS","ICN","135517","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Waechter, JL",NA,NA,NA,"Lima, LFP","2004","10","16","Brasil","RS","Arroio do Sal","Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,"Epífita escandente; Flores alvacentas.; Em mata de restinga; Interior de mata.",NA,NA,"2","2","América do Sul",NA,NA,"27","Dicotyledon",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"344","2021-02-08 12:42:36-03","UFRGS","ICN","157693","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Waechter, JL",NA,NA,NA,"Buzatto, CR","2007","10","06","Brasil","RS","Dom Pedro de Alcântara","Porto Colônia (Cova Rasa)","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"320","Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"345","2021-02-08 12:42:36-03","UFRGS","ICN","026132","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Porto, ML","1974","10","07","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"Flores rosas, frutos amarelos;",NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:42:36-03","UFRGS","ICN","028292","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"LIndeman, J; et al.","1972","07","10","Brasil","RS",NA,"Parque de Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:42:36-03","UFRGS","ICN","098821","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Barroso, CM","2003","09","19","Rossoni, MG","1989","10","15","Brasil","RS","Arroio do Sal","Balneário de Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,"Epífita sobre Coussapoa",NA,NA,NA,NA,"América do Sul",NA,NA,"182","Dicotyledon",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:42:36-03","UFRGS","ICN","098819","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Barroso, CM","2003","09","19","Rossoni, MG","1989","09","03","Brasil","RS","Arroio do Sal","Balneário de Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,"Epífita",NA,NA,NA,NA,"América do Sul",NA,NA,"168","Dicotyledon",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:42:36-03","UFRGS","ICN","083442","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Neves, PC","1989","04","15","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,"Epífito do interior de mata tropical paludosa;",NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA
"350","2021-02-08 12:42:36-03","UFRGS","ICN","115159a","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gonçalves, CN",NA,NA,NA,"Gonçalves, CN; Azevedo-Gonçalves, CF","1999","07","26","Brasil","RS","Terra de Areia","estrada para Curumim","-50.07080078125","-29.5853004455566",NA,NA,"Sobre figueira próxima a Lagoa Itapeva",NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:42:36-03","UFRGS","ICN","034356","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Baptista, ML","1977","04","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Mato de banhado, em baixada junto às dunas;",NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:42:36-03","UFRGS","ICN","042293","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Baptista, ML","1977","03","26","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,"Material florido, flores brancas;",NA,NA,NA,NA,"América do Sul",NA,NA,"s.n.","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:42:36-03","UFRGS","ICN","045008","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Waechter, JL","1986","08","16","Waechter, JL","1979","05","25","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"Cálice verde, corola branca, internamente com manchas pardo-avermelhadas;; Epifítica em mata pluvial;",NA,NA,NA,NA,"América do Sul",NA,NA,"1240","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:42:36-03","UFRGS","ICN","081797","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Sobral, M; Esposito, K","1986","06",NA,"Brasil","SC","São Francisco do Sul","Praia das Paulas","-48.6380996704102","-26.2432994842529",NA,NA,"Flores brancas;",NA,NA,NA,NA,"América do Sul",NA,NA,"5086","Dicotyledon",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"355","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","44410","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Schmidt, R.","2005","04",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; trilha do Encantado - descida","-50.2071990966797","-29.6749992370605",NA,NA,NA,"HAS0044410",NA,NA,NA,NA,NA,NA,"1015","Magnoliophyta",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"356","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","43568","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Senna, R.M.","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva, Butiazal do prof. Baptista.","-49.7268981933594","-29.3353004455566",NA,NA,"; butiazal UTM 0619907/6753108; epífita, flores brancas; Projeto Mata Atlântica","HAS0043568",NA,NA,NA,NA,NA,NA,"791","Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:07:00-03","IBt","SP","246144","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Webster, GL; et al.","1986","10","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Near headquartes area","-47.916667","-25.083333","-47.916667","-25.083333",NA,NA,NA,"10","10",NA,NA,NA,"25557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:07:00-03","IBt","SP","262434","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A",NA,NA,NA,"Anunciação, EA; Gomes, MZ","1993","06","30","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planície, próxima ao Rio Verde","-47.25","-24.55","-47.25","-24.55","Epifita, corola alva, fauce castanha",NA,NA,NA,NA,NA,NA,NA,"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-07-02 08:40:08-03","IBt","SP","285221","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Basso, ME","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.9125","-25.017778","-47.9125","-25.017778",NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-07-02 08:40:08-03","IBt","SP","285224","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Goldenberg, R","1993","11","13","Brasil","São Paulo","Ubatuba",NA,"-44.833056","-23.361389","-44.833056","-23.361389",NA,NA,NA,NA,NA,NA,NA,NA,"29874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-02 08:40:08-03","IBt","SP","285225","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Gardolinski, PC","1993","11","11","Brasil","São Paulo","Ubatuba",NA,"-44.966667","-23.362222","-44.966667","-23.362222",NA,NA,NA,NA,NA,NA,NA,NA,"29837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-07-16 10:05:37-03","IBt","SP","290141","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Goldenberg, R","1993","11","12","Brasil","São Paulo","Ubatuba",NA,"-45.1275","-23.42","-45.1275","-23.42",NA,NA,NA,NA,NA,NA,NA,NA,"29854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-10-22 10:13:08-03","IBt","SP","349005","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Costa, CB","2001","03","13","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"515",NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"364","2021-01-21 15:29:17-03","IBt","SP","491808","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Baez, C","2016","07","22","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"640",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"365","2020-10-08 08:53:10-03","IBt","SP","335676","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Magenta, MAG","1999","04","22","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"366","2021-01-07 09:34:03-03","IBt","SP","465762","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Martins, SE","1999","10","20","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"570",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:07:00-03","IBt","SP","224281","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Barros, F","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"455",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"368","2020-07-16 10:05:37-03","IBt","SP","290140","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Miyagi, PH","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"369","2020-07-02 08:40:08-03","IBt","SP","285220","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Nakagomi, MY","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:07:00-03","IBt","SP","215699","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Chautems, A; Melo, MMRF","1986","09","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:07:00-03","IBt","SP","215698","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Chautems, A; Melo, MMRF","1986","09","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:07:00-03","IBt","SP","209333","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2003",NA,NA,"Melo, MMRF","1982","08","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"421",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:07:00-03","IBt","SP","209324","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2003",NA,NA,"Melo, MMRF; Wanderley, MGL; Barros, F","1982","06","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"406",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:07:00-03","IBt","SP","202754","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2000",NA,NA,"Jung Mendaçolli, SL; Maruffa, AC","1982","08","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"503",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:07:00-03","IBt","SP","200872","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2000",NA,NA,"Barros, F","1983","06","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"825",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:07:00-03","IBt","SP","237717","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Romaniuc Neto, S; et al.","1989","06","22","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo ao vilarejo do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"851",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:07:00-03","IBt","SP","198603","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2003",NA,NA,"Forero, E; Lopes, EA; Jung, SL; Melo, MMRF; Barros, F","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8597",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:07:00-03","IBt","SP","198037","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2003",NA,NA,"Forero, E; Lopes, EA; Wanderley, MGL; Yano, O","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Itacuruçá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8656",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:07:00-03","IBt","SP","197918","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2000",NA,NA,"Forero, E; Lopes, EA; Chiea, SC; Muniz, C; Silva, J","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu. Morro Jacareu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8737",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:07:00-03","IBt","SP","205388","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2003",NA,NA,"Kirizawa, M","1985","10","30","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1517",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:07:00-03","IBt","SP","235251","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Mamede, MCH; et al.","1989","06","21","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Trilha para a praia de Lages, descendo o Morro do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"382","2019-11-21 10:07:00-03","IBt","SP","249112","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1992",NA,NA,"Rossi, L; et al.","1991","05","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,"Epífita sobre tronco de árvore à beira do rio, flores creme, fauce amarela com manchas castanhas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"875",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:07:00-03","IBt","SP","268736","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A",NA,NA,NA,"Anunciação, EA; Oliveira, RJ","1993","12","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,"Epífita, frutos amarelos",NA,NA,NA,NA,NA,NA,NA,"433",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:07:00-03","IBt","SP","248126","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1998",NA,NA,"Anunciação, EA; et al.","1990","10","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,"Erva trepadeira crescendo sobre tronco de árvore corola alva",NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:07:00-03","IBt","SP","244647","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1991",NA,NA,"Rossi, L; et al.","1990","06","21","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata","-47.5499992370605","-24.7000007629395",NA,NA,"Epífita, corola alva, fauces com manchas castanhas, estames alvos",NA,NA,NA,NA,NA,NA,NA,"650",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:07:00-03","IBt","SP","245718","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1992",NA,NA,"Mamede, MCH; et al.","1990","09","20","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata","-47.5499992370605","-24.7000007629395",NA,NA,"Erva epífita, botões jovens esverdeados",NA,NA,NA,NA,NA,NA,NA,"329",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"387","2020-08-13 18:02:11-03","IBt","SP","298203","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Corrêa, MA","1996","05","20","Brasil","São Paulo","Iporanga","Fazenda Intervales","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:07:00-03","IBt","SP","426534","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Capistrano, TR","2009","01","12","Shirasuna, RT","2008","10","14","Brasil","São Paulo","São Paulo","Lote 4 Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1793",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"389","2020-07-02 08:40:08-03","IBt","SP","285223","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Furlan, A","1994","04","14","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1399",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"390","2020-07-16 10:05:37-03","IBt","SP","290139","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Assis, MA","1994","08","26","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"391","2020-07-16 10:05:37-03","IBt","SP","290144","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Furlan, A","1994","04","17","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1570",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"392","2020-08-13 18:02:11-03","IBt","SP","296176","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Bernacci, LC","1995","06","03","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1907",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:07:00-03","IBt","SP","249600","S","Plantae","Gesneriaceae","Codonanthe","digna","Codonanthe digna","Wiehler",NA,NA,NA,NA,"Wiehler, HJ","1973","09","06","Brasil",NA,NA,"Unkown origin",NA,NA,NA,NA,"Cultivated plants of unknown origin, probably southeastern Brazil. Raised from mixed Begonia seed of unknown origin by Mr David Allen of San Francisco in 1970, and widely distributed by Mrs Frances Batcheller of Durham, New Hampshire. C","SP000745","SP000745",NA,NA,NA,NA,NA,"7330",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:07:00-03","IBt","SP","221288","S","Plantae","Gesneriaceae","Codonanthe","paula","Codonanthe paula","Wiehler",NA,NA,NA,NA,"Menezes, IT; Lopes, EA","1988","06","01","Brasil","São Paulo","São Paulo","Cultivado na Seção de Ornamentais","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
