"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"338","2019-09-04 17:27:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","excelsum","Erythroxylum excelsum",NA,NA,"A. Glaziou","11808","1880",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Mt. Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"339","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"Raddi","143",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"340","2015-03-06 21:41:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. Miers","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"341","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"Raddi","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","11809",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"343","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. B. A. Guillemin","590",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"344","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"P. Rosa & C. Lage","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Horto Florestal do Dist. Federal, proximo aos pes de Cambuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"345","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. Riedel","254",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"346","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. J. Almeida","2093",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Restinga de Grumarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"347","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"348","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Gomes","6",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Near Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"349","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. Eugenio","1303",NA,NA,NA,"South America","Brazil","Ceará",NA,"Serra de Datuite, sitio B. Triacio de Arevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"350","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"P. W. Lund","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"351","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,NA,"s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Icarahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"352","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"H. N. Whitford","40",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Botanic Gardens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"353","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre","3278",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"354","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. A. W. Schwacke & Saldanha","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Guanabara","Tijuca, Floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"355","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. A. W. Schwacke","4808",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Floresta de Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"356","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"E. Pereira & A. Lima","5755",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Restinga da Barra da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"357","2015-03-06 21:41:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. Miers","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Iguassu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"358","2015-03-06 21:41:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. P. Xavier","s.n.",NA,NA,NA,"South America","Brazil","Paraíba",NA,"Pb.: St. Exp. de Alagoinha. Pb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"359","2015-03-06 21:41:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. de Saldanha da Gama","384",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"R. Janeiro. Campo GRande. Mendanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"360","2019-09-04 17:05:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Saint-Hilaire","s.n.","1816",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Woods near city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"361","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","6461",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"362","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","10350",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Mt. Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"363","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. Gaudichaud","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"364","2019-09-04 17:46:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Saint-Hilaire","134C","1816",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Woods near city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"365","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","839",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"366","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","1035",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Floresta Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"367","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. A. W. Schwacke & Saldanha","1796",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Paraiba do Sul. San Fidelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"368","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. G. Kuhlmann","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Icaraby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"369","2019-07-02 13:13:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. de Saldanha da Gama & D'Escragnolle","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Floresto Nacional da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"370","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"E. Pereira","466",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"D. Federal, Illia de Paqueta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"371","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. A. W. Schwacke","2955",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janerio, Rio Comprido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"372","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. Riedel","709",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"373","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. Riedel","993",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"374","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. I. Gomes","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"375","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,NA,"s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"376","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. Bowie & Cunningham","s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"377","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"F. Allemao & M. de Cisneiros","198",NA,NA,NA,"South America","Brazil","Ceará",NA,"Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"378","2015-03-06 21:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. Glaziou","8578","1876",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"379","2019-07-02 13:13:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. de Saldanha da Gama & D'Escragnolle","s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Floresto Nacional da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"380","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre","1685",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Ilha Furtada. Bahia de Sepetiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"381","2015-03-06 21:41:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Andrade-Lima","3787",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Guanabara","Recreio dos Bandeirantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"382","2018-03-11 13:44:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"G. Gardner","5391",NA,NA,NA,"South America","Brazil","Alagoas",NA,"Woods near the sea. Vianna, Bay of Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"383","2019-09-04 18:26:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"L. Riedel","709","1824",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"384","2015-03-13 19:02:23-03","F","FMNH-SEEDPLANTS","V0271239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"T. Plowman & et al.","12857","1983","2","18","South America","Brazil","Rio de Janeiro",NA,"Niteroi, Itaipu-Acu. Morro do Alto Moirao","-43","-22.97",NA,NA,"V0271239F","V0271239F_01","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"385","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"L.C. Giordano","R. Marquete","1329","1993","11","10","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Encosta do Jardim Botanico do Rio de Janeiro. Atras do cactario",NA,NA,NA,NA,"V0271240F","V0271240F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"386","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. P. Lanna Sobrinho","1592","1967","10","17","South America","Brazil","Rio de Janeiro","Guanabara","Tijuca, Estr. das Furnas",NA,NA,NA,NA,"V0271241F","V0271241F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"387","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"E. Pereira","4465","1958","11","5","South America","Brazil","Rio de Janeiro",NA,"Estrada das Funas",NA,NA,NA,NA,"V0271242F","V0271242F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"388","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. P. P. Carauta","4984","1984","12","11","South America","Brazil","Rio de Janeiro",NA,"Angra dos Reis, perto da praia",NA,NA,NA,NA,"V0271243F","V0271243F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"389","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"T. Plowman","10173","1980","4","25","South America","Brazil","Rio de Janeiro",NA,"Distrito of Jardim Botanico. Horto Forestal. Represa de Cabeca",NA,NA,NA,NA,"V0271244F","V0271244F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"390","2015-03-07 09:27:08-03","F","FMNH-SEEDPLANTS","V0271245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre","1871","1967","11","4","South America","Brazil","Rio de Janeiro",NA,"Ilha Furtada. Bahia de Sepetiba",NA,NA,NA,NA,"V0271245F","V0271245F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"391","2015-03-07 09:27:08-03","F","FMNH-SEEDPLANTS","V0271246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"M. I. Bezerra Loiola","I. S. Gottsberger & G. K. Gottsberger","9274","1974","2","9","South America","Brazil","São Paulo",NA,"Ilha Bela",NA,NA,NA,NA,"V0271246F","V0271246F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"392","2015-03-07 09:27:09-03","F","FMNH-SEEDPLANTS","V0271247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"T. Plowman & D. S. Dunn de Araújo","13940","1985","2","14","South America","Brazil","Rio de Janeiro",NA,"Cabo Frio, 4 Km S de Barra do São João on highway, RJ-106 to Cabo Frio",NA,NA,NA,NA,"V0271247F","V0271247F_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"393","2015-03-07 09:27:09-03","F","FMNH-SEEDPLANTS","V0271248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. G. Kuhlmann","221","1927",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Horto Florestal",NA,NA,NA,NA,"V0271248F","V0271248F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
