"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","day","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","recordNumber","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"157","2019-01-25 15:47:24-02","IAC","IAC","36747","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi","2009","F. Chung et al.","1997","12","Brasil","São Paulo","Itararé","-49.3317","-24.1125","-49.3317","-24.1125",NA,NA,"12",NA,NA,NA,"Identificação apud UEC 98370 (SpLink)!",NA,"81",NA,NA,"estrada de Itararé a Capão Bonito e Rio Verde",NA,NA,"08","05",NA,NA,NA,NA,NA,NA
"158","2020-07-23 12:23:47-03","CEPLAC","CEPEC","68588","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis",NA,"L. Rossi",NA,"E. de Melo","1994","11","Brasil","Bahia","LENÇÓIS","-41.452778","-12.456667","41W27'10","12S27'24",NA,NA,"23",NA,NA,NA,NA,NA,"1288",NA,NA,"Morro da Chapadinha. Chapadinha.",NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"159","2020-07-23 12:23:47-03","CEPLAC","CEPEC","137480","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis",NA,"D. Cardoso",NA,"Nascimento, F.H.F.",NA,NA,"Brasil","Bahia","RIO DO PIRES","-42.2919006347656","-13.127799987793",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"386",NA,NA,NA,NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA
"160","2019-07-16 10:36:16-03","UFSJ","HUFSJ","9875","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Sobral, M","2018","Costa, MTR; Bueno, T; Costa, AL","2018","01","Brasil","Minas Gerais","São João del-Rei","-44.518361","-21.271969","-44.518361","-21.271969","HUFSJ009875",NA,"27",NA,NA,NA,"Arbusto 1,6 m de altura, frutos.",NA,"1367",NA,NA,"Serra do Lenheiro, campo rupestre próximos às torres de transmissão.","113","113","04",NA,NA,NA,NA,NA,NA,NA
"161","2016-08-23 11:00:35-03","NHMLondon","NHM-LONDON-BOT","BM000092158","S","Plantae","Thymelidaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.","Lorin Ives Nevling; b.1930; Nevling","1964","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:552190","<a href=http://www.nhm.ac.uk/services/media-store/asset/9167271a392c1c708e3e79b19db66cca919c5577/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Isotype","17747","Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 15:11:18-03","UnB","UB","157722","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Harley, RM; et al.","1992","02","Brasil","Bahia","Abaíra","-41.9","-13.25","-41.9","-13.25",NA,NA,"15","Southern America",NA,NA,"Casca usada para arrumar caibros epalhas na cobertura do rancho.; Planta feminina. Árvore ou arbusto até 3m alt. Flores com perianto verde, lobos creme, estigma alvo. Frutos verde claros.; Mata.",NA,"52081","Dicotyledoneae",NA,"Campo de Ouro Fino (baixo). Lado norte da mata.","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:11:18-03","UnB","UB","157723","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Bridgewater, S; García, AI","1996","10","Brasil","Minas Gerais","São Roque de Minas","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,"23","Southern America",NA,NA,"Tree to 14m; dbh 0,16m.; Mesophytic forest. Bark brown and smooth with many longitudinaly running lenticels; slash pink/red.",NA,"402","Dicotyledoneae",NA,"Mata de Ciro. Casca D'Anta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-04 15:45:40-03","IF","SPSF","21129","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis",NA,NA,NA,"G.Durigan",NA,NA,"Brasil","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","E.Ecol.Instituto Florestal",NA,NA,NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA
"165","2021-03-04 15:45:40-03","IF","SPSF","43954","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","J.A. Pastore","2010","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","2010","03","Brasil","SP","Angatuba","-48.808056","-22.996389",NA,NA,NA,NA,"02","América do Sul",NA,NA,"COLETA: Árvore com flores amarelas.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;",NA,"1453","Magnoliophyta","Myrtales","Estação Ecológica",NA,NA,"04","30",NA,NA,"Magnoliopsida",NA,NA,NA
"166","2021-03-04 15:45:40-03","IF","SPSF","39709","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L.Rossi","2008","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","2008","03","Brasil","SP","Itapeva","-49.073333","-24.076944",NA,NA,NA,NA,"27","América do Sul",NA,NA,"COLETA: Árvore 7 m, frutos cor de laranja.; GEOGRAFIA: Trilha 1;",NA,"671","Magnoliophyta","Myrtales","Estação Ecológica","750","750","07","25",NA,NA,"Magnoliopsida",NA,NA,NA
"167","2021-03-04 15:45:40-03","IF","SPSF","22431","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis",NA,NA,NA,"F.Chung","1997","12","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"12","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"81","Magnoliophyta","Myrtales","cerrado",NA,NA,NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA
"168","2019-11-21 10:19:37-03","IBt","SP","14206","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","s.col.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SP030391","SP030391",NA,NA,NA,NA,NA,NA,"CGG5768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-02 08:40:52-03","IBt","SP","277228","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Teixeira, WA","1995","02","Brasil","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA
"170","2020-10-15 10:09:39-03","IBt","SP","342454","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Nic Lughadha, EM","1999","02","Brasil","Minas Gerais","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
"171","2020-11-05 09:52:42-03","IBt","SP","359737","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Nic Lughadha, EM","1999","02","Brasil","Minas Gerais","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
"172","2020-09-24 08:25:36-03","IBt","SP","330824","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Christianini, SR","1997","11","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA
"173","2020-07-16 10:06:10-03","IBt","SP","288870","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Rossi, L","1995","10","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,"1687",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"174","2020-04-15 17:20:37-03","IBt","SP","253140","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Timoni, JL","1982","11","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,"96",NA,NA,"Estação Ecológica de Itirapina",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"175","2020-08-13 18:03:03-03","IBt","SP","298593","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Rodrigues, RR","1986","12","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"176","2020-07-02 08:40:52-03","IBt","SP","285645","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Lorenzi, H","1994","02","Brasil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"1326",NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA
"177","2014-09-23 10:59:50-03","G","G","G00190927","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","?",NA,"Glaziou, A. F. M.","1889",NA,"Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00190927","G00190927","00","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=157491&base=img&lang=en","ISOTYPUS of Daphnopsis sessiliflora Taub.","17747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
