"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","class","typeStatus"
"139","2020-11-12 17:00:12-03","UEL","FUEL","43821","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Tomasetto, F; Rezende, AA; Taroda, N","213","2002","12","05",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF","500","500",NA,"Paulo de Faria",NA,NA,"2014","11","17",NA,NA,NA,NA
"140","2020-11-12 17:00:12-03","UEL","FUEL","51409","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Santos, ER; Pereira, CB","170","2005","12","08",NA,"Brasil","Tocantins","Sub-bacia Ribeirão São João, mata de galeria, próximo ao córrego Taboca","-48.188056","-10.351667","-48.188056","-10.351667",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF",NA,NA,NA,"Palmas",NA,NA,"2014","11","18",NA,NA,NA,NA
"141","2020-11-12 17:00:12-03","UEL","FUEL","55977","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","de Campos, A; Montanher, DR","40","2019","01","26",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy, margem do ribeirão dos Apertados.","-51.25","-23.45","-51.25","-23.45",NA,NA,NA,"FUEL055977","Tracheophyta","Gentianales","(Standl.) Steyerm.","de Campos, A",NA,NA,NA,"Londrina",NA,NA,"2019",NA,NA,NA,NA,NA,NA
"142","2020-11-12 17:00:12-03","UEL","FUEL","35012","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bianchini, E; Papolo, RS","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Paiva, MRC",NA,NA,NA,"Londrina","63728","auto","2003",NA,NA,NA,NA,NA,NA
"143","2020-11-12 17:00:12-03","UEL","FUEL","35016","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bianchini, E; Papolo, RS","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.",NA,NA,NA,NA,"Londrina","63728","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 17:00:12-03","UEL","FUEL","9427","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Soares-Silva, LH; Francisco das Chagas e Silva","138","1988","11","09",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF",NA,NA,NA,"Londrina","63728","auto","2014","11","26",NA,NA,NA,NA
"145","2020-11-12 17:00:12-03","UEL","FUEL","9456","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Francisco das Chagas e Silva","1462","1991","12","06",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF",NA,NA,NA,"Londrina","63728","auto","2014","11","28",NA,NA,NA,NA
"146","2020-11-12 17:00:12-03","UEL","FUEL","20147","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Francisco das Chagas e Silva; Soares-Silva, LH","1800","1994","11","12",NA,"Brasil","Paraná","P.E. Mata dos Godoy, encosta próximo da ponte, encosta próximo da ponte E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF",NA,NA,NA,"Londrina","63728","auto","2014","11","27",NA,NA,NA,NA
"147","2020-11-12 17:00:12-03","UEL","FUEL","37657","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Pavão, OC; Ferreira, JA; Francisco, EM","s.n.","2000","11","28",NA,"Brasil","Paraná","Fazenda Nossa Senhora do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF",NA,NA,NA,"Santo Antônio do Paraíso","24994","auto","2014","11","27",NA,NA,NA,NA
"148","2019-11-01 15:09:51-03","UnB","UB","142737","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Oliveira, E","1736","1961","08","17","Southern America","Brasil","Goiás","Antonina, região de Araguatins",NA,NA,NA,NA,NA,NA,"Árvore 4m. Flores redondas.",NA,"Dicotyledoneae",NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,NA,NA,NA,"2009","09",NA,NA,NA,NA,NA
"149","2019-11-01 15:09:51-03","UnB","UB","142738","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Ratter, JA; Pott, V; Cunha, CN; Gasparini, ML","5120","1985","10","08","Southern America","Brasil","Mato Grosso do Sul","Morro de Zé Feliciano","-57.65","-19.016667","-57.65","-19.016667",NA,NA,"Slender tree 8m.; In low chaco forest on a calcareous hill, with much outcropping rock",NA,"Dicotyledoneae",NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Corumbá",NA,NA,"2009","09",NA,NA,NA,NA,NA
"150","2019-11-01 15:09:51-03","UnB","UB","44036","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Rizzo, JA","3162","1968","12","28","Southern America","Brasil","Goiás","Goiânia, Morro dos Lopos","-49.2539","-16.6786","-49.2539","-16.6786",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Standl.) Steyerm.","Delprete, PG",NA,NA,NA,"Goiânia",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:09:51-03","UnB","UB","142734","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Paula, JE; Conceição, CA","1620","1982","11","08","Southern America","Brasil","Mato Grosso do Sul",NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Folha subcoriácea; botão floral de cor claro, esverdeado.; Árvore.",NA,"Dicotyledoneae",NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Ladário","23141","auto","2009","09",NA,NA,NA,NA,NA
"152","2019-08-08 10:00:34-03","UFU","HUFU","46529","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Damasceno-Júnior, G.A.; Nakajima, J.N.; Romero, R. & Pott, V.J.","3126","2001","11","26",NA,"Brasil","Mato Grosso do Sul","Reserva Indígena Guató, Trilha do Carandá.","-57.722222","-17.568056","-57.722222","-17.568056",NA,NA,"Arvoreta, ca. 7 m. Flor creme.; Mata semidecidua. Solo argiloso. Relevo plano ondulado (morro).","HUFU00024134",NA,NA,"(Standl.) Steyerm.",NA,"90","90","HUFU00024134","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-20 14:56:36-03","UFSC","FLOR","46324","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Chagas-e-Silva, F.","1462","1991","12","06",NA,"Brasil","Paraná","Parque Nacional Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"árvore, flor botões florais esverdeadas, flores branca, odiferas, escassa na area, transecto 2, 10m altura","FLOR0046324",NA,"Gentianales","(Standl.) Steyerm.","Soares-e-Silva, L.H.",NA,NA,NA,"Londrina","63728","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-04 15:46:13-03","IF","SPSF","53687","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","N.M.Ivanauskas","6870","2019","01","17","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho","-47.949167","-24.131389",NA,NA,NA,NA,"GEOGRAFIA: Floresta Ombrófila Densa Submontana. Parcela permanente.;",NA,"Magnoliophyta","Rubiales","((Standl.)) Steyerm.","N.M.Ivanauskas","300","300",NA,"Sete Barras",NA,NA,"2019","01","17",NA,NA,"Magnoliopsida",NA
"155","2019-11-21 10:18:39-03","IBt","SP","298029","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Grecco, MDN; et al.","71","1995","08","23",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Paulo de Faria",NA,NA,"2000",NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:18:39-03","IBt","SP","122802","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Assis, MA","1506","1948","12","15",NA,"Brasil","Goiás","Salto do Rio Corrente","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Jataí","75073","auto","1996","03","25",NA,NA,NA,NA
"157","2019-11-21 10:18:39-03","IBt","SP","301166","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bernacci, LC; et al.","1824","1995","05","18",NA,"Brasil","São Paulo","Antigo Porto Militão","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Cardoso","22486","auto","2007",NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:18:39-03","IBt","SP","301163","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Tamashiro, JY; et al.","268","1994","06","28",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Paulo de Faria","29574","auto","2007",NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:18:39-03","IBt","SP","301165","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bernacci, LC; et al.","1553","1995","04","26",NA,"Brasil","São Paulo",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Tietê","26682","auto","2007",NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:18:39-03","IBt","SP","301164","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bernacci, LC; et al.","793","1994","11","29",NA,"Brasil","São Paulo","Vizinho da Estação Experimental do IAC","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,NA,"Votuporanga","20562","auto","2007",NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:18:39-03","IBt","SP","35110","S","Plantae","Rubiaceae","Simira","pilosa","Simira pilosa","Kuhlmann, JG","CRONDON1518","1914","10",NA,NA,"Brasil","Mato Grosso","Estrada Cuy da Larga",NA,NA,NA,NA,NA,NA,NA,"SP002741",NA,NA,"Barbosa & Peixoto",NA,NA,NA,"SP002741",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype"
