"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"1164","2021-02-11 17:20:28-03","UFPR","UPCB","49986","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Reginato, M.","2004","01","01","Reginato, M.","61","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Arvoreta 3m, flores verdes..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1165","2021-02-11 17:20:28-03","UFPR","UPCB","39736","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Guimarães, O.A.","1999","01","01","Lacerda, A.","292","1998","11","19","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Árvore 8m, frutos maduros, capoeira, área de contato entre as florestas ombrófilas densa e mista, 980m s.n.m..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2021-02-11 17:20:28-03","UFPR","UPCB","29353","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silva, S.M. & Kozera, C.","1996","12",NA,"Kozera, C.","359","1996","11","20","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arbusto, 1,5m, com flor. Sub-bosque da floresta com Araucaria..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1167","2021-02-11 17:20:28-03","UFPR","UPCB","29352","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Kozera, C. & Silva, S.M.","1996","12",NA,"Kozera, C.","363","1996","11","20","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 1,5m, flor amarelada. Sub-bosque da floresta com Araucaria, próximo a córrego..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2021-02-11 17:20:28-03","UFPR","UPCB","66264","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, A.L.","2005","01","01","Castro, R.M.de","645","2001","10","31","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,"Arvoreta no interior da mata. Botões florais esverdeados..",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2021-02-11 17:20:28-03","UFPR","UPCB","22769","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Cervi, A.C.","2500","1987","10","30","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Árvore, 4m, botão pubescente. Interior da mata..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1170","2021-02-11 17:20:28-03","UFPR","UPCB","22770","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Cervi, A.C.","2409","1986","12","05","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Arvoreta, 4m, flor creme. Interior da mata..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1171","2021-02-11 17:20:28-03","UFPR","UPCB","47299","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Guimarães, O.A.","2003","11","06","Cervi, A.C.","6895","1999","11","24","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 4m, botões verdes, perto do Salto..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2021-02-11 17:20:28-03","UFPR","UPCB","23441","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, E.J.","2016",NA,NA,"Negrelle, R.R.B.","A515","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"Árvore com botões..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2021-02-11 17:20:28-03","UFPR","UPCB","21702","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Flora Ilustrada Catarinense","2001","01","01","Zanette, V.C.",NA,"1990","08","15","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,"Árvore do interior da mata com afluente do Rio Novo..",NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2021-02-11 17:20:28-03","UFPR","UPCB","3357","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Flora Ilustrada Catarinense","2001","01","01","Reitz, P.R.","4379","1957","06","16","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,NA,"Arvoreta 4m, frutos imaturos verdes. Mata. Alt.: 650m s.n.m..",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2021-02-11 17:20:28-03","UFPR","UPCB","23203","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Smith, S.F.","1993","01","01","Bonatto, F.","159","1989","11","26","Brasil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,NA,"Arbusto. Mata..",NA,NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1176","2021-02-11 17:20:28-03","UFPR","UPCB","16764","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, A.L.","1990","04",NA,"Cervi, A.C.","2584","1988","11","26","Brasil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"750","750",NA,NA,"Arvoreta, ca. 2m. Interior da mata..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2021-02-11 17:20:28-03","UFPR","UPCB","16749","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, A.L.","1990","04",NA,"Cervi, A.C.","3053","1989","12","09","Brasil","Paraná","Quatro Barras","Serra do Mar, Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Árvore, 4m, flor feminina creme..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1178","2021-02-11 17:20:28-03","UFPR","UPCB","16731","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, A.L.","1990","04",NA,"Cervi, A.C.","3052","1989","12","09","Brasil","Paraná","Quatro Barras","Serra do Mar, Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"árvore, 5m, flor masculina creme..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2021-02-11 17:20:28-03","UFPR","UPCB","27231","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Hatschbach, G.","1996","05",NA,"Lima, R.X.","410","1995","02","08","Brasil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Árvore, 3m. Dentro da mata..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1180","2021-02-11 17:20:28-03","UFPR","UPCB","26021","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Flora Ilustrada Catarinense","2001","01","01","Lima, R.X.","183","1993","11","19","Brasil","Paraná","Guaraqueçaba","Tagaçaba-de-Cima","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Árvore 4m, botões. Frutos apreciados por cutia. Interior da floresta..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1181","2014-12-22 21:35:00-02","MO","MOBOT","3123423","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","calodonta","Mollinedia calodonta","Perkins","I. Perkins",NA,NA,NA,"Roberta C. de Mendonça","Mendonça 212",NA,NA,NA,"Brazil",NA,NA,"Tijuaca cèrca Río Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2010-11-13 04:25:00-02","MO","MOBOT","2480353","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins",NA,NA,NA,NA,"Roberto M. Klein","Klein 902","1954","11","30","Brazil","Santa Catarina",NA,"Itajaí. Mooro da Fazenda",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2011-03-21 06:00:00-03","MO","MOBOT","3122085","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins","J. Perkins",NA,NA,NA,"Gustavo Edwall","Edwall 2793","1899","10","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2011-03-25 09:17:00-03","MO","MOBOT","3119688","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","cuneata","Mollinedia cuneata","Perkins",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 18483","1890","9","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1185","2009-07-27 09:32:00-03","MO","MOBOT","3119723","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","cyathantha","Mollinedia cyathantha","Perkins",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 14270","1882","7","2","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2009-11-04 15:52:00-02","MO","MOBOT","3122464","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"J.B.E. Pohl","Pohl s.n.","1824",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2010-11-13 04:25:00-02","MO","MOBOT","2480443","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"Roberto M. Klein","Klein 2356","1959","12","15","Brazil","Santa Catarina",NA,"Blumenau. Mata da Cia. Hering, Bon Retiro",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2009-07-27 09:32:00-03","MO","MOBOT","3122480","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 19861","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2013-05-07 06:03:00-03","MO","MOBOT","3122549","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Standley",NA,NA,NA,"Ynés Mexia","Mexia 5098","1930","9","24","Brazil","Minas Gerais",NA,"Viçosa. Fazenda do Deserto; slope near road, in open, cut-over woods.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2013-05-07 06:03:00-03","MO","MOBOT","3122599","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Standley",NA,NA,NA,"Ynés Mexia","Mexia 5320","1930","11","19","Brazil","Minas Gerais",NA,"Viçosa. São Domingo; slope above stream in the understory of cut-over woods.",NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2008-05-27 22:02:00-03","MO","MOBOT","3220673","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","A.L. Peixoto",NA,NA,NA,"José Angelo Corrêa","Corrêa 27","1974",NA,NA,"Brazil","São Paulo",NA,"Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2008-05-27 22:02:00-03","MO","MOBOT","3221463","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","A.L. Peixoto",NA,NA,NA,"Silvestre","Silvestre 198","1979",NA,NA,"Brazil","São Paulo",NA,"São Paulo, Reserva Biologica do Parque Estadual das Fontes do Ipiranga,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2009-10-20 18:52:00-02","MO","MOBOT","3122948","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","gracilis","Mollinedia gracilis","Tul.",NA,NA,NA,NA,"Hugh A. Weddell","Weddell 890","1858",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2009-07-27 09:32:00-03","MO","MOBOT","3123429","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hylophila","Mollinedia hylophila","Perkins","J. Perkins",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 4201","1869","11","18","Brazil","Rio de Janeiro",NA,"Gavea das le bois.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2013-08-23 04:12:00-03","MO","MOBOT","47082","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hylophila","Mollinedia hylophila","Perkins",NA,NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4146","1987","1","22","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","87-9",NA,NA,NA
"1196","2013-10-11 08:21:00-03","MO","MOBOT","100638623","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","polyantha","Mollinedia polyantha","Perkins","A.L. Peixoto",NA,NA,NA,"P. Schwacke","Schwacke 13161","1897","9","19","Brazil","Santa Catarina",NA,"Prahy mirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1197","2009-07-27 09:32:00-03","MO","MOBOT","3120270","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","polyantha","Mollinedia polyantha","Perkins","J. Perkins",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 17762","1888","9","24","Brazil",NA,NA,"Alto Macahi de Nova Briburgo, dans la forét.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2010-11-13 04:25:00-02","MO","MOBOT","2480547","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Roberto M. Klein","Klein 1747","1955","11","3","Brazil","Santa Catarina",NA,"Itajaí. Morro da Fazenda",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2008-05-27 22:02:00-03","MO","MOBOT","3025717","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A.L. Peixoto",NA,NA,NA,"R. Marquete","Marquete 3384","2002","8","26","Brazil","Rio de Janeiro",NA,"Município de Teresópolis, Granja Comary. Relevo íngreme; textura do solo argiloso. Vegetação Floresta Ombrófila Densa Montana.","-42.96777","-22.45527",NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2009-12-05 05:47:00-02","MO","MOBOT","3120939","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach|Leslie R. Landrum","Hatschbach 44472","1981","12","11","Brazil","Paraná",NA,"Cab. Rio Faisqueira (mun Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2009-12-05 05:47:00-02","MO","MOBOT","3121087","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach|Leslie R. Landrum","Hatschbach 44470","1981","12","11","Brazil","Paraná",NA,"Cab. Rio Faisqueira (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2011-06-27 08:43:00-03","MO","MOBOT","3121166","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2011-09-18 11:51:00-03","MO","MOBOT","3121354","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Dimitri Sucre","Sucre 6228","1969","11","8","Brazil",NA,NA,"Estado da Guanabara, mata do rumo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2008-05-27 22:02:00-03","MO","MOBOT","3121594","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20308","1968","11","12","Brazil","Paraná",NA,"Serra Virgem Maria (mun. Campina Grande do Sul) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2011-11-08 05:06:00-02","MO","MOBOT","3121930","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47143","1983","11","29","Brazil",NA,NA,"Pinheirinho (Mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2008-05-27 22:02:00-03","MO","MOBOT","3238796","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A.L. Peixoto",NA,NA,NA,"D.A. De Grande","Grande 355","1979","11","21","Brazil","São Paulo",NA,"Cananeia, Ilha do Cardoso, trilha de acesso ao trapiche do Pereirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2016-09-14 05:18:00-03","MO","MOBOT","3471627","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","S. Renner",NA,NA,NA,"Paul J. M. Maas|Gustavo Martinelli","Maas 3221","1977","10","11","Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia, Veu da Noiva, disturbed forest near creek.",NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1208","2013-08-23 04:12:00-03","MO","MOBOT","47107","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 3479","1985","2","5","Brazil","Espírito Santo",NA,"Santa Tereza, Reserva Biológica de Nova Lombardia, 700 m.s.m., mata atlântica.","-40.6","-19.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","85-24",NA,NA,NA
"1209","2014-01-26 12:49:00-02","MO","MOBOT","3121850","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","sericiflora","Mollinedia sericiflora","A. DC.",NA,NA,NA,NA,"F. Allemão","Allemão e Cysneiro s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2010-12-20 22:25:00-02","MO","MOBOT","3121573","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","umbellata","Mollinedia umbellata","Tul.","J. Perkins",NA,NA,NA,"F. Sellow","Sellow s.n.","1886",NA,NA,"Brazil","Minas Gerais",NA,"Gereas, Serra de Montiqueira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-03-29 10:41:30-03","UFSM","HDCF","4377","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Rodrigues, T. E. S.","2003","10","20","Machado, P. F. S.",NA,"1991","01","15","Brasil","Rio Grande do Sul","Osório","Morro Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-03-29 10:41:30-03","UFSM","HDCF","5448","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Longhi, S. J.",NA,NA,NA,"Alberti, L. F.",NA,"2002","12","02","Brasil","Rio Grande do Sul","Santa Maria","Camobi - Morro do Elefante","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-03-29 10:41:30-03","UFSM","HDCF","5268","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Longhi, S. J.",NA,"2000","07","03","Brasil","Rio Grande do Sul","Venâncio Aires","Linha Sílvia Tavares","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"37026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2019-06-12 09:07:06-03","UFSM","HDCF","6848","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Figueira, M","2013","10","18","Figueira, M; Denardi, L","201","2013","10","18","Brasil","Rio Grande do Sul","São João do Polêsine","distrito de Vale Vêneto, chácara de Luciano Denard","-53.529167","-29.686389","-53.529167","-29.686389",NA,NA,NA,NA,"Arvoreta, frequente, na margem de riacho, sem exsudato, flores em botão; Floresta Estacional Subtropical do Domínio Atlântico, relevo ondulado, solo pedregoso",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2020-08-31 09:11:42-03","INPA","INPA","172207","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2014","03",NA,"Assis, MA de","22807","1989","11","29","Brasil","São Paulo","Guarujá","Mata de encosta","-46.25","-23.9899997711182",NA,NA,NA,NA,"INPA0172207","INPA0172207 INPA0172207_e",NA,"Dicotyledon Magnoliids","Laurales","Southern America",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
