"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00997013","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"R. M. Harley","10745","1968","10","21","Brazil","Mato Grosso",NA,"-51.77","-12.82",NA,NA,"NY00997013","NY00997013_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143361' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R 30 c. 2 km W. of Base Camp.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","656866","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","R. E. Gereau",NA,"J. C. Solomon","9559","1983","02","12","Bolivia","La Paz","Nor Yungas","-67.62","-15.97",NA,NA,"NY00656866",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704390' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"13.7 km NW of San Pedro on road through Incahuara-Mejillones, & along trail to 12 de Octubre","Magnoliophyta","Ericales","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","684847","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"R. M. Harley","27742","1988","12","26","Brazil","Bahia","Abaíra","-41.9","-13.28",NA,NA,"NY00684847","NY00684847_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881781' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Catoléde Cima, ca. 4 km ao oeste de Catolés.","Magnoliophyta","Ericales","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00997016","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"W. W. Thomas","4547","1985","10","23","Brazil","Mato Grosso","Santo Antônio do Leverger","-55.38","-15.87",NA,NA,"NY00997016","NY00997016_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143369' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Ca. 70 km E of Cuiabá, 5 km SW of São Vicente near Gruta do São Vicente (Casa de Pedra)","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2219572","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"A. S. Tavares","289","1987","10","29","Brazil","Pará","Anajás","-50.5","-0.5",NA,NA,"NY02219572","NY02219572_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365240' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Ilha do Marajó. Rio Anajás, picada ao fundo de uma serraria.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2219565","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"J. Elias","203","1966","02","05","Brazil","Pará","Belém","-48.42052","-1.415684",NA,NA,"NY02219565","NY02219565_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365233' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"terreno do Utinga.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00997018","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa tomentosa","(Mart. & Zucc.) A.L.Weitzman","A. L. Weitzman",NA,"H. S. Irwin","20917","1968","02","26","Brazil","Minas Gerais",NA,"-43.65","-18.53",NA,NA,"NY00997018","NY00997018_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143379' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Serra do Espinhaço, ca. 30km N. of Sêrro on road (MG 2) to Diamantina.","Magnoliophyta","Ericales","1200","1200","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2219578","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"Martii Herbar. Florae Brasil.","833","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY02219578","NY02219578_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365256' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","656835","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"J. S. Blanchet","3342","1841",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"NY00656835","NY00656835_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704411' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Igreja Velha. Brasil trop.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","656849","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","S. F. Smith",NA,"A. Kegler","285","1999","10","21","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"NY00656849","NY00656849_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704386' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Linha Sao Pedro-3ª Légua","Magnoliophyta","Ericales","780","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02219575","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"J. B. E. Pohl","5790",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY02219575","NY02219575_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365246' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00996997","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"P. Clausen","73","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00996997","NY00996997_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143304' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01096221","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"S. J. da Silva Neto","6020","2002","01","30","Brazil","Rio de Janeiro","Nova Iguaçú","-43.4842","-22.5894",NA,NA,"NY01096221","NY01096221_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235541' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Rebio do Tinguá. Pico do Tinguá, trilha do Rala, Sápe.","Magnoliophyta","Ericales","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","656836","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"P. K. H. Dusén","15451","1914","08","28","Brazil","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,"NY00656836","NY00656836_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704416' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Jacarehý","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02841562","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"J. Braga","4549","1997","12","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY02841562","NY02841562_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3165695' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Barra da Tijuca, Pontões da Barra, entroncamento das Av. Salvador Alliente e Av. da Américas, propriedade da Catisa S.A.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","656838","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"L. Riedel","1593a",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.448386","-22.913514",NA,NA,"NY00656838","NY00656838_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704420' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Near Rio de Janeiro","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1145093","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","J. C. Yesilyurt",NA,"W. Ganev","2616","1993","12","13","Brazil","Bahia","Abaíra","-41.85","-13.32",NA,NA,"NY01145093","NY01145093_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305751' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Caminho Capao de Levi-Serrinha","Magnoliophyta","Ericales","1260","1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00996994","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","M. H. Nee",NA,"E. P. Heringer","427","1978","03","31","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00996994","NY00996994_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143288' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mata ciliar do rio Tinoco.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","656845","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"G. Tessmann",NA,"1947","11","05","Brazil","Paraná","Matinhos","-48.5428","-25.8175",NA,NA,"NY00656845","NY00656845_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704389' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Caiobá","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","885928","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"W. Ganev","2650","1993","12","15","Brazil","Bahia","Abaíra","-41.88","-13.28",NA,NA,"NY00885928","NY00885928_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009780' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Gregória, beira do córrego da mata, próximo a Cachoeira das anáguas. Catolés de Cima","Magnoliophyta","Ericales","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","656841","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"H. F. L. Filho","3152","1976","10","08","Brazil","São Paulo",NA,NA,NA,NA,NA,"NY00656841","NY00656841_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704402' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Ca. 10 km S.W. de Jundiaí. Serra do Japí","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02219574","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"I. L. do Amaral","1602","1984","02","16","Brazil","Amazonas","Barcelos","-63.3745909","0.9016571",NA,NA,"NY02219574","NY02219574_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365245' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Platô da Serra Aracá, parte SE da Serra Norte. Mata de galeria e campo rupestre ao longo do rio Grande.","Magnoliophyta","Ericales","1150","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00996992","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","M. H. Nee",NA,"M. L. M. Azevedo","227","1989","07","05","Brazil","Distrito Federal","Brasília","-47.8972","-15.9633",NA,NA,"NY00996992","NY00996992_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143281' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Reserva Ecológica do IBGE.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2219566","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"M. J. P. Pires-O'Brien","1561","1986","12","23","Brazil","Pará","Almeirim","-52.5816993713379","-1.52332997322083",NA,NA,"NY02219566","NY02219566_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365234' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Monte Dourado, Bloco Caracurú, próximo Gleba Angelim. Beira de estrada.","Magnoliophyta","Ericales",NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","656869","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"C. M. B. Correia","64","1989","10","26","Brazil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"NY00656869","NY00656869_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704398' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Reserva Ecológica Municipal de Macaé de Cima, Estrada p/Sitio Sophronites","Magnoliophyta","Ericales",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","656868","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"C. M. B. Correia","64","1989","10","26","Brazil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"NY00656868","NY00656868_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Reserva Ecológica Municipal de Macaé de Cima, Estrada p/Sitio Sophronites","Magnoliophyta","Ericales",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2219567","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"M. N. F. da Silva","183","1983","04","30","Brazil","Pará","Itaituba","-54.9","-9.37",NA,NA,"NY02219567","NY02219567_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365235' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Estrada Santarem/Cuiabá, Km 816 de Cuiabá. Próximo ao Rio Braço Norte, 1.500 m subindo o Rio, fora da estrada.","Magnoliophyta","Ericales","430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00997003","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"J. A. Ratter","R.2943","1976","04","28","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00997003","NY00997003_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower. On the edge of gallery forest below the 'Olho de Agua da Onça'.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","656860","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"O. Handro",NA,"1942","10","26","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00656860","NY00656860_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Nativa no Jardim Botanico","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00996999","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"J. H. Kirkbride Jr.","5052","1982","11","09","Brazil","Distrito Federal","Brasília","-48.1","-15.6",NA,NA,"NY00996999","NY00996999_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143335' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Cabeceira do Córrego Jatobá.","Magnoliophyta","Ericales","1240","1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","656853","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"A. C. Cervi","3785","1992","09","29","Brazil","Paraná","Jaguariaíva","-49.68","-24.23",NA,NA,"NY00656853","NY00656853_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704421' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Rio da Morte","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","656863","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"Schott","4329",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00656863","NY00656863_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Brasilia. Porto d'Estrella","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","684848","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"R. M. Harley","27743","1988","12","26","Brazil","Bahia","Abaíra","-41.9","-13.28",NA,NA,"NY00684848","NY00684848_01 NY00684848_02","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881784' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Catoléde Cima, ca. 4 km ao oeste de Catolés.","Magnoliophyta","Ericales","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2219568","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"G. T. Prance","3294","1966","11","25","Brazil","Amazonas","Humaitá","-63.5234642","-7.493239",NA,NA,"NY02219568","NY02219568_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2365236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Road Humaitá to Labrea, km. 60. Between Rios Ipixuna and Itaparana.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","656865","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"R. Vásquez Martínez","3981","1983","04","20","Peru","Loreto","Maynas","-73.42","-3.8",NA,NA,"NY00656865",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704401' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Pto. Almendras (CIEFOR)","Magnoliophyta","Ericales","122","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","656856","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A. L. Weitzman",NA,"G. G. Hatschbach","38852","1976","08","20","Brazil","Paraná","Piraquara","-49.048057","-25.507775",NA,NA,"NY00656856","NY00656856_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704413' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Nova Tirol","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00997004","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"J. A. Ratter","R.2814","1976","03","22","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00997004","NY00997004_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143343' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower. Growing in the margin of the gallery forest which lies below the Olho de Agua da Onça.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
