"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1475","2020-07-23 12:04:39-03","CEPLAC","CEPEC","118203","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"E. A. Rocha",NA,NA,NA,"E. A. Rocha","2006","03","11","Brasil","Paraíba","CABEDELO","Áreas de alagados temporarios da restinga.","-34.838889","-7.030833","34W50'20","7S1'51",NA,NA,NA,NA,NA,"1459",NA,NA,NA,NA,NA,NA,NA,"11/03/2006",NA,NA,NA
"1476","2020-07-23 12:04:39-03","CEPLAC","CEPEC","119431","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2005","01","23","Brasil","Bahia","UNA","Ecoparque de Una, 8Km W BA-001 na Rod. p/ Vila Brasil, 300m N entrada pro Centro de operações do Ecoparque.","-39.056667","-15.171667","39W3'24","15S10'18",NA,NA,NA,NA,NA,"14429",NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA
"1477","2020-07-23 12:04:38-03","CEPLAC","CEPEC","120831","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"C. S. D. Souza",NA,NA,NA,"C. S. D. Souza","2007","07","21","Brasil","Bahia","MARAÚ","Ladqo esquerdo da estrada Ubaitaba/Maraú, c.a 4Km do fim do desvio para Itacaré.","-39.021667","-14.178056","39W1'18","14S10'41",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2020-07-23 12:04:39-03","CEPLAC","CEPEC","121942","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"Sem Informação",NA,NA,NA,"Souza, C. S. D.","2008","01","12","Brasil","Bahia","MARAÚ","Lado esquerdo da Estrada Ubaitaba - Maraú, cerca de 7 km do fim do desvio para Itacaré.","-39","-14","39W","14S",NA,NA,"Inflorescência castanha.",NA,NA,"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2020-07-23 12:04:39-03","CEPLAC","CEPEC","127027","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"P. I. S. Silva Filho",NA,NA,NA,"Matos, F. B.","2009","11","02","Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Entrada à esquerda no km 12 da estrada principal que atravessa o Parque. Área aberta e alagável, na beira de lagoa.","-39.333333","-17.183333","39W20'","17S11'","70","70",NA,NA,NA,"1899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2020-07-23 12:04:38-03","CEPLAC","CEPEC","145699","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"E. J. Lucas","2006","12","05","Brasil","Bahia","ITACARÉ","Fazenda Boa Paz.","-39.016667","-14.334722","39W1'","14S20'5",NA,NA,"94 W <ll>dwc_commonname:</ll>",NA,NA,"1057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2020-07-23 12:04:38-03","CEPLAC","CEPEC","149177","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"J. G. Jardim",NA,NA,NA,"Brasil","Rio Grande do Norte","Ceará Mirim",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"6715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2020-07-23 12:04:38-03","CEPLAC","CEPEC","17101","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"S. A. Mori","1979","06","12","Brasil","Bahia","MARAÚ","45-50Km a Leste do trecho Ubaitaba/Marau, Rod. BR-030.","-39.016667","-14.183333","39W1'0","14S11'0",NA,NA,NA,NA,NA,"11989",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"1483","2020-07-23 12:04:38-03","CEPLAC","CEPEC","21681","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","1977","03","01","Brasil","Bahia","MORRO DO CHAPÉU","Ca. 19.5Km ao SE cidadde, BA-052, p/ Mundo Novo próximo ao Rio do Ferro Doido.","-41.033333","-11.633333","41W2'0","11S38'0",NA,NA,NA,NA,NA,"19218",NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA
"1484","2020-07-23 12:04:38-03","CEPLAC","CEPEC","21683","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","1977","02","18","Brasil","Bahia","MUCUGÊ","5.6Km ao N Mucuge, Rod. p/ Andarai.","-41.333333","-12.966667","41W20'0","12S58'0",NA,NA,NA,NA,NA,"18881",NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA
"1485","2020-07-23 12:04:38-03","CEPLAC","CEPEC","33623","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","1982","12","01","Brasil","Bahia","FEIRA DE SANTANA","Área de Controle da Caraiba Metais.","-38.313056","-12.493056","38W18'47","12S29'35",NA,NA,NA,NA,NA,"2263",NA,NA,NA,NA,NA,NA,NA,"06/04/1983",NA,NA,NA
"1486","2020-07-23 12:04:38-03","CEPLAC","CEPEC","33601","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"L. R. Noblick","1982","12","08","Brasil","Bahia","MATA DE SÃO JOÃO","Area de Controle da Caraiba Metais.","-38.313056","-12.326389","38W18'47","12S19'35",NA,NA,NA,NA,NA,"2372",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"1487","2020-07-23 12:04:38-03","CEPLAC","CEPEC","35535","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"F. S. Santos","1984","09","27","Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km W Porto Seguro. Área da Estação Ecologica do Pau-brasil. Prox. plantio puro Jacaranda.","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,NA,NA,NA,"385",NA,NA,NA,NA,NA,NA,NA,"15/12/1986",NA,NA,NA
"1488","2020-07-23 12:04:38-03","CEPLAC","CEPEC","33621","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"L. R. Noblick","1982","12","01","Brasil","Bahia","MATA DE SÃO JOÃO","Area Controle da Caraiba Metais.","-38.313056","-12.493056","38W18'47","12S29'35",NA,NA,NA,NA,NA,"2265",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"1489","2020-07-23 12:04:38-03","CEPLAC","CEPEC","34722","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"R. Callejas","1983","11","05","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada p/ Porto Seguro.","-39","-16.166667","39W0'0","16S10'0",NA,NA,NA,NA,NA,"1654",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"1490","2020-07-23 12:04:38-03","CEPLAC","CEPEC","58519","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","1993","01","17","Brasil","Bahia","ILHÉUS","Baixada do Rio, dentro da Lagoa Encantada, Caldeiras.","-39.166667","-14.6","39W10'0","14S36'0",NA,NA,NA,NA,NA,"9526",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"1491","2020-07-23 12:04:38-03","CEPLAC","CEPEC","58913","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"J. M. L. Gomes","1988","03","16","Brasil","Espírito Santo","BELO HORIZONTE","Belo Horizonte/Anchieta.",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"539",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"1492","2020-07-23 12:04:38-03","CEPLAC","CEPEC","97072","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"R. M. Harley",NA,NA,NA,"L. P. de Queiroz","2000","02","12","Brasil","Bahia","riacho de santana","Ca. 24Km a E de Bom Jesus da Lapa na estrada para Caetité.","-43.225","-13.396389","43W13'30","13S23'47",NA,NA,NA,NA,NA,"5902",NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA
"1493","2020-07-23 12:04:38-03","CEPLAC","CEPEC","61809","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. S. dos Santos",NA,NA,NA,"L. A. Mattos-Silva","1994","06","15","Brasil","Sergipe","ESTÂNCIA","Rod. Estancia/Abaias entrada Km 11 BR-101 p/ Aracaju, 20Km Leste do entroncamento","-37.277222","-11.258333","37W16'38","11S15'30",NA,NA,NA,NA,NA,"3008",NA,NA,NA,NA,NA,NA,NA,"01/07/1994",NA,NA,NA
"1494","2020-07-23 12:04:38-03","CEPLAC","CEPEC","83924","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"A. C. Araujo",NA,NA,NA,"A. C. Araújo","2000","01","27","Brasil","Bahia","MUCUGÊ","10Km na Rod. Mucuge/Andarai. Prox. a torre de energia.","-41.316667","-12.95","41W19'","12S57'",NA,NA,NA,NA,NA,"1223",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1495","2020-07-23 12:04:38-03","CEPLAC","CEPEC","85593","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. L. Guedes",NA,NA,NA,"J. J. Santos","1997","09","12","Brasil","Bahia","PRADO","Corrego com Barragem, Garça Grande, Km 43895.","-41.45",NA,"41W27'","0S0'0",NA,NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,"30/10/1997",NA,NA,NA
"1496","2020-07-23 12:04:38-03","CEPLAC","CEPEC","85163","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. Alves",NA,NA,NA,"M. Alves","2000","02","01","Brasil","Bahia","MARAÚ","BR-030, Km 33,5 a leste de Ubaitaba.","-39.126389","-14.236111","39W7'35","14S14'10",NA,NA,NA,NA,NA,"1872",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1497","2020-07-23 12:04:38-03","CEPLAC","CEPEC","85456","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. Alves",NA,NA,NA,"M. Alves","2000","01","28","Brasil","Bahia","RIO DE CONTAS","10Km ao N da cidade, estrada para o Pico das Almas.","-41.866667","-13.5325","41W52'0","13S31'57",NA,NA,NA,NA,NA,"1837",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1498","2020-07-23 12:04:38-03","CEPLAC","CEPEC","89797","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"L. A. Mattos-Silva",NA,NA,NA,"L. A. Mattos-Silva","1988","11","09","Brasil","Bahia","santa luzia","Rod. (BA-270) que liga Sta. Luzia/Canavieiras, Km 15.","-39.225556","-15.501389","39W13'32","15S30'5",NA,NA,NA,NA,NA,"4266",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1499","2020-07-23 12:04:38-03","CEPLAC","CEPEC","91190","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2002","03","11","Brasil","Bahia","MORRO DO CHAPÉU","12Km ao NE da cidade, Rod. Para Jacobina.","-41.066667","-11.466667","41W4'","11S28'",NA,NA,NA,NA,NA,"12918",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"1500","2020-07-23 12:04:38-03","CEPLAC","CEPEC","91784","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"D. L. Santana",NA,NA,NA,"D. L. Santana","2001","06","17","Brasil","Bahia","entre rios","Litoral Norte, Massarandupió, a 20Km de Porto de Sauipe.","-37.8375","-12.311667","37W50'15","12S18'42",NA,NA,NA,NA,NA,"348",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA
"1501","2020-07-23 12:04:38-03","CEPLAC","CEPEC","91961","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2002","03","21","Brasil","Bahia","ILHÉUS","Ca. 10Km ao S de Olivença a longo da BA-001.","-38.916667","-15.05","38W55'","15S3'",NA,NA,NA,NA,NA,"12999",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1502","2020-07-23 12:04:38-03","CEPLAC","CEPEC","92193","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. Alves",NA,NA,NA,"M. Alves","2000","06","15","Brasil","Sergipe","SANTA LUZIA DO ITANHI","estrada em direção ao distrito de Crasto, a 1Km, Faz. Do Sr. Jorge após coqueiral - Mata do Fundão.","-37.403333","-11.351111","37W24'12","11S21'4",NA,NA,NA,NA,NA,"2055",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1503","2020-07-23 12:04:38-03","CEPLAC","CEPEC","92205","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. L. Guedes",NA,NA,NA,"P. A. de Pereira","1999","03","29","Brasil","Bahia","EUNÁPOLIS","Extremo Sul, trecho de Mata Atlântica, entre Eunaápolis e Porto Seguro, na RPPN (Veracel).","-39.05","-16.433333","39W3'","16S26'",NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA
"1504","2020-07-23 12:04:38-03","CEPLAC","CEPEC","92602","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2002","03","10","Brasil","Bahia","MORRO DO CHAPÉU","8,3Km ao SW cidade (1Km ao S cidade Rod, p/ Utinga,depois 4,7Km ao SW na Rod, p/ Cafarnaum,depois a dir. 2,6Km na Rod p/","-41.2","-11.583333","41W12'","11S35'",NA,NA,NA,NA,NA,"12848",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"1505","2020-07-23 12:04:38-03","CEPLAC","CEPEC","92660","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2002","03","10","Brasil","Bahia","MORRO DO CHAPÉU","29.1Km a E da cidade, Rod, para Mundo Novo. Cachoeira do Ferro Doido.","-41","-11.616667","41W0'","11S37'",NA,NA,NA,NA,NA,"12792",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"1506","2020-07-23 12:04:38-03","CEPLAC","CEPEC","92683","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","2001","12","02","Brasil","Bahia","UNA","faz. Bolandeira, ca. 3Km ao N de Comandatuba, Rod, pra Faz. canal paralelo entre terra firme e Ilha de Comandatuba.","-39","-15.3","39W0'","15S18'",NA,NA,NA,NA,NA,"12714",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA
"1507","2020-07-23 12:04:38-03","CEPLAC","CEPEC","99599","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"E. A. Rocha",NA,NA,NA,"E. A. Rocha","2001","04","26","Brasil","Bahia","ILHÉUS","Mata da Esperança.","-39.05","-14.783333","39W3'","14S47'",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,"26/04/2001",NA,NA,NA
"1508","2020-07-23 12:04:38-03","CEPLAC","CEPEC","1440","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"C. M. Magalhães","1964","08","06","Brasil","Bahia","CANAVIEIRAS","Betanha. Margem da Rod.","-38.9472007751465","-15.6750001907349","0W0'0","0S0'0",NA,NA,NA,NA,NA,"181",NA,NA,NA,NA,"48203","auto",NA,"01/06/1979",NA,NA,NA
"1509","2020-07-23 12:04:39-03","CEPLAC","CEPEC","26515","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"P. I. S. Silva Filho",NA,NA,NA,"S. A. Mori","1981","05","29","Brasil","Bahia","entre rios","23Km de Subauma, Rod. p/ Entre Rios.","-38.084400177002","-11.9419002532959","0W0'0","0S0'0",NA,NA,"<ll>dwc_commonname:</ll> Capim-viloso",NA,NA,"14185",NA,NA,NA,NA,"52418","auto",NA,"30/12/1983",NA,NA,NA
"1510","2020-07-23 12:04:38-03","CEPLAC","CEPEC","100001","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"R. M. Harley",NA,NA,NA,"R. Funch","1998","03","15","Brasil","Bahia","LENÇÓIS","Vale do Rio São José.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"47385","auto",NA,"30/12/1998",NA,NA,NA
"1511","2020-07-23 12:04:38-03","CEPLAC","CEPEC","15884","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1979","02","05","Brasil","Bahia","MARAÚ","Estrada Ponta do Mutá/Marau, a 3Km do Porto.","-39.0147018432617","-14.103099822998","0W0'0","0S0'0",NA,NA,NA,NA,NA,"11388",NA,NA,NA,NA,"47076","auto",NA,"28/09/1979",NA,NA,NA
"1512","2020-07-23 12:04:38-03","CEPLAC","CEPEC","91117","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"L. A. Mattos-Silva",NA,NA,NA,"L. A. Mattos-Silva","1986","10","07","Brasil","Bahia","NOVA VIÇOSA","Saída da cidade para Caravelas.Ca. de 300m ao W do entroncamento.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,NA,NA,NA,"4215",NA,NA,NA,NA,"70538","auto",NA,"30/12/2000",NA,NA,NA
"1513","2020-07-23 12:04:38-03","CEPLAC","CEPEC","90981","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"E. A. Rocha",NA,NA,NA,"E. A. Rocha","2000","09","16","Brasil","Bahia","UNA","Rod. BA-001, ca. 22Km de Olivença no sentido para Una, nas margens da estrada.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"631",NA,NA,NA,NA,"36070","auto",NA,"16/09/2000",NA,NA,NA
"1514","2020-07-23 12:04:38-03","CEPLAC","CEPEC","58803","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"P. C. Vinha","1990","05","15","Brasil","Espírito Santo","aracruz","Barra do Riacho.","-40.2733001708984","-19.8202991485596","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1011",NA,NA,NA,NA,"37987","auto",NA,"30/12/1993",NA,NA,NA
"1515","2020-07-23 12:04:38-03","CEPLAC","CEPEC","13516","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"S. A. Mori","1978","03","18","Brasil","Bahia","ALCOBAÇA","5Km ao S Alcobaça, BA-001.","-39.1955986022949","-17.5193996429443","0W0'0","0S0'0",NA,NA,NA,NA,NA,"9648",NA,NA,NA,NA,"50074","auto",NA,"30/12/1979",NA,NA,NA
"1516","2020-07-23 12:04:38-03","CEPLAC","CEPEC","22736","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"A. M. de Carvalho","1981","01","05","Brasil","Bahia","BELMONTE","7Km SE de Belmonte.","-38.8828010559082","-15.8631000518799","0W0'0","0S0'0",NA,NA,NA,NA,NA,"417",NA,NA,NA,NA,"71281","auto",NA,"19/10/1981",NA,NA,NA
"1517","2020-07-23 12:04:38-03","CEPLAC","CEPEC","2456","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"R. P. Belém","1965","09","08","Brasil","Bahia","CANAVIEIRAS","32Km W cidade, Rod. p/ Camacan.","-38.9472007751465","-15.6750001907349","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1690",NA,NA,NA,NA,"48203","auto",NA,"01/06/1979",NA,NA,NA
"1518","2020-07-23 12:04:38-03","CEPLAC","CEPEC","2582","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"R. P. Belém","1966","06","28","Brasil","Bahia","CANAVIEIRAS","Sem informação.","-38.9472007751465","-15.6750001907349","0W0'0","0S0'0",NA,NA,NA,NA,NA,"2440",NA,NA,NA,NA,"48203","auto",NA,"01/06/1979",NA,NA,NA
"1519","2020-07-23 12:04:38-03","CEPLAC","CEPEC","105475","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"M. T. Strong",NA,NA,NA,"G. Hatschbach","2003","06","22","Brasil","Bahia","conde","Mata do BU.","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,NA,NA,"75619",NA,NA,NA,NA,"31737","auto",NA,"30/12/2004",NA,NA,NA
"1520","2020-07-23 12:04:38-03","CEPLAC","CEPEC","57173","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"A. M. Amorim","1993","02","21","Brasil","Bahia","JACOBINA","Ca. 25Km a partir da estrada Jacobina/Itaitu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,"1011",NA,NA,NA,NA,"62396","auto",NA,"30/12/1997",NA,NA,NA
"1521","2020-07-23 12:04:38-03","CEPLAC","CEPEC","84487","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"J. G. Jardim","1997","02","06","Brasil","Bahia","PORTO SEGURO","RPPN VERACEL, ramal p/ Cabrália, ca. 10Km do centro de visitantes.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,"2692",NA,NA,NA,NA,"68835","auto",NA,"30/12/2006",NA,NA,NA
"1522","2020-07-23 12:04:38-03","CEPLAC","CEPEC","31474","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"H. S. Brito",NA,NA,NA,"H. S. Brito","1983","03","02","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Ca. 16Km ao W de Porto Segruro. Área da Estação Ecológica do Pau-brasil. CEPLAC.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,"166",NA,NA,NA,NA,"49584","auto",NA,"30/12/1983",NA,NA,NA
"1523","2020-07-23 12:04:38-03","CEPLAC","CEPEC","15458","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1978","10","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Ca. 17Km W Porto Seguro, estr. velha de Cabralia, 4-6km a E da sede da Est. Ecologica do Pau-brasil.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,"10785",NA,NA,NA,NA,"49584","auto",NA,"30/12/1979",NA,NA,NA
"1524","2020-07-23 12:04:38-03","CEPLAC","CEPEC","15440","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1978","10","22","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Entre os Kms. 45-56 da Rod. Eunapolis/Porto Seguro.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,"10947",NA,NA,NA,NA,"49584","auto",NA,"30/12/1979",NA,NA,NA
"1525","2020-07-23 12:04:38-03","CEPLAC","CEPEC","3556","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"S. G. da Vinha","1967","12","13","Brasil","Bahia","ubaitaba","Rod. Ubaitaba/Marau.","-39.323299407959","-14.3125","0W0'0","0S0'0",NA,NA,NA,NA,NA,"37",NA,NA,NA,NA,"27575","auto",NA,"01/06/1979",NA,NA,NA
"1526","2020-07-23 12:04:38-03","CEPLAC","CEPEC","23181","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"A. M. de Carvalho",NA,NA,NA,"A. Rylands","1980","11","19","Brasil","Bahia","UNA","Ao W da Estação Experimental Lemos Maia. CEPLAC.","-39.0752983093262","-15.2932996749878","0W0'0","0S0'0",NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,"36070","auto",NA,"01/06/1981",NA,NA,NA
