"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"394","2012-08-24 15:17:00-03","MO","MOBOT","100512567","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"F. Gondim","Gondim 73","2003","2","8","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2012-08-24 15:20:00-03","MO","MOBOT","100512568","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"R. Marquete|et al.","Marquete 211","1989","3","21","Brazil","Rio de Janeiro","Santa Maria Magdalena",NA,NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-08-24 15:24:00-03","MO","MOBOT","100512570","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Alexander C. Brade","Brade 11779","1932","4",NA,"Brazil","Rio de Janeiro",NA,"Santo Antônio do Imb",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2012-08-25 14:44:00-03","MO","MOBOT","100512664","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"P.H. Miyagi|et al.","Miyagi 494","1995","2","15","Brazil","São Paulo",NA,"Mamparra",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2012-08-25 14:48:00-03","MO","MOBOT","100512665","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"R.J.F. Garcia|et al.","Garcia 562","1995","2","15","Brazil","São Paulo",NA,"Palheiros",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-12-19 05:16:00-02","MO","MOBOT","100512666","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"A.C.A. Aguiar|et al.","Aguiar 97","2003","4","15","Brazil","São Paulo",NA,"Ribeirão Grande",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2012-08-25 14:56:00-03","MO","MOBOT","100512667","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Passiflora porophylla",NA,NA,NA,"J.R. de Mattos","Mattos 9893a","1967",NA,NA,"Brazil","São Paulo",NA,"Santa Isabel",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2012-08-25 17:24:00-03","MO","MOBOT","100512685","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Antonio Furlan","Furlan 1472","1994","4","15","Brazil","São Paulo","Ubatuba",NA,"-44.8666667","-23.35",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2012-08-25 14:22:00-03","MO","MOBOT","100512661","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"P.H. Miyagi|et al.","Miyagi 420","1995","2","12","Brazil","São Paulo","Itararé",NA,"-49.1333333","-24.3166667",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2012-08-25 14:20:00-03","MO","MOBOT","100512660","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"P.H. Miyagi|et al.","Miyagi 406","1995","2","12","Brazil","São Paulo","Itararé",NA,"-49.1333333","-24.3166667",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2012-08-25 17:30:00-03","MO","MOBOT","100512687","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A. Lutz","Lutz 368","1913","1",NA,"Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2012-08-25 17:41:00-03","MO","MOBOT","100512691","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A. Dunaiski Jr.","Dunaiski 2001","2003","1","3","Brazil","São Paulo",NA,"Campina Grande do Sul",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2012-08-25 17:44:00-03","MO","MOBOT","100512692","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A. Bidá|et al.","Bidá 194","1984","1","12","Brazil","São Paulo",NA,"Colombo",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2012-08-25 17:46:00-03","MO","MOBOT","100512693","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A. Bidá|et al.","Bidá 236","1984","1","12","Brazil","São Paulo",NA,"Colombo",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2012-11-21 14:38:00-02","MO","MOBOT","100512703","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Armando C. Cervi","Cervi s.n.(UPCB52510)","2005","2","12","Brazil","Paraná","Porto Amazonas","Porto Amazonas","-49.8833333","-25.5333333",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2012-08-25 19:05:00-03","MO","MOBOT","100512714","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Per Dusén","Dusén 3191","1904","1","15","Brazil","Paraná",NA,"Serrinha",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2012-08-25 22:28:00-03","MO","MOBOT","100512717","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Roberto M. Klein|A. Bresolin","Klein 10702","1973","1","16","Brazil","Santa Catarina",NA,"Águas Mornas",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2012-08-25 22:31:00-03","MO","MOBOT","100512718","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"equipe do projeto","equipe do projeto s.n.(MPUC10375)","1988","9","24","Brazil","Santa Catarina",NA,"Campos Novos",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2012-08-25 22:35:00-03","MO","MOBOT","100512719","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Balduino Rambo","Rambo s.n.(PACA1272)","1934","2","14","Brazil","Santa Catarina",NA,"Itapiranga",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2012-08-25 22:40:00-03","MO","MOBOT","100512720","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Daniel B. Falkenberg|et al.","Falkenberg 4143","1987","1","10","Brazil","Santa Catarina",NA,"Praia Grande",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2012-08-25 22:42:00-03","MO","MOBOT","100512721","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A.P. Lorenz|et al.","Lorenz-Lemke 281","2002","12","3","Brazil","Santa Catarina",NA,"Otacílio Costa",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2012-08-25 22:45:00-03","MO","MOBOT","100512722","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Anonymous","Anonymous s.n.(R90122)","1874",NA,NA,"Brazil","Santa Catarina",NA,"Sem Localidade",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2012-08-25 22:48:00-03","MO","MOBOT","100512723","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A.P. Lorenz","Lorenz-Lemke 148","2002","3","23","Brazil","Rio Grande do Sul",NA,"Barra do Ouro,",NA,NA,NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2012-08-23 20:27:00-03","MO","MOBOT","275722","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49692","1985","1","18","Brazil","Minas Gerais",NA,"Outskirts of Realeza, junction of BR-116 and BR-262. Disturbed second growth forest and roadside.","-42.1666667","-20.1666667",NA,"3",NA,NA,"Vell.",NA,NA,"780.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,"85-61",NA,NA,NA
"418","2018-04-02 15:21:00-03","MO","MOBOT","2875839","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Gert G. Hatschbach|F.J. Zelma","Hatschbach 49912","1985","10","18","Brazil","Espírito Santo",NA,"Alto Bananal (mun. Conceição do Castelo). Orla mata pluvial.","-41.25","-20.3666667",NA,"1",NA,NA,"Vell.",NA,NA,"800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2018-04-02 15:23:00-03","MO","MOBOT","2875942","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 42755","1980","2","13","Brazil","Paraná","Quatro Barras","Quatro Barras, 1 km L. Parana. Mata secundaria.","-49.0833333","-25.3666667",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-07-15 13:51:00-03","MO","MOBOT","2875986","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"John Miers","Miers 3571",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2075","-22.9027778",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-16 10:55:00-03","MO","MOBOT","2876016","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Agnes Chase","Chase 9201","1925","3","28","Brazil","Minas Gerais",NA,"Chapeo de Sol. Wooded cliff near waterfall. Serra do Cipó (110 km. Northeast of Bello Horizonte).","-43.65","-19.35",NA,"1",NA,NA,"Vell.",NA,NA,"900.00000000","1000.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-04-02 15:26:00-03","MO","MOBOT","2876042","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"José R. Pirani|Paulo T. Sano|Alina Freire|T.R. dos Santos Silva","Pirani 12716","1989","12","13","Brazil","Minas Gerais","Grão Mogol","Grão-Mogol: Cerrado na estrada para o Rio Ventania.","-42.8166667","-16.5333333",NA,"1",NA,NA,"Vell.",NA,NA,"750.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2018-04-02 15:27:00-03","MO","MOBOT","2879486","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 23338","1970","1","15","Brazil","Paraná","Paranaguá","Pico Torto (mun. Paranaguá). Clareiras mata pluvial.","-48.5","-25.5166667",NA,"1",NA,NA,"Vell.",NA,NA,"300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-07-15 13:48:00-03","MO","MOBOT","2879563","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"R. Kummrow","Kummrow 1035","1976","1","24","Brazil","Paraná",NA,"Represa de Vossorcoa (mun. Tijucas do Sul). Da mta.","-49.05","-25.85",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2015-07-16 14:16:00-03","MO","MOBOT","3134213","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"W. Wayt Thomas","Thomas 11476","1997","4","4","Brazil","Bahia","Almadina","Bahia. Almadina. 5.3 km. from Almadina on road to Ibatupa, then left 7.9 km. on road to Serra dos Sete Paus. Alt. 500650 m. (1640.42132.5 ft.) 140 44' 11, 390 41' 57 (-14.736, -39.699)Partially disturbed Southern Bahian Wet Forest on mountain slope. .","-39.6991666","-14.7363889",NA,"1",NA,NA,"Vell.",NA,NA,"500.00000000","650.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2015-07-16 13:50:00-03","MO","MOBOT","3134218","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","John M. MacDougal (MO)",NA,NA,NA,"Roberto M. Klein","Klein 1932","1956","3","7","Brazil","Santa Catarina",NA,"Santa Catarina. Ibirama. Horto Florestal I.N.P., Ibirama. Alt. 400 m. (1312.3 ft.) Capoeira.","-49.5166667","-27.0666667",NA,"1",NA,NA,"Vell.",NA,NA,"400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-08-28 13:37:00-03","MO","MOBOT","3466588","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Apparicio P. Duarte","Duarte 3768","1952","11","8","Brazil","Minas Gerais","Tiradentes","Entre Tiradentes e São João del Rey.","-44.1780556","-21.1102778",NA,"1",NA,NA,"Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2012-08-19 21:02:00-03","MO","MOBOT","100510600","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Gustavo Martinelli|et al.","Martinelli 10863","1985","5","7","Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","48150","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2012-08-18 21:59:00-03","MO","MOBOT","100510562","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 480","1975","1","19","Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","48150","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2012-08-19 21:09:00-03","MO","MOBOT","100510602","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"R. Marquete|et al.","Marquete 3919","2006","9","14","Brazil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404","23799","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2012-08-19 21:14:00-03","MO","MOBOT","100510604","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Dimitri Sucre","Sucre 4557","1969","2","1","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2012-08-19 21:17:00-03","MO","MOBOT","100510605","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"P. J. S. Braga","Braga 1443","1969","2","1","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2012-08-19 21:21:00-03","MO","MOBOT","100510606","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"R. M. Pizziollo","Pizziollo 46","1984","5","3","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2016-02-18 05:27:00-02","MO","MOBOT","100510607","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"V. Demuner|Elias Bausen","Demuner 644","2000","2","1","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2012-08-19 21:27:00-03","MO","MOBOT","100510608","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"V. Demuner","Demuner 812","2000","3","8","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2012-08-19 21:36:00-03","MO","MOBOT","100510610","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"R.R. Vervloet|A.P. Fontana","Vervloet 1836","2003","2","15","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2012-08-19 22:00:00-03","MO","MOBOT","100510615","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Ezechias P. Heringer","Heringer 10303","1965","1","29","Brazil","Minas Gerais","Araponga",NA,"-42.5208015441895","-20.6667003631592","16385","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2012-08-19 21:45:00-03","MO","MOBOT","100510613","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"H.L. Mello Barreto","Barreto 8646","1939","1","19","Brazil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2012-08-19 21:50:00-03","MO","MOBOT","100510614","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Octavio de Almeida Drummond","Drummond s.n.(VIC3293)","1943","3","7","Brazil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2012-08-23 16:30:00-03","MO","MOBOT","100512280","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"W.A. Teixeira","Teixeira s.n.(BHCB25082)","1994","6","4","Brazil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348","20553","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2012-08-23 16:47:00-03","MO","MOBOT","100512295","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Howard S. Irwin|et al.","Irwin 20515","1968","2","19","Brazil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","31264","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2012-08-23 16:53:00-03","MO","MOBOT","100512299","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"F. R. S. P.|et al.","F. R. S. P. 20531","1985","3","29","Brazil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713","36144","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2012-08-23 17:02:00-03","MO","MOBOT","100512308","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"W. Benson","Benson 4248","1976","12","31","Brazil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-01-09 04:38:00-03","MO","MOBOT","100512309","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"M. G. Bovini","Bovini 1365","1998","4","24","Brazil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2012-08-23 17:13:00-03","MO","MOBOT","100512324","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"F. C. Campos Neto","Campos Neto s.n.(BHCB44288)","1998","12","20","Brazil","Minas Gerais","Oliveira",NA,"-44.8272018432617","-20.6963996887207","38796","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2012-08-23 17:17:00-03","MO","MOBOT","100512330","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"F. C. Campos Neto","Campos Neto s.n.(BHCB44287)","1999","1","5","Brazil","Minas Gerais","Oliveira",NA,"-44.8272018432617","-20.6963996887207","38796","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2012-08-23 17:25:00-03","MO","MOBOT","100512331","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Badini, J.","Badini s.n.(OUPR6960)","1982",NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
