"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"202","2021-02-04 10:30:07-03","UFRPE","HST","21409","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","F.Paiva","8698","1973","05",NA,"Brasil","Maranhão","Vargem Grande","Fazenda Continental","-43.9157981872559","-3.5430600643158",NA,"Flores pequeníssimas amarelo-claras.","HST021409",NA,"E.Tavares","10",NA,NA,"54412","auto",NA,NA,"1973","09",NA,NA,NA,NA,NA,NA
"203","2021-02-25 10:13:22-03","CVRD","CVRD","6563","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardl.","Folli, D.A.","3651","2000","07","América do Sul","BRASIL","ES","Linhares","Área RFL 46","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Jaborandi","CVRD006563",NA,"José Rubens Pirani","12",NA,NA,"48094","auto",NA,NA,"2002","01","31","Magnoliopsida",NA,NA,NA,NA
"204","2016-01-25 13:36:37-02","CPQBA","CPMA","1001","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf.","Pedro",NA,"1991","11",NA,"brasil","Maranhão","São Luis",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"22",NA,NA,"33693","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 268",NA,NA
"205","2016-01-25 13:36:37-02","CPQBA","CPMA","320","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf.","pedro",NA,"1994","02",NA,"Brasil","Maranhão",NA,"vale do rio doce",NA,NA,NA,"Localização: Bloco 3 Canteiro 3 Posição 6º;coleção. 1115 m de Pilocarpus microphyllus (jaborandi)",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 430",NA,NA
"206","2016-01-25 13:36:37-02","CPQBA","CPMA","65","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf.","Compra",NA,"1989","09",NA,"Brasil","Maranhão","Imperatriz",NA,"-47.49169921875","-5.52639007568359",NA,"estacas não enraizaram",NA,NA,NA,"10",NA,NA,"48110","auto","47° 29' 30''","-05° 31' 35''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","3119290","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário, R. P. Lima & J. C. Santos","6374","1982","6","South America - Neotropics","Brazil","Pará",NA,"16 km west of camp ECB on the ferrovia, ca. 61 km west of road BR 150","-49.25","-5.58",NA,NA,"US01857387","US01857387_01 US01857387_02",NA,"27","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2778283","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","B. G. Ribeiro","1414","1976","6","South America - Neotropics","Brazil","Pará",NA,"Serra dos Carajás",NA,NA,NA,NA,"US01857390","US01857390_01 US01857390_02",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3654731","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","A. S. Silva, N. A. Rosa, R. P. Bahia & M. R. dos Santos","1891","1984","3","South America - Neotropics","Brazil","Pará","Marabá","Serra dos Carajás. N-4, próximo a transição para a mata","-49.1178016662598","-5.36860990524292",NA,NA,"US01857384","US01857384_01 US01857384_02",NA,"19",NA,NA,"262883","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","ex Horto Bot. Petropolitano","s.n.","1906","12","South America - Neotropics","Brazil",NA,NA,"Native of S. America. Imported from Liverpool",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","3119276","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","M. F. F. da Silva, E. Taylor, N. A. Rosa, J. B. F. Silva, J. Oliveira & C. S. Rosário","1006","1983","4","South America - Neotropics","Brazil","Maranhão","Santa Luzia","Faz. Agripec-Varig caminho para o Rio Mutum. Margem esquerda do Rio Pindaré","-45.6582984924316","-3.96333003044128",NA,NA,"US01857386","US01857386_01 US01857386_02",NA,"5",NA,NA,"96308","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2778282","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","B. G. Ribeiro","1366","1976","6","South America - Neotropics","Brazil","Pará",NA,"Serra dos Carajás. Base 1",NA,NA,NA,NA,"US01857391","US01857391_01 US01857391_02",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","3119266","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","E. L. G. Taylor, M. Silva, J. Oliveiro, C. S. Rosário & J. B. F. Silva","E/1247","1983","4","South America - Neotropics","Brazil","Maranhão","Carolina","Transamazonian highway, BR 230 and BR 010. Pedra Caída. 35 km N of Carolina.","-47.42","-7.13",NA,NA,"US01857385","US01857385_01 US01857385_02",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2947274","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","D. Sucre & J. F. Silva","9446","1972","6","South America - Neotropics","Brazil","Piauí","Luzilândia","Mucambo","-42.3703002929688","-3.45777988433838",NA,NA,"US01857393","US01857393_01 US01857393_02",NA,"29","110",NA,"39791","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3119272","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","R. S. Secco, C. R. Sperling, M. A. Condon, A. L. Mesquita, B. Gilberto R. & L. R. Marinho","160","1982","5","South America - Neotropics","Brazil","Pará","Marabá","N5, arredores do lago","-49.1178016662598","-5.36860990524292",NA,NA,"US01857388","US01857388_01 US01857388_02",NA,"14",NA,NA,"262883","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2778281","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","B. G. Ribeiro","1338","1976","6","South America - Neotropics","Brazil","Pará",NA,"Serra dos Carajás. Margem da Estrada 1-4",NA,NA,NA,NA,"US01857392","US01857392_01 US01857392_02",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3010354","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","T. C. Plowman, N. A. Rosa & C. S. Rosário","9774","1980","3","South America - Neotropics","Brazil","Pará","Tucuruí","15,6 km each of Reprêsa Tucuruí (Rio Tocantins) along new road (PA-263)","-49.65","-3.75",NA,NA,"US01857389","US01857389_01 US01857389_02",NA,"19","70",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","2824128","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","R. L. Fróes","29758","1953","6","South America - Neotropics","Brazil","Pará","São Geraldo do Araguaia","Santa Cruz dos Martírios; região do Araguaia","-48.5550003051758","-6.40055990219116",NA,"Cleared leaf in Div. of Paleobotany. 07/12/1979. Collections No 5919","US01857394","US01857394_01 US01857394_02",NA,"12",NA,NA,"72333","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"219","2020-09-02 16:39:17-03","Cenargen","CEN","16650","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","891","1991","07",NA,"Brasil","MA","NINA RODRIGUES","A 17 km do rio Meruim do município de Nina Rodrigues.","-43.9049987792969","-3.46610999107361","Exsicatas","Área já plantada com arroz e mandioca.","CEN00016650","CEN00016650",NA,"30","85","85","39621","auto","-4391667.0","-346667.0",NA,NA,NA,NA,NA,NA,"8",NA
"220","2020-09-02 16:39:17-03","Cenargen","CEN","15669","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","867","1991","07",NA,"Brasil","PA","MOJU","Fazenda Bonal - Moju. A cerca de 50 km W da rodovia PA-150; entrada a 30 km de Tailândia.","-48.7689018249512","-1.88389003276825","Exsicatas","Presença de epífitas na mata. População localizada a cerca de 3 km da sede da Bonal. Em área de clareira de mata rala.","CEN00015669","CEN00015669 CEN00015669_1",NA,"25","40","40","186920","auto","-4876667.0","-190000.0",NA,NA,NA,NA,NA,NA,"11",NA
"221","2020-09-02 16:39:17-03","Cenargen","CEN","15773","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","803","1991","06",NA,"Brasil",NA,NA,"Filinto Muller - PA. Fazenda Seringueira do Pará; Bonal.",NA,NA,"Exsicatas","Pétalas esverdeadas com estames amarelos. Material trazido pelo Dr. Antônio Vieira; diretor técnico da Bonal para o Cenargen.","CEN00015773","CEN00015773","R. F. Vieira","23",NA,NA,NA,NA,"-4795000.0","-455000.0","1992","04",NA,NA,NA,NA,"3",NA
"222","2020-09-02 16:39:17-03","Cenargen","CEN","55953","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","1327","1992","09",NA,"Brasil","MA","ACAILANDIA","Fazenda Senor (Seringueira do Nordeste).","-47.716666","-4.9","Exsicatas","Material trazido do Mojú para cultivo. Foi coletado em julho 91 (RFV). Botões florais verde-amarelados.","CEN00055953","CEN00055953","R. F. Vieira","07","220","220",NA,NA,"-47.716666","-4.9",NA,NA,NA,NA,NA,NA,"3",NA
"223","2020-09-02 16:39:17-03","Cenargen","CEN","16840","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","912","1991","08",NA,"Brasil","MA","ARAME","Casa do Sr. Mauro Viana a 68.9 km do município entroncamento.","-45.983333","-4.6333333","Exsicatas","Material procedente de coleta realizada por coletores locais para venda num raio de 10 km do local indicado. Folha tipo A.","CEN00016840","CEN00016840","L. A. Skorupa","03","300","300",NA,NA,"-45.983333","-4.6333333","1997","12",NA,NA,NA,NA,"7",NA
"224","2020-09-02 16:39:17-03","Cenargen","CEN","16659","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","908","1991","08",NA,"Brasil","MA","ARAME","Cerca de 41.7 km do entroncamento; a 50 km de Arame em direção ao entroncamento; na Faz.do Sr. Ildemar.","-45.983333","-4.6333333","Exsicatas","Material sem sementes coletado só mudas e material estéril.","CEN00016659","CEN00016659",NA,"03","300","300",NA,NA,"-45.983333","-4.6333333",NA,NA,NA,NA,NA,NA,"4",NA
"225","2020-09-02 16:39:17-03","Cenargen","CEN","58030","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Michael Jeffrey Balick","3723","1993","11",NA,"Brasil","MA","BARRA DO CORDA","Fazenda Chapada, 3 km from city of Barra do corda, on road to Pres. Dutra.","-45.333333","-5.6666666","Exsicatas","Cultivated. Doação The New York Botanical Garden - Institute of Economic Botany.","CEN00058030","CEN00058030",NA,"24",NA,NA,NA,NA,"-45.333333","-5.6666666",NA,NA,NA,NA,NA,NA,"1",NA
"226","2020-09-02 16:39:17-03","Cenargen","CEN","59144","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Glocimar Pereira-Silva","8901","2004","04",NA,"Brasil","PA","SAO GERALDO DO ARAGUAIA","Fazenda Andorinhas, retiro Santa Cruz, margem esquerda do rio Araguaia.","-48.431944","-6.2205555","Exsicatas",NA,"CEN00059144","CEN00059144","J. R. Pirani","21","130","130",NA,NA,"-48.431944","-6.2205555","2013","09",NA,NA,NA,NA,"4",NA
"227","2020-09-02 16:39:17-03","Cenargen","CEN","15483","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","848","1991","07",NA,"Brasil","MA","ACAILANDIA","Faz. Seringueira do Nordeste; aproximadamente 5 km N de açailandia entrada a esquerda.",NA,NA,"Exsicatas","Estames amarelos. Área distante 3.6 km do asfalto. Amostras coletadas de poucos indivíduos; ocorrendo em distribuição restrita..","CEN00015483","CEN00015483 CEN00015483_1","L. A. Skorupa","22","190","190",NA,NA,"-4795000.0","-501667.0","1991","07",NA,NA,NA,NA,"11",NA
"228","2020-09-02 16:39:17-03","Cenargen","CEN","15644","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","853","1991","07",NA,"Brasil","MA","ACAILANDIA","Fazenda Independência; 44 km de Açailandia a margem do rio Açailandia; cerca de 12 km do asfalto.",NA,NA,"Exsicatas","Amostras de 1 população de mais de 100 indivíduos. Plantas recém cortadas para venda. Folhas amareladas expos- postas ao sol. Frutos com glândulas.","CEN00015644","CEN00015644",NA,"22","190","190",NA,NA,"-4795000.0","-501667.0",NA,NA,NA,NA,NA,NA,"11",NA
"229","2020-09-02 16:39:17-03","Cenargen","CEN","15647","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","850","1991","07",NA,"Brasil","MA","ACAILANDIA","Fazenda Seringueira do Nordeste (Bonal); a 35 km N de Açailandia a margem esquerda.",NA,NA,"Exsicatas","Material introduzido da área da fazenda Bonal em Moju; Pará; para cultivo experimental.","CEN00015647","CEN00015647",NA,"22","220","220",NA,NA,"-4795000.0","-501667.0",NA,NA,NA,NA,NA,NA,"11",NA
"230","2020-09-02 16:39:17-03","Cenargen","CEN","55952","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","1326","1992","09",NA,"Brasil","MA","SAO LUIS","Fazenda Colônia a 3 km de Açailândia, no sentido para Belém, a direita. A 3 km do asfalto.","-47.716666","-4.9","Exsicatas","Material coletado em plantio sob seringueira na Fazenda da Baral (Fazenda Colônia). Sementes coletadas de vários indivíduos e procedente do Mojú. Botões florais verdes. Frutos maduros marrons, a maioria aberto.","CEN00055952","CEN00055952",NA,"07",NA,NA,NA,NA,"-47.716666","-4.9",NA,NA,NA,NA,NA,NA,"4",NA
"231","2020-09-02 16:39:17-03","Cenargen","CEN","81098","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","João Batista Alves de Souza","4","2012","05",NA,"Brasil","PI","PARNAIBA",NA,"-41.784444","-3.0069444","Exsicatas","Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00081098","CEN00081098",NA,"24","40","40",NA,NA,"-41.784444","-3.0069444",NA,NA,NA,NA,NA,NA,"1",NA
"232","2020-09-02 16:39:17-03","Cenargen","CEN","55937","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","1292","1992","09",NA,"Brasil","MA","ARAME","Fazenda Vale do Rio Doce (Florestas Rio Doce) na rodovia para Arame; 10 km a direita vindo do entroncamento.","-46.233333",NA,"Exsicatas","População coletada à 400 m da sede.","CEN00055937","CEN00055937",NA,"01","250","250",NA,NA,"-46.233333","-445000.0",NA,NA,NA,NA,NA,NA,"2",NA
"233","2020-09-02 16:39:17-03","Cenargen","CEN","16658","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","905","1991","08",NA,"Brasil","MA","SANTA QUITERIA DO MARANHAO","A 18 km de Santa Quitéria-MA; nos tucuns à esquerda na estrada em direção a São Luis.","-42.5466995239258","-3.51555991172791","Exsicatas","Material coletado pelo Sr. José Beija no logradouro a 3 km do estado.","CEN00016658","CEN00016658","L. A. Skorupa","01","36","36","98145","auto","-4255000.0","-351667.0",NA,NA,NA,NA,NA,NA,"17",NA
"234","2020-09-02 16:39:17-03","Cenargen","CEN","16647","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","888","1991","07",NA,"Brasil","MA","SAO LUIS","Próximo a Fazenda Merck, na região da ilha.","-44.3027992248535","-2.52972006797791","Exsicatas","Poucos indivíduos muito cortados evidenciando grande exploração extrativista.","CEN00016647","CEN00016647","L. A. Skorupa","29","75","75","33693","auto","-4426667.0","-253333.0","1991","08",NA,NA,NA,NA,"3",NA
"235","2020-09-02 16:39:17-03","Cenargen","CEN","15642","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","855","1991","07",NA,"Brasil","PA","DOM ELISEU","Fazenda Ourinhos; a 21 km a esquerda de D. Eliseu-PA.","-47.5050010681152","-4.28499984741211","Exsicatas","Cultivo de jaborandi consorciado c/ Leucaena leucocephala. Indivíduos apresentam ramos secando e outros normais. Folhas viróticas observadas. Presença de resina no caule. Planta de 5 anos com alta produção de sementes.","CEN00015642","CEN00015642","L. A. Skorupa","23","250","250","110696","auto","-4796667.0","-455000.0","1996","07",NA,NA,NA,NA,"11",NA
"236","2020-09-02 16:39:17-03","Cenargen","CEN","75749","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Ladislau Araújo Skorupa","999","1992","05",NA,"Brasil","PA","ELDORADO DOS CARAJAS","Atrás do heliporto no Nº 5 - Serra dos Carajás. C.V.R.D.","-49.3553009033203","-6.10416984558105","Exsicatas",NA,"CEN00075749","CEN00075749","L. A. Skorupa","25",NA,NA,"57591","auto","-5093333.0","-605000.0","1992","05",NA,NA,NA,NA,"6",NA
"237","2020-09-02 16:39:17-03","Cenargen","CEN","15641","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","856","1991","07",NA,"Brasil","PA","MOJU","Fazenda Bonal - Moju. A cerca de 50 km w da rodovia PA-150; entrada a 30 km de Tailândia.","-48.7689018249512","-1.88389003276825","Exsicatas","Indivíduos de ate 7 m. População agregada com muitos indivíduos. DAP de mais ou menos 4-6cm. População de muitos indivíduos a cerca de 6 km da sede da fazenda.","CEN00015641","CEN00015641 CEN00015641_1",NA,"24","50","50","186920","auto","-4876667.0","-190000.0",NA,NA,NA,NA,NA,NA,"11",NA
"238","2020-09-02 16:39:17-03","Cenargen","CEN","15481","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Roberto Fontes Vieira","866","1991","07",NA,"Brasil","PA","MOJU","Fazenda Bonal - Moju. A cerca de 50 km W da rodovia PA-150; entrada a 30 km de Tailândia.","-48.7689018249512","-1.88389003276825","Exsicatas","Populações agregadas com muitos indivíduos. Presença de muitos 'seedlings'. Indivíduos com maior frutificação quando expostos a luz. População localizada a 1 - 5 km da sede da fazenda.","CEN00015481","CEN00015481 CEN00015481_1",NA,"25","50","50","186920","auto","-4876667.0","-190000.0",NA,NA,NA,NA,NA,NA,"11",NA
"239","2019-11-13 11:31:00-03","USP","SPF","124905","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","855","1991","07",NA,"Brasil","Maranhão",NA,"Município: D. Eliseu","-47.966667","-4.55",NA,NA,"SPF00124905",NA,"Anônimo","23","250","250",NA,NA,"-47.966667","-4.55",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:31:00-03","USP","SPF","79822","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","803","1991","06",NA,"Brasil","Pará",NA,"Município Filinto Muller","-47.95","-4.55",NA,NA,"SPF00079822",NA,"Vieira, RF","23",NA,NA,NA,NA,"-47.95","-4.55","1992","04",NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:31:00-03","USP","SPF","79823","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","848","1991","07",NA,"Brasil","Maranhão","Açailândia",NA,"-47.95","-5.016667",NA,NA,"SPF00079823",NA,"Skorupa, LA","22","190","190",NA,NA,"-47.95","-5.016667","1991","07",NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:31:00-03","USP","SPF","124903","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","848","1991","07",NA,"Brasil","Maranhão","Açailândia",NA,"-47.95","-5.016667",NA,NA,"SPF00124903",NA,"Skorupa, LA","22","190","190",NA,NA,"-47.95","-5.016667","1991","07",NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:31:00-03","USP","SPF","108825","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Taylor, EL","E1247","1983","04",NA,"Brasil","Maranhão","Carolina",NA,"-47.416667","-7.133333",NA,NA,"SPF00108825",NA,"Skorupa, LA","14",NA,NA,NA,NA,"-47.416667","-7.133333","1996","09",NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:31:00-03","USP","SPF","124906","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","856","1991","07",NA,"Brasil","Pará","Moju",NA,"-48.766667","-1.9",NA,NA,"SPF00124906",NA,"Anônimo","24","50","50",NA,NA,"-48.766667","-1.9",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:31:00-03","USP","SPF","124907","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","866","1991","07",NA,"Brasil","Pará","Moju",NA,"-48.766667","-1.9",NA,NA,"SPF00124907",NA,"Anônimo","25","50","50",NA,NA,"-48.766667","-1.9",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:31:00-03","USP","SPF","124908","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","891","1991","07",NA,"Brasil","Maranhão","Nina Rodrigues",NA,"-43.916667","-3.466667",NA,NA,"SPF00124908",NA,"Anônimo","30","85","85",NA,NA,"-43.916667","-3.466667",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:31:00-03","USP","SPF","124909","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","905","1991","08",NA,"Brasil","Maranhão","Santa Quitéria do Maranhão",NA,"-42.55","-3.516667",NA,NA,"SPF00124909",NA,"Vieira, RF; Skorupa, LA","01",NA,NA,NA,NA,"-42.55","-3.516667",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:31:00-03","USP","SPF","134867","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","855","1991","07",NA,"Brasil","Maranhão",NA,"Município: D. Eliseu","-47.966667","-4.55",NA,NA,"SPF00134867",NA,"Anônimo","23","250","250",NA,NA,"-47.966667","-4.55",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-15 18:29:51-03","USP","SPF","181386","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Sperling, CR","6374","1982","06",NA,"Brasil","Pará",NA,"Serra dos Carajás, 16 km west of camp ECB on the ferrovia, ca. 61 km west of raod BR 150. Forest on terra firme, rocky soil.","-49.25","-5.583333",NA,"Shrub 2.0 m.","SPF00181386",NA,"Pirani, JR","27","150","150",NA,NA,"-49.25","-5.583333","2007",NA,NA,NA,NA,NA,NA,NA
