"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","dayIdentified","continentOcean","preparationType","previousCatalogNumber","barcode","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1530","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","17925",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"R.R. Vervloet; et al","833","2002","09","05","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore com 5m, flor com sépalas verdes, pétalas brancas, frutos imaturos de cor verde, baixada, dossel 10m, altitude 780m.",NA,NA,NA,NA,NA,"MBML017925",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"1531","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","3983",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","J. R. Stehmann/26-07-2006",NA,NA,"R. M. Pizziolo","5","1984","04","25","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556",NA,"Arbusto de +/- 3m, flor esbranquiçada, solo avermelhado altitude de +/- 850m.",NA,NA,NA,NA,NA,"MBML003983",NA,NA,NA,NA,NA,"40W38'60","19S54'56",NA,NA,NA,NA,NA
"1532","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","18269",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"R.R. Vervloet; et al","1242","2002","10","17","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto com 6m, baixada, dossel 12m, vegetação tipo capoeira, sépalas e frutos de cor verde, altitude 850m.",NA,NA,NA,NA,NA,"MBML018269",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"1533","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","20090",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"L. Kollmann; et al","6046","2003","03","13","Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de Reinaldo Berger","-40.780556","-20.067222",NA,"Arbusto 2m, na sombra. Flores brancas.",NA,NA,NA,NA,NA,"MBML020090",NA,NA,NA,NA,NA,"40W46'50","20S4'2",NA,NA,NA,NA,NA
"1534","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","20654",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"R.R. Vervloet; et al","2373","2003","05","07","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto de 5m, flores de cor branca, frutos imaturos de cor verde. Baixada, borda de mata.",NA,NA,NA,NA,NA,"MBML020654",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"1535","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","20679",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","J. R. Stehmann/06-09-2005",NA,NA,"L. Kollmann; et al","6158","2003","04","30","Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.676944","-20.096389",NA,"Arvoreto 6m, DAP 8cm, Fuste 3m. Flores brancas.",NA,NA,NA,NA,NA,"MBML020679",NA,NA,NA,NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA
"1536","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","21606",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/fev.2011",NA,NA,"R. P. Oliveira; et al","865","2003","04","13","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"Arbusto ca. 2m alt, os ramos decumbentes. Folhas fortemente discolores. Flores com corola creme-amarelada, estames amarelos. Frutos imaturos verdes.",NA,NA,NA,NA,NA,"MBML021606",NA,NA,NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA
"1537","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","23552",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","J. R. Stehmann/06-09-2005",NA,NA,"A. P. Fontana; et al","862","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389",NA,"Arbusto 2m. Flores cálice verde e corola branca.",NA,NA,NA,NA,NA,"MBML023552",NA,NA,NA,NA,NA,"40W58'52","19S44'29",NA,NA,NA,NA,NA
"1538","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","25773",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","J. R. Stehmann/30-10-2007",NA,NA,"L. Kollmann; et al","8896","2006","04","28","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Arbusto no sol. Flores brancas.",NA,NA,NA,NA,NA,"MBML025773",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"1539","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","34681",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/fev.2011",NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","10883","2008","04","16","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo","-40.605278","-20.114444",NA,"Arbusto 5m, flores brancas.",NA,NA,NA,NA,NA,"MBML034681",NA,NA,NA,NA,NA,"40W36'19","20S6'52",NA,NA,NA,NA,NA
"1540","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","36015",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Y.F. Gouvêa/2012",NA,NA,"L. Kollmann; et al","11103","2008","07","17","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para as piscinas","-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA,"MBML036015",NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA
"1541","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37060",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"M. Vignoli-Silva; et al","310","2008","05","27","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, estrada p/ Aparecidinha","-40.592694","-19.971111",NA,NA,NA,NA,NA,NA,NA,"MBML037060",NA,NA,NA,NA,NA,"40W35'33,7","19S58'16",NA,NA,NA,NA,NA
"1542","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37062",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"M. Vignoli-Silva; et al","302","2008","05","26","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,NA,"MBML037062",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"1543","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37439",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"C. N. de Fraga; R.Goldenberg, P.H.Labiak & M.M.Saavedra.","2134","2008","07","19","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Goela da Onça. Floresta Ombrófila Densa Altomontana com Inselbergues.","-41.111389","-20.516111",NA,"Arbusto ca. 4m. Folhas discolores. Flores de pétalas brancas, estames amarelos.",NA,NA,NA,NA,NA,"MBML037439",NA,NA,NA,"1500","1500","41W6'41","20S30'58",NA,NA,NA,NA,NA
"1544","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37704",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"C. N. de Fraga; R.C.Forzza & P.Labiak","2272","2008","10","16","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Estrada entre Balança e Rio Manso, vale da Comunidade de Pedregulho. Floresta Ombrófila Densa Altomontana.","-41.098611","-20.5375",NA,"Arvoreta, ca. 4m. Folhas discolores, flores brancas com estames amarelos. Frutos verdes.",NA,NA,NA,NA,NA,"MBML037704",NA,NA,NA,"1220","1220","41W5'55","20S32'15",NA,NA,NA,NA,NA
"1545","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","41540",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/VI-2012",NA,NA,"L. Kollmann; A.P.Fontana","12254","2011","04","20","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia, divisa castelinha/Vargem Alta","-40.959083","-20.500139",NA,"Arvoreto 6 m ao sol, flores brancas.",NA,NA,NA,NA,NA,"MBML041540",NA,NA,NA,"1116","1116","40W57'32,7","20S30'0,5",NA,NA,NA,NA,NA
"1546","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42655",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"A. M. Assis; K.F.O. Faria","1749","2008","07","16","Brasil","Espírito Santo","Colatina","São Salvador (Torre 25/2 - LT 230 Kv Mascarenhas x Verona)","-40.714833","-19.397028",NA,"Arbusto 2 m. Flores brancas Frutos verdes. Borda. Floresta Estacional Semidecidual - estagio medio de regeneração",NA,NA,NA,NA,NA,"MBML042655",NA,NA,NA,NA,NA,"40W42'53,4","19S23'49,3",NA,NA,NA,NA,NA
"1547","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","43609",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/VIII-2009",NA,NA,"E.J. Lucas; F.F. Manzine, N.A. Brummitt, O.R. Campos, T.B. Flores, L.V.S. Jennings & D. Sampaio","804","2006","11","29","Brasil","Espírito Santo","Santa Teresa","Alto Santo Antônio, estrada de terra vizinho a Reserva Augusto Ruschi","-40.572222","-19.870278",NA,"Floresta Ombrófila densa, solo arenoso. Arbusto de 4,5m. Corola alva, frutos verde",NA,NA,NA,NA,NA,"MBML043609",NA,NA,NA,"790","790","40W34'20","19S52'13",NA,NA,NA,NA,NA
"1548","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","44900",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"A. D. Mattedi","133","2009","10","17","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.095278","-20.411111",NA,"4m, abaxial das folhas prateado, adaxial das folhas com pontos, pétalas brancas",NA,NA,NA,NA,NA,"MBML044900",NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA,NA
"1549","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","44901",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"A. D. Mattedi; et al","13","2009","02","14","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.095278","-20.411111",NA,"4m, frutos verdes, borda da mata",NA,NA,NA,NA,NA,"MBML044901",NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA,NA
"1550","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","44903",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"A. D. Mattedi; et al","28","2009","03","07","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.094778","-20.410278",NA,"4m, frutos verdes, borda da mata",NA,NA,NA,NA,NA,"MBML044903",NA,NA,NA,NA,NA,"41W5'41,2","20S24'37",NA,NA,NA,NA,NA
"1551","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","45532",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"A. M. Assis; J. Santos & R. Santos","3200","2012","06","29","Brasil","Espírito Santo","Cariacica","APA Monte Mochuara - afloramento rochoso em Sertão Velho","-40.465139","-20.280444",NA,"Arbusto 2m; flores brancas. Floresta secundária em estágio medio",NA,NA,NA,NA,NA,"MBML045532",NA,NA,NA,"150","150","40W27'54,5","20S16'49,6",NA,NA,NA,NA,NA
"1552","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","48065",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","M.N. Saka/VII-2011",NA,NA,"M.N. Saka; B. Franco","63","2010","04","15","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Base - trilha menor atrás da base - trilha Ibira-Mirim","-46.9455","-23.825417",NA,"Interior de mata atlântica secundária. Arbusto caído na beira da trilha. Folhas argênteas na face abaxial. Flores alvas, com nervura principal das pétalas verde. Frutos imaturos verdes, com cálice persistente, também verde. Prensado em",NA,NA,NA,NA,NA,"MBML048065",NA,NA,NA,"733","733","46W56'43,8","23S49'31,5",NA,NA,NA,NA,NA
"1553","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","49588",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"F.A.R. Matos; R. Altoé","184","2008","03","15","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.101639","-20.377083",NA,"Borda da mata, frutos verdes, arbusto 3m de alt.",NA,NA,NA,NA,NA,"MBML049588",NA,NA,NA,NA,NA,"41W6'5,9","20S22'37,5",NA,NA,NA,NA,NA
"1554","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","49861",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"M. Simonelli; F.A.R. Matos, M. P. Carrafa","1413","2007","12","01","Brasil","Espírito Santo","Domingos Martins","Sitio Tucano","-41.072083","-20.388472",NA,"5m de alt., flores brancas, frutos verdes",NA,NA,NA,NA,NA,"MBML049861",NA,NA,NA,"1185","1185","41W4'19,5","20S23'18,5",NA,NA,NA,NA,NA
"1555","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","5637",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"H. Q. Boudet Fernandes","2782","1989","06","15","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão e A. P.","-40.924167","-20.176944",NA,"Arvoreta 8m X 6cm, folhas brancacentas inferiormente, flores branco esverdeadas.",NA,NA,NA,NA,NA,"MBML005637",NA,NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
"1556","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","6160",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"M. Zortea","2","1991","10","12","Brasil","Espírito Santo","Linhares","Reserva Florestal, CVRD","-40.063611","-19.1375",NA,"Planta arbustiva de bordo de mata.",NA,NA,NA,NA,NA,"MBML006160",NA,NA,NA,NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA
"1557","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","7678",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","136","1998","06","25","Brasil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria de Clerio Loss.","-40.683611","-19.931111",NA,"Fundo de vale, brejo. Árvore de 6m, DAP 15cm, flores brancas. Frutos verdes. Folhas prateadas por baixo.",NA,NA,NA,NA,NA,"MBML007678",NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"1558","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","7912",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","M. Sobral/1998",NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","691","1998","10","06","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"Mata de encosta. Arbusto 4m. Frutos verdes. Flores brancas.",NA,NA,NA,NA,NA,"MBML007912",NA,NA,NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA
"1559","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","8669",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","383","1998","08","18","Brasil","Espírito Santo","Santa Leopoldina","Rio do Norte","-40.596389","-20.054167",NA,"Fundo de vale. Beira de cachoeira. Arbusto 7m. Frutos verdes. Flores brancas.",NA,NA,NA,NA,NA,"MBML008669",NA,NA,NA,NA,NA,"40W35'47","20S3'15",NA,NA,NA,NA,NA
"1560","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","9882",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.D.'A.F.Carv/J.Steh./M.F.Agra",NA,NA,"W. P. Lopes; E. Bausen & W. Pizziolo","639","1999","05","06","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556",NA,"Arvoreta 6m. Folhas discolores. Flores brancas. A sol pleno.",NA,NA,NA,NA,NA,"MBML009882",NA,NA,NA,NA,NA,"40W38'8","19S55'32",NA,NA,NA,NA,NA
"1561","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","51346",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Y.F. Gouvêa/março-2019",NA,NA,"I.V. Damaceno","91","2012","09","07","Brasil","Espírito Santo","Ecoporanga","Patrimônio do Dois, Córrego do Sol Nascente, Sítio Renascer, Proprietário: Luiz Antônio Barbosa, a 11 km da sede do município","-40.8306007385254","-18.3733005523682","46687",NA,"auto",NA,NA,NA,NA,"MBML051346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","38362",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/fev.2011",NA,NA,"D.R. Couto","740","2008","07","28","Brasil","Espírito Santo","Ibitirama","Santa Marta","-41.6671981811523","-20.5414009094238","22282","Árbusto, 6 metros, flores brancas, frutos verdes. Borda da estrada, propriedade do Sr. Orlando Salvador.","auto",NA,NA,NA,NA,"MBML038362",NA,NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA
"1563","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","40294",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","L.L. Giacomin/Fev.2011",NA,NA,"L. Kollmann; & C. Esguario","11971","2010","05","06","Brasil","Espírito Santo","Mimoso do Sul","beira estrada BR 101-Apiacá","-41.3664016723633","-21.0641994476318","29430","Arbusto 1 m, botões verdes.","auto",NA,NA,NA,NA,"MBML040294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","3440",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum","(Dun.) Carv.","Lúcia D'Avilla F.de Carv./1993",NA,NA,"R. M. Pizziolo","94","1984","05","17","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.576944","-19.963056",NA,"Arbustinho de 50cm, flores brancas, frutos jovens, solo escuro.",NA,NA,NA,NA,NA,"MBML003440","subsp. argyrophyllum",NA,NA,NA,NA,"40W34'37","19S57'47",NA,NA,NA,NA,NA
"1565","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","3462",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum","(Dun.) Carv.",NA,NA,NA,"W. Boone","854","1985","11","07","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Arbusto 2,5m, frutos verdes, semi-sombra, capoeira.",NA,NA,NA,NA,NA,"MBML003462","subsp. argyrophyllum",NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"1566","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","3475",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum","(Dun.) Carv.","Lúcia D'Avilla F.de Carv./1993",NA,NA,"W. Pizziolo","124","1984","08","14","Brasil","Espírito Santo","Santa Teresa","25 de Julho, Alto Julião","-40.539722","-19.741667",NA,"Arbustinho de 2m, fruto esverdeado, solo barro escuro.",NA,NA,NA,NA,NA,"MBML003475","subsp. argyrophyllum",NA,NA,NA,NA,"40W32'23","19S44'30",NA,NA,NA,NA,NA
"1567","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","3512",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum","(Dun.) Carv.","Lúcia D'Avilla F.de Carv./1993",NA,NA,"W. Boone","167","1984","05","17","Brasil","Espírito Santo","Santa Teresa","Valsugana","-40.632778","-19.915",NA,"Porte arbustivo, frutos jovens e flores brancas, solo arenoso.",NA,NA,NA,NA,NA,"MBML003512","subsp. argyrophyllum",NA,NA,NA,NA,"40W37'58","19S54'54",NA,NA,NA,NA,NA
"1568","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","5089",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum","(Dun.) Carv.",NA,NA,NA,"H. Q. Boudet Fernandes","2517","1988","08","23","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,"Arbusto cerca de 3m X 3cm, folhas cinzentas inferiormente, cálice verde claro, corola branca com tubo verde. Capoeirão secundário.provável alimento de morcego. (a folha)",NA,NA,NA,NA,NA,"MBML005089","subsp. argyrophyllum",NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"1569","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","5313",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. argyrophyllum",NA,NA,NA,NA,"M. Zortea",NA,"1988","11","06","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,"Ramo com flor e fruto maduro.",NA,NA,NA,NA,NA,"MBML005313","subsp. argyrophyllum",NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"1570","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","3465",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. chrysophyllum","(Dun.) Carv.","Lúcia D'Avilla F.de Carv./1993",NA,NA,"W. Boone","567","1985","07","04","Brasil","Espírito Santo","Santa Teresa","Valsugana","-40.632778","-19.915",NA,"Arbusto com 3m, flores de cálice verde e corola branca, folha com lado inferior verde esbranquiçada, heliófila, orla da mata.",NA,NA,NA,NA,NA,"MBML003465","subsp. chrysophyllum",NA,NA,NA,NA,"40W37'58","19S54'54",NA,NA,NA,NA,NA
"1571","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","3477",NA,"Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum subsp. chrysophyllum","(Dun.) Carv.","Lúcia D'Avilla F.de Carv./1993",NA,NA,"J. M. Vimercat","266","1985","06","13","Brasil","Espírito Santo","Santa Teresa","acima da propriedade do Governo","-40.583333","-19.948333",NA,"Arbusto com 3m, DAP 4cm, flor com pétalas brancas esverdeadas, anteras amarelas e cálice perdecento, heliófila, capoeira com muito pteridium.",NA,NA,NA,NA,NA,"MBML003477","subsp. chrysophyllum",NA,NA,NA,NA,"40W35'0","19S56'54",NA,NA,NA,NA,NA
