"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"144","2010-05-13 20:47:00-03","MO","MOBOT","2519958","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Filomeno Encarnación","1982","2","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Encarnación Cajañaupa 1270","Loreto","Requena","Cocha Iricahua, abajo de J. Herrera margen izquierda del P. Ucayali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-06-28 10:39:00-03","MO","MOBOT","2520042","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Sidney T. McDaniel","1970","7","19","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"McDaniel 13911","Loreto","Ucayali","Rio Ucayali ca 1-2 bends above Pucallpa.",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-02-07 12:38:00-02","MO","MOBOT","2520190","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Guillermo Klug","1935","12",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Klug 4185","San Martín",NA,"Juan Jui, Alto Río Huallaga.",NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-02-07 12:38:00-02","MO","MOBOT","2520195","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Guillermo Klug","1936","5",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Klug 4364","San Martín",NA,"Juan Jui, Alto Río Huallaga.",NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2011-06-08 12:20:00-03","MO","MOBOT","2520257","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Manuel Rimachi Y.","1978","6","1","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Rimachi Y. 3612","Loreto","Maynas","Dtto. Iquitos, Rio Amazonas, Cotillo Isla, in front of Padre Isla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-06-08 12:20:00-03","MO","MOBOT","2520259","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Manuel Rimachi Y.","1979","6","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Rimachi Y. 4438","Loreto","Maynas","Dtto. Indiana, Quebrada de Yanayacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-06-08 12:20:00-03","MO","MOBOT","2520265","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Manuel Rimachi Y.","1993","4","29","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Rimachi Y. 10548","Loreto","Maynas","Dtto. Punchana, Rio Amazonas, Quebrada del caserio de Sinchicuy hasta el caserio de San Juan de Sinchicuy.",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2016-12-02 05:30:00-02","MO","MOBOT","2520311","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","J.G. Graham","1998","7","31","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Graham 679","Ucayali","Purus","Dtto. Purus, Rio Curanja, cerca la communidad nativa de Columbiana.","-71.1","-10.06666",NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2016-12-02 05:30:00-02","MO","MOBOT","2520315","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","J.G. Graham|José Schunke V.","1997","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Graham 281","Ucayali","Purus","Dtto. Purus, Rio Curanja, Colombiana.","-71.1","-10.06666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-12-02 05:30:00-02","MO","MOBOT","2520320","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","J.G. Graham|José Schunke V.","2000","2","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Graham 1019","Ucayali","Purus","Dtto. Purus, Rio Curanja, cerca la comunidad nativa de Colobiana.","-71.1","-10.06666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2016-12-02 05:30:00-02","MO","MOBOT","2520323","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","J.G. Graham|José Schunke V.","2000","2","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Graham 1144","Ucayali","Purus","Dtto. Purus, Rio Curanja, cerca la comunidad nativa de Colobiana.","-71.06666","-10.06666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-04 00:18:00-03","MO","MOBOT","2746967","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Juan Perea","2004","11","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","I. Huamantupa (CUZ)","Perea 2117","Pasco","Oxapampa","Dist. Huancabamba. Sector Huampal. Bosque secundario.","-75.58638","-10.19611",NA,"997.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"156","2016-12-02 05:30:00-02","MO","MOBOT","2849027","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Schunke V.|J.G. Graham","2002","2","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Schunke Vigo 14926","Ucayali","Purus","Dtto. Purús. Camino a Conta sur oeste de San José, margen izquierda del Río la Novia.","-70.95","-10.2",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-12-02 05:30:00-02","MO","MOBOT","2849067","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Schunke V.|J.G. Graham","2002","2","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Schunke Vigo 14797","Ucayali","Purus","Dtto. Purús. Rio la Novia, margen derecha del caserio de la comunidad nativa San José.","-70.95","-10.2",NA,"189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","3018531","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Calaway H. Dodson","1981","10","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Dodson 11916",NA,NA,"Montañas de Ila, road to Saltos del Bimbe, cooperativa de Piedad Algivar, ca. 3 km N of Centinela on ridge line, 3.6 km off road to Centinela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",NA
"159","2010-07-28 09:03:00-03","MO","MOBOT","3263906","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Thomas B. Croat|Philip A. Silverstone-Sopkin","2007","5","5","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Thomas B. Croat (MO)","Croat 98002","Valle del Cauca","Zarzal","Hacienda El Medio, Panamerican Hwy. between La Paila and Zarzal.","-76.0788889","4.3344444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4223","3"
"160","2009-10-21 17:13:00-02","MO","MOBOT","3417407","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","M. de Pardo","1995","3","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.Kallunki","Pardo 59","Acre",NA,"Rio BrancoMpio. de Bujarí. Riozinho do Andirá, afluente de Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2015-01-31 23:31:00-02","MO","MOBOT","3419427","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","M. Silveira|R.S. Saraiva|F.C. Walthier","1993","4","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","T. Zanoni","Silveira 511","Acre",NA,"Mun. Mal. Traumaturgo, Rio Alto Juruá, Reserva Extrativista do Alto Juruá, Igarapé Ceará, margem esquerda, Floresta de Várzea, ao longo do Igarapé Ceará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-12 08:33:00-03","MO","MOBOT","3419459","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","1985","4","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Neill 6223","Napo",NA,"Estacion Experimental de INIAP, San Carlos, 6 km al SE de Los Sachas. Bosque Humedo Tropical. Bosque primario y margenea. Suelo aluvial fertil.","-76.75","-0.4166667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"163","2020-09-04 04:40:00-03","MO","MOBOT","3419478","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Herbert H. Smith","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W Nowicke","Smith 1718",NA,NA,NA,NA,NA,NA,"121.92000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3419519","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Augustus Fendler","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J. W. Nowicke","Fendler 1087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-09-03 17:24:00-03","MO","MOBOT","3419538","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Henry H. Rusby|Roy W. Squires","1896","5",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Rusby 419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-06-25 13:26:00-03","MO","MOBOT","3419542","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Paul E. Berry","1974","11","15","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Berry 568",NA,NA,"Reforested hills of the Caracas.",NA,NA,NA,"870.00000000","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-11-12 16:52:00-02","MO","MOBOT","3419563","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Julian A. Steyermark|Victor Carreño E.","1975","3","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Steyermark 111694","Lara",NA,"Selva de galería a lo largo del río, afluente del Río Diquiva, vecindades de Puricaure, Distr. Torres.","-70.41666","10.05",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-09-24 10:54:00-03","MO","MOBOT","3419580","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Julian A. Steyermark","1945","4","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Norwicke","Steyermark 61768","Monagas",NA,"Deep forest along Río Amana, in valley just east of La Traviesa Mene Grande Oil Company Camp, 6 kilometers west of Santa Barbara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-04-29 04:12:00-03","MO","MOBOT","3419599","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Robert F. Smith","1969","3","30","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Altha","Smith V5340","Lara",NA,"Dto. Palavecino. Camino por el lindero s. del Parque Nacional Terepaima, entrando por La Mata.",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3419621","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","ARANGO","1993","2","26","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.G. Ramirez","ARANGO 4486","Bolívar","Margarita","Correg. Canteras. Reserva Natural El Garcero. Finca La Floresta. Bh-T / Bs-T.","-74.08333","9",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3419637","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","George S. Bunting","1979","4","30","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Bunting 7468","Zulia",NA,"Dtto. Colón: cerca de Casigua El Cubo, sector West-Tarra, en los alrededores del Pozo de gas WT-38, sitio 3 km, al suroeste de la alcabala La Redoma (y 15 km. al SO de Casigua), en bosque macrotérmico e higrófilo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-02-11 22:08:00-02","MO","MOBOT","3419655","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Enrique Forero|Roberto Jaramillo M.|Alba L. Forero R.","1982","4","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.L. Liesner","Forero 9256","Chocó",NA,"Hoya del Rio Atrato. Rio Atrato. Mpio. de Bojayá, caño de Boyayacito, cerca de Bellavista.",NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3419714","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","ARANGO","1993","3","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.G. Ramíez","ARANGO 4504","Bolívar",NA,"Mpio. de Margarita. Correg. Canteras. Reserva Natural El Garcero. Finca La Floresta. Bh-T / Bs-T.","-74.08333","9",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-08-23 08:16:00-03","MO","MOBOT","3419913","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Calaway H. Dodson|Alwyn H. Gentry","1982","2","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","A. Gentry","Dodson 12636","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2",NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-05-07 11:15:00-03","MO","MOBOT","3419993","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Henry H. Rusby","1886","8",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Nowicke","Rusby 741","Beni",NA,"Junctio of Rivers Beni and Madre de Dios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"176","2020-08-11 18:40:00-03","MO","MOBOT","3420062","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","1985","4","9","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Palacios Cuenca 284","Napo",NA,"Canon de los Monos, 15 km al N de Coca al lado del Rio Coca. Hacienda de Hector Noboa. Bosque Humedo Tropical. Suelo fertil aluvial.","-77.0166667","-0.3333333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"177","2017-08-03 05:22:00-03","MO","MOBOT","3420231","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Philip A. Silverstone-Sopkin|Néstor Paz Z.","1988","3","19","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","P.A. Silverstone-Sopkins","Silverstone-Sopkin 3699","Valle del Cauca",NA,"Hacienda El Medio (Carretera panamericana entre La Palila y Zarzal, parte plana del Valle del Rio Cauca), bosque secundario (viejo cacaotal) con algunos elementos primarios, dominado por Anacardium excelsum hasta 40 m altura.",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2012-05-02 05:07:00-03","MO","MOBOT","3420399","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Germán Parra V.","1986","9","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Parra V. 065","Meta",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-11-23 18:40:00-02","MO","MOBOT","3420414","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Enrique Forero|Alwyn H. Gentry|Andrew M. Sugden|Douglas C. Daly","1977","2","27","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Forero 3585","Valle del Cauca",NA,"Carretera San José del Palmar (Chocó) Anserma-nuevo, ca. 5-10 km. de Ansermanuevo.",NA,NA,NA,"950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-05-19 13:23:00-03","MO","MOBOT","3420428","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Diego Giraldo-Cañas","1991","11","10","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Giraldo-Cañas 693","Antioquia","Cocorná","Vereda La Piñuela, Carretera a San Francisco.","-75.1333333","6.0333333",NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"181","2014-12-15 19:23:00-02","MO","MOBOT","3420452","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Robyn J. Burnham|C.K. Swing","1998","3","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Robin B. Foster","Burnham 1687","Napo",NA,"Río Tiputini, about 25 km (via air) east of confluence with Río Tivacuno. 3-5 km downstream of station. Riverside in Rio Tiputini floodplain.",NA,NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-08-03 16:57:00-03","MO","MOBOT","3420695","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter J. Eyerdam|Alan A. Beetle","1938","10","31","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Norwicke","Eyerdam 22800","Salta","Orán","Near Tarija River, Bolivia-Argentine border about 65 km west of Manuela Pedraza; in forest thicket near trail leading out of west slope of Cerro Ytau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-08-24 12:07:00-03","MO","MOBOT","3420789","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Itaipú Binacional","1980","7","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.L. Liesner","Itaipú Binacional 805","Alto Paraná",NA,"Pto. Palma bosque explotado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-02-28 13:47:00-03","MO","MOBOT","3420856","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Gert G. Hatschbach|P. Pelanda","1974","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Hatschbach 35140","Paraná",NA,"Barra do Guarani (mun. Catanduvas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-11-13 16:34:00-02","MO","MOBOT","3420882","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Byron Lima|J. Lima","1970","4","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. Silva","Lima 323","Amazonas",NA,"Rio Auati Paraná, do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-03-14 06:14:00-03","MO","MOBOT","3420925","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Marc A. Baker|Nichole Trushell","1985","4","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.L. Liesner","Baker 2957","Napo",NA,"EstacionExperimental de INIAP, San Carlos 6 km al SE de Los Sachas; bosque humedo tropical. Suelo aluvial fertil. Bosque primario cerca el huerto del cacao.",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","3420949","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ghillean T. Prance","1977","2","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.Kallunki","Prance 24614","Amazonas",NA,"Rio Solimoes. Igarapé Camatiá; São Paulo de Olivenca. River margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2009-07-17 09:47:00-03","MO","MOBOT","3420995","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","A. Ducke","1937","2","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Nowicke","Ducke 404","Amazonas",NA,"Saõ Paulode Olivenca, Rio Camatia ad ripas inundatas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3421009","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Boris A. Krukoff","1933","5","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Krukoff 4507","Amazonas",NA,"Along the Rio Solimoes, on varzea land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-08-21 06:34:00-03","MO","MOBOT","3421063","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Shunsuke Tsugaru|Yotaro Sano","1987","8","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.L. Liesner","Tsugaru 1081","Amazonas",NA,"River side and small islets of Rio Solimoes within 100 km upper-stream from Manaus. Collected by boat. River side exposed by the receding water in dry season.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-04-22 14:07:00-03","MO","MOBOT","3421095","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Erich Werdermann","1926","10",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Nowicke","Werdermann 2648","Santa Cruz",NA,"Missiones Guarayos - Sta. Cruz de la Sierra.",NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2009-05-20 15:02:00-03","MO","MOBOT","3466514","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","G.A. Parada","2007","10","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Guaglianone (SI)","Parada-Gutierrez 223","Santa Cruz","Ichilo","Bosque Experimental Elías Meneces, a 100 m del Río Ibabo.","-64.5047222","-16.6591667",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2013-11-02 06:36:00-02","MO","MOBOT","68055","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry|L.H. Emmons","1983","1","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Gentry 39639","Loreto","Maynas","Negro Urco, Río Napo. Seasonally inundated forest.","-73.46666","-3",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-17","2"
"194","2008-05-27 22:02:00-03","MO","MOBOT","740691","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry|Carlos E. Cerón|C. Blaney|Gladys Benavides","1988","12","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Uno Eliasson (GB)","Gentry 64173","Napo",NA,"Huamani Centro Calluhua Yacu, 31 km E of Tena-Baeza Road, on new road to Coca.","-77.66666","-0.66666",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-310","4"
"195","2014-07-31 12:16:00-03","MO","MOBOT","740724","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","1986","11","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","W.H. Lewis","Lewis 11981","Loreto","Alto Amazonas","Puranchim, Río Sinchiyacu.","-76.9166667","-2.8333333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","3"
"196","2011-04-18 08:30:00-03","MO","MOBOT","740737","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","1986","6","16","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","W.H. Lewis","Lewis 11380","Loreto","Alto Amazonas","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","-76.3333333","-3.3333333",NA,"185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","3"
