"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"3270","2021-03-01 12:13:46-03","UEM","HUEM","19000","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","K.Kawakita; G.F.Pereira; Almeida, CG; K.Kawakita; Rodrigues, S","1353","2010","08","13",NA,"Brasil",NA,NA,"Arvoreta, cerca de 5m de altura; frutos coloração verde e marrom.","HUEM000029978",NA,NA,"(DC.) Britton & Rose","Paraná","rio Paraná, margem esquerda, Porto de Areia Cristo Rei, área de reflorestamento.","263",NA,NA,"L.M.Garcia","São Pedro do Paraná","-53.161667","-22.711389","263",NA,NA,NA,"2019","07","31","-53.161667","-22.711389",NA,NA,NA,NA,NA
"3271","2021-03-01 12:13:46-03","UEM","HUEM","19702","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","K.Kawakita; J.M.Garcia; J.G.Servilheri; Rosa, GS; A.S.Silva","1460","2010","11","24",NA,"Brasil",NA,NA,"Arbórea, 7m de altura; frutos coloração marrom.","HUEM000029977",NA,NA,"(DC.) Britton & Rose","Paraná","rio Paraná, área de reflorestamento, Projeto de Restauração de Área de Preservação Permanente de Sistema Agrossilvicultural - Prasa.","263",NA,NA,"L.M.Garcia","São Pedro do Paraná","-53.161389","-22.711111","263",NA,NA,NA,"2019","08","01","-53.161389","-22.711111",NA,NA,NA,NA,NA
"3272","2021-03-01 12:13:46-03","UEM","HUEM","19718","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","K.Kawakita; J.M.Garcia; J.G.Servilheri; Rosa, GS; A.S.Silva","1472","2010","11","24",NA,"Brasil",NA,NA,"Arbórea, 5m de altura; frutos coloração marrom.","HUEM000029976",NA,NA,"(DC.) Britton & Rose","Paraná","rio Paraná, área de reflorestamento, Projeto de Restauração de Área de Preservação Permanente de Sistema Agrossilvicultural - Prasa.","263",NA,NA,"L.M.Garcia","São Pedro do Paraná","-53.161389","-22.711111","263",NA,NA,NA,"2017","09",NA,"-53.161389","-22.711111",NA,NA,NA,NA,NA
"3273","2021-03-01 12:13:46-03","UEM","HUEM","20776","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; C.P.Santos","631","2011","06","02",NA,"Brasil",NA,NA,"Arbórea, cerca de 7m de altura; frutos maturos vináceos.","HUEM000029979",NA,NA,"(DC.) Britton & Rose","Paraná","rio Paraná, Porto de Areia Cristo Rei","257",NA,NA,"M.P.Morim","São Pedro do Paraná","-53.169167","-22.713056","257",NA,NA,NA,"2017","09",NA,"-53.169167","-22.713056",NA,NA,NA,NA,NA
"3274","2021-03-01 12:13:46-03","UEM","HUEM","20803","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Giovanna L.M.; L.M.Garcia; Bento Fernandes, CE; J.G.Servilheri; Almeida, CG; C.P.Santos","15","2011","06","02",NA,"Brasil",NA,NA,"Arbórea, cerca de 5m de altura; presença de acúleos no caule; frutos imaturos coloração verde.","HUEM000029975",NA,NA,"(DC.) Britton & Rose","Paraná","rio Paraná, Porto de Areia Cristo Rei","257",NA,NA,"L.M.Garcia","São Pedro do Paraná","-53.169167","-22.713056","257",NA,NA,NA,"2019","07","31","-53.169167","-22.713056",NA,NA,NA,NA,NA
"3275","2020-11-04 17:29:31-03","UEM","HUEM","22320","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Martos, L","22","2012","03","01",NA,"Brasil",NA,NA,"Arbórea, cerca de 7 m; botões de coloração verde; flores de coloração creme.; Floresta Estacional Semidecidual","HUEM000006303",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Cinquentenário, borda da mata","479",NA,"HUEM000006303","L.M.Garcia","Maringá","-51.941111","-23.391389","479",NA,NA,NA,"2020","03",NA,"-51.941111","-23.391389",NA,NA,NA,NA,NA
"3276","2020-11-04 17:29:31-03","UEM","HUEM","22324","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Romagnolo, MB","3318","2012","03","01",NA,"Brasil",NA,NA,"Arbórea, cerca de 10 m (parte da árvore caída na trilha); botões de coloração creme; flores de coloração creme.; Floresta Estacional Semidecidual","HUEM000006304",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Cinquentenário, dentro da mata","477",NA,"HUEM000006304","L.M.Garcia","Maringá","-51.942222","-23.390556","477",NA,NA,NA,"2020","03",NA,"-51.942222","-23.390556",NA,NA,NA,NA,NA
"3277","2019-07-02 15:55:45-03","UEM","HUEM","22589","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","281","2010","04","16",NA,"Brasil",NA,NA,"arbórea, cerca de 12 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000006307",NA,NA,"(DC.) Britton & Rose","Paraná","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","435",NA,"HUEM000006307","L.M. Garcia","Maringá","-51.859525","-23.339858","435",NA,NA,NA,"2016","06",NA,"-51.859525","-23.339858",NA,NA,NA,NA,NA
"3278","2019-07-02 15:55:45-03","UEM","HUEM","22596","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","207","2010","03","12",NA,"Brasil",NA,NA,"arbórea, cerca de 10 m de altura; botões florais e flores de coloração creme.; Floresta Estacional Semidecidual.","HUEM000006308",NA,NA,"(DC.) Britton & Rose","Paraná","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","435",NA,"HUEM000006308","L.M.Garcia","Maringá","-51.859525","-23.339858","435",NA,NA,NA,"2016","06",NA,"-51.859525","-23.339858",NA,NA,NA,NA,NA
"3279","2019-07-02 15:55:45-03","UEM","HUEM","22606","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","214","2010","03","12",NA,"Brasil",NA,NA,"arbórea, cerca de 8 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000006311",NA,NA,"(DC.) Britton & Rose","Paraná","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","435",NA,"HUEM000006311","L.M.Garcia","Maringá","-51.859525","-23.339858","435",NA,NA,NA,"2016","06",NA,"-51.859525","-23.339858",NA,NA,NA,NA,NA
"3280","2020-11-04 17:29:31-03","UEM","HUEM","22753","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Silva, VL","9","2012","01","11",NA,"Brasil",NA,NA,"Arbórea, cerca de 10 m de altura; flores de coloração branca.; Floresta Estacional Semidecidual","HUEM000006310",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica de Caiuá, próximo ao ribeirão Conceição","274",NA,"HUEM000006310","L.M.Garcia","Diamante do Norte","-52.891944","-22.591389","274",NA,NA,NA,"2020","03",NA,"-52.891944","-22.591389",NA,NA,NA,NA,NA
"3281","2019-07-02 15:55:45-03","UEM","HUEM","31001","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","955","2017","02","26",NA,"Brasil",NA,NA,"Arbórea, cerca de 8,0 m de altura; botões florais e flores de coloração bege; perfumadas","HUEM000011333",NA,NA,"(DC.) Britton & Rose","Paraná","Fazenda São Manuel, Água Pimpinela,, próximo ao Córrego Água Pimpinela",NA,NA,"HUEM000011333","L.M.Garcia","Astorga","-51.447778","-23.243611",NA,NA,NA,NA,"2017","03",NA,"-51.447778","-23.243611",NA,NA,NA,NA,NA
"3282","2019-07-02 15:55:45-03","UEM","HUEM","22876","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","157","2010","02","26",NA,"Brasil",NA,NA,"arbórea, cerca de 12 m de altura; botões florais de coloração verde, flores de coloração creme.; Floresta Estacional Semidecidual.","HUEM000006309",NA,NA,"(DC.) Britton & Rose","Paraná","fazenda do CESUMAR, borda direita da mata, próximo a cerca","427",NA,"HUEM000006309","L.M.Garcia","Maringá","-51.867211","-23.350133","427",NA,NA,NA,"2016","06",NA,"-51.867211","-23.350133",NA,NA,NA,NA,NA
"3283","2020-11-04 17:29:31-03","UEM","HUEM","32480","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Lima, CB","s.n.","2014","02","15",NA,"Brasil",NA,NA,"Flor branca.","HUEM000016661",NA,NA,"(DC.) Britton & Rose","Paraná","Fragmento florestal da microbacia da Água do Caixão.","440",NA,"HUEM000016661","Brotto, ML","Bandeirantes","-50.2037","-23.0953","440",NA,NA,NA,"2014","12","10","-50.2037","-23.0953",NA,NA,NA,NA,NA
"3284","2019-07-02 15:55:45-03","UEM","HUEM","23459","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","448","2010","08","22",NA,"Brasil",NA,NA,"arbórea, ca. 5 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000006302",NA,NA,"(DC.) Britton & Rose","Paraná","fazenda do CESUMAR, 40 m da margem do córrego.","423",NA,"HUEM000006302","L.M.Garcia","Maringá","-51.865172","-23.349528","423",NA,NA,NA,"2016","06",NA,"-51.865172","-23.349528",NA,NA,NA,NA,NA
"3285","2020-11-04 17:29:31-03","UEM","HUEM","23727","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Belan, HC","58","2012","06","26",NA,"Brasil",NA,NA,"Arbórea, cerca de 8m. Frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000006306",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Cinquentenário, Ponto 3.","473",NA,"HUEM000006306",NA,"Maringá","-51.944986","-23.390906","473",NA,NA,NA,NA,NA,NA,"-51.944986","-23.390906",NA,NA,NA,NA,NA
"3286","2020-11-04 17:29:31-03","UEM","HUEM","26211","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Romagnolo, MB","3460","2013","05","21",NA,"Brasil",NA,NA,"Arbórea, cerca de 12,0 m de altura; frutos imaturos de coloração verde; Floresta Estacional Semidecidual","HUEM000006300",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica do Caiuá, Sede da Estação Ecológica",NA,NA,"HUEM000006300","Romagnolo, MB","Diamante do Norte","-52.877778","-22.602778",NA,NA,NA,NA,"2013","06",NA,"-52.877778","-22.602778",NA,NA,NA,NA,NA
"3287","2020-12-17 17:07:09-03","UEM","HUEM","30227","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Carvalho, MSN","12","2005","10","14",NA,"Brasil",NA,NA,"Frutos maturos de coloração marrom","HUEM000006477",NA,NA,"(DC.) Britton & Rose","Paraná","Bosque Municipal de Paranavaí,",NA,NA,"HUEM000006477","Adriano Maruyama","Paranavaí","-52.444444","-23.107778",NA,NA,NA,NA,"2020","04","23","-52.444444","-23.107778",NA,NA,NA,NA,NA
"3288","2019-07-02 15:55:45-03","UEM","HUEM","30987","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia","954","2017","02","16",NA,"Brasil",NA,NA,"Arbórea, cerca de 7,0 m de altura; botões florais e flores de coloração bege; presença de muitos insetos","HUEM000011334",NA,NA,"(DC.) Britton & Rose","Paraná","Margem direita do Córrego Mandacarú,, Próximo a ADUEM",NA,NA,"HUEM000011334","L.M.Garcia","Maringá","-51.947222","-23.4025",NA,NA,NA,NA,"2017","03",NA,"-51.947222","-23.4025",NA,NA,NA,NA,NA
"3289","2020-11-04 17:29:07-03","UEM","HUEM","35703","S","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Lima, LG; Bento Fernandes, CE; Moya, CU; Rosa, LYA","s.n.","2019","04","02",NA,"Brasil",NA,NA,"Arbórea, cerca de 8 m de altura; frutos maturos coloração marrom.","HUEM000022020",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá","503",NA,NA,"L.M.Garcia","Maringá","-51.92825","-23.428639","503",NA,NA,NA,"2019","06",NA,"-51.92825","-23.428639",NA,NA,NA,NA,NA
"3290","2020-11-04 17:29:31-03","UEM","HUEM","35907","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","1095","2020","03","18",NA,"Brasil",NA,NA,"Árvore aproximadamente 10,0m de altura. Frutos coloração verde-vínáceos.","HUEM000027717",NA,NA,"(DC.) Britton & Rose","Paraná","Universidade Estadual de Maringá, Campus sede, Mata Ciliar da UEM, margem direita do Córrego Mandacaru.",NA,NA,NA,"L.M.Garcia","Maringá","-51.948517","-23.403122",NA,NA,NA,NA,"2020","03","18","-51.948517","-23.403122",NA,NA,NA,NA,NA
"3291","2020-11-04 17:29:31-03","UEM","HUEM","36215","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","1088","2020","02","21",NA,"Brasil",NA,NA,"Árvore aproximadamente 10,0m de altura. Botões florais coloração verde claro. Flores coloração bege.","HUEM000027550",NA,NA,"(DC.) Britton & Rose","Paraná","Zona Rural, Beira da Rodovia Br 376.",NA,NA,NA,"L.M.Garcia","Guairaçá","-52.7655","-22.9505",NA,NA,NA,NA,"2020","02",NA,"-52.7655","-22.9505",NA,NA,NA,NA,NA
"3292","2021-03-01 12:13:46-03","UEM","HUEM","36635","S","Plantae","Leguminosae-Mimosoideae","Senegalia","polyphylla","Senegalia polyphylla","A.C.Secorum; V.Tomazim","01","2002","02","28",NA,"Brasil",NA,NA,"Porte arbóreo. Flores coloração creme. Possui glândula peciolar avermelhada. Casca do caule rugosa.","HUEM000029789",NA,NA,"(DC.) Britton & Rose","Mato Grosso do Sul","rio Baía, Mata da fito. Fora das parcelas. Solo seco.",NA,NA,NA,"L.M.Garcia",NA,NA,NA,NA,NA,NA,NA,"2019","10","02",NA,NA,NA,NA,NA,NA,NA
"3293","2021-03-01 12:13:46-03","UEM","HUEM","36634","S","Plantae","Leguminosae-Mimosoideae","Senegalia","polyphylla","Senegalia polyphylla","S.Rodrigues","81","2005","08","04",NA,"Brasil",NA,NA,"Arbórea. Cerca de 11m. Frutos imaturos coloração verde.","HUEM000029804",NA,NA,"(DC.) Britton & Rose","Mato Grosso do Sul","Rio Baía, Borda da mata da Fazenda Bom Futuro.",NA,NA,NA,"L.M.Garcia","Batayporã","-53.2710990905762","-22.2952995300293",NA,"52218","auto",NA,"2019","08","01",NA,NA,NA,NA,NA,NA,NA
"3294","2019-07-02 15:55:45-03","UEM","HUEM","23199","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","G.F.Pereira","s.n.","2011","09","22",NA,"Brasil",NA,NA,"Liana.","HUEM000016530",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica do Caiuá.",NA,NA,"HUEM000016530","G.F.Pereira","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,"16110","auto",NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA
"3295","2019-07-02 15:55:45-03","UEM","HUEM","34454","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","G.F.Pereira","s.n.","2011","09","22",NA,"Brasil",NA,NA,NA,"HUEM000019333",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica do Caiuá.",NA,NA,"HUEM000019333","G.F.Pereira","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,"16110","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3296","2020-11-04 17:29:31-03","UEM","HUEM","22797","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Landgraf, GO; Silva, VL","69","2011","06","14",NA,"Brasil",NA,NA,"Árvore com 8m de altura, frutos verdes","HUEM000005883",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica do Caiuá, Trilha das Araras",NA,NA,"HUEM000005883","L.M.Garcia","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,"16110","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3297","2021-01-12 17:15:42-03","UEM","HUEM","9115","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Rosa, CILF; colaboradores","183","2002","02","22",NA,"Brasil",NA,NA,"Arbórea, ca. 13,0 m de altura; inflorescência com flores coloração creme, perfumadas.","HUEM000006495",NA,NA,"(DC.) Britton & Rose","Paraná","Estação Ecológica do Caiuá, trilha do mico.",NA,NA,"HUEM000006495","L.M. Garcia","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,"16110","auto",NA,"2020","12",NA,NA,NA,NA,NA,NA,NA,NA
"3298","2020-12-17 17:07:09-03","UEM","HUEM","1406","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Ma.C.Souza","3256","1988","08","20",NA,"Brasil",NA,NA,"Arborea, ca. de 15 m de altura descídua; frutos deiscentes na árvore, liberando as sementes aladas; muito frequente; Mata Mesófila Semidecídua.","HUEM000006458",NA,NA,"(DC.) Britton & Rose","Paraná","Estância Santa Clara",NA,NA,"HUEM000006458","Adriano Maruyama","Guarapuava","-51.4580993652344","-25.395299911499",NA,"53832","auto",NA,"2020","04","21",NA,NA,NA,NA,NA,NA,NA
"3299","2020-11-04 17:29:31-03","UEM","HUEM","16315","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Montanher, DR","s.n.","2006","02","17",NA,"Brasil",NA,NA,"Flores de col. amarelo-claro.","HUEM000005905",NA,NA,"(DC.) Britton & Rose","Paraná",NA,NA,NA,"HUEM000005905","L.M.Garcia","Mandaguaçu","-52.0952987670898","-23.3472003936768",NA,"24565","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3300","2020-11-04 17:29:31-03","UEM","HUEM","702","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","J.M.Pereira; Silva, I","s.n.","1986","03","07",NA,"Brasil",NA,NA,"Arbórea ca. de 5m de altura; flores amarelas perfumadas","HUEM000005885",NA,NA,"(DC.) Britton & Rose","Paraná","Av. Perimetral",NA,NA,"HUEM000005885","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3301","2020-11-04 17:29:31-03","UEM","HUEM","15559","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Sakuragui, CM","1382","2002","05","25",NA,"Brasil",NA,NA,"Arbórea.","HUEM000006305",NA,NA,"(DC.) Britton & Rose","Paraná","lote 368 (perto do cemitério)",NA,NA,NA,"Ma.C.Souza","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2016","01",NA,NA,NA,NA,NA,NA,NA,NA
"3302","2019-07-03 20:06:28-03","UEM","HUEM","1104","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Ma.C.Souza-Stevaux","3282","1988","01","19",NA,"Brasil",NA,NA,"Arbórea aculeada; inflorescência de coloração creme, muito perfumada; Projeto Leguminosas. Espécime no. 405.","HUEM000018655",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá",NA,NA,NA,"Ma.C.Souza-Stevaux","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2014","09","29",NA,NA,NA,NA,NA,NA,NA
"3303","2020-11-04 17:29:31-03","UEM","HUEM","12699","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Moreira, ALOR; et al.","55","2001","12","28",NA,"Brasil",NA,NA,"10 m. altura; folhas, compostas bipinadas, paripinadas; flores brancas, espinhenta","HUEM000018629",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá.",NA,NA,NA,"In Flora do Brasil","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"3304","2019-07-02 15:55:45-03","UEM","HUEM","868","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Irenice Silva","s.n.","1987","08","04",NA,"Brasil",NA,NA,"Arbórea; tronco e ramos jovens aculeados; podem ocorrer estrias longitudinais em zig-zag aculeadas sobre os ramos; frutos levemente ondulados marcando as sementes por saliência, no seu interior sementes verdes; Projeto Leguminosae.","HUEM000006301",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá.",NA,NA,"HUEM000006301","V. Terra","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"3305","2020-11-04 17:29:31-03","UEM","HUEM","12925","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Moreira, ALOR","63","2002","03","11",NA,"Brasil",NA,NA,"Árvore, 13m. altura; inflorescência em capítulos; flores bege e perfumadas","HUEM000018628",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá., borda do parque",NA,NA,NA,"In Flora do Brasil","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"3306","2019-07-03 20:06:28-03","UEM","HUEM","863","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Ma.C.Souza-Stevaux; col.","3281","1987","07","28",NA,"Brasil",NA,NA,"Arbórea; fuste de 4m; tronco rugoso com perímetro de 1,44m à altura do peito; ramos aculeados sobre estrias mais claras longitudinais em zig-zag; frutos marrons","HUEM000018654",NA,NA,"(DC.) Britton & Rose","Paraná","Parque do Ingá, Junto ao clube odontológico.",NA,NA,NA,"Ma.C.Souza","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2014","09","29",NA,NA,NA,NA,NA,NA,NA
"3307","2020-11-04 17:29:31-03","UEM","HUEM","133","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Souza; Suely; Dutra, ME; Hilda; Elza","s.n.","1984","02","09",NA,"Brasil",NA,NA,"Cipó nativo; hábito trepador; caule com acúleos; fruto tipo legume","HUEM000005881",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega, atrás do colégio Evangelista; suporte do N. 159",NA,NA,"HUEM000005881","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3308","2020-11-04 17:29:31-03","UEM","HUEM","130","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Elza Grimald; Hilda V. Molina; Izabel Lolis G. Assup. Lolis","s.n.","1984","01","18",NA,"Brasil",NA,NA,"Árvore nativa com aprox. 30 m de altura; tronco com 20 cm de diâmetro com acúleos; botões florais amarelo esverdeado","HUEM000005884",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega em frente a data vazia, ao lado do n. 1120; esp. N. 155-B",NA,NA,"HUEM000005884","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3309","2020-11-04 17:29:31-03","UEM","HUEM","129","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Elza; Hilda; Izabel","s.n.","1984","01","18",NA,"Brasil",NA,NA,"Árvore nativa com aprox. 18 m de altura; 2,5 cm de diâmetro; tronco com acúleos; botões florais cor verde escuro sombreado","HUEM000005888",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega em frente ao N. 1120",NA,NA,"HUEM000005888","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3310","2020-11-04 17:29:31-03","UEM","HUEM","618","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Souza; Hilda; Elza","s.n.","1984","04","03",NA,"Brasil",NA,NA,"Árvore nativa com aprox. 18 m de altura; tronco com 20 cm de diâmetro com acúleos; flores e botões florais de coloração amarelo-esverdeada","HUEM000005890",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega em frente ao N.1120 ; esp. 154",NA,NA,"HUEM000005890","L.M.Garcia; Nogueira, NCO","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3311","2020-11-04 17:29:31-03","UEM","HUEM","144","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Dutra, ME; Elza; Suely; Izabel; Ilda","s.n.","1984","02","28",NA,"Brasil",NA,NA,"Árvore nativa com 12 m de altura; inflorescência tipo panícula capituliforme; flores amarela esbranquiçada, levemente perfumadas; tronco liso; presença de formigas e abelhas; esp. 165","HUEM000005891",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega esquina com Parigot de Souza em frente ao N. 48",NA,NA,"HUEM000005891","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3312","2020-11-04 17:29:31-03","UEM","HUEM","131","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Souza; Elza; Ilda","s.n.","1984","02","03",NA,"Brasil",NA,NA,"Árvore nativa com aprox. 38 m de altura; tronco com 30 cm de diâmetro; flores e botões florais de coloração verde escuro sombreado","HUEM000005887",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Av. Nóbrega próx. ao número 1120",NA,NA,"HUEM000005887","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3313","2020-11-04 17:29:31-03","UEM","HUEM","196","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","Souza, LA; Sueli; Dutra, ME","s.n.","1982","02","13",NA,"Brasil",NA,NA,"Árvore com aprox. 12 m de altura; flores branco amareladas; inflorescência capituliforme; tronco levemente rugoso com muitas manchas de liquens","HUEM000005889",NA,NA,"(DC.) Britton & Rose","Paraná","Parque Florestal dos Pioneiros (Bosque II)., Em frente a rua Fernandes Vieira",NA,NA,"HUEM000005889","L.M.Garcia","Maringá","-51.9385986328125","-23.4253005981445",NA,"19250","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"3314","2021-03-01 12:13:46-03","UEM","HUEM","22071","S","Plantae","Leguminosae","Senegalia","polyphylla","Senegalia polyphylla","K.Kawakita; J.M.Garcia; Souza, VF; Bressan, RP","1663","2012","01","23",NA,"Brasil",NA,NA,"Arbórea cerca de 6m de altura; flores odoríferas, coloração bege; interação com abelhas.","HUEM000029774",NA,NA,"(DC.) Britton & Rose","Paraná","Porto de Areia Presalino Semprebom, área de reflorestamento.",NA,NA,NA,"L.M.Garcia","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,"25063","auto",NA,"2012","01",NA,NA,NA,NA,NA,NA,NA,NA
