"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00981814","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"L. Riedel","1027",NA,NA,NA,"South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100498' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981814","NY00981814_01","Kunth","G. P. Yakovlev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","532974","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. M. N. Ferraz","441","1998","09","16","South America","Brazil","Sao Vicente Ferrer. Mata do Estado.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532974","NY00532974_01","Kunth",NA,"Pernambuco","-35.5","-7.58","600","600","Sao Vicente Ferrer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00981791","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. M. Magalhaes","19239","1963","05","26","South America","Brazil","Entre Monte Alegre e Capinopolis","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981791","NY00981791_01","Kunth","H. C. de Lima","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00981723","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. P. Lanna Sobrinho","233","1962","07","30","South America","Brazil","Jequitibá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100527' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981723","NY00981723_01","Kunth","H. C. de Lima","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02695266","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. A. Gomes-Costa","177","2010","10","07","South America","Brazil","Reserva Biológica da Pedra Talhada, Trilha da Pedra do Olho D'água.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2367347' target='other'> <mi>dwc_moreinfo</mi></a>","NY02695266","NY02695266_01","Kunth",NA,"Alagoas","-36.4710998535156","-9.31888961791992",NA,NA,"Quebrangulo","16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00981760","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin","28553","1970","03","28","South America","Brazil","Serra do Espinhaço, ca. 7 km N. of São João da Chapada, road to Inhaí.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981760","NY00981760_01","Kunth","H. C. de Lima","Minas Gerais","-43.6002998352051","-18.2493991851807","1150",NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","532995","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"O. Handro","623","1956","09","19","South America","Brazil","Reserva Florestal (Fazenda de Campininha) pertode Padua Sales","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697970' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532995","NY00532995_01","Kunth","L. M. Borges","São Paulo","-47.164784","-22.242395",NA,NA,"Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00981759","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin","23680","1969","02","21","South America","Brazil","Serra do Espinhaço, ca. 18 km west of Grão Mogol","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981759","NY00981759_01","Kunth","H. C. de Lima","Minas Gerais","-42.9909","-16.65775","950","950","Cristália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00981835","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. M. Pires","16490","1978","08","08","South America","Brazil","Sararé, Radambrasil, folha SD 21-YC; ponto 54","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981835","NY00981835_01","Kunth","C. H. Stirton","Mato Grosso","-59.72","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00981839","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. A. Ratter","R314","1967","08","11","South America","Brazil","c. 6 km SW of Xavantina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100491' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981839","NY00981839_01","Kunth","H. C. de Lima","Mato Grosso","-52.33","-14.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1737993","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"D. M. Cavalcanti Ferreira","629","2011","11","29","South America","Brazil","RPPN Fazenda Tabatinga. Borda do fragmento.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1950928' target='other'> <mi>dwc_moreinfo</mi></a>","NY01737993","NY01737993_01","Kunth","D. M. Cavalcanti Ferreira","Pernambuco","-34.8206","-7.6061",NA,NA,"Goiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","532943","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. J. Duarte","10513","1967","10","18","South America","Brazil","Vitória da Conquista para Poçoes","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532943","NY00532943_01","Kunth","C. H. Stirton","Bahia","-40.8392","-14.8661",NA,NA,"Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00818858","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"F. da C. S. Waltier","48","1991","09","19","South America","Brazil","RBO-AC, BR-317 km 68, AEF/FUNTAC.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818858","NY00818858_01","Kunth","R. C. Barneby","Acre","-67.75","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00981795","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"S. Tsugaru","B-211","1987","07","14","South America","Brazil","130 km W from Gurupi.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981795","NY00981795_01","Kunth",NA,"Tocantins","-49.5289","-11.7969","250","250","Formoso do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","532970","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. M. Amorim","4341? wrong #?","1993","10","05","South America","Brazil","Ca. 2 Km na estrada Crasto para Sta. Luzia do Itanhi","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532970","NY00532970_01","Kunth","R. C. Barneby","Sergipe","-37.4481","-11.3508",NA,NA,"Santa Luzia do Itanhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00981739","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"R. S. Santos","24075","1963","09","06","South America","Brazil","Entre Sete Lagoas e Curvello","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100147' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981739","NY00981739_01","Kunth","H. C. de Lima","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00981786","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer","1432","1979","05","23","South America","Brazil","Area de inundação da Barragem São Bartolomeu- local da construção do Paredão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100087' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981786","NY00981786_01","Kunth","C. H. Stirton","Distrito Federal","-47.9294","-15.7797",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","532950","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. M. V. de Carvalho","6602","1998","08","29","South America","Brazil","Pico do Itubira. Cerca de 31 km. SW da cidade, caminho para Mato Grosso","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532950","NY00532950_01","Kunth","R. C. Barneby","Bahia","-41.8969","-13.3889",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00981775","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. G. P. Santos","59","1993","05","26","South America","Brazil","Aproximadamente 2.0 km do acesso para S.04; margem dereita do Rio Corumba","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981775","NY00981775_01","Kunth","R. C. Barneby","Goiás","-48.6247","-17.7419",NA,NA,"Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00981721","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"M. L. M. Azevedo","1030","1996","06","29","South America","Brazil","km 03 da estrada de chão em direção a Reserva do IBAMA, perto da porteira do DNPM","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981721","NY00981721_01","Kunth","R. C. Barneby","Goiás","-48.4525","-14.4897",NA,NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","532956","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"M. M. Arbo","5509","1992","12","02","South America","Brazil","10 km. W de Coraçao de Maria, camino a Feira de Sant'Ana","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532956","NY00532956_01","Kunth",NA,"Bahia","-38.83","-12.25","200","200","Coração de Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00981833","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. A. Ratter","R529","1967","08","29","South America","Brazil","7 km SW of Xavantina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981833","NY00981833_01","Kunth","H. C. de Lima","Mato Grosso","-52.33","-14.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02144620","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. Pereira-Silva","16214","2012","04","24","South America","Brazil","Estrada Rio Madeira - povoado São Lourenço km 02.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326463' target='other'> <mi>dwc_moreinfo</mi></a>","NY02144620","NY02144620_01","Kunth",NA,"Rondônia","-65.0331","-9.5972","90",NA,"Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01302655","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"I. L. do Amaral","1441","1983","11","30","South America","Brazil","Boa Vista","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1593023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01302655","NY01302655_01","Kunth","R. C. Barneby","Roraima","-60.6872","2.8167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","532945","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"C. E. O. Kuntze","s.n.",NA,NA,NA,"South America","Brazil","Brasilia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532945","NY00532945_01","Kunth","H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","532951","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. G. Jardim","941","1996","08","10","South America","Brazil","Ca. de 98 km. na Rodavia BA-349 no sentido Correntina?Brasília","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532951","NY00532951_01","Kunth","R. C. Barneby","Bahia","-44.73","-13.42",NA,NA,"Correntina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2017-05-17 10:21:00-03","NY","NYBG","02681450","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Neves, D. M.","2044","2014","09","02","South America","Brazil","Flona Caxiuana, Estacao Cientifica Ferreira Penna, margem do Rio Caxiuana.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2954528' target='other'> <mi>dwc_moreinfo</mi></a>","NY02681450","NY02681450_01",NA,NA,"Pará","-51.51","-1.7725",NA,NA,"Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00981812","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer","15152","1975","09","22","South America","Brazil","Parque Estadual do Rio Doce. On península at Lake Helvécio. Lake shore near bathing area.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981812","NY00981812_01","Kunth","H. C. de Lima","Minas Gerais","-42.6","-19.77","400","400","Marliéria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","532996","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"K. Andrade","245","1995","10","10","South America","Brazil","Estarda Buíque-Catimbau","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697971' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532996","NY00532996_01","Kunth","L. M. Borges","Pernambuco","-37.1542","-8.625","799","799","Buíque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","532941","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. M. Pires","58135","1964","07","02","South America","Brazil","Bahia. Alvorada a 270 km. de Brasília para Fortalez. Rio Correntes","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532941","NY00532941_01","Kunth","C. H. Stirton","Goiás","-46.4919","-14.4808",NA,NA,"Alvorada do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","532959","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. P. Lewis","717","1981","11","29","South America","Brazil","9 km. S de Ilhéus, estrada Ilhéeus-Olivença. Cururupé","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532959","NY00532959_01","Kunth","G. P. Lewis","Bahia","-39.03","-14.85","20","20","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","532954","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. M. Amorim","1351","1993","09","14","South America","Brazil","Reserva Biológica do Mico-leao (IBAMA). Entrada no Km. 46 da Rodavia BA-001 Ilhéus/Una. REgiao da Mata Higrófila sul Baiana. Colectas efetuadas na Picada Paralela do Rio Maruim.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532954","NY00532954_01","Kunth","J. G. Jardim; A. M. V. de Carvalho","Bahia","-39.08","-15.15",NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","532990","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Martii Herbar. Florae Brasil.","1127",NA,NA,NA,"South America","Brazil",NA,"sheet","The 1841 on this label is probably not the Collection Date. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532990","NY00532990_01","Kunth","C. H. Stirton","Bahia","-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","532984","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"L. Riedel","2238","1834","05",NA,"South America","Brazil","In campis St. Paulo, Goyaz, Minas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532984","NY00532984_01","Kunth","G. P. Yakovlev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00981710","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin","17245","1966","06","16","South America","Brazil","Summit, Serra Azul. Ca. 75 km. S. of Xavantina [Nova Xavantina]. Drainage of the Upper Rio Araguaia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981710","NY00981710_01","Kunth","H. C. de Lima","Mato Grosso","-52.23","-15.28","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","02687482","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"W. M.B. São-Mateus","229","2012","12","06","South America","Brazil","Campus da UFRN","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953341' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687482","NY02687482_01","Kunth",NA,"Rio Grande do Norte","-35.201392","-5.843458","47",NA,"Natal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
