"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","decimalLongitude","decimalLatitude","imagecode","stateProvince","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime","sex"
"1825","2020-08-31 09:06:00-03","INPA","INPA","231576","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Luize, BG","23","2009","06","24","Southern America","Brasil",NA,NA,NA,"INPA0231576","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Divisa de municipio Beruri; RDS Piagaçu-Purus; baixo rio Purus; Floresta de várzea; margem direita Paranã Ipixuna.","-62.437722","-4.25875","INPA0231576 INPA0231576_e","Amazonas","Anori","Luize, BG",NA,NA,NA,NA,NA,"-62.437722","-4.25875","2009",NA,NA,NA,NA,NA,NA,NA,NA
"1826","2020-08-31 09:06:00-03","INPA","INPA","23805","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Forero, E","7046","1968","08","13","Southern America","Brasil",NA,NA,NA,"INPA0023805","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Jamarí at Ariquemes, Rio Jamari at Ariquemes","-63.9039","-8.76194","INPA0023805 INPA0023805_e","Rondônia","Porto Velho","Exell, AW",NA,NA,NA,NA,NA,"-63.9039","-8.76194","1969",NA,NA,NA,NA,NA,NA,NA,NA
"1827","2020-08-31 09:06:00-03","INPA","INPA","238491","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prata, EMB","174","2010","08","28","Southern America","Brasil",NA,NA,NA,"INPA0238491","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Reserva Extrativista Canutama., Rio Purus, margem esquerda.","-64.605","-6.6912","INPA0238491 INPA0238491_e","Amazonas","Canutama","Prata, EMB; Silva, JBF da",NA,NA,NA,NA,NA,"-64.605","-6.6912","2010","12",NA,NA,NA,NA,NA,NA,NA
"1828","2020-08-31 09:06:00-03","INPA","INPA","239025","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prata, EMB","720","2010","09","25","Southern America","Brasil",NA,NA,NA,"INPA0239025","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.","-60.25335","-4.94064","INPA0239025 INPA0239025_e","Amazonas","Novo Aripuanã","Prata, EMB; Silva, JBF da",NA,NA,NA,NA,NA,"-60.25335","-4.94064","2010","12",NA,NA,NA,NA,NA,NA,NA
"1829","2020-08-31 09:06:00-03","INPA","INPA","23910","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Forero, E","7123","1968","08","16","Southern America","Brasil",NA,NA,NA,"INPA0023910","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Jarú, Vicinity of Jarú","-62.790433","-10.741272","INPA0023910 INPA0023910_e","Rondônia","Jaru","Exell, AW",NA,NA,NA,NA,NA,"-62.790433","-10.741272","1969",NA,NA,NA,NA,NA,NA,NA,NA
"1830","2020-08-31 09:06:00-03","INPA","INPA","242186","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Pedrollo, CT","179","2011","10","23","Southern America","Brasil",NA,NA,NA,"INPA0242186","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Parque Nacional do Viruá, Picada para o grid","-61","1.28","INPA0242186_nd1","Roraima","Caracaraí","Silva, NMF da",NA,NA,NA,NA,NA,"-61","1.28","2012","09",NA,NA,NA,NA,NA,NA,NA
"1831","2020-08-31 09:06:00-03","INPA","INPA","243005","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Luize, BG","391","2011","07","22","Southern America","Brasil",NA,NA,NA,"INPA0243005","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Paisagem Lago Badajós; Margem esquerda (Norte) Solimões; Floresta de várzea; terreno alagavel; coluna de agua de 3.75 m; Furo entre Pa. Badajós e Lago Geraldo no Canal do Jurara; Próximo comunidade Flora","-62.645417","-3.474139","INPA0243005 INPA0243005_e","Amazonas","Codajás","Luize, BG",NA,NA,NA,NA,NA,"-62.645417","-3.474139","2011","08",NA,NA,NA,NA,NA,NA,NA
"1832","2020-08-31 09:06:00-03","INPA","INPA","24578","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","7780","1968","10","03","Southern America","Brasil",NA,NA,NA,"INPA0024578","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR 364, 5 Km, east of Sena Madureira","-68.612566","-9.068868","INPA0024578 INPA0024578_e","Acre","Sena Madureira","Exell, AW",NA,NA,NA,NA,NA,"-68.612566","-9.068868","1969",NA,NA,NA,NA,NA,NA,NA,NA
"1833","2020-08-31 09:06:00-03","INPA","INPA","22925","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","6165","1968","07","18","Southern America","Brasil",NA,NA,NA,"INPA0022925","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Cachoeira Tres S and Fortaleza, N bank of rio Abunã, between Cachoeira Tres S and Fortaleza, 4-16 Km above mouth","-64.93689","-9.882027","INPA0022925 INPA0022925_e","Rondônia",NA,"Exell, AW",NA,NA,NA,NA,NA,"-64.93689","-9.882027","1969",NA,NA,NA,NA,NA,NA,NA,NA
"1834","2020-08-31 09:06:00-03","INPA","INPA","246179","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Viana, GP","30","2011","08","16","Southern America","Brasil",NA,NA,NA,"INPA0246179","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Comunidade Mirari, Rio Madeira","-62.96453","-7.75647","INPA0246179 INPA0246179_e","Amazonas","Humaitá","Ramos, JF",NA,NA,NA,NA,NA,"-62.96453","-7.75647","2012","01","07",NA,NA,NA,NA,NA,NA
"1835","2020-08-31 09:06:00-03","INPA","INPA","246204","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Viana, GP","161","2011","09","11","Southern America","Brasil",NA,NA,NA,"INPA0246204","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Comunidade do Arauazinho, Margem direita do Rio Madeira.","-59.75363","-4.39114","INPA0246204 INPA0246204_e","Amazonas","Borba","Ramos, JF",NA,NA,NA,NA,NA,"-59.75363","-4.39114","2012","01","07",NA,NA,NA,NA,NA,NA
"1836","2021-01-10 20:46:35-03","INPA","INPA","247215","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Pereira, MPN","193","2010","01","21","Southern America","Brasil",NA,NA,NA,"INPA0247215","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Jaci-Paraná, Fora da parcela 24. Margem direita do Rio Jacy. Setor 03. Solo argiloso.","-64.656481","-9.385956",NA,"Rondônia","Porto Velho","Santos, JL dos",NA,NA,NA,NA,NA,"-64.656481","-9.385956","2011","04","09",NA,NA,NA,NA,NA,NA
"1837","2020-08-31 09:06:00-03","INPA","INPA","251879","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Garcia, JDG","1378","2009","12","18","Southern America","Brasil",NA,NA,NA,"INPA0251879","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Mata de Piedade.","-35.004667","-7.838944","INPA0251879 INPA0251879_e","Pernambuco","Igarassu","Garcia, JDG","78","78",NA,NA,NA,"-35.004667","-7.838944","2010","04",NA,NA,NA,NA,NA,NA,NA
"1838","2020-08-31 09:06:00-03","INPA","INPA","25217","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","8419","1968","11","14","Southern America","Bolivia",NA,NA,NA,"INPA0025217","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"South bank of Rio Abuña, 5 km above mouth, South bank of Rio Abunã, 5 Km above mouth","-65.457683","-9.705483","INPA0025217 INPA0025217_e","Pando",NA,"Exell, AW",NA,NA,NA,NA,NA,"-65.457683","-9.705483","1969",NA,NA,NA,NA,NA,NA,NA,NA
"1839","2020-08-31 09:06:00-03","INPA","INPA","263295","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Almeida, TE","3680","2014","10","19","Southern America","Brasil",NA,NA,NA,"INPA0263295","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Reserva Biológica do Abufari, Trilha às margens do Igarapé do Chapéu. Floresta Ombrófila Densa Aluvial com dossel emergente e Floresta Ombrófila Aberta aluvial com palmeiras (UPNs 5 e 8)","-62.977806","-5.280056",NA,"Amazonas","Tapauá","Ramos, JF","36","36",NA,NA,NA,"-62.977806","-5.280056","2015","08",NA,NA,NA,NA,NA,NA,NA
"1840","2020-08-31 09:06:00-03","INPA","INPA","263316","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Almeida, TE","3701","2014","10","19","Southern America","Brasil",NA,NA,NA,"INPA0263316","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Reserva Biológica do Abufari, Trilha às margens do Igarapé do Chapéu. Floresta Ombrófila Densa Aluvial com dossel emergente e Floresta Ombrófila Aberta aluvial com palmeiras (UPNs 5 e 8)","-62.977806","-5.280056",NA,"Amazonas","Tapauá","Ramos, JF","36","36",NA,NA,NA,"-62.977806","-5.280056","2015","08",NA,NA,NA,NA,NA,NA,NA
"1841","2020-08-31 09:06:00-03","INPA","INPA","264580","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Holanda, ASS","572","2014","09","17","Southern America","Brasil",NA,NA,NA,"INPA0264580","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Marauiá, Rio de água branca","-65.11195","-0.22274",NA,"Amazonas","Santa Isabel do Rio Negro","Ramos, JF",NA,NA,NA,NA,NA,"-65.11195","-0.22274","2016","04",NA,NA,NA,NA,NA,NA,NA
"1842","2020-08-31 09:06:00-03","INPA","INPA","264750","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Holanda, ASS","752","2014","09","25","Southern America","Brasil",NA,NA,NA,"INPA0264750","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Demini","-62.53927","-0.2507",NA,"Amazonas","Barcelos","Ramos, JF",NA,NA,NA,NA,NA,"-62.53927","-0.2507","2016","04",NA,NA,NA,NA,NA,NA,NA
"1843","2020-08-31 09:06:00-03","INPA","INPA","27389","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Albuquerque, BWP de","137","1969","07","03","Southern America","Brasil",NA,NA,NA,"INPA0027389","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Lago do Janauacá, igarapé do Itaúba, Lago do Janauacá, Italiano, igarapé do Itauba, rio Solimões","-60.283333","-3.45","INPA0027389 INPA0027389_e INPA0027389_e1","Amazonas","Careiro","Loiola, MIB",NA,NA,NA,NA,NA,"-60.283333","-3.45","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1844","2020-08-31 09:06:00-03","INPA","INPA","282612","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Vasconcelos, TNC","383","2014","09","28","Southern America","Brasil",NA,NA,NA,"INPA0282612","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Parque Nacional do Viruá","-60.861944","1.464167",NA,"Roraima","Caracaraí","Broddle, P","64","64",NA,NA,NA,"-60.861944","1.464167","2015","05",NA,NA,NA,NA,NA,NA,NA
"1845","2020-08-31 09:06:00-03","INPA","INPA","282859","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Almeida, C","212","2018","12","30","Southern America","Brasil",NA,NA,NA,"INPA0282859","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Estrada do Sindicato, Mata na margem da estrada","-61.27","-5.803056",NA,"Amazonas","Manicoré",NA,"20","20",NA,NA,NA,"-61.27","-5.803056","2019","01","03",NA,NA,NA,NA,NA,NA
"1846","2020-08-31 09:06:00-03","INPA","INPA","29612","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","11211","1971","03","24","Southern America","Brasil",NA,NA,NA,"INPA0029612","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Posto Mucajaí, Rio Mucajaí, Margem of Rio Mucajaí","-61.077741","2.852532","INPA0029612 INPA0029612_e","Roraima",NA,"Stace, CA",NA,NA,NA,NA,NA,"-61.077741","2.852532","1973",NA,NA,NA,NA,NA,NA,NA,NA
"1847","2020-08-31 09:06:00-03","INPA","INPA","31961","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","13745","1971","06","26","Southern America","Brasil",NA,NA,NA,"INPA0031961","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Purús, Lago Prêto, 2 km north of Lábrea, Rio Purus, Lago Prêto, 2 Km north of Lábrea","-64.798211","-7.247012","INPA0031961 INPA0031961_e INPA0031961_e1 INPA0031961_e2","Amazonas",NA,"Marquete, NF da S.",NA,NA,NA,NA,NA,"-64.798211","-7.247012","2001","06",NA,NA,NA,NA,NA,NA,NA
"1848","2020-08-31 09:06:00-03","INPA","INPA","32345","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","14130","1971","07","11","Southern America","Brasil",NA,NA,NA,"INPA0032345","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Ituxi, Boca do Curuquetê, Rio Ituxi, vicinity of Bôca do Curuquetê","-65.685044","-8.318547","INPA0032345 INPA0032345_e","Amazonas",NA,"Stace, CA",NA,NA,NA,NA,NA,"-65.685044","-8.318547","1973",NA,NA,NA,NA,NA,NA,NA,NA
"1849","2020-08-31 09:06:00-03","INPA","INPA","30313","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","12000","1971","04","17","Southern America","Brasil",NA,NA,NA,"INPA0030313","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Moa, Rio Moa between igarapés Pentecost e Ipiranga","-72.8956","-7.6144","INPA0030313 INPA0030313_e INPA0030313_e1","Acre","Cruzeiro do Sul","Stace, CA",NA,NA,NA,NA,NA,"-72.8956","-7.6144","2003",NA,NA,NA,NA,NA,NA,NA,NA
"1850","2020-08-31 09:06:00-03","INPA","INPA","32598","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","14382","1971","07","17","Southern America","Brasil",NA,NA,NA,"INPA0032598","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Curuquetê, vicinity of Cachoeira Santo Antônio, Rio Purus, Rio Ituxi, Rio Coruquetê, vicinity of Cachoeira Santo Antonio. Forest on terra firme.","-65.680378","-8.476385","INPA0032598 INPA0032598_e INPA0032598_e1 INPA0032598_n INPA0032598_ni","Amazonas",NA,"Stace, CA",NA,NA,NA,NA,NA,"-65.680378","-8.476385","1986",NA,NA,NA,NA,NA,NA,NA,NA
"1851","2020-08-31 09:06:00-03","INPA","INPA","36945","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Silva, MF da","854","1972","07","18","Southern America","Brasil",NA,NA,NA,"INPA0036945","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR 319, Rio Castanho a Rio Tupana, Estrada Manaus-Porto Velho, trecho entre os rios Castanho e Tupana","-60.970147","-4.018722","INPA0036945 INPA0036945_e INPA0036945_e1","Amazonas",NA,"Loiola, MIB",NA,NA,NA,NA,NA,"-60.970147","-4.018722","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1852","2020-08-31 09:06:00-03","INPA","INPA","41794","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Berg, CC","P18492","1973","10","13","Southern America","Brasil",NA,NA,NA,"INPA0041794","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Aripuanã, At base of Salto dos Dardanelos, west side of river.","-59.35","-10.2","INPA0041794 INPA0041794_e INPA0041794_ni","Mato Grosso","Aripuanã","Stace, CA",NA,NA,NA,NA,NA,"-59.35","-10.2","1976",NA,NA,NA,NA,NA,NA,NA,NA
"1853","2020-08-31 09:06:00-03","INPA","INPA","41924","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Berg, CC","P18620","1973","10","18","Southern America","Brasil",NA,NA,NA,"INPA0041924","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Aripuanã, Banks of Rio Aripuanã, below Andurina Falls.","-59.35","-10.2","INPA0041924 INPA0041924_e INPA0041924_ni","Mato Grosso","Aripuanã","Stace, CA",NA,NA,NA,NA,NA,"-59.35","-10.2","1976",NA,NA,NA,NA,NA,NA,NA,NA
"1854","2020-08-31 09:06:00-03","INPA","INPA","41933","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Berg, CC","P18629","1973","10","18","Southern America","Brasil",NA,NA,NA,"INPA0041933","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Aripuanã, Banks of Rio Aripuanã, below Andurina Falls.","-59.35","-10.2","INPA0041933 INPA0041933_e INPA0041933_ni","Mato Grosso","Aripuanã","Stace, CA",NA,NA,NA,NA,NA,"-59.35","-10.2","1976",NA,NA,NA,NA,NA,NA,NA,NA
"1855","2020-08-31 09:06:00-03","INPA","INPA","45909","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Campbell, DG","P21969","1974","04","08","Southern America","Brasil",NA,NA,NA,"INPA0045909","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Cuieiras, 50 km upstream, farm of Sr. Nemerio, Rio Cuieiras, 50km upstream, near farm of Sr. Nemerio.","-60.483333","-2.880556","INPA0045909 INPA0045909_e INPA0045909_ni","Amazonas",NA,"Stace, CA",NA,NA,NA,NA,NA,"-60.483333","-2.880556","1976",NA,NA,NA,NA,NA,NA,NA,NA
"1856","2020-08-31 09:06:00-03","INPA","INPA","46719","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","22719","1974","09","20","Southern America","Brasil",NA,NA,NA,"INPA0046719","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR 174, km 159, Km. 159, BR 174, Manaus-Caracaraí Road. Undulating terra firme; yellow clay soil; felled forest.","-60.180445","-1.651508","INPA0046719 INPA0046719_e INPA0046719_ni","Amazonas",NA,"Stace, CA",NA,NA,NA,NA,NA,"-60.180445","-1.651508","1978",NA,NA,NA,NA,NA,NA,NA,NA
"1857","2020-08-31 09:06:00-03","INPA","INPA","47613","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Prance, GT","23030","1974","10","18","Southern America","Brasil",NA,NA,NA,"INPA0047613","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR 319, km 448, BR 319, km 448, Manaus-PortoVelho Road. Forest on terra firme.","-62.687144","-6.221589","INPA0047613 INPA0047613_e INPA0047613_ni","Amazonas",NA,"Stace, CA",NA,NA,NA,NA,NA,"-62.687144","-6.221589","1978",NA,NA,NA,NA,NA,NA,NA,NA
"1858","2020-08-31 09:06:00-03","INPA","INPA","59208","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Gentry, AH","12981","1974","12","01","Southern America","Brasil",NA,NA,NA,"INPA0059208","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR174, Km 13, Manaus-Caracaraí Road.","-60.072311","-1.859582","INPA0059208 INPA0059208_e","Amazonas","Presidente Figueiredo","Liesner, RL",NA,NA,NA,NA,NA,"-60.072311","-1.859582","1975",NA,NA,NA,NA,NA,NA,NA,NA
"1859","2020-08-31 09:06:00-03","INPA","INPA","64287","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Braga, PIS","3176","1976","10","14","Southern America","Brasil",NA,NA,NA,"INPA0064287","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Río Javarí, Palmarí, Rio Javarí, margem direita, 6horas depois de Atalaia do Norte em Palmarí","-72.81","-5.13333","INPA0064287 INPA0064287_e INPA0064287_e1","Amazonas",NA,"Loiola, MIB",NA,NA,NA,NA,NA,"-72.81","-5.13333","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1860","2020-08-31 09:06:00-03","INPA","INPA","66608","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Mota, CDA da","643","1976","09","15","Southern America","Brasil",NA,NA,NA,"INPA0066608","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR 174, km 57, Estrada Manaus-Caracaraí, Br-174, Km 57","-60.05","-2.802322","INPA0066608 INPA0066608_e INPA0066608_e1","Amazonas",NA,"Marquete, NF da S.",NA,NA,NA,NA,NA,"-60.05","-2.802322","2000","12",NA,NA,NA,NA,NA,NA,NA
"1861","2020-08-31 09:06:00-03","INPA","INPA","69619","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Silva, MF da","2187","1977","09","29","Southern America","Brasil",NA,NA,NA,"INPA0069619","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Tapajós, Ilha do Bahia.","-54.9","-2.5","INPA0069619 INPA0069619_e","Pará","Santarém",NA,NA,NA,NA,NA,NA,"-54.9","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","2020-08-31 09:06:00-03","INPA","INPA","7606","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Rodrigues, WA","1277","1959","09","09","Southern America","Brasil",NA,NA,NA,"INPA0007606","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Igaraé de São Raimundo., Igaraé de São Raimundo","-60.016667","-3.116667","INPA0007606 INPA0007606_e INPA0007606_e1","Amazonas","Manaus","Loiola, MIB",NA,NA,NA,NA,NA,"-60.016667","-3.116667","2001","11",NA,NA,NA,NA,NA,NA,NA
"1863","2020-08-31 09:06:00-03","INPA","INPA","75019","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Macêdo, M","451","1976","09","09","Southern America","Brasil",NA,NA,NA,"INPA0075019","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rodovia Transpantaneira Km 62, Rodovia Transpantaneira, km 62, margem esquerda, rio Pixaim.","-56","-15.6","INPA0075019 INPA0075019_e INPA0075019_e1","Mato Grosso","Poconé","Loiola, MIB",NA,NA,NA,NA,NA,"-56","-15.6","1998","11",NA,NA,NA,NA,NA,NA,NA
"1864","2021-01-10 20:46:35-03","INPA","INPA","76713","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Zarucchi, JL","2160","1976","11","27","Southern America","Colômbia",NA,NA,NA,"INPA0076713","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Mitú and vicinity; lower Río Kubiyú, along river.",NA,NA,"INPA0076713 INPA0076713_e INPA0076713_e1","Colômbia","Vaupés","Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1865","2020-08-31 09:06:00-03","INPA","INPA","7676","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Rodrigues, WA","1347","1959","10","18","Southern America","Brasil",NA,NA,NA,"INPA0007676","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"BR174, Igarapé do Leão., Estrada Manaus-Caracaraí. Igarapé do Leão","-60.095556","-2.906389","INPA0007676 INPA0007676_e","Amazonas","Manaus","Marquete, NF da S.",NA,NA,NA,NA,NA,"-60.095556","-2.906389","2001","06",NA,NA,NA,NA,NA,NA,NA
"1866","2021-01-10 20:46:35-03","INPA","INPA","90260","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Zarucchi, JL","2787","1979","10","22","Southern America","Brasil",NA,NA,NA,"INPA0090260","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Along Rio Ji-paraná (Rio Machado), ca. 5 km upstream from Ji-paraná (Rondônia), river margin.","-61.95","-10.916667","INPA0090260 INPA0090260_e INPA0090260_nd INPA0090260_num","Rondônia",NA,"Zarucchi, JL",NA,NA,NA,NA,NA,"-61.95","-10.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2020-08-31 09:06:00-03","INPA","INPA","96254","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Ferreira, CAC","2015","1980","09","04","Southern America","Brasil",NA,NA,NA,"INPA0096254","Dicotyledon Com-Clade","Myrtales","Jacq.",NA,"Rio Paru do Oeste, Rio Paru do Oeste, próximo do lugar Raimunda.","-56.6667","1.130347","INPA0096254 INPA0096254_e","Pará","Oriximiná","Stace, CA",NA,NA,NA,NA,NA,"-56.6667","1.130347","1982","11",NA,NA,NA,NA,NA,NA,NA
