"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"140","2009-11-04 15:51:00-02","MO","MOBOT","1801638","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"J.B.E. Pohl","Pohl s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-02-14 13:11:00-02","MO","MOBOT","1814270","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","H. van der Werff",NA,NA,NA,"Aurelio Schinini|L.A. Mroginski","Schinini Cacace 4510","1972","4","16","Argentina","Corrientes",NA,"Dep. Itatí. Loc. Itatí, orillas del río Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2014-02-14 13:10:00-02","MO","MOBOT","1814271","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","H. van der Werff",NA,NA,NA,"Arturo E. Burkart|Susana Crespo","Burkart 22982","1961","12","17","Argentina","Entre Ríos",NA,"Dep. Concepción del Uruguay, isla Almirón Chico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"143","2009-05-15 11:31:00-03","MO","MOBOT","1814488","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"Pedro Jörgensen","Jörgensen 2792","1918",NA,NA,"Argentina","Formosa",NA,"Laishí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2012-01-04 05:10:00-02","MO","MOBOT","2340693","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"Bernadino S. Bertoni","Bertoni 4203","1949","5","12","Argentina","Misiones","Capital","Garupá","-55.83333","-27.48333",NA,NA,"120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-02-25 07:16:00-03","MO","MOBOT","2409182","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Hurrell, J. A.",NA,NA,NA,"Julio A. Hurrell|Emilio A. Ulibarri|F. Mollard|D. Bazzano","Hurrell 5071","2003","2","22","Argentina","Entre Ríos","Gualeguay","Aldea Asunción, Estancia La Jarra, Río Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-02-25 07:16:00-03","MO","MOBOT","2409202","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Hurrell, J. A.",NA,NA,NA,"Julio A. Hurrell|Emilio A. Ulibarri|F. Mollard|D. Bazzano","Hurrell 5038","2003","2","22","Argentina","Entre Ríos","Gualeguay","Aldea Asunción, Estancia la Jarra, Río Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-04-03 21:11:00-03","MO","MOBOT","2409217","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","Di Giácomo 592","2003","3","10","Argentina","Formosa","Laishí","Reserva El Bagual","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-05-17 05:29:00-03","MO","MOBOT","2409235","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Múlgura de Romero, M. E.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5760","1996","4","22","Argentina","Misiones","Candelaria","Santa Ana, camino al Río Yabebiry junto al Río Paraná","-55.58333","-27.31666",NA,NA,"40.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-03-24 16:21:00-03","MO","MOBOT","2428428","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Tressens, S. G., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6877","1996","10","25","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 km NE de Chavarría camino a Tacuaritas, potrero Plantel, aprox. 3 km al W del casco","-58.49","-28.89",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","2445311","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"* RODRIGUEZ {2º SERIE}","RODRIGUEZ {2º SERIE} 81","1930","2","22","Argentina","Misiones","Capital","Garupá","-55.83333","-27.48333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-07-09 17:05:00-03","MO","MOBOT","2458511","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 15832","1967","1","22","Brazil","Paraná",NA,"Icaraíma. Rio Paraná, Ilha dos Bandeiras",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3219526","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Rohweder",NA,NA,NA,"Jan C. Lindeman|J.H. de Haas","Lindeman 1782","1966","6","26","Brazil","Paraná",NA,"Bank of Rio Paraná near Porto Byington.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1805939","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini",NA,NA,NA,NA,"Sara G. Tressens","Tressens 2177","1984","2","7","Argentina","Corrientes",NA,"Dep. Capital. Ayo. Riachuelo y Ruta 12. En selva de inundación.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1411104","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","Schrad.","P. Dusén",NA,NA,NA,"Per Dusén","Dusén 11626","1911","4","14","Brazil","Paraná",NA,"Porta Grosso opp., in silvula.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-08-23 04:12:00-03","MO","MOBOT","1411107","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","Schrad.",NA,NA,NA,NA,"W.G. Herter","Herter 1296","1928","9",NA,"Uruguay","Treinta y Tres",NA,"Silv. Assoc., edaph. ripar. sax. hum., umbrao. Loc. Dict. Valle Eden.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1411110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","Schrad.","P. Dusén",NA,NA,NA,"Per Dusén","Dusén 9813","1910","3","28","Brazil","Paraná",NA,"Tratiz, in silva primaeva.",NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2011-03-14 17:02:00-03","MO","MOBOT","2070798","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","Schrad.","C. Mez, 1887/88",NA,NA,NA,"H.W. Schott","Schott 5608","1817",NA,NA,"Brazil",NA,NA,"Serra Tingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-03-29 10:41:28-03","UFSM","HDCF","7234","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Figueira, M.","2016","03","29","Wilhelm, C. C.",NA,"2013","05","22","Brasil","Rio Grande do Sul","Barra do Quaraí","Parque do Espinilho, Próximo ao Algorrobal","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA
"159","2019-03-29 10:41:28-03","UFSM","HDCF","1803","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J. A. Castigliani","Marchiori, J. N. C.; Longhi, S.","1985","08","17","Marchiori, J. N. C.; Longhi, S. J.",NA,"1985","08","06","Brasil","Rio Grande do Sul","Uruguaiana","Barra do Quaraí","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Na restinga do Quaraí Chico",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"160","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6218","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Brotto, M.L.","2017","08","19","Hatschbach, G.; Guimarães, C.; Guimarães, C.","19072","1968","04","21","Brasil","Paraná","Icaraíma","Rio Paraná, Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 8m, flor creme com intenso cheiro de mel. Margens do rio.",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"161","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3138","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Brotto, M.L.","2014","11","13","Caxambu, M.G.; et al.; et al.","5542","2014","10","02","Brasil","Paraná","São Jorge do Patrocínio","PARNA - Parque Nacional de Ilha Grande Prainha.","-53.944167","-23.65085","-53.944167","-23.65085","227","227",NA,NA,NA,NA,NA,NA,"Árvore ca. 5 m, ripária, heliófita. Frutos imaturos verdes. - Relevo: plano - Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:11:18-03","INPA","INPA","126765","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Werff, HH van der","1984",NA,NA,"Hatschbach, GG","19072","1968","04","21","Brasil","Paraná","Icaraima","Rio Paraná, Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"INPA0126765","INPA0126765 INPA0126765_e",NA,"Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"21289","auto",NA,NA,NA,NA,NA
"163","2020-06-15 15:30:51-03","UNESP-RC","HRCB","20120","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini","Baitello, J.B.",NA,NA,NA,"Pirani",NA,NA,NA,NA,"Brasil","São Paulo","Lins","Remanescente de mata mesófila na margem da Rod. Marechal Rondon (SP-300), perto do trevo de entrada na cidade","-49.7400016784668","-21.6700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23162","auto",NA,NA,NA,NA,NA
"164","2020-06-15 15:30:51-03","UNESP-RC","HRCB","23580","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini","Baitello, J.B.",NA,NA,NA,"Kirizawa",NA,NA,NA,NA,"Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela",NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA
"165","2017-11-24 14:11:07-02","UFLA","ESAL","24246","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees",NA,NA,NA,NA,"Pereira, ZV; et al.","403","2003","12","27","Brasil","Mato Grosso do Sul","Ivinhema","PEVRI","-53.815299987793","-22.3047008514404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação DDMS; Árvore 10m; fruto verde; beira do rio",NA,NA,NA,"38521","auto",NA,NA,NA,NA,NA
"166","2017-11-24 14:11:07-02","UFLA","ESAL","24245","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees",NA,NA,NA,NA,"Pereira, ZV; et al.","344","2003","12","23","Brasil","Mato Grosso do Sul","Ivinhema","PEVRI","-53.815299987793","-22.3047008514404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação DDMS; Árvore 8 m",NA,NA,NA,"38521","auto",NA,NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","2743447","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"G. Hatschbach & H. Haas","15832","1967","1","22","Brazil","Paraná",NA,"Rio Paraná, Ilha Bandeirante",NA,NA,NA,NA,NA,NA,"US01321689",NA,NA,"South America",NA,NA,NA,NA,"Laurales","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","3550157","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","1782","1966","6","26","Brazil","Paraná",NA,"Bank of Rio Paraná near Porto Byington",NA,NA,NA,NA,NA,NA,"US01321690",NA,NA,"South America",NA,NA,NA,NA,"Laurales","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"169","2019-12-09 17:30:05-03","UFPR","EFC","17296","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Völtz, R.R.","2018","07","31","Völtz, R.R.","1677","2018","03","21","Brasil","Paraná","Marilena","Porto Maringá","-53.0988","-22.671","-53.0988","-22.6710","245","245","EFC017296",NA,NA,NA,NA,NA,"Arvoreta 4 m alt.; flores alvas com estames amarelados; borda de vegetação secundária sobre dique a beira do rio Paraná. Floresta Estacional Semidecidual Aluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-15 09:53:52-03","UFPR","EFC","4972","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Baitello, J.B.","2008","06","03","Ziller, S.R.","1137","1995","12","13","Brasil","Paraná","Alto Paraíso","APA da Ilha Grande",NA,NA,NA,NA,NA,NA,"EFC004972",NA,NA,NA,NA,NA,"Coletada na APA da Ilha Grande, Rio Paraná. Comum, tem o cálice vermelho. Frutos imaturos verdes. Árvore 18m à beira do rio. __COMMOM_NAME__: Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:21:04-03","USP","SPF","95102","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Baitello, JB","2000","05","22","Pirani, JR","3163","1994","07","04","Brasil","São Paulo","Lins","Na margem da Rod. Marechal Rondon (SP 300), perto do trevo de entrada da cidade.","-49.7400016784668","-21.6700000762939",NA,NA,NA,NA,"SPF00095102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23162","auto",NA,NA,NA,NA,NA
"172","2019-11-13 11:21:04-03","USP","SPF","110304","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","Baitello, JB","1998","04","22","Kirizawa, M","3109","1995","05","17","Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo, ca. 10 km da cidade.","-52.1100006103516","-21.7600002288818",NA,NA,"300","300","SPF00110304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA
"173","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154534F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154534F","V0154534F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"174","2018-05-14 17:44:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,"RRC ID Flag",NA,NA,NA,"A. Schinini","24755","1986","6","12","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"24755",NA
"175","2019-09-04 18:53:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"176","2015-03-07 08:33:13-03","F","FMNH-SEEDPLANTS","V0154553F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154553F","V0154553F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"177","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154529F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154529F","V0154529F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"178","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154530F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154530F","V0154530F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"179","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154531F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154531F","V0154531F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"180","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154532F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154532F","V0154532F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"181","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154533F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154533F","V0154533F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"182","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154535F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154535F","V0154535F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"183","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154536F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154536F","V0154536F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"184","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154537F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154537F","V0154537F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"185","2018-08-28 14:41:56-03","F","FMNH-SEEDPLANTS","V0154538F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,"C. Diego Legrand","298","1934","12",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0154538F","V0154538F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"186","2018-08-28 14:45:08-03","F","FMNH-SEEDPLANTS","V0154539F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,"P. G. Lorentz",NA,"1879","9","28","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0154539F","V0154539F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"187","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154540F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154540F","V0154540F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"188","2018-08-28 14:49:58-03","F","FMNH-SEEDPLANTS","V0154541F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,"C. Fruchard",NA,"1972",NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0154541F","V0154541F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"189","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154543F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154543F","V0154543F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"190","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154545F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154545F","V0154545F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"191","2015-03-07 08:33:12-03","F","FMNH-SEEDPLANTS","V0154546F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0154546F","V0154546F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"192","2015-03-07 08:33:13-03","F","FMNH-SEEDPLANTS","V0154551F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154551F","V0154551F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"193","2018-05-14 16:30:10-03","F","FMNH-SEEDPLANTS","V0154547F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,"RRC ID Flag",NA,NA,NA,"J. C. Lindeman","4358",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,"V0154547F","V0154547F_01 V0154547F_02",NA,"South America",NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"4358",NA
