"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00982181","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","J. H. Kirkbride Jr.","3036","1977","03","04","South America","Brazil","Mato Grosso","Porto Esperidião","At km 135 on the road from Caceres to S of Serra do Aguapei","-58.695957","-15.720016","190","190","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102160' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982181","NY00982181_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00982253","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","H. S. Irwin","15213","1966","04","21","South America","Brazil","Goiás","Formosa","Serra do Morcêgo, near Côrrego Estrema, ca. 38 km N.E. of Formosa","-47.08283","-15.2905556","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102142' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982253","NY00982253_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00982156","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","H. S. Irwin","15079","1966","04","20","South America","Brazil","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 40 km N.E. of Formosa","-47.06965","-15.27769","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982156","NY00982156_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2017-02-21 08:50:00-03","NY","NYBG","452194","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","L. L. C. Antunes","A. Krapovickas","45507","1994","05","16","South America","Paraguay","Presidente Hayes",NA,"Isla Poí","-59.67","-22.47",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=37893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452194","NY00452194_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","452192","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","L. L. C. Antunes","H. S. Irwin","26805","1970","03","03","South America","Brazil","Minas Gerais",NA,"Rio Bicudo, ca. 20 km. W of Corinto",NA,NA,"525","525","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=37903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452192","NY00452192_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","451761","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","V. E. Rudd","S. G. Beck","12034","1985","06","27","South America","Bolivia","La Paz","Sud Yungas","Chulmani, 25 km. hacia Asunta, pasndo Pajma",NA,NA,"1440","1440","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=233458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00451761",NA,"brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00982228","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","H. S. Irwin","16180","1966","05","28","South America","Brazil","Mato Grosso",NA,"Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","-51.83","-12.82","500","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102137' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982228","NY00982228_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02701763","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"W. J. Burchell","9647",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2984827' target='other'> <mi>dwc_moreinfo</mi></a>","NY02701763","NY02701763_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00982180","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","W. J. Burchell","8907","1828","03","24","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982180","NY00982180_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-10-28 16:29:00-02","NY","NYBG","00982205","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","J. A. Ratter","R1300","1968","05","06","South America","Brazil","Mato Grosso",NA,"6 km S of the Base Camp of the Expedition. (Base Camp c. 270 km N of Xavantina).","-51.87","-12.9",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982205","NY00982205_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00982944","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","W. J. Burchell","7094-2","1828","03","24","South America","Brazil","Goiás",NA,"(Goyáz) peak near Canto Gallo",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1112075' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982944","NY00982944_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00982278","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","M. Brandão","G. Eiten","4204A","1962","04","08","South America","Brazil","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. About 15 km south of Lorêto. Flat top of the plateau, Serra do Penitenteon trail from Fazenda Trabalhosa to Lorêto","-45.12","-7.2","400","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982278","NY00982278_01","brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","541774","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","V. E. Rudd","R. Spruce","s.n.","1849","07",NA,"South America","Brazil","Pará",NA,"In vicinibus Pará","-52.448709","-3.864276",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=233459' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541774",NA,"brasiliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1773513","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","M. J. Klevens","17C360","1947","10","25","South America","Colombia","Antioquia",NA,"Alrededores de Antioquia.",NA,NA,"550",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000791' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773513","NY01773513_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1773505","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. P. Killip","21102","1927","04","05","South America","Colombia","Magdalena",NA,"South of Santa Marta.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000760' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773505","NY01773505_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1773504","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. H. Smith","249","1898","11","09","South America","Colombia",NA,NA,"Santa Marta. 5 miles S of Gaira.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000759' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773504","NY01773504_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-27 13:30:00-03","NY","NYBG","1773546","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby",NA,"C. D. Johnson","4048-85","1985","02","16","South America","Venezuela","Sucre",NA,"11 km. W of Casana.",NA,NA,"30",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2005055' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773546","NY01773546_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1773540","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. M. Curran","210","1947","10","06","South America","Venezuela",NA,NA,"El Pinar. Caracas.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2004808' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773540","NY01773540_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1773503","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. H. Smith","249","1898","11","09","South America","Colombia",NA,NA,"Santa Marta. 5 miles S of Gaira.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000758' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773503","NY01773503_01 NY01773503_02","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1773519","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby",NA,"A. H. Gentry","28798","1980","04","26","South America","Colombia","Nariño",NA,"Along Pan-American Highway near kilometer marker 142, Rí Mayo Valley near border with Nariño.",NA,NA,"950",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001442' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773519","NY01773519_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1773543","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","O. O. Miller","61","1901","07","22","South America","Venezuela","Nueva Esparta","Isla Margarita","El Valle.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2004935' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773543","NY01773543_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1773525","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","A. Fendler","322","1854",NA,NA,"South America","Venezuela",NA,NA,"Prope coloniam Tovar","-67.2894","10.4056",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001493' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773525","NY01773525_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1773530","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","B. Trujillo","5057","1960","11","13","South America","Venezuela",NA,NA,"Facultad de Agronomia, Maracay - Aragua.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001518' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773530","NY01773530_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1773497","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","F. W. Pennell","4726","1918","03","26","South America","Colombia","Bolívar",NA,"SE of Cartagena",NA,NA,"5","15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000678' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773497","NY01773497_01 NY01773497_02","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1773532","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","L. Aristeguieta","1091","1952","11","26","South America","Venezuela",NA,NA,"San Felipe-Barquisimeto km. 98.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001519' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773532","NY01773532_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1773542","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","L. W. Williams","43","1938","11","24","South America","Venezuela","Distrito Capital","Caracas","Catia.",NA,NA,"950",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2004928' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773542","NY01773542_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1773512","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. H. Rusby","348","1917","07","25","South America","Colombia","Huila",NA,"Quebrada de Angeles to Rio Cabrera.",NA,NA,"450","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773512","NY01773512_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1773537","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. Pittier","156","1921","11","07","South America","Venezuela","Distrito Capital",NA,"Near Las Adjuntas",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001525' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773537","NY01773537_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1773501","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","R. B. Burbidge","75/355","1975","02","02","South America","Colombia","Magdalena",NA,"Chengue.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000763' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773501","NY01773501_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1773498","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. P. Killip","14621","1926","11","16","South America","Colombia","Bolívar",NA,"Soplaviento and vicinity",NA,NA,"5","10","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000680' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773498","NY01773498_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1773510","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","Collector unspecified","B.T.827",NA,NA,NA,"South America","Colombia",NA,NA,"Patia",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000785' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773510","NY01773510_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1773508","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","J. H. Kirkbride Jr.","2614","1972","11","01","South America","Colombia","Magdalena",NA,"0.5 km E of Aeropuerto Simon Bolivar and 14 km S of Santa Marta","-74.25","11.12","20",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000762' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773508","NY01773508_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 19:43:00-03","NY","NYBG","1773520","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby",NA,"A. H. Gentry","20178","1977","10","07","South America","Colombia","Antioquia",NA,"Río Cauca Valley; Medellín-Turbo road, near San Jeronimo.",NA,NA,"730",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001440' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773520","NY01773520_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1773507","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","R. Romero-Castañeda","10580","1966","12","09","South America","Colombia","Magdalena","Santa Marta","Don Jaca",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000761' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773507","NY01773507_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1773535","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","L. H. Bailey","197","1920","12","16","South America","Venezuela",NA,NA,"Caracas and vicinity",NA,NA,"914","1067","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001523' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773535","NY01773535_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1773536","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. F. Pittier","5909","1913","02","28","South America","Venezuela","Distrito Capital",NA,"On the old road from Caracas to La Guayra",NA,NA,"1100","1700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2001524' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773536","NY01773536_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-10-19 10:49:00-02","NY","NYBG","1773506","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S.Irwin & Barneby","R. C. Barneby","R. Romero-Castañeda","9320","1962","12","20","South America","Colombia","Bolívar",NA,"Alrededores de Corozal: Palmito",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2000776' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773506","NY01773506_01","pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
