"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"200","2020-12-11 11:39:29-03","UFMG","BHCB","97140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Cardoso, DBOS; et al.","195","2004","12","29","Southern America","Brasil","Bahia","Tucano","Tabuleiro","-38.7867012023926","-10.9631004333496",NA,"Arbusto ca. 1m ramificado. Folhas coriáceas e, quando jovens, membranáceas.",NA,NA,NA,NA,NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:39:30-03","UFMG","BHCB","109888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Cruz, TA; Subtil, IN; Cruz, TD; Cruz, DJ","34","2003","08","08","Southern America","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal São Lourenço, Área 2 parcela 5.","-40.6002998352051","-19.9356002807617",NA,"Árvore 16m nº 665 Dap 80cm.","BHCB013351","BHCB013351",NA,NA,NA,NA,"23813","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","3200195","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","G.M. Barros","FONTELLA","FONTELLA 176349","1970",NA,NA,"South America","Brazil",NA,NA,"Estado da Guanabara-Recreio dos Bandeirantes, mais ou menos 3 Km do Canal de Sernambetiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2011-04-16 13:27:00-03","MO","MOBOT","3200372","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Gustavo Martinelli|Pedro Acevedo-Rodríguez","Martinelli 11680","1986",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Município de Cabo Frio, Armacão dos Búzios, restinga entre a Praia das Focas e Praia do Forno.",NA,NA,NA,NA,NA,NA,"6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-08-07 05:34:00-03","MO","MOBOT","3200486","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Thomas Morong","Morong 894A","1888",NA,NA,"South America","Paraguay",NA,NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-10 20:47:07-03","INPA","INPA","149862","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM","Martinelli, G","11680","1986","08","14","Southern America","Brasil","Rio de Janeiro","Cabo Frio","Armação dos Búzios, restinga entre a Praia das Focas e a Praia do Forno","-42.0186004638672","-22.8794002532959",NA,NA,"INPA0149862","INPA0149862 INPA0149862_e","6","6",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-31 09:08:01-03","INPA","INPA","142320","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM","Sucre, D","11361","1961","09","28","Southern America","Brasil","Rio de Janeiro",NA,"Restinga da Barra da Tijuca",NA,NA,NA,NA,"INPA0142320","INPA0142320 INPA0142320_e INPA0142320_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-31 09:08:01-03","INPA","INPA","270007","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Boeira, ASP","Carvalho, FA de","1747","2009","06","26","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Içana, Rio Içana - Comunidade Boa Vista","-67.20172","0.29233",NA,NA,"INPA0270007",NA,"86","86","-67.20172","0.29233",NA,NA,"2010",NA,"09","01",NA,NA,NA,NA,NA
"208","2020-08-31 09:08:03-03","INPA","INPA","139195","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Sucre, D","8036","1971","11","10","Southern America","Brasil","Rio de Janeiro",NA,"Restinga da Tijuca",NA,NA,NA,NA,"INPA0139195","INPA0139195 INPA0139195_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-31 09:08:03-03","INPA","INPA","139202","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Barroso, GM","Sucre, D","8246","1972","01","19","Southern America","Brasil","Rio de Janeiro",NA,"Restinga de Jacarepaguá",NA,NA,NA,NA,"INPA0139202","INPA0139202 INPA0139202_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-04 11:05:54-03","UFRB","HURB","8157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess","L. Lima","Guedes, M.L.; Costa, T.F.","21324","2014","04","05",NA,"Brasil","Bahia","Barra do Itariri","Estrada na entrada das Malvinas;","-37.983333","-11.780833",NA,NA,"HURB000008157",NA,NA,NA,"37°59'W","11°46'51S",NA,NA,"2014",NA,"11",NA,NA,NA,NA,NA,NA
"211","2021-03-15 09:30:44-03","UFRB","HURB","16093","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Stadnik, A.; Melo, J.D.O.; Pereira, J.S.","Santos, E.","45","2013","11","27",NA,"Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana; Próximo a sede","-37.148333","-10.688611",NA,"ASE 33137.","HURB000016093",NA,NA,NA,"37º08'54W","10º41'19S",NA,NA,"2017",NA,"10",NA,NA,NA,NA,NA,NA
"212","2020-12-16 11:32:59-03","UFG","UFG","65171","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Staggemeier, V.G.; Faria, J.E.Q.","928","2012","11","05",NA,"Brasil","Rio de Janeiro","Búzios",NA,"-41.877778","-22.753611",NA,"Arvoreta ca. de 3,5 metros de altura. Tronco áspero e com liquens.. Botão, flores velhas e frutos verdes, algumas maduros.","UFG0065171","UFG0065171","30","30","-41.877778","-22.753611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-25 10:13:08-03","CVRD","CVRD","672","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Graziela M. Barroso","Folli, D.A.","275","1980","10","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga ovata","CVRD000672","CVRD000672",NA,NA,NA,NA,"48094","auto","1990","Magnoliopsida","07","17",NA,NA,NA,NA,NA
"214","2021-02-25 10:13:08-03","CVRD","CVRD","5090","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Marcelo C. Souza","Folli, D.A.","2453","1994","01","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga ovata","CVRD005090","CVRD005090",NA,NA,NA,NA,"48094","auto","2005","Magnoliopsida","11","23",NA,NA,NA,NA,NA
"215","2021-02-25 10:13:08-03","CVRD","CVRD","8937","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Marcelo C. Souza","Folli, D.A.","4959","2004","10","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga ovata","CVRD008937",NA,NA,NA,NA,NA,"48094","auto","2005","Magnoliopsida","11","23",NA,NA,NA,NA,NA
"216","2021-02-25 10:13:08-03","CVRD","CVRD","3517","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Marcelo C. Souza","Souza, V.D.","234","1991","10","19","América do Sul","BRASIL","ES","Presidente Kennedy","Indo do Chalés Clube do Brasil para Praia das Neves, lado esquerdo.","-41.0466995239258","-21.0988998413086",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Batinga ovata","CVRD003517",NA,NA,NA,NA,NA,"24088","auto","2005","Magnoliopsida","11","23",NA,NA,NA,NA,NA
"217","2021-03-01 11:49:36-03","UFPE","UFP","77515","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess",NA,"Carvalho, DA; Ribeiro, RD; Sá, ASC; Caruso, J","108","2009","11","01",NA,"Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,"Arbusto heliófilo com frutos não maduros verdes, em moita. Restinga arbustiva aberta.","UFP077515",NA,NA,NA,"-42129.25","-22558.45","25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 11:49:36-03","UFPE","UFP","77492","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Marcelo; Graziela","Lima, HC; Andreata, RP; Lewis, GP","3987","1990","09","25",NA,"Brasil","Rio de Janeiro","Niteroi",NA,"-43.1035995483398","-22.88330078125",NA,"Remanescente nas capoeiras. Árvore com 7 metros de altura, flores com cálice esverdeado, corola e estames alvos.","UFP077492",NA,NA,NA,NA,NA,"14785","auto","2001",NA,"10","29",NA,NA,NA,NA,NA
"219","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Marcelo; Graziela","Lima, HC; Andreata, RP; Lewis, GP","3987","1990","09","25",NA,"Brasil","Rio de Janeiro","Niteroi",NA,"-43.1035995483398","-22.88330078125",NA,"Remanescente nas capoeiras. Árvore com 7 metros de altura, flores com cálice esverdeado, corola e estames alvos.",NA,NA,NA,NA,NA,NA,"14785","auto","2001",NA,"10","29",NA,NA,NA,NA,NA
"220","2021-03-01 11:49:36-03","UFPE","UFP","77491","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Fonseca-kruel, VS","Carvalho, ASR; Andrade, ACS","AC21","2011","12","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Fruto maduro , carnoso, de cor roxa e preta. Árvore.; Restinga; Ponta da Coroinha.","UFP077491",NA,NA,NA,"-42140","-22550","57442","auto","2014",NA,"07","17",NA,NA,NA,NA,NA
"221","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Fonseca-kruel, VS","Carvalho, ASR; Andrade, ACS","AC21","2011","12","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Fruto maduro , carnoso, de cor roxa e preta. Árvore.; Restinga; Ponta da Coroinha.",NA,NA,NA,NA,"-42140","-22550","57442","auto","2014",NA,"07","17",NA,NA,NA,NA,NA
"222","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Farney, C; Gomes, JC","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,"Árvore; 10 m; DAP 19; folhas verdes, discolores, subcoriáceas; flores em bot^es muito jovens.; Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,"20879","auto","2004",NA,"06",NA,NA,NA,NA,NA,NA
"223","2021-03-01 11:49:36-03","UFPE","UFP","77496","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Farney, C; Gomes, JC","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,"Árvore; 10 m; DAP 19; folhas verdes, discolores, subcoriáceas; flores em bot^es muito jovens.; Floresta Estacional Semidecídua.","UFP077496",NA,NA,NA,NA,NA,"20879","auto","2004",NA,"06",NA,NA,NA,NA,NA,NA
"224","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Farney, C; Gomes, JC","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,"Árvore; 10 m; DAP 19; folhas verdes, discolores, subcoriáceas; flores em bot^es muito jovens.; Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,"20879","auto","2004",NA,"06",NA,NA,NA,NA,NA,NA
"225","2021-03-01 11:49:36-03","UFPE","UFP","77479","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Fonseca-kruel, VS","Carvalho, ASR","AC10","2010","11","17",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,"Ocorrência em moitas de vegetação.; Fruto maduro carnoso preto. Arbusto.&nf;; Restinga, formação arbustiva aberta não-inundável. Arbusto.","UFP077479",NA,NA,NA,"-42140","-22550","17036","auto","2014",NA,"07","17",NA,NA,NA,NA,NA
"226","2021-03-01 11:49:36-03","UFPE","UFP","77484","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Lima, HC; Fárag, PRC; Scarano, FR","5209","1995","11","08",NA,"Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,"Árvore com 6 metros de altura; tronco com casca lisa e acinzentada; flores alvas. Ocasional.","UFP077484",NA,NA,NA,NA,NA,NA,NA,"2011",NA,"11",NA,NA,NA,NA,NA,NA
"227","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Lima, HC; Fárag, PRC; Scarano, FR","5209","1995","11","08",NA,"Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,"Árvore com 6 metros de altura; tronco com casca lisa e acinzentada; flores alvas. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,"11",NA,NA,NA,NA,NA,NA
"228","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess",NA,"Carvalho, DA; Ribeiro, RD; Sá, ASC; Caruso, J","108","2009","11","01",NA,"Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,"Arbusto heliófilo com frutos não maduros verdes, em moita. Restinga arbustiva aberta.",NA,NA,NA,NA,"-42129.25","-22558.45","25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Farney, C; Gomes, JC","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,"Árvore; 10 m; DAP 19; folhas verdes, discolores, subcoriáceas; flores em bot^es muito jovens.; Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,"20879","auto","2004",NA,"06",NA,NA,NA,NA,NA,NA
"230","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Souza, MC","Farney, C; Gomes, JC","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,"Árvore; 10 m; DAP 19; folhas verdes, discolores, subcoriáceas; flores em bot^es muito jovens.; Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,"20879","auto","2004",NA,"06",NA,NA,NA,NA,NA,NA
"231","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Câmbess","Fonseca-kruel, VS","Carvalho, ASR","AC10","2010","11","17",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,"Ocorrência em moitas de vegetação.; Fruto maduro carnoso preto. Arbusto.&nf;; Restinga, formação arbustiva aberta não-inundável. Arbusto.",NA,NA,NA,NA,"-42140","-22550","17036","auto","2014",NA,"07","17",NA,NA,NA,NA,NA
"232","2021-03-01 11:49:36-03","UFPE","UFP","77494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Souza, MC","Dias, HM; Habibe, P","87","2004","11","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Arvoreta com 4 metros de altura, frutos imaturos amarelo e maduro avermelhado.; Comunidade arbustiva fechada sobre cordão arenosos de restinga.","UFP077494",NA,NA,NA,"-43374","-23025.8333","57442","auto","2004",NA,"02","22",NA,NA,NA,NA,NA
"233","2021-03-01 11:49:36-03","UFPE","UFP","77501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Marcelo, J; Braga, A","Farney, C; Araújo, D","3464","1994","12","02",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,"Arvoreta; 5 metros de altura tronco de casca áspera, fissurado; folhas com face superior verde, face interior com pelos ferrugíneos; inflorecência recoberta de pelos ferrugíneos, flores em botões esverdeados com pelos ferrugíneos.; Mat","UFP077501",NA,NA,NA,NA,NA,"47209","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA
"234","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Marcelo, J; Braga, A","Farney, C; Araújo, D","3464","1994","12","02",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,"Arvoreta; 5 metros de altura tronco de casca áspera, fissurado; folhas com face superior verde, face interior com pelos ferrugíneos; inflorecência recoberta de pelos ferrugíneos, flores em botões esverdeados com pelos ferrugíneos.; Mata de restinga r",NA,NA,NA,NA,NA,NA,"47209","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA
"235","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Marcelo, J; Braga, A","Farney, C; Araújo, D","3464","1994","12","02",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,"Arvoreta; 5 metros de altura tronco de casca áspera, fissurado; folhas com face superior verde, face interior com pelos ferrugíneos; inflorecência recoberta de pelos ferrugíneos, flores em botões esverdeados com pelos ferrugíneos.; Mata de restinga r",NA,NA,NA,NA,NA,NA,"47209","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA
"236","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Souza, MC","Dias, HM; Habibe, P","87","2004","11","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Arvoreta com 4 metros de altura, frutos imaturos amarelo e maduro avermelhado.; Comunidade arbustiva fechada sobre cordão arenosos de restinga.",NA,NA,NA,NA,"-43374","-23025.8333","57442","auto","2004",NA,"02","22",NA,NA,NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","2770321","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"D. Sucre","8246","1972","1","19","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarapaguá","-43.2075004577637","-22.9027996063232",NA,NA,"US01892610","US01892610_01 US01892610_02",NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","1123448","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg",NA,"A. F. M. Glaziou","7631","1874","10","18","South America - Neotropics","Brazil","Rio de Janeiro","Bocaina de Minas","Brésil, RJ., Mauá.",NA,NA,NA,NA,"US01892703","US01892703_01 US01892703_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"239","2020-09-02 16:34:01-03","Cenargen","CEN","30343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","M. Sobral","Glocimar Pereira-Silva","3670","1996","09","23",NA,"Brasil","PB","CONDE","Estrada Barra do Itariri - Conde km 3.","-37.6","-11.9","Exsicatas","Det. in dupl.","CEN00030343","CEN00030343","8","8","-37.6","-11.9",NA,NA,"2012",NA,"04",NA,NA,NA,NA,NA,"7"
"240","2019-11-13 11:27:08-03","USP","SPF","206461","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, M","Farney, C","3859","1998","10","09",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00206461",NA,NA,NA,NA,NA,NA,NA,"2010",NA,"10","20",NA,NA,NA,NA,NA
"241","2019-11-13 11:27:08-03","USP","SPF","206472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, M","Carvalho, DA","60","2009","10","20",NA,"Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.222889","-22.938972",NA,NA,"SPF00206472",NA,NA,NA,"-42.222889","-22.938972",NA,NA,"2010",NA,"10","20",NA,NA,NA,NA,NA
"242","2019-11-13 11:27:08-03","USP","SPF","212109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Staggemeier, VG","928","2012","11","05",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,"-41.877778","-22.753611",NA,NA,"SPF00212109",NA,"30","30","-41.877778","-22.753611",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:27:08-03","USP","SPF","200043","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM; Souza, M","Farág, PRC","404","1997","04","20",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200043",NA,NA,NA,NA,NA,"40069","auto","2001",NA,"11","05",NA,NA,NA,NA,NA
"244","2019-11-13 11:27:08-03","USP","SPF","206464","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM; Souza, M","Farág, PRC","404","1997","04","20",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00206464",NA,NA,NA,NA,NA,"40069","auto","2001",NA,"11","05",NA,NA,NA,NA,NA
"245","2019-11-13 11:27:08-03","USP","SPF","206477","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, M","Farney, C","4140","2000","08","24",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,NA,"SPF00206477",NA,NA,NA,NA,NA,"20879","auto","2010",NA,"10","20",NA,NA,NA,NA,NA
"246","2019-11-13 11:27:08-03","USP","SPF","200047","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Anônimo","Farney, C","4194","2000","09","12",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba","-42.1027984619141","-22.8391990661621",NA,NA,"SPF00200047",NA,"290","320",NA,NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:27:09-03","USP","SPF","41516","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Santos, MF","Hoehne, W","5949","1964","12","22",NA,"Brasil","Rio de Janeiro",NA,"Próx. Recreio dos Bandeirantes.",NA,NA,NA,NA,"SPF00041516",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:27:09-03","USP","SPF","41526","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Hoehne, W","5862","1964","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00041526",NA,NA,NA,NA,NA,"57442","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:27:09-03","USP","SPF","19601","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Hoehne, W","5862","1964","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00019601",NA,NA,NA,NA,NA,"57442","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-04 11:17:34-03","UEFS","HUEFS","87058","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","atropunctata","Myrcia atropunctata","Kiaersk.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087058",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"251","2019-10-07 09:35:41-03","UEFS","HUEFS","20448","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.Sobral","França, F.","1166","1995","03","25",NA,"Brasil","Bahia","Esplanada",NA,"-37.9449996948242","-11.7960996627808",NA,NA,"HUEFS0020448","HUEFS0020448",NA,NA,NA,NA,"51913","auto","2004","Rosanae","04",NA,NA,NA,NA,NA,NA
