"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"628","2020-09-12 05:00:02-03","US","US","921545","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","A. Stewart","3031","1905","11","2","South America - Neotropics","Ecuador","Colón","The Galapagos Islands. Albemarle Island. Villamil.",NA,NA,NA,NA,"US03048971","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"629","2020-09-12 05:00:02-03","US","US","3253319","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","J. Betancur & M. Berrio","1947","1990","9","19","South America - Neotropics","Colombia","Sucre","Municipio Tolú: Ciénaga de la Caimanera, 14 km Tolú-Coveñas, Manglares alrededor de la Ciénaga, Litoral Caribe, Golfo de Morrosquillo.",NA,NA,NA,NA,"US03048915","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"630","2020-09-12 05:00:02-03","US","US","1617783","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","H. M. Curran","55","1918","4","18","South America - Neotropics","Brazil","Pernambuco",NA,NA,NA,NA,NA,"US01886473","L.",NA,NA,"US01886473_01 US01886473_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"631","2020-09-12 05:00:02-03","US","US","1876205","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","E. L. Little Jr.","6347","1943","4","23","South America - Neotropics","Ecuador","Esmeraldas","San Lorenzo, 2 km. s. of San Lorenzo, along small stream.",NA,NA,NA,NA,"US03048976","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"632","2020-09-12 05:00:02-03","US","US","2818284","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","I. L. Wiggins","18374","1964","1","25","South America - Neotropics","Ecuador","Colón","Isla Santa Cruz, Galapagos Islands. Vicinity of Charles Darwin Research Station, Academy Bay. Margin of tidal zone, between Darwin Station and Nelson's Landing.",NA,NA,NA,NA,"US03048962","L.",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"633","2020-09-12 05:00:02-03","US","US","1931133","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erecta","Conocarpus erecta","E. Asplund","5690","1939","4","13","South America - Neotropics","Ecuador","Guayas","Guayaquil, near the cement mill.",NA,NA,NA,NA,"US03048975","L.",NA,NA,"US03048975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","2174367","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bro. Gines","3000","1951","12","1","South America - Neotropics","Venezuela",NA,"Tragaplata",NA,NA,NA,NA,"US01120961","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","3443680","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","L. J. Dorr & S. M. Niño","9116","2002","8","16","South America - Neotropics","Venezuela","Falcón","Adícora.",NA,NA,NA,NA,"US00727957","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Falcón","US00727957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","USw26257","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Forestry Dept.","s.n.",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,"Wood Sample",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","USw35351","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Collector unknown","X639",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,"Wood Sample",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","3188962","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. J. Pipoly & M. Ameer","9066","1986","12","2","South America - Neotropics","Guyana","Demerara-Mahaica","Atlantic coastline facing leper colony & hospital at mouth of Mahaica R","-57.9167","6.63333",NA,NA,"US00777199","L.","Kallunki, J. A.",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","3455690","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","G. Cremers & M. Hoff","11454","1990","5","18","South America - Neotropics","French Guiana",NA,"Savane Onemark, Ile de Cayenne","-52.48","4.95",NA,NA,"US00776518","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","2172682","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","H. S. Irwin","346","1954","12","27","South America - Neotropics","Guyana","Demerara-Mahaica","East Coast Demerara, near Clonbrook","-57.93","6.73",NA,NA,"US00701658","L.","Smith, L. B., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","USw26257","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Forest Dept. B. G. & British Guiana Forestry Dept.","s.n.",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,"Wood Sample",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","3462125","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","T. Hollowell & M. Sewell","306","2000","5","5","South America - Neotropics","Guyana","Barima-Waini","Waini Peninsula. Near lagoon mouth NW of Shell Beach Turtle monitoring camp","-59.7778","8.40278",NA,NA,"US00800055","L.","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"US00800055_01","1",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","3349385","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","A. .R. A. Görts-van Rijn, L. van der Wollenberg & D. Gopaul","491","1992","12","6","South America - Neotropics","Guyana","Demerara-Mahaica","Hope Beach, 20 km from Georgetown, along Atlantic Coast","-57.95","6.76",NA,NA,"US00701661","L.","Lindeman, J. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","3359644","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","C. N. Horn & S. Hill","10009","1995","8","12","South America - Neotropics","Guyana","Demerara-Mahaica","Mahaica R., mouth at Atlantic Ocean, near town of Mahaica","-57.91","6.75",NA,NA,"US00701659","L.",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2174844","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bro. Gines","3844","1953","8","1","South America - Neotropics","Venezuela",NA,"El Tunal",NA,NA,NA,NA,"US01120962","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","3211029","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. J. Pipoly","11234","1987","3","28","South America - Neotropics","Guyana","Mahaica-Berbice","Abary River mouth & along canals leading into river, between coastal hwy & ocean","-57.7833","6.58333",NA,NA,"US00777198","L.","Pipoly, J. J., III",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","3317755","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. J. Pipoly & G. Bacchus","11751","1987","4","24","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Naamryck Canal just W of Lookout","-58.4167","6.83333",NA,NA,"US00512059","L.","Stace, C. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","3344107","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","S. R. Hill & C. N. Horn","27090","1995","8","12","South America - Neotropics","Guyana","Demerara-Mahaica","Mahaica, on coast 20 miles east of Georgetown; just W of mouth of Mahaica R. at ocean","-57.91","6.75",NA,NA,"US00701660","L.","Hill, S. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","1010964","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","H. M. Curran & M. Haman","805","1917","5","11","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"US00766700","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","3632289","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","M.-F. Prévost & S. Gonzalez","5313","2009","11","5","South America - Neotropics","French Guiana",NA,"Crique Patate.","-52.8","5.56",NA,NA,"US01081057","L.","Prévost, M.-F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","3307730","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. J. Pipoly","11247","1987","3","28","South America - Neotropics","Guyana","Mahaica-Berbice","Abary River mouth & along canals leading into river, between coastal hwy & ocean","-57.7833","6.58333",NA,NA,"US00474991","L.","Stace, C. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","2174532","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bro. Gines","3337","1953","8","1","South America - Neotropics","Venezuela",NA,"Los Marites",NA,NA,NA,NA,"US01120960","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","3181756","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. J. Pipoly & M. Ameer","9072","1986","12","2","South America - Neotropics","Guyana","Demerara-Mahaica","Atlantic coastline facing leper colony & hospital at mouth of Mahaica R","-57.9167","6.63333",NA,NA,"US00777200","L.","Kallunki, J. A.",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","3393397","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus erectus","P. Mutchnick","373","1994","11","14","South America - Neotropics","Guyana","Demerara-Mahaica","Hope Beach; SE coast, 20 km SE of Georgetown","-57.95","6.75",NA,NA,"US00645827","L.","Stace, C. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"erectus",NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","3378484","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus erectus","B. Hoffman, H. Ameer & C. Capellaro","722","1992","1","19","South America - Neotropics","Guyana","Demerara-Mahaica","Atlantic coastline W of Mahaica R., between seawall and hospital","-57.9167","6.63333",NA,NA,"US00614674","L.","Stace, C. A.",NA,"US00614674_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"erectus",NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","532027","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus erectus","J. Johnston","215","1903","8","10","South America - Neotropics","Venezuela",NA,"Pt. Mosquito",NA,NA,NA,NA,"US01100084","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"erectus",NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","3374435","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus erectus","T. Henkel, R. Williams & M. Ameer","2612","1993","8","17","South America - Neotropics","Guyana","Demerara-Mahaica","Mahaica Coast near Cane Grove","-57.9667","6.66667",NA,NA,"US00613487","L.","Stace, C. A.",NA,"US00613487_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"erectus",NA,NA,"1",NA
"658","2020-09-02 16:23:09-03","Cenargen","CEN","74331","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","A. P. Prata","1269","2006","07","21",NA,"Brasil","PB","Praia Jacarapé.","-34.798888","-7.1797222","Exsicatas","Disposição de sal no caule. Doação do Herbário ASE. Universidade Federal de Sergipe. 9159","CEN00074331","L.",NA,"CONDE","CEN00074331","23","23",NA,NA,NA,NA,NA,"-34.798888","-7.1797222",NA,NA,NA,NA,NA,"1",NA
"659","2019-12-09 17:29:42-03","UFPR","EFC","15823","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Dall Agnol, R.T.","21","2017","07","24",NA,"Brasil","Bahia","Praia do Espelho, Trancoso","-39.1175","-16.7201",NA,"Arbusto, 2 m de altura, fuste tortuoso, ramos achatados, beira da praia. Formação Pioneira com Influência Marinha","EFC015823","L.","Souza, I.","Porto Seguro",NA,"14","14",NA,NA,"2018","12","07","-39.1175","-16.7201",NA,NA,NA,NA,NA,NA,NA
"660","2019-12-09 17:29:42-03","UFPR","EFC","9331","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","528","1999","11","28",NA,"Brasil","Paraná","Rio dos Almeida","-48.5092010498047","-25.5200004577637",NA,"Árvore com inflorescência verde, frutos castanhos, em área de solo encharcado dominada por Cladium mariscus.","EFC009331","L.","Silva, S.M.","Paranaguá",NA,NA,NA,"24916","auto","1999","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-13 11:18:01-03","USP","SPF","17137","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Joly, AB","s.n.","1966","01",NA,NA,"Brasil","Ceará","Município de Pecem.",NA,NA,NA,NA,"SPF00017137","L.","Hell, KG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-15 18:26:28-03","USP","SPF","17139","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rzedowski, J","24970","1967","10","28",NA,"México","Jalisco",NA,NA,NA,NA,"Arbusto de 2m de alt.","SPF00017139","L.","Félix-da-Silva, MM","Cihuatlán",NA,NA,NA,NA,NA,"2011","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-13 11:18:01-03","USP","SPF","181211","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Jost, T","648","2004","04","20",NA,"Brasil","Bahia",NA,"-37.349167","-11.458611",NA,NA,"SPF00181211","L.","Queiroz, EP","Jandaíra",NA,NA,NA,NA,NA,"2004","07",NA,"-37.349167","-11.458611",NA,NA,NA,NA,NA,NA,NA
"664","2019-11-13 11:18:01-03","USP","SPF","184200","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ribeiro, T","475","2004","04","15",NA,"Brasil","Bahia",NA,"-37.827778","-12.311389",NA,NA,"SPF00184200","L.","Bautista, HP","Entre Rios",NA,"16","16",NA,NA,"2004","04",NA,"-37.827778","-12.311389",NA,NA,NA,NA,NA,NA,NA
"665","2019-11-13 11:18:01-03","USP","SPF","32575","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sem coletor","s.n.","1977","02","20",NA,"Brasil","Bahia",NA,"-38.6786003112793","-12.8882999420166",NA,NA,"SPF00032575","L.","Pirani, JR","Itaparica",NA,NA,NA,"8126","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-13 11:18:01-03","USP","SPF","17138","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Joly, AB","s.n.","1966","05","05",NA,"Brasil","Espírito Santo",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"SPF00017138","L.","Joly, AB","Guarapari",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-13 11:18:01-03","USP","SPF","63659","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Weinberg, B","885","1982","04","16",NA,"Brasil","Espírito Santo",NA,"-40.3377990722656","-20.3194007873535",NA,NA,"SPF00063659","L.","Félix-da-Silva, MM","Vitória",NA,NA,NA,"15291","auto","2011","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-13 11:18:01-03","USP","SPF","171126","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rawitscher, FK","s.n.","1947","07","22",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00171126","L.","Anônimo","Cabo Frio",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-13 11:18:01-03","USP","SPF","60976","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Giulietti, AM","1050","1987","10","05",NA,"Brasil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00060976","L.","Pirani, JR","Cananéia",NA,NA,NA,"37574","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-11-13 11:18:01-03","USP","SPF","37803","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Schaeffer-Novelli, Y","s.n.","1985","06","10",NA,"Brasil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00037803","L.","Félix-da-Silva, MM","Cananéia",NA,NA,NA,"37574","auto","2011","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-11-13 11:18:01-03","USP","SPF","205077","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Viana, G","1147","1985","08","12",NA,"Brasil","Sergipe","Ilha da Tartaruga","-37.448299407959","-11.3507995605469",NA,NA,"SPF00205077","L.",NA,"Santa Luzia do Itanhy",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-10-07 09:33:47-03","UEFS","HUEFS","557","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Arouck-Ferreira, J.D.C.","151","1981","11","19",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"HUEFS0000557","L.","C.A.Stace","Mata de São João","HUEFS0000557",NA,NA,"47329","auto","2002","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"673","2019-10-07 09:33:47-03","UEFS","HUEFS","22882","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus var. erectus","Costa-Neto, E.M.","12","1996","04","26",NA,"Brasil","Bahia","Barra do Itariri.","-37.6105995178223","-11.8135995864868",NA,NA,"HUEFS0022882","L.","C.A.Stace","Conde","HUEFS0022882",NA,NA,"31737","auto","2002","12",NA,NA,NA,"Rosanae",NA,"var. erectus",NA,NA,NA,NA
"674","2019-10-07 09:33:47-03","UEFS","HUEFS","171449","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carneiro, E.M.","696","1983","05","04",NA,"Brasil","Sergipe","Fazenda Santo Antonio, Mangue.","-37.448299407959","-11.3507995605469",NA,"Bordo de mata subpereniofolia.","HUEFS0171449","L.",NA,"Santa Luzia do Itanhy","HUEFS0171449",NA,NA,"26417","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"675","2019-10-07 09:33:47-03","UEFS","HUEFS","83495","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Barbosa, L.M.","2","2003","03","22",NA,"Brasil","Bahia","Plantas colotadas nas parte alta duna.",NA,NA,NA,"Dunas.","HUEFS0083495","L.",NA,"Mangue Seco","HUEFS0083495",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"676","2019-10-07 09:33:47-03","UEFS","HUEFS","88482","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Jesus, N.G.","1655","2003","01","16",NA,"Brasil","Bahia","Siribinha.","-37.5","-11.733333",NA,NA,"HUEFS0088482","L.",NA,"Conde","HUEFS0088482",NA,NA,NA,NA,NA,NA,NA,"37W30'0''","11S44'0''","Rosanae",NA,NA,NA,NA,NA,NA
"677","2019-10-07 09:33:47-03","UEFS","HUEFS","3711","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pinheiro, R.S.","2169","1973","05","02",NA,"Brasil","Bahia",NA,"-39.2207984924316","-17.341100692749",NA,NA,"HUEFS0003711","L.","C.A.Stace","Prado","HUEFS0003711",NA,NA,"53161","auto","2002","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"678","2019-10-07 09:33:47-03","UEFS","HUEFS","3732","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Mattos-Silva, L.A.","882","1980","06","17",NA,"Brasil","Bahia",NA,"-39.016667","-16.25",NA,NA,"HUEFS0003732","L.","C.A.Stace","Santa Cruz Cabrália","HUEFS0003732",NA,NA,NA,NA,"2002","12",NA,"39W1'","16S15'","Rosanae",NA,NA,NA,NA,NA,NA
"679","2019-10-07 09:33:47-03","UEFS","HUEFS","111938","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Mattos-Silva, L.A.","4838","2004","05","17",NA,"Brasil","Bahia","Rod. Ilhéus/ Una(BA 001), prox a ponte sobre o Rio Acuípe que limita o municipio de Ilhéus com o municipio de Una.","-39.166667","-14.8",NA,NA,"HUEFS0111938","L.","J.F.Carrión","Ilhéus","HUEFS0111938 HUEFS0111938_e1",NA,NA,NA,NA,"2018","10",NA,"39W10'","14S48'","Rosanae",NA,NA,NA,NA,NA,NA
"680","2019-10-07 09:33:47-03","UEFS","HUEFS","113798","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Barros, C.S.S.","81","1991","01","31",NA,"Brasil","Alagoas","Margem do rio Manguaba.",NA,NA,NA,NA,"HUEFS0113798","L.",NA,NA,"HUEFS0113798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"681","2019-10-07 09:33:47-03","UEFS","HUEFS","127505","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Jost, T.","648","2004","04","20",NA,"Brasil","Bahia","Proximidades do povoado de Mangue Seco.","-37.349167","-11.458611",NA,"Manguesal em área pouco alagada. Mangue.","HUEFS0127505","L.",NA,"Jandaíra","HUEFS0127505",NA,NA,NA,NA,NA,NA,NA,"37W20'57''","11S27'31''","Rosanae",NA,NA,NA,NA,NA,NA
"682","2019-10-07 09:33:47-03","UEFS","HUEFS","137482","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Andrade, C.T.","51","2008","03","01",NA,"Brasil","Bahia","Comunidade Cobó.","-37.583333","-11.883333",NA,NA,"HUEFS0137482","L.",NA,"Conde","HUEFS0137482",NA,NA,NA,NA,NA,NA,NA,"37W35'","11S53'","Rosanae",NA,NA,NA,NA,NA,NA
"683","2019-10-07 09:33:47-03","UEFS","HUEFS","143171","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Popovkin, A.V.","180","2008","02","06",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0143171","L.","A.Popovkin","Barra do Itariri","HUEFS0143171",NA,NA,NA,NA,"2009","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
