"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"404","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144491F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144491F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144491F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"405","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144492F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144492F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144492F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"406","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144493F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0144493F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0144493F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"407","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144494F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144494F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144494F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"408","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144495F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144495F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144495F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"409","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144496F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144496F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144496F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"410","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144497F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144497F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144497F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"411","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144498F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144498F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144498F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"412","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144499F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144499F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144499F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"413","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144500F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144500F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144500F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"414","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144501F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144501F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144501F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"415","2015-03-07 08:37:25-03","F","FMNH-SEEDPLANTS","V0220101F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0220101F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0220101F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"416","2019-09-04 19:38:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","siderotricha","Hyptis siderotricha","O. Kuntze","1892","7",NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"417","2020-07-23 12:09:13-03","CEPLAC","CEPEC","28056","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","R. M. Harley","1980","04","27",NA,"Brasil",NA,NA,NA,NA,"21028",NA,NA,NA,"R. M. Harley","Bahia","CORRENTINA","9Km ao SE da cidade. Chapadao Ocidental da Bahia. Rod.p/ Jaborandi.","-44.583333","-13.4",NA,NA,NA,NA,"44W35'0","13S24'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982"
"418","2020-07-23 12:09:13-03","CEPLAC","CEPEC","35635","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","S. A. Mori","1981","01","30",NA,"Brasil",NA,NA,NA,NA,"16986",NA,NA,NA,"R. M. Harley","Minas Gerais","SÃO GONÇALO","BR-040, Km 251.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/1988"
"419","2020-07-23 12:09:13-03","CEPLAC","CEPEC","36066","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","S. A. Mori","1984","07","12",NA,"Brasil",NA,NA,NA,NA,"16703",NA,NA,NA,"R. M. Harley","Mato Grosso","CHAPADA DOS GUIMARÃES","Rio Mutuca. MT-251, 30Km ao NNE da Rod. Cuiaba/Chapada dos Guimaraes.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,"30/12/1986"
"420","2020-07-23 12:09:13-03","CEPLAC","CEPEC","39108","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","A. M. de Carvalho","1986","02","01",NA,"Brasil",NA,NA,NA,NA,"2158",NA,NA,NA,"R. M. Harley","Mato Grosso","CUIABÁ","Caminho p/ a Faz. Roselandia. 8Km ao SE de Cuiaba.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,"30/07/1986"
"421","2019-11-01 15:01:43-03","UnB","UB","143048","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS; Souza, R; Grear, JW; Santos, RR","1966","06","10","Southern America","Brasil",NA,NA,"Subshrub to ca. 1 m. tall. Corolla white.; Cerrado.",NA,"16912","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso",NA,"Cerrado, ca. 25 km. S. of Xavantina.",NA,NA,"400","400",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 15:01:44-03","UnB","UB","7745","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS; Harley, R; Richards, PW; Fonsêca Filho, J","1971","02","02","Southern America","Brasil",NA,NA,"Caule com indumento marrom, folhas sem cheiro amarelo-esverdeadas, pouco lustrosas, fortemente rugosas. Cálice branco.; Flor branca; . Topologia: Vale.",NA,"29706","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Minas Gerais","Mariana","3 km N de Mariana","-43.4160995483398","-20.377799987793","1500","1500",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA
"423","2019-11-01 15:01:43-03","UnB","UB","143049","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS; Harley, RM; Smith, GL","1971","03","05","Southern America","Brasil",NA,NA,"Erect herb to ca. 1 m tall. Leaves yellow-green. Sterile, with remains of old inflorescens. Damp ground, in bed of smal raicho.; Cerrado.",NA,"31645","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Bahia",NA,"Valley of the Rio das Ondas. Dry cerrado on lower slopes of Espigão Mestre, ca. 4 km N. of Barreiras, road to Santa Rita de Cássia, ca. 525 m.",NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:01:44-03","UnB","UB","143050","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Ramos, J; Santos, RR","1970","01","29","Southern America","Brasil",NA,NA,"Subshrub ca. 1 m tall. Corolla pale purple.; Cerrado.",NA,"25713","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Minas Gerais",NA,"Cerrado, ca. 50 km N.E. of Patrocínio.",NA,NA,"1000","1000",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 15:01:44-03","UnB","UB","26610","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ratter, JA","1972","09","18","Southern America","Brasil",NA,NA,NA,NA,"2415","Dicotyledoneae",NA,"Pohl ex Benth.","Incógnito","Goiás","Padre Bernardo","Padre Bernardo","-48.583333","-15.5",NA,NA,NA,NA,"-48.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:01:44-03","UnB","UB","26611","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ratter, JA","1967","07","25","Southern America","Brasil",NA,NA,NA,NA,"165","Dicotyledoneae",NA,"Pohl ex Benth.","Incógnito","Mato Grosso","Nova Xavantina","Nova Xavantina, 6km ao E de Nova Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:01:44-03","UnB","UB","26612","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Giulietti, AML",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"ES85","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Nova Xavantina, 5km ao E de Nova Xavantina, Fazenda Primavera","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:01:44-03","UnB","UB","26613","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Fonsêca, SG","1967",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"280","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Nova Xavantina, Acampamento da Fundação Brasil Centra, Vale dos Sonhos","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:01:44-03","UnB","UB","26614","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Anderson, WR","1973","03","24","Southern America","Brasil",NA,NA,NA,NA,"7873","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","São João d'Aliança","São João d'Aliança, 2km ao E de São João d'Aliança","-47.5247","-14.7056",NA,NA,NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:01:44-03","UnB","UB","26615","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Anderson, WR","1973","03","04","Southern America","Brasil",NA,NA,NA,NA,"6290","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 14km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:01:44-03","UnB","UB","26616","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Anderson, WR","1973","05","06","Southern America","Brasil",NA,NA,NA,NA,"9849","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Barra do Garças","Barra do Garças, 20km ao NE de Barra do Garças","-52.25","-15.883333",NA,NA,NA,NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:01:44-03","UnB","UB","26617","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Onishi, E","1968","05","25","Southern America","Brasil",NA,NA,NA,NA,"42","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Pirenópolis","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:01:44-03","UnB","UB","26618","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Heringer, EP","1975","06",NA,"Southern America","Brasil",NA,NA,NA,"UB0040580","14680","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,"UB0040580",NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:01:44-03","UnB","UB","26619","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Heringer, EP","1975","04","30","Southern America","Brasil",NA,NA,NA,NA,"14602","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:01:44-03","UnB","UB","26620","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Richards, PW","1968","07","14","Southern America","Brasil",NA,NA,NA,NA,"6406","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Nova Xavantina","-52.233333","-14.633333",NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:01:44-03","UnB","UB","26621","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hunt, DR","1966","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"6028","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso",NA,"77KM de Barra do Garças, Xavantina-Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:01:44-03","UnB","UB","26622","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Gates, B","1979","02","14","Southern America","Brasil",NA,NA,NA,NA,"175","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 15:01:44-03","UnB","UB","26623","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","02","15","Southern America","Brasil",NA,NA,NA,NA,"12904","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"7km ao W de Veadeiros","-47","-14",NA,NA,NA,NA,"-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-01 15:01:44-03","UnB","UB","26624","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","06","07","Southern America","Brasil",NA,NA,NA,NA,"16727","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Nova Xavantina, 2km ao NE de Nova Xavantina","-52.35","-14.666667",NA,NA,NA,NA,"-52.35","-14.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-01 15:01:44-03","UnB","UB","26625","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","06","22","Southern America","Brasil",NA,NA,NA,NA,"17615","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"85km ao SE de Aragarças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-01 15:01:44-03","UnB","UB","26626","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","04","21","Southern America","Brasil",NA,NA,NA,NA,"15212","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"38km ao NE de Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-01 15:01:44-03","UnB","UB","26627","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1972","01","25","Southern America","Brasil",NA,NA,NA,NA,"35017","Dicotyledoneae",NA,"Pohl ex Benth.","Incógnito","Goiás","Niquelândia","Niquelândia, 5km ao W de Niquelândia","-48.4597","-14.4739",NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-01 15:01:44-03","UnB","UB","26628","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1971","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"31713","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","São João d'Aliança","São João d'Aliança, 3km ao E de São João d'Aliança","-47.5247","-14.7056",NA,NA,NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:01:44-03","UnB","UB","26629","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","02","09","Southern America","Brasil",NA,NA,NA,NA,"12434","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"20km ao W de Veadeiros, Chapada dos Veadeiros","-47","-14",NA,NA,NA,NA,"-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:01:44-03","UnB","UB","26630","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1971","03","21","Southern America","Brasil",NA,NA,NA,NA,"32889","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:01:44-03","UnB","UB","26631","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","05","24","Southern America","Brasil",NA,NA,NA,NA,"15969","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso",NA,"60km ao N de Nova Xavantina, Serra do Roncador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-01 15:01:44-03","UnB","UB","26632","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","05","25","Southern America","Brasil",NA,NA,NA,NA,"16001","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso",NA,"60km ao N de Nova Xavantina, Serra do Roncador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:01:44-03","UnB","UB","26633","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","06","26","Southern America","Brasil",NA,NA,NA,NA,"17753","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"40km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:01:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Martins, RC; Silva, WA; Disciplina Etnobotânica","2018","02","07","Southern America","Brasil",NA,NA,"Uso: medicinal. Parte usada: folha. Indicação de uso: digestiva, diurética e calmante. Modo de preparo: chá da folha.; Erva, ca.10cm alt.; flores rosadas; Cerrado, latossolo vermelho","UB0125089","1752","Dicotyledoneae",NA,"Pohl ex Benth.",NA,"Goiás","Alto Paraíso de Goiás","Cerrado antropizado, Beira de estrada de Terra, área da sede da UnB Cerrado, perto da casa do Tom das Ervas","-47.523611","-15.258333","127","127","UB0125089",NA,"-47.523611","-15.258333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:01:44-03","UnB","UB","26635","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Kirkbride Junior, JH","1980","05","24","Southern America","Brasil",NA,NA,NA,NA,"3481","Dicotyledoneae",NA,"Pohl ex Benth.","Herb, Kew","Goiás",NA,"Perto do Lago Paraim","-47","-15.116667",NA,NA,NA,NA,"-47","-15.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:01:44-03","UnB","UB","26636","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"66590","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso do Sul","Sonora","Sonora, BR-163, 3km ao S do Rio Piqui","-54.7578","-17.5769",NA,NA,NA,NA,"-54.7578","-17.5769",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:01:44-03","UnB","UB","26637","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Bridgewater, S",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"355","Dicotyledoneae",NA,"Pohl ex Benth.","Atkinson, R","Mato Grosso do Sul","Aquidauana","Aquidauana, Entre Aquidauana e Miranda","-56.066667","-20.383333",NA,NA,NA,NA,"-56.066667","-20.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:01:44-03","UnB","UB","26864","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1966","04","20","Southern America","Brasil",NA,NA,NA,NA,"15137","Dicotyledoneae",NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"42km ao NE de Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:01:44-03","UnB","UB","4762","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ferreira, SO","1995","06","08","Southern America","Brasil",NA,NA,"Arbusto 1,7m. Flor lilás; Transição cerrado/mata.",NA,"3","Dicotyledoneae",NA,"Pohl ex Benth.","Gonçalves, EG","Goiás","Minaçu","Reserva Serra da Cana Brava","-48.253611","-13.465556","800","800",NA,NA,"-48.253611","-13.465556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:01:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Martins, RC; Dos Santos, LG; Disciplina Etnobotânica","2018","03","26","Southern America","Brasil",NA,NA,"Uso: medicinal. Parte usada: folha Indicação de uso: dor de barriga. Modo de preparo: sumo, suco ou chá; Subarbusto, ca.30cm alt., estéril; Cerrado, latossolo amarelo a argiloso",NA,"1774","Dicotyledoneae",NA,"Pohl ex Benth.",NA,"Goiás","Alto Paraíso de Goiás","Cerrado antropizado ao lado do posto de gasolina","-47.529167","-14.139444",NA,NA,NA,NA,"-47.529167","-14.139444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:01:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Martins, RC; Silva, WA; Disciplina Etnobotânica","2018","02","07","Southern America","Brasil",NA,NA,"Uso: medicinal. Parte usada: folha. Indicação de uso: digestiva, diurética e calmante. Modo de preparo: chá da folha.; Erva, ca.10cm alt.; flores rosadas; Cerrado, latossolo vermelho","UB0125065","1752","Dicotyledoneae",NA,"Pohl ex Benth.",NA,"Goiás","Alto Paraíso de Goiás","Cerrado antropizado, Beira de estrada de Terra, área da sede da UnB Cerrado, perto da casa do Tom das Ervas","-47.523611","-15.258333","127","127","UB0125065",NA,"-47.523611","-15.258333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:01:44-03","UnB","UB","26634","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Kirkbride Junior, JH","1980","02","06","Southern America","Brasil",NA,NA,NA,NA,"3252","Dicotyledoneae",NA,"Pohl ex Benth.","Herb, Kew","Goiás","Goiás","5,5km ao NE de Goiás Velho","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA
