"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","infraspecificEpithet"
"1146","2019-05-06 11:58:47-03","UFU","HUFU","27195","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Mendes, S.; Amorim, E.H.; Nakajima, J.N. & Arruda, R.","2002","05","18",NA,"Brasil",NA,NA,"Arbóreo, ca. 1,5 m. Frutos verdes, botões florais amarelos e glândulas verdes.; Cerrado.","HUFU00014003","54",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Estrada para Amacelga.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00014003",NA,NA,"2014","12","45889","auto","22",NA,NA,NA,NA,NA,NA
"1147","2019-05-06 11:58:47-03","UFU","HUFU","28162","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Arruda, R.; Nakajima, J.N.; Mendes, S. & Amorim, E.H.","2002","08","01",NA,"Brasil",NA,NA,"Arbóreo, ca. de 2,5 m. Cálice e corola amarelos.; Cerrado.","HUFU00014031","80",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Estrada para Sede.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00014031",NA,NA,"2014","12","45889","auto","22",NA,NA,NA,NA,NA,NA
"1148","2019-05-06 11:58:47-03","UFU","HUFU","28083","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Arruda, R.; Nakajima, J.N. & Mendes, S Amorim,","2002","08","02",NA,"Brasil",NA,NA,"Arbusto, ca. de 1,5 m. Corola amarela, frutos verdes.; Cerrado rupestre.","HUFU00014032","107",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Jerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00014032",NA,NA,"2014","12","45889","auto","22",NA,NA,NA,NA,NA,NA
"1149","2019-05-06 11:58:47-03","UFU","HUFU","16070","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","23",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5m. Glândulas amareladas, cálice esverdeado, corola amarelada a avermelhada, estames e estigmas cremes.; Campo sujo.","HUFU00039648","4531",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, próximo a entrada de São João Batista.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2006","03","57119","auto",NA,NA,NA,NA,NA,NA,NA
"1150","2019-05-06 11:58:47-03","UFU","HUFU","427","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Vieira, R.C.; Franciscon, C.H.","1984","10","25",NA,"Brasil",NA,NA,"Arbusto ca. de 2,5 m. Frutos verdes.; Cerrado","HUFU00014056","315",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Av. Antônio Tomáz Rezende, Entrada para Indústria Siquierolli.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014056",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1151","2019-05-06 11:58:47-03","UFU","HUFU","308","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Vieira, R.C.","1984","07","17",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Inflroescência amarela.; Cerrado.","HUFU00014009","253",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","BR 365, Na altura do Km 634. Sítio do Capim Branco.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014009",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1152","2019-05-06 11:58:47-03","UFU","HUFU","50296","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Bordon, N.; Réu Jr. & W.","2007","06","24",NA,"Brasil",NA,NA,NA,"HUFU00013692","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013692",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1153","2019-05-06 11:58:47-03","UFU","HUFU","61429","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Alves-Silva, E.","2011","07","09",NA,"Brasil",NA,NA,"Árvore, ca. 2 m alt. Flores amarelas.; Cerrado Sentido Restrito.","HUFU00014051","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014051",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1154","2019-05-06 11:58:47-03","UFU","HUFU","61428","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Alves-Silva, E.","2011","07","09",NA,"Brasil",NA,NA,"Árvore, ca. 2 m alt. Flores amarelas.; Cerrado Sentido Restrito.","HUFU00014052","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014052",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1155","2019-05-06 11:58:47-03","UFU","HUFU","610","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Schiavini, I.","1986","05","30",NA,"Brasil",NA,NA,"Arbusto ca. de 2 m. Flores amarelas.; Cerrado.","HUFU00014057","23",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014057",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1156","2019-05-06 11:58:47-03","UFU","HUFU","57775","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Marinho, R.C.; Yamagishi-Costa, J. & Macedo, L.P.","2008","08","25",NA,"Brasil",NA,NA,"Arbusto. Flores maduras e frutos jovens.; Cerrado.","HUFU00014008","54",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014008",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1157","2019-05-06 11:58:47-03","UFU","HUFU","50777","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, C.I.","2007","12","02",NA,"Brasil",NA,NA,NA,"HUFU00014012","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014012",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1158","2019-05-06 11:58:47-03","UFU","HUFU","2766","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Carvalho, A.M.C.","1988","04","30",NA,"Brasil",NA,NA,"Árvore. Flores amarelas em cacho.","HUFU00014059","63",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014059",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1159","2019-05-06 11:58:47-03","UFU","HUFU","15674","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Krauss, S.","1997","05","26",NA,"Brasil",NA,NA,"Cerrado.","HUFU00014034","6",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014034",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1160","2019-05-06 11:58:47-03","UFU","HUFU","3136","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","FEEP","1992","05","29",NA,"Brasil",NA,NA,"Cerrado.","HUFU00014000","191",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014000",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1161","2019-05-06 11:58:47-03","UFU","HUFU","23494","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Araújo, G.M.","2000","06","02",NA,"Brasil",NA,NA,"Árvore, botão, flor amarela e alaranjada.; Vereda.","HUFU00014036","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Borda da vereda 4 (a oeste), lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014036",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1162","2019-05-06 11:58:47-03","UFU","HUFU","20406","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Araújo, G.M.; Faria, P.","1999","06","18",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Flores amarelas.; Vereda.","HUFU00014043","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 3 (esquerdo, borda).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014043",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1163","2019-05-06 11:58:47-03","UFU","HUFU","50286","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, C.I.","2007","10","30",NA,"Brasil",NA,NA,NA,"HUFU00013696","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Fazenda Água Limpa","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013696",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1164","2019-05-06 11:58:47-03","UFU","HUFU","35253","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Manfiolli, A.O.; Jogo, D.A. & Côrrea, N.C.R.","2003","06","06",NA,"Brasil",NA,NA,"Árvore 6 m. Cálice marrom, corola vermelha com borda amarela.; Cerrado alterado.","HUFU00014024","2",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014024",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1165","2019-05-06 11:58:47-03","UFU","HUFU","33662","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Barros, J.R.","2002","07","04",NA,"Brasil",NA,NA,"Arbusto, 1,4 m. Botões florais verdes. Corola vermelha com ápices amarelos, cálice esverdeado.; Borda de cerradão.","HUFU00014026","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014026",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1166","2019-05-06 11:58:47-03","UFU","HUFU","33661","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Becaro, A.A.; Dias, A.M.G.; Hikawa, D.A. & Rezende, D.S.","2002","06","14",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Cálice marrom, corola amarela.; Cerrado alterado.","HUFU00014005","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014005",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1167","2019-05-06 11:58:47-03","UFU","HUFU","30771","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Siquieroli, A.C.S.; Caixeta, C.M.; Alves, L.M.O.; Soares, M.L.S.P. & Oliveira, M.C.","2002","07","19",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Flores com pétalas amarelas e vermelha, cálice verde.","HUFU00014006","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014006",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1168","2019-05-06 11:58:47-03","UFU","HUFU","30770","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Calábria, L.K.; Rosa, T.A.","2002","08","02",NA,"Brasil",NA,NA,"Árvore 3 m. Corola amarela e vermelha.; Cerradão.","HUFU00014025","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014025",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1169","2019-05-06 11:58:47-03","UFU","HUFU","29229","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pilar, L.T.; Lysa, N.L. & Renata, C.","2002","07","05",NA,"Brasil",NA,NA,"Árvore 6 m. Cálice verde, corola vermelha por fora e branca por dentro.","HUFU00014027","s.n.",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014027",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1170","2019-05-06 11:58:47-03","UFU","HUFU","27407","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Fleury-Silva, H.R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A.; Gonçalves-Silva, F. & Mendes, S.","2001","09","11",NA,"Brasil",NA,NA,"Árvore, ca. 5,5 m. Cálice vermelho e corola amarela.; Cerradão.","HUFU00014023","26",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli, Avenida de acesso lateral. Borda de mata.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014023",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1171","2019-05-06 11:58:47-03","UFU","HUFU","27614","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pacheco, R.A.; Volpi, R.L.; Nakajima, J.N. & Romero, R.","2001","09","13",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Cálice marrom, corola amarela e estames creme.; Interior do cerradão.","HUFU00014021","23",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Parque Municipal Victório Siquierolli, Trilha atrás do museu.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014021",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1172","2019-05-06 11:58:47-03","UFU","HUFU","50293","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, C.I.","2007","08","29",NA,"Brasil",NA,NA,NA,"HUFU00013690","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013690",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1173","2019-05-06 11:58:47-03","UFU","HUFU","57774","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Marinho, R.C.; Yamagishi-Costa, J.","2008","09","04",NA,"Brasil",NA,NA,"Árvore. Flores amarelas com manchas avermelhadas. Frutos jovens.; Cerrado.","HUFU00014007","65",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014007",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1174","2019-05-06 11:58:47-03","UFU","HUFU","50291","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, C.I.","2007","09","24",NA,"Brasil",NA,NA,NA,"HUFU00013697","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013697",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1175","2019-05-06 11:58:47-03","UFU","HUFU","50287","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, C.I.","2006","09","14",NA,"Brasil",NA,NA,NA,"HUFU00013701","s.n.",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013701",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1176","2019-05-06 11:58:47-03","UFU","HUFU","42344","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Lima, C.C.A.; et al.","2005","05","02",NA,"Brasil",NA,NA,"Arbustiva. Inflorescência. Corola e cálice amarelos.; Campo.","HUFU00013693","6",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013693",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1177","2019-05-06 11:58:47-03","UFU","HUFU","25624","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Nunes, A.F.; Neres, E.; Luiz, G.; Siqueira, M.M.H. & Barbosa, R.J.","2001","07","11",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Cálice castanho, glândula amarela, corola amarela para vermelha e estames creme.; Cerrado.","HUFU00013727","17",NA,NA,"A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00013727",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1178","2019-05-06 11:58:47-03","UFU","HUFU","91","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Vieira, R.C.; Araújo, G.M.","1981","03","06",NA,"Brasil",NA,NA,"Árvore ca. de 4 m. Inflorescência amarela.; Cerrado.","HUFU00014055","127",NA,NA,"A.Juss.","Francener, A.","Minas Gerais","Uberlândia","Rodovia BR 365, Km 6.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014055",NA,NA,"2014","12","58223","auto","22",NA,NA,NA,NA,NA,NA
"1179","2019-05-06 11:58:47-03","UFU","HUFU","2843","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Barbosa, A.A.A.","1991","07","06",NA,"Brasil",NA,NA,"Cerrado.","HUFU00014053","457",NA,NA,"A.Juss.","Francener, A.","São Paulo","Itirapina","Instituto Florestal","-47.8199996948242","-22.25",NA,NA,"HUFU00014053",NA,NA,"2014","12","22843","auto","22",NA,NA,NA,NA,NA,NA
"1180","2021-03-03 15:27:50-03","MN","R-TIPOS","19417","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ule, E.H.G.","1892","03",NA,NA,"Brasil",NA,NA,NA,"R000019417","93 [=2456]",NA,NA,"Nied.","Francener, A.","Minas Gerais",NA,"Serra da Caraça",NA,NA,NA,NA,"R000019417_001",NA,NA,"2015","10",NA,NA,NA,NA,NA,"Lectotypus",NA,NA,NA
"1181","2019-08-06 10:39:37-03","FMM","FMM","991","MachineObservation","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla",NA,"2013","12","28",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00991",NA,NA,NA,"A.Juss.",NA,"Distrito Federal","Brasília","Parque Ecológico Canjerana","-47.836819","-15.842442",NA,NA,"FMM00991_v2 FMM00991_v3","47°50'12.55W","15°50'32.79S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-08-06 10:39:37-03","FMM","FMM","990","MachineObservation","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla",NA,"2013","12","25",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM00990",NA,NA,NA,"A.Juss.",NA,"Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.883961","-15.745644",NA,NA,"FMM00990_v1","47°53'02.26W","15°44'44.32S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-08-20 20:39:44-03","UFSC","FLOR","30098","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Hatschbach, G.","1970","05","14",NA,"Brasil",NA,NA,"árvore, flor amarela. Típica do cerrado","FLOR0030098","24259",NA,"Malpighiales","A.Juss.","Anderson, W.R.","Mato Grosso do Sul","Bataguassu","Rod. BR-267.","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,"1997",NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA
"1184","2021-02-19 16:18:37-03","UFMT","UFMT","39768","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Francener, A.; Gonzaga, A.F.N.; Gonzaga, L.N.","2009","07","30",NA,"Brasil",NA,NA,"Amostra retirada para Atlas palinologica.; Árvore, 3m , heliófila, folhas discolores verdes coriáceas, glândulas verdes, sépalas marrons e corola amarela.; Em mata de galeria envolta por campo limpo úmido no córrego do Marreco, divisa entre os municí",NA,"825",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Ponte Branca","Propriedade de Laerte Nogueira de Moraes.","-53.0825","-16.625278",NA,NA,NA,"-53.0825","-16.625278","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2021-02-19 16:18:37-03","UFMT","UFMT","31508","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1997","03","26",NA,"Brasil",NA,NA,"àrvore de 4,5m , floes em botão, amarelas.; Savana arbórea aberta (cerrado). Relevo plano.",NA,"1673",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Barra do Garças","Fazenda Brasil.","-52.439444","-15.093056",NA,NA,NA,"-52.439444","-15.093056","2012","05",NA,NA,"07",NA,NA,NA,NA,NA,NA
"1186","2021-02-19 16:18:37-03","UFMT","UFMT","38155","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, R.R.; Spiller, C.","2008","02","05",NA,"Brasil",NA,NA,"Árvore de 4m altura, frutos imaturos verdes.; Floresta aluvial; solo arenoso.",NA,"1711",NA,NA,"A.Juss.",NA,"Mato Grosso","Sapezal","Bacia do Ro Juruena.","-59.021389","-13.351389",NA,NA,NA,"-59.021389","-13.351389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2021-02-19 16:18:37-03","UFMT","UFMT","31507","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1997","02","26",NA,"Brasil",NA,NA,"Árvore com altura de 2,5m com flor alaranjada.; Cerrado; Interior do cerrado.",NA,"1252",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Chapada dos Guimarães","Fazenda Morro da Laje.","-55.745","-15.326944",NA,NA,NA,"-55.745","-15.326944","2012","05",NA,NA,"07",NA,NA,NA,NA,NA,NA
"1188","2021-02-19 16:18:37-03","UFMT","UFMT","21456","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Prado, A.L.; et al.","1980","06","27",NA,"Brasil",NA,NA,"Árvore de 4m, botões florais ferrugíneos.; Cerradão; solo argilo arenoso.",NA,"s.n.",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"2015",NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA
"1189","2021-02-19 16:18:37-03","UFMT","UFMT","32272","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Bizão, N.; Murakami, D.M.","2008","07","27",NA,"Brasil",NA,NA,"Arbusto de 3m de altura, inflorescência com botões florais e flores amarelos.; Cerrado; solo pedregoso.",NA,"s.n.",NA,NA,"A.Juss.","Mamede, M.C.H.","Mato Grosso","Barra do Garças","Serra do Roncador. Altos da Serra.","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"1190","2021-02-19 16:18:37-03","UFMT","UFMT","6258","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Prado, A.L.","1980","09","19",NA,"Brasil",NA,NA,"árvore ca. 4m de altura, folhas obovadas, tomentosas na face inferior, botões florais e fruto em cacho.",NA,"161",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Chapada dos Guimarães","Cerrado arenoso próximo a Cachoeirinha.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2012","05","107042","auto","07",NA,NA,NA,NA,NA,NA
"1191","2021-02-19 16:18:37-03","UFMT","UFMT","25650","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Borges Monteiro, J.R.; Amorim Neto, L.; Cunha, C.N.","1983","09","22",NA,"Brasil",NA,NA,"Árvore de ca. 7m de altura, caule liso, folhas jovens e botões ferrugíneos, casca adstringente, inflorescência com botões jovens.; Mata.",NA,"44",NA,NA,"A.Juss.",NA,"Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"1192","2021-02-19 16:18:37-03","UFMT","UFMT","25297","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Borba, A.; Silva, E.","2001","08","16",NA,"Brasil",NA,NA,"Árvore de 3m, flores amarelas.; Cerrado; solo arenoso.",NA,"01",NA,NA,"A.Juss.","Francener, A.","Mato Grosso","Chapada dos Guimarães","Fazenda Invernada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2015",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
