"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"401","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23810","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1236","1995","12","24",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,"Árvore - 20m de altura - em meio a encosta - início de frutificação.",NA,NA,NA,NA,"27362","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"402","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23809","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1235","1995","12","24",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,"Árvore com 20m de altura em meio a encosta - início de frutificação.",NA,NA,NA,NA,"27362","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"403","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23813","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1239","1995","12","22",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,"Árvore 25m de altura - flores esbranquiçadas.",NA,NA,NA,NA,"27362","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"404","2020-06-15 15:30:50-03","UNESP-RC","HRCB","13760","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","195","1990","06","27",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore dominante - baixada - 20m altura. <ll>dwc_commonname:</ll> canela inhotinga",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"405","2020-06-15 15:30:49-03","UNESP-RC","HRCB","14283","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","485","1989","11","01",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore - material caído no chão.",NA,NA,"700","700","27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"406","2020-06-15 15:30:49-03","UNESP-RC","HRCB","14284","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, J.","Moraes, P.L.R. de","198","1990","06","28",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore - frutos imaturos - dominante - DAP - 55cm.",NA,NA,"700","700","27904","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"407","2020-06-15 15:30:49-03","UNESP-RC","HRCB","14333","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","259","1990","10","07",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Frutos maduros amarelados.",NA,NA,"700","700","27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"408","2020-06-15 15:30:50-03","UNESP-RC","HRCB","14457","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","25","1990","03","20",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore dominante - 20m de altura - baixada -beira de água - trilha mole. <ll>dwc_commonname:</ll> canela inhotinga",NA,NA,"800","800","27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"409","2020-06-15 15:30:49-03","UNESP-RC","HRCB","15014","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","572","1991","11","16",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"700","700","27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"410","2020-06-15 15:30:49-03","UNESP-RC","HRCB","15131","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","492","1991","10","06",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Botão floral esverdeado. Material caído no chão.",NA,NA,"700","700","27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"411","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23705","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Dias, A.C.","s/nº","1993","07","10",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore com 25m de altura e 40cm de diâmetro.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"412","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23821","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1247","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 276 - ca. 25m de altura. Frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"413","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23824","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1250","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore - ca. 20m de altura - com frutos imaturos - nº 298.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"414","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23825","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1251","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore - ca. 25m de altura - com frutos imaturos - nº 354.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"415","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23829","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1255","1996","02","11",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 156 - ca. 25m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"416","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23830","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1256","1996","02","11",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 239 - ca. 25m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"417","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23833","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1259","1996","02","11",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 329 - ca. 20m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"418","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23834","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1260","1996","02","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 33 - ca. 25m de altura - frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"419","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23837","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1263","1996","02","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 257 - ca. 25m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"420","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23839","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1265","1996","02","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 300 - ca. 25m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"421","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23841","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1267","1996","03","02",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 139 - ca. 25m de altura. Frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"422","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23843","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1269","1996","03","02",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 326 - ca. 25m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"423","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23852","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1268","1996","03","02",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 136 - ca. 20m de altura - com frutos imaturos.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"424","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23696","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Costa, B.","s/nº","1951","02","19",NA,"Brasil","São Paulo","São Paulo","Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"Árvore de coleção nº 29.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"425","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23697","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Cunha, M.A.","s/nº","1951","11","12",NA,"Brasil","São Paulo","São Paulo","Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"Árvore de coleção, lote 25.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"426","2020-06-15 15:30:50-03","UNESP-RC","HRCB","29912","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Kuhlmann, M.","s/nº","1958","10","23",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore nº 198 da área em estudo na mata.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"427","2020-06-15 15:30:50-03","UNESP-RC","HRCB","29911","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Hodgson, A.","3","1960","09","27",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Árvore com 20m, ramificação secundária. Madeira nº 50.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"428","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23687","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","s/nº","1982","10","01",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore - flor.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"429","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23703","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Braga, B.","21","1969","01","30",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore AA-16. <ll>dwc_commonname:</ll> canela nosmoscada",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"430","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23689","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Sem coletor","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore - flor.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"431","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23688","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Aguiar, O.T.","s/nº","1982","09","01",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Flores e folhas jovens.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"432","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23702","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","s/nº","1982","12","02",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore de frutos jovens.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"433","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23694","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","s/nº","1983","03","03",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore, frutos jovens.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"434","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23693","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","250","1988","03","11",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore, ca. 9m de altura, frutos verdes.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"435","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23686","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Esteves, R.","16","1990","11","16",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore florida, com 22m de altura e 56cm de diâmetro.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"436","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23685","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","231","1987","11","06",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore alta, flores cor creme, floração abundante.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"437","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23692","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","s/nº","1982","12","02",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore mediana, frutos jovens.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"438","2020-06-15 15:30:49-03","UNESP-RC","HRCB","23690","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Baitello, J.B.","374","1990","11","16",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Árvore, flores jovens.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"439","2020-06-15 15:30:49-03","UNESP-RC","HRCB","21395","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Galetti, M.","114","1994","03","11",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura, muitos frutos verdes, em álcool.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"440","2020-06-15 15:30:49-03","UNESP-RC","HRCB","21312","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Zipparro, V.B.","422","1994","05","14",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore, 18m de altura, frutos amarelos.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"441","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23808","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1226","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore - 25m de altura com frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"442","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23802","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1228","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura - frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"443","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23804","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1230","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura - frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"444","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23805","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1231","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura - frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"445","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23801","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1227","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura - frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"446","2020-06-15 15:30:50-03","UNESP-RC","HRCB","23803","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1229","1995","12","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore 25m de altura - frutos imaturos. <ll>dwc_commonname:</ll> canela nhotinga",NA,NA,NA,NA,"34059","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"447","2020-09-12 05:00:02-03","US","US","1779875","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"-. Mello Barreto","1784","1935","7","29","South America - Neotropics","Brazil","Tombos",NA,"Fazenda da Cachoeira",NA,NA,NA,NA,"US01350795","US01350795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"448","2020-09-12 05:00:02-03","US","US","2046869","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"B. Rambo","38914","1948","12","17","South America - Neotropics","Brazil","São Leopoldo",NA,NA,NA,NA,NA,NA,"US01350794","US01350794_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"449","2020-09-12 05:00:02-03","US","US","2047002","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"B. Rambo","45780","1950","2","7","South America - Neotropics","Brazil",NA,NA,"Sta. Rita p. Farroupilha",NA,NA,NA,NA,"US01350791","US01350791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"450","2020-09-12 05:00:02-03","US","US","2046989","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"B. Rambo","44912","1949","12","18","South America - Neotropics","Brazil","São Francisco de Paula",NA,NA,NA,NA,NA,NA,"US01350793","US01350793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US","1997384","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"B. Rambo","44998","1949","12","26","South America - Neotropics","Brazil","Gramado",NA,NA,NA,NA,NA,NA,"US01350792","US01350792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
