"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"195","2019-01-23 11:32:28-02","F","FMNH-SEEDPLANTS","V0093068F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","maximowicziana","Miconia maximowicziana",NA,NA,"L. Riedel","1205",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0093068F","V0093068F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA
"196","2015-03-07 08:54:46-03","F","FMNH-SEEDPLANTS","V0149625F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149625F","V0149625F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"197","2018-11-28 15:06:59-02","F","FMNH-SEEDPLANTS","V0181238F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"RRC ID Flag","H. S. Irwin","28182",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,"V0181238F","V0181238F_01 V0181238F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"28182",NA,NA,NA
"198","2020-07-23 12:13:24-03","CEPLAC","CEPEC","111110","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"R. Goldenberg","Paixão, J. L.","744","2006","02","26",NA,"Brasil","Bahia","Pico das Almas. 25 km do centro da cidade em direção ao Campo do Queiroz.","-41.950278","-13.550278","1250","1250",NA,"Foto e material para DNA.",NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W57'1","13S33'1",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:13:24-03","CEPLAC","CEPEC","111406","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"R. Goldenberg","Goldenberg, R.","873","2006","04","14",NA,"Brasil","Bahia","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,"arataca",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:13:24-03","CEPLAC","CEPEC","118757","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"R. Goldenberg","J. L. da Paixão","1044","1976","10","09",NA,"Brasil","Bahia","Pico das Almas. Campo do Queiroz, ca. 10Km da cidade.","-41.946944","-13.524167",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W56'49","13S31'27",NA,NA,NA,NA,NA,NA,"30/12/2014",NA
"201","2020-07-23 12:13:24-03","CEPLAC","CEPEC","137461","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"R. Goldenberg","F. H. F. Nascimento","686","2008","12","01",NA,"Brasil","Bahia","Serra da Mata, base do pico do Itobira, Mata da campina estreita, caminho Calambola-Catolés.","-41.885278","-13.365556",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W53'7","13S21'56",NA,NA,NA,NA,NA,NA,"30/12/2014",NA
"202","2020-07-23 12:13:24-03","CEPLAC","CEPEC","16944","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","S. A. Mori","12499","1979","07","24",NA,"Brasil","Bahia","Pico das Almas. A 18Km SNW da cidade.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,NA,NA,NA,"01/11/1979",NA
"203","2020-07-23 12:13:24-03","CEPLAC","CEPEC","19725","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","R. M. Harley","19545","1977","02","17",NA,"Brasil","Bahia","A NE rampa baixa do Pico das Almas. Ca. 25Km WNW Vila do Rio de Contas.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W57'","13S33'",NA,NA,NA,NA,NA,NA,"30/11/1979",NA
"204","2020-07-23 12:13:24-03","CEPLAC","CEPEC","32108","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","R. M. Harley","22809","1980","05","30",NA,"Brasil","Bahia","Topo do Morro do Chapéu. Ca. 8Km SW cidade, a W Rod. p/ Utinga.","-41.2","-11.583333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,"41W12'0","11S35'0",NA,NA,NA,NA,NA,NA,"30/12/1982",NA
"205","2020-07-23 12:13:24-03","CEPLAC","CEPEC","85005","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"E. M. Woodgyer","B. Stannard",NA,"1992","02","19",NA,"Brasil","Bahia","Campo de Ouro Fino.","-41.9","13.25",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,NA,NA,"41W54'","13N15'",NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"206","2020-07-23 12:13:24-03","CEPLAC","CEPEC","40530","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","R. M. Harley","22809","1980","05","30",NA,"Brasil","Bahia","8Km SW cidade, a W Rod. p/ Utinga. Topo do Morro do Chapéu.","-41.2","-11.583333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,"41W12'","11S35'",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"207","2020-07-23 12:13:24-03","CEPLAC","CEPEC","35410","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","G. Hatschbach","47413","1984","01","20",NA,"Brasil","Bahia","Povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS","49773","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"208","2020-07-23 12:13:24-03","CEPLAC","CEPEC","9151","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"J. J. Wurdack","T. S. dos Santos","2581","1973","02","19",NA,"Brasil","Bahia","Km 20 da Rod. Conquista/Barra do Choça.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"VITÓRIA DA CONQUISTA","70493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/10/1978",NA
"209","2016-08-23 10:22:49-03","NHMLondon","NHM-LONDON-BOT","BM000949870","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Mayara K. Caddah; Unicamp Brazil","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5769","1931","06","06",NA,"Brasil","Minas Gerais",NA,"-43.599964","-18.242011",NA,NA,NA,"Habitat: Near km. 997.5 of railroad; overgrown slope.",NA,NA,NA,NA,NA,"2012","-43.599964","-18.242011","07","31",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2494964"
"210","2019-11-01 15:04:22-03","UnB","UB","134190","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Heringer, EP","7304","1959","11","12","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Arbusto.; Cerrado",NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-05-06 11:59:50-03","UFU","HUFU","59746","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","393","2011","05","18",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri","-43.629167","-18.210278","1145","1145",NA,"Arbusto 1,8 m. Botões florais brancos.; ca. de 1 Km da entrada principal do parque, trilha das cachoeiras.","HUFU00063926","HUFU00063926","Diamantina",NA,NA,"2012","-43.629167","-18.210278","08",NA,NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:59:50-03","UFU","HUFU","62048","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Araújo, I.M.; Marques, D. & Franco, I.M.","186","2011","07","13",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacuba","-43.603056","-18.211111","1399","1399",NA,"Subarbusto ca. 1,5-2,0 m.alt. Gavinha amarelas ou castanhas, pedicelo amarelo, frutos verdes.; Cerrado, solo argiloso","HUFU00063929","HUFU00063929","Diamantina",NA,NA,"2012","-43.603056","-18.211111","08",NA,NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:59:50-03","UFU","HUFU","62062","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Araújo, I.M.; Marques, D. & Hattori, E.K.O.","201","2011","12","14",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Campo do Tiago","-43.593333","-18.139167","1297","1297",NA,"Subarbusto, ca. 1,5m. alt. decumbente. Botões florais brancos; Sobre rocha","HUFU00063927","HUFU00063927","Diamantina",NA,NA,"2012","-43.593333","-18.139167","08",NA,NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:59:50-03","UFU","HUFU","62264","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Araújo, I.M.; Marques, D. & Franco, I.M.","260","2012","03","15",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacuba","-43.608889","-18.142222","1382","1382",NA,"Arbusto, ca 2,5m. Frutos imaturos verdes.; Campo rupestre","HUFU00063930","HUFU00063930","Diamantina",NA,NA,"2012","-43.608889","-18.142222","08",NA,NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:59:50-03","UFU","HUFU","62283","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Araújo, I.M.; Marques, D. & Hattori, E.K.O.","223","2011","12","16",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Lapa do Forno","-43.646944","-18.140833","1290","1290",NA,"Subarbusto, ca. 1,0m. alt. hipanto verde, pétalas brancas, estames e estilete brancos. População grande.; Campo rupestre, sobre rocha","HUFU00063928","HUFU00063928","Diamantina",NA,NA,"2012","-43.646944","-18.140833","08",NA,NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:59:50-03","UFU","HUFU","62297","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Araújo, I.M.; Marques, D. & Franco, I.M.","237","2012","03","13",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Salto do mocotó, próximo ao Rio do Biribiri","-43.6125","-18.144167","1065","1065",NA,"Arvoreta, ca.3m. Frutos imaturos verdes, maduros amarelos.; Cerradão","HUFU00063931","HUFU00063931","Diamantina",NA,NA,"2012","-43.6125","-18.144167","08",NA,NA,NA,NA,NA,NA,NA
"217","2019-05-06 11:59:50-03","UFU","HUFU","66437","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1148","2012","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Cachoeira dos Cristais","-43.604444","-18.155833","1070","1070",NA,"Arvoreta, ca. 2,4m. na beira da estrada. Flores brancas, com guia de nectário rosa; Cerradão","HUFU00063933","HUFU00063933","Diamantina",NA,NA,"2013","-43.604444","-18.155833","03","12",NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:59:50-03","UFU","HUFU","66439","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Araújo, I.M.","Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1153","2012","12","04",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Mata de Rivalino","-43.6125","-18.144167","1102","1102",NA,"Subarbusto ereto,ca. 1,7m. Ramos ferrugíneos. Flores alvas, com guia de nectário róseo, anteras amarelas.; Mata de encosta, próximo à curso d'água","HUFU00063932","HUFU00063932","Diamantina",NA,NA,"2013","-43.6125","-18.144167","03","12",NA,NA,NA,NA,NA,NA
"219","2021-03-03 15:27:58-03","MN","R-TIPOS","9631","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","maximowicziana","Miconia maximowicziana","Cogn.","Goldenberg, R.","Glaziou, A.F.M.","17543","1881","12","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"R000009631","R000009631_001","Itabira do Campo",NA,NA,"1999",NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA
"220","2020-08-20 20:40:11-03","UFSC","FLOR","53307","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Souza, M.L.; Baumgratz, J.F.A.","Stannard, B.; Queiroz, R.F.","52130","1992","02","19",NA,"Brasil","Bahia","Serra ao Sul do Riacho da Taquara.","-41.916667","-13.25","1890","1890",NA,"Arbusto até 1m alt., Cálice ferrugíneo, face inferior, flores. Folhas discolores, face abaxial ferrugínea.","FLOR0053307",NA,"Abaíra",NA,NA,"1998","41º55'W","13º15'S",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-08-20 14:57:59-03","UFSC","FLOR","63242","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, M.K.","Fiaschi, P.; Vaio, M.; Costa, T.S.","4792","2017","02","12",NA,"Brasil","Minas Gerais","Distrito de João Pinto. Trilha para o Pico do Padre Ângelo.","-41.583333","-19.25",NA,NA,NA,"Arvoreta, ca. 4 m alt. Flores ocre-ferrugíneas na face abaxial. Frutos imaturos verdes. Amostra em sílica-gel Habitat: Campo rupestre entremeado por capões de floresta ombrófila densa","FLOR0063242","FLOR0063242","Conselheiro Pena",NA,NA,"2018","41º35'W","19º15'0''S","10","05",NA,NA,NA,NA,NA,NA
"222","2021-03-04 15:45:04-03","IF","SPSF","50311","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","C.P.Candido","C.P.Candido & A.B.Martins & E.D.Silva & K.F.Rodrigues & R.Belinello","116","2003","12","08","América do Sul","Brasil","SP","Serra do Cabral","-44.391111","-17.6575","1127","1127",NA,"COLETA: Arbusto de 2m; GEOGRAFIA: Cerrado alto;",NA,NA,"Joaquim Felício",NA,NA,"2003",NA,NA,"11","30","Magnoliopsida",NA,NA,NA,NA,NA
"223","2017-06-29 16:40:59-03","CAS","CAS-BOT","398153","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R. Goldenberg","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9625","2009","2",NA,"South America","Brazil","Minas Gerais","Municipio Diamantina. Cadeia do Espinhaço. 18 km west of Hwy MG-220 along the road to Conselheiro Mata.","-43.82372","-18.30142","1290",NA,NA,"Tree to 4 m tall. Immature fruits green. One plant seen.",NA,NA,NA,NA,NA,NA,"43.82372° W","18.30142° S",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"224","2014-04-03 10:03:02-03","CAS","CAS-BOT","354001","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Mamede, M. C. H.; Harley, R. M.; Giulietti, A. M.; Stannard, B.","6260","1984","11",NA,"South America","Brazil","Minas Gerais","Margem da Estrada Diamantina - Extração, cerca de 2km da cidade","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto até 3,0m alt; flores alvas perfumadas. Flora de Campos Rupestres. SPF 35862",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"225","2014-04-03 10:19:06-03","CAS","CAS-BOT","354002","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Mello-Silva, R.; Pirani, J. R.","12227","1989","3",NA,"South America","Brazil","Minas Gerais","Plato de Guida. Próximo ao antigo leito da estrada-de-ferro","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, 60cm alt., entre grandes rochas, em solo arenoso. Folhas discolores com face inferior ferrugínea, superior verde. Frutos imaturos verde-claros. Flora de Campos Rupestres.",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"226","2019-11-21 10:10:16-03","IBt","SP","346990","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Woodgyer, EM","Ganev, W","344","1992","05","22",NA,"Brasil","Bahia","Caminho Samambaia - Serrinha. Ca 4km de Catolés","-41.85","-13.316667","1300","1300",NA,NA,NA,NA,"Abaíra",NA,NA,"1999","-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:10:16-03","IBt","SP","245420","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Roth, L","16671","1957","02","20",NA,"Brasil","Minas Gerais","Serra do Curral, BR 3 - KM 15","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Belo Horizonte","17082","auto","2011",NA,NA,"07","04",NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:10:16-03","IBt","SP","144836","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Semir, J; Lima, DA","CFSC4812","1973","12","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 125 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto","2011",NA,NA,"07","04",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:10:16-03","IBt","SP","144469","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Semir, J; Sazima, M","CFSC503","1971","12","13",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto","2011",NA,NA,"07","04",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:10:16-03","IBt","SP","195278","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Muniz, CFS; Silva, JS; Mantovani, W; Lewis, GP; Giulietti, AM","CFSC7886","1982","02","18",NA,"Brasil","Minas Gerais","Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Na estrada para Lapinha, mata de galeria ca 4km da cidade","-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,NA,NA,"Santana do Riacho","26557","auto","2011",NA,NA,"07","06",NA,NA,NA,NA,NA,NA
