"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"735","2019-12-13 20:01:50-03","UFMT","UFMT","11787","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Frutuoso, L.C.","3498","1982","07","10","Brasil","Mato Grosso","Poxoréu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-05-17 13:37:55-03","UFMT","UFMT","44197","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Campos, M.F.S.; Gonçalves, S.R.A.","HAF49","2018","04","03","Brasil","Mato Grosso","Cuiabá","-56.201058","-15.5787","-56.201058","-15.5787",NA,NA,"Lima, A.S.; Campos, M.F.S.","2018","09","23","Período de chuvas, amostra HAF-49, nascente 156",NA,NA,"Liana anual, volúvel, herbácea, caule leve e pilosidade translúcida, de 1-2m de comprimento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2018-02-26 18:32:00-03","UFMT","UFMT","42751","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Campos, E.P.; Marchesini, L.; Silveira, G.L.","s.n.","2014","03","07","Brasil","Mato Grosso","Rondonópolis","-54.578378","-16.465103","-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,"Campus Universitário de Rondonópolis.",NA,NA,"herbácea, flores tubulosas com cálice de cor creme e corola rosa claro e escuro.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-12-13 20:01:50-03","UFMT","UFMT","30266","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18224","1997","07","06","Brasil","Mato Grosso","Juína","-58.966667","-11.316667","-58.966667","-11.316667",NA,NA,"Simão-Bianchini, R.","1998",NA,NA,"CA. 27 Km WNW (em linha reta) de Juína.",NA,NA,"Escandente, flores róseas.; Contato Floresta Ombrófila-Floresta Estacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-03-04 15:46:40-03","IF","SPSF","49371","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","M.Pastore & A.Francener & E.P.Fortes & E.E.Macedo","255","2013","02","21","Brasil","SP","Pedregulho","-47.255","-20.119722",NA,NA,NA,NA,"R.S.Bianchini","2013","02","26","P.E.Furnas do Bom Jesus",NA,NA,"COLETA: Erva volúvel. Flores se fechando; cálice verde; corola rosa com o tubo mais escuro; anteras e estigmas alvos; GEOGRAFIA: Ao lado do cafezal, próximo ao P.E Furnas do Bom Jesus;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"740","2021-03-04 15:46:40-03","IF","SPSF","35851","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","D.R.Rossatto","115","2005","12","19","Brasil","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"R.S.Bianchini","2010","05","25","Estação ecológica",NA,NA,"COLETA: XLS: SPSFNovo;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"741","2021-03-04 15:46:40-03","IF","SPSF","33945","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba",NA,"A.C.Aguiar","202","2003","04","20","Brasil","SP","Ribeirão Grande","-48.415556","-24.269167",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Intervales","820","820","COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"742","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in Antillis, Mexico, Venezuela, Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba eustachiana","L.","?","s.n.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In Antillis et Mexico.",NA,NA,"Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,"Northern America",NA,"eustachiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Ackermann","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Lund, PW","770",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Riedel, L","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Regnell, AF","192",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba glaberrima","L.","Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In Brasilia australi, loco accuratius non indicato.",NA,NA,NA,NA,NA,"Southern America",NA,"glaberrima",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba eustachiana","L.","?","s.n.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In Antillis et Mexico.",NA,NA,"Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,"Northern America",NA,"eustachiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Ackermann","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Lund, PW","770",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Riedel, L","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In campis humidis pr. Sorocaba prov. S.Pauli.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba genuina","L.","Regnell, AF","192",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,"Southern America",NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-08 12:39:25-03","UFRGS","ICN","157570","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","184","2008","02","12","Brasil","RS","Ronda Alta","-52.717778","-28.013889","-52.717778","-28.013889","ICN00031877",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"uma duplicata.; trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-08 12:39:25-03","UFRGS","ICN","191062","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Bueno, J; Siqueira, EL","49","2009","03","03","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"ICN00031943",NA,"Ferreira, PPA","2011","10","19",NA,NA,NA,"doação HCF","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"758","2021-02-08 12:39:25-03","UFRGS","ICN","175778","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Fontana, AC","118","2005","04","09","Brasil","PR","Candói","-52.0558013916016","-25.5722007751465",NA,NA,"ICN00031935",NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"Doação HUEM 17382","Dicotyledon",NA,"América do Sul",NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA
"759","2021-02-08 12:39:25-03","UFRGS","ICN","171664","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; et al.","848","2012","02","07","Brasil","RS","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,"ICN00031908",NA,NA,NA,NA,NA,"Parque Estadual do Espinilho, Trilha do rio Quaraí Chico, 30°10'",NA,NA,"et al. = J. Durigon, G.A. Dettke, C.A.D. Welker & E.L.C. Soares; trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA
"760","2021-02-08 12:39:25-03","UFRGS","ICN","141937","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","9055","1975","03","15","Brasil","RS","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,"ICN00031896",NA,"A Ferreira, PP","2011","10","17",NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA,NA
"761","2021-02-08 12:39:25-03","UFRGS","ICN","135595a","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","9054","1975","03","15","Brasil","RS","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,"ICN00031885",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,"Doação de K. Hagelund","Dicotyledon",NA,"América do Sul",NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA,NA
"762","2021-02-08 12:39:25-03","UFRGS","ICN","142375","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","1891",NA,NA,NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031883",NA,"Ferreira, PPA","2011","10","17","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"763","2021-02-08 12:39:25-03","UFRGS","ICN","141939","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","351","1963","02","20","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031907",NA,"A Ferreira, PP","2011","10","17","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"764","2021-02-08 12:39:25-03","UFRGS","ICN","141916","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","11379","1977","03","11","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"ICN00031899",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"36807","auto",NA,NA,NA,NA,NA,NA
"765","2021-02-08 12:39:25-03","UFRGS","ICN","042615a","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Arzivenco, L","s.n.","1975","02","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031886",NA,"Ferreira, PPA","2011","10","15","aterro Praia de Belas",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"766","2021-02-08 12:39:25-03","UFRGS","ICN","042233","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Arzivenco, L","s.n.","1974","11","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031894",NA,"Ferreira, PPA","2011","10","17","aterro Praia de Belas",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"767","2021-02-08 12:39:25-03","UFRGS","ICN","163650","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Camargo, R","s.n.","2003","04","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031915",NA,"Ferreira, PPA","2011","10","21","Três Figueiras",NA,NA,"flor rosada","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"768","2021-02-08 12:39:25-03","UFRGS","ICN","183668","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Farias, M; Neves, LF","s.n.","1991","04","01","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,"ICN00031916",NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"Doação HURG","Dicotyledon",NA,"América do Sul",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"769","2021-02-08 12:39:25-03","UFRGS","ICN","000479","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Schultz, AR","479","1946","04","16","Brasil","RS","São Sebastião do Caí","-51.3755989074707","-29.5867004394531",NA,NA,"ICN00031953",NA,"Ferreira, PPA","2011","10","19","Capella",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"12036","auto",NA,NA,NA,NA,NA,NA
"770","2021-02-08 12:39:25-03","UFRGS","ICN","140763a","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","12800","1979","04","02","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"ICN00031900",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,"Doação de Karner Hagelund. Tem duas plantas na mesma pasta. V. 140763b.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA
"771","2021-02-08 12:39:25-03","UFRGS","ICN","163655","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Magenta, M; Magenta Neto, JE","418","2002","03","29","Brasil","SC","Água Doce","-51.5560989379883","-26.9978008270264",NA,NA,"ICN00031893",NA,"Ferreira, PPA","2011","10","21","rod. 153 km 31",NA,NA,"doação SPF","Dicotyledon",NA,"América do Sul",NA,NA,NA,"52743","auto",NA,NA,NA,NA,NA,NA
"772","2021-02-08 12:39:25-03","UFRGS","ICN","157581","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","195","2008","02","13","Brasil","RS","Salvador do Sul","-51.530556","-29.406667","-51.530556","-29.406667","ICN00031876",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"duas duplicatas.; trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-02-08 12:39:25-03","UFRGS","ICN","157620","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","241","2008","03","10","Brasil","RS","Santa Cruz do Sul","-52.488889","-29.691667","-52.488889","-29.691667","ICN00031927",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-02-08 12:39:25-03","UFRGS","ICN","157641","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","265","2008","03","12","Brasil","RS","Santo Ângelo","-54.331667","-28.388889","-54.331667","-28.388889","ICN00031930",NA,"Ferreira, PPA","2012","05","23",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-02-08 12:39:25-03","UFRGS","ICN","157649","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","275","2008","03","13","Brasil","RS","Santiago","-55.458333","-29.528333","-55.458333","-29.528333","ICN00031934",NA,"Ferreira, PPA","2012","05","23","estrada para São Francisco de Assis RS377 Km302",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-02-08 12:39:25-03","UFRGS","ICN","157480","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Eggers, L","285","2007","10","15","Brasil","PR","Irati","-50.574444","-25.464167","-50.574444","-25.464167","ICN00031895",NA,"Ferreira, PPA","2011","10","17","BR 277 Km 233 em direção à Palmeira próximo ao Hotel e Restaurante Anila",NA,NA,"trepadeira latescente, flor rosa.; beira de estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-02-08 12:39:25-03","UFRGS","ICN","157481","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","84","2007","12","05","Brasil","RS","São Vicente do Sul","-54.544444","-29.650278","-54.544444","-29.650278","ICN00031944",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,"uma duplicata.; trepadeira latescente, corola rosa.; beira de estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-02-08 12:39:25-03","UFRGS","ICN","157487","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","91","2007","12","06","Brasil","RS","Santo Antônio das Missões","-55.2425","-28.449167","-55.2425","-28.449167","ICN00031875",NA,"Ferreira, PPA","2010","09","24",NA,NA,NA,"uma duplicata.; trepadeira latescente, corola rosa.; beira de estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-02-08 12:39:25-03","UFRGS","ICN","157519","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","125","2007","12","18","Brasil","RS","Glorinha","-50.688333","-29.889444","-50.688333","-29.889444","ICN00031874",NA,"Ferreira, PPA","2010","09","24","BR 290, Free Way",NA,NA,"uma duplicata.; trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-02-08 12:39:25-03","UFRGS","ICN","157558","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","171","2008","02","11","Brasil","RS","Nonoai","-52.786944","-27.357778","-52.786944","-27.357778","ICN00031922",NA,"Ferreira, PPA","2011","10","21","estrada para Rio dos Índios",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-02-08 12:39:25-03","UFRGS","ICN","157566","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","179","2008","02","12","Brasil","RS","Miraguaí","-53.674167","-27.526389","-53.674167","-27.526389","ICN00031920",NA,"Ferreira, PPA","2011","10","21","RS330 Km38",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-02-08 12:39:25-03","UFRGS","ICN","157613","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","234","2008","03","10","Brasil","RS","Eldorado do Sul","-51.5525","-30.065278","-51.5525","-30.065278","ICN00031933",NA,"Ferreira, PPA","2010","10","21","BR290 Km134",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-02-08 12:39:25-03","UFRGS","ICN","157628","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","249","2008","03","11","Brasil","RS","Cruz Alta","-53.598889","-28.782222","-53.598889","-28.782222","ICN00031919",NA,"Ferreira, PPA","2011","10","19",NA,NA,NA,"trepadeira latescente, corola branca.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-02-08 12:39:25-03","UFRGS","ICN","157629","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","250","2008","03","11","Brasil","RS","Cruz Alta","-53.598889","-28.782222","-53.598889","-28.782222","ICN00031932",NA,"Ferreira, PPA","2012","05","23",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-02-08 12:39:25-03","UFRGS","ICN","157635","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","258","2008","03","11","Brasil","RS","Condor","-53.412778","-28.099444","-53.412778","-28.099444","ICN00031931",NA,"Ferreira, PPA","2012","05","23",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-02-08 12:39:25-03","UFRGS","ICN","157639","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","263","2008","03","12","Brasil","RS","Giruá","-54.345","-28.088333","-54.345","-28.088333","ICN00031892",NA,"Ferreira, PPA","2010","09","24",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-02-08 12:39:25-03","UFRGS","ICN","157652","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","278","2008","03","13","Brasil","RS","Alegrete","-55.369722","-29.671389","-55.369722","-29.671389","ICN00031891",NA,"Ferreira, PPA","2010","09","04","Cerro do Tigre",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-02-08 12:39:25-03","UFRGS","ICN","163442","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Dettke, GA; Rubio, MAK; Welker, CAD","332","2010","01","14","Brasil","RS","Jaguarão","-53.292222","-32.560833","-53.292222","-32.560833","ICN00031924",NA,"Ferreira, PPA","2011","10","21","caminho para Pelotas 32° 20' 02.1S 53° 10' 23.4W",NA,NA,"beira da estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
