"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"539","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","14435","PreservedSpecimen","Plantae","Poaceae","Erianthus","cf. clandestinus","Erianthus cf. clandestinus","Sallen ex L.B. Sm., assh. & R.M. Klein",NA,"Neves, M.","79","1982","05",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, campo após a Fazenda do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Planta cespitosa, com inflorescência avermelhada, rara, dispersa, em baixada úmida do campo.","HAS0014435",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"78415","auto",NA,NA,NA,NA,NA
"540","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","20475","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Schulz, A.G.","s.n.","1942","12",NA,"Argentina","Chaco","Dep. 1° de Mayo","Colônia Benítez.",NA,NA,NA,NA,NA,NA,"Sobre embalsado, estero pescadero La Boga. Espiga rosada. Intercâmbio com o Herbário A.G. Schultz. N° 3724.","HAS0020475",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","20480","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Schulz, A.G.","s.n.","1944","11",NA,"Argentina","Chaco","Dep. 1° de Mayo","Colônia Benítez. Próximo ao rio Iné.",NA,NA,NA,NA,NA,NA,"Intercâmbio com o Herbário A.G. Schulz. N° 9114.","HAS0020480",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","572","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack","Porto, M.L.","Callegari, S.M.; Porto, M.L.","47","1974","08",NA,"Brasil","Rio Grande do Sul","Canela","Caracol","-50.854669","-29.311825","-50,854669","-29,311825","670","670","macega-estaladeira; beira de penhasco, sobre basalto","HAS0000572",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-01 09:01:51-03","MCN-FZBRS","HAS","12219","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","Mariath, J.E.","Martins, S.A.","320","1980","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Polícia.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva ereta com espata paleácea e inflorescência branca, numerosa e agrupada em campo sujo na encosta, solo granito.","HAS0012219",NA,"1980","09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"544","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8886","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","Waechter, J.L.","Waechter, J.L.","745","1978","02",NA,"Brasil","Rio Grande do Sul","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"beira de mato; solo úmido","HAS0008886",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"545","2019-11-21 10:16:46-03","IBt","SP","117547","S","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","(Walter) Pers.",NA,"Leonard, SW; Radford, AE","2199","1968","10","23","Estados Unidos","North Carolina","Columbus","Pine savanna along NC-130, 2.1 miles northwest of Old Dock.",NA,NA,NA,NA,NA,NA,NA,"SP038157","SP038157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:16:46-03","IBt","SP","69359","S","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","(Walter) Pers.",NA,"Macedo, A","1386","1948","11","14","Brasil","Minas Gerais","Ituiutaba","Vertente do Neca Gurita.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,"SP038156","SP038156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA
"547","2019-11-21 10:16:46-03","IBt","SP","42431","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Pickel, B","4570","1940","01","21","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-21 10:16:46-03","IBt","SP","122261","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Irwin, HS; et al.","12948","1966","02","16","Brasil","Goiás","Veadeiros","Chapada dos Veadeiros, Ca. 30 km NW of Veadeiros.",NA,NA,NA,NA,"1000","1000",NA,"SP038182","SP038182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-21 10:16:46-03","IBt","SP","122261a","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Irwin, HS; et al.","12948","1966","02","16","Brasil","Goiás","Veadeiros","Chapada dos Veadeiros, Ca. 30 km NW of Veadeiros.",NA,NA,NA,NA,"1000","1000",NA,"SP038183","SP038183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-11-21 10:16:46-03","IBt","SP","129907","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Skvortzov, B","195","1963","12","12","Brasil","São Paulo","São Paulo","Parque do Estado, Ca. 10 km south and 0.8-1.0 km east of center of São Paulo (Praça da Sé).","-46.633333","-23.6","-46.633333","-23.6","760","820",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:16:46-03","IBt","SP","130659","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Eiten, G; Eiten, LT","2585","1961","04","13","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Campo das Sete Lagoas. Fazenda Campininha, just north of Rio Mogi-Guaçu. Ca. 5 km NNW of Padua Sales.","-47.116667","-22.183333","-47.116667","-22.183333","575","625",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-12-17 09:29:06-03","IBt","SP","197859","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Maruffa, AC; Custodio Filho, A","89","1984","01","04","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,NA,"SP038185","SP038185","2016","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-21 10:16:46-03","IBt","SP","160829","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Davidse, G","Davidse, G; D'Arcy, WG","11322","1976","03","15","Brasil","Paraná",NA,"41 km E of Guarapuava along highway BR-277 to Curitiba.",NA,NA,NA,NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-12-17 09:29:06-03","IBt","SP","235707","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Killeen, TJ","1787","1986","02","15","Bolívia","Santa Cruz","Ñuflo de Chavez","Est. Las Madres, curuche near fronte gate, 9 km N of Concepción.","-62","-16","-62","-16","500","500",NA,"SP038180","SP038180","2016","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-21 10:16:46-03","IBt","SP","319961","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Batalha, MA","860","1996","02","06","Brasil","São Paulo","Santa Rita do Passa Quatro","Cerrado Pé-de-Gigante, A.R.I.E. Cerrado Pé-de-Gigante.","-47.566667","-21.6","-47.566667","-21.6",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:16:46-03","IBt","SP","415439","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Graciano Ribeiro, D; Filgueiras, TS","95","2005","10","18","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. UnB.","-47.9","-15.916667","-47.9","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-21 10:16:46-03","IBt","SP","42400","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Pickel, B","4537","1940","01","21","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-11-21 10:16:46-03","IBt","SP","81814","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD; Eiten, G","4676","1965","02","14","Brasil","São Paulo","Registro","Just outside village of Sete Barras.","-47.916667","-24.4","-47.916667","-24.4","25","25",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-11-21 10:16:46-03","IBt","SP","81850","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4626","1965","02","10","Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal, 6 km N of Paraguaçu Paulista.","-50.566667","-22.283333","-50.566667","-22.283333","500","500",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-17 09:29:06-03","IBt","SP","488155","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Rodrigues, RS; Filgueiras, TS; Kawakita, K","310","2013","01","29","Brasil","São Paulo","Guarulhos","Ao lado de caixa d'água próximo ao Parque Municipal Sítio da Candinha.","-46.463583","-23.399889","-46.463583","-23.399889","714","714",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-11-21 10:16:46-03","IBt","SP","489965","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Eiten, G; et al.","3023","1961","06","19","Brasil","São Paulo","São Carlos",NA,"-47.916667","-21.966667","-47.916667","-21.966667","850","850",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-21 10:16:46-03","IBt","SP","81862","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4625","1965","02","10","Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista, 6 km N of city of Paraguaçu Paulista.","-50.566667","-22.283333","-50.566667","-22.283333","500","500",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-21 10:16:46-03","IBt","SP","81880","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4547","1965","02","06","Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista, 6 km N of city of Paraguaçu Paulista (on road to Borá).","-50.566667","-22.283333","-50.566667","-22.283333","500","500",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-11-21 10:16:46-03","IBt","SP","81797","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD; Eiten, G","4677","1965","02","15","Brasil","São Paulo","Jacupiranga","Ca. 6 km S of Jacupiranga on road to Cananéia.","-48","-24.733333","-48","-24.733333","50","100",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-21 10:16:46-03","IBt","SP","9607","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","s.col.","s.n.","1894","04","07","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-21 10:16:46-03","IBt","SP","415425","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Graciano Ribeiro, D; Filgueiras, TS","161","2004","12","15","Brasil","Distrito Federal","Brasília","Área Alfa da Marinha. Próximo à lagoa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"567","2019-11-21 10:16:46-03","IBt","SP","225302","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Heringer, EP; et al.","5979","1981","01","14","Brasil","Distrito Federal","Brasília","BR-251, cerca de 6 km depois da Cachoeirinha.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"568","2019-11-21 10:16:46-03","IBt","SP","235653","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Irwin, HS; Soderstrom, TR","5168","1964","08","16","Brasil","Distrito Federal","Brasília","Chapada da Contagem, Ca. 20 km E of Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"SP038181","SP038181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"569","2020-12-17 09:29:06-03","IBt","SP","101291","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4938","1965","03","04","Brasil","Distrito Federal","Brasília","Rib. Sobradinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2016","10","20",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"570","2020-12-17 09:29:06-03","IBt","SP","183865","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Burman, AG","190","1978","02",NA,"Brasil","Minas Gerais","Francisco Sá","Serra de São Calixto","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,NA,"2009","01","05",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA
"571","2020-12-17 09:29:06-03","IBt","SP","85844","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4261","1965","01","22","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"SP038184","SP038184","2016","10","20",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"572","2019-11-21 10:16:46-03","IBt","SP","318609","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Shirasuna, RT","Allem, A; Vieira, G","1886","1978","03","17","Brasil","Rio Grande do Sul","Bagé","BR 153, km 190, Dist. Aceguá.","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"2002","10",NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA
"573","2019-11-21 10:16:46-03","IBt","SP","318650","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Valls, JFM","Valls, J; et al.","1497","1971","04","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Passo do Inferno.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"574","2020-12-17 09:29:06-03","IBt","SP","51190","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Orth, C","s.n.","1934","10","10","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"2016","10","20",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA
"575","2019-11-21 10:16:46-03","IBt","SP","159996a","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Davidse, G; D'Arcy, WG","11182","1976","03","12","Brasil","Rio Grande do Sul","Sarandi","Just outside of Sarandi.","-52.9230995178223","-27.9438991546631",NA,NA,"540","540",NA,"SP038179","SP038179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20705","auto",NA,NA,NA,NA,NA
"576","2019-11-21 10:16:46-03","IBt","SP","159996","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Davidse, G; D'Arcy, WG","11182","1976","03","12","Brasil","Rio Grande do Sul","Sarandi","Just outside of Sarandi.","-52.9230995178223","-27.9438991546631",NA,NA,"540","540",NA,"SP038178","SP038178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20705","auto",NA,NA,NA,NA,NA
"577","2019-11-21 10:16:46-03","IBt","SP","318756","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Valls, JFM","Valls, J; et al.","2864","1973","11","15","Brasil","Rio Grande do Sul","Taquara","Entre Taquara e São Francisco de Paula, no km 76 da RS-2.","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22252","auto",NA,NA,NA,NA,NA
"578","2019-11-21 10:16:46-03","IBt","SP","235279","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Hashimoto, G","10803","1984","03","15","Brasil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA
"579","2019-11-21 10:16:46-03","IBt","SP","48062","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Kuhlmann, M","277","1942","12","22","Brasil","São Paulo","Amparo","Monte Alegre.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"580","2019-11-21 10:16:46-03","IBt","SP","175552","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Bockermann, W","s.n.","1981","02","28","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico.","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"581","2019-11-21 10:16:46-03","IBt","SP","159390","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Davidse, G; D'Arcy, WG","10524","1976","02","25","Brasil","São Paulo","Atibaia","Ca. 9 km south of Atibaia.","-46.5499992370605","-23.1100006103516",NA,NA,"800","800",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"582","2020-03-12 10:23:54-03","IBt","SP","465627","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Garcia, CA","Sampaio, PSP; Martins, SE","551","2001","10","10","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"2003","01","27",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"583","2019-11-21 10:16:46-03","IBt","SP","209443","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Silva, TS","Kazama, E; Nagaoka, LY; Panegassi, VR","18","1985","09","18","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP038186","SP038186","1997",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"584","2019-11-21 10:16:46-03","IBt","SP","209442","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Silva, TS","327","1984","03","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2016","10","20",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"585","2019-11-21 10:16:46-03","IBt","SP","309653","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Shirasuna, RT","Longhi Wagner, HM; et al.","3123","1996","01","24","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"586","2019-11-21 10:16:46-03","IBt","SP","81979","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4120","1965","01","01","Brasil","São Paulo","Matão","IRI Agr. Station, a few km from Matão.","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA
"587","2019-11-21 10:16:46-03","IBt","SP","52603","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Zagatto, O","s.n.","1941","02","21","Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA
"588","2019-11-21 10:16:46-03","IBt","SP","81856","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Clayton, WD","4622","1965","02","10","Brasil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista, 6 km N of city of Paraguaçu Paulista.","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA
"589","2019-11-21 10:16:46-03","IBt","SP","113887","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Sendulsky, T","1093","1970","12","27","Brasil","São Paulo","Praia Grande","Florida.","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA
"590","2019-11-21 10:16:46-03","IBt","SP","412195","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Shirasuna, RT; et al.","2220","2009","03","06","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"591","2019-11-21 10:16:46-03","IBt","SP","93406","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS","Mimura, I","492","1962","08","07","Brasil","São Paulo","São José dos Campos","Parte inferior da encosta leste do vale do Córrego da Ressaca, 6.5 km ao SW ao longo da Rodovia Pres. Dutra da saída para São José dos Campos, e dentro de 500 m ao SE da rodovia.","-45.8800010681152","-23.1700000762939",NA,NA,"560","590",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA
