"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"156","2020-12-21 16:47:00-03","MBM","MBM","28966","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Kummrow, R.","209","1974","01","30","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM028966","MBM028966",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:47:00-03","MBM","MBM","5827","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","17545","1967","10","22","Brazil","Paraná","Curitiba","Rodovia do Xisto Rio Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM005827","MBM005827",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:47:00-03","MBM","MBM","132449","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53656","1989","12","05","Brazil","Paraná","General Carneiro","Colônia Mendes","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,"MBM132449","MBM132449",NA,NA,NA,"Southern America",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:47:00-03","MBM","MBM","73823","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Oliveira, P.I.","351","1982","02","03","Brazil","Paraná","Lapa","Lapa, arredores","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM073823","MBM073823",NA,NA,NA,"Southern America",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:47:00-03","MBM","MBM","253038","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ribas, O.S.","Jönsson, G.","109","1914","03","23","Brazil","Paraná","Paranaguá","Jacareí","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM253038",NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:47:00-03","MBM","MBM","156698","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Ziller, S.R.; et al.; et al.","292","1992","11","11","Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM156698","MBM156698",NA,NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:47:00-03","MBM","MBM","198435","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.; Deodato, F.; Poliquesi, C.B.; Deodato, F.","1665","1996","04","09","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM198435","MBM198435",NA,NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:47:00-03","MBM","MBM","64341","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Oliveira, P.I.","114","1979","10","24","Brazil","Paraná","São José dos Pinhais","Boneca do Iguaçu","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM064341","MBM064341",NA,NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:47:00-03","MBM","MBM","5826","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","17655","1967","10","30","Brazil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM005826","MBM005826",NA,NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:47:00-03","MBM","MBM","118654","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Britez, R.M.","Britez, R.M.; et al.; et al.","1210","1986","11","30","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118654","MBM118654",NA,NA,NA,"Southern America",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:47:00-03","MBM","MBM","320911","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Sartori, M.","85","2006","05","03","Brazil","Paraná","São Mateus do Sul","Minas de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"800","800","Interior da mata.","MBM320911","MBM320911",NA,NA,NA,"Southern America",NA,NA,"31353","auto","2006","07",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:47:00-03","MBM","MBM","61610","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Landrum, L.R.","2677","1977","11","22","Brazil","Santa Catarina","Lages","18km south of Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"MBM061610","MBM061610",NA,NA,NA,"Southern America",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:47:00-03","MBM","MBM","165226","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5755","1992","04","11","Brazil","Santa Catarina","Três Barras","Parque Nacional de Três Barras, FLONA","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,NA,"MBM165226","MBM165226",NA,NA,NA,"Southern America",NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:21:56-03","JBB","HEPH","31247","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Oliveira, AA de","Oliveira, AA de","1264","2015","03","05","Brasil","Santa Catarina","Macieira","Paiol da Pedra-Macieira","-51.303333","-26.818889","-51.303333","-26.818889","931","931",NA,NA,NA,"Dicotyledon","Lamiales",NA,"Southern America",NA,NA,NA,NA,"2015","03","05",NA,NA,NA,NA,NA
"170","2020-12-11 11:42:41-03","UFMG","BHCB","54437","PreservedSpecimen","Plantae","Verbenaceae","Duranta","parvifolia","Duranta parvifolia","Moldenke",NA,"Barreto, HLM","11057","1940","11","06","Brasil","Minas Gerais","Poços de Caldas","Campo do Faco","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Arbusto, 2,5m. Flor azul. Muito frequente.; Arbusto, 2,5m. Flor azul. Muito frequente.; Capão","BHCB000445","BHCB000445","Dicotyledon",NA,"Typus?","Southern America",NA,NA,"23696","auto","1950",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:42:41-03","UFMG","BHCB","96550","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4224","2005","11","21","Brasil","Paraná","Ponta Grossa","Reserva Natural Buraco do Padre.","-49.980556","-25.171667","-49.980556","-25.171667","968","968","Árvore, 5m de altura, na mata; flores brancas com manchas lilases. Material preservado em álcool antes da secagem.","BHCB010203",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,"2013","04",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:21:59-03","UFPR","UPCB","11673","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Contin, L.F.","Bidá, A.",NA,"1980","03","02","Brasil","Paraná","Curitiba","Capão do Setor de Ciências Biológicas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 3,5m, sem flor, fruto amarelo, com espinhos..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1980","05",NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:21:59-03","UFPR","UPCB","18202","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","53656","1989","12","05","Brasil","Paraná","General Carneiro","Col. Mendes","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Arbusto, 3m, flor lilás. Orla de capão..",NA,NA,NA,NA,NA,NA,NA,NA,"33284","auto","1990","01","01",NA,NA,NA,NA,NA
"174","2021-02-11 17:21:59-03","UFPR","UPCB","14350","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Britez, R.M.","Britez, R.M.","1210","1986","11","30","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arbusto 2,5m, flores lilases, coleada a beira do caminho em floresta de araucária alterada..",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:21:59-03","UFPR","UPCB","25764","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Dittrich, V.A.O.","Dittrich, V.A.O.","13","1995","10","19","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,70m, flor lilás. Área alagada..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1995","11",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:21:59-03","UFPR","UPCB","68307","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Bolson, M.","322","2010","03","16","Brasil","Paraná","Curitiba","Parque São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","2010","07","08",NA,NA,NA,NA,NA
"177","2021-02-11 17:21:59-03","UFPR","UPCB","11708","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Equipe","Ademir","202","1980","03","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"920","920","Bastante freqüente na região. Mata do Setor de Ciências Biológicas..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:21:59-03","UFPR","UPCB","91725","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Braga, R.","Moreira Filho, H.","67","1955","12",NA,"Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,50m. Orla da estrada de rodagem..","UPCB0028331","UPCB0028331",NA,NA,NA,NA,NA,NA,"25180","auto","1961","02",NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:21:59-03","UFPR","UPCB","2973","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Braga, R.","Moreira Filho, H.","67","1955","12",NA,"Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,50m. Orla da estrada de rodagem..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1961","02",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:21:59-03","UFPR","UPCB","2752","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Braga, R.","Moreira Filho, H.","67","1955","12",NA,"Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,50m. Orla da estrada de rodagem..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1961","02",NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:21:59-03","UFPR","UPCB","24024","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Guimarães, O.A.","Silva, S.M.",NA,"1986","06","19","Brasil","Paraná","Piraquara","BR 277, km 63,2, 2km, margem direita da rodovia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbusto, fruto amarelo..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto","1995","04",NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:21:59-03","UFPR","UPCB","14680","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Braga, R.","Lange, R.","1058","1957","11","05","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Coletado no limite do capão com o campo..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1958","01","01",NA,NA,NA,NA,NA
"183","2021-02-11 17:21:59-03","UFPR","UPCB","2479","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Lange, R.B.","1058","1957","11","05","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 4-5m. Limite do capão com o campo..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:21:59-03","UFPR","UPCB","76671","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Lange, R.B.","1058","1957","11","05","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 4-5m. Limite do capão com o campo..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:21:59-03","UFPR","UPCB","20543","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Rittes, J.R.",NA,"1992","01","27","Brasil","Paraná","Curitiba","Capão do Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-11 17:21:59-03","UFPR","UPCB","13373","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cervi, A.C.","Cervi, A.C.","2024","1982","10","29","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta, flor azul..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1984","01","04",NA,NA,NA,NA,NA
"187","2021-02-11 17:21:59-03","UFPR","UPCB","30826","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Kozera, C.","Anjos, R.A.M.","17","1996","11","18","Brasil","Paraná","Curitiba","Centro Politécnico da UFPR","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Erva escandente, corola violeta e branca. Beira do capão do Setor de Ciências Biológicas..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1996","11",NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:21:59-03","UFPR","UPCB","13374","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cervi, A.C.","Cardoso da Silva, F.","675","1983","04","17","Brasil","Paraná","Curitiba","Centro Politécnico, próximo BR 116","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Mata de galeria..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1985","06",NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:21:59-03","UFPR","UPCB","6878","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","17655","1967","10","30","Brasil","Paraná","São José dos Pinhais","Colonia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta flor anil, orla do capão..",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto","1968","03",NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:21:59-03","UFPR","UPCB","51424","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Liebsch, D.","Liebsch, D.","965","2004","11","18","Brasil","Paraná","Palmas","Fazenda Santa Cruz","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Arbusto escandente, flor amarela. Floresta ombrófila montana. Alt.: 1035m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto","2004","01","01",NA,NA,NA,NA,NA
"191","2021-02-11 17:21:59-03","UFPR","UPCB","68323","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Bolson, M.","342","2010","05","13","Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","2010","07","08",NA,NA,NA,NA,NA
"192","2021-02-11 17:21:59-03","UFPR","UPCB","74549","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Bolson, M.","453","2010","11","19","Brasil","Paraná","Curitiba","Jardim Botânico Municipal - Entorno da mata","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista. Árvore. 5m. UPCB-DNA N°1795.",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","2010","01","01",NA,NA,NA,NA,NA
"193","2021-02-11 17:21:59-03","UFPR","UPCB","15628","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","48845","1984","12","01","Brasil","Paraná","Curitiba","Lago Azul","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 3m, flor lilás. Matinha de galeria do rio Iguaçu..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1985","01",NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:21:59-03","UFPR","UPCB","25766","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Kozera, C.","Kozera, C.","11","1995","10","26","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore ca. 3m, flores violáceas..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1995","11",NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:21:59-03","UFPR","UPCB","25765","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Kozera, C.","Kozera, C.","10","1995","10","26","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 4m, flor violácea, fruto amarelo..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1995","11","23",NA,NA,NA,NA,NA
"196","2021-02-11 17:21:59-03","UFPR","UPCB","8988","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Trancoso, N.S.","Hatschbach, G.","22976","1969","11","21","Brasil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 2m, flor lilás. Orla mata de galeria..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1971","01","01",NA,NA,NA,NA,NA
"197","2021-02-11 17:21:59-03","UFPR","UPCB","24037","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Acra, L.A.","Bidá, A.","598","1984","11","15","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-11 17:21:59-03","UFPR","UPCB","24117","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Acra, L.A.","Bidá, A.","245","1984","01","12","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore..",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-07-13 20:38:00-03","MO","MOBOT","2888350","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","H.N. Moldenke, April","C.W.H. Mosen","Mosén 644","1873","11","15","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-02-23 09:58:00-03","MO","MOBOT","2888760","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita glabrescens","Moldenke","H.N. Moldenke, October","Anders F. Regnell","Regnell I 384","1862",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"glabrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-03-02 10:37:00-03","MO","MOBOT","2888188","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita glabrescens","Moldenke","H.N. Moldenke, October","Johan F. Widgren","Widgren s.n.","1845","11","22","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"glabrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-02-06 22:26:00-02","MO","MOBOT","2066085","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","R.Liesneer (MO)","Ronaldo Wasum","Wasum 10322","1994","11","25","Brazil","Rio Grande do Sul",NA,"Viveiro Florestal.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"203","2009-07-31 05:57:00-03","MO","MOBOT","2345281","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Caro, J. A.","José E. Montes","Montes 3460","1948","5","6","Argentina","Misiones","Cainguás","Mineral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-10-18 08:02:00-02","MO","MOBOT","2345305","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Caro, J. A.","F. M. Rodríguez","Rodríguez 3","1909","11","20","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","2888421","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","G. Hatschbach, 1/","Gert G. Hatschbach","Hatschbach 48846","1984","11","22","Brazil","Paraná",NA,"Curitiba. Capanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-08-10 05:49:00-03","MO","MOBOT","2888488","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ronald Liesner","Amaro Macedo","Macedo 2035","1949",NA,NA,"Brazil","Minas Gerais",NA,"Fundaz. [ ].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2012-04-24 11:52:00-03","MO","MOBOT","2888561","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ronald Liesner","Per Dusén","Dusén 15810","1914","11","3","Brazil","Paraná",NA,"Curityba opp., in silvula.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","2888789","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ronald Liesner","Per Dusén","Dusén 7061","1908",NA,NA,"Brazil","Paraná",NA,"Lago, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-03-16 21:29:00-03","MO","MOBOT","2888867","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ronald Liesner","Eduardo Marchesi","Marchesi s.n.","1971",NA,NA,"Argentina",NA,NA,"Uruguay: Artigas. Tomás Gomensoro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-12-04 16:33:00-02","MO","MOBOT","3343111","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","G. Hatschbach","Gert G. Hatschbach|V. Nicolack","Hatschbach 53656","1989","12","5","Brazil","Paraná",NA,"Col. Mendes (mun. General Carneiro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","3343169","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Ronald Liesner","M. Rossato","Rossato 50","1999","6",NA,"Brazil","Rio Grande do Sul",NA,"Mun de Bom Jesus, margens do rio Tainhas. Arvoreta em beira da estrada. 34º00'00S 68º54'22.5W.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2012-04-12 08:04:00-03","MO","MOBOT","2475623","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita glabrescens","Moldenke",NA,"Guido F.J. Pabst|Edmundo Pereira","Pabst 6688","1961","11","9","Brazil","Rio Grande do Sul",NA,"Margen do rio Tojnhas",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"glabrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","2888305","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita glabrescens","Moldenke","H. Moldenke","Leslie R. Landrum","Landrum 3916","1982","12","1","Brazil","Paraná",NA,"Piraquara, ca. 10 km E of Curitiba. Araucaria forests and surrounding campos.","-49.16666","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"glabrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
