"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"422","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106370F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106370F","V0106370F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"423","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106371F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106371F","V0106371F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"424","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106372F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106372F","V0106372F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"425","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106373F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,"V0106373F","V0106373F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"426","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106374F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,"V0106374F","V0106374F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"427","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106375F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106375F","V0106375F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"428","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106376F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106376F","V0106376F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"429","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106377F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106377F","V0106377F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"430","2015-03-07 09:00:16-03","F","FMNH-SEEDPLANTS","V0106378F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106378F","V0106378F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"431","2018-05-14 16:45:36-03","F","FMNH-SEEDPLANTS","V0349060F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,"RRC ID Flag",NA,"R. Reitz","1953","5","14","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,"V0349060F","V0349060F_01 V0349060F_02",NA,NA,"594",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"594",NA,NA
"432","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106816F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106816F","V0106816F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"433","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106817F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106817F","V0106817F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"434","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106818F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106818F","V0106818F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"435","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106819F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106819F","V0106819F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"436","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106820F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106820F","V0106820F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"437","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106821F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106821F","V0106821F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"438","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106822F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106822F","V0106822F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"439","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106823F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106823F","V0106823F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"440","2015-03-07 09:00:34-03","F","FMNH-SEEDPLANTS","V0106824F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106824F","V0106824F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"441","2015-03-07 09:00:54-03","F","FMNH-SEEDPLANTS","V0121347F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0121347F","V0121347F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"442","2019-01-25 15:35:34-02","IAC","IAC","43132","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","L.C. Bernacci et al.","2000","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; E.L.M. Catharino; E.Q. Santos & E. Furlan","2000","08","08","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro, indivíduo P 42.3","-47.092482","-23.714883","-47.092482","-23.714883",NA,NA,NA,NA,"08","08","3425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-23 11:39:23-03","IAC","IAC","45930","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","M.L. Kawasaki","2000","O. Handro","1931","12","16","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"06","16","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-23 11:39:24-03","IAC","IAC","36009","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","M.E.G. Sobral","2002","R.B. Torres et al.","1998","03","23","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,"10","17","438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-11-23 11:39:24-03","IAC","IAC","57067","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","M.E.G. Sobral","2010","A. Stival-Santos; E. Legal & S. Silveira","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27","-49.140000","-27.270000",NA,NA,NA,NA,"08","15","2175","Florística IFFSC 467. Coordenadas originais: 27º16#?#12S, 49º08#?#24W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-11-23 11:39:24-03","IAC","IAC","57152","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","M.E.G. Sobral","2010","A. Stival-Santos; D. Meyer & S. Silveira","2010","07","06","Brasil","Santa Catarina","Biguaçu",NA,"-48.759722","-27.367778","-48.759722","-27.367778",NA,NA,NA,NA,"10","29","3178","Coleta extra IFFSC. Coordenadas originais: 27º22#?#04S, 48º45#?#35W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-07-23 12:16:09-03","CEPLAC","CEPEC","115190","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia",NA,"M. L. Kawasaki",NA,"J. Mattos","1967","07","15","Brasil","Rio de Janeiro","rio de janeiro","95Km ao NO de Mauá.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"14824",NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/1967",NA,NA,NA,NA
"448","2009-11-26 13:54:47-02","INPA","INPAW","3248","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","D. Legrand","1968","Rodrigues, W.A.","1965","09","19","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-02-27 14:03:03-03","UFSJ","HUFSJ","9737","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG","2014","Silva, MF da","1972","07","20","Brasil","Amazonas",NA,"Estrada Manaus-Porto Velho, trecho entre os rios Castanho e Tupana. Mata de terra firme, argilosa.",NA,NA,NA,NA,NA,NA,"HUFSJ009737",NA,NA,NA,"959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-12-20 18:46:45-03","UFSJ","HUFSJ","9736","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","So; Sobral, MEG","2016","Householder, JE","2012","11","27","Brasil","Amazonas","Presidente Figueiredo","Presidente Figueiredo, Rio Uatumã near the Balbina water reservoir. On the road towards the ATTO climate research station site.","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,"HUFSJ009736",NA,"08",NA,"2185",NA,NA,NA,NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA
"451","2019-02-27 14:03:06-03","UFSJ","HUFSJ","5641","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","2013","Bosio, F","2007","07","20","Brasil","Santa Catarina","Brusque","Bairro Cedrinho. Floresta Ombrófila Densa. Mata Atlântica.","-48.925164","-28.439194","-48.925164","-28.439194",NA,NA,"HUFSJ005641",NA,NA,NA,"8","Árvore, ramos com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-02-27 14:03:06-03","UFSJ","HUFSJ","6367","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","2014","Kuniyoshi, YS","1985","04","26","Brasil","Paraná","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras. Floresta Ombrófila Densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,"600","600","HUFSJ006367",NA,NA,NA,"6030","Árvore, casca lisa esbranquiçada, botões florais.",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"453","2019-02-27 14:03:06-03","UFSJ","HUFSJ","6323","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","1997","Roderjan, CV; Kuniyoshi, YS","1986","05","03","Brasil","Paraná","Guaraqueçaba","Floesta Ombrófila Densa das Terras Baixas.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUFSJ006323",NA,"09","12","526","Árvore, floresta de planícies. Frutos maduros.",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"454","2019-02-27 14:03:06-03","UFSJ","HUFSJ","6366","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","2014","Lima, RX; Svolenski, AC; Buck-Silva, L",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Rio dos Patos. Floresta Ombrófila Densa de Terras Baixas.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUFSJ006366",NA,NA,NA,"s.n.","Árvore, 5m, flores em botões florais brancos.",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"455","2020-09-22 13:48:58-03","USP","SPFW","5017","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","acrantha","Aulomyrcia acrantha","O.Berg.","Serviço Florestal",NA,"Sem coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-11-04 17:30:01-03","UEM","HUEM","31460","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D Legrand.","Sobral, M","2017","L.G.Temponi; J.M.Silva; E.F.Costa","2010","03","20","Brasil","Paraná","Ilha do Superagui","Trilha para a Praia Deserta","-48.243889","-25.461917","-48.243889","-25.461917",NA,NA,"HUEM000011624","HUEM000011624","01","27","749","Arbusto, 2,5m. Botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-02-12 15:02:19-03","UFSCar","SPSC","7597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"J.J. Soares","2004","09","02","Brasil","São Paulo","Rio Claro","Serra d'água.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-11-12 17:02:00-03","UEL","FUEL","28252","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","2000","Souza, LRM; et al.","1997","07","09","Brasil","Paraná","Guaraqueçaba","Sítio Cachoeira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL012104",NA,NA,NA,"212",NA,"Tracheophyta","Myrtales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-12 17:02:00-03","UEL","FUEL","9894","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Silva, SM","1988","Souza, WS; Silva, SM; Britez, RM","1988","05","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL012109",NA,"04",NA,"1284",NA,"Tracheophyta","Myrtales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-12 17:02:00-03","UEL","FUEL","31338","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M","1987","Sacco, JC","1959","05","27","Brasil","Rio Grande do Sul","Pelotas","I.A.S., A.S.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"FUEL010531",NA,"01",NA,"1291",NA,"Tracheophyta","Myrtales",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:06:06-03","UnB","UB","202045","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Legrand, CMDE","1963","Reitz, PR","1956","03","22","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves, no pasto","-48.6618995666504","-26.9078006744385",NA,NA,"10","200",NA,NA,NA,NA,"2879","Árvore com flor branca","Dicotyledoneae",NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:06:09-03","UnB","UB","131682","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Silva, SM","1990","Britez, RM","1987","04","25","Brasil","Paraná ","Paranaguá ","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"1450","Flores brancas e frutos imaturos.; Árvore 12m.; Restinga","Dicotyledoneae",NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:06:09-03","UnB","UB","131684","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Jaramillo, JBC",NA,"Catharino, ELM","1986","05","22","Brasil","São Paulo","Iguapé",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"802","Frutos maduros cor de vinho.; Arvoreta 5m.; Restinga","Dicotyledoneae",NA,"Southern America",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"464","2020-08-20 20:40:33-03","UFSC","FLOR","960","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Legrand, C.D.","1963","Reitz, R.; Klein, R.M.","1956","03","22","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luiz Alves.","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","FLOR0000960",NA,NA,NA,"2879","árvore, flor branca, 10m altura",NA,"Myrtales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"465","2020-08-20 14:58:22-03","UFSC","FLOR","67907","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Külkamp, J.","2019","Külkamp, J.","2019","04","20","Brasil","Santa Catarina","Anitápolis","Rio do Meio (Santa Maria). Em estreita faixa de mata entre o rio e a pastagem.","-49.183611","-27.966389","49º11'1''W","27º57'59''S","400","400","FLOR0067907",NA,"05","01","793","Árvore muito ramificada, 8m, folhas discolores, inflorescências dispostas no ápide dos ramos, flores creme, frutos variam de verde até vermelhos. Nativa. Floresta Ombrófila Densa, local ensolarado, borda de rio e pastagem, frequente n",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-08-20 20:40:33-03","UFSC","FLOR","19356","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Jarenkow, J.A.","1987","Jarenkow, J.A.","1987","05","28","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Ir. Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0019356",NA,NA,NA,"710","árvore, flor branca, 8m altura",NA,"Myrtales",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"467","2020-08-20 14:58:22-03","UFSC","FLOR","40119","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Jarenkow, J.A.","1999","Jarenkow, J.A.","1999","03","15","Brasil","Rio Grande do Sul","São Lourenço do Sul","ca 10 km do trevo de acesso à cidade. na BR- 116, em direção a Camaquã.","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"FLOR0040119",NA,"03",NA,"3862","pétalas e estames brancos, vistosos, aromáticos., 6m altura",NA,"Myrtales",NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA
"468","2020-08-20 14:58:22-03","UFSC","FLOR","29893","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Silveira, N.","1987","Silveira, N.","1987","05","18","Brasil","Rio Grande do Sul","Taquari","Estação Experimental da Secretaria da Agricultura.","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"FLOR0029893",NA,"08","30","4576","arvoreta, Fruto Maduro, maduro, 6m altura",NA,"Myrtales",NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA
"469","2020-08-20 14:58:22-03","UFSC","FLOR","38247","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Rogalski, J.M.","2001","02","07","Brasil","Santa Catarina","Florianópolis","Fundo de Vale na Unidade de Conservação Ambiental Desterro, Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0038247",NA,NA,NA,"s.n.","15,75m altura. Ponto 13C-FV, L-584. DAP 0,27m.",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"470","2020-08-20 20:40:33-03","UFSC","FLOR","1643","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Legrand, C.D.","1967","Klein, R.M.; Bresolin, A.","1967","04","19","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0001643",NA,NA,NA,"7365","árvore, flor em botão, 10m altura",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"471","2020-08-20 20:40:33-03","UFSC","FLOR","4802","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Legrand, C.D.","1966","Reitz, R.; Klein, R.M.","1956","07","16","Brasil","Santa Catarina","Ibirama","Estação Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","FLOR0004802",NA,NA,NA,"1937","árvore, Fruto Maduro, preto, 10m altura",NA,"Myrtales",NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"472","2020-08-20 20:40:33-03","UFSC","FLOR","2396","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Legrand, C.D.","1974","Bresolin, A.","1973","05","09","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"10","10","FLOR0002396",NA,NA,NA,"723","árvore, 12m altura",NA,"Myrtales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"473","2020-08-20 14:58:22-03","UFSC","FLOR","41724","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima, D.F.","2016","Reis, A.","1994","08","30","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","FLOR0041724",NA,"04","15","2358","árvore, 5m altura, fruto Imaturo, verde",NA,"Myrtales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"474","2020-08-20 14:58:22-03","UFSC","FLOR","41715","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima, D.F.","2016","Reis, A.","1996","03","01","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"300","300","FLOR0041715",NA,"04","15","2507","árvore, 3m altura, flor creme",NA,"Myrtales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"475","2020-01-31 10:39:10-03","IFAM","EAFM","10997","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Chaves, MS","2015","Chaves, M.S.; Chaves, R.S.","2015","04","30","Brasil","Pará","Santarém","Reserva Extrativista Tapajós/Arapiuns, Comunidade, Coletado na mata próximo a roça do Sr. Beto","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"EAFM000010997",NA,"04","30","70","; HABITAT: Terra-firme; DESC: Arvoreta; 3 m de altura.",NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
