"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00934963","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J. A. Ratter","R6732","South America","Brazil","Maranhão","Transect area 4, near Pedra Caida on the Carolina-Estreito road","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934963","Magnoliophyta","Fabales","Benth.","1993","NY00934963_01","V. R. Scalon","07","04","Carolina","-47.45","-6.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00934994","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"T. C. Plowman","8140","South America","Brazil","Tocantins","Road from highway BR-153 to Itaporã, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968947' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934994","Magnoliophyta","Fabales","Benth.","1980","NY00934994_01","V. R. Scalon","01","31","Presidente Kennedy","-48.6008","-8.5006","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","459588","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"G. Eiten","3387","South America","Brazil","São Paulo","2.1km due SW of center of city of Ibaté","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464463' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459588","Magnoliophyta","Fabales","Benth.","1961","NY00459588_01","V. R. Scalon","11","30","Ibaté","-48.02","-21.97","825","825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-11-01 12:30:00-02","NY","NYBG","459589","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J. C. Lindeman","977","South America","Brazil","Paraná","Near airstrip of Fazenda Lagoa, S. of Rio Ivai, ca. 15k E of Sao Tomé","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464464' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459589",NA,"Fabales",NA,"1966","NY00459589_01","V. R. Scalon","04","07","Sao Tomé","-52.5906","-23.5381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","459624","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G. P. Lewis","855","South America","Brazil","Bahia","Km 232 da rodovia BR 242 para Ibotirama. Pai Inacio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459624","Magnoliophyta","Fabales","Mart.","1981","NY00459624_01","G. P. Lewis","12","18","Palmeiras","-41.45","-12.5","775","775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","459632","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36512","South America","Brazil","Bahia","Espigao Mestre. Serra ca. 30km W of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459632","Magnoliophyta","Fabales","Mart.","1972","NY00459632_01","R. C. Barneby","03","03","Barreiras","-44.99","-12.15","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","459634","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36820","South America","Brazil","Bahia","Espigao Mestre, ca. 100km WSW of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459634","Magnoliophyta","Fabales","Mart.","1972","NY00459634_01","R. C. Barneby","03","08","Barreiras","-44.99","-12.15","750","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","459636","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36770","South America","Brazil","Bahia","Espigao Mestre, ca. 100km WSW of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459636","Magnoliophyta","Fabales","Mart.","1972","NY00459636_01","R. C. Barneby","03","07","Barreiras","-44.99","-12.15","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","459620","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"P. von Luetzelburg","26322","South America","Brazil","Ceará",NA,"sheet",NA,"Zugegangen 1935 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459620","Magnoliophyta","Fabales","Mart.","1934","NY00459620_01","E. Forero","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","459622","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"H. S. Irwin","14618","South America","Brazil","Bahia","Drainage of the Rio Corrente, Western Bahia. Rio Piau, ca. 225km SW of Barreiras on road to Posse, Goias","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459622","Magnoliophyta","Fabales","Mart.","1966","NY00459622_01","E. Forero","04","12","Correntina","-44.63","-13.34","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","459629","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"H. da S. Brito","342","South America","Brazil","Bahia","Coleta efetuada no km 30 da BR 242, Rod. Barreiras/Ibotirama","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459629","Magnoliophyta","Fabales","Mart.","1991","NY00459629_01","R. C. Barneby","06","04","Barreiras","-44.99","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","459631","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. M. V. de Carvalho","3029","South America","Brazil","Bahia","Ca. 8km na estrada Andarai/Mucuge.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459631","Magnoliophyta","Fabales","Mart.","1990","NY00459631_01","R. C. Barneby","04","14","Andaraí","-41.33","-12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","459643","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"E. Pereira","10410","South America","Brazil","Bahia","Serra do Tombador","sheet",NA,"A. P. Duarte collection number 9499 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459643","Magnoliophyta","Fabales","Mart.","1965","NY00459643_01","V. R. Scalon","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","459627","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. M. Amorim","584","South America","Brazil","Bahia","Estrada para Ibotirama, BR 242. Coletas no km 21 a partir da sede do municipio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459627","Magnoliophyta","Fabales","Mart.","1992","NY00459627_01","R. C. Barneby","06","13","Barreiras","-44.99","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","459640","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"M. L. Fonseca","512","South America","Brazil","Bahia","Velha da Galinha - Parcela 7. Local a 2km da fazenda Guarata.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276616' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459640","Magnoliophyta","Fabales","Mart.","1995","NY00459640_01","V. R. Scalon","08","26","Correntina","-45.4069","-13.5403","718","718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","459621","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"R. de Lemos Fróes","20179","South America","Brazil","Bahia","Campos Gerais, entre Ibyquara e Mucuge","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459621","Magnoliophyta","Fabales","Mart.","1943","NY00459621_01","E. Forero","02","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-01 13:53:00-02","NY","NYBG","459637","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36770","South America","Brazil","Bahia","Espigao Mestre, ca. 100km WSW of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459637","Magnoliophyta","Fabales",NA,"1972","NY00459637_01","V. R. Scalon","03","07","Barreiras","-44.99","-12.15","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","459639","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"L. G. Viollati","104","South America","Brazil","Bahia","Estrada entre Velha da Galinha e Couro de Porco","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459639","Magnoliophyta","Fabales","Mart.","1989","NY00459639_01","V. R. Scalon","10","17","Correntina","-45.58","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","459635","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36820","South America","Brazil","Bahia","Espigao Mestre, ca. 100km WSW of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459635","Magnoliophyta","Fabales","Mart.","1972","NY00459635_01",NA,"03","08","Barreiras","-44.99","-12.15","750","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","459623","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"R. M. Harley","22657","South America","Brazil","Bahia","Serras dos Lençois. Lower slopes of Morro do Pai Inaçio, ca. 14.5km NW of Lençois just N of the main Seabra-Itaberaba road. E6","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459623","Magnoliophyta","Fabales","Mart.","1980","NY00459623_01","G. P. Lewis","05","26","Palmeiras","-41.47","-12.45","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","459644","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"J. E. R. Collares","122","South America","Brazil","Bahia","BR 242 para Brasilia. Folha SD.23-V-B. Ponto 14","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459644","Magnoliophyta","Fabales","Mart.","1984","NY00459644_01","V. R. Scalon","03","26","Barreiras","-45.63","-12.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","459633","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W. R. Anderson","36512","South America","Brazil","Bahia","Espigao Mestre. Serra ca. 30km W of Barreiras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459633","Magnoliophyta","Fabales","Mart.","1972","NY00459633_01","V. R. Scalon","03","03","Barreiras","-44.99","-12.15","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","459625","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"B. M. T. Walter","2913","South America","Brazil","Bahia","Projeto Ouro-Verde. Rodovia Anel da Soja. Reservas de cerrado entre plantios de soja","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459625","Magnoliophyta","Fabales","Mart.","1997","NY00459625_01","B. M. T. Walter; G. Silva","11","12","Formosa do Rio Preto","-46","-11.45","710","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","459626","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"L. G. Viollati","59","South America","Brazil","Bahia","Estrada entre Estiva e Roda Velha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459626","Magnoliophyta","Fabales","Mart.","1989","NY00459626_01","R. C. Barneby","10","15","Sao Desidério","-46.2756","-12.5072","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00935125","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"O. dos S. Ribas","2503","South America","Brazil","Mato Grosso do Sul","Estrada Bela Vista- Caracol, 10 km L de Caracol","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935125","Magnoliophyta","Fabales","Mart.","1998","NY00935125_01","V. R. Scalon","02","03","Caracol","-57.0242","-22.0142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-11-01 14:07:00-02","NY","NYBG","459675","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"S. B. d. Silva","371","South America","Brazil","Bahia","Roda Velha. SD 23-V-B. Ponto 24","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459675","Magnoliophyta","Fabales",NA,"1984","NY00459675_01","V. R. Scalon","05","28","Correntina","-45.95","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","32384","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Tanabe, R.H.S.",NA,NA,"Brasil","São Paulo","Fazenda Palmeira da Serra",NA,NA,"<ll>dwc_commonname:</ll> 4","BOTU032384",NA,NA,"Benth.","2015",NA,"Escobar, N.A.G.","10","17","Pratânia","-48.733333","-22.733333",NA,NA,"2017","08","29","48°44'w","22°44's",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","14811","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Bicudo, L.R.H.","303",NA,"Brasil","São Paulo",NA,NA,NA,"Planta de 3m de altura, 20 cm de circunferência do tronco a 30 cm do solo, inflorescência branca, odor suave adocicado","BOTU014811",NA,NA,"Mart.","1986",NA,"Bicudo, L.R.H.","01","15","Botucatu","-48.738611","-22.9",NA,NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","13286","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Cataneo, A.C.","9",NA,"Brasil","São Paulo",NA,NA,NA,NA,"BOTU013286",NA,NA,"Mart.","1985",NA,NA,"08","14","Botucatu",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","25784","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"Martins, M.V.","80",NA,"Brasil","São Paulo",NA,NA,NA,"árvore de 3m de altura, borda da vegetação.","BOTU025784",NA,NA,"Mart.","2009",NA,"Martins, M.V.","03","02","Santo Antônio do Aracanguá","-50.348611","-20.926111",NA,NA,NA,NA,NA,"50°20'55w","20°55'34s","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","11054","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Gottsberger, I.S.","21",NA,"Brasil","São Paulo",NA,NA,NA,"Tree, 3 m tall","BOTU011054",NA,NA,"Mart.","1972",NA,"Gissi, D.S.","05","17","Botucatu",NA,NA,NA,NA,"2018","07",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","14810","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Bicudo, L.R.H.","175",NA,"Brasil","São Paulo",NA,NA,NA,"Planta de 3m de altura, tronco com 16 cm de circunferência esverdeada, flores sem odor","BOTU014810",NA,NA,"Mart.","1985",NA,"Bicudo, L.R.H.","12","12","Botucatu","-48.738611","-22.9",NA,NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","28133","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Faraco, A.G.","77",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore, 3,5 m de altura, com fruto","BOTU028133",NA,NA,"Mart.","2005",NA,"Souza, V.C.","07","01","Bauru",NA,NA,NA,NA,"2006","06","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","27092","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Pinheiro, M.H.O.","217",NA,"Brasil","São Paulo",NA,NA,NA,"Planta de 3 m de altura, flores brancas","BOTU027092",NA,NA,"Mart.","1996",NA,"Tamashiro, J.","11","21","Bauru","-49.013333","-22.347222",NA,NA,"1997","10","10","49°00'48w","22°20'50s",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-06 11:42:27-03","UFPI-MRV","HDELTA","208","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Fernandes, A. .","12989",NA,"Brasil","Ceará",NA,NA,NA,"árvoreta, flor marrom","HDELTA000208",NA,NA,"Mart.","1985",NA,"Fernandes A.","02","15","Floresta Nacional do Araripe",NA,NA,NA,NA,"1985","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:43-03","UFRJ","RFA","5294","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","discolor","Stryphnodendron discolor",NA,"Blanchet","3408",NA,"Brasil","Bahia",NA,NA,NA,NA,"RFA37584",NA,NA,"Benth.",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:30:43-03","UFRJ","RFA","19223","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","goyazense","Stryphnodendron goyazense",NA,"H.S. Irwin; R. Souza, J. W. Grear, R. Reis dos Santos",NA,NA,"Brasil","Mato Grosso","Cerrado solo cascalho",NA,NA,"Árvore 4m x 15cm. fruto verde","RFA16059",NA,NA,"Taub.","1966",NA,"E. M. O. Martins","06","07","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"81","2020-06-29 11:30:43-03","UFRJ","RFA","30633","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","goyazense","Stryphnodendron goyazense",NA,"B.A.S. Pereira; D. Alvarenga","3142",NA,"Brasil","Goiás",NA,NA,NA,"Arvoreta cerca de 4 m de altura. Flores branco-amareladas, perfumadas","RFA20296",NA,NA,"Taub.","1996",NA,"B. A. S. Pereira","09","09","Pirenópolis","-49.083333","-15.75","1100","1100",NA,NA,NA,"49º5'W","15º45'S",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-13 09:19:57-03","UFRJ","RFA","18264","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"E.P. Heringer","14843",NA,"Brasil","Goiás",NA,NA,NA,"Apenas com fruto","RFA15445",NA,NA,"Benth.","1975",NA,"E. P. Heringer","08","23","Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,"1975","08","23",NA,NA,NA,"39368","auto",NA,NA,NA,NA,NA
