"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","typeStatus","relatedCatalogItem","sex"
"200","2019-11-13 11:17:24-03","USP","SPF","46470","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Pirani, JR","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807","14056",NA,NA,"auto","252","1982","11","24",NA,NA,"SPF00046470",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:17:24-03","USP","SPF","63518","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Krieger, L","Brasil","Minas Gerais","Leopoldina",NA,"-42.6431007385254","-21.5319004058838","26325",NA,NA,"auto","18719","1981","10","16",NA,NA,"SPF00063518",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:17:24-03","USP","SPF","68168","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Simão-Bianchini, R","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","211","1989","10","23",NA,NA,"SPF00068168",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:17:24-03","USP","SPF","194548","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Bonnet, A","Brasil","Rio de Janeiro","Itaboraí",NA,"-42.8594017028809","-22.7444000244141","16798",NA,NA,"auto","s.n.","2009","04","22",NA,NA,"SPF00194548",NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:17:24-03","USP","SPF","194549","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Bonnet, A","Brasil","Rio de Janeiro","Itaboraí",NA,"-42.8594017028809","-22.7444000244141","16798",NA,NA,"auto","s.n.","2009","04","21",NA,NA,"SPF00194549",NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:17:24-03","USP","SPF","194552","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838","33190",NA,NA,"auto","161","2005","11","24",NA,NA,"SPF00194552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:17:24-03","USP","SPF","178428","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,NA,"auto","248","2006","09","16",NA,NA,"SPF00178428",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:17:24-03","USP","SPF","198978","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Silva, LM","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,NA,"auto","425","1995","08","22",NA,NA,"SPF00198978",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:17:24-03","USP","SPF","43404","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Pirani, JR","Brasil","Rio de Janeiro","Santo Antônio de Pádua",NA,"-42.1803016662598","-21.539400100708","21677",NA,NA,"auto","269","1982","11","25",NA,NA,"SPF00043404",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-10-07 09:18:46-03","UEFS","HUEFS","107443","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Machado, M.","Brasil","Bahia","Umburanas","Delfino, estrada para Campo Formoso, após 1km dobrar à esquerda na estrada para Lages dos Negros, daí são 2km até chegar-se ao local. Planta epífita em Syagrus coronata","-41.195556","-10.363611",NA,NA,NA,NA,"198","2004","03","25",NA,NA,"HUEFS0107443","HUEFS0107443",NA,NA,"41W11'44''","10S21'49''",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"210","2019-10-07 09:18:46-03","UEFS","HUEFS","111476","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","A.M.Calvente","Harley, R.M.","Brasil","Bahia","Rio de Contas","7,9 Km Marcolino Moura, e 2,3 Km da Fazenda Teixeira, em direção de Rio de Contas. Trilha do vale do Rio Baeta.","-41.75","-13.6",NA,NA,"Floresta mesófila alta, nas encostas do vale.",NA,"55433","2005","01","23",NA,NA,"HUEFS0111476","HUEFS0111476","2007","02","41W45'","13S36'",NA,"700","1000","Caryophyllanae",NA,NA,NA,NA
"211","2019-10-07 09:18:46-03","UEFS","HUEFS","114265","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Cardoso, D.","Brasil","Bahia","Anguera","Morro da Fazenda Retiro.","-39.187778","-12.166944",NA,NA,"Fragmento de floresta estacional com afloramentos de quartzito.",NA,"1437","2006","11","21",NA,NA,"HUEFS0114265","HUEFS0114265",NA,NA,"39W11'16''","12S10'1''",NA,"380","380","Caryophyllanae",NA,NA,NA,NA
"212","2019-10-07 09:18:46-03","UEFS","HUEFS","114885","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Melo, E.","Brasil","Bahia","Morro do Chapéu","Fazenda Vanessa. Capim lanceta e Jatobá.","-41.171111","-11.494167",NA,NA,"Vegetação de cerrado.",NA,"4549","2006","10","13",NA,NA,"HUEFS0114885","HUEFS0114885",NA,NA,"41W10'16''","11S29'39''",NA,"1100","1100","Caryophyllanae",NA,NA,NA,NA
"213","2019-10-07 09:18:46-03","UEFS","HUEFS","12720","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","Queiroz, L.P.de","Brasil","Bahia","Feira de Santana",NA,"-39.033333","-12.25",NA,NA,NA,NA,"2926","1992","12","07",NA,NA,"HUEFS0012720","HUEFS0012720","1999","11","39W2'","12S15'",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"214","2019-10-07 09:18:46-03","UEFS","HUEFS","1230","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","Grupo Pedra do Cavalo","Brasil","Bahia","Ipuaçu",NA,"-39.083333","-12.533333",NA,NA,NA,NA,"931","1980","11",NA,NA,NA,"HUEFS0001230","HUEFS0001230","1998","08","39W5'","12S32'",NA,"40","120","Caryophyllanae",NA,NA,NA,NA
"215","2019-10-07 09:18:46-03","UEFS","HUEFS","142708","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Melo, E.","Brasil","Bahia","Umburanas","Borda do Rio Murim.","-41.331389","-10.505833",NA,NA,"Caatinga antropizada.",NA,"5959","2008","10","19",NA,NA,"HUEFS0142708","HUEFS0142708",NA,NA,"41W19'53''","10S30'21''",NA,"755","782","Caryophyllanae",NA,NA,NA,NA
"216","2019-10-07 09:18:46-03","UEFS","HUEFS","144421","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Melo, E.","Brasil","Bahia","Morro do Chapéu","Burado da Duda.","-41.305","-11.828889",NA,NA,"Caatinga.",NA,"6045","2008","11","07",NA,NA,"HUEFS0144421","HUEFS0144421 HUEFS0144421_01 HUEFS0144421_02",NA,NA,"41W18'18''","11S49'44''",NA,"995","995","Caryophyllanae",NA,NA,NA,NA
"217","2019-10-07 09:18:46-03","UEFS","HUEFS","179978","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","M.Machado & T.T.S.Silva","Melo, E.","Brasil","Paraíba","Areia","Brejo Paraibano. Fazenda Saboeiro. Beira da estrada.","-35.675556","-6.999167",NA,NA,NA,NA,"10789","2011","12","09",NA,NA,"HUEFS0179978","HUEFS0179978","2012","07","35W40'32''","6S59'57''",NA,"489","489","Caryophyllanae",NA,NA,NA,NA
"218","2019-10-07 09:18:46-03","UEFS","HUEFS","180005","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","M.Machado & T.T.S.Silva","Melo, E.","Brasil","Paraíba","Bananeiras","Brejo Paraibano. APA do Roncador. Cachoeira do Roncador.","-35.553611","-6.78",NA,NA,"Vegetação aquática e Mata Ciliar.",NA,"10817","2011","12","11",NA,NA,"HUEFS0180005","HUEFS0180005","2012","07","35W33'13''","6S46'48''",NA,"190","190","Caryophyllanae",NA,NA,NA,NA
"219","2019-10-07 09:18:46-03","UEFS","HUEFS","182729","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Melo, E.","Brasil","Paraíba","Pilões","Brejo Paraibano. Cruzeiro do Espinho.","-35.5825","-6.865833",NA,NA,"Mata.",NA,"11010","2012","03","07",NA,NA,"HUEFS0182729","HUEFS0182729",NA,NA,"35W34'57''","6S51'57''",NA,"363","363","Caryophyllanae",NA,NA,NA,NA
"220","2019-10-07 09:18:46-03","UEFS","HUEFS","195638","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Queiroz, A.S.","Brasil","Bahia","Feira de Santana","Fazenda Cruzeiro do Mocó.","-39.045833","-12.222222",NA,NA,NA,NA,"3","2013","04","09",NA,NA,"HUEFS0195638","HUEFS0195638",NA,NA,"39W2'45''","12S13'20''",NA,"191","191","Caryophyllanae",NA,NA,NA,NA
"221","2019-10-07 09:18:46-03","UEFS","HUEFS","25711","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","Bautista, H.P.","Brasil","Bahia","Jacobina","Barracão de cima.","-40.545278","-11.018611",NA,NA,"Vegetação perturbada em áreas de agricultura abandonadas.",NA,"PCD3465","1996","07","06",NA,NA,"HUEFS0025711","HUEFS0025711","1999","11","40W32'43''","11S1'7''",NA,"632","632","Caryophyllanae",NA,NA,NA,NA
"222","2019-10-07 09:18:46-03","UEFS","HUEFS","26535","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","França, F.","Brasil","Bahia","Feira de Santana","Feira de Santana.","-39.016389","-12.313056",NA,NA,NA,NA,"2079","1997","02","06",NA,NA,"HUEFS0026535","HUEFS0026535","1999","01","39W0'59''","12S18'47''",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"223","2019-10-07 09:18:46-03","UEFS","HUEFS","68434","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","M.Machado","Rapini, A.","Brasil","Bahia","Morro do Chapéu","Paredão do Pedro Bravo em direção a Cachoeira do Agreste.","-40.916667","-11.45",NA,NA,NA,NA,"966","2002","12","03",NA,NA,"HUEFS0068434","HUEFS0068434","2010","12","40W55'","11S27'",NA,"966","966","Caryophyllanae",NA,NA,NA,NA
"224","2019-10-07 09:18:46-03","UEFS","HUEFS","69711","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"van den Berg, C.","Brasil","Bahia","Feira de Santana","Maria Quitéria Maria Quitéria, Serra de São José","-38.966667","-12.25",NA,NA,"Mata estacional.",NA,"867","2001","11","25",NA,NA,"HUEFS0069711","HUEFS0069711",NA,NA,"38W58'","12S15'",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"225","2019-10-07 09:18:46-03","UEFS","HUEFS","72414","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Santos, A.K.A.","Brasil","Bahia","Feira de Santana","Fazenda Jibóia. Plantas coletadas sobre rochas nos Inselbergs.","-39.060833","-12.271944",NA,NA,NA,NA,"128","2003","05","13",NA,NA,"HUEFS0072414","HUEFS0072414",NA,NA,"39W3'39''","12S16'19''",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"226","2019-10-07 09:18:46-03","UEFS","HUEFS","92422","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","Harley, R.M.","Brasil","Bahia","Rio de Contas","7,9 km de Marcolino Moura, e 2,3 km da Fazenda Teixeira, em direção de Rio de Contas. Trilha que vai ao Vale do Rio Baeta","-41.75","-13.6",NA,NA,"Floresta mesófila alta, nas encostas do vale do Rio Baeta.",NA,"55343","2004","12","08",NA,NA,"HUEFS0092422","HUEFS0092422","2008",NA,"41W45'","13S36'",NA,"900","900","Caryophyllanae",NA,NA,NA,NA
"227","2019-10-07 09:18:46-03","UEFS","HUEFS","99225","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","M.Machado","Cardoso, D.","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Pátio das Orquídeas.","-40.478333","-12.300833",NA,NA,"Campo rupestre com afloramento de quartzito.",NA,"755","2005","08","20",NA,NA,"HUEFS0099225","HUEFS0099225","2006","01","40W28'42''","12S18'3''",NA,"628","628","Caryophyllanae",NA,NA,NA,NA
"228","2019-10-07 09:18:46-03","UEFS","HUEFS","17325","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.Zappi","Santos, F.A.R.","Brasil","Bahia","Candeal","Estrada Candeal-Tanquinho, a 11,5 km de Tanquinho.","-39.1192016601562","-11.8080997467041","27563",NA,NA,"auto","92","1994","07","08",NA,NA,"HUEFS0017325","HUEFS0017325","1999","09",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"229","2019-10-07 09:18:46-03","UEFS","HUEFS","137386","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","M.Machado","Melo, E.","Brasil","Bahia","Morro do Chapéu","Buraco da Duda ou Buracão.","-41.1561012268066","-11.5500001907349","98143",NA,"Caatinga. Afloramento de calcário.","auto","5650","2008","04","19",NA,NA,"HUEFS0137386","HUEFS0137386","2010","12",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"230","2019-10-07 09:18:46-03","UEFS","HUEFS","166843","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Machado, M.","Brasil","Bahia","Morro do Chapéu","Fazenda Morro Velho. Epífita sobre Cereus jamacaru de 18 metros de altura.","-41.1561012268066","-11.5500001907349","98143",NA,"carrasco","auto","1159","2008","10","11",NA,NA,"HUEFS0166843","HUEFS0166843",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"231","2020-07-23 12:01:23-03","CEPLAC","CEPEC","94699","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana",NA,"C. van den Berg","C. van den Berg","Brasil","Bahia","FEIRA DE SANTANA","Maria Quitéria, Serra de São José.","-38.966667","-12.25",NA,NA,NA,NA,"867","2001","01","25",NA,NA,NA,NA,NA,NA,"38W58'","12S15'",NA,NA,NA,NA,NA,NA,"30/11/2001",NA
"232","2020-07-23 12:01:23-03","CEPLAC","CEPEC","138491","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana",NA,"Gonzaga, D.R.","Gonzaga, D.R.","Brasil","Rio de Janeiro","Areal",NA,"-43.105598449707","-22.2306003570557","11267",NA,"<ll>dwc_commonname:</ll>","auto","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-23 12:01:23-03","CEPLAC","CEPEC","138601","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana",NA,"Freitas, M.F.","Braga, J.M.A.","Brasil","Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314","34388",NA,"<ll>dwc_commonname:</ll>","auto","5393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-23 12:01:23-03","CEPLAC","CEPEC","145963","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana",NA,NA,"L. Scheinvar","Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"<ll>dwc_commonname:</ll>","auto","6335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 14:55:53-03","UnB","UB","119048","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.",NA,"Belém, RP","Brasil","Bahia","Juçari","Plantação de cacau","-39.4953002929688","-15.1913995742798","21386",NA,"Flores esverdeadas.; Epífita.","auto","2328","1966","05","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Widgren, JF","?",NA,NA,"Loco haud accuratius addicto ejusdem provinciae.",NA,NA,NA,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Peckolt, T","Brazil","Rio de Janeiro",NA,"Prope metropolin.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Wawra, H","Brazil","Rio de Janeiro",NA,"Prope metropolin.",NA,NA,NA,NA,NA,NA,"509",NA,NA,NA,"Southern America",NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Gaudichaud Beaupré, C","Brazil","Rio de Janeiro",NA,"Prope metropolin.",NA,NA,NA,NA,NA,NA,"913",NA,NA,NA,"Southern America",NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Riedel, L","Brazil","Rio de Janeiro",NA,"In Monte Corcovado.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Neves Armond, AF","Brazil","Rio de Janeiro",NA,"Prope metropolin.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,"P04P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-04-05 12:31:35-03","UNIVASF","HVASF","21557","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. Zappi","D.S. Fernandes","Brasil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Entrada para Alegre, do povoado Almas",NA,NA,NA,NA,"Epífita escandente em Syagrus coronata (Mart.) Becc., densa população na palmeira. Frutos bacáceos, verdes claros. Material cultivado no VIVASF.",NA,"87","2013","09","04","América do Sul",NA,"HVASF021557",NA,"2020","10","9999.000000","9999.000000","16","1123","1123",NA,NA,NA,NA,"U"
"243","2021-04-05 12:31:35-03","UNIVASF","HVASF","1372","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. Zappi","J.A. Siqueira Filho","Brasil","Pernambuco","Maraial","Engenho Curtume",NA,NA,NA,NA,"Epífita no interior da Mata dom Curtume com ca. 6m comp. Flores brancas, diminutas, com estruturas, reprodutivas alvas.",NA,"753","1997","10","21","América do Sul",NA,"HVASF001372",NA,"2012","12","9999.000000","9999.000000","18","260","260",NA,NA,NA,NA,"U"
"244","2021-04-05 12:31:35-03","UNIVASF","HVASF","7025","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. Zappi","Marcondes Oliveira","Brasil","Bahia","Sento Sé","Serra dos Prazeres",NA,NA,NA,NA,"Erva epífita. Caule esverdeado. Frutos esverdeados. Freqüênte.",NA,"4775","2010","01","27","América do Sul",NA,"HVASF007025","HVASF007025_v01 HVASF007025_v02","2020","10","9999.000000","9999.000000","16","513","513",NA,NA,NA,NA,"U"
"245","2020-10-22 10:12:34-03","IBt","SP","344069","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Zappi, DC","Brasil","Rio de Janeiro","Mauá",NA,NA,NA,NA,NA,NA,NA,"342","1999","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-10 11:27:04-03","IBt","SP","398271","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Santos, AKA","Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546","46325",NA,NA,"auto","128","2003","05","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-22 10:12:34-03","IBt","SP","344073","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Zappi, DC","Brasil","Espírito Santo","Afonso Cláudio",NA,"-41.1239013671875","-20.0741996765137","25110",NA,NA,"auto","410","1999","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-05 09:51:21-03","IBt","SP","359746","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Nic Lughadha, EM","Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621","20815",NA,NA,"auto","233","1999","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-02 08:39:46-03","IBt","SP","278233","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"Catharino, ELM","Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758","26795",NA,NA,"auto","2056","1994","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-02 08:39:46-03","IBt","SP","287492","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Taylor, NP","Miyagi, PH","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666","34059",NA,NA,"auto","519","1995","02","15",NA,NA,NA,NA,"2004","07",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
