"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"128","2021-03-15 16:37:00-03","NY","NYBG","01019659","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) Don","J. W. Grear","H. S. Irwin","10591","1965","11","22","South America","Brazil","Distrito Federal","12 km E. of Brasiliândia, on road (BR41) to Brasília","-48.08806","-15.6833","1225","1225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132186' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019659","NY01019659_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-09-28 15:10:00-03","NY","NYBG","7857","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) Don","J. W. Grear","R. S. Williams","117","1902","02","20","South America","Bolivia",NA,"Hills near Apolo. Alt. 6000 ft.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=141755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00007857","NY00007857_01",NA,"paratype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","00984848","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) Don","J. W. Grear","H. S. Irwin","6968","1964","10","18","South America","Brazil","Goiás","Ca. 33 km. E. of Caiapônia on road to Jataí. Serra do Caiapó.","-51.8","-17.15","800","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984848","NY00984848_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","02679169","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) Don",NA,"G. T. Prance","29986","1986","04","20","South America","Brazil","Amazonas","Campo Amélia (Fazenda Belo Horizonte), entre Ig. Acajatuba e margem direita do Rio Negro","-60.58","-3.03",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2940912' target='other'> <mi>dwc_moreinfo</mi></a>","NY02679169","NY02679169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-10-28 15:07:00-02","NY","NYBG","01019666","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) Don","R. C. Barneby","G. K. Gottsberger","114-27983","1983","09","27","South America","Brazil","Minas Gerais","Fazenda Bela Tanda and neighbouring fazendas, 6 km NE of Indianópolis","-47.95","-19.22","850","850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132252' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019666","NY01019666_01","Indianópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","01019762","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","fusiformis","Eriosema crinitum fusiformis","(Rusby) Grear","J. W. Grear","H. S. Irwin","26568","1970","02","24","South America","Brazil","Distrito Federal","Ca. 12 km E. of Lago Paranoá, DF-6","-47.71205","-15.74845","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137549' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019762","NY01019762_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","00984808","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","13786","1966","03","08","South America","Brazil","Goiás","Serra dos Cristais, ca. 25 km S. of Cristalina","-47.6","-16.9759","1050","1050","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131941' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984808","NY00984808_01","Ipameri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","00984802","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","10821","1965","11","30","South America","Brazil","Goiás","Serra dos Pirineus, ca. 15 km S. of Corumbá de Goiás","-48.8086","-16.05915","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984802","NY00984802_01","Abadiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","00984791","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","7626","1964","10","31","South America","Brazil","Goiás","Ca. 20 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.82","-17.1","800","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984791","NY00984791_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","00984812","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","23148","1969","02","12","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131953' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984812","NY00984812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","00984835","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","25401","1970","01","25","South America","Brazil","Goiás","Contraforte Central, ca. 24 km N.E. of Catalão","-47.78961","-18.01337","875","875","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131958' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984835","NY00984835_01","Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","00984840","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","26218","1970","02","06","South America","Brazil","Minas Gerais","Serra da Anta, summit of chapada, ca. 5 km S.E. of Paracatú","-46.8727778","-17.22555","675","675","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984840","NY00984840_01","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","00984810","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","19675","1968","02","09","South America","Brazil","Minas Gerais","Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","-43.8","-20.2","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984810","NY00984810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","00984817","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","R. H. Fortunato","W. R. Anderson","7333","1973","03","17","South America","Brazil","Goiás","Chapada dos Veadeiros, 7 km by road S of Teresina de Goiás.","-47.2647","-13.83967","1080","1080","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984817","NY00984817_01","Teresina de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","00984841","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","E. P. Heringer","5487","1957","02","07","South America","Brazil","Minas Gerais","Faz. do Chico Mauricio, Paraopeba",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984841","NY00984841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","600495","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. C. Lindeman","J. C. Lindeman","4017","1967","01","10","South America","Brazil","Paraná","Park Santa maria near Tamandaré, 10 km N. of Curitiba",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00600495","NY00600495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","00984621","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","17895","1966","06","28","South America","Brazil","Goiás","Ca. 45 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.28","900","900","wood sample","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1130475' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984621",NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","00984790","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","9072","1965","10","08","South America","Brazil","Distrito Federal","5 km W. of Formosa, road to Brasília","-47.38","-15.57","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984790","NY00984790_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","00984826","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","12702","1966","02","12","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984826","NY00984826_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","00984814","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","28459","1970","03","28","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 3 km N. of São João da Chapada, road to Inhaí","-43.7833","-18.0833","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984814","NY00984814_01","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","00984805","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","12335","1966","02","08","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984805","NY00984805_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","00984813","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","24379","1969","03","14","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 37 km north of Veadeiros","-47.5167","-13.78228","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131954' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984813","NY00984813_01","Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","00984792","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","8948","1965","10","04","South America","Brazil","Distrito Federal","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984792","NY00984792_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","00984836","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","25443","1970","01","26","South America","Brazil","Goiás","Contraforte Central, ca. 58 km N.E. of Catalão","-47.56238","-17.79616","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984836","NY00984836_01","Campo Alegre de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","00984807","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","13665","1966","03","06","South America","Brazil","Goiás","Serra dos Cristais, ca. 8 km S. of Cristalina","-47.6","-16.82229","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984807","NY00984807_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","00984794","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","7626","1964","10","31","South America","Brazil","Goiás","Ca. 20 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.82","-17.1","800","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984794","NY00984794_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","00984809","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","19352","1968","01","28","South America","Brazil","Goiás","Pico dos Pirineus, ca. 20 km N.W. of Corumbá de Goiás, near road to Niquelândia.","-48.95","-15.88","1400","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984809","NY00984809_01","Cocalzinho de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","00984815","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","J. W. Grear","H. S. Irwin","34137","1972","01","14","South America","Brazil","Goiás","Upper slopes and summit, Pico de Pirineus, Serra dos Pirineus, ca. 20 km E. of Pirenópolis","-48.7633333","-15.85","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984815","NY00984815_01","Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","01019748","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum","Grear","A. P. Fortuna Perez","B. Gates","3","1979","01","24","South America","Brazil","Goiás","Chapada dos Veadeiros, 5 km E of Alto Paraíso","-47","-14","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137543' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019748","NY01019748_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","00984725","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","pulchellum","Eriosema crinitum pulchellum","Benth.","R. H. Fortunato","H. S. Irwin","24760","1969","03","20","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 16 km south of Alto Paraíso (formerly Veadeiros)","-47.5167","-14.26131","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131485' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984725","NY00984725_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","00984734","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","pulchellum","Eriosema crinitum pulchellum","Benth.","R. H. Fortunato","H. S. Irwin","8926","1965","10","04","South America","Brazil","Distrito Federal","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131452' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984734","NY00984734_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","00984739","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","pulchellum","Eriosema crinitum pulchellum","Benth.","R. H. Fortunato","H. S. Irwin","10757","1965","11","30","South America","Brazil","Goiás","Serra dos Pirineus, ca. 14 km S. of Corumbá de Goiás","-48.8086111","-16.05012","975","975","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984739","NY00984739_01","Abadiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","00984717","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","pulchellum","Eriosema crinitum pulchellum","Benth.","R. H. Fortunato","H. S. Irwin","11588","1966","01","12","South America","Brazil","Distrito Federal","Summit of Chapada da Contagem, ca. 10 km E. of Brasília","-47.82337","-15.7833","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131462' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984717","NY00984717_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","00984710","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Eriosema","crinitum","pulchellum","Eriosema crinitum pulchellum","Benth.","R. H. Fortunato","H. S. Irwin","7289","1964","10","24","South America","Brazil","Goiás","Ca. 30 km. N. of Jataí, on rd. to Caiapônia. Serra do Caiapó.","-51.7","-17.3","800","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1131440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984710","NY00984710_01","Jataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
