"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"142","2008-05-27 22:02:00-03","MO","MOBOT","1308314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","H.Bach (BAB)","Elsa M. Zardini|Isabelino Chaparro","Zardini 49458","1998","10","31","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.","-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1159",NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1429736","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","fide Killeen","David N. Smith|Valentín García","Smith 13728",NA,NA,NA,"South America","Bolivia","Cochabamba","Chapare","156 km carretera a Villa Tunari-Cochabamba","-65.46666","-17",NA,NA,NA,NA,"365.00000000","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1523034","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Michael H. Nee","Nee 41751",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1523516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Michael H. Nee","Nee 38741",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1526434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M. Nee","Michael H. Nee","Nee 38927",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1528495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Michael H. Nee","Nee 35816",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1529331","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Michael H. Nee","Nee 35868",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1532486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M. Nee","Michael H. Nee","Nee 39310",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","1533970","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M. Nee","Michael H. Nee","Nee 40428",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","1623683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Michael H. Nee","Nee 39034","1990","10","1","South America","Bolivia","Santa Cruz","Andrés Ibáñez","12 km e of center of santa cruz on road to cotoca. Secondary subtropical Semideciduous forest, the trees to 15 m tall, very flat, on fine sandy and silty Soil. Tree 15 m tall, 40 cm in diameter, near the cactario, bark very coarse Andirregularly broken, with fine layers some twigs with spines. Seems to be end Fo flowerind period; flowers odorless; calyx yellow green with green Spur;standard salmon pink keel hidden mostly red; stamens and style yellow Green.","-63.06666","-17.76666",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1718916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 2683","1997","7","14","South America","Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Ribera del Río Negro, comienzo de la Pampa inundada, curichis de Tichela. Bosque de altura con Apuleia cf. leiocarpa, Ampelocera ruizii y Ficus cf. trigonata.","-62.79694","-14.30305",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1718923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Israel G. Vargas C.","Vargas Caballero 2683","1997","7","14","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1733821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Yaneth Roca|et al.","Roca de Saldias 1314","2000","8","9","South America","Bolivia","Santa Cruz","Chiquitos","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.","-60.18444","-18.05027",NA,NA,NA,NA,"439.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-12-22 05:01:00-02","MO","MOBOT","2242143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Teodoro Rojas","Rojas 2122","1916","12",NA,"South America","Paraguay","Alto Paraguay",NA,"Puerto Casado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-01-29 14:54:00-02","MO","MOBOT","2242144","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Juan Vogt","Vogt 5373","1929","10",NA,"South America","Paraguay","Central",NA,"Asuncion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"157","2011-09-30 16:09:00-03","MO","MOBOT","2428856","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Fortunato, R. H.","Renée H. Fortunato|A. Cabral|A. Martínez","Fortunato 6222","1998","11","1","South America","Argentina","Formosa","Pirané","113 km al S de Formosa, por ruta 11.","-59.03333","-25.85",NA,NA,NA,NA,"114.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","2452143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Núñez, V.","* DE GONZO","DE GONZO s.n.2c","1989","10","8","South America","Argentina","Jujuy","Ledesma","Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-02-13 05:33:00-02","MO","MOBOT","2522459","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D.A. Neill (MO)","Mario Saldias P.|et al.","Saldias Paz 1147","1990","9","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Loc.: Urbanización Monteverde; 3 km SW del centro de la ciudad de Santa Cruz.","-63.2166667","-17.8",NA,NA,NA,NA,"415.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"160","2013-02-13 05:33:00-02","MO","MOBOT","2522462","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D.A. Neill (MO)","Mario Saldias P.|et al.","Saldias Paz 1146","1990","9","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Loc.: Avenida Piraí, 100 m al E del mercado Abasto; 2 km SW (línea recta) del centro de la ciudad de Santa Cruz.","-63.2","-17.8",NA,NA,NA,NA,"415.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"161","2016-11-15 05:15:00-02","MO","MOBOT","3187152","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Antonio C. Krapovickas|et al.","Krapovickas 26580","1974","11","8","South America","Argentina","Jujuy","San Pedro","Ingenio La Esperanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3187202","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Calvin R. Sperling","Sperling 6180","1982","6","15","South America","Brazil",NA,NA,"3 Km. southeast of AMZA mining camp 3 Alfa and west along secondary logging road. Selectively logged primary forest.","-50.53333","-5.81666",NA,NA,NA,NA,"225.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2013-02-12 12:40:00-02","MO","MOBOT","3187292","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Neill","Ezechias P. Heringer","Heringer 18049","1979","8","20","South America","Brazil","Distrito Federal",NA,"Luziania GO. (15 km ao sul da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3187743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M.L. Fonseca","Oliveira","Oliveira 1092","2000","6","14","South America","Brazil","Goiás",NA,"Mun. Monte Alegra; Fazenda Nica. Prop.: Sr. cordeirinho; solo: argiloso/pedregoso; relevo:ondulado; mata mesofitica","-46.66333","-13.15333",NA,NA,NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3188842","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D.Neill","Thomas","Thomas 5221","1986","6","22","South America","Brazil","Rondônia",NA,"Porto Velho: Respresa Samuel: outcrop and surrounding forest near S and of E dike road. Granite outcrop vegetation and surrounding forest.","-63.25","-9.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3189356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"* BETELLA","BETELLA 114","1989","9","3","South America","Bolivia","Santa Cruz","Andrés Ibáñez","6 km al sur de la plaza central de santa Cruz rumbo a Palmasosla/",NA,NA,NA,NA,NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2010-12-01 18:09:00-02","MO","MOBOT","3190229","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Victor Maruñak","Maruñak 142","1970","10","23","South America","Argentina","Corrientes","Capital","Corrientes","-58.833333","-27.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3190412","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Schulz","Schulz s.n.",NA,NA,NA,"South America","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-04-03 17:14:00-03","MO","MOBOT","3190969","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Carmen L. Cristóbal","Cristóbal 1719","1978","4","18","South America","Argentina","Corrientes","Capital","Cultivado en las calles de la ciudad. Arbol de más o menos 6 m altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3191478","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","H. Maturo","H. Maturo","Maturo 212","2004","12","17","South America","Argentina","Formosa",NA,"Estancia El Ombu. Bosque de ribera.","-58.80444","-26.07277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-12-07 20:41:00-02","MO","MOBOT","3191579","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Fortunato, 92","Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 2030","1991","11","6","South America","Argentina","Formosa","Pilcomayo","Ruta 86, 300 m al E del cruce a El Paraiso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-01-19 16:43:00-02","MO","MOBOT","3191835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Barneby","V. Pesha B.","Pesha Baca 218","1991","8","7","South America","Peru","Madre de Dios","Tambopata","Rio Tambopata. Comunidad Nativa de Infierno. Hermosa Chica. Centro Nape. Secondary forest in old floodplain. Clay soil with old alluvial deposits.","-69.28333","-12.83333",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-07-01 16:15:00-03","MO","MOBOT","3191892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Anonymous","Anonymous 3215",NA,NA,NA,"South America","Argentina","Formosa",NA,"Republic of Argentina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-03-19 09:51:00-03","MO","MOBOT","3192181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Luciano Bernardi","Bernardi 18518","1978","11","11","South America","Paraguay","Ñeembucú",NA,"Curupayty, Humaitá, Neembucu","-58.6166667","-27.15",NA,NA,NA,NA,"45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2013-09-05 16:54:00-03","MO","MOBOT","83326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","David N. Smith|Valentín García","Smith 13728","1989","7","15","South America","Bolivia","Cochabamba","Chapare","Km 156 carretera Villa Tunariñ Cochabamba. Vegetación secundaria en zona agrícola.","-65.4666667","-17",NA,NA,NA,NA,"365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","69",NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","86929","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","M. Prescott","Prescott 192",NA,NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2016-10-13 05:56:00-03","MO","MOBOT","92346","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","David A. Neill|T. Ruiz de Centurión|R.C. Quevedo","Neill 9279","1990","8","5","South America","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré; Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado. Líneas 3 & 4 del inventario forestal.","-64.51666","-16.58333",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","90-5",NA,NA
"178","2016-10-13 05:56:00-03","MO","MOBOT","93673","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","David A. Neill|R.C. Quevedo","Neill 9387","1990","8","16","South America","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Reserva Forestal Choré, Río Ibabo. Bosque Experi- mental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado. Líneas 5 & 6 del inventario forestal.","-64.51666","-16.58333",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","90-6",NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","940692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","Bonifacio Mostacedo C.|J.L. López","Mostacedo C. 2388","1994","9","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz, cuarto anillo, una cuadra de la avenida Virgen de Cotoca.","-63.1475","-17.779722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2016-11-15 05:15:00-02","MO","MOBOT","98681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Alwyn H. Gentry|Antonio C. Krapovickas|Aurelio Schinini","Gentry 59474","1987","9","30","South America","Argentina","Corrientes",NA,"30 km E of Corrientes, Chaco vegetation, Paso de la Patria.","-58.75","-27.5",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-280",NA,NA
"181","2011-12-22 05:01:00-02","MO","MOBOT","2261464","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Teodoro Rojas","Rojas 8668","1939","10",NA,"South America","Paraguay","Central",NA,"Asuncion","-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-31 09:16:01-03","INPA","INPA","147624","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Krapovickas, A","41916","1987","09","30","Southern America","Argentina","San Cosme","Corrientes","Paraja km 13, camino de Paso de la Patria a Puerto González.",NA,NA,NA,NA,"INPA0147624","INPA0147624 INPA0147624_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-31 09:16:01-03","INPA","INPA","16692","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Krukoff, BA","Coêlho, DF","INPA16692","1965","08","10","Southern America","Brasil","Distrito Federal",NA,"Estrada de Goiânia.",NA,NA,NA,NA,"INPA0016692","INPA0016692 INPA0016692_e",NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 09:16:01-03","INPA","INPA","95772","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, M da","Coêlho, LF","1801","1980","06","18","Southern America","Brasil","Acre","Rio Branco","Quixadá, Estrada do Quixada.","-67.811343","-9.97404",NA,NA,"INPA0095772","INPA0095772 INPA0095772_e",NA,NA,"-67.811343","-9.97404",NA,NA,"1980","11",NA,NA,NA,NA,NA,NA,NA
"185","2020-08-31 09:16:01-03","INPA","INPA","271249","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Lima, HC de","Lima, HC de","8047","2015","08","31","Southern America","Brasil","Mato Grosso","Cáceres","BR-174, Ca. 10 Km antes do trevo para Mirassol do Oeste, Fazenda Progresso.","-58.0236","-15.491",NA,NA,"INPA0271249",NA,"215","215","-58.0236","-15.491",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA
"186","2020-08-31 09:16:01-03","INPA","INPA","151650","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Neill, DA","Thomas, WW","5221","1986","06","22","Southern America","Brasil","Rondônia","Porto Velho","Represa Samuel: outcrop and surrounding forest near S end of E dike road.","-63","-9.066667",NA,NA,"INPA0151650","INPA0151650 INPA0151650_e INPA0151650_e1 INPA0151650_nd",NA,NA,"-63","-9.066667",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-06-15 15:30:41-03","UNESP-RC","HRCB","42042","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Cabral, C.D. de O.","Carniello, M.A.","43","2003","08",NA,NA,"Brasil","Mato Grosso do Sul","Cáceres","Porto Limão",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA
"188","2021-01-26 14:12:36-03","CPACT","ECT","7539","PreservedSpecimen","Plantae","Embryophyta",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","D.R.Vahl","R.M.Heck; M.V.Ribeiro, C.B.Lima","715","2015","10","28",NA,"Brasil","Rio Grande do Sul","Arroio Grande","Propriedade da Rosemere. Localidade de Santa Isabel.","-52.604722","-32.105556",NA,NA,"ECT0007539",NA,"6","6","52º36'17''W","32º6'20''S",NA,NA,"2020","01",NA,NA,"22",NA,NA,NA,NA
"189","2021-02-04 10:28:54-03","UFRPE","HST","23105","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"M.L. Fonseca; D.Alvarenga","6914","2016","08","03",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Em frente ao restaurante da Recor.","-47.877778","-15.947222",NA,"Árvore introduzida ca. 6 m alt e 30 cm DAP. Ritidoma com estrias esverdeadas. Cálice amarelo. Botões e flores alaranjados.","HST023105",NA,"1110","1110","47W52'40''","15S56'50''",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 11:54:10-03","UFPE","UFP","61028","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","Cavalcanti, L; Londoño, PA","Londoño, PA","111","2010","03","19",NA,"Brasil","Pernambuco","Tacaratu",NA,"-38.1492004394531","-9.10527992248535",NA,"Medicinal: dor de cabeça, anti-inflamatório, antibiótico, adstringente, cicatrizante feminino, gripe, tosse, gastrite, dente inflamado, insônia, tranquilizante.; Medicinal: dor de cabeça, anti-inflamatório, antibiótico, adstringente, c","UFP061028",NA,NA,NA,NA,NA,"51954","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","1546793","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"S. Venturi","5589","1927","11","13","South America","Argentina","Salta",NA,"Departamento Oran, Abra Grande.",NA,NA,NA,NA,"US02338897",NA,"750",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","3327131","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"M. Nee","40428","1991","5","10","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, vic. Avenida Pirai, W side of city of Santa Cruz, cultivated [unsure placement], or most likely native, common in the area.","-63.2","-17.78",NA,NA,"US02338892",NA,"420",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2728959","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"A. E. Burkart, N. Troncoso, N. M. Bacigalupo, E. R. Guaglianone & et al.","30489","1974","11","8","South America","Argentina","Jujuy",NA,"Dep. San Pedro, Ingenio La Esperanza.",NA,NA,NA,NA,"US02338895","US02338895_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","16613","2017","9","1","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Serra da Bodoquena, northwestern side of the souther sector along road to Laudjá","-56.7288","-21.1089","Photograph; Photograph","US, NY, MO, K, RB",NA,NA,"590",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
