"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"670","2019-05-06 11:52:00-03","UFU","HUFU","14453","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","16",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,6m. Cálice verde-claro. Corola amarelo-esverdeada. Frutos maduros marrons.; Campo rupestre.","HUFU00052942",NA,NA,"Mart.",NA,"4064","HUFU00052942","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"671","2019-05-06 11:52:02-03","UFU","HUFU","17695","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","1998","01","09",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5m. Cálice verde. Corola e coluna creme.; Campo rupestre.","HUFU00052944",NA,NA,"Mart.",NA,"4841","HUFU00052944","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa, ca. 3Km na estrada para Sacramento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"672","2019-05-06 11:52:03-03","UFU","HUFU","5436","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","1994","04","17",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea. ca. 0,20m. Cálice e corola cremes; latescente.; Campo rupestre.","HUFU00052963",NA,NA,"Mart.",NA,"271","HUFU00052963","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Topo de campo rupestre , próximo a mata de galeria.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"673","2019-05-06 11:52:02-03","UFU","HUFU","24795","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1998","11","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ramificado ca. de 30cm de alt., latescente. Flores creme. Frutos imaturos verdes.","HUFU00052955",NA,NA,"Mart.",NA,"216","HUFU00052955","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"674","2019-05-06 11:52:02-03","UFU","HUFU","14489","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","1997","02","21",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea. ca. 0,4m. Cálice esverdeado. Corola amarelo - esverdeada. Corona esverdeada. Frutos esverdeados.; Campo rupestre.","HUFU00052962",NA,NA,"Mart.",NA,"3916","HUFU00052962","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cochoeira Caca D'Anta.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"675","2019-05-06 11:52:02-03","UFU","HUFU","25291","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, P.L.","1970","05","15",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto.; Campo arenoso.","HUFU00001261",NA,NA,"Mart.",NA,"8626",NA,"Fontella, P.J.","Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","07","23",NA,NA,NA,NA
"676","2019-05-06 11:52:03-03","UFU","HUFU","7869","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Ferreira, W.M.; Fernandes, M.S. & Nakamoto, F.","1993","02","11",NA,"Brasil","São Paulo",NA,NA,"Herbácea latecente de flores amarelas.; Campo rupestre.","HUFU00001260",NA,NA,"Mart.",NA,"567",NA,NA,"Morro do Forno",NA,NA,"Altipópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-05-06 11:52:03-03","UFU","HUFU","35429","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, P.L.","1970","12","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbustos com flores creme-esverdeadas.","HUFU00001262",NA,NA,"Mart.",NA,"9694",NA,"Konno, T.",NA,"-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2002","05",NA,NA,NA,NA,NA
"678","2019-05-06 11:52:03-03","UFU","HUFU","33841","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","2003","05","09",NA,"Brasil","Minas Gerais",NA,NA,"Trepadeira. Brácteas verdes, capítulos amarelos.; Cerrado.","HUFU00001266",NA,NA,"Mart.",NA,"750",NA,"Fleury-Silva, H.R.","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627","Perdizes",NA,NA,"45889","auto",NA,NA,"2004","01","22",NA,NA,NA,NA
"679","2019-05-06 11:52:03-03","UFU","HUFU","32116","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","2003","04","11",NA,"Brasil","Minas Gerais",NA,NA,"Erva, ca. 0,2 m. Cálice e corola verde.; Cerrado.","HUFU00001267",NA,NA,"Mart.",NA,"564",NA,"Fleury-Silva, H.R.","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627","Perdizes",NA,NA,"45889","auto",NA,NA,"2004","01","22",NA,NA,NA,NA
"680","2019-05-06 11:51:59-03","UFU","HUFU","12708","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1996","07","09",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,3m. Frutos esverdeados.; Campo rupestre.","HUFU00052958",NA,NA,"Mart.",NA,"1895","HUFU00052958","Farinaccio, M.A.","Chapadão do Diamante, após a antena.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"681","2019-05-06 11:51:59-03","UFU","HUFU","12479","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.","1996","05","25",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,5m. Cálice esverdeado. Corola e coluna creme.; Campo rupestre.","HUFU00052957",NA,NA,"Mart.",NA,"3503","HUFU00052957","Farinaccio, M.A.","Estrada para o Sítio João Domingos","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"682","2019-05-06 11:52:03-03","UFU","HUFU","9446","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1995","07","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,4m. Cálice verde. Corola amarela.; Campo rupestre.","HUFU00052947",NA,NA,"Mart.",NA,"2524","HUFU00052947","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta. Trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","12",NA,NA,NA,NA,NA
"683","2019-05-06 11:52:02-03","UFU","HUFU","25354","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1998","03","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto a escandente. Flores de cálice verde, corola amarelo claro, corona e ginostégio esverdeados. Galhas simulando botões. Frutos imaturos verdes.; Campo rupestre.","HUFU00052953",NA,NA,"Mart.",NA,"136","HUFU00052953","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"684","2019-05-06 11:52:03-03","UFU","HUFU","8310","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","1995","03","18",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,5m. Cálice e Corola esverdeado.; Campo rupestre.","HUFU00052965",NA,NA,"Mart.",NA,"834","HUFU00052965","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada do Chapadão Diamante.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"685","2019-05-06 11:52:02-03","UFU","HUFU","16114","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","22",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo ca. 0,3m. Frutos imaturos esverdeado a acastanhados.; Campo rupestre associado a cerrado na encosta.","HUFU00052946",NA,NA,"Mart.",NA,"2727","HUFU00052946","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"686","2019-05-06 11:52:02-03","UFU","HUFU","25356","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1999","12","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto-decumbente, latescente. Flores amarelas, ginostégio verde claro. Frutos imaturos verdes e maduros marrons.; Afloramento rochoso.","HUFU00052950",NA,NA,"Mart.",NA,"295","HUFU00052950","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"687","2019-05-06 11:52:03-03","UFU","HUFU","8734","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1995","05","10",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,4m. Cálice esverdeado. Corola esverdeado-amarelada. Frutos imaturos esverdeados, maduros amarelados.; Campo rupestre.","HUFU00052939",NA,NA,"Mart.",NA,"996","HUFU00052939","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"688","2019-05-06 11:52:00-03","UFU","HUFU","14484","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5m. Corola amarelo - esverdeada. Corona esverdeada. Ginostégio creme. Frutos arredondados.; Campo rupestre.","HUFU00052966",NA,NA,"Mart.",NA,"3845","HUFU00052966","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo á sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"689","2019-05-06 11:52:02-03","UFU","HUFU","24797","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1998","12","15",NA,"Brasil","Minas Gerais",NA,NA,"Erva latescente. Botões verdes.; Afloramento rochoso.","HUFU00052954",NA,NA,"Mart.",NA,"246","HUFU00052954","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"690","2019-05-06 11:52:02-03","UFU","HUFU","25358","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1998","12","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto latescente. Flores de cálice verde, corola, corona e ginostégio creme. Frutos imaturos verdes e maduros marrons. Voucher para estudos anatômicos de galhas.; Afloramento rochoso.","HUFU00052948",NA,NA,"Mart.",NA,"249","HUFU00052948","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"691","2019-05-06 11:52:00-03","UFU","HUFU","14416","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","20",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. 0,7m. Frequente no local. Cálice esverdeado. Corola creme. Ginostégio esverdeado. Frutos imaturos com nervura vinho.; Campo rupestre.","HUFU00052943",NA,NA,"Mart.",NA,"2407","HUFU00052943","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"692","2019-05-06 11:52:02-03","UFU","HUFU","24796","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1999","07","07",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 40cm alt., em touceira. Cálice verde, corola creme, ginostégio verde-claro. Frutos verdes a acastanhados.; Solo arenoso-pedregoso.","HUFU00052952",NA,NA,"Mart.",NA,"335","HUFU00052952","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Casca D'Anta.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"693","2019-05-06 11:52:02-03","UFU","HUFU","25357","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1999","09","30",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 50cm. Frutos verdes passando a castanhos, liberando sementes.; Solo arenoso-pedregoso.","HUFU00052949",NA,NA,"Mart.",NA,"386","HUFU00052949","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Trilha para a parte inferior da cachoeira Casca D'Anta, partindo do alto da serra.","-46.3657989501953","-20.2453002929688","São Roque de Minas","900","1200","57119","auto",NA,NA,"1999","09",NA,NA,NA,NA,NA
"694","2019-05-06 11:51:59-03","UFU","HUFU","12090","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Leenza, E.O.; Barbosa, A.A.A.","1996","05","10",NA,"Brasil","Minas Gerais",NA,NA,"Erva com flores e botões florais creme.; Cerrado s.s.","HUFU00001263",NA,NA,"Mart.",NA,"427",NA,"Vieira, A.B.","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","Uberlândia",NA,NA,"58223","auto",NA,NA,"2004","11","04",NA,NA,NA,NA
"695","2019-05-06 11:51:59-03","UFU","HUFU","12056","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Leenza, E.O.; Barbosa, A.A.A.","1996","01","16",NA,"Brasil","Minas Gerais",NA,NA,"Erva com latéx.; Cerrado s.s.","HUFU00001264",NA,NA,"Mart.",NA,"280",NA,"Vieira, A.B.","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","Uberlândia",NA,NA,"58223","auto",NA,NA,"2004","11","04",NA,NA,NA,NA
"696","2019-05-06 11:52:07-03","UFU","HUFU","61583","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Forzza, R.C.; Ferreira, F.M. & Garcia, M.C.M.","2002","03","29",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 60 cm alt. Flores creme-esverdeadas. Látex leitoso.","HUFU00001535",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2147",NA,"Pereira, L.C.","Fazenda dos Correia: Paredão","-44.9852981567383","-21.7222003936768","São Thomé das Letras",NA,NA,"16076","auto",NA,NA,"2011","08","17",NA,NA,NA,NA
"697","2020-08-20 20:39:00-03","UFSC","FLOR","2804","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","12","14",NA,"Brasil","Paraná",NA,NA,NA,"FLOR0002804",NA,"Gentianales","Mart.",NA,"14468","FLOR0002804","Rapini, A.",NA,"-50.033333","-25.216667","Ponta Grossa","890","890",NA,NA,"50º2'W","25º13'S","2010",NA,NA,NA,NA,NA,NA
"698","2020-08-20 20:39:00-03","UFSC","FLOR","30030","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","1997","03","17",NA,"Brasil","Minas Gerais",NA,NA,"ascendente, látex alvo, flor creme. Duplicata de MBM, Cutitiba.","FLOR0030030",NA,"Gentianales","Mart.",NA,"66369","FLOR0030030","Rapini, A.","Rodovia Montes Claros a Itacambira, Serra do Catuni.","-43.5868988037109","-16.8481006622314","Juramento",NA,NA,"19357","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"699","2019-12-13 20:01:49-03","UFMT","UFMT","31896","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","1997","03","15",NA,"Brasil","Mato Grosso",NA,NA,"Erva; flores alvas.; Savana parque com solo alagável. Campo.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"14174",NA,"Bitencourt, C.","Estrada São Félix do Araguaia - Alto Boa Vista, ca. 13 km após o entrocamento para Luciara.","-51.082361","-11.600722","São Félix do Araguaia",NA,NA,NA,NA,"-51.082361","-11.600722","2019","09","05",NA,NA,NA,NA
"700","2021-03-05 18:39:05-03","UFMT","UFMT","1582","S","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Occhioni, P.","1971","11","09",NA,"Brasil","Paraná",NA,NA,"Prostrada, flor creme-escuro.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"4518",NA,"Rapini, A.","Estrada Ponta Grossa.","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA
"701","2021-03-04 15:43:34-03","IF","SPSF","29064","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","G. Hatschbach","2001","05","12","América do Sul","Brasil","MG",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"71907",NA,NA,"campo cerrado","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"702","2017-09-11 16:26:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Pohl, JBE",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.",NA,"3199","P06P4N0066",NA,"In monte Itambéda Villa do Principe locis alpestribus prov. Minarum inter Rio Jiquitinhonha et Columbi.","-43.38","-18.61","Serro",NA,NA,NA,NA,"-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA
"703","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Claussen, P",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Decne.",NA,"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Wied-Neuwied, MAP Prince",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"Decne.",NA,"s.n.",NA,NA,"Prope Verto in campo Geral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Blanchet, JS",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Decne.",NA,"3377",NA,NA,"Igreja Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2017-09-11 16:26:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Warming, JEB",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Decne.",NA,"s.n.",NA,NA,"Serra da Piedade. In alpestribus.","-43.67","-19.88","Caeté",NA,NA,NA,NA,"-43.67","-19.88",NA,NA,NA,NA,NA,NA,NA
"707","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Decne.",NA,"1677",NA,NA,"In Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Saint-Hilaire, AFCP",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Decne.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Gaudichaud Beaupré, C",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Decne.",NA,"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Silva Manso, ALP; Lhotsky, J",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,"Decne.",NA,"18",NA,NA,"Serra de Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Decne.",NA,"829",NA,NA,"In Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Saint-Hilaire, AFCP",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Decne.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"In campis siccis lapidosis prope S. Luzia.; HABITAT: In campis siccis lapidosis prope S. Luzia.",NA,NA,NA,"Decne.",NA,"2760",NA,NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Decne.",NA,"11210",NA,NA,"Prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Decne.",NA,"5196",NA,NA,"In Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2017-09-11 16:26:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Ditassa","ericoides","Ditassa ericoides","Martius, CFP",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Decne.",NA,"979",NA,NA,NA,"-43.51","-20.29","Ouro Preto",NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA
