"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"463","2019-11-01 15:03:07-03","UnB","UB","95545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Onishi, E","154","1968",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:03:07-03","UnB","UB","183846","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Proença, CEB","Taxonomy Class of Universidade de Brasília","1282","1987","08","15","Southern America","Brasil","Distrito Federal","Brasília","10 km SW of center of city of Brasília at the Setor de Mansões Dom Bosco, SW side of Lago Paranoá.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cleared ground, now weedy.",NA,NA,NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:03:07-03","UnB","UB","151239","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Heringer, EP","3633B","1954","10","28","Southern America","Brasil","Minas Gerais","Lagoa Dourada",NA,"-44.0783004760742","-20.914400100708",NA,NA,NA,NA,NA,NA,NA,NA,"18625","auto","1987",NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:03:07-03","UnB","UB","151235","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, RA","Amorim, EH","324","2002","11","23","Southern America","Brasil","Minas Gerais","Perdizes","EPDA - Galheiro - Céu cavalo, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea, 0,5m. Cálice e glandulas verdes, corola amarela.; Cerrado rupestre.",NA,NA,NA,NA,"45889","auto","2004",NA,NA,NA,NA,NA,NA,NA
"467","2019-05-06 11:58:48-03","UFU","HUFU","28637","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","197","2002","10","08",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,2 m. Glândulas e cálice verde, corola amarela.; Campo rupestre com cerrado rupestre.","HUFU00038399","HUFU00038399",NA,NA,"41380","auto","2003",NA,"06","04",NA,NA,NA,NA
"468","2019-05-06 11:58:48-03","UFU","HUFU","29727","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3363","2002","12","06",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Trilha para Cachoeira Triângulo.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea, ca. de 0,2 m. Cálice e glândulas esverdeadas, corola e estames amarelos.; Campo rupestre.","HUFU00038403","HUFU00038403",NA,NA,"41380","auto","2003",NA,"06","04",NA,NA,NA,NA
"469","2019-05-06 11:58:48-03","UFU","HUFU","28508","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6352","2002","10","07",NA,"Brasil","Minas Gerais","Delfinópolis","Serra das Sete Voltas, Estrada Sacramento - Delfinópolis.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,2 m. Glândulas e cálice esverdeados, corola amarela, estames e estigma amarelo.; Campo rupestre.","HUFU00038404","HUFU00038404",NA,NA,"41380","auto","2003",NA,"06","04",NA,NA,NA,NA
"470","2019-05-06 11:58:48-03","UFU","HUFU","13037","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Romero, R.; Nakajima, J.N.","3656","1996","09","23",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Guarita de Sacramento, caminho para córrego dos Coelhos.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Erva, ca. 0,15m. Glândulas e cálice esverdeados, corola amarela, ápice alaranjado e estames amarelos.; Campo lipo, 2 meses após queimada.","HUFU00038341","HUFU00038341",NA,NA,"69737","auto","2006",NA,"03",NA,NA,NA,NA,NA
"471","2019-05-06 11:58:48-03","UFU","HUFU","10590","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1560","1995","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para a cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,2m. Glândulas esverdeadas, corola amarelada e estames creme.; Campo limpo.","HUFU00038396","HUFU00038396",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"472","2019-05-06 11:58:50-03","UFU","HUFU","5545","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","888","1994","04","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,10m. Cálice verde e corola amarela.; Campo limpo.","HUFU00038349","HUFU00038349",NA,NA,"57119","auto","2005",NA,"07",NA,NA,NA,NA,NA
"473","2019-05-06 11:58:48-03","UFU","HUFU","16470","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4780","1997","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão da Zagaia de frente para a Serra das Sete Voltas, após a torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Glândulas verdes, cálice verde, corola amarelo-alaranjado e estames amarelos.; Campo limpo, latossolo vermelho.","HUFU00038337","HUFU00038337",NA,NA,"57119","auto","2000",NA,"03",NA,NA,NA,NA,NA
"474","2019-05-06 11:58:48-03","UFU","HUFU","17732","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4920","1998","01","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após o córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Glândulas e cálice verde, corola amarela e estames creme.; Campo sujo, 2 meses após queimada.","HUFU00038340","HUFU00038340",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"475","2019-05-06 11:58:48-03","UFU","HUFU","30313","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","69","2002","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha da cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 10 cm. Cálice, glândulas e gineceu verdes, corola e androceu amarelos.","HUFU00038397","HUFU00038397",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"476","2020-08-04 12:48:24-03","UFU","HUFU","42808","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Bernardes, P.H.N.","Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7253","2005","09","29",NA,"Brasil","Minas Gerais",NA,"Paraíso Perdido, Córrego Quebra Anzol, 4,5 km da Rodovia MG 050.",NA,NA,NA,NA,NA,"Subarbusto ca. de 0,40 m. Cálice e glândulas verdes, corola amarela.; Campo rupestre pós fogo.","HUFU00038405","HUFU00038405",NA,NA,NA,NA,"2006",NA,"08","18",NA,NA,NA,NA
"477","2019-05-06 11:58:48-03","UFU","HUFU","43770","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Bernardes, P.H.N.","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4102","2005","12","08",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Trilha Paraíso Perdido, ca. 5 km da rodovia MG 050.",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,2 m. Glândulas e cálice verde, corola amarela e estames creme.; Campo rupestre.","HUFU00038407","HUFU00038407",NA,NA,NA,NA,"2006",NA,"08","18",NA,NA,NA,NA
"478","2019-05-06 11:58:48-03","UFU","HUFU","46113","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Bernardes, P.H.N.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4200","2006","10","25",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido.",NA,NA,NA,NA,NA,"#?#rva, ca. de 0,3 m. Cálice e glândulas verdes, corola e estames amarelos.; Campo rupestre.","HUFU00038406","HUFU00038406",NA,NA,NA,NA,"2006",NA,"12","14",NA,NA,NA,NA
"479","2020-08-04 12:48:24-03","UFU","HUFU","50578","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Dias, G.F.; et al.","287","2007","09","25",NA,"Brasil","Goiás",NA,"Serra do Facão, Região do Córrego Anta Gorda, margem da estrada.",NA,NA,NA,NA,NA,NA,"HUFU00014215","HUFU00014215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-04 12:48:24-03","UFU","HUFU","50579","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","435","2007","11","16",NA,"Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,NA,NA,"Erva, ca. 0,15 m. Amarela.","HUFU00014214","HUFU00014214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-05-06 11:58:48-03","UFU","HUFU","34736","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3668","2003","10","25",NA,"Brasil","Minas Gerais","Delfinópolis","Casinha Branca","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea, ca. de 0,05 m. Cálice verde, corola e estames amarelos.; Campo rupestre.","HUFU00038400","HUFU00038400",NA,NA,"41380","auto","2004",NA,"01","05",NA,NA,NA,NA
"482","2019-05-06 11:58:48-03","UFU","HUFU","34932","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Volpi, R.L.; Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R. & Rosa, P.O.","752","2003","10","23",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Trilha das Cachoeiras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea ca. de 0,3 m. Cálice verde, corola e estames amarelos.; Campo rupestre.","HUFU00038402","HUFU00038402",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-05-06 11:58:48-03","UFU","HUFU","35697","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6958","2003","11","26",NA,"Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,20 m. Cálice e glândulas esverdeados, corola, estames e estigmas amarelos.; Campo rupestre.","HUFU00038401","HUFU00038401",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-05-06 11:58:48-03","UFU","HUFU","34508","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","715","2003","09","27",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea 0,5 m. Corola amarela.","HUFU00014219","HUFU00014219",NA,NA,"45889","auto","2004",NA,"06","04",NA,NA,NA,NA
"485","2019-05-06 11:58:48-03","UFU","HUFU","28961","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Amorim, E.H.; Mendes, S. & Arruda, R.","324","2002","11","23",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00014216","HUFU00014216",NA,NA,"45889","auto","2004",NA,"06","04",NA,NA,NA,NA
"486","2019-05-06 11:58:48-03","UFU","HUFU","28312","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Amorim, E.H.; Mendes, S. & Marçal, O.","170","2002","09","19",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada Céu do Cavalo","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea, ca. 0,5 m. Cálice verde, corola e estames brancos.","HUFU00014220","HUFU00014220",NA,NA,"45889","auto","2004",NA,"06","04",NA,NA,NA,NA
"487","2019-05-06 11:58:48-03","UFU","HUFU","35974","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","829","2004","01","20",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea, ca. 0,5 m. Cálice verde e corola amarela.","HUFU00014221","HUFU00014221",NA,NA,"45889","auto","2004",NA,"06","04",NA,NA,NA,NA
"488","2019-05-06 11:58:50-03","UFU","HUFU","68481","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Scatigna, A.V.","Scatigna, A.V.; Silva, J.S.; Costa, M.F.B.; Silva, E.D.; Galvão, J.C. & Tozzi, A.M.G.A.","39","2011","11","13",NA,"Brasil","Minas Gerais","São João Batista do Glória","Serra da Canastra, Próx. Estrada para Cachoeira do Quilombo.","-46.5055999755859","-20.6413993835449",NA,NA,NA,"Erva. Ca. 20 cm. Corola amarela. Cálice esverdeado.; Campo cerrado.","HUFU00014213","HUFU00014213",NA,NA,"29048","auto","2011",NA,"12",NA,NA,NA,NA,NA
"489","2019-05-06 11:58:50-03","UFU","HUFU","53439","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Romero, R.; Hemsing, P.K.B.; Gonçalves, D.J.P.; Machado, A.J.M.R.; Castro, N.M.; et al.","8201","2008","11","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacioal da Serra da Canastra, Parte alta da cachoeira Casca D'Anta, próximo ao rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,2 m. Glândulas verdes, cálice verde, corola amarelo-ouro e estames amarelos.; Campo limpo.","HUFU00038345","HUFU00038345",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-05-06 11:58:48-03","UFU","HUFU","30330","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Pacheco, R.A.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","310","2002","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,1m. Cálice verde, coroa amarela, estame creme.; Campo rupestre.","HUFU00038342","HUFU00038342",NA,NA,"57119","auto","2003",NA,"01","17",NA,NA,NA,NA
"491","2019-05-06 11:58:48-03","UFU","HUFU","30445","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","431","2002","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,1m. Cálice verde, corola amarelo alaranjada, estames creme.; Campo limpo.","HUFU00038343","HUFU00038343",NA,NA,"57119","auto","2005",NA,"07",NA,NA,NA,NA,NA
"492","2019-05-06 11:58:48-03","UFU","HUFU","30177","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","26","2002","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Alto da cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 20 cm. Cálice verde, demais verticílos amarelos, com glândulas verdes.","HUFU00038398","HUFU00038398",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"493","2019-05-06 11:58:50-03","UFU","HUFU","6666","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Nakajima, J.N.; et al.","470","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base do morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Cálice verde, corola amarela.; Campo limpo alterado.","HUFU00038350","HUFU00038350",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"494","2019-05-06 11:58:50-03","UFU","HUFU","6953","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, M.C.H.","Romero, R.; Nakajima, J.N.","1511","1994","12","08",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada de São Roque de Minas - Sacramento, após a estrada para o Retiro de Pedras, 2 meses após queimada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Glândulas verdes, corola amarela, estames e estigma amarelos.; Campo limpo.","HUFU00038344","HUFU00038344",NA,NA,"57119","auto","1995",NA,"10","31",NA,NA,NA,NA
"495","2019-05-06 11:58:48-03","UFU","HUFU","16361","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Assis, A.M.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4599","1997","10","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Serra da Chapada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Glândulas e cálice verdes, corola amarela, estames cremes, filetes e estigmas verde-claro.; Campo limpo, solo pedregoso 2 meses após queimada.","HUFU00038338","HUFU00038338",NA,NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA
"496","2019-05-06 11:58:50-03","UFU","HUFU","6518","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Assis, A.M.","Romero, R.; et al.","1265","1994","10","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 5km da sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Glândulas verdes, corola amarela.; Campo rupestre.","HUFU00038347","HUFU00038347",NA,NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA
"497","2019-05-06 11:58:50-03","UFU","HUFU","6570","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, M.C.H.","Romero, R.; et al.","1336","1994","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, próximo ao curral de pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,1m. Cálice verde, corola e estames amarelos.; Campo limpo queimado a 1 mês.","HUFU00038348","HUFU00038348",NA,NA,"57119","auto","1995",NA,"12","11",NA,NA,NA,NA
"498","2019-05-06 11:58:50-03","UFU","HUFU","6593","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, M.C.H.","Romero, R.; et al.","1359","1994","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento; próximo da garagem de pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Cálice e glândulas verdes, corola e estames amarelos.; Campo rupestre, queimado.","HUFU00038346","HUFU00038346",NA,NA,"57119","auto","1995",NA,"12","11",NA,NA,NA,NA
"499","2019-05-06 11:58:50-03","UFU","HUFU","7415","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Assis, A.M.","Romero, R.; et al.","1749","1995","01","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Glândulas verdes, cálice verde, corola amarela e estames creme.; Campo rupestre após a entrada da cachoeira.","HUFU00038336","HUFU00038336",NA,NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA
"500","2019-05-06 11:58:48-03","UFU","HUFU","16206","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2915","1997","10","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,2m. Glândulas e cálice esverdeados, corola amarelo-alaranjado, estames creme.; Campo limpo em borda de cerrado dois meses após queimada.","HUFU00038339","HUFU00038339",NA,NA,"57119","auto","2006",NA,"03",NA,NA,NA,NA,NA
"501","2019-05-06 11:58:48-03","UFU","HUFU","30210","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Volpi, R.L.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","174","2002","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Arvoreta, ca. 1,5m. Brácteas involucrais verdes, cálice verde claro, corola amarela, estames marrons e anteras amarelas.; Borda da mata.","HUFU00038334","HUFU00038334",NA,NA,"57119","auto","2005",NA,"07",NA,NA,NA,NA,NA
"502","2019-05-06 11:58:48-03","UFU","HUFU","30103","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Farias, Y.","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6641","2002","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo cachoeria dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 20 cm. Cálice verde, corola amarela e estames amarelos.; Campo limpo.","HUFU00038335","HUFU00038335",NA,NA,"57119","auto","2003",NA,"01","31",NA,NA,NA,NA
"503","2019-05-06 11:58:48-03","UFU","HUFU","30384","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Fleury-Silva, H.R.","Fleury-Silva, H.R.; Lima, D. & Pinehiros, A.","214","2002","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha da Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m, cálice verde com pequenas brácteas, corola amarela com estames amarelos.; Campo rupestre.","HUFU00038333","HUFU00038333",NA,NA,"57119","auto","2003",NA,"01","17",NA,NA,NA,NA
"504","2019-05-06 11:58:48-03","UFU","HUFU","53319","S","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anderson, W.R.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","78870","2004","12","05",NA,"Brasil","Minas Gerais","Várzea da Palma","Serra do Cabral, Estrada Várzea da Palma a Joaquim Felício.","-44.7308006286621","-17.5981006622314",NA,NA,NA,"Xilopodífera, flor amarela.; Campo rupestre recém queimado.","HUFU00014217","HUFU00014217",NA,NA,"60948","auto","2005",NA,NA,NA,NA,NA,NA,NA
"505","2019-08-06 10:39:37-03","FMM","FMM","1013","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,NA,NA,"2011","10","29",NA,"Brasil","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01013","FMM01013_v","47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
