"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"524","2019-10-07 09:35:14-03","UEFS","HUEFS","199435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pereira-Silva, G.","15137","2010","03","23",NA,"Brasil","Rondônia","Jaci Paraná, Margem esquerda do rio Madeira(área com afloramento rochoso, em frente á corredeira de Jirau).","-64.726389","-9.321389",NA,NA,"HUEFS0199435",NA,NA,"85","85","Porto Velho",NA,NA,NA,NA,NA,NA,NA,"64W43'35''","9S19'17''","Rosanae",NA,NA,NA,NA,NA
"525","2019-10-07 09:35:14-03","UEFS","HUEFS","205523","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pereira-Silva, G.","16129","2012","02","16",NA,"Brasil","Rondônia","Linha de Transmissão Jirau - Santo Antônio, torre 34.","-64.35","-9.241667",NA,"Floresta Ombrófila Aberta.","HUEFS0205523",NA,"M.Sobral","100","100","Porto Velho",NA,NA,NA,NA,"2019","06",NA,"64W21'0''","9S14'30''","Rosanae",NA,NA,NA,NA,NA
"526","2019-10-07 09:35:14-03","UEFS","HUEFS","222275","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Faria, J.E.Q.","4168","2014","10","19",NA,"Brasil","Bahia","Próximo a margem direita do lago Pedra do Cavalo. Ambiente de porte arbustivo arbóreo na borda do lago.","-39.007222","-12.593056",NA,NA,"HUEFS0222275",NA,NA,"139","139","Governador Mangabeira",NA,NA,NA,NA,NA,NA,NA,"39W0'26''","12S35'35''","Rosanae",NA,NA,NA,NA,NA
"527","2019-10-07 09:35:14-03","UEFS","HUEFS","230040","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa-Lima, J.L.","1118","2014","04","16",NA,"Brasil","Ceará","Área de Supressão Vegetal da Jazida Umbuzeiro.","-38.929722","-7.573889",NA,"Savana Estépica, Alissolo Crômico Argilúvico","HUEFS0230040",NA,"M.Sobral","521","521","Brejo Santo",NA,NA,NA,NA,"2019","06",NA,"38W55'47''","7S34'26''","Rosanae",NA,NA,NA,NA,NA
"528","2019-10-07 09:35:14-03","UEFS","HUEFS","230295","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa-Lima, J.L.","1822","2014","09","23",NA,"Brasil","Paraíba","Nas proximidades do olho d'água do Sítio Gamela, ca. de 1 Km a NW da sede municipal","-38.610278","-6.558611",NA,"Savana Estépica, Luvissolo Crômico Pálico","HUEFS0230295",NA,"M.Sobral","395","395","Triunfo",NA,NA,NA,NA,"2019","06",NA,"38W36'37''","6S33'31''","Rosanae",NA,NA,NA,NA,NA
"529","2019-10-07 09:35:14-03","UEFS","HUEFS","230350","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa-Lima, J.L.","2031","2015","01","15",NA,"Brasil","Paraíba","Topo da serra a direita da Barragem Eng° Ávidos, ca. de 2 Km a SE da localidade Engenheiro Ávidos.","-38.446389","-6.988333",NA,"Savana Estépica, Luvissolo Crômico Órtico","HUEFS0230350",NA,"M.Sobral","592","592","São José de Piranhas",NA,NA,NA,NA,"2019","06",NA,"38W26'47''","6S59'18''","Rosanae",NA,NA,NA,NA,NA
"530","2019-10-07 09:35:14-03","UEFS","HUEFS","230524","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, M.","6069","2015","04","28",NA,"Brasil","Ceará","ASV_Igrejinha, Caatinga arbóreo-densa. Solo arenoso.","-39.001667","-7.585278",NA,"Savana Estépica, Alissolo Crômico Argilúvico","HUEFS0230524",NA,"M.Sobral",NA,NA,"Brejo Santo",NA,NA,NA,NA,"2019","06",NA,"39W0'6''","7S35'7''","Rosanae",NA,NA,NA,NA,NA
"531","2019-10-07 09:35:14-03","UEFS","HUEFS","250174","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Fontana, A.P.","8983","2015","01","16",NA,"Brasil","Bahia","Dunas do Rio São Francisco.","-39.306389","-8.569722",NA,"Caatinga; Nativa; Savana Estépica.","HUEFS0250174",NA,NA,"345","345","Abaré",NA,NA,NA,NA,NA,NA,NA,"39W18'23''","8S34'11''","Rosanae",NA,NA,NA,NA,NA
"532","2019-10-07 09:35:14-03","UEFS","HUEFS","252006","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Lui, Y.","FOS01_254254","2018","03","16",NA,"Brasil","Piauí","Paleobotanical Site of St. Benedict, located in the Homoni village and is 19 km southwest of the headquarters of the municipality of Altos-PI, access made by BR 343 to the county seat, heading south along the dirt road","-42.517778","-5.119722",NA,"Semideciduous seasonal forest","HUEFS0252006",NA,NA,"152","152","Altos",NA,NA,NA,NA,NA,NA,NA,"42W31'4''","5S7'11''","Rosanae",NA,NA,NA,NA,NA
"533","2019-10-07 09:35:14-03","UEFS","HUEFS","81856","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Barros, S.","2","2004","01","15",NA,"Brasil","Piauí","Alto do Comandante, Fazenda Lourde","-42.0625","-4.858333",NA,"Complexo de Campo Maior.","HUEFS0081856",NA,NA,"153","153","Campo Maior",NA,NA,NA,NA,NA,NA,NA,"42W3'45''","4S51'30''","Rosanae",NA,NA,NA,NA,NA
"534","2019-10-07 09:35:14-03","UEFS","HUEFS","82599","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pereira-Silva, G.","4848","2001","03","14",NA,"Brasil","Goiás","Cerca de 3 km a montante do dique.","-48.094167","-13.543056",NA,"Cerradão.","HUEFS0082599",NA,"J.E.Q.Faria Júnior & M.Ibrahim","310","310","Minaçu",NA,NA,NA,NA,"2010","09",NA,"48W5'39''","13S32'35''","Rosanae",NA,NA,NA,NA,NA
"535","2019-10-07 09:35:14-03","UEFS","HUEFS","82726","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Carvalho-Silva, M.","119","2001","11","27",NA,"Brasil","Goiás","AHE Corumbá IV. Local desmatado para a construção da casa de força. Margem esqueda do rio Corumbá.","-48.185","-16.328333",NA,"Mata de encosta- Mata seca. Solo areno-argiloso.","HUEFS0082726",NA,"J.E.Q.Faria Júnior & M.Ibrahim","866","866","Luziânia",NA,NA,NA,NA,"2010","09",NA,"48W11'6''","16S19'42''","Rosanae",NA,NA,NA,NA,NA
"536","2019-10-07 09:35:14-03","UEFS","HUEFS","196677","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Marreira, E.M.","248","2012","02","28",NA,"Brasil","Ceará","Apurinã, distrito do Campestre.","-40.3497009277344","-3.68611001968384",NA,"Área de Mata Seca.","HUEFS0196677","HUEFS0196677","A.Stadnik",NA,NA,"Sobral",NA,NA,"84289","auto","2015","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"537","2019-10-07 09:35:14-03","UEFS","HUEFS","164632","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Roque, A.A.","474","2008","03","02",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto.","-37.0203018188477","-6.03388977050781",NA,NA,"HUEFS0164632",NA,NA,NA,NA,"Jucurutu",NA,NA,"24072","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"538","2019-10-07 09:35:14-03","UEFS","HUEFS","42058","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobina ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042058",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"539","2019-10-07 09:35:14-03","UEFS","HUEFS","42059","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791A","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobinaa ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042059",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"540","2019-10-07 09:35:14-03","UEFS","HUEFS","42060","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791B","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobina ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042060",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"541","2019-10-07 09:35:14-03","UEFS","HUEFS","42058","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobina ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042058",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"542","2019-10-07 09:35:14-03","UEFS","HUEFS","42059","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791A","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobinaa ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042059",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"543","2019-10-07 09:35:14-03","UEFS","HUEFS","42060","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens var. parvifolia","O.Berg","Blanchet","2791B","1838",NA,NA,NA,"Brasil","Bahia","prope urbem Jacobina ejusdem prov.","-40.516667","-11.183333",NA,NA,"HUEFS0042060",NA,NA,NA,NA,"Jacobina","var. parvifolia","Isosíntipo",NA,NA,NA,NA,NA,"40W31'","11S11'","Rosanae",NA,NA,NA,NA,NA
"544","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108556F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108556F","V0108556F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"545","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108552F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0108552F","V0108552F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"546","2017-07-03 12:13:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"M. C. Peña","87","1991","5","15","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"87",NA,NA,NA
"547","2019-09-04 19:59:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"548","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108555F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108555F","V0108555F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"549","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108553F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0108553F","V0108553F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"550","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108554F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108554F","V0108554F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"551","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108557F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108557F","V0108557F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"552","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108558F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108558F","V0108558F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"553","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108559F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108559F","V0108559F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"554","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108560F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0108560F","V0108560F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"555","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108561F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0108561F","V0108561F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"556","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108562F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0108562F","V0108562F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"557","2015-03-07 08:58:49-03","F","FMNH-SEEDPLANTS","V0108563F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0108563F","V0108563F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"558","2015-03-07 08:58:49-03","F","FMNH-SEEDPLANTS","V0108564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0108564F","V0108564F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"559","2015-03-07 08:58:49-03","F","FMNH-SEEDPLANTS","V0108565F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0108565F","V0108565F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"560","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108719F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108719F","V0108719F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"561","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108720F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108720F","V0108720F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"562","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108721F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108721F","V0108721F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"563","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108722F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108722F","V0108722F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"564","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108723F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108723F","V0108723F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"565","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108724F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108724F","V0108724F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"566","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108725F","V0108725F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"567","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108726F","V0108726F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"568","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108727F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108727F","V0108727F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"569","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108728F","V0108728F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"570","2017-04-28 13:30:01-03","F","FMNH-SEEDPLANTS","V0348925F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"R. Guillén","3109","1995","1","28","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"V0348925F","V0348925F_01 V0348925F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3109",NA,NA,NA
"571","2016-04-15 11:37:53-03","F","FMNH-SEEDPLANTS","V0385280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0385280F","V0385280F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"572","2016-04-15 11:37:58-03","F","FMNH-SEEDPLANTS","V0385298F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0385298F","V0385298F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"573","2020-01-10 08:52:49-03","F","FMNH-SEEDPLANTS","V0536815F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"D. S. Costa","933","2016","3","31","South America","Brazil","Rondônia",NA,"-63","-11",NA,NA,"V0536815F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"574","2017-04-28 13:30:01-03","F","FMNH-SEEDPLANTS","V0348926F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"H. S. Irwin","21677","1968","3","23","South America","Brazil","Goiás",NA,"-48","-12",NA,NA,"V0348926F","V0348926F_01 V0348926F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"21677",NA,NA,NA
"575","2019-09-04 18:17:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia",NA,"J. S. Blanchet","2791",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"576","2019-09-04 18:17:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia",NA,"J. S. Blanchet","2791",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"577","2020-09-08 17:33:39-03","UFVJM","HDJF","7336","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Fontana, AP; Souza, DP; Silva, JR","8983","2015","01","16","Southern America","Brasil","Bahia","Dunas do Rio São Francisco.","-39.306389","-8.569611",NA,NA,"HDJF007336",NA,"Faria, JEQ","345","345","Abaré",NA,NA,NA,NA,"2016","11",NA,"-39.306389","-8.569611",NA,NA,NA,NA,NA,NA
"578","2020-11-23 11:39:08-03","IAC","IAC","15036","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","flavescens","Eugenia flavescens","DC.","R.L. Fróes","25621","1950","01","04",NA,"Brasil","Maranhão","Granja Barreto","-44.3028","-2.5297",NA,NA,NA,NA,"M.E.G. Sobral",NA,NA,"São Luís",NA,NA,NA,NA,"2012","06","04","-44.3028","-2.5297",NA,NA,NA,NA,NA,NA
