"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"44","2021-03-15 16:37:00-03","NY","NYBG","2172528","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","I. Cordeiro","1985","07","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326136' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172528","Magnoliophyta","Rosales",NA,"317","Amazonas","Barcelos","Margem do Rio Aracá.","-63.236779","0.2457325","NY02172528_01","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1414225","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","H. Medeiros","2010","04","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412636' target='other'> <mi>dwc_moreinfo</mi></a>","NY01414225","Magnoliophyta","Rosales","C. C. Berg","505","Acre","Bujari","Riozinho do Andirá, BR 364, Km 52.","-68.0967","-9.7136","NY01414225_01","Kunth","155","155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00862589","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","B. Diaz","2000","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945061' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862589","Magnoliophyta","Rosales","C. C. Berg","316","Minas Gerais","Sacramento","Av. Domingos Magnabosco. Terreno da fábrica de raçoes Scala","-47.4378","-19.8639","NY00862589_01","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02172526","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","W. A. Rodrigues","1962","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326134' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172526","Magnoliophyta","Rosales",NA,"4174","Amazonas","Manaus","Igarapé de Santa Maria.","-60.0250015258789","-3.10193991661072","NY02172526_01","Kunth",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2172506","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. E. L. S. Ribeiro","1994","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326142' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172506","Magnoliophyta","Rosales",NA,"1446","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-60.0250015258789","-3.10193991661072","NY02172506_01","Kunth",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","573539","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","D. C. Daly","1999","03","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573539","Magnoliophyta","Rosales","C. C. Berg","10138","Acre","Santa Rosa do Purus","Rio Chandless, tributary of Rio Purus, right bank, Canamari.","-69.9439","-9.3831","NY00573539_01","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1416298","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","H. Medeiros","2010","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412569' target='other'> <mi>dwc_moreinfo</mi></a>","NY01416298","Magnoliophyta","Rosales","C. C. Berg","626","Acre","Xapuri","Seringal Cachoeira, BR 317, ramal em direção ao Igarapé Chipamano.","-68.5536","-9.4492","NY01416298_01","Kunth","183","183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","563813","PreservedSpecimen","Plantae","Moraceae","Urostigma","gardnerianum","Urostigma gardnerianum","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=320007' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563813","Magnoliophyta","Rosales",NA,"2728",NA,NA,"Brasilia",NA,NA,"NY00563813_01","Miq.",NA,NA,NA,NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:20-03","UFRJ","RFA","17969","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","E.P. Heringer","1976","01","03",NA,"Brasil",NA,NA,"Árvore com 10m, folhagem densa, fruto alimento de morcegos","RFA46098",NA,NA,"Carauta, J.P.P.","15275","Goiás","Caldas Novas","Cia. Termas do Rio Quente","-48.625","-17.74169921875",NA,"(Miq.) Miq.",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:20-03","UFRJ","RFA","17977","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","E.P. Heringer","1976","01","04",NA,"Brasil",NA,NA,"Árvore, 8m copada","RFA46125",NA,NA,"Carauta, J.P.P.","15280","Goiás","Caldas Novas","Cia Termas do Rio Quente","-48.625","-17.74169921875",NA,"Kunth",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-09-10 21:43:35-03","UNEMAT","TANG","6530","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Zanin, MAS; Silmão, JL; Silva, M; Silva, SCV","2014","10","02",NA,"Brasil",NA,NA,NA,"TANG000006530",NA,NA,NA,"69","Mato Grosso","Itaúba","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica de Cerrado. Balsa .","-55.305478","-11.901175",NA,"(Miq.) Miq.","273","273",NA,NA,NA,"-55.305478","-11.901175",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:45:22-03","EAO","IAN","90092","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Fróes, RL","1955","11","18","Southern America","Brasil",NA,NA,"Árvore epifitica, as vezes independente, a presente foi encontrada isolada.","IAN090092","Dicotiledônea",NA,"Machado, AFP","32342","Pará",NA,"Rio Xingú, em frente Souzel. Local onde foi feito um levantamento estatístico florestal pelo IAN, SPVEA e FAO. Barranco da margem esquerda do rio.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"2017","02","20",NA,NA,NA,NA,NA
"56","2021-03-30 12:45:22-03","EAO","IAN","97685","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Fróes, RL","1957","08","20","Southern America","Brasil",NA,NA,"Planta epifítica sobre árvores, das quebradas das rochas.","IAN097685","Dicotiledônea",NA,"Berg, CC","33261","Espírito Santo",NA,"Região da Gruta de Maquiré, Furna de Lourdes, Condesburg. Restos de matas ao longo do riacho.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"2001","09",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:45:22-03","EAO","IAN","166450","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Cordeiro, MR; Silva, MF da","1997","06","17","Southern America","Brasil",NA,NA,"Arbusto. Frutos verdes.","IAN166450","Dicotiledônea",NA,"Carauta, JPP","2813","Amapá","Macapá","Fazenda Itapoã. BLoco-I. Ponto-36, em uma lage de pedras à 2.000m do Rio Laranjeira.","-51.0663986206055","-0.366667002439499",NA,"Kunth",NA,NA,"225229","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:45:22-03","EAO","IAN","80546","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Fróes, RL","1953","09","28","Southern America","Brasil",NA,NA,"Árvore de 3m. de altura.","IAN080546","Dicotiledônea",NA,"Carauta, JPP","30401","Pará","Monte Alegre","Região do Igarapé da Mulata.","-54.0691986083984","-2.00778007507324",NA,"Kunth",NA,NA,"279177","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:45:22-03","EAO","IAN","157567","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Maciel, UN; Cordeiro, MR","1978","12","12","Southern America","Brasil",NA,NA,"Cipó, fruto imaturo.","IAN157567","Dicotiledônea",NA,"Carauta, JPP","286","Pará","Santarém","Arredores de Pindobal.","-54.7083015441895","-2.44305992126465",NA,"Kunth",NA,NA,"205258","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"60","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11245","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Damasceno Júnior, G. A.","2001","01","01",NA,"Brasil",NA,NA,"Árvore com 8m de altura; fitossociologia 1447 Habito: Árvore",NA,NA,NA,"Romaniuc neto, S. & Mendonça, L. R.","3181","Mato Grosso do Sul","Ladário","Fazenda Paraiso - Vale do Paraiso - morro Santa Cruz, próximo à nascente do córrego Bandalta","-57.589722","-19.188333",NA,"Kunth","800","800",NA,NA,NA,"57º35'23''W","19º11'18''S","2003","10","09",NA,NA,NA,NA,NA
"61","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11243","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Damasceno Júnior , G. A. & Velasques, J. S.","2002","12","06",NA,"Brasil",NA,NA,"Árvore com 10m de altura; fruto verde; fitossociologia 2484 Habito: Árvore",NA,NA,NA,"Damasceno Júnior, G. A.","3268","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - morro Santa Cruz","-57.581389","-19.19",NA,"Kunth","600","600",NA,NA,NA,"57º34'53''W","19º11'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11244","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Damasceno-Júnior, G. A.","2001","01","20",NA,"Brasil",NA,NA,"Árvore com 10 m de altura; fitossociologia 2484 Habito: Árvore",NA,NA,NA,"Damasceno-Júnior, G. A.","3182","Mato Grosso do Sul","Corumbá","Fazenda São Marcelo; morro Santa Cruz; próximo à nascente do córrego Bandalta","-57.581389","-19.19",NA,"Kunth","600","600",NA,NA,NA,"57º34'53''W","19º11'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11242","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Damasceno Júnior , G. A. & Velasques, J. S.","2002","11","26",NA,"Brasil",NA,NA,"Árvore com 8m de altura; fruto verde; fitossociologia 1447 Habito: Árvore",NA,NA,NA,"Damasceno Júnior, G. A.","3270","Mato Grosso do Sul","Ladário","Fazenda Paraíso - Vale do Paraíso - morro Santa Cruz, próximo à nascente do córrego Bandalta","-57.589722","-19.188333",NA,"Kunth","800","800",NA,NA,NA,"57º35'23''W","19º11'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:08:53-03","CPAN-UFMS","COR","15687","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","T.S.Amaral","2009","05","13",NA,"Brasil",NA,NA,"Fase C; Com Flor: Verde",NA,NA,NA,"P.Cara",NA,"Mato Grosso do Sul","Corumbá","Pantanal, sub-região do Miranda-Abobral, Fazenda São Bento. Pantanal. Capão de mata.; ;.","-57.6533012390137","-19.0091991424561",NA,"Kunth",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-26 18:08:53-03","CPAN-UFMS","COR","11269","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Damasceno Junior , G.A.; Velasques, J.S.","2002","12","03",NA,"Brasil",NA,NA,"Fitossociologia 3508; Com Fruto: verde",NA,NA,NA,"Damasceno-Junior, G.A.","3267","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - Morro Sta Cruz. Mata semidecídua; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,"Kunth","600","600","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:08:53-03","CPAN-UFMS","COR","15554","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Oliveira, P. P.; Diamante, M.; Mendes, E. S.; Campos, M. E. C.","2012","04","17",NA,"Brasil",NA,NA,"Com Flor: c/ fruto; Com fruto:verde",NA,NA,NA,NA,NA,"Mato Grosso do Sul","Ladário","reserva legal. área inundável; ;.","-57.6016998291016","-19.0046997070312",NA,"Kunth",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:20:56-03","UFBA","ALCB","55450","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","2001","06","30","Southern America","Brasil",NA,NA,"10,0m; látex alvo, copa longa. Folhas coriáceas, discolores. Infrutescência imatura verde. Ocasional.","ALCB035258","Dicotyledon",NA,"Machado, AFP","236","Bahia","Barreiras","Oeste, Próximo a cachoeira Acaba Vida","-44.983333","-12.15","ALCB035258","H. B. K.",NA,NA,NA,NA,NA,"-44.983333","-12.15","2009","07","17",NA,NA,NA,NA,NA
"68","2019-10-09 11:20:56-03","UFBA","ALCB","80851","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Guedes, ML; Valadão, RM; Carvalho, G; Oliveira, MRA de","2007","09","22","Southern America","Brasil",NA,NA,"de 15 m de altura, látex alvo. PAP 211 cm + 77 cm. Folhas cartáceas, discolores. Material estéril. T01P01. Ind. nº 24.","ALCB035313","Dicotyledon",NA,"Machado, AFP","13598","Bahia","Cocos","Oeste, Faz. Capitão da Mata","-44.548611","-14.274444","ALCB035313","H. B. K.",NA,NA,NA,NA,NA,"-44.548611","-14.274444","2009","07","17",NA,NA,NA,NA,NA
"69","2019-10-09 11:20:56-03","UFBA","ALCB","69620","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Carvalho, G","2005","11","03","Southern America","Brasil",NA,NA,"ca. 6m alt.; Presença de láter branco; Tronco liso e vigoroso; Folhas discolores, crassas, verde brilhante na face adaxial.","ALCB035255","Dicotyledon",NA,"Carvalho, GM","45","Bahia","Salvador","Região Metropolitana Salvador, Estacionamento do PAF I e do CPD adjacente à Av. Ademar de Barros","-38.510799407959","-12.9710998535156","ALCB035255","H. B. K.",NA,NA,"26018","auto",NA,NA,NA,"2006","06","05",NA,NA,NA,NA,NA
"70","2019-10-09 11:20:56-03","UFBA","ALCB","112027","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hatschbach, G; Hatschbach, M; Ribas, OS","2002","05","24","Southern America","Brasil",NA,NA,"Copada, 6m, látex alvo.; Solo rochoso; encosta do morro.","ALCB035256","Dicotyledon",NA,"Mendonça, R","73377","Mato Grosso do Sul","Bonito","Rod. MS-382, Serra Bodoquena.","-56.4818992614746","-21.1210994720459","ALCB035256","Kunth",NA,NA,"71352","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:20:56-03","UFBA","ALCB","78462","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","08","Southern America","Brasil",NA,NA,"de ca 15 m de altura, látex leitoso. Folhas coriáceas, discolores.","ALCB035257","Dicotyledon",NA,"Machado, AFP","13375","Bahia","Feira da Mata","Médio São Francisco, Próximo ao Rio Carinhanha","-44.2125","-14.231667","ALCB035257","H. B. K.",NA,NA,NA,NA,NA,"-44.2125","-14.231667","2009","10",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:20:56-03","UFBA","ALCB","98718","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gomes, FS; Guedes, ML; Costa, AS","2011","01","27","Southern America","Brasil",NA,NA,"ca. 9 m alt. Látex alvo. Folhas semicrassas. Sincônios verdes.; restinga com formação de dunas.","ALCB035254","Dicotyledon",NA,"Gomes, FS","812","Bahia","Esplanada","Litoral Norte, Baxios","-37.696111","-12.1025","ALCB035254","Kanth.","30","30",NA,NA,NA,"-37.696111","-12.1025","2011","11",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:20:56-03","UFBA","ALCB","99338","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","2011","05","16","Southern America","Brasil",NA,NA,"Área antropizada.","ALCB035259","Dicotyledon",NA,"Guedes, ML","18331","Bahia","Candeias","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu","-38.486944","-12.781667","ALCB035259","Kanth.","15","15",NA,NA,NA,"-38.486944","-12.781667","2011","05",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:20:56-03","UFBA","ALCB","16027","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Guedes, ML","1983","07","14","Southern America","Brasil",NA,NA,"Latescente. Ca. de 8m. Crescendo em uma mata de galeria.","ALCB035261","Dicotyledon",NA,"Machado, AFP","800","Bahia","Barreiras","Oeste, Margens da Cachoeira Acaba Vida","-44.9900016784668","-12.1527996063232","ALCB035261","H. B. K.",NA,NA,"152720","auto",NA,NA,NA,"2009","07","17",NA,NA,NA,NA,NA
"75","2019-10-09 11:20:56-03","UFBA","ALCB","90048","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hatschbach, G; Hatschbach, M; Ribas, OS","2002","05","24","Southern America","Brasil",NA,NA,"copada, ca. 6m. Látex alvo.; Solo rochoso; encosta do morro.","ALCB035260","Dicotyledon",NA,"Mendonça, R","73377","Mato Grosso do Sul","Bonito","Rod. MS-382, Serra da Bodoquena","-56.4818992614746","-21.1210994720459","ALCB035260","H. B. K.",NA,NA,"71352","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:23:39-03","NBC","NL-BOTANY","U.1432762","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Gentry AH","1978","05","15","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432762 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432762",NA,"Rosales",NA,NA,"Loreto",NA,NA,NA,NA,"NL-U1432762","(Miq.) Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023852",NA,NA,NA
"77","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435372","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Bunting GS","1979","01","21","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435372",NA,"Rosales","Berg CC",NA,"Zulia",NA,NA,NA,NA,"NL-U1435372","Kunth",NA,NA,NA,NA,NA,NA,NA,"1983","06","01","Magnoliopsidae","U 0040110",NA,NA,NA
"78","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599338","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Biset JS; Campos de la Cruz J","2004","11","03","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599338",NA,"Rosales",NA,NA,"San Martín",NA,NA,NA,NA,"NL-L1599338","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0596864",NA,NA,NA
"79","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599339","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Dulmen A van; Matapi N","1990","11","14","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599339",NA,"Rosales",NA,NA,NA,NA,"rio Caqueta, Araracuara rastrojo inundable.",NA,NA,"NL-L1599339","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599340","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Dulmen A van; Matapi N","1990","11","14","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599340",NA,"Rosales",NA,NA,NA,NA,"rio Caqueta, Araracuara rastrojo inundable.",NA,NA,"NL-L1599340","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599343","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Pendry CA; Pennington RT; Chumacero C","1999","03","16","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599343",NA,"Rosales",NA,NA,NA,NA,"Sud Yungas: Near bridge over Rio Phuri, 19 km from Chuliamni, on the road to Irupana.","-67.466667","-16.416667","NL-L1599343","Kunth",NA,NA,NA,NA,NA,"-67.466667","-16.416667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599344","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Davidse G; González AC","1978","02","01","Southern America","Venezuela",NA,NA,"gallery forest along cano with Mauritia<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599344",NA,"Rosales","Berg CC",NA,"Apure",NA,"apure distriito pedro camajo near the rio meta at fundo el algarrobo 25 airline km wnw of buena vista morichal de la madera","-68.816667","6.216667","NL-L1599344","Kunth",NA,NA,NA,NA,NA,"-68.816667","6.216667",NA,NA,NA,"Magnoliopsidae","L 0737683",NA,NA,NA
"83","2020-02-08 10:23:57-03","NBC","NL-BOTANY","L.1599345","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Núñez Vargas P; Walsh S","1986","10","29","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1599345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1599345",NA,"Rosales",NA,NA,NA,NA,"Dept. Cuzco: La Convención, Quillamba, Salaspampa.",NA,NA,"NL-L1599345","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
