"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"724","2019-11-01 14:54:21-03","UnB","UB","97171","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS","6153","1964","09","Southern America","Brasil","Distrito Federal","Ca. 15km SW of Brasília",NA,"Tree 15m. Heads light gray; Gallery forest",NA,NA,"(DC.) Baker","12","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 14:54:21-03","UnB","UB","2732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Jeffrey, C","Ratter, JA; Fonsêca, SG; Fonsêca, J","3427","1976","08","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa ca. 18km SSW da Torre de TV de Brasília",NA,"Casca finamente reticulada, lobos da corola rosa,anteras atropurpúreas, estígmas cremes.; Árvore 18m x 40cm. Flor creme; Floresta.",NA,NA,"(DC.) Baker","09","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-01 14:54:21-03","UnB","UB","97164","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Pires, JM","9528","1963","04","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,"Árvore 8m; Mata ciliar",NA,NA,"Baker","30","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","crassifolia",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"727","2019-11-01 14:54:21-03","UnB","UB","37475","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Calago, K","Fonsêca, SG","1598","1970","06","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Barragem Santa Maria",NA,"Árvore 8m; Mata",NA,NA,"(DC.) Baker","15","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,"2003","03","19",NA,NA,NA,NA,NA
"728","2019-11-01 14:54:21-03","UnB","UB","97166","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Heringer, EP","8652","1961","09","Southern America","Brasil","Distrito Federal","Rio São Bartolomeu",NA,"Árvore 5m; Cerrado",NA,NA,"(DC.) Baker","02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"729","2019-11-01 14:54:21-03","UnB","UB","124282","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Mendes, S","940","2003","07","Southern America","Brasil","Minas Gerais","Macega. Estação Ambiental Galheiro",NA,"Brácteas involucrais verdes, capítulos roxos.; Árvore 15m.; Cerrado",NA,NA,"(DC.) Baker","04","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-01 14:54:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Smith, GL","Smith, GL; Nunes, JMS","1081","1980","10","Southern America","Brasil","Rio de Janeiro","Tijuca National Park. Estrada Alto da Boa Vista near FEEMA-DECAM",NA,"Large tree about 25m. In full fruit",NA,NA,"(DC.) Baker","20","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"731","2019-11-01 14:54:21-03","UnB","UB","124279","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Leitão Filho, HF","521","1968","08","Southern America","Brasil","São Paulo",NA,NA,"Flor lilás pálida.; Árvore 6-7m.; Mata secundária",NA,NA,"(Baker) G.L. Smith","20","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","crassifolia",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"732","2019-11-01 14:54:21-03","UnB","UB","124284","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J; Leitão Filho, HF","Sakuragui, CM","480","1993","10","Southern America","Brasil","São Paulo","Fazenda Ibiti",NA,"Invólucro castanhopappus creme.; Árvore 5m.; Mata de araucária",NA,NA,"(DC.) Baker","02","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA
"733","2019-05-06 11:53:53-03","UFU","HUFU","40199","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Walter, B.M.T.","Faria, J.G.; et al.","242","1999","06",NA,"Brasil","Distrito Federal","Fazenda Sucupira, Córrego Açudinho II. Próximo a churrasqueira.",NA,"Árvore. Botões florais verdes.; Solo argiloso. (terra preta)","HUFU00049039","HUFU00049039","(DC.) Baker","15","Brasília","-48.016667","-15.916667","1070","1070",NA,NA,NA,"-48.016667","-15.916667","1999","06",NA,NA,NA,NA,NA,NA
"734","2020-08-04 12:47:41-03","UFU","HUFU","42720","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7158","2005","09",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.",NA,"Árvore ca. de 8 m. Brácteas ferrugíneas, papilho creme.; Mata de encosta.","HUFU00058513","HUFU00058513","(DC.) Baker","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2021-01-25 11:52:34-03","UFU","HUFU","80114","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Volet, D.P.","Mansur, T.; Tameirão-Neto, E.","57","2010","08",NA,"Brasil","Minas Gerais",NA,NA,"Floresta estacional semidecidual.","HUFU00078324",NA,"(DC.) Baker","05","Rio Acima","-44.238611","-20.049167","1220","1220",NA,NA,NA,"-44.238611","-20.049167","2019","08",NA,NA,NA,NA,NA,NA
"736","2019-05-06 11:53:54-03","UFU","HUFU","61124","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Esteve, R.","Guarçoni, E.; et al.","s.n.","2000","08",NA,"Brasil","Minas Gerais","Represa do Merculino",NA,"Árvore, ca. 15 m alt. Flores de aroma adocicado. Polinizada por abelhas. flor de coloração branca e preta.","HUFU00049043","HUFU00049043","(DC.) Baker","15","Rosário de Limeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"737","2019-05-06 11:53:54-03","UFU","HUFU","61472","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, C.","Cezare, C.H.G.; Souza-Silva, S. & Raimundo, R.","85","2007","09",NA,"Brasil","Goiás",NA,NA,"Árvore, ca. 6 m alt. Fruto branco, fruto imaturo verde claro, plumas brancas no fruto maduro, árvore isolada distante cerca de 20 metros da Mata de Galeria.; Mata de galeria não inundável (degradada).","HUFU00049040","HUFU00049040","(DC.) Baker","26","Luziânia","-48.020556","-16.680833","772","772",NA,NA,NA,"-48.020556","-16.680833","2009",NA,NA,NA,NA,NA,NA,NA
"738","2019-05-06 11:53:54-03","UFU","HUFU","63376","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Fontes, C.G.","Guarino, E.S.G.; Pereira, J.B.","898","2001","10",NA,"Brasil","Distrito Federal","Fazenda Sucupira, Área antropizada na beira do açude, atrás da Mata do Córrego Sem Nome.",NA,"Árvore, ca. 15 m alt., casca levemente fissurada, folres velhas marrom.; Mata de galeria, relevo plano, solo argiloso com bastante serrapilheira.","HUFU00049038","HUFU00049038","(DC.) Baker","31","Brasília","-48.016667","-15.866667","1100","1100",NA,NA,NA,"-48.016667","-15.866667","2007","05",NA,NA,NA,NA,NA,NA
"739","2019-05-06 11:53:54-03","UFU","HUFU","70844","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Souza, L.A.; col.","168","2013","08",NA,"Brasil","Paraná","Parque Estadual do Guartelá",NA,"arbórea; inflorescência coloração creme","HUFU00049027","HUFU00049027","(DC.) Baker","29","Tibagi","-50.257222","-24.564167",NA,NA,NA,NA,NA,"-50.257222","-24.564167","2015","09",NA,NA,NA,NA,NA,NA
"740","2019-05-06 11:53:54-03","UFU","HUFU","73515","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Guimarães, E.C.; Araújo, M.S.; Lopes, L.A. & Silva, R.L.","246","2008","09",NA,"Brasil","Minas Gerais","PESB, Trilha atrás da churrascaria da casa de hospede. 23k 076968 UTM 7717666",NA,NA,"HUFU00071160","HUFU00071160","(DC.) Baker","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA
"741","2019-05-06 11:53:54-03","UFU","HUFU","75759","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Walter, B.M.T.","Nunes, R.V.; et al.","7","1996","08",NA,"Brasil","Distrito Federal","Fazenda Sucupira, Próximo à 2ª parcela do fim, lado esquerdo.",NA,"Árvore com 13 m de altura. Flor roxa.; Mata de galeria. Relevo ondulado. Substrato: solo areno-argiloso com muita serrapilheira.","HUFU00073996","HUFU00073996","(DC.) Baker","02","Brasília","-48","-15.866667","1080","1080",NA,NA,NA,"-48","-15.866667","1996",NA,NA,NA,NA,NA,NA,NA
"742","2019-05-06 11:53:54-03","UFU","HUFU","75881","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Hattori, E.K.O.","Pereira-Silva, G.; et al.","9221","2004","09",NA,"Brasil","Goiás","Fazenda Santa Maria, Gleba do Sr. Silas.",NA,"Árvore com cerca de 25 m de altura. Flor creme.; Floresta estacional semidecidual. Relevo fortemente ondulado. Substrato: solo argilo-arenoso.","HUFU00073995","HUFU00073995","(DC.) Baker","28","Luziania","-48.185","-16.266944","800","800",NA,NA,NA,"-48.185","-16.266944","2008","09",NA,NA,NA,NA,NA,NA
"743","2021-01-25 11:52:34-03","UFU","HUFU","80121","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Volet, D.P.","Braga, J.M.A.; et al.","3465","1996","09",NA,"Brasil","Rio de Janeiro","Parque Naciona do Itatiaia, proximidades do abrigo.",NA,"Árvore, ca. de 10 m. Folhas membranáceas. Capítulos com brácteas externas verdes. Flores alvas. Frutos com papus alvo; Orla da mata alterada e densa.","HUFU00078317",NA,"(DC.) Baker","10","Itatiaia","-44.566667","-22.25","650","650",NA,NA,NA,"-44.566667","-22.25","2019","08",NA,NA,NA,NA,NA,NA
"744","2019-05-06 11:53:53-03","UFU","HUFU","1813","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Araújo, G.M.","s.n.","1988","11",NA,"Brasil","Minas Gerais","Bosque John Kenedy",NA,"Árvore.; Mata mesofitica.","HUFU00049035","HUFU00049035","(DC.) Baker","13","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-05-06 11:53:54-03","UFU","HUFU","52035","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Forzza, R.C.","Forzza, R.C.; Almeida, V.R.; Assis, L.C.S. & Fazza, L.F.A.","1873","2001","10",NA,"Brasil","Minas Gerais","Reserva Bilógica da Represa do Grama",NA,"Árvore, ca. 10 m. Folhas discolores, capítulos com brácteas involucrais verdes e flores alvas.; Borda de mata.","HUFU00049045","HUFU00049045","(DC.) Baker","13","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,"2002","02",NA,NA,NA,NA,NA,NA
"746","2019-05-06 11:53:53-03","UFU","HUFU","33218","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Salimena, F.R.G.","s.n.","2000","09",NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,"Árvore, ca. 3 m. Flores arroxeadas.","HUFU00049028","HUFU00049028","(DC.) Baker","30","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,"2001","05",NA,NA,NA,NA,NA,NA
"747","2019-05-06 11:53:53-03","UFU","HUFU","35377","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Pifano, D.S.; Castro, R.M. & Pivari, M.O.D.","391","2002","06",NA,"Brasil","Minas Gerais","Morro do Imperador",NA,"Árvore, ca. 5 m. Botões verdes.; Borda da mata em local de clareira.","HUFU00049056","HUFU00049056","(DC.) Baker","27","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,"2003","12",NA,NA,NA,NA,NA,NA
"748","2019-05-06 11:53:54-03","UFU","HUFU","54043","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Almeida, G.S.S.","Almeida, G.S.S.; Custódio, J.","109","2005","09",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Calais.",NA,"Árvore, ca. 7 m. Capítulos axilares 5-12. Brácteas involucrais verdes com ápice vináceo, flores lilases, anteras vináceas.; Campo rupestre.","HUFU00049048","HUFU00049048","(DC.) Baker","27","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,"2005","10",NA,NA,NA,NA,NA,NA
"749","2019-05-06 11:53:54-03","UFU","HUFU","56412","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4456","1997","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.",NA,"Árvore, ca. 5,0 m. Brácteas esverdeado-acastanhados, papilho branco.; Borda do capão de mata de encosta.","HUFU00058516","HUFU00058516","(DC.) Baker","21","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"750","2019-05-06 11:53:53-03","UFU","HUFU","34702","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","83","2003","06",NA,"Brasil","Minas Gerais","Clube Tangará",NA,"Árvore, ca. 10 m. Botões florais esverdeados.; Borda de mata.","HUFU00049051","HUFU00049051","(DC.) Baker","18","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-05-06 11:53:53-03","UFU","HUFU","4407","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Prado, C.A.; Romero, R.","73","1993","06",NA,"Brasil","Minas Gerais","Parque do Sabiá",NA,"Árvore, ca. 7 m. Botões esverdeados.","HUFU00049031","HUFU00049031","(DC.) Baker","30","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-05-06 11:53:53-03","UFU","HUFU","4520","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Prado, C.A.; et al.","80","1993","08",NA,"Brasil","Minas Gerais","Parque do Sabiá",NA,"Árvore, ca. 8 m. Filetes brancos.; Borda de mata.","HUFU00049036","HUFU00049036","(DC.) Baker","04","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-05-06 11:53:54-03","UFU","HUFU","9668","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Guilherme, F.A.G.","Guilherme, F.A.G.","96","1995","08",NA,"Brasil","Minas Gerais","Parque do Sabiá",NA,"Árvore, ca. 9 m. Pétalas creme, estames vinho, estigma branco, brácteas verde-esbranquiçadas.; Mata mesofitica semidecidua.","HUFU00049034","HUFU00049034","(DC.) Baker","10","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,"1995","10","17",NA,NA,NA,NA,NA
"754","2019-05-06 11:53:54-03","UFU","HUFU","61399","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Pizziolo, R.M.","180","1984","07",NA,"Brasil","Espírito Santo","Boa Sorte",NA,"Arbusto, ca. 3 m alt. Flores brancas, melífera.; solo escuro.","HUFU00049041","HUFU00049041","(DC.) Baker","10","Barra de São Francisco","-40.8908004760742","-18.7549991607666",NA,NA,"36480","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"755","2019-05-06 11:53:54-03","UFU","HUFU","61363","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Boone, W.","731","1985","09",NA,"Brasil","Espírito Santo","Morro da Estação Repetidora de TV",NA,"Árvore, ca. 5 m alt., 10 cm diam. castanho claro na face inferior da folha, capítulos com brácteas verdes, corola e estigma brancos, anteras roxas.","HUFU00049042","HUFU00049042","(DC.) Baker","04","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"756","2019-05-06 11:53:53-03","UFU","HUFU","4128","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Araújo, G.M.; et al.","86","1992","08",NA,"Brasil","Minas Gerais","Bosque John Kennedy",NA,"Arbóreo, ca. 14 m. Flores brancas.","HUFU00049046","HUFU00049046","(DC.) Baker","08","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-05-06 11:53:53-03","UFU","HUFU","38477","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Assis, L.C.S.; Magalhães, M.S.","842","2003","06",NA,"Brasil","Minas Gerais","Mata do Baú, Beira do Rio das Mortes.",NA,"Árvore, ca. 6 m. Pápus verde e flores cremes.","HUFU00049037","HUFU00049037","(DC.) Baker","20","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-05-06 11:53:53-03","UFU","HUFU","25817","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Krieger, P.L.","9088","1970","09",NA,"Brasil","Minas Gerais",NA,NA,"Árvore regular 5 m. Folhas cinza-pardo na face dorsal, frutos maduros.","HUFU00049054","HUFU00049054","(DC.) Baker","05","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-11-27 11:33:30-03","UFU","HUFU","52069","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Demateis, M.","Garcia, M.C.M.; Silveira, M.S.","s.n.","1992","08",NA,"Brasil","Minas Gerais","Campus da UFJF, A beira do Anel Viário, em frente ao morro da Fac. de Farmácia e Bioquímica.",NA,"Árvore, ca. 8 m.","HUFU00049044","HUFU00049044","(DC.) Baker","18","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"760","2019-05-06 11:53:53-03","UFU","HUFU","33217","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Garcia, M.C.M.; Silveria, M.S.","s.n.","1992","08",NA,"Brasil","Minas Gerais","Campus da UFJF, No anel viário do Campus, em frente a Faculdade de Farmácia e Bioquimica.",NA,"Árvore, ca. 8 m. Inflorescência creme.","HUFU00049029","HUFU00049029","(DC.) Baker","18","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"761","2019-05-06 11:53:54-03","UFU","HUFU","54031","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Almeida, G.S.S.","Almeida, G.S.S.; Coser, T. & Araújo, R.","526","2006","08",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Pico do Calais.",NA,"Árvore, ca. 8 m. Flores lilases com anteras vináceas. Papilho alvo.; Campo rupestre.","HUFU00049047","HUFU00049047","(DC.) Baker","30","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"762","2019-05-06 11:53:53-03","UFU","HUFU","34034","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Hattori, E.K.O.","Mendes, S.; Araújo, G.M.","940","2003","07",NA,"Brasil","Minas Gerais","Galheiros, Macega.",NA,"Árvore, ca. 15 m. Brácteas involucrais verdes, capítulos roxos.; Cerrado.","HUFU00049049","HUFU00049049","(DC.) Baker","04","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,"2004","10","08",NA,NA,NA,NA,NA
"763","2019-05-06 11:53:54-03","UFU","HUFU","55232","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Valente, A.S.M.; Garcia, P.O.","499","2006","08",NA,"Brasil","Minas Gerais","Serra Negra, Mata da cachoeria Ninho da Égua, cerca de 1300mm.",NA,"Árvore, ca. 11 m.; Mata.","HUFU00049050","HUFU00049050","(DC.) Baker","27","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA
"764","2019-05-06 11:53:53-03","UFU","HUFU","12966","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","2057","1996","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.",NA,"Árvore, ca. 8,0 m. Brácteas marrom, papilho branco, flores velhas marrons.; Mata de encosta.","HUFU00058515","HUFU00058515","(DC.) Baker","21","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"765","2019-05-06 11:53:53-03","UFU","HUFU","13010","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Romero, R.; Nakajima, J.N.","3625","1996","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Chapadão do Diamante.",NA,"Árvore, ca. 5,0 m. Brácteas marrons, papilho branco, flores velhas.; Borda de mata de encosta.","HUFU00058514","HUFU00058514","(DC.) Baker","22","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"766","2019-05-06 11:53:53-03","UFU","HUFU","18380","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Ressel, K.","s.n.","1998","09",NA,"Brasil","Minas Gerais","Fazenda Santa Fé",NA,"Árvore, ca. 5 m.","HUFU00049033","HUFU00049033","(DC.) Baker","27","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
