"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"586","2019-11-01 15:06:41-03","UnB","UB","193143","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Melo, MD; et al.","60","2012","07","Southern America","Brasil","Reserva Ecológica Mirante - Embrapa Cerrados",NA,"Árvore com até 3m de altura; folha simples, oposta; Frutos arredondados de coloração alaranjada e negra quando maduros.; Cerrado Típico",NA,NA,"O. Berg","Melo, MD","30","Distrito Federal","-47.736944","-15.609167","1163","1163","Brasília","2012","09","10",NA,NA,"-47.736944","-15.609167",NA,NA,NA,NA,NA,NA,NA
"587","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Chagas-e-Silva, F","746","1998","01","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-11-01 15:06:41-03","UnB","UB","5046","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Proença, CEB; Sautchuk, J","1263","1995","01","Southern America","Brasil","RPPN Linda Serra dos Topázios",NA,"Subarbusto em touceira.; SubArbusto 50/0,6m. Fruto verde.; .",NA,NA,"O. Berg","Souza, MC","15","Goiás","-47.666667","-15.75",NA,NA,"Cristalina","2012","12",NA,NA,NA,"-47.666667","-15.75",NA,NA,NA,NA,NA,NA,NA
"589","2019-11-01 15:06:41-03","UnB","UB","5801","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gomes Júnior, JC","1689","1964","05","Southern America","Paraguay","Capiton Bodó, 2 km da vila",NA,"Arbusto 2m. Flor alva. Fruto vermelho.; Cerrado.",NA,NA,"O. Berg","Incógnito","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-11-01 15:06:41-03","UnB","UB","89107","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silva, MA","6024","2001","09","Southern America","Brasil","Reserva Ecológica do IBGE",NA,NA,NA,NA,"O. Berg","Souza, MC","25","Distrito Federal","-47.885278","-15.778056",NA,NA,"Brasília","2012","12",NA,NA,NA,"-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,NA
"591","2019-11-01 15:06:41-03","UnB","UB","9945","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF","968","2001","05","Southern America","Brasil","Estrada Rio Nova - Mateiros",NA,"Arbusto ramoso 0,3m; Campo sujo. Solo: Solo arenoso.",NA,NA,"O. Berg","Souza, MC","09","Tocantins","-46.6","-10.6","469","469","Mateiros","2012","12",NA,NA,NA,"-46.6","-10.6",NA,NA,NA,NA,NA,NA,NA
"592","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Kinupp, VF; Medri, C","443","1997","05","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-01 15:06:41-03","UnB","UB","9701","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","808","2001","03","Southern America","Brasil",NA,NA,"Arbusto xilopodífera.; Arbusto 0,2m; .",NA,NA,"O. Berg","Souza, MC","03","Minas Gerais","-46.416667","-16.416667","936","936","Riachinho","2012","12",NA,NA,NA,"-46.416667","-16.416667",NA,NA,NA,NA,NA,NA,NA
"594","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Barros, JC; Ito, ET","s.n.","1997","09","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_53","2019","12","Southern America","Brasil","Reserva Ecológica do IBGE",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 30cm; Cerrado denso. Latossolo",NA,NA,"O. Berg",NA,"18","Distrito Federal","-47.865556","-15.939722",NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,NA
"596","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-e-Silva, F; Francisco, EM","2179","1996","12","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-e-Silva, F","s.n.","1993","01","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Kinupp, VF","277","1997","02","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Ferreira, MR; et al.","s.n.","1989","11","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; et al.","442","1995","10","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-e-Silva, F; et al.","564","1995","12","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Chagas-e-Silva, F","493","1995","10","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Kinupp, VF; Medri, C","361","1997","04","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-e-Silva, F; Francisco, EM","2100","1996","11","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Takeda, IJM","662","1991","03","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Chagas-e-Silva, F","742","1998","01","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","6255","2016","07","Southern America","Brasil","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro",NA,"Arvoreta ca. 2,5 m de altura, Caule liso, botões florais verdes, flores brancas e frutos imaturos verdes; Floresta estacional semidecidual",NA,NA,"O. Berg","Faria, JEQ","11","Minas Gerais","-43.296667","-19.309722","697","697","São Sebastião do Rio Preto","2016","07",NA,NA,NA,"-43.296667","-19.309722",NA,NA,NA,NA,NA,NA,NA
"608","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH","746a","1998","01","Southern America","Brasil",NA,NA,"Erva c/ 0.4m alt; botões florais e flores brancas; odorífera em campo limpo",NA,NA,"O. Berg","Soares-Silva, LH","22",NA,NA,NA,NA,NA,NA,"2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-01 15:06:41-03","UnB","UB","5500","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silveira, L; Silva, O","s.n.","1995","03","Southern America","Brasil","Parque Nacional das Emas",NA,"Frutos comidos por lobo guará.; Arbusto; Cerrado.",NA,NA,"O. Berg","Souza, MC",NA,"Goiás","-52.5511016845703","-17.5694007873535",NA,NA,"Mineiros","2012","12",NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-01 15:06:40-03","UnB","UB","161681","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Faria, JEQ; Sobral, M; Caires, CS","659","2009","10","Southern America","Brasil","Coletada na serra de São José, APA de São José, próximo à cidade de Prados",NA,"Solo argiloso, relevo acidentado; Arbusto ramificado ca. de 2 m de altura, frutos imaturos verdes, caule liso; Mata próximo a um campo rupestre",NA,NA,"O. Berg","Sobral, M","02","Minas Gerais","-44.0797004699707","-21.0575008392334",NA,NA,"Prados","2009","10",NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 15:06:40-03","UnB","UB","168259","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Medri, C; Francisco, EM","879","1999","11","Southern America","Brasil","Salto das Orquídeas",NA,"Árvore 4m. Frutos imaturos verdes.",NA,NA,"O. Berg","Sobral, M","13","Paraná ","-50.58","-23.91",NA,NA,"Sapopema","2000",NA,NA,NA,NA,"-50.58","-23.91",NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 15:06:40-03","UnB","UB","168266","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carmo, MRB","648","2004","01","Southern America","Brasil","Parque estadual de Guartela",NA,"Subarbusto de 40cm. Flores brancas.; Cerrado",NA,NA,"O. Berg","Silva, LHS","15","Paraná ","-50.41","-24.51",NA,NA,"Tibagi","2005",NA,NA,NA,NA,"-50.41","-24.51",NA,NA,NA,NA,NA,NA,NA
"613","2019-11-01 15:06:40-03","UnB","UB","168265","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carmo, MRB","577","2003","12","Southern America","Brasil","Parque estadual de Guartela",NA,"Subarbusto com 22cm; frutos imaturos verdes e maduros alaranjados.; Cerrado",NA,NA,"O. Berg","Silva, LHS","12","Paraná ","-50.41","-24.51",NA,NA,"Tibagi","2005",NA,NA,NA,NA,"-50.41","-24.51",NA,NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:06:40-03","UnB","UB","168264","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carmo, MRB","15","2003","01","Southern America","Brasil","Parque estadual de Guartela",NA,"Subarbusto de 30 cm de altura. Botões florais e flores brancas.; Cerrado",NA,NA,"O. Berg","Silva, LHS","05","Paraná ","-50.41","-24.51",NA,NA,"Tibagi","2005",NA,NA,NA,NA,"-50.41","-24.51",NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:06:40-03","UnB","UB","168269","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silva, JM","3842","2003","11","Southern America","Brasil","Parque estadual do Guartela",NA,"Arbusto, 1m, fruto avermelhado.",NA,NA,"O. Berg","Sobral, M","03","Paraná ","-50.41","-24.51",NA,NA,"Tibagi","2005",NA,NA,NA,NA,"-50.41","-24.51",NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:06:40-03","UnB","UB","168270","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carmo, MRB","691","2004","02","Southern America","Brasil","Parque estadual do Guartela",NA,"Arbusto 2m. Flores brancas.",NA,NA,"O. Berg","Silva, LHS","10","Paraná ","-50.41","-24.51",NA,NA,"Tibagi","2005",NA,NA,NA,NA,"-50.41","-24.51",NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 15:06:40-03","UnB","UB","168261","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Estevan, DA; et al.","690","2005","06","Southern America","Brasil","Morro do Chapéu",NA,"Arbusto 2m; frutos imaturos verdes e maduros laranjas. Afloramento rochoso.",NA,NA,"O. Berg","Sobral, M","08","Paraná ","-50.24","-24.25",NA,NA,"Ventania","2005",NA,NA,NA,NA,"-50.24","-24.25",NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 15:06:40-03","UnB","UB","168268","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, VC; Sakuragui, CM; Scaramuzza, CAM; Fina, BG; Rolim, GS; Shimabukuro, MT","2493","1993","02","Southern America","Brasil","Faz. Santa Maria do espinho",NA,"Arbusto, ca. 20cm de altura. Flores creme.",NA,NA,"O. Berg","Kawasaki, ML","15","São Paulo","-47.925472","-23.466667",NA,NA,"Itararé","1993",NA,NA,NA,NA,"-47.925472","-23.466667",NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Soares-Silva, LH; Chagas-e-Silva, F","737","1997","01","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-e-Silva, F; Soares-Silva, LH","2213","1997","01","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pimenta, JA; et al.","s.n.","1989","12","Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:06:40-03","UnB","UB","117793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Heringer, EP","18010",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"O. Berg","Sobral, M",NA,"Goiás","-47.9502983093262","-16.2525005340576",NA,NA,"Luziânia",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:06:40-03","UnB","UB","161685","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Faria, JEQ; Sobral, M; Caires, CS","663","2009","10","Southern America","Brasil","Coletada na serra de São José, APA de São José, próximo à cidade de Prados",NA,"Solo rochoso, relevo acidentado; Arbusto ramificado ca. de 2 m de altura, fruto imaturo verde, caule liso; Campo rupestre",NA,NA,"O. Berg","Sobral, M","02","Minas Gerais","-44.0797004699707","-21.0575008392334",NA,NA,"Prados","2009","10",NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:06:40-03","UnB","UB","144769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Giulietti, AML; et al.;","CFCR13645","1994","01","Southern America","Brasil","Caminho para a Serra de São José.",NA,"Arbusto 1,5 - 2,0 m alt., bastante ramificado desde a base; tronco na base ca. 3 cm diam., botões e flores creme.; Trecho de mata secundária.",NA,NA,"O. Berg","Souza, MC","16","Minas Gerais","-44.1781005859375","-21.1103000640869",NA,NA,"Tiradentes","2012","12",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:06:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Medri, C; Francisco, EM; Kinupp, VF","305","1997","08","Southern America","Brasil","Salto das Orquídeas",NA,"Arvoreta 4m alt; flores creme, beira d'água",NA,NA,"O. Berg","Soares-Silva, LH","02","Paraná ","-50.5802993774414","-23.9108009338379",NA,NA,"Sapopema","1999",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:06:43-03","UnB","UB","168211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","herbacea","Myrciaria herbacea",NA,"Proença, CEB","1263","1995","01","Southern America","Brasil","Linda Serra dos Topázios",NA,"Subarbusto 50/60 cm. Fruto Verde. Ocasional.",NA,NA,"O. Berg","Proença, CEB","15","Goiás","-47.666667","-15.75",NA,NA,"Cristalina","1995",NA,NA,NA,NA,"-47.666667","-15.75",NA,NA,NA,NA,NA,NA,NA
"627","2019-11-01 15:06:43-03","UnB","UB","168214","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Silva, LHS","968","2001","05","Southern America","Brasil","Estrada Rio Nova/Mateiros",NA,"Arbusto ramoso 30 cm. No local frequente.; Campo sujo, solo arenoso",NA,NA,"O. Berg","Soares-Silva, LH","09","Tocantins","-46.6","-10.6","469","469","Mateiros","2001",NA,NA,NA,NA,"-46.6","-10.6",NA,NA,NA,NA,NA,NA,NA
"628","2019-10-03 10:04:20-03","UFSCar","SORO","1377","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,"114","2002","12",NA,"Brasil","Bairro de Godinhos, Guadra de mata dentro do canavial",NA,"Arvore 3,0m de altura",NA,NA,"O.Berg",NA,"20","São Paulo","-47.6399993896484","-22.7199993133545",NA,NA,"Piracicaba",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-10-03 10:04:20-03","UFSCar","SORO","3301","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,NA,"2002","04",NA,"Brasil","Área da Riocell",NA,NA,NA,NA,"O.Berg",NA,"26","Rio Grande do Sul","-43.506306","-22.8931",NA,NA,"Barra do Ribeiro",NA,NA,NA,NA,NA,"43°30'22,7W","22°53'35.16''S",NA,NA,NA,NA,NA,NA,NA
"630","2019-10-03 10:04:20-03","UFSCar","SORO","3300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,NA,"2002","04",NA,"Brasil","Área da Riocell",NA,NA,NA,NA,"O.Berg",NA,"26","Rio Grande do Sul","-46.868","-19.633333",NA,NA,"Barra do Ribeiro",NA,NA,NA,NA,NA,"46°52'04,8W","19°38'S",NA,NA,NA,NA,NA,NA,NA
"631","2019-10-03 10:04:20-03","UFSCar","SORO","3299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,NA,"2002","04",NA,"Brasil","Área da Riocell",NA,NA,NA,NA,"O.Berg",NA,"26","Rio Grande do Sul","-48.4","-19.533333",NA,NA,"Barra do Ribeiro",NA,NA,NA,NA,NA,"48°24'W","19°32'S",NA,NA,NA,NA,NA,NA,NA
"632","2019-10-03 10:04:20-03","UFSCar","SORO","3298","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,NA,"2002","04",NA,"Brasil","Área da Riocell",NA,NA,NA,NA,"O.Berg",NA,"06","Rio Grande do Sul","-43.671861","-19.533333",NA,NA,"Barra do Ribeiro",NA,NA,NA,NA,NA,"43°40'18,7W","19°32'S",NA,NA,NA,NA,NA,NA,NA
"633","2019-10-03 10:04:20-03","UFSCar","SORO","4848","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,NA,"2003","12",NA,"Brasil","P. Est. Guartela",NA,"Arbusto, 50 cm, frutos verdes-vermelhos - vegetação de cerrado.",NA,NA,"O. Berg",NA,"04","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-08-04 12:48:55-03","UFU","HUFU","6881","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Romero, R.; Nakajima, J.N.","1439","1994","12",NA,"Brasil","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Arbusto, ca. 0,20m. Cálice esverdeado, corola e estames brancos.; Campo limpo, borda de cerrado.","HUFU00036779","HUFU00036779","O.Berg","Kawasaki, M.L.","06","Minas Gerais","-46.3657989501953","-20.2453002929688",NA,NA,"São Roque de Minas","2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-08-04 12:48:55-03","UFU","HUFU","56301","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","herbacea","Myrciaria herbacea",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1041","2008","06",NA,"Brasil","Serra do Facão",NA,"Arbusto.","HUFU00018286",NA,"O.Berg",NA,"21","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-08-04 12:48:55-03","UFU","HUFU","54626","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","herbacea","Myrciaria herbacea",NA,"Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1041","2008","06",NA,"Brasil","Serra do Facão",NA,"Arbusto, ca. 1,5 m. Frutos verde, laranjas e vermelhos.","HUFU00018285",NA,"O.Berg",NA,"21","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-03-03 15:27:58-03","MN","R-TIPOS","142768","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata","Isotypus de Myrciaria minensis O. Berg","Gardner, G.","4653",NA,NA,NA,"Brasil",NA,NA,NA,"R000142768","R000142768_001","O. Berg","Sobral, M.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-03 15:27:58-03","MN","R-TIPOS","142763","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata","Isotypus","Regnell, A.F.","II - 123","1870","01",NA,"Brasil",NA,NA,NA,"R000142763","R000142763_001 R000142763_002","O. Berg","Sobral, M.","11","Minas Gerais","-46.386100769043","-21.9235992431641",NA,NA,"Caldas","1990",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
