"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"356","2019-10-07 09:19:03-03","UEFS","HUEFS","194097","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Lopes, J.C.","176","2011","04","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale. Estrada Jacarandá-Caveuna. Floresta de tabuleiro.","-40","-19","41","41",NA,NA,"HUEFS0194097","HUEFS0194097",NA,NA,NA,NA,NA,"40W","19S",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"357","2019-10-07 09:19:03-03","UEFS","HUEFS","217131","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Deda, R.M.","140","2012","04","17",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.425833","-11.382778",NA,NA,NA,"Mata Atlântica.","HUEFS0217131","HUEFS0217131",NA,NA,"2015",NA,NA,"37W25'33''","11S22'58''","11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"358","2019-10-07 09:19:03-03","UEFS","HUEFS","222788","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Silva, L.","902","2015","10","23",NA,"Brasil","Rio de Janeiro","Parati","Conglomerado 294-4-10-1-R.","-44.730278","-23.130278",NA,NA,NA,"Floresta ombrófila densa.","HUEFS0222788","HUEFS0222788",NA,NA,"2018",NA,NA,"44W43'49''","23S7'49''","06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"359","2019-10-07 09:19:03-03","UEFS","HUEFS","228743","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Braga, J.M.A.","7764","2004","12","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Boa Esperança do Sul (Coréia), Mata do Carvão, futura Estação Ecológica Estadual de Guaxindiba.","-41.081111","-21.418056","16","16",NA,"Interior da Floresta de Tabuleiro.","HUEFS0228743","HUEFS0228743",NA,NA,"2018",NA,NA,"41W4'52''","21S25'5''","06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"360","2019-10-07 09:19:03-03","UEFS","HUEFS","249148","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Moonlight, P.W.","1529","2019","02","25",NA,"Brasil","Bahia","Caetité","Nordeste plot CAE-01, ca. 2.5 km NW of BA-156 from Caetité to Brejinho das Ametistas, reached via windfarm access road for 2km W, farm access road for 1km N, then 500 m walk W.","-42.529722","-14.225","899","899",NA,"Semideciduous forest with a canopy >10m. Relatively open at ground level, except in treefall gaps. Some large lianas. No CAM layer but occasional shrubs and terrestrial orchids.","HUEFS0249148",NA,NA,NA,NA,NA,NA,"42W31'47''","14S13'30''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"361","2019-10-07 09:19:03-03","UEFS","HUEFS","32785","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Martius, K.F.P.von","66",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"362","2019-10-07 09:19:03-03","UEFS","HUEFS","56898","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Carvalho-Sobrinho, J.G.de","107","2001","11","23",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia: Morro da Pioneira. Interior da mata.","-39.466667","-12.85","550","650",NA,"Mata Atlântica.","HUEFS0056898","HUEFS0056898",NA,NA,"2016",NA,NA,"39W28'","12S51'","12",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"363","2021-03-04 11:15:45-03","UEFS","HUEFS","78603","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Amorim, A.M.","3687","2003","04","03",NA,"Brasil","Bahia","Santa Cruz Cabrália","Rodovia Belmonte - Santo André, Ramal na entrada de Guaiú em direção a Oeste. Coletas ca. de 6km. No ramal.","-38.9925","-16.109444",NA,NA,NA,NA,"HUEFS0078603","HUEFS0078603",NA,NA,"2010",NA,NA,"38W59'33''","16S6'34''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"364","2019-10-07 09:19:03-03","UEFS","HUEFS","78620","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Fiaschi, P.","1414","2003","03","08",NA,"Brasil","Bahia","Boa Nova","Fazenda Cotermaia (proprietário Alipe maia), entrada à esq., ca. 1,2 km E de Boa Nova, na estrada para Dario Meira.","-40.1875","-14.373611",NA,NA,NA,"Mata Seca.","HUEFS0078620","HUEFS0078620",NA,NA,"2005",NA,NA,"40W11'15''","14S22'25''","02",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"365","2019-10-07 09:19:03-03","UEFS","HUEFS","79063","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Moraes, M.V.","602","2004","02","15",NA,"Brasil","Bahia","Maracás",NA,"-40.4","-13.466667",NA,NA,NA,NA,"HUEFS0079063",NA,NA,NA,"2017",NA,NA,"40W24'","13S28'","02",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"366","2019-10-07 09:19:03-03","UEFS","HUEFS","83474","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"França, F.","4922","2004","02","22",NA,"Brasil","Bahia","Lagedo do Tabocal","Estrada Maracás-rodovia BR116.","-40.281944","-13.479167",NA,NA,NA,"Mata","HUEFS0083474","HUEFS0083474",NA,NA,NA,NA,NA,"40W16'55''","13S28'45''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"367","2019-10-07 09:19:03-03","UEFS","HUEFS","83476","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"França, F.","4924","2004","02","22",NA,"Brasil","Bahia","Lagedo do Tabocal","Estrada Maracás-rodovia BR116.","-40.281944","-13.479167",NA,NA,NA,"Mata.","HUEFS0083476","HUEFS0083476",NA,NA,NA,NA,NA,"40W16'55''","13S28'45''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"368","2019-10-07 09:19:03-03","UEFS","HUEFS","89718","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Martius, K.F.P.von",NA,"1818","09",NA,NA,"Brasil","Minas Gerais",NA,"In selvis interioribusoa Carinhanha.",NA,NA,NA,NA,NA,NA,"HUEFS0089718",NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"369","2019-10-07 09:19:03-03","UEFS","HUEFS","98817","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Melo, E.","3972","2005","07","10",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.601944","-22.932222","14","14",NA,"Vegetação de restinga.","HUEFS0098817","HUEFS0098817",NA,NA,NA,NA,NA,"42W36'7''","22S55'56''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"370","2019-10-07 09:19:03-03","UEFS","HUEFS","98821","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Melo, E.","3976","2005","07","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari.","-43.531389","-23.048611","10","10",NA,"Vegetação de restinga preservada.","HUEFS0098821","HUEFS0098821",NA,NA,NA,NA,NA,"43W31'53''","23S2'55''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"371","2019-10-07 09:19:03-03","UEFS","HUEFS","99325","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Queiroz, L.P.de","10829","2005","08","20",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó, caminho para o Pátio das Orquídeas.","-40.487222","-12.302778","550","550",NA,"Floresta estacional semidecidual.","HUEFS0099325","HUEFS0099325",NA,NA,"2006",NA,NA,"40W29'14''","12S18'10''","12",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"372","2019-10-07 09:19:03-03","UEFS","HUEFS","172895","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Carvalho, A.M.de","4336","1993","10","05",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Ca. 2 Km na estrada Crasto para Sta. Luzia do Itanhi.","-37.448299407959","-11.3507995605469",NA,NA,NA,"Mata Costeira, Restinga Arbórea Intercalada com Coqueiral, Várzea e Campos Úmidos ( campo arenoso).","HUEFS0172895","HUEFS0172895",NA,NA,NA,"26417","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"373","2019-10-07 09:19:03-03","UEFS","HUEFS","78519","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Oliveira, M.","1210","2003","01","25",NA,"Brasil","Alagoas","Ibateguara","Coimbra.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"HUEFS0078519","HUEFS0078519",NA,NA,"2018","16798","auto",NA,NA,"06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"374","2019-10-07 09:19:03-03","UEFS","HUEFS","187270","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Lorenzi, H.","4335","2004","01","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Coletado no Jardim Botânico (quadra 30/E).","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0187270","HUEFS0187270",NA,NA,"2018","57442","auto",NA,NA,"06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"375","2019-10-07 09:19:03-03","UEFS","HUEFS","231088","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Thomaz, L.D.","1662","1993","05","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","650","800",NA,"Mata Atlântica de encosta.","HUEFS0231088","HUEFS0231088",NA,NA,"2001","23813","auto",NA,NA,"04",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"376","2019-10-07 09:19:03-03","UEFS","HUEFS","231089","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Thomaz, L.D.","1663","1995","02","01",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","650","800",NA,"Mata Atlântica de encosta.","HUEFS0231089","HUEFS0231089",NA,NA,"2001","23813","auto",NA,NA,"04",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"377","2019-10-07 09:19:03-03","UEFS","HUEFS","205286","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Figueiredo, N.","14404","1983","01","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica de Juréia. Beira de rio.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0205286","HUEFS0205286",NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"378","2019-10-07 09:19:03-03","UEFS","HUEFS","88440","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Oliveira, M.","1449","2003","10","27",NA,"Brasil","Alagoas","Ibateguara","Flora dos Fragmentos: Alto do Guzerá, interior da mata, margem da trilha.","-35.9393997192383","-8.97249984741211",NA,NA,NA,"Vegetação arbustivo-arbórea espassada. Mata em péssimo estado de conservação.","HUEFS0088440","HUEFS0088440",NA,NA,"2018","16798","auto",NA,NA,"06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"379","2019-10-07 09:19:03-03","UEFS","HUEFS","206377","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Silva, D.M.","22638UEC","1989","11","27",NA,"Brasil","São Paulo","Santos","Mata de restinga, Boracéia (Distrito de Bertioga).","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"HUEFS0206377","HUEFS0206377",NA,NA,"2016","26836","auto",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"380","2019-10-07 09:19:03-03","UEFS","HUEFS","133704","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Furlan, A.","1285","1990","11","10",NA,"Brasil","São Paulo","Ubatuba","Picinguaba. Trilha da guarita e quadrado.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0133704","HUEFS0133704",NA,NA,"2018","34265","auto",NA,NA,"06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"381","2019-11-22 16:07:57-03","UEFS","HUEFS","146932","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo",NA,"4845","2004","04","05",NA,"Brasil","Espírito Santo","Linhares","Procedência: Reserva Natural Vale. Estrada: Estrada casa de guarda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0146932","HUEFS0146932",NA,NA,"2010","48094","auto",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"382","2019-11-22 16:07:57-03","UEFS","HUEFS","146933","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo",NA,"5867","2008","03","02",NA,"Brasil","Espírito Santo","Linhares","Procedência: Reserva Natural Vale. Estrada: Mantegueira.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0146933","HUEFS0146933",NA,NA,"2010","48094","auto",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"383","2019-10-07 09:19:03-03","UEFS","HUEFS","76512","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Sobral, M.","4706","1986","03","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata de Tabuleiro. Arbusto em interior de mata.","HUEFS0076512","HUEFS0076512",NA,NA,"2003","48094","auto",NA,NA,"09",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"384","2019-11-22 16:07:57-03","UEFS","HUEFS","75069","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,NA,"632","1987","03","18",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do CVRD - Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0075069","HUEFS0075069",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"385","2019-11-22 16:07:57-03","UEFS","HUEFS","73577","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,NA,"612","1986","09","24",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do CVRD - Linhares, ES.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0073577","HUEFS0073577",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"386","2019-11-22 16:07:57-03","UEFS","HUEFS","146928","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo",NA,"4376","2002","04","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada: Aceiro Nativo do Parajú.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0146928","HUEFS0146928",NA,NA,"2010","48094","auto",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"387","2019-11-22 16:07:57-03","UEFS","HUEFS","146926","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo",NA,"5174","2005","03","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Municipio do MME.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0146926","HUEFS0146926",NA,NA,"2010","48094","auto",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"388","2019-06-11 13:24:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"RRC ID Flag","G. T. Prance","3896","1967","1","4","South America","Brazil","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3896",NA,NA,NA
"389","2019-09-04 19:53:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"390","2019-06-11 13:24:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"RRC ID Flag","J. A. Steyermark","60943","1944","12","18","South America","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"60943",NA,NA,NA
"391","2019-09-04 19:54:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","racemulosa","Coccoloba racemulosa",NA,NA,"C. F. P. von Martius",NA,"1818","9",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"392","2020-07-23 12:19:18-03","CEPLAC","CEPEC","36116","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","F. S. Santos","455","1984","07","30",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km W P. Seguro,BR-367. Area Est. Ecol. do Pau-brasil. Ao longo corrego da represa.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"393","2020-07-23 12:19:18-03","CEPLAC","CEPEC","34800","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","R. Callejas","1679","1983","11","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Km 15 da estrada Cabralia/Porto Seguro.","-39","-16.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S5'",NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"394","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64592","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"A. M. Amorim","A. M. de Carvalho","4706","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 125 parcela n. 4.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"395","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65458","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"A. M. Amorim","A. M. de Carvalho","4789","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 227 parcela n. 7.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"396","2020-07-23 12:19:18-03","CEPLAC","CEPEC","58229","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","L. P. de Queiroz","3046","1993","01","28",NA,"Brasil","Bahia","FEIRA DE SANTANA","Serra de Sao Jose, Faz. Boa Vista.","-39.666667","-12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W40'","12S42'",NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"397","2020-07-23 12:19:18-03","CEPLAC","CEPEC","60008","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","H. P. Bautista","1142","1985","11","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km a W da Rod. Porto Seguro/Eunapolis, BR-367.Area Est. Ecologica do Pau-brasil.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"398","2020-07-23 12:19:18-03","CEPLAC","CEPEC","95562","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","E. de Melo","3218","1983","01","08",NA,"Brasil","Bahia","LAGEDO DO TABOCAL","Ca. 7Km ao W da sede do municipio na estrada para Maracás. Ntre as Fazs. De Sinho e a de Alírio.","-40.281111","-13.4825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W16'52","13S28'57",NA,NA,NA,"30/12/1999",NA,NA,NA,NA
"399","2020-07-23 12:19:18-03","CEPLAC","CEPEC","22788","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","A. M. de Carvalho","442","1981","01","06",NA,"Brasil","Bahia","BELMONTE","A 25Km ao SW da ciade.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"400","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65974","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","J. G. Jardim","672","1995","07","29",NA,"Brasil","Bahia","UNA","Estacao Experimental Lemos Maia (ESMAI/CEPLAC), prox. a cidade, ao N.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"401","2020-07-23 12:19:18-03","CEPLAC","CEPEC","9544","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","R. S. Pinheiro","2292","1973","11","26",NA,"Brasil","Espírito Santo","LINHARES","Rod. Linhares/Povoacao.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"402","2020-07-23 12:19:18-03","CEPLAC","CEPEC","45002","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"C. T. Rizzini","O. J. Pereira","1192","1987","10","21",NA,"Brasil","Espírito Santo","vila velha","Jacaranema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"403","2020-07-23 12:19:18-03","CEPLAC","CEPEC","55402","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa",NA,"E. de Melo","M. L. Guedes",NA,"1985","06","18",NA,"Brasil","Pernambuco","RECIFE","Mata de Dois Irmaos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,"18/03/1999",NA,NA,NA,NA
"404","2020-07-23 12:19:18-03","CEPLAC","CEPEC","140760","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"Sem Informação","Lopes, L.C.M.","514","2012","01","13",NA,"Brasil","Bahia","UNA",NA,"-39.097222","-15.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S9'18",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-23 12:19:18-03","CEPLAC","CEPEC","142453","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"Sem Informação","Rocha, F.O.","120","2014","09","05",NA,"Brasil","Bahia","MARAÚ","Conglomerado BA_1186-2-10-13 R","-39.059444","-14.219722",NA,NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,"39W3'34","14S13'11",NA,NA,NA,NA,NA,NA,NA,NA
