"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"196","2021-03-04 15:46:06-03","IF","SPSF","27930","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"J.A.Pastore & C.Moura","996","2001","03","23","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"197","2021-03-04 15:46:06-03","IF","SPSF","30689","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"J.A.Pastore & C.Moura","1213","2002","11","29","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: regiao Paranapua, fundo de restinga&nf;;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"198","2021-03-04 15:46:06-03","IF","SPSF","31302","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"J.A.Pastore & C.Moura","1238","2003","04","04","América do Sul","Brasil","SP","São Vicente","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: baixa encosta, na mata&nf;;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"199","2021-03-04 15:46:06-03","IF","SPSF","11771","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","(L. B. Smith & Downs)","J.A.Pastore","A.C.Dias","112","1987","12","14","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore pequena, flores brancas.&nf;Na mata; estrato inferior.;",NA,NA,"2010","08","02",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"200","2021-03-04 15:46:06-03","IF","SPSF","37526","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Downs","J.A.Pastore","F. A. R. D. P. Arzolla & C. de Moura & F.E.S.P.Vilela & G.C.R.de Paula","1147","2007","11","08","América do Sul","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532222","-23.394722","775","775",NA,"COLETA: Arvoreta, 1,5 metros, botões florais amarelados.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"2008","05","27",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"201","2021-03-04 15:46:06-03","IF","SPSF","37635","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L. B. Smith & Downs","J.A.Pastore","F. A. R. D. P. Arzolla & C. de Moura & J. A. Pastore & G.C.R.de Paula","1228","2007","12","13","América do Sul","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532778","-23.395833","750","750",NA,"COLETA: Arbusto 50cm, flores brancas; GEOGRAFIA: trilha da Cachoeira;",NA,NA,"2008","04","11",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"202","2021-03-04 15:46:06-03","IF","SPSF","38104","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm.","S.L.J.Mendacolli","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","1416","2007","05","17","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.75","-23.515556",NA,NA,NA,"COLETA: Herbácea, frutos verdes e vermelhos.; GEOGRAFIA: Trilha 4.;",NA,NA,"2008","03","07",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"203","2021-03-04 15:46:06-03","IF","SPSF","38567","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm.","S.L.J.Mendacolli","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","51","2007","07","25","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.745833","-23.538333","630","630",NA,"COLETA: Frutos verdes, 1,8m.; GEOGRAFIA: Trilha Ribeirão Santa Helena 2.;",NA,NA,"2008","03","07",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"204","2021-03-04 15:46:06-03","IF","SPSF","18540","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Downs","J.A.Pastore","R.Mello-Silva","960","1994","05","13","América do Sul","Brasil","SP","Registro","Rodovia Registro-Sete Barras","-47.8400001525879","-24.4799995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2009","10","07",NA,NA,"25922","auto","Magnoliopsida",NA,NA,NA,NA,NA
"205","2021-03-04 15:46:06-03","IF","SPSF","27932","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"J.A.Pastore & C.Moura","998","2001","03","23","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"206","2021-03-04 15:46:06-03","IF","SPSF","27935","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"J.A.Pastore & C.Moura","1001","2001","03","23","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"207","2021-03-04 15:46:06-03","IF","SPSF","32797","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"C.Moura","39","2003","11","21","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"208","2017-09-11 17:13:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Mapouria","cymuligera","Mapouria cymuligera","Müll.Arg.",NA,"Burchell, WJ","1428","1825","12","31","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, on the Corcovado Mountain by the way of Laranjeiras","-43.216667","-22.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.95",NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 17:13:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Mapouria","cymuligera","Mapouria cymuligera","Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis umbrosis prov. Rio de Janeiro, prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:45:08-03","UFRGS","ICN","189954","S","Plantae","Dicotyledon",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Bordignon, SAL","Bordignon, SAL; et al.","s.n.","2009","10","22","América do Sul","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,"Material testemunho dissertação de mestrado UFRGS; com flores; Subarbusto de 1 m de altura",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:45:08-03","UFRGS","ICN","189937","S","Plantae","Dicotyledon",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Bordignon, SAL","Bordignon, SAL; et al.","s.n.","2008","12","02","América do Sul","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,"Material testemunho dissertação de mestrado UFRGS; com flores brancas; Subarbusto de 1 m de altura",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:45:09-03","UFRGS","ICN","118896","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","Smith & Downs","Sobral, M","Rossoni, MG","698","1996","12","20","América do Sul","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,"Flores.",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:45:09-03","UFRGS","ICN","157330","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cf. birotula","Psychotria cf. birotula","Smith & Downs",NA,"D E Klein","s.n.","2008","10","04","América do Sul","Brasil","RS","Dom Pedro de Alcântara","mata do Prof. Luis Baptista","-49.8497009277344","-29.3694000244141",NA,NA,NA,"arbusto, botões florais pequenos; Interior de mata",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:45:09-03","UFRGS","ICN","118915","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cf. birotula","Psychotria cf. birotula","Smith & Downs",NA,"Rossoni, MG","s.n.","2000","01","26","América do Sul","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,"Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:18:07-03","IBt","SP","300576","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Leitão Filho, HF","33019","1995","02","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:18:07-03","IBt","SP","289249","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Pirani, JR; Garcia, RJF","3104","1994","04","19",NA,"Brasil","São Paulo","Miracatu","Fazenda Itereí, Serra de Paranapiacaba, trilha Capoeirinha","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:18:07-03","IBt","SP","300651","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Bernacci, LC; et al.","1037","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:18:07-03","IBt","SP","289302","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Miyagi, PH; et al.","458","1995","02","15",NA,"Brasil","São Paulo","Sete Barras","Estrada para Reserva Florestal Carlos Botelho, a 19 km de Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:18:07-03","IBt","SP","301031","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Almeida Scabbia, RJ","Saibadela287","1994","04","09",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul, mata","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"220","2020-09-03 09:26:03-03","IBt","SP","289273","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Galleti, M; et al.","Saibadela182","1994","03","22",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul, próximo ao ponto 15","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:18:07-03","IBt","SP","300422","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Almeida Scabbia, RJ; et al.","Saibadela294","1994","04","10",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do quilombo, entre os pontos 2 e 3","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:18:07-03","IBt","SP","276545","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor, CM","Barros, F","2835","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"223","2021-03-03 13:40:39-03","IBt","SP","350768","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Costa, CB; Anunciação, EA","Cordeiro, I","2378","2000","11","21",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Trilha dos Tropeiros","-45.4099998474121","-23.6200008392334","140","140",NA,NA,NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:18:15-03","IBt","SP","271016","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Anunciação, EA; et al.","398","1993","11","09",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do posto de fiscalização, praia da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto ca. 1m alt., botões esverdeados",NA,NA,"1993","06","30",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:18:15-03","IBt","SP","268715","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Anunciação, EA; Oliveira, RJ","412","1993","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia da Juréia, restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Subarbusto ca. 50,0cm alt., corola estigma e antera creme, próximo a curso d#?#água",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:18:15-03","IBt","SP","268740","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Anunciação, EA; Oliveira, RJ","437","1993","12","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Erva, flores alvas",NA,NA,"1998","06","30",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:18:15-03","IBt","SP","254476","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Mamede, MCH; Rossi, L","499","1991","11","29",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Erva 20-80m alt., pétalas alvas, flores longistila",NA,NA,"1998","06","30",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:18:15-03","IBt","SP","247823","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Gomes da Silva, SJ; et al.","98","1990","12","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a cachoeira do salto, mata de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Subarbusto do interior da mata, ca. 1,5m alt., botões alvo esverdeados, flores alvas, folhas verdes escuras, flores brevistilas",NA,NA,"1998","06","30",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:18:15-03","IBt","SP","238319","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Mamede, MCH; et al.","259","1990","04","26",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha em direção á foz do Rio verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Subarbusto 0,50m alt., frutos maduros vermelhos passando a vermelho intenso",NA,NA,"1998","06","20",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"230","2021-02-25 09:38:56-03","IBt","SP","472239","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs",NA,"Martins, ER","11","2007","08","22",NA,"Brasil","São Paulo","Mauá",NA,"-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:18:15-03","IBt","SP","340250","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Nicolau, SA; Mana de Deus, JR; Menezes, AC","1249","1996","12","28",NA,"Brasil","São Paulo","Mogi das Cruzes","Sítio Matsuo, estrada para Cocuera, borda de mata","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:18:15-03","IBt","SP","357030","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Oliveira, RJ; Gusmão, LFP","10","1996","11","19",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador Guarauzinho, floresta atlântica de encosta","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arbusto ca. 50cm alt., coletado na trilha do Morro do Fernando, em área de amostragem fitossociológica da Floresta Atlântica de Encosta",NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"233","2014-09-23 10:59:25-03","G","G","G00300195","S","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C. M. Taylor","Taylor, C. M.","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221814&base=img&lang=en","G00300195","G00300195","2010","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,"ISOTYPUS of Mapouria cymuligera Müll. Arg.",NA,NA
"234","2014-09-23 10:59:29-03","G","G","G00300621","S","Plantae",NA,NA,"Rubiaceae","Psychotria","flavens","Psychotria flavens","Standl.","Taylor, C. M.","Gaudichaud-Beaupré, C.","598","1834",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00300621",NA,"2010","01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA,"ISOTYPUS of Psychotria flavens Standl.",NA,NA
