"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"2869","2019-11-01 15:00:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Araújo, JF","2017","12","12","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-444. Subunidade 3. Subparcela 10. Indivíduo 12. F8; Arbusto; 1,7m. Base do caule reta; Cerrado stricto sensu, solo arenoso com afloramento rochoso, pouca presença de serrapilheira","UB0125442","IFN-4449443.10","Dicotyledoneae",NA,"(Vell.) Taub.","Faria, JEQ","Formosa do Rio Preto",NA,"-45.18","-11.339722",NA,NA,"UB0125442",NA,NA,NA,"-45.18","-11.339722","2018","06","04",NA,NA,NA,NA,NA
"2870","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","2020","01","22","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 50cm. Pétalas roxas; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,"RBS 1_19","Dicotyledoneae",NA,"(Vell.) Taub.",NA,"Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722",NA,NA,NA,NA,NA,NA,"-47.878889","-15.949722",NA,NA,NA,NA,NA,NA,NA,NA
"2871","2019-11-01 15:00:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Araújo, JF","2017","08","30","Southern America","Brasil","Bahia",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-867. Subunidade 4. Subparcela 1. Indivíduo 6; Arbusto; 2m. Base do caule reta; Cerrado stricto sensu em regeneração, com vestígios de fogo, solo areno-argiloso, pouca serrapilheira","UB0129647","IFN-8675194.1","Dicotyledoneae",NA,"(Vell.) Taub.","Lima, HC","São Desidério",NA,"-45.361944","-12.961667",NA,NA,"UB0129647",NA,NA,NA,"-45.361944","-12.961667","2018","05",NA,NA,NA,NA,NA,NA
"2872","2019-11-01 15:00:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Irwin, HS; Souza, R; Santos, RR","1965","12","05","Southern America","Brasil","Distrito Federal",NA,NA,"Shrub ca. 1 m tall. Corolla violet. Fruit violet-green; Cerrado",NA,"11060","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK",NA,"Ca. 1 km W of Sobradinho",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"2873","2019-11-01 15:00:30-03","UnB","UB","129065","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Gomes, DF","1998","10","12","Southern America","Brasil","Bahia",NA,NA,"Frutos imaturos verde-amarronzados.; Arbusto 1m.; Campo rupestre",NA,"2","Dicotyledoneae",NA,"(Vell.) Taub.","Queiroz, LP","Mucugê","Área da Unidade de Manejo Sustentável Sempre-Viva","-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"2874","2019-11-01 15:00:31-03","UnB","UB","42733","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Heringer, EP","1961","03",NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"8062","Dicotyledoneae",NA,"(Vell.) Taub.","Barroso, GM","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875","2019-11-01 15:00:31-03","UnB","UB","42701","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Allem, AC","1977","02","21","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"799","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Parque Rural","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876","2019-11-01 15:00:31-03","UnB","UB","42683","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Studart, R","1993","03","30","Southern America","Brasil","Distrito Federal",NA,NA,"SEmi-arbusto 25 cm, ereto; Cerrado",NA,"s.n.Cerrad","Dicotyledoneae",NA,"(Vell.) Taub.","Studart, R","Brasília","Resrva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877","2019-11-01 15:00:31-03","UnB","UB","42684","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Philcox, D","1968","05","01","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"4832","Dicotyledoneae",NA,"(Vell.) Taub.","Incógnito","Brasília","Rio Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878","2019-11-01 15:00:30-03","UnB","UB","15025","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Martins, RC; Filgueiras, AD; Alvarenga, A; Drumond, M","2004","09","06","Southern America","Brasil","Goiás",NA,NA,"Planta medicinal. Raiz usada em composto para gripe. Informante: Drº Andréa.; SubArbusto 0,47m. Flor roxa; Cerrado.",NA,"514","Dicotyledoneae",NA,"(Vell.) Taub.","Martins, RC","Alto Paraíso de Goiás","Bairro Cidade Alta, terreno da Saneago.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2879","2019-11-01 15:00:30-03","UnB","UB","129066","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Heringer, EP","1960","06","03","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado",NA,"7539","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","João Pinheiro","Rodovia Brasília-Belo Horizonte","-46.1725006103516","-17.7425003051758",NA,NA,NA,"102029","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"2880","2019-11-01 15:00:30-03","UnB","UB","192276","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Souza, VC; Fernandes, TM; Kuntz, J; Soledade, M","2011","02","20","Southern America","Brasil","São Paulo",NA,NA,"Subarbusto 1m. de altura.; flores roxas.; Campo alagável.",NA,"34141","Dicotyledoneae",NA,"(Vell.) Taub.","Souza, VC","Itararé","Beira do Rio Verde. Estrada Itararé-Itapeva.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,"2011","02","21",NA,NA,NA,NA,NA
"2881","2019-11-01 15:00:30-03","UnB","UB","129032","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Mimura, I","1962","03","28","Southern America","Brasil","São Paulo",NA,NA,"Pétalas róseo-liláses.; Erva.; Cerrado aberto",NA,"344","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK","São José dos Campos","Ca. 7,2km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"2882","2019-11-01 15:00:30-03","UnB","UB","163238","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Munhoz, CBR; Emmert, P; Mello, TRB","2010","05","03","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto, 0,7m. Botões e flores em antese. Sépas verdes, pétalas roxas, estames amarelos. Frutos imaturos e maduros; Cerrado rupestre",NA,"7224","Dicotyledoneae",NA,"(Vell.) Taub.","Santos, FFM","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275","1154","1154",NA,NA,NA,NA,"-43.885556","-17.9275","2010",NA,NA,NA,NA,NA,NA,NA
"2883","2019-11-01 15:00:30-03","UnB","UB","163278","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Munhoz, CBR; Emmert, P; Mello, TRB","2010","05","04","Southern America","Brasil","Minas Gerais",NA,NA,"Autocoria; Arbusto, 0,8m. Frutos presentes; Cerrado rupestre",NA,"7263","Dicotyledoneae",NA,"(Vell.) Taub.","Santos, FFM","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275","1154","1154",NA,NA,NA,NA,"-43.885556","-17.9275","2010",NA,NA,NA,NA,NA,NA,NA
"2884","2019-11-01 15:00:31-03","UnB","UB","42736","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Irwin, HS","1965","11","09","Southern America","Brasil",NA,NA,NA,NA,NA,"10107","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885","2019-11-01 15:00:31-03","UnB","UB","42739","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Irwin, HS","1965","09","04","Southern America","Brasil",NA,NA,NA,NA,NA,"7969","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2886","2019-11-01 15:00:31-03","UnB","UB","41570","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Irwin, HS","1971","03","16","Southern America","Brasil",NA,NA,NA,NA,NA,"31925","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887","2019-11-01 15:00:30-03","UnB","UB","129028","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Belém, RP","1966","06","28","Southern America","Brasil","Bahia",NA,NA,"Flores roxas.; Restinga",NA,"2428","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Canavieiras",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,"48203","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"2888","2019-11-01 15:00:30-03","UnB","UB","129033","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Duarte, AP","1962","05","25","Southern America","Brasil","Bahia",NA,NA,"Restinga",NA,"6624","Dicotyledoneae",NA,"(Vell.) Taub.",NA,"Caravelas","Aeroporto","-39.2658004760742","-17.7318992614746",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","2019-11-01 15:00:30-03","UnB","UB","129025","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Belém, RP","1965","10","06","Southern America","Brasil","Bahia",NA,NA,"Flores roxas; frutos verdes.; Restinga",NA,"1842","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"47076","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"2890","2019-11-01 15:00:31-03","UnB","UB","41559","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Heringer, EP","1966",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"11030","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","2019-11-01 15:00:31-03","UnB","UB","41560","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Hunt, DR","1966","05",NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"5485","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892","2019-11-01 15:00:31-03","UnB","UB","43120","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Taxonomy Class of Universidade de Brasília","1993",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"105","Dicotyledoneae",NA,"(Vell.) Taub.","Passos, FB","Brasília","17,5 Km N do Centro de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","2019-11-01 15:00:31-03","UnB","UB","42734","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Pires, JM","1963","04","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"9090","Dicotyledoneae",NA,"(Vell.) Taub.","Burkart, A","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","2019-11-01 15:00:31-03","UnB","UB","42706","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Taxonomy Class of Universidade de Brasília","1972","01","23","Southern America","Brasil","Distrito Federal",NA,NA,"Remnant cerrado, burned last dry season",NA,"735","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","2019-11-01 15:00:31-03","UnB","UB","41558","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Pires, JM","1963","04","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"9082","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","2019-11-01 15:00:31-03","UnB","UB","42685","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Rosiu, LS","1971","11","28","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"22","Dicotyledoneae",NA,"(Vell.) Taub.","Arroyo, MTK","Brasília","Chácara Dacia","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","2019-11-01 15:00:31-03","UnB","UB","42703","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Sucre, D","1965","06","17","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"593","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Chapada do Rio Preto","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","2019-11-01 15:00:31-03","UnB","UB","42686","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Sucre, D","1965","06","17","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"582","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Chapada do Rio Preto","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","2019-11-01 15:00:31-03","UnB","UB","42687","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Sucre, D","1965","05","30","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"464","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","Brasília","Country Club","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","2019-11-01 15:00:31-03","UnB","UB","5612","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Clayton, WD","1965","02","24","Southern America","Brasil","Distrito Federal",NA,NA,"Cerrado.",NA,"4885","Dicotyledoneae",NA,"(Vell.) Taub.","Proença, CEB","Brasília","Entre o Hotel Planalto e a Universidade","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","2019-11-01 15:00:31-03","UnB","UB","42732","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kirkbride, MCG","1980","01","23","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"1007","Dicotyledoneae",NA,"(Vell.) Taub.","Incógnito","Brasília","Escola Fazendária","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","2019-11-01 15:00:31-03","UnB","UB","42728","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Studart, R","1993","03","30","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"s.n.Cerrad","Dicotyledoneae",NA,"(Vell.) Taub.","Studart, R","Brasília","IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903","2019-11-01 15:00:31-03","UnB","UB","41566","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nitikman, LZ","1984",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"166","Dicotyledoneae",NA,"(Vell.) Taub.","Bezerra, KMG","Brasília","IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904","2019-11-01 15:00:30-03","UnB","UB","109950","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Fernando, M","1985","06","24","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto. Flor azul-lilás; .",NA,"84/11433","Dicotyledoneae",NA,"(Vell.) Taub.","Lima, LCP","Brasília","Itororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905","2019-11-01 15:00:31-03","UnB","UB","37443","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kutschenko, DC","2007","05","03","Southern America","Brasil","Distrito Federal",NA,NA,"Flores com presença de formigas, sem odor. Frutos com sementes negras. Folhas alternas espiraladas trifolioladas. Caule ereto com pouca ramificação; Arbusto 1,5m. Flor azul violácea. Fruto legume deiscente.; Cerrado sensu stricto.",NA,"1","Dicotyledoneae",NA,"(Vell.) Taub.","Kutschenko, DC","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906","2019-11-01 15:00:30-03","UnB","UB","153345","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Zanatta, MRV; Kuhlmann, M","2008","02","14","Southern America","Brasil","Distrito Federal",NA,NA,"Foto (M.R.V. Zanatta).; Arbusto. Flor roxo. Foto (M.R.V. Zanatta).; Cerrado denso",NA,"152","Dicotyledoneae",NA,"(Vell.) Taub.","Zanatta, MRV","Brasília","Jardim Botânico de Brasília. Trilha próxima à Mata ciliar que passa por um quiosque de parada para lanche (área de visitação).","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2008","02","14",NA,NA,NA,NA,NA
"2907","2019-11-01 15:00:30-03","UnB","UB","147701","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Ianhez, M; Nogales, T","2010","01","21","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto 1,1m. Flor roxa. Legumes verdes.; Cerrado Sensu Stricto",NA,"89","Dicotyledoneae",NA,"(Vell.) Taub.","Silva, JS","Brasília","Memorial das Idades do Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2010","01","21",NA,NA,NA,NA,NA
"2908","2019-11-01 15:00:30-03","UnB","UB","203154","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Dias, EBA; et al.","2006","10","19","Southern America","Brasil","Distrito Federal",NA,NA,"Solo úmido com afloramento rochoso. Frequência ocasional.&nf;Participantes: Eduarda Barreto Andrade Dias, Juarez Pereira do Amaral, Juliene Roveratti Santos, Lourdiane Mendes Getro Nogueira.&nf;Patrocinadores: EMBRAPA/CENARGEM; Flor roxa, erva; Campo suj",NA,"154","Dicotyledoneae",NA,"(Vell.) Taub.","Nogueira, LMG","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","2019-11-01 15:00:31-03","UnB","UB","38447","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Zanatta, MRV","2007","03","27","Southern America","Brasil","Distrito Federal",NA,NA,"Foto. Flores sem aroma.; Arbusto. Flor roxo/lilás; Cerrado sensu strictu.",NA,"51","Dicotyledoneae",NA,"(Vell.) Taub.","Proença, CEB","Brasília","Reserva Ecológica do IBGE (RECOR).","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","2019-11-01 15:00:31-03","UnB","UB","42690","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Lima, A","1966","03","25","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"3","Dicotyledoneae",NA,"(Vell.) Taub.","Incógnito","Brasília","Reserva Ecológica Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911","2019-11-01 15:00:31-03","UnB","UB","43028","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Pires, JF","1985","06","25","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"s.n.foi co","Dicotyledoneae",NA,"(Vell.) Taub.","Lima, LCP","Brasília","Tororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Martins, RC; Inácio, J; Disciplina Etnobotânica","2017","09","07","Southern America","Brasil","Goiás",NA,NA,"Uso: medicinal. Parte usada: raiz. Indicação de uso: tosse. Modo de preparo: amassar a raiz, colocá-la na água fria (20 min) e tomar a água; Erva, 80cm de alt.; flor pequena roxa; Campo Sujo, neossolo quartzarênio",NA,"C51711","Dicotyledoneae",NA,"(Vell.) Taub.","Martins, RC","Alto Paraíso de Goiás","Cerrado antropizado, beira de estrada, próximo ao hotel Camelot","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,"2017","10","10",NA,NA,NA,NA,NA
"2913","2019-11-01 15:00:31-03","UnB","UB","9184","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Proença, CEB; Harris, SA","1994","07","27","Southern America","Brasil","Goiás",NA,NA,"Cálice verde; flor normal ou resurpinada; vexilo lilás por fora; nitidamente arenado; roxo por dentro mas fina borda hialina e mancha alva na base com guias roxo-escuras; alas e quilhas soldados, roxas; filetes alvos e anteras cremes. &nf;Par de brácte",NA,"1206","Dicotyledoneae",NA,"(Vell.) Taub.","Proença, CEB","Alto Paraíso de Goiás","Estrada entre a Cachoeira de João de Melo e São Jorge","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","2019-11-01 15:00:31-03","UnB","UB","75197","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Proença, CEB; Harris, SA","2007","08","11","Southern America","Brasil","Goiás",NA,NA,"Arbusto; .",NA,"3419","Dicotyledoneae",NA,"(Vell.) Taub.","Harris, SA","Alto Paraíso de Goiás","Fazenda Portal da Chapada. Beira de mata de galeria do Rio Couros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","2019-11-01 15:00:31-03","UnB","UB","38430","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Zanatta, MRV","2007","02","23","Southern America","Brasil","Goiás",NA,NA,"Foto.; Flor lilás-azulada/roxa; Campo limpo, borda de mata de galeria.",NA,"34","Dicotyledoneae",NA,"(Vell.) Taub.","Zanatta, MRV","Alto Paraíso de Goiás","Portal da Chapada. Trilha suspensa na mata.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","2019-11-01 15:00:31-03","UnB","UB","216380","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Silvestre, LFV","2015","05","18","Southern America","Brasil","Goiás",NA,NA,"Registro etnobotânico - medicinal; Subarbusto, 0,5m, raiz com cheiro e sabor adocicado; Cerrado sensu stricto","UB0031978","209","Dicotyledoneae",NA,"(Vell.) Taub.",NA,"Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,"UB0031978","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","2019-11-01 15:00:30-03","UnB","UB","129031","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Magalhães, GM","1958","05",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"s.n.","Dicotyledoneae",NA,"(Vell.) Taub.",NA,"Brumadinho",NA,"-44.1996994018555","-20.1432991027832",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918","2019-11-01 15:00:30-03","UnB","UB","129069","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Roderjan, CV","1993","05","20","Southern America","Brasil","Paraná ",NA,NA,"Flor azul.; Arbusto.; Cerrado",NA,"1056","Dicotyledoneae",NA,"(Vell.) Taub.","Hatschbach, G","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
