"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"382","2012-07-09 14:54:00-03","MO","MOBOT","100486321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Soloman's Bolivian index cards","Máximo Liberman","Liberman 249",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"383","2012-07-09 14:56:00-03","MO","MOBOT","100486323","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Soloman's Bolivian index cards","Erica Geyger","Geyger 1",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","103569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner, 1993 (MO)","Alwyn H. Gentry","Gentry 71047","1990","6","10","South America","Bolivia","La Paz","Apolo-Chaquimayo trail ca 17 km NW of Apolo near Río Machariapo, premontane moist forest (?).","-68.46666","-14.56666","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"368","3",NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","105528","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner, 1993 (MO)","Marko Lewis","Lewis 37168","1990","4","12","South America","Bolivia","La Paz","Ridge of Pasto Grande - - On the ridge between the Río La Paz and the Río Jucumarini, ca. 10-12 km up river from the La Plazuela Bridge. Arid mattoral and woodland, deciduous.","-67.48333","-16.61666","1300.00000000",NA,NA,NA,NA,NA,"Sud Yungas","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","7",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","105735","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner, 1993 (MO)","Marko Lewis","Lewis 37221","1990","4","14","South America","Bolivia","La Paz","Pasto Grande - - Slope of Cerro Jucumarini above Pasto Grande 0-2.0 km. 15 km up the Río La Paz from the La Plazuela Bridge. Deciduous woodlands.","-67.5","-16.61666","1400.00000000",NA,NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","6",NA
"387","2017-04-26 16:52:00-03","MO","MOBOT","106428","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Liesner (MO)","Alwyn H. Gentry|César E. Barbosa|Dairon Cárdenas L.","Gentry 75718","1992","2","27","South America","Colombia","Antioquia","Near El Manglar, 10-17 km S of Cañas Gordas, steep roadsides.","-75.926389","6.691667","1900.00000000",NA,NA,NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"835","4",NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","108608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner","Marko Lewis","Lewis 35282","1989","2","21","South America","Bolivia","La Paz","Walk along the road between the Río Poqueloque (Huarctolo turnoff) and Entre Ríos. Ca. 8-12 km N from Licoma Pampa. Humid subtropical forest and grassland.","-67.23333","-16.71666",NA,NA,NA,NA,NA,NA,"Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","6",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","1785142","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R.Barneby","Alwyn H. Gentry|Henry León","Gentry 20294","1977","10","9","South America","Colombia","Antioquia","West slope of Cordillera Occidental 50 km NW of Antioquia and 75 km SE of Uramita, roadside vegetation.",NA,NA,"1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4201",NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1785161","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R.L.Liesner (MO)","López","LÓPEZ 179","1989","10","16","South America","Colombia","Antioquia","arriba del barrio el Salado por la quda. la Miel a unos","-75.63333","6.16666","1850.00000000",NA,NA,NA,NA,NA,"Envigado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2011-11-08 05:06:00-02","MO","MOBOT","1952352","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Ricardo Callejas|et al.","Callejas Posada 5616","1987","11","18","South America","Colombia","Antioquia","Corregimiento Manglar","-75.91666","6.66666","1350.00000000",NA,NA,NA,NA,NA,"Giraldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2010-07-04 20:18:00-03","MO","MOBOT","1966836","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","D. Sanchez","William Andrew Archer","Archer 348","1930","6","29","South America","Colombia","Antioquia","Quebrada La Garcia","-75.56666","6.33333","1495.00000000",NA,NA,NA,NA,NA,"Bello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2018-05-25 05:34:00-03","MO","MOBOT","1966837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","D. Sanchez","Rafael A. Toro","Toro 783","1927","11","1","South America","Colombia","Antioquia",NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,"Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","1966838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","D. Sanchez","Moreno","Moreno 260","1945","8","26","South America","Colombia","Antioquia","Pajarito",NA,NA,"2080.00000000",NA,NA,NA,NA,NA,"Angostura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","1966839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","D. Sanchez","Fred A. Barkley","Barkley 17c427","1947","11","16","South America","Colombia","Antioquia","Granja de las Mercedes","-75.7380555","5.9627778",NA,NA,NA,NA,NA,NA,"Venecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-01-31 15:56:00-02","MO","MOBOT","1966840","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","D. Sanchez","Hno. Daniel","Daniel 1482","1937","11","25","South America","Colombia","Antioquia",NA,NA,NA,"1392.00000000",NA,NA,NA,NA,NA,"Amagá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-06-25 17:09:00-03","MO","MOBOT","2720294","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner","Henri Pittier","Pittier 12864","1928","2","5","South America","Venezuela","Mérida","In bushes.",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-02-17 09:21:00-02","MO","MOBOT","3234304","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Wilhelm Gehriger","Gehriger 348","1930","8","25","South America","Venezuela",NA,"Lugares secos, penientes y asoleados.",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","3234837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Terán","Teran 1580","1963","5","28","South America","Venezuela","Mérida","Caserío El Valle Grande, en bosques residuales hacia la fila de El Escorial, Municipio Milla, Distrito Libertador.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2011-04-04 10:47:00-03","MO","MOBOT","3235040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Abundio Sagástegui A.","Sagástegui Alva 7144","1968","6","8","South America","Peru",NA,"Monetanegro-Abra Huahua jin; Prov. Bagua Bosque húmedo.",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2009-10-19 11:55:00-02","MO","MOBOT","3235115","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Clarence D. Johnson","Johnson 2910","1983","11","27","South America","Venezuela","Mérida","21 km E NE Merida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2015-07-26 05:59:00-03","MO","MOBOT","3235316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","F.J. Breteler","Breteler 3302","1963","11","18","South America","Venezuela","Mérida","20 km. NE of Mérida along road to Valencia. Roadside, rocky soil.",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","3235590","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Felix Woytkowski","Woytkowski 35397","1948","2","29","South America","Peru","Junín","Utcuyacu. Growing in abundance upon rocky slope of hill.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"Tarma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2011-04-09 11:09:00-03","MO","MOBOT","3236382","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Renate Seidel|E. Richter","Seidel 849","1987","4","4","South America","Bolivia","La Paz","Yanacachi, Florida, abajo de la carretera a Chulumani, cerca de la escuela de Florida, al lado del huerto Matorral.",NA,NA,"1650.00000000",NA,NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","3236619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Liesner","Felix Woytkowski","Woytkowski 34010","1946","2","10","South America","Peru","Huánuco","Upon hillside. Acomayo.",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-09-25 06:24:00-03","MO","MOBOT","3236923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Liesner","René Chávez A.","Chávez Alfaro 396","1969","1","27","South America","Peru","Cusco","Rsario Mayo. Laderas sub xerofitas.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-10-13 14:38:00-03","MO","MOBOT","3237042","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Liesner","L. van der Hoogte|C. Roersch","van der Hoogte 974","1983","4","7","South America","Peru","Cusco","Carr-Colca-Sta.",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"Calca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2016-02-16 13:14:00-02","MO","MOBOT","3237188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Ch","René Chávez A.","Chávez Alfaro 3172","1975","3","24","South America","Peru","Cusco","Alfamayo Laderas secas.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"409","2009-10-22 12:22:00-02","MO","MOBOT","3237333","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Liesner","C. Vargas C.","Vargas Calderón 211","1937","2",NA,"South America","Peru","Cusco","Chuyani. Laderas pedregosas",NA,NA,"2870.00000000",NA,NA,NA,NA,NA,"Acomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","3237356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Leandro Aristeguieta","Aristeguieta 7854","1971","7",NA,"South America","Venezuela","Mérida","Alrededores de Merida. Bordes de la carretera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2011-03-31 12:18:00-03","MO","MOBOT","3237513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","José Mostacero L.","Mostacero L. 1618","1986","11","14","South America","Peru","Cajamarca","La Pucarilla (Sócota - San Andrés). Borde de carretera.",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","3237675","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby, 1","Felix Woytkowski","Woytkowski 5589","1960","3","26","South America","Peru","Cajamarca","Arrayan. sandy river-shore.",NA,NA,NA,NA,NA,NA,NA,NA,"Jaén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-12-18 05:22:00-02","MO","MOBOT","3237812","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Arnaldo López M.|Abundio Sagástegui A.","López Miranda 5298","1965","5","22","South America","Peru",NA,"Huambos-Cochabamba; Prov. Chota, en borde de camino",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-12-18 05:22:00-02","MO","MOBOT","3238050","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Arnaldo López M.","López Miranda 7392","1970","5","22","South America","Peru","Ancash","Alrededores de Caraz, ladera abierta de arbustos.",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"Huaraz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2011-04-04 10:47:00-03","MO","MOBOT","3238290","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Abundio Sagástegui A.","Sagástegui Alva 16008","1997","3","19","South America","Peru","Cajamarca","Cochabamba - Yamulac. ladera.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"Chota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","3238369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","J. Ramos","Ramos 776","1987","10","12","South America","Colombia","Valle del Cauca","Corregimiento de Mulaló ca. 1,5 km de la carretera panorama cerca a la Calera, Municipio de Yumbo.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Yumbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","3238562","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Liesner","William G. D'Arcy","D'Arcy 13785g","1980","5",NA,"South America","Peru","Cusco","Near railroad station, MACHUPICHU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2012-05-08 16:57:00-03","MO","MOBOT","3238650","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Salinas","Isidoro M. Sánchez V.","Sánchez Vega 2071","2001","7","11","South America","Peru",NA,"Chota: Distrito: Lajas. A 11km NO de Lajas, rumbo a Cochabamba, bajando de Chota- Cochabamba En ladera del Rio Chotano con Salix.","-78.76666","-6.53333","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2012-05-24 05:04:00-03","MO","MOBOT","3238750","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Alwyn H. Gentry|Juan Revilla|Douglas C. Daly","Gentry 19150","1977","4","10","South America","Peru","Lima","Santa Eulalia, 40 km. E. of Lima in valley of Rio Rimac. dry cactus-dominated hillsides.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2011-06-10 23:39:00-03","MO","MOBOT","3239347","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby","Abundio Sagástegui A.","Sagástegui Alva 7608","1972","3","29","South America","Peru","La Libertad","Borde de acequia, Chan Chan.",NA,NA,"20.00000000",NA,NA,NA,NA,NA,"Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2018-04-04 05:23:00-03","MO","MOBOT","82498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald L. Liesner (MO)","David N. Smith|Willi Brack E.","Smith 6916","1984","4","14","South America","Peru","Junín","La Merced-Satipo road, between Puente Chanchamayo and Santa Ana. Second growth.","-75.25","-10.93333","650.00000000",NA,NA,NA,NA,NA,"Chanchamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-215","5",NA
"422","2015-03-24 12:34:00-03","MO","MOBOT","82588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald L. Liesner (MO)","David N. Smith","Smith 6944","1984","5","4","South America","Peru","Pasco","Rio Huaylamayo, between Huancabamba and San Pedro.","-75.5666667","-10.4","1660.00000000",NA,NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-219","4",NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","85206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Liesner (MO)","Hermes Cuadros V.","Cuadros Villalobos 2279","1985","11","9","South America","Colombia","La Guajira","Cerro Pintado, Sector del Espejo, camino a Manaure. Alt. 2,700 m.","-72.898889","10.45","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-1","5",NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","86326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby (NY)","James C. Solomon|Marie E. Uehling","Solomon 12225","1984","4","5","South America","Bolivia","La Paz","10.2 km SW of Yolosa on road to Chuspipata, (20 km NE of Chuspipata). Moist forest.","-67.78333","-16.2","1700.00000000",NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-60","7",NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","89449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","Ronald Liesner, 1993 (MO)","James C. Solomon","Solomon 18897","1990","5","1","South America","Bolivia","La Paz","Valle del Río Zongo. 38.0 km al norte (abajo) de la cumbre. Bosque húmedo, muy intervenido.","-68.05","-16.08333","1700.00000000",NA,NA,NA,NA,NA,"Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","6",NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","97700","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby","R. Barneby (NY)","Percy Núñez V.|Flavio Luna","Núñez Vargas 8878","1988","3","16","South America","Peru","Cusco","a 88 y 112 km de Cusco, Santuario Histórico de Machupicchu y el Camino Inca.","-72.51666","-13.15","2300.00000000",NA,NA,NA,NA,NA,"Urubamba","4150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","4",NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","3235931","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","rapidarum","Chamaecrista glandulosa rapidarum","H.S. Irwin & Barneby","R. Barneby","CAMPBELL","CAMPBELL 453","1996","11","9","South America","Venezuela","Amazonas","Granite outcrop (lajas) between Raudal Gavilan and Cerro Abuelo ca. 35 km east of Puero Ayacucho. In the shade at the edge of a small forest.","-67.38833","5.64555","150.00000000",NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2012-04-27 14:14:00-03","MO","MOBOT","100258949","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S. Irwin & Barneby","Carolina Romero","T. Herzog","Herzog 2493","1911","11",NA,"South America","Bolivia",NA,"Teneria",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
