"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"509","2021-02-08 12:53:13-03","UFRGS","ICN","191240","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasona, RT",NA,NA,NA,"Scomitsu, C","1985","12","14","Brasil","SP","Iguapé","Peropava","-47.5499992370605","-24.7000007629395","55628","Doação ESA 10641; Planta escandente",NA,"auto","Monocotyledon",NA,"58","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2021-02-08 12:53:13-03","UFRGS","ICN","131633","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Schmidt, R","2008","01","31","Kozera, C; et al.","1998","11","30","Brasil","PR","Paranaguá","Ilha do Mel Morro Bento Alves","-48.5092010498047","-25.5200004577637","24916","doação UPCB",NA,"auto","Monocotyledon",NA,"691","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-02-08 12:53:13-03","UFRGS","ICN","153739","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Schmidt, R",NA,NA,NA,"Seger, GDS; Bach, E","2007","07","24","Brasil","SP","Ubatuba","Praia da fazenda para Casa de Farinha","-45.0699996948242","-23.4300003051758","34265","Altura 7 metros.; Beira de estrada.",NA,"auto","Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8874","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Waechter, J.L.",NA,NA,NA,"Waechter, J.L.","1978","03",NA,"Brasil","Rio Grande do Sul","Torres","Faxinal","-49.7268981933594","-29.3353004455566","20837","interior de floresta de solo encharcado","HAS0008874","auto","Magnoliophyta",NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-18 08:31:30-03","IBt","SP","10311A","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","02","21","Loefgren, A","1891","11","06","Brasil","São Paulo",NA,"Rio Preto, Conceição, beira rio, mata virgem.",NA,NA,NA,"Subscandens.","SP009987",NA,NA,NA,"CGG1689",NA,NA,"SP009987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-21 10:15:06-03","IBt","SP","238378","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Windisch, P; Clark, LG","1990","01","30","Brasil","Paraná","Antonina","Road to Antonina to São João de Graciosa, Fazenda da Universidade Católica do Paraná, between Rio Sapinduva and Ipiranguinha","-48.883333","-25.433333",NA,NA,"SP042316",NA,NA,NA,"5641",NA,NA,"SP042316","50","50","-48.883333","-25.433333",NA,NA,NA,NA,NA,NA,NA
"515","2019-11-21 10:15:06-03","IBt","SP","235146","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"s.col.","1921","09","22","Brasil","Rio de Janeiro",NA,"Chácara do Fonseca",NA,NA,NA,NA,"SP042309",NA,NA,NA,"s.n.",NA,NA,"SP042309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:15:06-03","IBt","SP","238236","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Clark, L; Windisch, P","1990","01","28","Brasil","São Paulo","São Miguel Arcanjo","Reserva Florestal Carlos Botelho. SP-139, km 76-77, Serra da Paranapiacaba.","-48.017222","-24.017222",NA,NA,NA,NA,NA,NA,"644",NA,NA,NA,"840","840","-48.017222","-24.017222",NA,NA,NA,NA,NA,NA,NA
"517","2020-10-22 10:13:52-03","IBt","SP","238369","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Clark, L; Morel, M","1990","01","17","Brasil","Rio de Janeiro","Parati","Old Road to Santos, BR 101, km 170, near Parati, base of Serrs da Bocaina","-44.716667","-23.2",NA,NA,NA,NA,NA,NA,"637",NA,NA,NA,"170","170","-44.716667","-23.2",NA,NA,NA,NA,NA,NA,NA
"518","2019-11-21 10:15:06-03","IBt","SP","249526","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Clark, L; Oliveira, W","1991","03","09","Brasil","Santa Catarina","Navegantes","0.5 km from turnoff to Brusque from BR-101","-48.666667","-26.85",NA,NA,NA,NA,NA,NA,"885",NA,NA,NA,"10","10","-48.666667","-26.85",NA,NA,NA,NA,NA,NA,NA
"519","2019-11-21 10:15:06-03","IBt","SP","252409","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG",NA,NA,NA,"Clark, L; Morel, M","1991","02","24","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, Along the trail ascending the ridge into the forest behind the station","-45.966667","-23.6",NA,NA,"SP042321",NA,NA,NA,"821",NA,NA,"SP042321","800","800","-45.966667","-23.6",NA,NA,NA,NA,NA,NA,NA
"520","2019-11-21 10:15:06-03","IBt","SP","363433","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Thomas, WW; Carvalho, AM; Berbert, H; Berbert, LM; Sant'Ana, SC","2000","04","01","Brasil","Bahia","Santa Cruz da Vitória","Headwaters of the Rio Limoeira. BR 415, 13,4 km E of entrance to Santa Cruz da Vitória; then S at entrance to Haras Binow following road to headwaters of the Rio Limoeiro, 11,6 km. Hike up through cacau plantation","-39.6875","-14.960833",NA,NA,NA,NA,NA,NA,"12121",NA,NA,NA,"700","700","-39.6875","-14.960833",NA,NA,NA,NA,NA,NA,NA
"521","2019-11-21 10:15:06-03","IBt","SP","367178","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Carvalho, AM; Clark, LG; Santos, T; Thomas, WW; Sant'Ana, SC","1994","02","10","Brasil","Bahia","Una","Serra dos Quatis, along trail to ridge, entrance to the fazenda below the ridge at 8.5 km from BR 101 along São José-Una road","-39.130556","-15.096944",NA,NA,NA,NA,NA,NA,"4379",NA,NA,NA,"530","530","-39.130556","-15.096944",NA,NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:15:06-03","IBt","SP","373311","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Clark, L; Londoño, X; Oliveira, W","1992","02","18","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf, trail to the peak","-49.133333","-27.016667",NA,NA,"SP042310",NA,NA,NA,"1029",NA,NA,"SP042310","250","250","-49.133333","-27.016667",NA,NA,NA,NA,NA,NA,NA
"523","2020-11-12 15:23:32-03","IBt","SP","384769","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2008","10","20","Lopes, MMM; Amorim, AM; Tripp, K; Sant'Ana, SC; Thomas, WW","2006","01","08","Brasil","Bahia","Camacan","RPPN Serra Bonita, 9.7 km W de Camacâ na estrada para Jacareí, daí 6 km SW na estrada para RPPN e Torre da Embratel","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"408",NA,NA,NA,"850","850","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"524","2021-01-07 09:34:37-03","IBt","SP","385280","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2008","10","20","Reginato, M; Amorim, AM; Paixão, J; Matos, F; Sant'Ana, SC","2005","02","04","Brasil","Bahia","Camacan","RPPN Serra Bonita, 9.7 km de Camacã na estrada para Jacareí. Daí 6 km SW na estrada para a RPPN e torre da Embratel","-39.565278","-15.391667",NA,NA,"SP042319",NA,NA,NA,"193",NA,NA,"SP042319","835","835","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"525","2020-11-12 15:23:32-03","IBt","SP","392026","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2008","10","20","Borges, RAX; Amorim, AM; Perdiz, RO; Rocha, WD; Magnavita, LC","2006","12","09","Brasil","Bahia","Camacan","RPPN Serra Bonita, 9.7 km de Camacã na estrada para Jacareci. Daí 6 km SW na estrada para RPPN e torre da Embratel","-39.565278","-15.391667",NA,NA,"SP042317",NA,NA,NA,"282",NA,NA,"SP042317","900","1000","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"526","2019-11-21 10:15:06-03","IBt","SP","412194","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Shirasuna, RT; et al.","2009","03","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.321222","-23.780278",NA,NA,NA,NA,NA,NA,"2221",NA,NA,NA,"780","780","-46.321222","-23.780278",NA,NA,NA,NA,NA,NA,NA
"527","2019-11-21 10:15:06-03","IBt","SP","417985","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2010","03",NA,"Shirasuna, RT","2010","03","24","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt","-46.613361","-23.642833",NA,NA,NA,NA,NA,NA,"2818",NA,NA,NA,"826","826","-46.613361","-23.642833",NA,NA,NA,NA,NA,NA,NA
"528","2019-11-21 10:15:06-03","IBt","SP","488077","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2014","07","23","Shirasuna, RT","2014","07","23","Brasil","São Paulo","Guarulhos","Lote 3, OEA 302.","-46.502306","-23.402472",NA,NA,NA,NA,NA,NA,"3558",NA,NA,NA,NA,NA,"-46.502306","-23.402472",NA,NA,NA,NA,NA,NA,NA
"529","2019-11-21 10:15:06-03","IBt","SP","497345","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Barboza, E","2016","01",NA,"Silva, JM","2015","09","18","Brasil","Santa Catarina","Itapoá","próximo ao rio Saiguaçu","-48.64","-25.977222",NA,NA,NA,NA,NA,NA,"8949",NA,NA,NA,"13","13","-48.64","-25.977222",NA,NA,NA,NA,NA,NA,NA
"530","2019-11-21 10:15:06-03","IBt","SP","257968","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Hatschbach, G","1982","12","29","Brasil","Paraná","Antonina","Serrinha","-48.7118988037109","-25.4286003112793","38300",NA,"SP042324","auto",NA,NA,"45970",NA,NA,"SP042324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-21 10:15:06-03","IBt","SP","235160","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Sucre, D; Ichaso, CLF","1968","11","07","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"4065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-21 10:15:06-03","IBt","SP","223648","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Carauta, JPP","1970","04","19","Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, Serra Carioca, entre Vila da Floresta e Paineiras","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"1079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-21 10:15:06-03","IBt","SP","223649","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Carauta, JPP; et al.","1971","02","05","Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, Serra Carioca, Reserva Florestal do Instituto de Conservação da Natureza, caminho para a Gruta Geonoma","-43.2075004577637","-22.9027996063232","57442",NA,"SP042312","auto",NA,NA,"1293",NA,NA,"SP042312","450","500",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-21 10:15:06-03","IBt","SP","235414","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Soderstrom, TR","1964","11","18","Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, Silvestre Corcovado","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"1177",NA,NA,NA,"340","340",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-21 10:15:06-03","IBt","SP","373194","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Braga, JMA; Cardoso, LJT","2004","03","23","Brasil","Rio de Janeiro","Rio de Janeiro","Horto, entorno do Jardim Botânico do Rio de Janeiro, trecho que se estende até 500 m acima do Solar da Imperatriz, proximidades da margem do rio dos Macacos","-43.2075004577637","-22.9027996063232","57442",NA,"SP042326","auto",NA,NA,"7399",NA,NA,"SP042326","80","150",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-21 10:15:06-03","IBt","SP","373192","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Cardoso, LJT; Gomes, H; et al.","2004","06","06","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, entorno do IPJBRJ, atrás da ENTB, margem do rio Macacos, trecho bem preservado","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"162",NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-21 10:15:06-03","IBt","SP","235153","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Sucre, D","1969","10","22","Brasil","Rio de Janeiro","Rio de Janeiro","Paço das Pedras, Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"6103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-21 10:15:06-03","IBt","SP","209427","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2009",NA,NA,"Kazama, E; Nagaoka, LY; Panegassi, VR","1985","09","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","37574",NA,"SP042318","auto",NA,NA,"3",NA,NA,"SP042318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-21 10:15:06-03","IBt","SP","200984","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Sarahyba, LS","1990","10","05","Barros, F","1984","03","19","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-21 10:15:06-03","IBt","SP","216015","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2008","04",NA,"Melo, MMRF; et al.","1985","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema, mata de encosta do Morro das Pedras.","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-21 10:15:06-03","IBt","SP","202506","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Muniz, CFS; Wanderley, MGL","1985","05","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro das Pedras (próximo à praia de Ipanema)","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-21 10:15:06-03","IBt","SP","210973","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2008","04",NA,"Cerati, TM; Chiea, SA","1986","07","22","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo a Trilha da Capitação.","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-21 10:15:06-03","IBt","SP","205394","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2009",NA,NA,"Kirizawa, M","1985","10","30","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","37574",NA,NA,"auto",NA,NA,"1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-21 10:15:06-03","IBt","SP","350890","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2001","01",NA,"Souza, FO; et al.","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Início da Trilha original dos Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,"SP042320","auto",NA,NA,"37",NA,NA,"SP042320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-21 10:15:06-03","IBt","SP","350892","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT",NA,NA,NA,"Souza, FO; et al.","2000","07","17","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nova Trilha dos Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,NA,"auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:15:06-03","IBt","SP","350891","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT",NA,NA,NA,"Souza, FO; et al.","2000","07","19","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nova Trilha dos Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,NA,"auto",NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-11-21 10:15:06-03","IBt","SP","350893","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2001","01",NA,"Souza, FO; et al.","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,NA,"auto",NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-21 10:15:06-03","IBt","SP","10305","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Usteri, A","1907","07","20","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"SP042323","auto",NA,NA,"6",NA,NA,"SP042323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-21 10:15:06-03","IBt","SP","441315","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2011",NA,NA,"Scomitsu, C","1985","12","14","Brasil","São Paulo","Iguape","Peropava","-47.5499992370605","-24.7000007629395","55628",NA,NA,"auto",NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-11-21 10:15:06-03","IBt","SP","169271","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","02","21","Kuhlmann, M","1958","04","30","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455","18032",NA,"SP042322","auto",NA,NA,"4393",NA,NA,"SP042322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:15:06-03","IBt","SP","49389","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","02","21","Kuhlmann, M","1959","06","10","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Boracéia","-45.8400001525879","-23.5300006866455","18032",NA,NA,"auto",NA,NA,"4596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-11-21 10:15:06-03","IBt","SP","247408","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Kirizawa, M","1991","03","20","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Parte alta do morro, distante 2 km do alojamento","-45.8400001525879","-23.5300006866455","18032",NA,NA,"auto",NA,NA,"2396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-21 10:15:06-03","IBt","SP","127099","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01","21","Sakane, M","1974","07","16","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt","-46.6300010681152","-23.5400009155273","53584",NA,"SP042314","auto",NA,NA,"109",NA,NA,"SP042314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-21 10:15:06-03","IBt","SP","170436","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01","22","Sendulsky, T","1974","05","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt","-46.6300010681152","-23.5400009155273","53584",NA,"SP042313","auto",NA,NA,"1401",NA,NA,"SP042313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-21 10:15:06-03","IBt","SP","153839","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01","22","s.col.","1959",NA,NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:15:06-03","IBt","SP","48302","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01","21","Handro, O","1943","05","10","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt. nativa no Jd.Botânico","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-21 10:15:06-03","IBt","SP","382360","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2009","02",NA,"Shirasuna, RT; Vitta, F","2005","11","30","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt. Trilha atrás da Ecologia, picada da direita.","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-11-21 10:15:06-03","IBt","SP","409031","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT",NA,NA,NA,"Shirasuna, RT","2008","10","21","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt, trilha do Parque","-46.6300010681152","-23.5400009155273","53584",NA,"SP042315","auto",NA,NA,"1809",NA,NA,"SP042315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-11-21 10:15:06-03","IBt","SP","409031a","Extra","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT",NA,NA,NA,"Shirasuna, RT","2008","10","21","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt, trilha do Parque","-46.6300010681152","-23.5400009155273","53584",NA,"SP042454","auto",NA,NA,"1809",NA,NA,"SP042454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-11-21 10:15:06-03","IBt","SP","170437","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT",NA,NA,NA,"Sendulsky, T","1974","05","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, PEFI","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"1402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
