"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","eventTime"
"2194","2021-01-09 21:48:55-03","UNICENTRO","HUCO","7326","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Lima, F. .F.","2016",NA,NA,"Babiuk, A.","2016","01","11","Brasil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA,NA
"2195","2021-01-09 21:48:55-03","UNICENTRO","HUCO","6216","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Brandalize, H. .D.",NA,NA,NA,"Brandalize, H. .D.","2014","09","25","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"s.n.",NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"2196","2021-01-09 21:48:55-03","UNICENTRO","HUCO","0855","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Gasper, A.L.","2009","01","24","Dreveck, S.; Gasper, A.L.; Canneiro, F.E.; Gasper, A.L.; Canneiro, F.E.","2009","01","24","Brasil","Santa Catarina","Ipumirim","-52.1356010437012","-27.0767002105713",NA,NA,"HUCO000855",NA,"539",NA,NA,NA,"Florística IFFSC 602; Arbórea, 7 m, flor roxa; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea, 7 m, flor roxa",NA,NA,NA,NA,NA,NA,"16834","auto",NA,NA,NA,NA,NA,NA,NA
"2197","2021-01-09 21:48:55-03","UNICENTRO","HUCO","0835","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stival-Santos, A.","2009","01","29","Stival-Santos, A.; Silveira, S.; Silveira, S.","2009","01","29","Brasil","Santa Catarina","Palmitos","-53.1610984802246","-27.0674991607666",NA,NA,"HUCO000835",NA,"415","Linha Santa Catarina",NA,NA,"Florística IFFSC 2179; Arbóreo, floração roxa; Floresta Estacional Decidual; HABITAT: Floresta Estacional Decidual; DESC: Arbóreo, floração roxa",NA,NA,NA,NA,NA,NA,"22050","auto",NA,NA,NA,NA,NA,NA,NA
"2198","2021-01-09 21:48:55-03","UNICENTRO","HUCO","0639","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Cervigne, N.S.","2007","05","18","Cervigne, N.S.; et al.; et al.","2007","04","17","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"HUCO000639",NA,"34","Fazenda Solana, Borda do fragmento",NA,NA,"FUEL 42380; Arbóreo, 6 m, flores roxas claras; DESC: Arbóreo, 6 m, flores roxas claras",NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA
"2199","2021-01-09 21:48:55-03","UNICENTRO","HUCO","2566","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Lopes, G.L.","2010",NA,NA,"Tifane; Heitor; Heitor","2006","05","30","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO002566",NA,"s.n.",NA,NA,NA,"Com fruto; DESC: Com fruto",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"2200","2021-01-09 21:48:55-03","UNICENTRO","HUCO","7498","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Emilio Ruiz",NA,NA,NA,"Jéssica, T.","2019","03","15","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"s.n.","Unicentro",NA,NA,"Arbórea; FOM; HABITAT: FOM; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"2201","2020-12-28 10:31:34-03","ICAUFMG","MCCA","1336","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"FONSECA, R.S.","2009","03","14","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA01480","MCCA01480","22","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso. Trilha Caminho das Águas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"2202","2020-07-21 08:48:08-03","ICAUFMG","MCCA","58","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","MÁXIMO, K.","2006","09","27","MÁXIMO, K.","2006","09","27","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00058","MCCA00058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA
"2203","2021-03-09 10:47:00-03","ICAUFMG","MCCA","668","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","MARTINS, E.R","2008","11","28","PIO E SILVA, P.A.","2008","10","20","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00677","MCCA00677",NA,"Norte de Minas, ICA, UFMG.,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA
"2204","2021-03-04 11:06:28-03","UFRB","HURB","19855","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal.",NA,NA,NA,NA,"Barbosa, M.M.C.; Gonçalves, M.S. & Machado, A.F.P.","2017","10","10","Brasil","Bahia","Vitória da Conquista","-40.799722","-14.850833","40º47'59W","14º51'3S","HURB000019855",NA,"227","Serra do Periperi; entorno dos condominios","1010","1010","HVC 1900 / Presença de tricomas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","2021-03-04 11:06:28-03","UFRB","HURB","13403","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","L.Giacomin","2016","11",NA,"Linhares, L.","2016","01","28","Brasil","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,"HURB000013403",NA,"06",NA,NA,NA,"<ll>dwc_commonname:</ll> fumo brabo",NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA
"2206","2021-03-04 11:06:29-03","UFRB","HURB","10072","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Simões, S.S.; Reis,L.","2012","01","26","Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000010072",NA,"96","Mata da Cazuzinha;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"2207","2021-03-04 11:06:29-03","UFRB","HURB","12102","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","V.G.Dambros","2014","10","07","Dambros, V.G.","2014","09","12","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"HURB000012102",NA,"02","UFSC, estacionamento próximo a trilha do pessegueirinho;",NA,NA,"<ll>dwc_commonname:</ll> fumo bravo",NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA
"2208","2019-12-17 13:53:24-03","UFLA","ESAL","26985","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Santos, R M",NA,NA,NA,"Batista, TA",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"447","Hotel casa alpina",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"2209","2019-12-17 13:53:24-03","UFLA","ESAL","8068","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Yukawa, RK",NA,NA,NA,"Brasil","Minas Gerais","Itaúna","-44.5764007568359","-20.0753002166748",NA,NA,NA,NA,"s.n.","Itaúna",NA,NA,"árvore; ; Roxa; Pequeno e verde; cerrado",NA,NA,NA,NA,NA,NA,"16550","auto",NA,NA,NA,NA,NA,NA,NA
"2210","2019-12-17 13:53:24-03","UFLA","ESAL","12949","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Richieri Sartori",NA,NA,NA,"Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"s.n.","Bairro dos Farias","7","7","árvore; 2,5 m; ;; floresta",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA
"2211","2019-12-17 13:53:24-03","UFLA","ESAL","12717","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"D' Angelo Neto, S",NA,NA,NA,"Brasil","Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,"392",NA,NA,NA,"arbusto; + ou - 3, m; Lilás;; caatinga",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA
"2212","2019-12-17 13:53:24-03","UFLA","ESAL","8892","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Carvalho, V M",NA,NA,NA,"M . L . G.; Queirox",NA,NA,NA,"Brasil","Minas Gerais","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,"3.540","Faz. Três Córregos",NA,NA,"arbusto; 2,5 m; Arroxeada;",NA,NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA
"2213","2019-12-17 13:53:24-03","UFLA","ESAL","13040","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.",NA,NA,NA,"arvoreta; 5,0; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","2019-12-17 13:53:24-03","UFLA","ESAL","14742","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Carvalho, V M",NA,NA,NA,"Rodrigo Teixeira Alves",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.","Perto da Prefeitura","9","9","arbusto; + ou 1,3 m; verde;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","2019-12-17 13:53:24-03","UFLA","ESAL","14840","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"5903","Três Barras",NA,NA,"arbusto; + ou - 1,8 m; Esbranquiçada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","2019-12-17 13:53:24-03","UFLA","ESAL","15959","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","MAnuel L. Gavilanes",NA,NA,NA,"Graziela O. T. Gavilanes",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.","UFLA, viveiro florestal",NA,NA,"; 7.00m; arroxeada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","2019-12-17 13:53:24-03","UFLA","ESAL","1934","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","DAC.",NA,NA,NA,"Murilo . Foreste Jr.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.","Lavras'",NA,NA,"arbusto; ; arroxeada;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","2019-12-17 13:53:24-03","UFLA","ESAL","20400","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Laércio Loures",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca",NA,NA,NA,NA,NA,NA,"s.n.","Peão","1","1","; 13 , m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","2020-11-09 10:36:26-03","UFLA","ESAL","32259","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Mello, RM; Pereira, LC","2019","04","24","Brasil","Minas Gerais","Monte Belo","-46.302778","-21.409444","-46.302778","-21.409444",NA,NA,"56","Fragmento florestal próximo ao povoado de Serra do",NA,NA,"Árvore com cerca de 3 metros de altura. Folhas verdes com muitos tricomas. Flores lilases com anteras amarelas. Frutos globosos verdes. Coletado em beira de estrada próximo a plantação de cana.; Beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","2019-12-17 13:53:24-03","UFLA","ESAL","7228","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Felipe A . P . L . Costa",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.","Sítio 03 Barras",NA,NA,"arbusto; 2,5 m; Pétalas arroxeadas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","2019-12-17 13:53:24-03","UFLA","ESAL","7761","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Det. Carvalho, V M",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"1.538","Campus da UFLA",NA,NA,"arbusto; 2,2 m; Arroxeada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","2019-12-17 13:53:24-03","UFLA","ESAL","8848","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Felipe A . P . L . Costa",NA,NA,NA,"Bruno Q .; M . L . Gavilanes",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"3.494","Próx. A Av. Perimetral",NA,NA,"árvore; 3, m; Lilás;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","2019-12-17 13:53:24-03","UFLA","ESAL","9409","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","M . L . Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"4059","Campus da UFLA",NA,NA,"arbusto; 2,8 m; ;; ripário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","2019-08-20 12:04:55-03","UFLA","ESAL","31941","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Domingos, DQ","2009","02","05","Domingos, DQ","2006","10","12","Brasil","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Mata",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA
"2225","2017-11-24 14:12:31-02","UFLA","ESAL","21919","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Giacomim, LL",NA,NA,NA,"Bufo, LVB; et al.",NA,NA,NA,"Brasil","Minas Gerais","Alpinopolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"s.n.",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA
"2226","2019-12-17 13:53:24-03","UFLA","ESAL","15478","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"39","Parque Estadual do Ibitipoca","1450","1450","árvore; 5,0; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"2227","2019-12-17 13:53:24-03","UFLA","ESAL","8520","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","L.L. Giacomin",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,"3.031",NA,NA,NA,"arvoreta; 3,0; arroxeada;",NA,NA,NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA
"2228","2019-12-17 13:53:24-03","UFLA","ESAL","10729","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","M. L. Gavilanes",NA,NA,NA,"B. Q. Silveira; M. L. Gavilanes",NA,NA,NA,"Brasil","Minas Gerais","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,"4661","Faz. 3 Córregos",NA,NA,"sub-arbusto; + ou - 1,5 m; lilás;",NA,NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA
"2229","2018-10-09 16:32:18-03","UFLA","ESAL","12966","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Sebastião V. Martins",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"s.n.","UFLA","9","9","árvore; 3,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","2017-11-24 14:12:31-02","UFLA","ESAL","13042","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"s.n.","Serra São José",NA,NA,"arvoreta; 4 m; ;; floresta",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"2231","2019-12-17 13:53:24-03","UFLA","ESAL","18506","S","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Appolinário, V; Meireles, T; Silveira, GM",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,"s.n.","Fazenda do Faria",NA,NA,"; ; cálice verde e corola lilás;",NA,NA,NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA
"2232","2020-06-25 16:06:29-03","FUVATES","HVAT","4978","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","M. Grings","2016","02","15","E. Blasi; F. Bruxel; C. E. Schneider","2014","01","13","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-52.056944","-29.480556","-52º3'25''W","-29º28'50''S","HVAT00004978",NA,"3","São Bento, Canarinho.",NA,NA,"Flores lilãs.; Beira de lavoura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","2019-11-07 11:45:08-03","FUVATES","HVAT","4916","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","E. Freitas","2016","06","17","G. C. Bergmann","2016","06","11","Brasil","Rio Grande do Sul","Lajeado","-51.960833","-29.436389","-51º57'39''W","-29º26'11''S","HVAT00004916",NA,"s.n.","Bairro Universitário.",NA,NA,"Arbusto.; Beira de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","2019-11-07 11:45:08-03","FUVATES","HVAT","2590","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","E. Freitas","2009","03","30","C. I. Mallmann","2009","03","28","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-51.985278","-29.512778","-51º59'7''W","-29º30'46''S","HVAT00002590",NA,"s.n.","São Rafael.",NA,NA,"flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","2019-11-07 11:45:08-03","FUVATES","HVAT","3728","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","P. Zampol","2012","03","18","P. Zampol","2012","03","15","Brasil","Rio Grande do Sul","Forquetinha","-52.147778","-29.395556","-52º8'52''W","-29º23'44''S","HVAT00003728",NA,"s.n.","Arroio Alegre.",NA,NA,"Arbóreo.; Área com vegetação em estágio inicial de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","2019-11-07 11:45:08-03","FUVATES","HVAT","5444","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","C. R. Orlandi","2017","09","07","C. R. Orlandi","2017","09","07","Brasil","Rio Grande do Sul","Pantano Grande","-52.500833","-30.324722","-52º30'3''W","-30º19'29''S","HVAT00005444",NA,"s.n.","Vila Capivarita, Horto Florestal Tarumã.",NA,NA,"Arbórea; Mata de galeria dentro do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","2020-06-25 16:06:29-03","FUVATES","HVAT","43","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","L. A. Mentz","1996","06","10","L. Mentz; M. Sobral","1995","12","18","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S","HVAT00000043",NA,"216",NA,NA,NA,"Doação do Herbário ICN, registro ICN 111413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","2020-10-20 15:00:18-03","FUVATES","HVAT","1075","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","J. Spellmeier; E. Santos","2002","09","25","J. Spellmeier","2002","11","16","Brasil","Rio Grande do Sul","Estrela","-51.966389","-29.501944","51º57'59''W","29º30'7''S","HVAT00001075",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","2019-11-07 11:45:08-03","FUVATES","HVAT","3844","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","C. M. Zerwes","2015","01","04","C. M. Zerwes","2015","01","04","Brasil","Rio Grande do Sul","Imigrante","-51.756111","-29.332778","-51º45'22''W","-29º19'58''S","HVAT00003844",NA,"s.n.","Localidade: Michels.",NA,NA,"Árvore.; Borda de vegetação em estágio inicial de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","2019-11-07 11:45:08-03","FUVATES","HVAT","2110","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","F. Cornelius","2007","05","28","F. Cornelius","2007","03","22","Brasil","Rio Grande do Sul","Lajeado","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S","HVAT00002110",NA,"s.n.","Campus Univates.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","2020-06-25 16:06:29-03","FUVATES","HVAT","1777","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","C. M. Zerwes","2012","09","29","C. M. Zerwes","2012","04","18","Brasil","Rio Grande do Sul","Imigrante","-51.833333","-29.352778","-51º49'60''W","-29º21'10''S","HVAT00001777",NA,"13","Linha Ernesto Alves.",NA,NA,"árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","2019-11-07 11:45:08-03","FUVATES","HVAT","1671","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","E. Freitas","2005","02","14","E. Freitas","2004","11","26","Brasil","Rio Grande do Sul","Lajeado","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S","HVAT00001671",NA,"s.n.","Bairro Universitário.",NA,NA,"arbustão típico de floresta secundária, flores roxas; borda de fragmento de mata nativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","2019-12-19 11:20:32-03","UFG","UFG","23285","S","Plantae","Solanaceae","Solanum","granuloso-leprosum","Solanum granuloso-leprosum","Dunal","Vieira, R.F.","1991","11","14","Vieira, R.F.; Pedralli, G. & Skorupa, L.A.","1991","11","14","Brasil","Minas Gerais","Januária","-44.383333","-14.433333","-44.383333","-14.433333",NA,NA,"1054","Beira da estrada próxima a Montalvânia. Solo bastante argiloso. Relevo plano","620","620","Árvore de 3m de altura, flor lilás. Planta rica em alcalóides esteroidais. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","2019-06-10 10:11:42-03","FZB-BH","BHZB","643","S","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum",NA,"L.L.Giacomim e C.T.Oliveira","2008","04","18","Pôrto de Paula, L.M. et al.","1990","04","11","Brasil","MG","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,"Serra da Moeda, à 1500m de altitude.","1500","1500","Formação do grupo Itabira-itabirito hematítico com zonas manganesíferas. Outros coletores: Grandi, T.S.M. Com duplicata.",NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
