"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"999","2021-03-04 15:44:16-03","IF","SPSF","01903","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"A. Rodrigues",NA,"1944","01","12","Brasil","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1000","2021-03-04 15:44:16-03","IF","SPSF","08963","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"W.Hoehne","1447","1944","08","22","Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Instituto de Botanica&nf;;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1001","2021-03-04 15:44:16-03","IF","SPSF","35051","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,"J.B.Baitello","1998","01","20","K.D.Barreto & G.D.Fernandes & J.Gouveia","2969","1994","08","17","Brasil","Itararé","Pedreira Cobastalco","-49.212778","-24.300556",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvore 4m, flores creme; GEOGRAFIA: campo rupestre&nf;;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1002","2021-03-04 15:44:16-03","IF","SPSF","42869","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2008","11","07","M.L.Brotto & P.Hauck","241","2008","11","07","Brasil","Ponta Grossa","parque estadual de Vila Velha","-49.993333","-25.231667",NA,NA,"1000","1000","COLETA: Floresta Ombrófila Mista Montana.&nf;Árvore 8m; flores esverdeadas.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1003","2021-03-04 15:44:16-03","IF","SPSF","43691","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","J.B.Baitello","2000","04","15","J.M.Silva","819","1990","03","08","Brasil","S.Mateus do Sul","Turvo",NA,NA,NA,NA,NA,NA,"COLETA: Mata do faxinal&nf;Árvore 8m altura.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1004","2021-03-04 15:44:16-03","IF","SPSF","43731","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","J.B.Baitello","2000","04","15","G.M.Christenson & P.Ivo & A.Manosso","1126","1979","09","06","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Árvore pequena, frutos verdes com hipanto expandido.;",NA,NA,"MS","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1005","2021-03-04 15:44:16-03","IF","SPSF","44144","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2007","07","31","M.L.Brotto & E.P.Santos & R.C.Dorneles","10","2007","01","25","Brasil","Guaratuba","Serra de Araçatuba","-49.05","-25.75",NA,NA,"1430","1430","COLETA: Floresta Ombrófila Densa Altomontana.&nf;Árvore 3m; flores brancas.; GEOGRAFIA: EX-UPCB;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1006","2021-03-04 15:44:16-03","IF","SPSF","44149","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2007","07","30","M.L.Brotto","03","2006","09","22","Brasil","Guaratuba","Serra de Araçatuba","-49.05","-25.75",NA,NA,"1140","1140","COLETA: Floresta Ombrófila Densa Altomontana.; GEOGRAFIA: Morro dos Perdidos.&nf;EX UPCB;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1007","2021-03-04 15:44:16-03","IF","SPSF","42871","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2008","10","27","M.L.Brotto","237","2008","10","27","Brasil","Quatro Barras","fazenda Canguiri","-49.135","-25.390833",NA,NA,"950","950","COLETA: Floresta Ombrófila Mista Montana&nf;Árvore 6m; flores esverdeadas; GEOGRAFIA: UFPR;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1008","2021-03-04 15:44:16-03","IF","SPSF","47945","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2012","03","09","M.L.Brotto","794","2012","03","09","Brasil","União da Vitória","Bairro São Cristóvão","-51.058611","-26.205556",NA,NA,"780","780","COLETA: Árvore, 8 m, frutos maduros roxo-escuro; GEOGRAFIA: Floresta ombrófila mista montana &nf;WGS84 26º12'50.34S / 51º03'31.77W;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1009","2021-03-04 15:44:16-03","IF","SPSF","51076","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L.Brotto","2015","12","03","M.L.Brotto & E.Barboza","2118","2015","10","28","Brasil","Adrianópolis","Parque estadual das lauráceas","-48.714722","-24.863889",NA,NA,"988","988","COLETA: Árvore com 8m de altura; flores esverdeadas.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1010","2021-03-04 15:44:16-03","IF","SPSF","51786","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","11","22","J.M. Silva & I. Bayeri & G. Noguchi","9519","2016","10","28","Brasil","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,NA,"975","975","COLETA: Árvore com 5 m de altura; flores de cor creme.; GEOGRAFIA: Floresta Ombrófila Mista, na margem de rio encachoeirado.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1011","2021-03-04 15:44:16-03","IF","SPSF","51792","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","11","22","J.M. Silva & I. Bayeri & G. Noguchi","9142","2015","11","23","Brasil","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,NA,"975","975","COLETA: Árvore com 8 m de altura; frutos imaturos.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1012","2021-03-04 15:44:16-03","IF","SPSF","54230","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","((Nees & Mart.)) Barroso","A.Maruyama","2019","07","18","A.Maruyama & L.Cicco","1441","2019","07","18","Brasil","Cunha",NA,"-45.015556","-23.254722",NA,NA,"1071","1071","COLETA: Árvore com aprox. 9 m de altura. Frutos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Trilha do Rio Bonito. Floresta secundária em regeneração, abandonada há mais de 40 anos.;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1013","2021-03-04 15:44:16-03","IF","SPSF","54233","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","((Nees & Mart.)) Barroso","A.Maruyama","2019","07","30","A.Maruyama & L.Cicco","1444","2019","07","23","Brasil","Cunha",NA,"-45.023333","-23.236944",NA,NA,"1061","1061","COLETA: Árvore com aprox. 7 m de altura. Frutos imaturos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Garagem do PESM - Núcleo Cunha. Borda.;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1014","2021-03-04 15:44:16-03","IF","SPSF","44140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2007","07","31","M.L.Brotto & M.A.Figura & J.H.Azevedo","22","2007","03","31","Brasil","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,"1590","1590","COLETA: Floresta Ombrófila Densa Altomontana.&nf;Árvore 6m; flores brancas e frutos imaturos.; GEOGRAFIA: Caratuva&nf;EX-UPCB;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"55154","auto","Magnoliopsida",NA,NA,NA,NA
"1015","2021-03-04 15:44:16-03","IF","SPSF","17592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"J.M.Silva & S.D.P.Kricum","938","1991","03","05","Brasil","Clevelandia","Granja Palmar","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"30860","auto","Magnoliopsida",NA,NA,NA,NA
"1016","2021-03-04 15:44:16-03","IF","SPSF","26607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"A.A.Carpanezzi","48","1978","12","13","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"1017","2021-03-04 15:44:16-03","IF","SPSF","26606","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"E.Rotta","25","1978","10","25","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"1018","2021-03-04 15:44:16-03","IF","SPSF","26599","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"E.Rotta","45","1979","03","06","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"1019","2021-03-04 15:44:16-03","IF","SPSF","27952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,NA,NA,NA,NA,"E.P.Santos","811","1999","09","24","Brasil","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa alto montana&nf;;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA
"1020","2021-03-04 15:44:16-03","IF","SPSF","47790","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2012","10","22","L.Von Linsingen","10","2004","12","04","Brasil","Jaguariaiva","Joaquim Murtinho","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"COLETA: Árvore, 10m. Floresta estacional semidecidual.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"44368","auto","Magnoliopsida",NA,NA,NA,NA
"1021","2021-03-04 15:44:16-03","IF","SPSF","40059","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2008","06","03","M.R.L.Rocha & A.Soaes","73","1997","09","16","Brasil","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"1350","1350","COLETA: Floresta Ombrófila Densa Altomontana&nf;Árvore de porte médio; GEOGRAFIA: Entre os cumes do Gigante e a Ponta do Tigre.&nf;EX-EFC;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA
"1022","2021-03-04 15:44:16-03","IF","SPSF","53626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","((Nees & Mart.)) Barroso",NA,NA,NA,NA,"P.L.R. de Moraes et al.","5450","2016","10","13","Brasil","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: Árvore de 15 m de altura. Flores amarelas.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA
"1023","2021-03-04 15:44:16-03","IF","SPSF","50047","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","M.L.Brotto","2015","08","31","M.A.Silva & D.Roher",NA,"2013","05","05","Brasil","Tijucas do Sul","APA de Guaratuba","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"COLETA: FOM. Árvore de estrato superior com flor, 14m de altura, 8m de PIM e 104cm de CAP.;",NA,NA,"PR","Magnoliophyta","Laurales","América do Sul",NA,NA,"25228","auto","Magnoliopsida",NA,NA,NA,NA
"1024","2021-03-04 15:44:16-03","IF","SPSF","46479","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2017","02","10","J.M.Silva & O.S.Ribas & J.Cordeiro & E.Barbosa","2767A","1998","12","29","Brasil","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"COLETA: Árvore 5 m, flor creme. Matinha nebular.;",NA,NA,"SC","Magnoliophyta","Laurales","América do Sul",NA,NA,"37493","auto","Magnoliopsida",NA,NA,NA,NA
"1025","2021-03-04 15:44:16-03","IF","SPSF","53640","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","((Nees & Mart.)) Barroso","P.L.R.de Moraes","2011","09","29","P.L.R.de Moraes","3375","2011","09","29","Brasil","Rio Claro","FEENA","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"COLETA: Árvore de 14 m de altura. Flores esbranquiçadas.;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"21773","auto","Magnoliopsida",NA,NA,NA,NA
"1026","2021-03-04 15:44:16-03","IF","SPSF","34166","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa",NA,"J. B. Baitello","2005","03","05","F. M. Souza & M. T. Z. Toniato & D.Souza","490","2005","02","23","Brasil","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"1312","1312","COLETA: XLS: SPSFNovo; Árvore ca. 6,5 m, flores creme perfumadas; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=429146 Y=7386493;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA
"1027","2021-03-04 15:44:16-03","IF","SPSF","00340","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","J.B.Baitello","2016","08","29","D.Bento Pickel",NA,"1943","11","01","Brasil","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1028","2021-03-04 15:44:16-03","IF","SPSF","50396","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) L.Barroso","J.B.Baitello","2015","05","20","E.H.P. Barretto & F.F. Pascalicchio & R.J.F.Garcia & O.S.Anjos Neto","349",NA,NA,NA,"Brasil","São Paulo","Marsilac, Estrada das Arapongas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore de 12m de altura, DAP = 15cm, tronco torto, flores amareladas.; GEOGRAFIA: Sítio Maravilha, rio Capivari.&nf;UTM: 23K, X=324844, Y=7350922.&nf;Mata secundária.;",NA,NA,"SP","Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1029","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","porosa","Oreodaphne porosa","Nees",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,"in Brasilia austro-orientali",NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,"P05P2N0083",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2021-02-08 12:42:59-03","UFRGS","ICN","186166","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Brotto, ML","2014","05","14","Silva, JM; Souza, VC; Moraweta, J; Randle, C","8493","2014","03","27","Brasil","Balsa Nova","Serra de São Luiz do Purumã.","-49.6356010437012","-25.5839004516602",NA,NA,"1190","1190","Árvore de 4m; frutos imaturos.; Encosta, paredão de arenito.","ICN00014579","ICN00014579","PR","Dicotyledon",NA,"América do Sul",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"1031","2021-02-08 12:42:59-03","UFRGS","ICN","167717","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Grings, M","1235",NA,NA,NA,"Brasil","Cambará do Sul","entre o Cânion Pinheirinho e Ouro Verde","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"estéril; em mata com araucária","ICN00014566","ICN00014566","RS","Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"1032","2021-02-08 12:42:59-03","UFRGS","ICN","032413","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Irgang, BE","s.n.","1976","09","17","Brasil","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore, ca. 3m.","ICN00014568","ICN00014568","RS","Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"1033","2021-02-08 12:42:59-03","UFRGS","ICN","084911","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Lima, OS; et al.","11","1978","10","16","Brasil","Piraí do Sul","a 20 Km de Piraí do Sul para L","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore de 20m de altura; flores verde-amareladas.; Capão com Araucária.","ICN00014583","ICN00014583","PR","Dicotyledon",NA,"América do Sul",NA,NA,"37171","auto",NA,NA,NA,NA,NA
"1034","2021-02-08 12:42:59-03","UFRGS","ICN","048879","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Sobral, M","581","1980","12","30","Brasil","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00014581","ICN00014581","RS","Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"1035","2021-02-08 12:42:59-03","UFRGS","ICN","101701","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Coelho, GC","125","1992","10","27","Brasil","Coronel Bicaco",NA,"-53.7014007568359","-27.7155990600586",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore ca. 10m, bastante ramificada a partir dos 3m.; Mata com erva-mate (explorada), araucária, timbó, berberis. Vila Baggio.","ICN00014589","ICN00014589","RS","Dicotyledon",NA,"América do Sul",NA,NA,"27535","auto",NA,NA,NA,NA,NA
"1036","2021-02-08 12:42:59-03","UFRGS","ICN","135275","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Brack, P","s.n.","2003","12","10","Brasil","Porto Alegre","cultivada no Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00014578","ICN00014578","RS","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1037","2021-02-08 12:42:59-03","UFRGS","ICN","113083","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Senna, RM","61","1992","12","12","Brasil","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta com araucária","ICN00014593","ICN00014593 ICN00014593_1","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1038","2021-02-08 12:42:59-03","UFRGS","ICN","032938","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Garcia, T","s.n.",NA,NA,NA,"Brasil","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00014580","ICN00014580","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1039","2021-02-08 12:43:00-03","UFRGS","ICN","189611","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Seger, GDS","662","2008","12","07","Brasil","São Francisco de Paula","Floresta Nacional IBAMA","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Doação de duplicata para o Herbário RB; Árvore ca 10m. Frutos pretos. Cheio de botões florais.; Borda de mata nativa.","ICN00014587","ICN00014587","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1040","2021-02-08 12:43:00-03","UFRGS","ICN","189612","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Seger, GDS","698","2009","01","08","Brasil","São Francisco de Paula","Floresta Nacional IBAMA","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Doação de duplicata para o Herbário RB; Árvore ca 10m. Flores com pétalas de coloração creme.; Borda de mata nativa.","ICN00014586","ICN00014586","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1041","2021-02-08 12:42:59-03","UFRGS","ICN","189607","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Seger, GDS","540","2007","12","15","Brasil","São Francisco de Paula","Floresta Nacional IBAMA","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Doação de duplicata para o Herbário RB; Árvore ca 15m. Flores com pétalas de coloração creme. Córtex com odor.; Interior de mata nativa.","ICN00014582","ICN00014582 ICN00014582_1","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1042","2021-02-08 12:42:59-03","UFRGS","ICN","044820","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Pedralli, G","s.n.","1979","06","09","Brasil","São Francisco de Paula","mato do Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore com 4m de altura.","ICN00014585","ICN00014585","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1043","2021-02-08 12:42:59-03","UFRGS","ICN","044821","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Pedralli, G","s.n.","1979","06","09","Brasil","São Francisco de Paula","mato do Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore com 3m de altura.; mato nativo.","ICN00014584","ICN00014584","RS","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1044","2021-02-08 12:42:59-03","UFRGS","ICN","049350","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Smith, LB; Klein, RM","13422","1964","12","03","Brasil","Água Doce","Água Doce-Horizonte","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Floresta.","ICN00014574","ICN00014574","SC","Dicotyledon",NA,"América do Sul",NA,NA,"52743","auto",NA,NA,NA,NA,NA
"1045","2021-02-08 12:42:59-03","UFRGS","ICN","155141","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Setubal, R","332","2006","12","07","Brasil","Canoinhas",NA,"-50.3899993896484","-26.1772003173828",NA,NA,NA,NA,"em floresta de araucária","ICN00014571","ICN00014571 ICN00014571_1","SC","Dicotyledon",NA,"América do Sul",NA,NA,"50616","auto",NA,NA,NA,NA,NA
"1046","2021-02-08 12:42:59-03","UFRGS","ICN","189328","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Moraes, P",NA,NA,NA,"Sevegnani, L","s.n.","2008","10","24","Brasil","Itaiópolis","BR-116 entre Itaiópolis e Santa Cecília Lat. 0600451 S Long. 7087454 O","-49.9063987731934","-26.3363990783691",NA,NA,"867","867","Arbórea","ICN00014577","ICN00014577","SC","Dicotyledon",NA,"América do Sul",NA,NA,"51919","auto",NA,NA,NA,NA,NA
