"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"422","2019-11-28 15:44:51-03","UFU","HUFU","26141","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Sarmento, L.","s.n.","1997","01","21",NA,"Brasil",NA,NA,NA,"HUFU00003075",NA,NA,"Silva Manso","Duarte, D.V.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00003075",NA,NA,NA,NA,"2018","58223","auto",NA,"06","07",NA,NA,NA
"423","2019-05-06 11:54:30-03","UFU","HUFU","44015","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7494","2005","12","09",NA,"Brasil",NA,NA,"Arbusto, ca. 0,4 m. Cálice vinho e corola arroxeada.; Campo rupestre.","HUFU00052257",NA,NA,"Silva Manso","Melo, K.B.S.","Minas Gerais",NA,"Região da Represa de Furnas, Morro em frente a Pousada.",NA,NA,"HUFU00052257",NA,NA,NA,NA,"2006",NA,NA,NA,"11","13",NA,NA,NA
"424","2019-05-06 11:54:30-03","UFU","HUFU","70365","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Faria, J.E.Q.; Zanatta, M.R.V.; Villarroel, D. & Castro, B.M.","3206","2013","02","11",NA,"Brasil",NA,NA,"Arbusto ca. 1,3 m alt. Fruto imaturo verde.; Cerrado denso.","HUFU00003072",NA,NA,"Silva Manso","Faria, J.E.Q.","Minas Gerais","Capinópolis","Estrada em frente ao morro das torre de Capinópolis.","-49.521667","-18.758333","HUFU00003072","658","658","-49.521667","-18.758333","2013",NA,NA,NA,"02","11",NA,NA,NA
"425","2019-05-06 11:54:30-03","UFU","HUFU","51752","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Silva, A.C.B.","171","1999","12","22",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Pecíolo alado, cálice verde, corola roxa, estilete e estigma pilosos.","HUFU00052259",NA,NA,"Silva Manso","Silva, A.C.B.","Minas Gerais","Delfinópolis","Fazenda Santa Bárbara","-46.8539009094238","-20.343900680542","HUFU00052259",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"426","2019-05-06 11:54:30-03","UFU","HUFU","11135","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Barbosa, A.A.A.","767","1993","12","05",NA,"Brasil",NA,NA,"Subarbusto com flores roxas.; Campo sujo.","HUFU00003079",NA,NA,"Silva Manso",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00003079",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"427","2020-08-04 12:47:42-03","UFU","HUFU","4925","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Arantes, A.A.A.; Romero, R.","109","1993","11","30",NA,"Brasil",NA,NA,"Arbusto ca. de 0,50 m. Tubo da corola lilás.","HUFU00003076",NA,NA,"Silva Manso","Lohman, L.G.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Peca Itororó","-48.2771987915039","-18.9186000823975","HUFU00003076",NA,NA,NA,NA,"1998","58223","auto",NA,"08","17",NA,NA,NA
"428","2019-05-06 11:54:30-03","UFU","HUFU","11979","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Lenza, E.O.; Barbosa, A.A.A.","366","1996","02","16",NA,"Brasil",NA,NA,"Subarbusto, ca. 85 cm. Flores e botões florais lilás.; Cerrado (s.s.)","HUFU00003073",NA,NA,"Silva Manso",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00003073",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"429","2019-05-06 11:54:30-03","UFU","HUFU","8035","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Serino, J.","s.n.","1950","10","23",NA,"Brasil",NA,NA,"Cerrado.","HUFU00003081",NA,NA,"Silva Manso","Pickel.","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207","HUFU00003081",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"430","2019-08-06 10:39:28-03","FMM","FMM","370","MachineObservation","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa",NA,NA,"2011","12","17",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00370",NA,NA,"Silva Manso",NA,"Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.884722","-15.74355","FMM00370_v1 FMM00370_v2 FMM00370_v3",NA,NA,"47°53'05.00W","15°44'36.78S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-08-06 10:39:28-03","FMM","FMM","369","MachineObservation","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa",NA,NA,"2012","12","15",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00369",NA,NA,"Silva Manso",NA,"Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.867192","-15.775617","FMM00369_v1 FMM00369_v2 FMM00369_v3",NA,NA,"47°52'01.89W","15°46'32.22S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-04-22 21:12:41-03","UFMT","UFMT","31101","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20731","1997","10","11",NA,"Brasil",NA,NA,"Subarbusto, ca. 40 cm alt.; flores lilases.&nf;; Savana arborizada (cerrado) utilizada como pasto natural. Solo pedregoso.",NA,NA,NA,"Silva Manso","Souza, V.C.","Mato Grosso","Rosário Oeste","Estrada entre Marzagão e Cuiabá, ca. 12km SE (em linha reta) de Marzagão. Fazenda Santa Bárbara.","-55.616667","-14.716667",NA,NA,NA,"-55.616667","-14.716667","1998",NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-05-17 13:37:55-03","UFMT","UFMT","31102","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20365","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,6m alt.; flores róseo-arroxeadas.; Savana arborizada (cerrado).",NA,NA,NA,"Silva Manso","Souza, V.C.","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia-Campo Verde. ca 20km de Nova Brasilândia.","-55.844444","-15.836111",NA,NA,NA,"-55.844444","-15.836111","1998",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-05-17 13:37:55-03","UFMT","UFMT","31100","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","14071","1997","03","14",NA,"Brasil",NA,NA,"Arbusto, até 1 m alt.; frutos imaturos verdes.; Savana arborizada (cerrado aberto), com palmeiras abundantes no estrato herbáceo.",NA,NA,NA,"Silva Manso","Souza, V.C.","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia - Alto Boa Vista, ca. 36 km de São Félix do Araguaia. 180 m.s.m..","-50.943972","-11.580528",NA,NA,NA,"-50.943972","-11.580528","1998",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-04-22 21:12:41-03","UFMT","UFMT","34130","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16103","1997","05","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 30 cm alt.; frutos castanhos.; Savana arborizada (cerrado).",NA,NA,NA,"Silva Manso",NA,"Mato Grosso","Diamantino","39 km de Diamantino em direção a Nobres. Serra do Tombador. 500 m.s.m.","-56.233333","-14.583333",NA,NA,NA,"-56.233333","-14.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2018-07-27 21:52:49-03","UFMT","UFMT","17518","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hatschbach, G.; Silva, J.M.","65613","1996","11","16",NA,"Brasil",NA,NA,"Arbusto, 1m, flor purpúrea.; Cerrado.",NA,NA,NA,"Silva Manso","Ribas, O.S.","Mato Grosso","Vila Bela da Sma Trindade","Rodovia para Rio Verde, km 30-40.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,"09","18",NA,NA,NA
"437","2019-05-17 13:37:55-03","UFMT","UFMT","31104","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20365","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,6 m alt.; flores róseo-arroxeadas.; Savana arborizada (cerrado).",NA,NA,NA,"Silva Manso","Souza, V.C.","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia-Campo Verde. ca 20km de Nova Brasilândia.","-55.844444","-15.836111",NA,NA,NA,"-55.844444","-15.836111","1997",NA,NA,NA,"10",NA,NA,NA,NA
"438","2019-05-17 13:37:55-03","UFMT","UFMT","11380","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Dubs, B.","1951","1995","11","07",NA,"Brasil",NA,NA,"Herbácea, 80 cm de altura, corola roxa.; Cerrado baixo nas partes altas da chapada.",NA,NA,NA,"Silva Manso","Ratter, J.A.","Mato Grosso","Chapada dos Guimarães","Estrada para o Rio da Casca.","-55.908333","-15.886111",NA,NA,NA,"-55.908333","-15.886111","1996",NA,NA,NA,NA,NA,NA,NA,NA
"439","2018-07-27 21:52:49-03","UFMT","UFMT","18615","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Loureiro, R.","6287","1997","11","28",NA,"Brasil",NA,NA,"Arbusto, folhas compostas e flores roxas.; Cerrado. Solo argilo arenoso.",NA,NA,NA,"Silva Manso","Farias, R.","Mato Grosso","Cáceres","Cáceres - San Matias.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"2008","172193","auto",NA,"09","18",NA,NA,NA
"440","2018-10-03 21:33:18-03","UFMT","UFMT","6985","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Godinho, R.","s.n.","1994","10","02",NA,"Brasil",NA,NA,"Arbusto, 35 cm, folhas compostas com floras roxas.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","Macedo, M.","Mato Grosso","Campo Novo do Parecis","Reserva Utiariti.","-57.8918991088867","-13.6752996444702",NA,NA,NA,NA,NA,"2008","92744","auto",NA,"09","18",NA,NA,NA
"441","2018-07-27 21:52:49-03","UFMT","UFMT","36885","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Godinho, R.","3997","1994","10","02",NA,"Brasil",NA,NA,"Arbusto, 35cm, folhas compostas com flores roxas.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","Macedo, M.","Mato Grosso","Campo Novo do Parecis","Reserv Utiarity.","-57.8918991088867","-13.6752996444702",NA,NA,NA,NA,NA,"2008","92744","auto",NA,"09","18",NA,NA,NA
"442","2018-10-03 21:33:18-03","UFMT","UFMT","24875","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Cunha, T.","23","2001","03","25",NA,"Brasil",NA,NA,"Arbusto, folhas compostas.; Cerrado. Areno argiloso.",NA,NA,NA,"Silva Manso",NA,"Mato Grosso","Chapada dos Guimarães","Cachoeira Rica.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"443","2018-10-03 21:33:18-03","UFMT","UFMT","25206","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Gonçalves, E.; Nogueira, F.","s.n.","2001","12","05",NA,"Brasil",NA,NA,"Arbusto, folhas alternas, corola lilas, cálice amarelado.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Chapada dos Guimarães","Manso, APM Manso Faz. ZEVMoura","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2010","107042","auto",NA,"12",NA,NA,NA,NA
"444","2021-02-12 18:59:09-03","UFMT","UFMT","1758","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Cunha, C.N.","711","1983","03","01",NA,"Brasil",NA,NA,"Subarbusto muito comum, frutos verdes, vegetal com base subterrânea engrossada.; Campo Limpo.",NA,NA,NA,"Silva Manso","A.G.","Mato Grosso","Chapada dos Guimarães","Marco de geodésia e topografia do IBGE.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2008","107042","auto",NA,"09","18",NA,NA,NA
"445","2018-07-27 21:52:49-03","UFMT","UFMT","1760","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Santos, J.U.; Rosário, C.S.","443","1982","11","21",NA,"Brasil",NA,NA,"Erva c. 40cm, flores liláses, frutos marrom, sementes aladas.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","A.G.","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuiabá e Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2008","107042","auto",NA,"09","18",NA,NA,NA
"446","2018-07-27 21:52:49-03","UFMT","UFMT","1759","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Prance, G.T.","18896","1973","10","13",NA,"Brasil",NA,NA,"Subarbusto, corola lilás escura.; Cerrado.",NA,NA,NA,"Silva Manso","A.G.","Mato Grosso","Cuiabá","Atrás do Colégio Buriti.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"2008","74875","auto",NA,"09","18",NA,NA,NA
"447","2021-02-12 18:59:09-03","UFMT","UFMT","20778","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Ferreira, A.R.; Gervásio, E.","6967","1998","10","20",NA,"Brasil",NA,NA,"Arbusto, folhas compostas, fruto verde.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Guiratinga","Morro da Nica.","-53.75830078125","-16.3493995666504",NA,NA,NA,NA,NA,NA,"87205","auto",NA,NA,NA,NA,NA,NA
"448","2020-01-17 18:34:24-03","UFMT","UFMT","18918","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Ferreira, A.R.; Silva","6157","1997","11","14",NA,"Brasil",NA,NA,"Arbusto.; Cerrado. Solo areno - argiloso.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Nova Brasilândia","Rod. Chapada - Nova Brasilândia.","-54.9655990600586","-14.9568996429443",NA,NA,NA,NA,NA,"2010","68729","auto",NA,"12",NA,NA,NA,NA
"449","2018-07-27 21:52:49-03","UFMT","UFMT","15599","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","?","72","1997","06","08",NA,"Brasil",NA,NA,"Árvore cerca de 2m de altura. Foliolo paripenado, fruto baga verde imaturo.; Cerrado. Solo argilo-pedregoso.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Paranatinga","MT- 130 - km 20 - Paranatinga.","-54.0511016845703","-14.4316997528076",NA,NA,NA,NA,NA,"2010","279735","auto",NA,"12",NA,NA,NA,NA
"450","2018-07-27 21:52:49-03","UFMT","UFMT","36137","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Santos Junior, T.S.; Silva, E.","72","2005","11","26",NA,"Brasil",NA,NA,"Arbusto com flores roxas.; Cerrado.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Rosário Oeste","Fazenda Panflora.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,"2010","187324","auto",NA,"12",NA,NA,NA,NA
"451","2018-07-27 21:52:49-03","UFMT","UFMT","18733","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macedo, M.; Guarim Neto, G.","6602","1998","05","06",NA,"Brasil",NA,NA,"Arbusto. Frutos imaturos verdes.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso","Singer, R.F.","Mato Grosso","Sorriso",NA,"-55.7113990783691","-12.5452995300293",NA,NA,NA,NA,NA,NA,"139969","auto",NA,NA,NA,NA,NA,NA
"452","2018-07-27 21:52:49-03","UFMT","UFMT","26038","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regiane, L.","32","2002","06","20",NA,"Brasil",NA,NA,"Arbustivo, flores roxas.; Cerrado. Solo arenoso.",NA,NA,NA,"Silva Manso",NA,"Mato Grosso","Sorriso","Próximo Bairro União","-55.7113990783691","-12.5452995300293",NA,NA,NA,NA,NA,NA,"139969","auto",NA,NA,NA,NA,NA,NA
"453","2018-07-27 21:52:49-03","UFMT","UFMT","15926","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1106","1992","11","22",NA,"Brasil",NA,NA,"Arbusto. Alt. 1,5m. Corola roxa.; Cerrado sensu-stricto, colinas de arenito caiuá.",NA,NA,NA,"Silva Manso","Farias, R.","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia, Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,"2008","65610","auto",NA,"09","18",NA,NA,NA
"454","2021-03-04 15:43:40-03","IF","SPSF","10784","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A.Celso",NA,"1986","11","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA
"455","2021-03-04 15:43:40-03","IF","SPSF","05890","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","J.B.Baitello",NA,"1979","11","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"SP","Pirassununga","cerrado","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"24621","auto","Magnoliopsida",NA,NA,NA,NA,NA
"456","2021-03-04 15:43:40-03","IF","SPSF","23069","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","E.E.Macedo","234","1997","11","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Solo arenoso.;",NA,"Magnoliophyta","Lamiales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"457","2021-03-04 15:43:40-03","IF","SPSF","48823","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","1666","2014","04","16","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 50cm de altura; frutos coletados no chão.; GEOGRAFIA: Cerrado stricto;",NA,"Magnoliophyta","Lamiales","Silva Manso","J.B.Baitello","SP","Avaré","Estação Ecológica de Avaré","-48.822222","-23.014167",NA,"761","761",NA,NA,"2014",NA,NA,"Magnoliopsida","05","01",NA,NA,NA
"458","2021-03-04 15:43:40-03","IF","SPSF","48825","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","1667","2014","04","16","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 60cm de altura, com fruto antigo.; GEOGRAFIA: Serrado Strictosensu.;",NA,"Magnoliophyta","Lamiales","Silva Manso","J.B.Baitello","SP","Avaré","Estação Ecológica de Avaré","-48.822222","-23.014167",NA,"761","761",NA,NA,"2014",NA,NA,"Magnoliopsida","05","01",NA,NA,NA
"459","2021-03-04 15:43:40-03","IF","SPSF","08231","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","J.B.Baitello",NA,"1983","11","03","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"GO","Cristalina","Cerrado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"85457","auto","Magnoliopsida",NA,NA,NA,NA,NA
"460","2021-03-04 15:43:40-03","IF","SPSF","03785","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","J.Serino",NA,"1950","10","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"SP","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA
"461","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Silva Manso, ALP","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"in provincia Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Riedel, L","1177",NA,NA,NA,NA,"?",NA,NA,"floret Septembri",NA,NA,NA,"Silva Manso",NA,NA,NA,"in Serra da Chapada in graminosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Pohl, JBE","766",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"in provinci Minas Geraës versus fines provinciae praecedentis ad Paracatú, S. Lucia, S. Pedro et Paranahyba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mosén, CWH","1495",NA,NA,NA,NA,"?",NA,NA,"fr. Martio",NA,NA,NA,"Silva Manso",NA,NA,NA,"loco haud accuratius addicto siccis apricis prope Mugy-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Glaziou, AFM","21852",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"in prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D'Orbigny","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"praeterea locis humidis a St. Rafou ad Chiquitos ditionis Boliviensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Malme, GOA","1728D",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"In prov. Mato Grosso prope Buriti in Serra Anna da Chapada, in Cerrados minus densis locis arenosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Lindman, CAM","2653",NA,NA,NA,NA,"?",NA,NA,"floret Decembri",NA,NA,NA,"Silva Manso",NA,NA,NA,"prope Sâo José in campis apricis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell, AF","III59",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"ad Cajuru 10 leg. a Cidade de Canna Verde et Jaguary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"in campis ad Batataës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mosén, CWH","4340",NA,NA,NA,NA,"?",NA,NA,"floret Decembri",NA,NA,NA,"Silva Manso",NA,NA,NA,"in campo dicto Campo Triste prope S. Joâo de Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","435","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa",NA,"70","1998","10","27",NA,"Brasil",NA,NA,"Casca fissurada. Fruto seco.[HABITAT=Cerrado]",NA,NA,NA,"Manso",NA,"Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Estrada de acesso ao campus.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"473","2020-03-04 16:04:43-03","UNESP-IS","HISA","714","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Noronha,M.R.P et al","679","1988","05","26",NA,"Brasil",NA,NA,"Interior de cerrado.Subarbusto, ca 80cm, com frutos verdes.",NA,"Magnoliophyta","Lamiales","Silva Manso","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"51w24'26''","20s21'40''","1988",NA,NA,"Magnoliopsida","05",NA,NA,NA,NA
