"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"151","2012-07-26 13:32:00-03","MO","MOBOT","100499156","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Frank Almeda|Peter W. Fritsch|J.L.M. Aranha F.|R. Belinello","Almeda 8782","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Brand","2004","11","9","Camanducaia","Distrito Monte Verde. Serra da Mantiqueira. 8 km from Monte Verde on the trail to Pedra Partida and pedra Redonda.","-46.0238889","-22.8836111","1700.00000000",NA,NA,"J.L.M. Aranha Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2008-05-27 22:02:00-03","MO","MOBOT","3157435","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Moysés Kuhlmann","Kuhlmann 32527","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1935",NA,NA,NA,"Campos do Jordão, Umuarama.",NA,NA,NA,NA,NA,"A. Bidá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37069",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"V. C. Souza; et al","12147",NA,"Brasil","Minas Gerais",NA,NA,NA,"MBML037069",NA,NA,"Brand","2006","09","02","Alto Caparaó","Parque Nacional do Caparaó","-41.807611","-20.431667",NA,NA,NA,"J.L.M. Aranha Filho/V-2010",NA,NA,NA,NA,NA,NA,"41W48'27,4","20S25'54",NA,NA
"154","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37228",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"P. Labiak; et al","4950",NA,"Brasil","Espírito Santo",NA,NA,NA,"MBML037228",NA,NA,"Brand","2008","10","14","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.520556",NA,NA,NA,"J.L.M. Aranha Filho/V-2010",NA,NA,NA,NA,NA,NA,"41W6'2","20S31'14",NA,NA
"155","2021-01-19 14:30:51-03","MBML","MBML-HERBARIO","46692",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1326",NA,"Brasil","Espírito Santo",NA,NA,"Árvore ca 4m alt., flores alvas","MBML046692",NA,NA,"Brand","2012","10","20","Dores do Rio Preto","Parque Nacional do Caparaó - Cachoeira do Aurélio","-41.818769","-20.468997",NA,NA,"MBML046692","J.P.F.Zorzanelli, 01/12/2020",NA,NA,NA,NA,NA,NA,"41W49'7,57","20S28'8,39",NA,NA
"156","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","44477",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R. Guedes; et al","2422",NA,"Brasil","Rio de Janeiro",NA,NA,"Árvore cerca 10m, ramos pardo-esverdeados, folhas verdes breve discolores, nervura principal das folhas terminais do ramo e botões florais densamente ferrugíneos","MBML044477",NA,NA,"Brand","1994","09","13","Itatiaia","Parque Nacional do Itatiaia. Estrada para o Pico das Agulhas Negras","-44.766667","-22.466667","1800","1800",NA,"J.L.M. Aranha Filho/15-VIII-2007",NA,NA,NA,NA,NA,NA,"44W45'60","22S28'0",NA,NA
"157","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","35298",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Leonard Schumm","63",NA,"Brasil","Minas Gerais",NA,NA,NA,"MBML035298",NA,NA,"Brand","2005","04",NA,"Bocaina de Minas","Parque Nacional do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,"J.L.M. Aranha Filho/V-2010",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"158","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42091",NA,"Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.L.M. Aranha Filho; G. Pedreira","159",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca 3,5m alt., flores com pétalas esverdeadas, levemente reflexas no ápice. Estames alvos e anteras amareladas. Crescendo em área brejosa, solo úmido","MBML042091",NA,NA,"Brand","2008","10","12","Ouro Preto","Parque Estadual do Itacolomi, base do Morro do Cachorro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"J.L.M. Aranha Filho/X-2008",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"159","2017-11-24 14:12:33-02","UFLA","ESAL","27269","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Batista, TA; Moraes, C; Boechat, C","153",NA,"Brasil","Minas Gerais",NA,NA,"árvore; 12m; flores com sépalas e pétalas verdes;",NA,NA,NA,"Brand",NA,NA,NA,"Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,"Meirelles, L",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","1706173","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","ascendens","Symplocos ascendens","Isotype","A. F. M. Glaziou","20212","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00112601",NA,"Ebenales","Brand in Engl.",NA,NA,NA,NA,"Rio de Janeiro, Alto Macahe near Nova Friburgo.",NA,NA,NA,NA,"US00112601_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","3637553","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"F. Almeda, P. W. Fritsch, J. L. Aranha & R. Belinello","8782","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US03135709",NA,"Ebenales","Brand","2004","11","9",NA,"Municipio of Camanducaia. Distrito Monte Verde. Serra da Mantiqueira. 8 km from Monte Verde on the trail to Pedra Partida and Pedra Redonda.","-46.024","-22.8836","1700",NA,"US03135709_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"162","2019-11-13 11:32:24-03","USP","SPF","188628","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Souza, LC","135",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00188628",NA,NA,"Brand","1997","11","11","Itapetininga","Estação Experimental de Itapetininga","-48","-23.566667",NA,NA,NA,"Franco, GADC","1998","05",NA,NA,NA,NA,"-48","-23.566667",NA,NA
"163","2019-11-13 11:32:24-03","USP","SPF","122256","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Ferretti, AR","140",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00122256",NA,NA,"Brand",NA,NA,NA,"Cunha","Estação Experimental da Serra do Mar","-45.033611","-23.212222",NA,NA,NA,"Aranha Filho, JLM","2004","12",NA,NA,NA,NA,"-45.033611","-23.212222",NA,NA
"164","2019-11-13 11:32:24-03","USP","SPF","122257","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Bertani, DF","1",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00122257",NA,NA,"Brand","1996","12","13","Cunha","Parque Estadual da Serra do Mar","-45.004722","-23.295056",NA,NA,NA,"Aranha Filho, JLM","2006","12",NA,NA,NA,NA,"-45.004722","-23.295056",NA,NA
"165","2019-11-13 11:32:24-03","USP","SPF","124935","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Carmello-Guerreiro, SM","13",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00124935",NA,NA,"Brand","1987","11","06","Campos do Jordão",NA,"-45.5","-22.75","2000","2000",NA,"Aranha Filho, JLM","2005","06",NA,NA,NA,NA,"-45.5","-22.75",NA,NA
"166","2019-11-13 11:32:24-03","USP","SPF","173555","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Souza, VC","12147",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00173555",NA,NA,"Brand","1996","09","02","Alto Caparaó","Parque Nacional do Caparaó","-41.807611","-20.431667","1970","2890",NA,"Aranha Filho, JLM",NA,NA,NA,NA,NA,NA,"-41.807611","-20.431667",NA,NA
"167","2019-11-13 11:32:24-03","USP","SPF","198307","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Krieger, L","15132",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00198307",NA,NA,"Brand","1977","09","29",NA,"Serra do Caparaó",NA,NA,"2600","2600",NA,"Aranha Filho, JLM","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:32:24-03","USP","SPF","183358","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Schumm, L","62",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00183358",NA,NA,"Brand","2004","08",NA,"Bocaina de Minas","Parque Nacional do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,"Aranha Filho, JLM","2008","07",NA,"35110","auto",NA,NA,NA,NA,NA
"169","2019-11-13 11:32:24-03","USP","SPF","112457","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Hatschbach, G","55522",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00112457",NA,NA,"Brand","1991","06","15","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,"Aranha Filho, JLM",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA
"170","2019-11-13 11:32:24-03","USP","SPF","153113","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kuhlmann, M","2048",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00153113",NA,NA,"Brand","1949","11","22","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, JLM","2005","06",NA,"21048","auto",NA,NA,NA,NA,NA
"171","2019-11-13 11:32:24-03","USP","SPF","188629","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Carvalho, JPM","s.n.",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00188629",NA,NA,"Brand","1984","10","16","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, JLM","2009","05",NA,"21048","auto",NA,NA,NA,NA,NA
"172","2019-11-13 11:32:24-03","USP","SPF","149106","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pirani, JR","4896",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00149106",NA,NA,"Brand","2001","10","19","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, JLM","2005","06",NA,"21048","auto",NA,NA,NA,NA,NA
"173","2019-11-13 11:32:24-03","USP","SPF","188626","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Baitello, JB","329",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00188626",NA,NA,"Brand","1989","12","13","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, JLM","2008","09",NA,"38855","auto",NA,NA,NA,NA,NA
"174","2019-11-13 11:32:24-03","USP","SPF","98119","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kawasaki, ML","571",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00098119",NA,NA,"Brand","1994","08","17","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, JLM","2006","12",NA,"38855","auto",NA,NA,NA,NA,NA
"175","2019-11-13 11:32:24-03","USP","SPF","99410","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Franco, GADC","1252",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00099410",NA,NA,"Brand","1994","08","18","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, JLM","2006","12",NA,"38855","auto",NA,NA,NA,NA,NA
"176","2019-10-07 09:13:04-03","UEFS","HUEFS","184210","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Guedes, R.","2422",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUEFS0184210","Angiospermae","Ericales","Brand","1994","09","13","Itatiaia","Parque Nacional do Itatiaia. Estrada para o Pico das Agulhas Negras.","-44.566667","-22.25","1800","1850","HUEFS0184210",NA,NA,NA,NA,NA,NA,"Asteranae","44W34'0''","22S15'0''",NA,NA
"177","2021-03-04 11:15:27-03","UEFS","HUEFS","12726","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Queiroz, L.P.de","2932",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0012726","Angiospermae","Ericales","Brand","1992","12","08","Castro Alves",NA,"-39.466667","-12.85",NA,NA,"HUEFS0012726","P.W.Fritsch",NA,NA,NA,NA,NA,"Asteranae","39W28'","12S51'",NA,NA
"178","2021-03-04 11:15:27-03","UEFS","HUEFS","120382","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Duarte, A.P.","8668",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUEFS0120382","Angiospermae","Ericales","Brand","1964","10",NA,"Rio de Janeiro","(Antiga Guanabara) Paulo e Virgínia - Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0120382","J.L.M.Aranha Filho","2010","05",NA,"57442","auto","Asteranae",NA,NA,NA,NA
"179","2019-10-07 09:13:04-03","UEFS","HUEFS","179634","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Baitello, J.B.","329",NA,"Brasil","São Paulo",NA,NA,NA,"HUEFS0179634","Angiospermae","Ericales","Brand","1989","12","13","Cunha","Parque Estadual da Serra do Mar, bacia D, linha E, árvore avulsa.","-44.9599990844727","-23.0699996948242",NA,NA,"HUEFS0179634",NA,NA,NA,NA,"38855","auto","Asteranae",NA,NA,NA,NA
"180","2019-09-04 18:15:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota","Syntype","A. Glaziou","15203","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"1884","10","22",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"181","2019-01-23 10:09:25-02","F","FMNH-SEEDPLANTS","V0044550F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota","Isosyntype","A. Glaziou","17696","South America","Brazil",NA,NA,NA,NA,"V0044550F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0044550F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2019-09-04 19:27:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","ascendens","Symplocos ascendens","Isotype","A. Glaziou","20212","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"183","2019-01-23 12:18:17-02","F","FMNH-SEEDPLANTS","V0073708F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","ascendens","Symplocos ascendens","Isotype","A. Glaziou","20212","South America","Brazil",NA,NA,NA,NA,"V0073708F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0073708F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"184","2019-01-23 12:18:16-02","F","FMNH-SEEDPLANTS","V0073709F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","ascendens","Symplocos ascendens","Isotype","A. Glaziou","20212","South America","Brazil",NA,NA,NA,NA,"V0073709F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0073709F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2019-09-04 18:33:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","densiflora","Symplocos densiflora","Syntype","A. Glaziou","6695","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"1873","1","24",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"186","2019-01-23 10:10:36-02","F","FMNH-SEEDPLANTS","V0073718F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","densiflora","Symplocos densiflora","Isosyntype","A. Glaziou","7769","South America","Brazil",NA,NA,NA,NA,"V0073718F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0073718F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"187","2018-04-06 15:26:30-03","F","FMNH-SEEDPLANTS","V0438593F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","densiflora","Symplocos densiflora",NA,"L. Schumm","62","South America","Brazil",NA,NA,NA,NA,"V0438593F","Spermatophyta",NA,NA,"2004","8",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0438593F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"188","2019-09-04 19:27:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata","Isotype","A. Glaziou","17473","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"189","2018-04-06 15:19:03-03","F","FMNH-SEEDPLANTS","V0408273F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"T. Plowman & H. C. de Lima","12863","South America","Brazil",NA,NA,NA,NA,"V0408273F","Spermatophyta",NA,NA,"1983","2","22",NA,NA,"-52.8731","-10.8339",NA,NA,"V0408273F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"190","2019-01-25 15:47:20-02","IAC","IAC","39628","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.B. Torres; J.B. Paula & C.A. Pereira","1280",NA,"Brasil","Minas Gerais",NA,NA,"UTM(23)= 401518 E, 7486468 N, 1623 m.s.m.",NA,NA,NA,"Brand","2000","07","04","Camanducaia","Mata ciliar do Canelá","-46.1447","-22.7553",NA,NA,NA,"J.R. Stehmann","2001","12","04",NA,NA,NA,"-46.1447","-22.7553",NA,NA
"191","2019-01-25 15:47:20-02","IAC","IAC","39747","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.B. Torres; C.A. Pereira & J.B. Paula","1300",NA,"Brasil","Minas Gerais",NA,NA,"UTM(23)= 391168 E, 7485710 N, 1282 m.s.m.",NA,NA,NA,"Brand","2000","08","16","Camanducaia","Fragmento do Antônio Caçalho","-46.1447","-22.7553",NA,NA,NA,"J.R. Stehmann & R.B. Torres","2002","11","16",NA,NA,NA,"-46.1447","-22.7553",NA,NA
"192","2019-01-25 15:47:20-02","IAC","IAC","40178","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.B. Torres; A. Butta; C.A. Pereira & P.R.P. Ferreira","1390",NA,"Brasil","Minas Gerais",NA,NA,"UTM(23)= 388115 E, 7479957 N, 1360 m.s.m.",NA,NA,NA,"Brand","2000","12","20","Camanducaia","Mata do Cascalho","-46.1447","-22.7553",NA,NA,NA,"J.R. Stehmann & R.B. Torres","2002","11","20",NA,NA,NA,"-46.1447","-22.7553",NA,NA
"193","2019-01-25 15:47:20-02","IAC","IAC","40339","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.B. Torres; J.B. Paula & C.A. Pereira","1415",NA,"Brasil","Minas Gerais",NA,NA,"UTM(23)= 388730 E e 7483010 N, 1395 m.s.m.",NA,NA,NA,"Brand","2001","03","20","Camanducaia","Mata do Chico Rei","-46.1447","-22.7553",NA,NA,NA,"J.R. Stehmann & R.B. Torres","2002","11","20",NA,NA,NA,"-46.1447","-22.7553",NA,NA
"194","2019-01-25 15:37:23-02","IAC","IAC","43227","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","3520",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","2000","06","13","Cotia","Morro Grande, Reserva, área B","-46.956771","-23.695816",NA,NA,NA,"L.C. Bernacci et al.","2000","06","13",NA,NA,NA,"-46.956771","-23.695816",NA,NA
"195","2020-01-27 18:26:11-03","IAC","IAC","56744","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"A.C.O. Souza & L.C. Bernacci","212",NA,"Brasil","São Paulo",NA,NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Ind. 0137.",NA,NA,NA,"Brand","2015","08","13","Cunha","Parque Estadual da Serra do Mar #?# Núcleo Cunha","-44.9597","-45.012952",NA,NA,NA,"A.C.O. Souza","2015","08","13",NA,NA,NA,"-44.9597","-45.012952",NA,NA
"196","2020-07-23 12:23:40-03","CEPLAC","CEPEC","146231","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","densiflora","Symplocos densiflora",NA,"Leonard Schumm","62",NA,"Brasil","Minas Gerais",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,NA,"Leonard Schumm",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"197","2020-07-23 12:23:40-03","CEPLAC","CEPEC","137073","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J. M. A. Braga","1516",NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"J. L. M. Aranha Filho",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"198","2019-02-27 14:03:41-03","UFSJ","HUFSJ","2376","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Sobral, M; Bünger, M","14135",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 4-5 m, em beira de mata; inflorescências em botão.","HUFSJ002376",NA,NA,"Brand","2011","07","30","Delfim Moreira","Trilha da Cachoeira; Fazenda da Onça","-45.2799987792969","-22.5091991424561",NA,NA,NA,"Aranha Filho","2011",NA,NA,"20219","auto",NA,NA,NA,NA,NA
"199","2020-11-12 16:59:12-03","UEL","FUEL","16921","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB; Paula, JB; Pereira, CA","1415",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL005078","Tracheophyta","Ericales","Brand","2001","03","20","Camanducaia","Mata do Chico Rei, UTM= (23) 388730E 7.483.010N","-46.083889","-22.756667","1395","1395",NA,"Torres, RB; Stehmann, JR","2002","11",NA,NA,NA,NA,"-46.083889","-22.756667",NA,NA
"200","2020-11-12 16:59:12-03","UEL","FUEL","16923","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB; Butta, A; Pereira, CA; Ferreira, P","1390",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL005077","Tracheophyta","Ericales","Brand","2000","12","20","Camanducaia","Mata do Cascalho, UTM= 23/ 388115E 7479957N","-46.09","-22.784167","1360","1360",NA,"Torres, RB; Stehmann, JR","2002","11",NA,NA,NA,NA,"-46.09","-22.784167",NA,NA
"201","2020-11-12 16:59:12-03","UEL","FUEL","16958","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB; et al.","1280",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL005076","Tracheophyta","Ericales","Brand","2000","07","04","Camanducaia","Mata Ciliar do Canela, UTM= 23/ 7.486.468N-401.518L","-45.958889","-22.726111","1623","1623",NA,"Stehmann, JR","2001","12",NA,NA,NA,NA,"-45.958889","-22.726111",NA,NA
"202","2019-05-06 12:02:36-03","UFU","HUFU","43052","S","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Souza, L.C.","135",NA,"Brasil","São Paulo",NA,NA,"Arbórea, ca. 4 m. Flores brancas perfumadas.; Mata ciliar.","HUFU00026355",NA,NA,"Brand","1997","11","11","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,"Franco, G.A.D.C.","1998","05",NA,NA,NA,NA,"-48","-23.566667",NA,NA
"203","2019-05-06 12:02:36-03","UFU","HUFU","29966","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Mattos, J.; Mattos, N.","14469",NA,"Brasil","São Paulo",NA,NA,"Arbusto.; Mata.","HUFU00026358",NA,NA,"Brand","1966","12","17","Campos do Jordão","Fazenda da Guarda, Horto Florestal.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Bidá, A.","2000","02",NA,"21048","auto",NA,NA,NA,NA,NA
"204","2019-05-06 12:02:36-03","UFU","HUFU","43054","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Robim, M.J.; Carvalho, J.P.M.","s.n.",NA,"Brasil","São Paulo",NA,NA,"Árvore com flores alvas.","HUFU00026357",NA,NA,"Brand","1984","10","16","Campos do Jordão","Parque Estadual, Região do Pinheiro seco.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Bidá, A.","1996","05","23","21048","auto",NA,NA,NA,NA,NA
"205","2021-03-04 15:42:50-03","IF","SPSF","18137","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"M.J.Robim & S.Aragaki","819","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de altitude&nf;;",NA,"Magnoliophyta","Ebenales",NA,"1994","09","09","Campos do Jordão","P.E.Mananciais","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
