"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2019-10-09 11:21:46-03","UFBA","ALCB","129600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Sobral, M","Bovini, MG; Braga, JMA; Pigialli, H","1002","1996","08","02","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Trilha para o Pico da Cocanha.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Cerca de 5 metros de altura, heliófita. Folhas cartáceas concolores. Frutos maduros quase pretos.","ALCB047200","ALCB047200",NA,"57442","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:21:46-03","UFBA","ALCB","125857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Mazine, FF","Mazine, FF; Forster, W; Sobral, M","228","1999","10","20","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada para a tronqueira, lado direito de quem sobe.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"ca. 4m alt. Frutos verdes, avermelhados (amadurecendo).","ALCB030007",NA,NA,"21645","auto","1999",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:21:46-03","UFBA","ALCB","125855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Mazine, FF","Mazine, FF; Forster, W; Sobral, M","231","1999","10","21","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó - Vale verde, beira do rio, próximo a área de alimentação.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"ca. 5m alt. Fruto verde amarelados.","ALCB030005",NA,NA,"21645","auto","1999",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:21:46-03","UFBA","ALCB","129631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Proneça, C","Duarte, AP","2872","1950","07","24","Southern America","Brasil","Minas Gerais","Patos de Minas","Olaria.","-46.5181007385254","-18.5788993835449","800","800",NA,"de pequeno porte, ca 4,5m de altura.; Formação ripária devastada.","ALCB047281","ALCB047281",NA,"69541","auto","2007",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:21:46-03","UFBA","ALCB","125319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Faria, JEQ","Giulietti, AM; Pirani, JR; Parra, LR; Campos, MTVA; Sano, PT","CFCR12551","1991","07","27","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Serra das Bandeirinhas.","-43.7144012451172","-19.1688995361328","1500","1500",NA,"ca. 6 - 8 m alt., DAP ca. 20 cm. Sépalas e hipanto vinaceos, pétalas e estames alvos.","ALCB060987",NA,NA,"26557","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"50","2019-11-25 16:51:17-03","UFBA","ALCB","138338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Stadnik, A","Stadnik, A; Vasconcelos, T; Faria, J","360","2016","07","11","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Margem da MG010 perto da estrada do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"ca. 2m. Folhas discolores. Botões verdes com ápice vináceo.","ALCB069177","ALCB069177",NA,"26557","auto","2016",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:21:46-03","UFBA","ALCB","129605","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Proença, C","Martinelli, G; Leitman, M","11813","1986","10","25","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Mury, Macaé de Cima, nascente do Rio das Flores.","-42.5311012268066","-22.2819004058838","1100","1100",NA,"4,5 m; ciofila; folhas discolores; flores com cálice verde, corola alva, estames alvos, botões florais alvacentos, casca lisa, copa bastante ramificada; flores em álcool 70%.; Matas remanescentes da floresta pluvial costeira.","ALCB047205","ALCB047205",NA,"33190","auto","2017",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:21:46-03","UFBA","ALCB","126627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Barroso, GM","Moraes, PLR de","178","1990","06","25","Southern America","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore de 18 m de altura.","ALCB060986",NA,NA,"27904","auto","1991",NA,NA,NA,"11","02",NA,NA,NA,NA,NA
"53","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U 0294390","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Maguire B",NA,"1944","08","09","Southern America","Surinam",NA,NA,"near savanne II",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw2530",NA,NA,NA
"54","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451936","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Maguire B",NA,"1944","08","09","Southern America","Surinam",NA,NA,"near savanne II",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451936","NL-U1451936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132356",NA,NA,NA
"55","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451937","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença CEB","Irwin HS; et al.",NA,"1965","09","19","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451937 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451937","NL-U1451937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132405",NA,NA,NA
"56","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U 0005198","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora tepuiensis","Steyerm.",NA,"Steyermark JA",NA,"1944","11","01","Southern America","Venezuela","Bolívar",NA,"State of Bolívar: Ptari-tepuí, south-facing slopes between plateau portion and 'Cave Camp,'",NA,NA,NA,NA,NA,"forested sandstone south-facing slopes<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005198 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005198","NL-U0005198","tepuiensis",NA,NA,NA,"isotype",NA,NA,NA,NA,"Magnoliopsidae","33703 B",NA,NA,NA
"57","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1452029","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora tepuiensis","Steyerm.",NA,"Steyermark JA",NA,"1944","02","27","Southern America","Venezuela",NA,NA,"Distrito Federal: Cordillera del Avila, between Los Venados and Pico Oriental.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452029","NL-U1452029","tepuiensis",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1452030","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora tepuiensis","Steyerm.",NA,"Steyermark JA",NA,"1944","11","14","Southern America","Venezuela",NA,NA,"State of Bolivar: Sororopan-tepui, crest of cerro between east and west end.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452030","NL-U1452030","tepuiensis",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-11-04 10:56:25-03","ESALQ","ESA","136327","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","V.S. Moreno","V.S. Moreno",NA,"2013","08","07",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA136327",NA,NA,"23696","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:15:10-03","ESALQ","ESA","122102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"Sobral, M.","Vincent, R.C.","240.0","2000","10","13",NA,"Brasil","Minas Gerais","Brumadinho","Sa. Mutuca/Morro do Cachimbo","-44.1996994018555","-20.1432991027832","1350","1350",NA,"Campo sobre canga hematítica couraçada","ESA122102",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:15:10-03","ESALQ","ESA","101717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"Sobral, M.","Neto, E.T.","3877.0","2005","06","23",NA,"Brasil","Minas Gerais","Três Marias",NA,"-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"ESA101717","ESA101717",NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:15:10-03","ESALQ","ESA","92623","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Martinelli, G. et al.","11939.0","1986","11","27",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"ESA092623","ESA092623",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:32:12-03","MN","R","9110","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel","Mattos, J.","Glaziou, A.F.M.","20319","1893","06","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009110","R000009110_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-07-02 14:03:25-03","JBP","HPL","11859","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,"H. Lorenzi","6755","2009","10","11",NA,"Brasil","MG","São Gotardo","Na via de acesso à cidade a cerca de 6-8 km a partir da BR; varias arvores no local contudo morfologicamente bem diferentes uma das outras","-46.0489","-19.3111",NA,NA,NA,NA,NA,NA,NA,"27592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-07-02 14:03:25-03","JBP","HPL","12014","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"E. Franco","E. Franco","70","2009","08","08",NA,"Brasil","MG","São Gotardo","Coletado em área de pastagem, entre o trevo e a entrada da cidade.","-46.0489","-19.3111",NA,NA,NA,NA,NA,NA,NA,"27592","auto","2009",NA,NA,NA,"08","08",NA,NA,NA,NA,NA
"66","2015-07-02 14:03:25-03","JBP","HPL","5754","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","227","1996","08","06",NA,"Brasil","MG","São Gotardo","No bosque do lado direito da rodovia de acesso a BR 354 a 4km de São Gotardo, árvore isolada.","-46.0489","-19.3111",NA,NA,NA,NA,NA,NA,NA,"27592","auto","1996",NA,NA,NA,"08","06",NA,NA,NA,NA,NA
"67","2019-02-15 11:46:33-02","IPA","IPA","63794","S","Plantae","Plantae",NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel","Kawasaki, M.L.","Giulietti, A.M.; et al.; et al.","CFSC5677","1979","08","16","Southern America","Brasil","Minas Gerais","Santana do Riacho","Km 107 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da usina. Mata ciliar.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore ca. 6 m de altura, flores alvas.","IPA0063794",NA,NA,"26557","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:46:33-02","IPA","IPA","86734","S","Plantae","Plantae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, J.E.Q.","Faria, J.E.Q.","892","2010","07","14","Southern America","Brasil","Minas Gerais","Carmo do Paranaíba","próximo a Major Porto, na região do córrego da vergem.","-46.3161010742188","-19.0007991790771",NA,NA,NA,"Árvore ca. 5m de altura, botões florais verde.; Cerradão alterado.","IPA0086734",NA,NA,"60699","auto","2010",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:18:41-03","UFV","VIC","15313","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Mota, A.L.P.; et al.","2026","1993","10","28",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,"CAP 24 cm,H 10,5m.casca lisa lenticelada,casca interna avermelhada, alburno bege.","VIC015313","VIC015313",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015649","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R. Landrum, 1998.","M.L. Fonseca","1653","1997","10","4",NA,"Brazil","Goias","Niquelandia","Fazenda Engenho, ca. 11km de Niquelandia em direcao a Dois Irmaos. Area da Lama Preta. Proximo a ponte do Rio Trairas.","-48.4397","-14.6522","660",NA,NA,"Arvore heliofita ca. 3m alto; 0.05m DAP; tronco com casca esfoliante, fissurada, folhas de cor verde. Comum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015647","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R. Landrum, 1998.","M.L. Fonseca","768-B","1997","6","27",NA,"Brazil","Goias","Niquelandia","Fazenda Engenho ca. 11km de Niquelandia/Dois Irmaos.","-48.5075","-14.5664","580",NA,NA,"Arvore ca. 6m de altura x0.06m DAP; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015644","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R Landrum, 1999.","J. Alves Vieira","58","1978","7","29",NA,"Brazil","Goias","Luziania","Margem do rio vermelho; 11km ao sul du Liziania.","-47.8833","-16.3667",NA,NA,NA,"Ereto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015643","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","M.L. Kawasaki, 1998.","G. Hatschbach","66991","1997","8","18",NA,"Brazil","Mato Grosso",NA,"Corrego da Cascata (Vila Bela de Sma. Trinidade).","-59.947887","-15.004191",NA,NA,NA,"Arvore, 5m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015641","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","M. Sobral.","G. Hatschbach","43123","1980","8","14",NA,"Brazil","Goias",NA,"Fazenda Bela Vista (Mun. Cristalina).","-47.606903","-16.768171","950",NA,NA,"Arvoire, 5m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060283","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R Landrum, 1999.","S. Pinheiro Cordovil et al.","72","1992","10","6",NA,"Brazil","Goias",NA,"Uruacu. Fazenda Macaco; margem esquerda do corrego vermelho.","-49.157298","-14.525808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015650","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R. Landrum, 1996.","M.L. Fonseca","439","1995","8","10",NA,"Brazil","Goias","Niquelandia","Baixada ca. 6km da Vila Macedo em direcao a mina (Buritis).","-48.4056","-14.3575",NA,NA,NA,"Arvore ca. 5.0m de altura; botoes florais e flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052952","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","M. G. Nobrega","M. G. Nobrega","1184","2000","6","30",NA,"Brazil","Distrito Federal",NA,"Brasilia. Jardim Botánico de Brasilia -Trilha da portaría Principal. Inclinado.","-47.85","-15.8667","1025","1150",NA,"Sistema Herbario HEPH 15723-6; Arvore 5m. Frequente. Inflorescencia com botoes florais verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015645","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.",NA,"M. Aparecida da Silva","3168","1996","9","20",NA,"Brazil","Goias","Niquelandia","Proximo ao povoado Macedo. Estrada de terra a esquerda da Mina de Niquel Tocantins, passando por baixo do teleferico.","-48.3983","-14.3367",NA,NA,NA,"Arvore ca. 6.0m de altura; frutos verde avermelhados; folhas glabras. Presenca de cinco individuos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015648","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R Landrum, 1998.","M.L. Fonseca","3010","1997","8","12",NA,"Brazil","Goias","Niquelandia","Companhia de Niquel Tocantins- CNT; cerca de 5km da mina de niquel (a dereita).","-48.4194","-14.3922","1010",NA,NA,"Arvore ca. de 35m de altura e 40cm de DAP. Semiciofolio, trnco com casca escamosa, fissurada; folhas cartaceas, glabras, discolor, superficie abaxial verde claro e adaxial verde escuro; inicio de frutificacao, base de trnco com um buraco enorme provocado pelo fogo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015642","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R Landrum, 1999.","S. Pinheiro Cordovil et al.","72","1992","10","6",NA,"Brazil","Goias",NA,"Uruacu. Fazenda Macaco; margem esquerda do corrego vermelho.","-49.157298","-14.525808",NA,NA,NA,"Arvoreta 2.5m de altura. Fruto maduro vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015646","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg in Mart.","L.R. Landrum, 1996.","M. Aparecida da Silva","2302","1994","9","8",NA,"Brazil","Goias",NA,"Niquelandia. Chapada dos Veadeiros. 2km de Colinas/Alto Paraiso.","-48.466262","-14.45775",NA,NA,NA,"Arvore ca. 7m de altura, frutos imaturos de cor verde, folhas glabras; arvore dentro de uma vala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:40:30-03","UFJF","CESJ","69365","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","J.E.Q. Faria","A.M. Giulietti; J.R. Pirani; L.R. Parra; M.T.V.A. Campos; P.T. Sano","CFSC12551","1991","07","27","América do Sul","Brasil","Minas Gerais","Santa do Riacho","Parque Nacional da Serra do Cipó, Serra das Bandeirinhas.",NA,NA,"1400","1500",NA,"Árvore na margem do capão, 6-8m alt., DAP ca. 20cm. Sépalas e hipanto vináceos, pétalas e estames alvos. Muito perfumada e visitadda por abelhas.","CESJ069365",NA,NA,NA,NA,"2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:40:30-03","UFJF","CESJ","67377","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","K. Antunes","J.H.C. Ribeiro; L.D. Santana; P.L. Luiz; N. Caldeira","556","2016","04","01","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Trilha do Vale das Araucárias.","-44.8899993896484","-21.9589004516602",NA,NA,NA,"Árvore na borda de mata. Botões florais verdes com ápice vermelho.","CESJ067377",NA,NA,"29865","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
