"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"863","2019-08-27 13:28:59-03","IAP","PACA-AGP","93020","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","C. Steffen",NA,NA,NA,"J. Larocca","1990","10","02","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA093020",NA,"Picada Verão (próximo à casa).",NA,"HASU 2727.&nf;Árvore com 15m de altura. Habitat: Em beira de mata. Fenofase: botão Hábito: árvore",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA
"864","2019-08-27 13:28:58-03","IAP","PACA-AGP","49708","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.","1951","01","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA049708",NA,"Lagoa dos Quadros",NA,"SEM MATERIAL Habitat: in silva riparia Fenofase: fe",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA,NA
"865","2019-08-27 13:28:58-03","IAP","PACA-AGP","49740","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.","1951","01","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA049740",NA,"Lagoa dos Quadros",NA,"SEM MATERIAL Habitat: in silva riparia Fenofase: flor masculina",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA,NA
"866","2019-08-27 13:28:58-03","IAP","PACA-AGP","55602","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Lourteig","1955","04","10","Reitz, R.","1949","12","02","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA055602",NA,NA,"5155","Habitat: an altis secundariis Fenofase: flor masculina",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"867","2019-08-27 13:28:59-03","IAP","PACA-AGP","58494","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith",NA,NA,NA,NA,"1950","01","20","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA058494",NA,"Mata da Azambuja",NA,"HBR 4539 Habitat: in silva Fenofase: fruto",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"868","2019-08-27 13:28:59-03","IAP","PACA-AGP","58495","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith",NA,NA,NA,NA,"1949","12","30","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA058495",NA,"Mata da Azambuja",NA,"HBR 4540 Habitat: in silva Fenofase: flor",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"869","2019-08-27 13:28:59-03","IAP","PACA-AGP","58510","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith",NA,NA,NA,NA,"1950","01","13","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA058510",NA,"S. Pedro",NA,"HBR 4538 Habitat: in silva Fenofase: flor",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"870","2019-08-27 13:28:59-03","IAP","PACA-AGP","105082","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1997","06","26","Brasil","SC","Itá","-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"PACA105082",NA,NA,NA,"Xiloteca nº 820&nf;Altura: 8m; Circunferência: 40cm; Fuste: 6m.",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"15861","auto","Magnoliatae",NA,NA,NA,NA,NA
"871","2019-08-27 13:28:59-03","IAP","PACA-AGP","105432","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Jagmin, N.","1999","07","07","Brasil","SC","Itá","-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"PACA105432",NA,NA,NA,"Xiloteca nº 989&nf;Altura: 15m; Circunferência: 73cm; Fuste: 7,30m.",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"15861","auto","Magnoliatae",NA,NA,NA,NA,NA
"872","2019-08-27 13:28:59-03","IAP","PACA-AGP","65369","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1960",NA,NA,"Reitz, R.","1959","10","09","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA065369",NA,"Cordeiros","9185","HBR 23385 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"873","2019-08-27 13:28:59-03","IAP","PACA-AGP","64798","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1956",NA,NA,"R. M. Klein","1956","02","20","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA064798",NA,"Morro da Ressacada","1847","HBR 10085 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"874","2019-08-27 13:28:59-03","IAP","PACA-AGP","58477","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Asplund",NA,NA,NA,NA,"1953","02","05","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"PACA058477",NA,"Campo Massiambu",NA,"HBR 7027 Habitat: in silvula litoranea Fenofase: fruto",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"875","2019-08-27 13:28:59-03","IAP","PACA-AGP","65716","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"R. M. Klein","1957","11","26","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"PACA065716",NA,"Sabia","2244","HBR 16400 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"876","2019-08-27 13:28:59-03","IAP","PACA-AGP","65715","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"R. M. Klein","1957","11","26","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"PACA065715",NA,"Sabia","2234","HBR 16401 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"877","2019-08-27 13:28:59-03","IAP","PACA-AGP","67396","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"W. H. Stubblebine","1981","12","10","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"PACA067396",NA,NA,NA,"Herb. Univ. Est. de Campinas 13204 Habitat: mata da baixada",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"55628","auto","Magnoliatae",NA,NA,NA,NA,NA
"878","2019-08-27 13:28:58-03","IAP","PACA-AGP","108877","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"S.L.R. Castro","1995","11","05","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"PACA108877",NA,"Picinguaba.","29","HRCB Habitat: restinga, estrada da Guarita, praia da Fazenda Fenofase: fr. Hábito: arbórea",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"34265","auto","Magnoliatae",NA,NA,NA,NA,NA
"879","2019-08-27 13:28:59-03","IAP","PACA-AGP","68578","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia janeirensis","(Casar.) Muell. Arg.","L. B. Smith e R. J. Downs","1983",NA,NA,"R. M. Klein","1969","11","19","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA068578",NA,"Canasvieiras","8466","Habitat: capoeira",NA,NA,NA,"Magnoliophyta","Euphorbiales","janeirensis",NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA
"880","2019-08-27 13:28:59-03","IAP","PACA-AGP","65735","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1957",NA,NA,"R. M. Klein","1957","01","26","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA065735",NA,"Horto Florestal I.N.P.","2207","HBR 14560 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"881","2019-08-27 13:28:59-03","IAP","PACA-AGP","65717","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1958","01","13","Brasil","SC","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"PACA065717",NA,"Correa - Corupa","6215","HBR 16398 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"33840","auto","Magnoliatae",NA,NA,NA,NA,NA
"882","2019-08-27 13:28:59-03","IAP","PACA-AGP","65727","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1957","11","08","Brasil","SC","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"PACA065727",NA,"Palacio Episcopal","5669","HBR 16382 Habitat: capoeira",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA
"883","2019-08-27 13:28:59-03","IAP","PACA-AGP","65718","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1958","01","29","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"PACA065718",NA,"Sabia","6338","HBR 16397 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"884","2019-08-27 13:28:59-03","IAP","PACA-AGP","93022","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. janeirensis","(Casar.) Müll. Arg.","C. Mondin","1998","08",NA,"Mondin, C.","1998","08",NA,"Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"PACA093022",NA,NA,"1399","HASU 6747.&nf;Árvore com cerca de 4m de altura. Habitat: Campo úmido. Hábito: árvore",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. janeirensis",NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"885","2019-08-27 13:28:59-03","IAP","PACA-AGP","93021","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. triplinervia","(Spreng.) Müll. Arg.","C. Mondin","1998","01",NA,"Mondin, C.","1998","01","16","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA093021",NA,"Cerca de 10Km da cidade, na estrada para Taquara.","1278","HASU 6379.&nf;Árvore com 15m de altura. Habitat: Beira de estrada. Hábito: árvore",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. triplinervia",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"886","2019-08-27 13:28:59-03","IAP","PACA-AGP","31555","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. triplinervia","(Spreng.) Müll. Arg.","L. B. Smith & R. J. Downs","1958",NA,NA,"Rambo, B.","1946","02","03","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031555",NA,"Sombrio",NA,"det. (Emrich-Rambo): Alchornea triplinervia (Spreng.) M. Arg. Habitat: in silva campestri Fenofase: estéril",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. triplinervia",NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA
"887","2019-08-27 13:28:59-03","IAP","PACA-AGP","68578","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia janeirensis","(Casar.) Muell. Arg.","L. B. Smith e R. J. Downs","1983",NA,NA,"R. M. Klein","1969","11","19","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA068578",NA,"Canasvieiras","8466","Habitat: capoeira",NA,NA,NA,"Magnoliophyta","Euphorbiales","janeirensis",NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA
"888","2019-08-27 13:28:59-03","IAP","PACA-AGP","93022","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. janeirensis","(Casar.) Müll. Arg.","C. Mondin","1998","08",NA,"Mondin, C.","1998","08",NA,"Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"PACA093022",NA,NA,"1399","HASU 6747.&nf;Árvore com cerca de 4m de altura. Habitat: Campo úmido. Hábito: árvore",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. janeirensis",NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"889","2019-08-27 13:28:59-03","IAP","PACA-AGP","65732","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1957",NA,NA,"R. M. Klein","1956","01","24","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA065732",NA,"Morro da Ressacada","1836","HBR 14566 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"890","2019-08-27 13:28:59-03","IAP","PACA-AGP","65735","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1957",NA,NA,"R. M. Klein","1957","01","26","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA065735",NA,"Horto Florestal I.N.P.","2207","HBR 14560 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"891","2019-08-27 13:28:59-03","IAP","PACA-AGP","65717","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1958","01","13","Brasil","SC","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"PACA065717",NA,"Correa - Corupa","6215","HBR 16398 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"33840","auto","Magnoliatae",NA,NA,NA,NA,NA
"892","2019-08-27 13:28:59-03","IAP","PACA-AGP","65727","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1957","11","08","Brasil","SC","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"PACA065727",NA,"Palacio Episcopal","5669","HBR 16382 Habitat: capoeira",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA
"893","2019-08-27 13:28:59-03","IAP","PACA-AGP","65718","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia triplinervia","(Spreng.) Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz, R.","1958","01","29","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"PACA065718",NA,"Sabia","6338","HBR 16397 Habitat: mata Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Euphorbiales","triplinervia",NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"894","2019-08-27 13:28:59-03","IAP","PACA-AGP","93021","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. triplinervia","(Spreng.) Müll. Arg.","C. Mondin","1998","01",NA,"Mondin, C.","1998","01","16","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA093021",NA,"Cerca de 10Km da cidade, na estrada para Taquara.","1278","HASU 6379.&nf;Árvore com 15m de altura. Habitat: Beira de estrada. Hábito: árvore",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. triplinervia",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"895","2019-08-27 13:28:59-03","IAP","PACA-AGP","31555","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia var. triplinervia","(Spreng.) Müll. Arg.","L. B. Smith & R. J. Downs","1958",NA,NA,"Rambo, B.","1946","02","03","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031555",NA,"Sombrio",NA,"det. (Emrich-Rambo): Alchornea triplinervia (Spreng.) M. Arg. Habitat: in silva campestri Fenofase: estéril",NA,NA,NA,"Magnoliophyta","Euphorbiales","var. triplinervia",NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA
"896","2020-12-20 21:16:56-03","UFV","VIC","21450","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Cordeiro, I.","2008","09","23","Dias, J.; Rocha, D.I.","2008","01","18","Brasil","Minas Gerais","Araponga","-42.479667","-20.720056","-42.479667","-20.720056",NA,NA,"VIC021450","VIC021450 VIC021450_1","Parque Estadual Serra do Brigadeiro (PESB), Trilha dos Muriquis.","s.n.","Árvore, c.a. de 20 cm de altura, forófito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-12-20 21:16:56-03","UFV","VIC","33449","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Valente, G.E.","2009","05","04","Valente, G.E.; et al.","2009","05","04","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIC033449","VIC033449","Parque Estadual Paulo César Vinha (Setiba), Restinga.","2592","Planta com cerca de 6,0 metros de altura, na borda da trilha principal. Inflorescência verdolenga. Folha com um par de glândula na base do limbo.",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"898","2020-12-20 21:16:56-03","UFV","VIC","42420A","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Tinti, B.V.",NA,NA,NA,"Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"VIC42420A",NA,"Parque Nacional do Caparaó, vale verde.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"899","2020-12-20 21:16:56-03","UFV","VIC","30869","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Silva, A.F. da","2006","01","25","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC030869","VIC030869","Parque Estadual Serra do Brigadeiro (PESB), Fazenda do Brigadeiro. Trilha em direção ao ribeirão do Estouro.","2409","Árvore, c.a. de 8,0 metros de altura; frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
"900","2020-12-20 21:16:56-03","UFV","VIC","42169","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Tinti, B.V.","2010","04","23","Brasil","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"VIC042169","VIC042169","Parque Estadual da Serra do Brigadeiro, Pedra do pato","s.n.","Árvore, escubre.",NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA
"901","2020-12-20 21:16:56-03","UFV","VIC","14347","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Meira Neto, J.A.A.",NA,NA,NA,"Silveira, R.G.; Lisboa, M.L.G.","1993","05",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"VIC014347","VIC014347","Mata do Morro do Redentor","s.n.","Árvore, c.a. de 11 metros de altura.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"902","2020-12-20 21:16:56-03","UFV","VIC","17161","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Lopes, W.P. de; et al.","1994","08","08","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC017161","VIC017161","Campus da UFV, Jardim Botânico.","s.n.","Árvore, c.a. de 15 metros de altura, deiscência do ritidoma pulverulenta. Ind. nº 1378.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"903","2020-12-20 21:16:56-03","UFV","VIC","20083","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Meira Neto, J.A.A.","1994","05",NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC020083","VIC020083","Campus da UFV, Mata da Silvicultura.","2112","Árvore, c.a. de 12 metros de altura.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"904","2020-12-20 21:16:56-03","UFV","VIC","4695","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.","Cowan, R.S.",NA,NA,NA,"Irwin, H.S.","1958","12","01","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC004695","VIC004695","E. S. A. V., Floresta secundária em encosta íngreme. Solo argiloso vermelho.","2189","Árvore, c.a. de 10 metros de altura. Flores branco-esverdeadas. Incomum.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
