"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"400","2020-09-12 05:00:02-03","US","US","2705835","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"G. Hatschbach","1970","12","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US03204707","US03204707_01","25926","Saltinho (mun. Ivai).",NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"401","2020-09-12 05:00:02-03","US","US","3410025","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"A. Kegler","1999","11","29","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"550",NA,NA,"US03204691","US03204691_01","383","RS - Vale Real.",NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"402","2020-09-12 05:00:02-03","US","US","1706095","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Corréa de Mello",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03204697","US03204697_01","16","Brésil méridional.",NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"403","2020-09-12 05:00:02-03","US","US","2403138","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"-- Reitz & Klein, --","1957","11","25","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"100",NA,NA,"US03204688","US03204688_01","5690","Ibirama, Pasto.",NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"404","2020-09-02 16:22:04-03","Cenargen","CEN","112059","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Maurício Figueira","Maurício Figueira","2013","05","02","Brasil","RS","ITAARA","-53.751666","-29.584722","-53.751666","-29.584722",NA,NA,"Floresta Estacional Subtropical do Domínio Atlântico com elementos da Mata de Araucária na região. Praticamente isolada, habitando compo antrópico, frutos verdes imaturos a nigrescentes. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6853.","CEN00112059","CEN00112059","206","Próximo da chácara dos Diefenthaeler.",NA,NA,NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA
"405","2020-09-02 16:22:04-03","Cenargen","CEN","113810","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. Figueira & B.Schindler","Maurício Figueira","2019","04","06","Brasil","RS","SANTA MARIA","-53.580555","-29.709444","-53.580555","-29.709444",NA,NA,"Tronco reto, seção transversal acanalada, copa paucifolia. Doação Herbário SMDB nº 18785.","CEN00113810","CEN00113810","965","Distrito de Palma.","2019","04",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA
"406","2019-12-09 17:29:35-03","UFPR","EFC","15351","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Völtz, R.R.","Völtz, R.R.; et al.","2016","05","15","Brasil","Paraná","Tibagi","-50.3457","-24.4111","-50.3457","-24.4111","960","960","Árvore 12 m alt.; frutos verdes; folhas 69 cm compr. x 46 cm larg. __COMMOM_NAME__: Caroba","EFC015351",NA,"1147","Hotel Fazenda Itaytyba Ecoturismo","2017","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-15 18:26:03-03","USP","SPF","198521","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Oliveira, AA","Verdi, M","2010","02","24","Brasil","Santa Catarina","Orleans","-49.231693","-28.352732","-49.231693","-28.352732","345","345","Arborea","SPF00198521",NA,"4015","Fito IFFSC 98/N/19; Floresta Ombrofila Densa; Estadio SucesAvancado.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-15 18:26:03-03","USP","SPF","200170","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Freitas, HS","Freitas, HS","2008","03","06","Brasil","São Paulo","São José do Barreiro","-44.656557","-22.642622","-44.656557","-22.642622","504","504","Árvore 16 m alt., 50 cm de perímetro a altura do peito. Frutos imaturos vedes.","SPF00200170",NA,"396","Fazendo AtibaiaAcesso pelo km 258 da rodovia dos tropeiros (SP 068).","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-15 18:26:03-03","USP","SPF","200172","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Freitas, HS","Freitas, HS","2007","12","18","Brasil","São Paulo","São José do Barreiro","-44.656557","-22.642622","-44.656557","-22.642622","504","504","Árvore 15 m alt., 20 cm de perimetro à altura do peito. Cálice e corol vináceos. Estiletes branco. Ovário verde. Filetes brancos, anteras marrons; Interior da mata","SPF00200172",NA,"219","Fazenda AtibaiaAcesso pelo km 258 da Rodovia do Tropeiros (SP 068)","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:16:52-03","USP","SPF","214077","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Giacomin, LL","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","-45.318889","-22.580833","-45.318889","-22.580833","1510","1510",NA,"SPF00214077",NA,"1496","Fazenda Boa Esperança, Trilha dos romeiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-01-21 16:16:12-03","USP","SPF","189199","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Lohmann, LG","Ribas, OS","2001","11","28","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"SPF00189199",NA,"3940","Rio Mourão, Represa da Copel","2008",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2018-10-08 09:56:49-03","UFSS","REAL","509","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Dalprai, V.C.","Cunha, J.T. da","2014","05","21","Brasil","Paraná","Realeza","-53.886764","-26.2896","-53.886764","-26.2896",NA,NA,NA,NA,NA,"01","Rua Soares Raposo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2018-10-08 09:56:49-03","UFSS","REAL","474","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Dalprai, V.C.","Reis, J.G.; Voltolini, C.H.; Brito, G.C.; Voltolini, C.H.; Brito, G.C.","2013","11","08","Brasil","Paraná","Realeza","-53.545833","-25.7525","-53.545833","-25.7525",NA,NA,NA,NA,NA,"05","Lago Municipal",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2014-04-04 18:26:46-03","PNFM","IRAI","1673","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Lopes, L.G.","Chiquetto, A.","2009","10","23","Brasil","Paraná","Fernandes Pinheiro",NA,NA,NA,NA,NA,NA,"Arbóreo, floresta ombrófila mista","IRAI00001673",NA,"s.n.","FLONA","2009","01","01",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-25 13:51:47-03","UNIVILLE","JOI","6114","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Condorcet Aranha","Emir Dias","1999","12","14","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Museu Botânico Municipal - HJ - Herbário Joinville - 00285; HABITO: arbórea","JOI006114","JOI006114","77","Colhido na estrada do Rio da Prata.","1999","12","17","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-25 13:51:47-03","UNIVILLE","JOI","9988","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Meyer, F.S.","Meyer, F.S.","2006","02","02","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: FOD montana","JOI009988","JOI009988","182","Arredores do CEPA Rugendas - Rio Natal.","2011","05","18","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-03-25 13:51:47-03","UNIVILLE","JOI","9024","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Meyer, F.S.","Meyer, F.S.","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: capoeira, local exposto ao sol; HABITO: arvoreta; TIPO VEGETACIONAL: FOD montana","JOI009024","JOI009024","819","Arredores do CEPA Rugendas - Univille, Rio Natal.","2011","05","18","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-10-07 09:15:40-03","UEFS","HUEFS","11848","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Hatschbach, G.","1991","12","06","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"1020","1020",NA,"HUEFS0011848","HUEFS0011848","56139",NA,NA,NA,NA,"37295","auto","Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"419","2019-10-07 09:15:40-03","UEFS","HUEFS","74026","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Estevan, D.A.","1999","04","06","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"Borda da mata.","HUEFS0074026","HUEFS0074026","54","Fazenda Conquista.",NA,NA,NA,"19311","auto","Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"420","2019-10-07 09:15:40-03","UEFS","HUEFS","10052","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Bernacci, L.C.","1989","11","08","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"HUEFS0010052","HUEFS0010052",NA,"Fazenda São Vicente.",NA,NA,NA,"23900","auto","Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"421","2019-09-04 18:28:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"1449",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,"Type [status unknown]",NA,NA,NA,NA
"422","2019-12-06 08:47:16-03","F","FMNH-SEEDPLANTS","V0430314F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"R. M. Klein","1959","12","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430314F","V0430314F_01","2355",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"423","2017-05-17 13:40:34-03","F","FMNH-SEEDPLANTS","V0430315F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"J. P. Lanna Sobrinho","1963","8","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430315F","V0430315F_01","641",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"424","2017-05-17 13:40:34-03","F","FMNH-SEEDPLANTS","V0430316F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"A. Hatschbach Sobrinho","1966","2","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430316F","V0430316F_01","15529",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"425","2017-05-17 13:40:35-03","F","FMNH-SEEDPLANTS","V0430317F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"C. Angeli","1960","10","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430317F","V0430317F_01","232",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"426","2017-05-17 13:40:35-03","F","FMNH-SEEDPLANTS","V0430318F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430318F","V0430318F_01",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"427","2018-01-19 16:59:58-02","F","FMNH-SEEDPLANTS","V0430319F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,"W. Morawetz","P. Jörgensen",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0430319F","V0430319F_01 V0430319F_02","4505",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"428","2017-05-17 13:40:36-03","F","FMNH-SEEDPLANTS","V0430320F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"P. Dusén","1915","1","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430320F","V0430320F_01","16243",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"429","2017-05-17 13:40:36-03","F","FMNH-SEEDPLANTS","V0430321F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0430321F","V0430321F_01","30782",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA
"430","2018-05-14 16:13:21-03","F","FMNH-SEEDPLANTS","V0445587F","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,"RRC ID Flag","G. G. Hatschbach","1968","12","7","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,NA,"V0445587F","V0445587F_01 V0445587F_02","20545",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,"20545"
"431","2020-04-29 16:29:39-03","UFVJM","HDJF","2679","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sobral, M","Verdi, M; Tomazi, AL; Klemz, G","2009","09","22","Brasil","Santa Catarina","Praia Grande","-49.975","-29.159444","-49.975","-29.159444",NA,NA,NA,"HDJF002679","HDJF002679_01","2600","Fortaleza","2010","01","25",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"432","2020-04-29 16:29:39-03","UFVJM","HDJF","2678","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sobral, M","Verdi, M; Tomazi, AL; Klemz, G","2009","09","22","Brasil","Santa Catarina","Praia Grande","-49.975","-29.159444","-49.975","-29.159444",NA,NA,NA,"HDJF002678","HDJF002678_01","2600","Fortaleza","2010","01","25",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"433","2019-01-25 15:34:11-02","IAC","IAC","39191","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","C. Aranha","E. Dias","1999","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,"1999","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-01-25 15:38:58-02","IAC","IAC","46133","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","R.B. Torres & M.S. Dechoum","R.B. Torres; A.S. Espeleta; A.C. Lorandi; A. Simão & E.L. João","2005","08","24","Brasil","São Paulo","Campinas","-47.041551","-22.797497","-47.041551","-22.797497",NA,NA,NA,NA,NA,"1580","Fragmento Condomínio Estância Paraíso II","2006","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-01-25 15:38:58-02","IAC","IAC","55044","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","2005","10","14","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Q. Abacateiro 29-7",NA,NA,"915","IAC, Fazenda Santa Elisa","2005","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-01-25 15:34:11-02","IAC","IAC","8025","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","O. Handro","Ezechias Paulo Heringer","1946","01","08","Brasil","Minas Gerais","Coronel Pacheco","-43.2656","-21.5878","-43.2656","-21.5878",NA,NA,"identificação por comparação",NA,NA,"2192","Estação Experimental de Coronel Pacheco","1946","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-06 16:08:37-03","IAC","IAC","56683","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","s/det.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","2017","01","18","Brasil","São Paulo","Cunha","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,"Vegetativo; Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem; Ind. 1450",NA,NA,"161","Parque Estadual da Serra do Mar #?# Núcleo Cunha","2017","01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-12 17:14:47-03","URICER","HPBR","11914","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","HATSCHBACH, G.","HATSCHBACH, G.","1986","12","16","Brasil","PR","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"HPBR011914",NA,NA,NA,"1986","12","16","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-06-30 11:39:21-03","URICER","HPBR","6262","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","NODARI, M.","CENTENARO, J.","1996","11","13","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"3m de altura","HPBR006262",NA,NA,NA,"1996","11","13","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"440","2020-06-30 11:39:21-03","URICER","HPBR","6631","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","GUGEL, J. L.","GUGEL, J. L.","2000","10","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006631",NA,NA,"PARQ. MUNIC LONGINES MALINOWSKI","2001","01","12","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"441","2020-06-30 11:39:21-03","URICER","HPBR","6875","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","TOMAZIN, A.","TOMAZIN, A.","2000","10","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006875",NA,NA,"PARQ. MUNIC LONGINES MALINOWSKI","2000","10","01","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"442","2020-06-30 11:39:21-03","URICER","HPBR","7213","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","BUTZKE, A.","BUTZKE, A. et al","1995","10","06","Brasil","RS","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"5m de altura","HPBR007213",NA,NA,NA,"1995","10","06","11998","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"443","2020-11-19 14:06:03-03","Unimontes","MCMG","3735","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Santos, R.M.","Batista,T.A.","2010",NA,NA,"Brasil","Minas Gerais","Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,"Plantas da Fitossociologia",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-02-27 14:01:51-03","UFSJ","HUFSJ","3238","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sobral, M","Sobral, M; Barbosa, AM; Castro, DG","2012","01","06","Brasil","Minas Gerais","Prados","-44.106111","-21.063889","-44.106111","-21.063889",NA,NA,"Árvore 5-7 m, em mata à beira da estrada; flores púrpura-claras.","HUFSJ003238","HUFSJ003238_v00 HUFSJ003238_v01 HUFSJ003238_v02 HUFSJ003238_v03 HUFSJ003238_v04 HUFSJ003238_v05","14645","Estrada dos Fundadores","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-09-22 13:48:31-03","USP","SPFW","938","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","N.Y. Sandwith 1958","Reitz ;Klein","1957","11","25","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"100","100",NA,NA,NA,"5690",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-09-22 13:48:31-03","USP","SPFW","4815","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Serviço Florestal","Sem coletor",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-11-04 17:28:45-03","UEM","HUEM","25484","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Landgraf, GO","Landgraf, GO",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"HUEM000019212","HUEM000019212","136","Estação Ecológica do Caiuá.",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-04 17:28:45-03","UEM","HUEM","120","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","R.R. Rodrigues","Luiz Antônio; Dutra, ME; Hilda; Elza; Dutra, ME","1983","12","21","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore nativa; 12 a 13 m de altura; flores lilazes; tronco com ritidomas longitudinais","HUEM000002311","HUEM000002311","146","Parque Florestal dos Pioneiros (Bosque II)., Rua Nobrega, em frente ao número 198",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-10 11:38:26-03","UNILA","EVB","4117","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Ribeiro, H.; Oliveira, L.; Augusto, E.; Hentz, E.","2019","11","07","Brasil","Paraná","Matelândia","-53.879722","-25.186389","53º52'47''W","25º11'11''S",NA,NA,"Flor roxa. Fruto ausente. Habitat: Borda de Floresta Estacional em regeneração Habito: Arbórea","EVB004117","EVB004117","2","Parque Nacional do Iguaçu. Estrada de terra de Céu Azul à Serranópolis do Iguaçu. Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-10 11:38:26-03","UNILA","EVB","3557","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gonçalves, B.A.","Gonçalves, B.A.; Paz, M.D.R.P.","2019","05","12","Brasil","Paraná","Foz do Iguaçu","-54.564444","-25.482778","54º33'52''W","25º28'58''S",NA,NA,"Fruto seco deiscente. Macacos se alimentam das sementes. Habitat: Borda de fragmento de Floresta Estacional Semi Decidual. Habito: Árvore","EVB003557",NA,"50","Bosque do Jardim Ipê.","2019","08","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-12 15:01:56-03","UFSCar","SPSC","4742","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","L.A. Silva","L.A. Silva","1997","11","05","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"5m altura.;Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Caroba&nf;carobão",NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-12 15:01:56-03","UFSCar","SPSC","4741","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","L.A. Silva","L.A. Silva","1997","11","05","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"5nFlor violacea;Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Caroba&nf;carobão",NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-12 15:01:56-03","UFSCar","SPSC","4743","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","L.A. Silva","L.A. Silva","1997",NA,NA,"Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"5m altura. Flor lilás;Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Caroba&nf;carobão",NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
