"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","483806","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","P. K. H. Dusén","9673","1910","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483806","Magnoliophyta","Lamiales","Mart.","P. K. H. Dusén","Paraná","Jaguariaíva","Jaguariahyva, in campo.","-49.7056","-24.2511","NY00483806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","948782","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","21493","1968","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948782","Magnoliophyta","Lamiales","Mart.",NA,"Tocantins","Guaraí","10 km S. of Guará.","-48.52","-8.93","NY00948782_01","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","483802","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. M. Magalhaes","18892","1963","03","15","South America","Brazil","sheet",NA,"Herbarium Bradeanum <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483802","Magnoliophyta","Lamiales","Mart.","A. H. Gentry","Minas Gerais","Betim","Betim, Zona centro.2o Km L. de Betim.","-44.1981","-19.9681","NY00483802_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","948767","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. A. Ratter","R.356","1967","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948767","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso",NA,"4 km. S. of Xavantina","-52.33","-14.73","NY00948767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","948762","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D. R. Hunt","5449","1966","05","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948762","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Near University","-47.9294","-15.7797","NY00948762_01","900","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","948754","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","7931","1965","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948754","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Universidade de Brasília","-47.875","-15.758","NY00948754_01","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","948765","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. M. Harley","10294","1968","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948765","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso",NA,"Near base camp.","-51.77","-12.82","NY00948765_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00907673","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. H. Kirkbride Jr.","3922","1981","02","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907673","Magnoliophyta","Lamiales","Mart.","A. H. Gentry","Distrito Federal","Brasília","Na região de Barra Alta, este do Córrego São Gonçalo","-47.52","-15.8","NY00907673_01","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","483804","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. D. Reeves","BRASPEX #221","1988","04","28","South America","Brazil","sheet",NA,"see fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483804","Magnoliophyta","Lamiales","Mart.","A. H. Gentry","Goiás","Niquelândia","Macedo. East side of main divide about 15 km N of Niquelândia.","-48.38","-14.3","NY00483804_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","948801","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. Goodland","842","1967",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948801","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais",NA,"Triángulo region.",NA,NA,"NY00948801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","948773","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","26158","1970","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948773","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 12 km N. of Paracatú","-46.95105","-17.14195","NY00948773_01","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","483808","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Martii Herbar. Florae Brasil.","956",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483808","Magnoliophyta","Lamiales","Mart.",NA,NA,NA,"Brasilia",NA,NA,"NY00483808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","948831","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","15637","1966","05","06","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948831","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Universidade de Brasília","-47.875","-15.758","NY00948831_01","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","948777","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. S. Santos","24044","1963","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948777","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais",NA,"Entre Matozinho e Prudente de Morais.","-44.1199689","-19.5184939","NY00948777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","886436","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. G. Jardim","767","1996","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886436","Magnoliophyta","Lamiales","Mart.",NA,"Bahia","Rio de Contas","Cidade de Rio de Contas, ca. 1 km na estrada que leva à Cachoeira do Fraga.","-41.8333","-13.6089","NY00886436_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","948768","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. A. Ratter","R.1577","1968","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948768","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso",NA,"2 km. N. of the Base Camp of the Expedition. (c. 270 km. N. of Xavantina).","-51.87","-12.9","NY00948768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","686762","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. G. Jardim","3322","2001","03","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=840291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686762","Magnoliophyta","Lamiales","Mart.","L. G. Lohmann","Bahia","Urandi","Rod. Licício de Almeida/Urandi 15.4 km","-42.5741667","-14.7472222","NY00686762_01","1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","948802","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","L. O. Williams","6633","1945","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948802","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais","Nova Lima","Serra da Mutuca, beyond Barreiro","-43.8467","-19.9858","NY00948802_01","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","686763","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. C. Forzza","1193","1999","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=840296' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686763","Magnoliophyta","Lamiales","Mart.","L. G. Lohmann","Bahia","Rio de Contas","Estrada para o Pico das Almas.","-41.8114","-13.5792","NY00686763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","948766","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D. R. Gifford","G154","1968","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015895' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948766","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso",NA,"c. 270 km N of Xavantina.","-51.37","-12.9","NY00948766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1032822","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. C. G. Argent","6831","1968","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032822","Magnoliophyta","Lamiales","Mart.","A. R. Zuntini","Mato Grosso",NA,"Base Camp Square, R.3 north.","-51.77","-12.82","NY01032822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","948832","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","17509","1966","06","21","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017048' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948832","Magnoliophyta","Lamiales","Mart.",NA,"Goiás","Piranhas","Ca. 78 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","-51.97","-16.42","NY00948832_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","948783","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","11013","1965","12","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015986' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948783","Magnoliophyta","Lamiales","Mart.",NA,"Goiás","Abadiânia","Serra dos Pirineus, ca. 20 km S. of Corumbá de Goiás","-48.8086","-16.10434","NY00948783_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","948760","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A. H. Gentry","21418","1978","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948760","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Aguas Emendadas, 40 km. from Brasilia, divide between drainages of Río La Plata and Río Amazonas.","-47.9294","-15.7797","NY00948760_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","948759","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","15637","1966","05","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948759","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Universidade de Brasília","-47.875","-15.758","NY00948759_01","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","948800","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","8747","1973","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948800","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais",NA,"5 km by road NE of Rio Manso and Couto de Magalhães.","-43.3833","-18.03476","NY00948800_01","960","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","948751","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Y. E. J. Mexia","5621","1931","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948751","Magnoliophyta","Lamiales","Mart.","N. Y. Sandwith","Minas Gerais","Corinto","Corinto. Fazenda do Diamante; base of Serra do Angico","-44.4564","-18.3808","NY00948751_01 NY00948751_02","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","948779","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","6271","1973","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948779","Magnoliophyta","Lamiales","Mart.",NA,"Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 7 km by road N of Alto Paraíso","-47.56254","-14.07196","NY00948779_01","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","483897","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. D. Reeves","BRASPEX #221","1988","04","28","South America","Brazil","separate fruit",NA,"see fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483897","Magnoliophyta","Lamiales","Mart.","A. H. Gentry","Goiás","Niquelândia","Macedo. East side of main divide about 15 km N of Niquelândia.","-48.38","-14.3","NY00483897_01 NY00483897_02","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","948764","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D. Philcox","4427","1968","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948764","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso",NA,"Km. 263, Xavantina-Cachimbo road.","-51.77","-12.82","NY00948764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","948786","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","17509","1966","06","21","South America","Brazil","sheet",NA,"Fruit separate <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948786","Magnoliophyta","Lamiales","Mart.",NA,"Goiás","Piranhas","Ca. 78 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","-51.97","-16.42","NY00948786_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","948755","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","5683","1964","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948755","Magnoliophyta","Lamiales","Mart.",NA,"Distrito Federal","Brasília","15 km S. of Brasília on road to Belo Horizonte.","-47.98","-15.97","NY00948755_01","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","632345","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. Ganev","841","1992","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632345","Magnoliophyta","Lamiales","Mart.","L. G. Lohmann","Bahia","Mucugê","Estrada Mucugê-Abaíra, ca. 42 km de Mucugê, próximo ao Brejo de Cima","-41.57","-13.3","NY00632345_01","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","483791","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin","16208","1966","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485970' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483791","Magnoliophyta","Lamiales","Mart.",NA,"Mato Grosso","Ribeirão Cascalheira","Serra do Roncador. Rio Turvo, ca. 210 km N of Xavantina.","-51.8242","-12.9419","NY00483791_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","948778","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","8282","1973","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948778","Magnoliophyta","Lamiales","Mart.",NA,"Goiás","Cristalina","Rio Cristal, 44 km by road SE of Cristalina.","-47.33","-16.88","NY00948778_01","980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","948745","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. F. Widgren","s.n.","1845",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948745","Magnoliophyta","Lamiales","Mart.",NA,"Minas Gerais",NA,NA,NA,NA,"NY00948745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","948750","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","E. P. Heringer","3252","1980","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948750","Magnoliophyta","Lamiales","Mart.","A. H. Gentry","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00948750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","686764","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. G. Jardim","3612","2001","04","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=840300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686764","Magnoliophyta","Lamiales","Mart.","L. G. Lohmann","Bahia","Feira da Mata","Rod. Cocos/Feira da Mata, 23 km de Cocos. Bacia do Rio Carinhanha.","-44.3694444","-14.25111111","NY00686764_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
