"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"187","2019-10-07 09:37:01-03","UEFS","HUEFS","91917","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","D.Cardoso","Cardoso, D.","267","2005","02","08",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Riacho de Seu Chiquinho, próximo ao Pátio das Orquídeas.","-40.345","-12.303056","631","631",NA,"Floresta estacional semidecidual.","HUEFS0091917",NA,NA,"40W20'42''","12S18'11''","2006","12",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"188","2019-09-04 18:36:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Fagara","warmingiana","Fagara warmingiana",NA,NA,"J. E. B. Warming",NA,"1864","11",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"189","2015-03-07 09:07:44-03","F","FMNH-SEEDPLANTS","V0179111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0179111F",NA,"V0179111F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"190","2015-03-07 09:07:44-03","F","FMNH-SEEDPLANTS","V0179112F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0179112F",NA,"V0179112F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"191","2019-04-13 11:46:10-03","F","FMNH-SEEDPLANTS","V0389614F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum",NA,NA,"M. Saldías","2036","1992","8","14","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,"V0389614F",NA,"V0389614F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2036",NA,NA,NA
"192","2015-03-07 09:07:44-03","F","FMNH-SEEDPLANTS","V0179110F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0179110F",NA,"V0179110F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"193","2019-06-11 13:03:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"RRC ID Flag","P. Nuñez V.","14863","1992","10","9","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"14863",NA,NA,NA
"194","2019-04-06 12:48:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"RRC ID Flag","R. B. Foster","4983","1978","8","15","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4983",NA,NA,NA
"195","2015-03-07 09:07:44-03","F","FMNH-SEEDPLANTS","V0179113F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0179113F",NA,"V0179113F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"196","2019-06-11 13:07:39-03","F","FMNH-SEEDPLANTS","V0389616F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"RRC ID Flag","M. A. Lopes","831","1985","11","12","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0389616F",NA,"V0389616F_01 V0389616F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"831",NA,NA,NA
"197","2019-01-25 15:37:01-02","IAC","IAC","27026","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","L.C. Bernacci","s/col.","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","2003","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"198","2019-01-25 15:37:01-02","IAC","IAC","27082","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","L.C. Bernacci","J.C. Novaes","s/nº","1895","11","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","2003","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"199","2019-01-25 15:37:01-02","IAC","IAC","27151","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","L.C. Bernacci","s/col.","s/nº","1875","11","05",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","2003","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"200","2019-01-25 15:37:01-02","IAC","IAC","27152","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","L.C. Bernacci","s/col.","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","2003","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"201","2020-01-27 18:26:09-03","IAC","IAC","32015","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","L.C. Bernacci","R.B. Torres","s/nº","1991","11","04",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Mata, estrada interna","-47.06861","-22.86361",NA,NA,NA,NA,NA,NA,NA,"-47.06861","-22.86361","2003","01",NA,NA,NA,NA,"06",NA,NA,NA,NA
"202","2020-01-27 18:26:09-03","IAC","IAC","46360","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","R.B. Torres","L.C. Bernacci; A. Simão; C. Johnson; E.L. João & M.F. Gouvêa","4012","2005","09","28",NA,"Brasil","São Paulo","Campinas","Fazenda Argentina II","-47.046511","-22.817903",NA,NA,NA,NA,NA,NA,NA,"-47.046511","-22.817903","2006","04",NA,NA,NA,NA,"28",NA,NA,NA,NA
"203","2020-07-23 12:21:43-03","CEPLAC","CEPEC","842","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","R. P. Belém","560","1965","03","25",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. CEPLAC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"204","2020-07-23 12:21:43-03","CEPLAC","CEPEC","114902","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"A. M. Amorim","R. A. X. Borges","381","2006","12","17",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8Km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Sr. Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"205","2020-07-23 12:21:43-03","CEPLAC","CEPEC","122817","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Capoeira.","-39.115","-14.499722","380","380",NA,"Individuo A 15.",NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-23 12:21:43-03","CEPLAC","CEPEC","109111","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","M. M. M. Lopes","356","2005","11","22",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado.13,8Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Sr. Francisco.","-39.27","-14.705833",NA,NA,NA,NA,NA,NA,NA,"39W16'12","14S42'21",NA,NA,NA,NA,NA,"30/01/2005",NA,NA,NA,NA,NA
"207","2020-07-23 12:21:43-03","CEPLAC","CEPEC","84598","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"A. M. Amorim","J. G. Jardim","2390","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","ntrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 28. Árvore 804.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Laranjeira-brava",NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"208","2020-07-23 12:21:43-03","CEPLAC","CEPEC","90697","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"A. M. Amorim","J. G. Jardim","3784","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rd. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 39. Árvore 1110.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"209","2020-07-23 12:21:43-03","CEPLAC","CEPEC","4967","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","T. S. dos Santos","511","1969","11","25",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"210","2020-07-23 12:21:43-03","CEPLAC","CEPEC","9584","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","R. S. Pinheiro","2325","1973","11","28",NA,"Brasil","Espírito Santo","LINHARES","Kmm 9 da Rod. Linhares para Regência.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"211","2020-07-23 12:21:43-03","CEPLAC","CEPEC","8084","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","T. S. dos Santos","2188","1971","11","18",NA,"Brasil","Bahia","ubaitaba","Km5 a 15 da BR-101 ao S de Ubaitaba.","-39.323299407959","-14.3125",NA,NA,NA,"<ll>dwc_commonname:</ll> Laranjeira-brava",NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"212","2020-07-23 12:21:43-03","CEPLAC","CEPEC","111280","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"A. M. Amorim","J. L. da Paixao","915","2006","03","20",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, Rod. Almadina/Coaraci, ca. 5Km.","-39.269167","-14.705833",NA,NA,NA,NA,NA,NA,NA,"39W16'9","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:21:43-03","CEPLAC","CEPEC","85444","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","J. G. Jardim","2484","2000","01","17",NA,"Brasil","Bahia","JUSSARÍ","Entrada ca. 7,5Km na Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Laranjeira-brava",NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"214","2020-07-23 12:21:43-03","CEPLAC","CEPEC","3426","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","R. S. Pinheiro","65","1967","11","09",NA,"Brasil","Bahia","BELMONTE","Itapebí, Rod. p/ Sta. Maria Eterna.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"30/12/1999",NA,NA,NA,NA,NA
"215","2020-07-23 12:21:43-03","CEPLAC","CEPEC","22359","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum",NA,"J. R. Pirani","L. A. Mattos-Silva","1210","1996","11","08",NA,"Brasil","Bahia","ILHÉUS","Faz. Cururupitanga. Km 3 do ramal liga Olivença/Vila Brasil, a esquerda.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"28/02/2002",NA,NA,NA,NA,NA
"216","2009-11-26 13:55:37-02","INPA","INPAW","7081","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.",NA,"Rodrigues, W.A.","10293","1981","04","11",NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-09-22 13:49:03-03","USP","SPFW","1781","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","J.R. Pirani 2001","Pirani, J.R. Marcato, A.C.; Soffiatti, P.","4858","2001","01","25",NA,"Brasil","Mato Grosso do Sul","Bodoquena",NA,"-56.630806","-20.680778","380","380",NA,"Unicata. Voucher para química",NA,NA,NA,"56º37'50,9''W","20º40'50,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-07-02 15:56:38-03","UEM","HUEM","23033","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.)Sw.","L.M.Garcia","L.M.Garcia","458","2011","01","23",NA,"Brasil","Paraná","Maringá","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","-51.856406","-23.337097","442","442",NA,"arbórea, 3,5m de altura; botões florais coloração bege.; Floresta Estacional Semidecidual","HUEM000012408",NA,NA,"-51.856406","-23.337097","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2016-08-23 09:45:57-03","NHMLondon","NHM-LONDON-BOT","BM000798312","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Engl.) Reynel","Jose Rubens Pirani; b.1958; Pirani","Eduard Friedrich Poeppig; b.1798; d.1868; Poepp.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"juniperinum",NA,"-53.08982","-10.773109","1991",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype","NHMUK:ecatalogue:4990689"
"220","2019-11-01 15:10:08-03","UnB","UB","199945","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Antunes, EC; Antunes, LL","143","2012","03","23","Southern America","Brasil","Mato Grosso","Comodoro",NA,"-42.35","-13.773611",NA,NA,NA,"Flor amarela; Ombrófila",NA,NA,NA,"-42.35","-13.773611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:10:08-03","UnB","UB","214727","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Paixão, JL; Macêdo, TP","1925","2013","05","25","Southern America","Brasil","Bahia","Uruçuca","Parque Estadual da Serra do Conduru, trilha principal do parque","-39.034167","-14.340278","60","500",NA,"Material para estudos anatomicos. Projeto Ontogênese, ultraestrutura e histoquímica das estruturas secretoras foliares de Zanthoxylum nemorale; Árvore ca. 10-15m de altura. Folha discolores brilhantes estéril.; Vegetação primária",NA,NA,NA,"-39.034167","-14.340278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:10:08-03","UnB","UB","165349","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Belém, RP; Magalhães, M","560","1965","03","25","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau, CEPLAC, CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Arbusto de 3m; frutos verdes.",NA,NA,NA,NA,NA,"2000","07","61245","auto",NA,NA,NA,NA,NA,NA,NA
"223","2019-03-19 18:18:43-03","UFMT","UFMT","9507","S","Plantae",NA,NA,"Rutaceae","Fagara","acreana","Fagara acreana","K.Krause","Rosa, N.A.","Rosa, N.A.","4109","1981","04","09",NA,"Brasil","Pará","Tucuruí","Margem direita da rodovia Tucuruí - Repartimento, km 16.","-49.6725006103516","-3.76610994338989",NA,NA,NA,"Árvore de 16 m x 40 cm de circ. Folhas com cheiro ativo de lima. Flores brancas, anteras pardas. Coleção de madeira. Flores muito visitadas por heliconinhas.; Capoeira de terra firme e mata perturbada, solo argila amarela.",NA,NA,NA,NA,NA,"1981",NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:18:49-03","IBt","SP","2280","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Campos Novaes, J","522",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP048873",NA,"SP048873",NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:18:49-03","IBt","SP","266284","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Pl. doada por José de Campos Novaes.",NA,NA,NA,NA,NA,NA,"SP048874",NA,"SP048874",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:18:49-03","IBt","SP","78960","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Kuhlmann, M","1561","1947","11","17",NA,"Brasil","São Paulo","Pinhal","Fazenda Boa Vista.",NA,NA,NA,NA,NA,NA,"SP048872",NA,"SP048872",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:18:49-03","IBt","SP","2053","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Campos Novaes, J","990",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048871",NA,"SP048871",NA,NA,"2002","05","23900","auto",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:18:49-03","IBt","SP","428","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","Pirani, JR","Campos Novaes, J","CGG3800","1895","12","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP008356","juniperinum","SP008356",NA,NA,"1997",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 09:25:10-03","IBt","SP","153277","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Gibbs, PE; et al.","4028","1976","11","23",NA,"Brasil","São Paulo","Campinas","Nativo à beira de mata na Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048868",NA,"SP048868",NA,NA,"2002",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:18:49-03","IBt","SP","153278","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Leitão Filho, HF; Shepherd, GJ","4014","1977","11","23",NA,"Brasil","São Paulo","Campinas","Sub-distrito de Barão Geraldo. Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048867",NA,"SP048867",NA,NA,"2002","05","23900","auto",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:18:49-03","IBt","SP","14546","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Leme, P","218",NA,NA,NA,NA,"Brasil","São Paulo","Engenheiro Coelho",NA,"-47.2099990844727","-22.4799995422363",NA,NA,NA,NA,"SP048869",NA,"SP048869",NA,NA,"2002","05","12461","auto",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:18:49-03","IBt","SP","24555","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Hunger, M","312",NA,NA,NA,NA,"Brasil","São Paulo","Rio Claro","Mato da Fqz. St° Antonio.","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"SP048870",NA,"SP048870",NA,NA,"2002","05","21773","auto",NA,NA,NA,NA,NA,NA,NA
