"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1603","2020-08-20 14:56:10-03","UFSC","FLOR","43206","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Garcia, F.C.P.","Cavalcanti, D.C.","195","1996","02","25","Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Aeronáutica, EEAR.","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"FLOR0043206",NA,"árvore, flor botões florais e flores brancas, Fruto Imaturo, e avermelhados, 10m altura","1996","08",NA,NA,NA,NA,NA,"Fabales","27040","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1604","2020-01-31 10:38:14-03","IFAM","EAFM","13040","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Peltophorum","dubium","Peltophorum dubium","Taub."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","63","2014","07","09","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,NA,"2014","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2021-03-04 15:43:22-03","IF","SPSF","00441","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J.B.Baitello","J.M. Vasconcelos","25","1943","01","01","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2012","10","09","América do Sul",NA,NA,"Magnoliophyta","Fabales","15425","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1606","2021-03-04 15:43:22-03","IF","SPSF","14477","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"M.K.Itoman","24","1991","05","07","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","29186","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1607","2021-03-04 15:43:22-03","IF","SPSF","14476","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"M.K.Itoman","8","1991","01","14","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","29186","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1608","2021-03-04 15:43:22-03","IF","SPSF","14475","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"M.K.Itoman","12","1991","01","22","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","29186","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1609","2021-03-04 15:43:22-03","IF","SPSF","09148","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"C.A.T. de Lucca","920","1985","03","21","Brasil","SP","Jose Bonifacio",NA,"-49.6800003051758","-21.0499992370605",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","36198","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1610","2021-03-04 15:43:22-03","IF","SPSF","06495","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"E.Amaral","176",NA,NA,NA,"Brasil","SP","Jundiaí","Quilombo","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","17840","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1611","2021-03-04 15:43:22-03","IF","SPSF","03767","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"D.Bento Pickel",NA,"1950","12","12","Brasil","SP","Pirassununga","Sítio Bom Retiro","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","24621","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1612","2021-03-04 15:43:22-03","IF","SPSF","05636","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","02","17","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1613","2021-03-04 15:43:22-03","IF","SPSF","40618","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J.Y.Tamashiro","A.C.Sanches & E.Pimentel & E.Oliveira","12","1994","06","04","Brasil","SP","Teodoro Sampaio","Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: Árvore 8m, frutos maduros marrons.&nf;Nome popular: canafístula; GEOGRAFIA: Trilha do Morro.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1614","2021-03-04 15:43:22-03","IF","SPSF","11693","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"J.A.Pastore","A.L.K.M. Albernaz",NA,"1987","11","16","Brasil","SP","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com flores amarelas.&nf;Nome popular: guarucaia; GEOGRAFIA: Na Sede;","1988","01","30","América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1615","2021-03-04 15:43:22-03","IF","SPSF","23237","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"H.H.Faria","116","1992","01","17","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1616","2021-03-04 15:43:22-03","IF","SPSF","11545","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"A.L.K.M. Albernaz",NA,"1987","11","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1617","2021-03-04 15:43:22-03","IF","SPSF","31125","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.R.Guillaumon",NA,"2003","01","11","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Guaruja&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1618","2021-03-04 15:43:22-03","IF","SPSF","38942","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R.Cielo-Filho","J. B. Baitello & R.Cielo-Filho & O. T. Aguiar","1961","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7375","-23.51",NA,NA,"630","630",NA,NA,"COLETA: 15m, flores amarelas em botão. Nome popular: guarucaia.; GEOGRAFIA: Grevilea.;","2007","12","17","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1619","2021-03-04 15:43:22-03","IF","SPSF","47916","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R.Cielo-Filho","R.Cielo-Filho & J.N. Oliveiras","1228","2013","11","01","Brasil","PR","Matelândia",NA,"-53.887222","-25.353333",NA,NA,"530","530",NA,NA,"COLETA: Árvore, 5m, fruto antigo; GEOGRAFIA: Mata da antiga Fazenda Leão, floresta estacional semidecidual, regeneração com 15 anos, borda da mata;","2013","11","01","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1620","2021-03-04 15:43:22-03","IF","SPSF","49081","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"R.M.G. Konopczyk & R. Morais & T.A. Ribeiro",NA,"2013","01","15","Brasil","SP","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.435278","-21.853889",NA,NA,"530","530",NA,NA,"COLETA: Árvore com 22m de altura; flores amarelas.; GEOGRAFIA: Várzea do Rio Mogi Guaçu.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1621","2021-03-04 15:43:22-03","IF","SPSF","49205","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R.Cielo-Filho","R.Cielo-Filho & F. Periotto","1563","2014","11","07","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.963056","-25.3",NA,NA,"375","375",NA,NA,"COLETA: árvore, 10m, flor amarela.; GEOGRAFIA: árvore, 10m, flor amarela.;","2014","11","13","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1622","2021-03-04 15:43:22-03","IF","SPSF","49532","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","G.A.D.C.Franco","R.Cielo-Filho","1639","2015","02","04","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.982778","-25.249722",NA,NA,"550","550",NA,NA,"COLETA: Árvore, 6m de altura, fruto imaturo verde-ferrugíneo.;","2015","04","16","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1623","2021-03-04 15:43:22-03","IF","SPSF","50300","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R.R.Rodrigues","A.V.Scatigna & L.S.Correa & M.M.T.Cota & D.S.Gissi & D.M.Silva & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","820","2015","06","30","Brasil","SP","Nova Odessa","Instituto de Zootecnia","-47.288889","-22.759444",NA,NA,"600","600",NA,NA,"COLETA: Árvore, ca. 6m. Frutos maduros cor marrom.; GEOGRAFIA: Borda de fragmento de Floresta Estacional Semidecidual degradada.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1624","2021-03-04 15:43:22-03","IF","SPSF","00649","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J.B.Baitello","J.M. Vasconcelos","87","1944","05","20","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2012","10","09","América do Sul",NA,NA,"Magnoliophyta","Fabales","15425","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1625","2021-03-04 15:43:22-03","IF","SPSF","28504","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"C.G.Perri",NA,"1987","03","22","Brasil","PR","Londrina","bosqueI","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","63728","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1626","2021-03-04 15:43:22-03","IF","SPSF","03778","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"L.Assis",NA,"1950","12","19","Brasil","SP","Piracicaba","escola agricola","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","44778","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1627","2021-03-04 15:43:22-03","IF","SPSF","07817","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"J.B.Baitello","J.B.Baitello",NA,"1985","02","01","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: canafistula &nf;Árvore com flores amarelas.; GEOGRAFIA: Próximo ao Viveiro de Mudas.;","1985","02","01","América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1628","2021-03-04 15:43:22-03","IF","SPSF","00393","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"M.Koscinski","176","1938","10","10","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1629","2021-03-04 15:43:22-03","IF","SPSF","17879","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.B.Baitello","746","1994","12","08","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1630","2021-03-04 15:43:22-03","IF","SPSF","13565","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"E.C.Fonseca",NA,"1989","01","12","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1631","2021-03-04 15:43:22-03","IF","SPSF","09744","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"O.T. Aguiar","165","1986","02","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1632","2021-03-04 15:43:22-03","IF","SPSF","09732","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.B.Baitello","176","1986","02","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1633","2021-03-04 15:43:22-03","IF","SPSF","29267","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.R.Guillaumon",NA,"2002","02","13","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Guaruja&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1634","2021-03-04 15:43:22-03","IF","SPSF","31132","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"J.R.Guillaumon",NA,"2003","01","11","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Guaruja&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1635","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Pernambuco",NA,"in sylvis Catingas prov. Pernambuco",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Blanchet, JS","2659",NA,NA,NA,"Brazil","Bahia",NA,"in Serra Jacobina prov. Bahia",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Claussen, P","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov Minas Geraes frequens",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2017-09-11 16:27:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"?","s.n.",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","Cuiabá, in prov. Mato Grosso prope Ciuaba","-56.083333","-15.583333","-56.083333","-15.583333",NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov Minas Geraes frequens",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Gardner, G","1279","1838",NA,NA,"Brazil",NA,NA,"ad Rio S. Francisco prov. Alagoas",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Glaziou, AFM","2551",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"haud rara in prov. Rio de Janeiro e gr. ad Campos novos etc.",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"haud rara in prov. Rio de Janeiro e gr. ad Campos novos etc.",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Silva Manso, ALP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"ad Rio Atibaia in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov Minas Geraes frequens",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov Minas Geraes frequens",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Widgren, JF","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"haud rara in prov. Rio de Janeiro e gr. ad Campos novos etc.",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"haud rara in prov. Rio de Janeiro e gr. ad Campos novos etc.",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Martius, CFP","Herb. Fl.1154",NA,NA,NA,"Brazil","São Paulo",NA,"ad Rio Atibaia in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Burchell, WJ","1700","1826","01","26","Brazil","Rio de Janeiro","Rio de Janeiro","Morro da Ladira","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P15P2N0020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2021-02-08 12:42:15-03","UFRGS","ICN","122496","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Miotto, STS","1995","2002","01","11","Brasil","RS","Cachoeira do Sul","BR 290 Km 275 em direção a São Gabriel","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00016000","ICN00016000",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2021-02-08 12:42:15-03","UFRGS","ICN","142885","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Burkart, A","Klein, RM","5381","1964","03","04","Brasil","SC","Águas de Chapecó",NA,"-52.9866981506348","-27.0702991485596",NA,NA,"400","400","ICN00015876","ICN00015876","HBR; Árvore de 35 m de altura; fruto imaturo: verde.; Mata.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"14648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1652","2021-02-08 12:42:15-03","UFRGS","ICN","082771","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Sobral, M","Sobral, M; Silva, LAM","5878",NA,NA,NA,"Brasil","BA","Maracás","Afloramento rochoso, 6kmSW da cidade","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,"ICN00015881","ICN00015881","Árvore, 8 - 10 m alt., flores amarelas, frutos imaturos; Em caatinga nos arredores do afloramento",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1653","2021-02-08 12:42:15-03","UFRGS","ICN","015574","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Dutra, J","1574",NA,NA,NA,"Brasil","RS","Erechim","Marcelino Ramos","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"ICN00015884","ICN00015884",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
