"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"143","2019-11-13 11:29:38-03","USP","SPF","104587","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Kallunki, JA","621","1995","02","17",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00104587",NA,NA,"Kallunki, JA","São Pedro da Aldeia",NA,"-42.15","-22.816667","400","400","-42.15","-22.816667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:29:38-03","USP","SPF","198911","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Farág, PRC","270","1996","12","06",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00198911",NA,NA,"Farney, C","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:29:38-03","USP","SPF","200739","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Farney, C","4061","2000","04","14",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00200739",NA,NA,"Farney, C","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"2004","07","25964","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:29:38-03","USP","SPF","200740","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Farney, C","4066","2000","04","14",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00200740",NA,NA,"Farney, C","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"2004","07","25964","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:29:38-03","USP","SPF","200733","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Lobão, AQ","214","1997","01","27",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00200733",NA,NA,"Farney, C","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"2008","05","40069","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:29:38-03","USP","SPF","113238","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Sucre, D","8760","1972","03","28",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00113238",NA,NA,"Lima, RB","Rio de Janeiro","Serra do Barata","-43.2075004577637","-22.9027996063232","100","130",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:29:38-03","USP","SPF","200736","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Farney, C","4459","2001","12","03",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00200736",NA,NA,"Farney, C","São Pedro da Aldeia","Serra de Sapiatiba","-42.1027984619141","-22.8391990661621","280","300",NA,NA,"2004","07","20879","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-12-09 10:46:14-03","UFSJ","HUFSJ","4244","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Chagas; Silva, F das; Soares-Silva, LH","1387","1988","11","21",NA,"Brasil","Paraná",NA,"Árvore com 3,5m de altura; botões florais e flores esverdeadas. Frutos jovens.","HUFSJ004244",NA,NA,"Rossetto, EF","Porto Rico","Ilha Mutum.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2012",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 17:30:31-03","UEM","HUEM","20158","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Rosa, GS; Almeida, CG; J.M.Garcia; K.Kawakita; L.M.Garcia; Rodrigues, S","152","2011","04","11",NA,"Brasil","Mato Grosso do Sul",NA,"Arvoreta, cerca de 3m de altura; flores brancacentas; frutos imaturos coloração verde e maturos nigráceos; área alagada.","HUEM000024509",NA,NA,NA,"Batayporã","rio Paraná, ilha Mutum, ressaco do Pau Véio, margem direita.","-53.2531","-22.747433","240","240","-53.2531","-22.747433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-04 17:30:31-03","UEM","HUEM","22909","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Bento Fernandes, CE; J.M.Garcia; Pacifco, RB; Pulzatto, MM","145","2012","04","11",NA,"Brasil","Paraná",NA,"Arbórea, cerca de 6m de altura; botões florais coloração verde, flores coloração bege; frutos imaturos coloração verde, maturos coloração marrom; na margem.","HUEM000024511",NA,NA,"Ma.C.Souza","Porto Rico","rio Paraná, ilha Mutum, ressaco do Manezinho, margem esquerda","-53.350114","-22.779689","205","205","-53.350114","-22.779689","2012","05",NA,NA,NA,NA,"03",NA,NA,NA,NA
"153","2020-11-04 17:30:31-03","UEM","HUEM","2371","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Ma.C.Souza","458","1992","04","11",NA,"Brasil","Paraná",NA,"Arbórea, cerca de 8m de altura.","HUEM000024504",NA,NA,"J.Y. Tamashiro","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.317272","-22.789133",NA,NA,"-53.317272","-22.789133","1993","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 17:30:31-03","UEM","HUEM","26153","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","97","2013","05","21",NA,"Brasil","Paraná",NA,"Arbusto, cerca de 6 m de altura. Frutos imaturos verdes.","HUEM000024514",NA,NA,"Romagnolo, MB; Colombo, CS","Porto Rico","rio Paraná, ilha Mutum, ressaco do Pau Véio, entrada do ressaco.","-53.259917","-22.749278","231","231","-53.259917","-22.749278","2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 17:30:32-03","UEM","HUEM","26683","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Bento Fernandes, CE; Rosado; Pulzatto, MM; Pacifico, RB; S.Rodrigues","288","2013","05","23",NA,"Brasil","Mato Grosso do Sul",NA,"Arbórea, cerca de 3 m de altura. Flores coloração amarelo claro. Frutos imaturos coloração verde.","HUEM000024513",NA,NA,"Romagnolo, MB; Colombo, CS","Batayporã","rio Baía, lagoa do Arroz","-53.130722","-22.558278","242","242","-53.130722","-22.558278","2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 17:30:32-03","UEM","HUEM","3142","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","A.C.Carrito","28","1994","03",NA,NA,"Brasil","Paraná",NA,"Frequente.; Arbórea, flor de coloração creme, fruto imaturo.; Solo seco sujeito a alagamento.","HUEM000024512",NA,NA,"Ma.C.Souza","Porto Rico","rio Paraná, ilha Mutum","-53.288611","-22.758056",NA,NA,"-53.288611","-22.758056","1994","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-17 17:07:18-03","UEM","HUEM","34660","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Milaneze-Gutierre, MA","1572","2018","11","13",NA,"Brasil","Paraná",NA,"Árvore, aproximadamente 3,0m de altura. Flores verdes; frutos imaturos verdes.","HUEM000019880","HUEM000019880",NA,"G.A. Dettke","Maringá","Campus Sede UEM., Ao lado do bloco B33.","-51.935444","-23.406917",NA,NA,"-51.935444","-23.406917","2020","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 17:30:32-03","UEM","HUEM","3561","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","M.B. Romagnolo","118","1996","05","30",NA,"Brasil","Mato Grosso do Sul",NA,"Material vegetativo; arbórea.","HUEM000024510",NA,NA,"Ma.C.Souza-Stevaux","Taquarussu","Rio Paraná, Margem direita (área 2).","-53.387908","-22.810169",NA,NA,"-53.387908","-22.810169","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 17:30:32-03","UEM","HUEM","3578","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","M.B. Romagnolo","135","1996","03","30",NA,"Brasil","Mato Grosso do Sul",NA,"Material vegetativo; arbórea.","HUEM000024508",NA,NA,"Ma.C.Souza-Stevaux","Taquarussu","Rio Paraná, Margem direita (área 3).","-53.387908","-22.810169",NA,NA,"-53.387908","-22.810169","1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 17:30:32-03","UEM","HUEM","3996","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","M.B. Romagnolo","187","1996","03","30",NA,"Brasil","Mato Grosso do Sul",NA,"Material vegetativo; arbórea.","HUEM000024507",NA,NA,NA,"Taquarussu","Rio Paraná, Margem direita (área 3).","-53.387908","-22.810169",NA,NA,"-53.387908","-22.810169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 17:30:32-03","UEM","HUEM","7952","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Ma.C.Souza","3027","1994","04","29",NA,"Brasil","Mato Grosso do Sul",NA,"Arbórea, solo seco.","HUEM000024506",NA,NA,"Ma.C.Souza","Taquarussu","Rio Baia","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"1994","04","63482","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 17:30:32-03","UEM","HUEM","36136","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Milaneze-Gutierre M.A.","2091","2020","08","05",NA,"Brasil","Paraná",NA,"Árvore aproximadamente 4,0m de altura. Flores coloração esverdeadas.","HUEM000027684",NA,NA,"Dettke G.A.","Maringá","Universidade Estadual de Maringá, Campus sede, bloco O33, Museu Dinâmico Interdisciplinar-MUDI.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"2020","08","19250","auto",NA,NA,"05",NA,NA,NA,NA
"163","2020-11-04 17:30:31-03","UEM","HUEM","1229","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","S.F.Lolis","29","1988","05","10",NA,"Brasil","Paraná",NA,"Arbórea. Flores esverdeadas. Sem perfume. Acima de 3,0m de altura.","HUEM000024515",NA,NA,NA,"Porto Rico","rio Paraná","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 17:30:31-03","UEM","HUEM","1128","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","P.H.Lustosa","05","1988","01","21",NA,"Brasil","Paraná",NA,"Arvoreta. Flores coloração creme. Perfumadas. Visitadas por insetos, principalmente abelhas.","HUEM000024519",NA,NA,NA,"Porto Rico","rio Paraná, Ilha de Porto Rico.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 17:30:31-03","UEM","HUEM","14653","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","K.K.Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","820","2008","07","03",NA,"Brasil","Paraná",NA,"Arvoreta, cerca de 2,0m de altura. Frutos coloração verde. Ocorre na margem da lagoa.","HUEM000024516",NA,NA,"Ma.C. Souza","Porto Rico","rio Paraná, Ilha Porto Rico, lagoa Jenipapo, margem esquerda.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2009","03","18063","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 17:30:31-03","UEM","HUEM","15809","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","K.Kawakita; C.G.de Almeida; V.C.Harthman; S.Rodrigues; G.S.Rosa","1040","2009","05","06",NA,"Brasil","Paraná",NA,"Arvoreta, cerca de 5,0m de altura. Frutos coloração verde.","HUEM000024517",NA,NA,"K.Kawakita","Porto Rico","rio Paraná, Ilha Porto Rico, margem esquerda. Solo alagado, próximo à lagoa Figueira.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2009","11","18063","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 17:30:32-03","UEM","HUEM","7939","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Ma.C.Souza","3026","1994","04","28",NA,"Brasil","Paraná",NA,"Arbóreo, solo seco sujeito a alagamento.","HUEM000024505",NA,NA,NA,"Porto Rico","rio Paraná, margem esquerda","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 17:30:32-03","UEM","HUEM","3062","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Ma.C.Souza-Stevaux","106","1992","12","12",NA,"Brasil","Paraná",NA,"Flor branca, botões verdes.","HUEM000024503",NA,NA,"Ma.C.Souza-Stevaux","Porto Rico","rio Paraná, mata do Araldo, parcela 01","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 17:30:31-03","UEM","HUEM","12827","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","449","2006","04","30",NA,"Brasil","Paraná",NA,"árvore; até 5 m de altura; flores axiliares creme; presença de espinhos.","HUEM000010849","HUEM000010849",NA,"Ma.C.Souza","Querência do Norte","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Lagoa do Pateiro.","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"2015","08","31834","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 17:30:31-03","UEM","HUEM","15668","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","L.F.Vianna; K.K.Kita; V.C.Harthman; Z.Marchetti; S.Rodrigues; Ma.C.Souza","11","2008","03","25",NA,"Brasil","Paraná",NA,"Arvoreta. Flores coloração verde. Pendente sobre o leito do rio.","HUEM000024518",NA,NA,"Ma.C. Souza","São Pedro do Paraná","Rio Paraná, Margem esquerda, jusante do Porto de Areia.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"2008","03","25063","auto",NA,NA,NA,NA,NA,NA,NA
"171","2016-08-23 11:00:09-03","NHMLondon","NHM-LONDON-BOT","BM000838509","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Reissek) M.C.Johnst.","Richard Spruce; b.1817; d.1893; Spruce","1604","1851","06",NA,NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/76fee16eab47cd6ac389466e960a03f6a08a6113/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Marshall Conring Johnston; b.1930; M.C.Johnst.",NA,NA,"-53.08982","-10.773109",NA,NA,"-53.08982","-10.773109","1967",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:4992647"
"172","2020-11-12 17:02:57-03","UEL","FUEL","8727","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Francisco das Chagas e Silva; Soares-Silva, LH","1387","1988","11","21",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Rossetto, EFS","Porto Rico","Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2012",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:08:33-03","UnB","UB","211193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BPT14","2012","10","09","Southern America","Brasil","Goiás",NA,"Árvore, 6m. Espinhos no caule; Mata ciliar. Solo areno-argiloso",NA,NA,NA,"Proença, CEB","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225","478","478","-50.078611","-17.7225","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-08-24 20:07:00-03","UFMT","UFMT","8778","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reiss) M.C. Johnston","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1189","1992","11","24",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto 2m de altura. Flores creme-esverdeadas, ramos com espinhos.",NA,NA,"latifolia","Cordeiro, I.","Bataguaçu","Mata das margens do Rio Pardo.","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-04 15:45:55-03","IF","SPSF","50359","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Francisco das Chagas e Silva & L.H.Soares e Silva","1387","1988","11","21","América do Sul","Brasil","PR",NA,"COLETA: Árvore. 3,5m. Botão floral e flores esverdeadas. Frutos jovens verdes.;",NA,NA,NA,"E.F.S.Rossetto","Porto Rico","Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:17:23-03","IBt","SP","491508","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Baez, C; et al.","334","2015","12","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Pinto, LJS","Miguel Pereira","APA do Rio Guandu, Sítio Bom sossego","-43.551389","-22.516944","168","212","-43.551389","-22.516944","2016","09",NA,NA,NA,NA,"14",NA,NA,NA,NA
"177","2020-06-04 11:03:56-03","IBt","SP","270217","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Cordeiro, I","1189","1992","11","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"Bataguassu",NA,"-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-05-07 17:16:19-03","IBt","SP","267959","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Fróes, RL","24360","1949","06","09",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,"Marabá",NA,"-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-06-04 11:03:56-03","IBt","SP","270209","S","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Catharino, ELM","1869","1992","11","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Castilho",NA,"-51.4799995422363","-20.8700008392334",NA,NA,NA,NA,NA,NA,"37464","auto",NA,NA,NA,NA,NA,NA,NA
