"","family","species","threat"
"4123","OXALIDACEAE","Oxalis cytisoides","LC"
"4124","OXALIDACEAE","Oxalis diamantinae","CR"
"4125","OXALIDACEAE","Oxalis doceana","CR"
"4126","OXALIDACEAE","Oxalis hedysarifolia","LC"
"4127","OXALIDACEAE","Oxalis hyalotricha","EN"
"4128","OXALIDACEAE","Oxalis impatiens","EN"
"4129","OXALIDACEAE","Oxalis kuhlmannii","CR"
"4130","OXALIDACEAE","Oxalis mandioccana","VU"
"4131","OXALIDACEAE","Oxalis neuwiedii","LC"
"4132","OXALIDACEAE","Oxalis niederleinii","LC"
"4133","OXALIDACEAE","Oxalis paranaensis","CR"
"4134","OXALIDACEAE","Oxalis praetexta","EN"
"4135","OXALIDACEAE","Oxalis pretoensis","DD"
"4136","OXALIDACEAE","Oxalis rhombeo-ovata","LC"
"4137","OXALIDACEAE","Oxalis sellowii","NT"
"4138","OXALIDACEAE","Oxalis umbraticola","LC"
"4139","OXALIDACEAE","Oxalis veadeirosensis","DD"
"4140","PALLAVICINIACEAE","Jensenia difformis","EN"
"4141","PALLAVICINIACEAE","Pallavicinia lyellii","LC"
"4142","PASSIFLORACEAE","Passiflora actinia","LC"
"4143","PASSIFLORACEAE","Passiflora amethystina","LC"
"4144","PASSIFLORACEAE","Passiflora campanulata","LC"
"4145","PASSIFLORACEAE","Passiflora edulis","LC"
"4146","PASSIFLORACEAE","Passiflora eichleriana","LC"
"4147","PASSIFLORACEAE","Passiflora elegans","NT"
"4148","PASSIFLORACEAE","Passiflora hatschbachii","EN"
"4149","PASSIFLORACEAE","Passiflora hypoglauca","EN"
"4150","PASSIFLORACEAE","Passiflora imbeana","EN"
"4151","PASSIFLORACEAE","Passiflora ischnoclada","CR"
"4152","PASSIFLORACEAE","Passiflora malacophylla","LC"
"4153","PASSIFLORACEAE","Passiflora margaritae","EN"
"4154","PASSIFLORACEAE","Passiflora miersii","LC"
"4155","PASSIFLORACEAE","Passiflora mucugeana","EN"
"4156","PASSIFLORACEAE","Passiflora organensis","LC"
"4157","PASSIFLORACEAE","Passiflora racemosa","LC"
"4158","PASSIFLORACEAE","Passiflora saccoi","DD"
"4159","PASSIFLORACEAE","Passiflora setulosa","EN"
"4160","PASSIFLORACEAE","Passiflora tricuspis","LC"
"4161","PASSIFLORACEAE","Passiflora urubiciensis","EN"
"4162","PELLIACEAE","Noteroclada confluens","LC"
"4163","PENTAPHYLACACEAE","Ternstroemia brasiliensis","LC"
"4164","PENTAPHYLACACEAE","Ternstroemia cuneifolia","VU"
"4165","PHYLLANTHACEAE","Margaritaria nobilis","LC"
"4166","PHYLLANTHACEAE","Phyllanthus angustissimus","LC"
"4167","PHYLLANTHACEAE","Phyllanthus choretroides","LC"
"4168","PHYLLANTHACEAE","Phyllanthus claussenii","LC"
"4169","PHYLLANTHACEAE","Phyllanthus gladiatus","VU"
"4170","PHYLLANTHACEAE","Phyllanthus retroflexus","VU"
"4171","PHYLLANTHACEAE","Phyllanthus rosellus","LC"
"4172","PHYLLANTHACEAE","Savia dictyocarpa","LC"
"4173","PHYTOLACCACEAE","Microtea bahiensis","EN"
"4174","PHYTOLACCACEAE","Microtea maypurensis","LC"
"4175","PHYTOLACCACEAE","Microtea papilosa","VU"
"4176","PHYTOLACCACEAE","Microtea scabrida","LC"
"4177","PHYTOLACCACEAE","Seguieria americana","LC"
"4178","PHYTOLACCACEAE","Seguieria langsdorffii","LC"
"4179","PHYTOLACCACEAE","Trichostigma octandrum","LC"
"4180","PICRAMNIACEAE","Picramnia coccinea","EN"
"4181","PICRAMNIACEAE","Picramnia parvifolia","LC"
"4182","PICRAMNIACEAE","Picramnia sellowii","LC"
"4183","PIPERACEAE","Ottonia sampaioi","DD"
"4184","PIPERACEAE","Peperomia adsurgens","DD"
"4185","PIPERACEAE","Peperomia apiahyensis","DD"
"4186","PIPERACEAE","Peperomia clivicola","LC"
"4187","PIPERACEAE","Peperomia cooperi","DD"
"4188","PIPERACEAE","Peperomia cordigera","VU"
"4189","PIPERACEAE","Peperomia diaphanoides","LC"
"4190","PIPERACEAE","Peperomia distachya","DD"
"4191","PIPERACEAE","Peperomia emarginella","LC"
"4192","PIPERACEAE","Peperomia gardneriana","LC"
"4193","PIPERACEAE","Peperomia gracilis","EN"
"4194","PIPERACEAE","Peperomia guarujana","CR"
"4195","PIPERACEAE","Peperomia hemmendorffii","EN"
"4196","PIPERACEAE","Peperomia hernandiaefolia","LC"
"4197","PIPERACEAE","Peperomia hydrocotyloides","NT"
"4198","PIPERACEAE","Peperomia itatiaiana","EN"
"4199","PIPERACEAE","Peperomia loefgrenii","EN"
"4200","PIPERACEAE","Peperomia loxensis","LC"
"4201","PIPERACEAE","Peperomia lyman-smithii","LC"
"4202","PIPERACEAE","Peperomia mandioccana","LC"
"4203","PIPERACEAE","Peperomia mosenii","NT"
"4204","PIPERACEAE","Peperomia nitida","LC"
"4205","PIPERACEAE","Peperomia oreophila","LC"
"4206","PIPERACEAE","Peperomia pellucida","LC"
"4207","PIPERACEAE","Peperomia pseudoestrellensis","LC"
"4208","PIPERACEAE","Peperomia psilostachya","LC"
"4209","PIPERACEAE","Peperomia quadrifolia","LC"
"4210","PIPERACEAE","Peperomia regelii","DD"
"4211","PIPERACEAE","Peperomia riparia","DD"
"4212","PIPERACEAE","Peperomia rizzinii","LC"
"4213","PIPERACEAE","Peperomia rostulatiformis","EN"
"4214","PIPERACEAE","Peperomia rufispica","CR"
"4215","PIPERACEAE","Peperomia schwackei","LC"
"4216","PIPERACEAE","Peperomia serpens","LC"
"4217","PIPERACEAE","Peperomia suboppositifolia","EN"
"4218","PIPERACEAE","Peperomia subrubrispica","LC"
"4219","PIPERACEAE","Peperomia trinervis","LC"
"4220","PIPERACEAE","Peperomia turbinata","LC"
"4221","PIPERACEAE","Peperomia velloziana","LC"
"4222","PIPERACEAE","Peperomia warmingii","NT"
"4223","PIPERACEAE","Piper abbadianum","DD"
"4224","PIPERACEAE","Piper abutiloides","LC"
"4225","PIPERACEAE","Piper alnoides","LC"
"4226","PIPERACEAE","Piper amparoense","EN"
"4227","PIPERACEAE","Piper anostachyum","EN"
"4228","PIPERACEAE","Piper barretoi","EN"
"4229","PIPERACEAE","Piper bennettianum","VU"
"4230","PIPERACEAE","Piper carautensei","EN"
"4231","PIPERACEAE","Piper casteloense","EN"
"4232","PIPERACEAE","Piper corintoanum","LC"
"4233","PIPERACEAE","Piper crassistilum","DD"
"4234","PIPERACEAE","Piper duartei","VU"
"4235","PIPERACEAE","Piper edwallii","EN"
"4236","PIPERACEAE","Piper flavicans","NT"
"4237","PIPERACEAE","Piper fuligineum","LC"
"4238","PIPERACEAE","Piper hatschbachii","CR"
"4239","PIPERACEAE","Piper hayneanum","LC"
"4240","PIPERACEAE","Piper hoehnei","EN"
"4241","PIPERACEAE","Piper juliflorum","EN"
"4242","PIPERACEAE","Piper kuhlmannii","VU"
"4243","PIPERACEAE","Piper laevicarpum","EN"
"4244","PIPERACEAE","Piper lanceolatum","NT"
"4245","PIPERACEAE","Piper loefgrenii","VU"
"4246","PIPERACEAE","Piper macedoi","LC"
"4247","PIPERACEAE","Piper oblancifolium","EN"
"4248","PIPERACEAE","Piper obliquum","LC"
"4249","PIPERACEAE","Piper piritubanum","EN"
"4250","PIPERACEAE","Piper pubisubmarginalum","LC"
"4251","PIPERACEAE","Piper rioense","EN"
"4252","PIPERACEAE","Piper sampaioi","CR"
"4253","PIPERACEAE","Piper scabrellum","EN"
"4254","PIPERACEAE","Piper scutifolium","NT"
"4255","PIPERACEAE","Piper sprengelianum","NT"
"4256","PIPERACEAE","Piper subcinereum","LC"
"4257","PIPERACEAE","Piper subrugosum","DD"
"4258","PIPERACEAE","Piper tectoniifolium","LC"
"4259","PIPERACEAE","Piper truncatum","LC"
"4260","PIPERACEAE","Piper vaginans","DD"
"4261","PIPERACEAE","Piper velutinibaccum","DD"
"4262","PIPERACEAE","Piper vicosanum","LC"
"4263","PIPERACEAE","Piper viminifolium","LC"
"4264","PIPERACEAE","Piper xylosteoides","LC"
"4265","PLAGIOCHILACEAE","Plagiochila boryana","EN"
"4266","PLAGIOGYRIACEAE","Plagiogyria fialhoi","LC"
"4267","PLANTAGINACEAE","Achetaria caparaoense","CR"
"4268","PLANTAGINACEAE","Achetaria latifolia","CR"
"4269","PLANTAGINACEAE","Angelonia alternifolia","CR"
"4270","PLANTAGINACEAE","Angelonia crassifolia","NT"
"4271","PLANTAGINACEAE","Angelonia eriostachys","NT"
"4272","PLANTAGINACEAE","Angelonia integerrima","LC"
"4273","PLANTAGINACEAE","Angelonia pratensis","EN"
"4274","PLANTAGINACEAE","Bacopa cochlearia","EN"
"4275","PLANTAGINACEAE","Bacopa congesta","LC"
"4276","PLANTAGINACEAE","Ildefonsia bibracteata","CR"
"4277","PLANTAGINACEAE","Mecardonia grandiflora","NT"
"4278","PLANTAGINACEAE","Philcoxia minensis","EN"
"4279","PLANTAGINACEAE","Plantago australis","LC"
"4280","PLANTAGINACEAE","Plantago catharinea","NT"
"4281","PLANTAGINACEAE","Plantago commersoniana","LC"
"4282","PLANTAGINACEAE","Plantago guilleminiana","LC"
"4283","PLANTAGINACEAE","Plantago turficola","EN"
"4284","PLANTAGINACEAE","Stemodia harleyi","VU"
"4285","PLANTAGINACEAE","Stemodia hyptoides","VU"
"4286","POACEAE","Acroceras excavatum","DD"
"4287","POACEAE","Acroceras fluminense","LC"
"4288","POACEAE","Agenium leptocladum","LC"
"4289","POACEAE","Agrostis lenis","VU"
"4290","POACEAE","Agrostis longiberbis","EN"
"4291","POACEAE","Agrostis ramboi","CR"
"4292","POACEAE","Altoparadisium chapadense","CR"
"4293","POACEAE","Andropogon campestris","DD"
"4294","POACEAE","Andropogon carinatus","LC"
"4295","POACEAE","Andropogon glaucophyllus","EN"
"4296","POACEAE","Andropogon hypogynus","LC"
"4297","POACEAE","Anomochloa marantoidea","EN"
"4298","POACEAE","Anthaenantiopsis fiebrigii","CR"
"4299","POACEAE","Apoclada simplex","EN"
"4300","POACEAE","Aristida brasiliensis","EN"
"4301","POACEAE","Aristida constricta","CR"
"4302","POACEAE","Aristida laevis","LC"
"4303","POACEAE","Aristida oligospira","LC"
"4304","POACEAE","Aristida sanctae-luciae","DD"
"4305","POACEAE","Arthropogon villosus","LC"
"4306","POACEAE","Arthropogon xerachne","CR"
"4307","POACEAE","Arundinella deppeana","VU"
"4308","POACEAE","Aulonemia aristulata","LC"
"4309","POACEAE","Aulonemia effusa","LC"
"4310","POACEAE","Aulonemia ulei","EN"
"4311","POACEAE","Axonopus aureus","LC"
"4312","POACEAE","Axonopus carajasensis","EN"
"4313","POACEAE","Axonopus chrysoblepharis","LC"
"4314","POACEAE","Axonopus comans","LC"
"4315","POACEAE","Axonopus complanatus","LC"
"4316","POACEAE","Axonopus fastigiatus","VU"
"4317","POACEAE","Axonopus grandifolius","VU"
"4318","POACEAE","Axonopus monticola","EN"
"4319","POACEAE","Axonopus pressus","LC"
"4320","POACEAE","Axonopus ramboi","EN"
"4321","POACEAE","Axonopus uninodis","CR"
"4322","POACEAE","Bothriochloa laguroides","VU"
"4323","POACEAE","Briza brasiliensis","EN"
"4324","POACEAE","Briza itatiaiae","EN"
"4325","POACEAE","Briza juergensii","LC"
"4326","POACEAE","Briza parodiana","CR"
"4327","POACEAE","Briza scabra","EN"
"4328","POACEAE","Canastra aristella","LC"
"4329","POACEAE","Canastra lanceolata","CR"
"4330","POACEAE","Chusquea attenuata","EN"
"4331","POACEAE","Chusquea baculifera","CR"
"4332","POACEAE","Chusquea erecta","EN"
"4333","POACEAE","Chusquea heterophylla","EN"
"4334","POACEAE","Chusquea pinifolia","LC"
"4335","POACEAE","Chusquea pulchella","EN"
"4336","POACEAE","Chusquea tenuiglumis","CR"
"4337","POACEAE","Colanthelia macrostachya","EN"
"4338","POACEAE","Cryptochloa capillata","LC"
"4339","POACEAE","Ctenium brevispicatum","LC"
"4340","POACEAE","Ctenium cirrhosum","DD"
"4341","POACEAE","Danthonia cirrata","EN"
"4342","POACEAE","Deschampsia caespitosa","EN"
"4343","POACEAE","Diandrolyra tatianae","EN"
"4344","POACEAE","Dichanthelium aequivaginatum","NT"
"4345","POACEAE","Dichanthelium assurgens","NT"
"4346","POACEAE","Dichanthelium congestum","DD"
"4347","POACEAE","Dichanthelium sendulskyii","DD"
"4348","POACEAE","Dichanthelium surrectum","LC"
"4349","POACEAE","Digitaria chaseae","DD"
"4350","POACEAE","Digitaria corynotricha","LC"
"4351","POACEAE","Digitaria neesiana","EN"
"4352","POACEAE","Digitaria pampinosa","EN"
"4353","POACEAE","Eragrostis neesii","LC"
"4354","POACEAE","Erianthecium bulbosum","CR"
"4355","POACEAE","Eriochrysis filiformis","LC"
"4356","POACEAE","Filgueirasia cannavieira","DD"
"4357","POACEAE","Glaziophyton mirabile","EN"
"4358","POACEAE","Guadua magna","CR"
"4359","POACEAE","Gymnopogon burchellii","LC"
"4360","POACEAE","Gymnopogon doellii","CR"
"4361","POACEAE","Hymenachne donacifolia","LC"
"4362","POACEAE","Hymenachne pernambucensis","LC"
"4363","POACEAE","Ichnanthus bambusiflorus","LC"
"4364","POACEAE","Leersia ligularis","VU"
"4365","POACEAE","Lithachne horizontalis","EN"
"4366","POACEAE","Loudetia flammida","LC"
"4367","POACEAE","Luziola brasiliensis","VU"
"4368","POACEAE","Melica arzivencoi","EN"
"4369","POACEAE","Merostachys abadiana","CR"
"4370","POACEAE","Merostachys burmanii","EN"
"4371","POACEAE","Merostachys caucaiana","CR"
"4372","POACEAE","Merostachys neesii","DD"
"4373","POACEAE","Merostachys scandens","CR"
"4374","POACEAE","Merostachys skvortzovii","LC"
"4375","POACEAE","Mesosetum alatum","EN"
"4376","POACEAE","Mesosetum ferrugineum","LC"
"4377","POACEAE","Mesosetum longiaristatum","EN"
"4378","POACEAE","Olyra fasciculata","LC"
"4379","POACEAE","Olyra latispicula","CR"
"4380","POACEAE","Ophiochloa bryoides","CR"
"4381","POACEAE","Ophiochloa hydrolithica","CR"
"4382","POACEAE","Otachyrium piligerum","EN"
"4383","POACEAE","Panicum brachystachyum","CR"
"4384","POACEAE","Panicum condensatum","LC"
"4385","POACEAE","Panicum ephemeroides","DD"
"4386","POACEAE","Panicum gouinii","LC"
"4387","POACEAE","Panicum hylaeicum","LC"
"4388","POACEAE","Panicum noterophilum","EN"
"4389","POACEAE","Panicum nutabundum","DD"
"4390","POACEAE","Panicum pedersenii","LC"
"4391","POACEAE","Pariana carvalhoi","CR"
"4392","POACEAE","Paspalum biaristatum","CR"
"4393","POACEAE","Paspalum brachytrichum","NT"
"4394","POACEAE","Paspalum burmanii","DD"
"4395","POACEAE","Paspalum cachimboense","DD"
"4396","POACEAE","Paspalum filgueirasii","DD"
"4397","POACEAE","Paspalum longiaristatum","VU"
"4398","POACEAE","Paspalum petrense","EN"
"4399","POACEAE","Paspalum vallsii","DD"
"4400","POACEAE","Pharus latifolius","LC"
"4401","POACEAE","Piptochaetium alpinum","EN"
"4402","POACEAE","Piptochaetium palustre","CR"
"4403","POACEAE","Piptochaetium ruprechtianum","LC"
"4404","POACEAE","Poa bradei","EN"
"4405","POACEAE","Poa reitzii","EN"
"4406","POACEAE","Raddia angustifolia","CR"
"4407","POACEAE","Raddia distichophylla","EN"
"4408","POACEAE","Raddiella esenbeckii","LC"
"4409","POACEAE","Reitzia smithii","VU"
"4410","POACEAE","Rheochloa scabrifolia","DD"
"4411","POACEAE","Rupichloa acuminata","DD"
"4412","POACEAE","Schizachyrium scabriflorum","EN"
"4413","POACEAE","Setaria parviflora var. pilosissima","CR"
"4414","POACEAE","Setaria paucifolia","LC"
"4415","POACEAE","Setaria stolonifera","CR"
"4416","POACEAE","Setaria tenacissima","LC"
"4417","POACEAE","Sorghastrum stipoides","LC"
"4418","POACEAE","Sporobolus adustus","LC"
"4419","POACEAE","Sporobolus apiculatus","EN"
"4420","POACEAE","Sporobolus camporum","LC"
"4421","POACEAE","Sporobolus hians","CR"
"4422","POACEAE","Sporobolus paucifolius","DD"
"4423","POACEAE","Streptochaeta spicata","LC"
"4424","POACEAE","Streptostachys lanciflora","DD"
"4425","POACEAE","Sucrea maculata","EN"
"4426","POACEAE","Sucrea sampaiana","EN"
"4427","POACEAE","Thrasyopsis juergensii","EN"
"4428","POACEAE","Thrasyopsis repanda","EN"
"4429","POACEAE","Triraphis devia","EN"
"4430","POACEAE","Zizaniopsis bonariensis","EN"
"4431","PODOCARPACEAE","Podocarpus acuminatus","DD"
"4432","PODOCARPACEAE","Podocarpus aracensis","LC"
"4433","PODOCARPACEAE","Podocarpus barretoi","CR"
"4434","PODOCARPACEAE","Podocarpus brasiliensis","VU"
"4435","PODOCARPACEAE","Podocarpus lambertii","LC"
"4436","PODOCARPACEAE","Podocarpus sellowii","LC"
"4437","PODOCARPACEAE","Retrophyllum piresii","DD"
"4438","PODOSTEMACEAE","Apinagia riedelii","LC"
"4439","PODOSTEMACEAE","Castelnavia multipartita","LC"
"4440","PODOSTEMACEAE","Mourera fluviatilis","LC"
"4441","PODOSTEMACEAE","Mourera weddelliana","VU"
"4442","PODOSTEMACEAE","Podostemum distichum","LC"
"4443","PODOSTEMACEAE","Podostemum muelleri","LC"
"4444","PODOSTEMACEAE","Podostemum ovatum","EN"
"4445","PODOSTEMACEAE","Podostemum rutifolium","VU"
"4446","PODOSTEMACEAE","Podostemum saldanhanum","CR"
"4447","PODOSTEMACEAE","Podostemum scaturiginum","LC"
"4448","PODOSTEMACEAE","Podostemum weddellianum","LC"
"4449","POLYGALACEAE","Acanthocladus brasiliensis","LC"
"4450","POLYGALACEAE","Acanthocladus pulcherrimus","NT"
"4451","POLYGALACEAE","Acanthocladus santosii","NT"
"4452","POLYGALACEAE","Asemeia marquesiana","EN"
"4453","POLYGALACEAE","Asemeia pohliana","CR"
"4454","POLYGALACEAE","Polygala apparicioi","EN"
"4455","POLYGALACEAE","Polygala asperuloides","LC"
"4456","POLYGALACEAE","Polygala bevilacquai","CR"
"4457","POLYGALACEAE","Polygala brasiliensis","LC"
"4458","POLYGALACEAE","Polygala fendleri","LC"
"4459","POLYGALACEAE","Polygala franchetii","EN"
"4460","POLYGALACEAE","Polygala galioides","LC"
"4461","POLYGALACEAE","Polygala grazielae","CR"
"4462","POLYGALACEAE","Polygala irwinii","NT"
"4463","POLYGALACEAE","Polygala juncea","EN"
"4464","POLYGALACEAE","Polygala malmeana","EN"
"4465","POLYGALACEAE","Polygala molluginifolia","LC"
"4466","POLYGALACEAE","Polygala moquiniana","NT"
"4467","POLYGALACEAE","Polygala nudicaulis","LC"
"4468","POLYGALACEAE","Polygala patens","EN"
"4469","POLYGALACEAE","Polygala pseudocoriacea","CR"
"4470","POLYGALACEAE","Polygala pseudoerica","EN"
"4471","POLYGALACEAE","Polygala pulchella","LC"
"4472","POLYGALACEAE","Polygala pumila","NT"
"4473","POLYGALACEAE","Polygala sabulosa","NT"
"4474","POLYGALACEAE","Polygala selaginoides","EN"
"4475","POLYGALACEAE","Polygala stephaniana","EN"
"4476","POLYGALACEAE","Polygala suganumae","CR"
"4477","POLYGALACEAE","Polygala tamariscea","VU"
"4478","POLYGALACEAE","Polygala trifurcata","EN"
"4479","POLYGALACEAE","Polygala vollii","EN"
"4480","POLYGALACEAE","Securidaca acuminata","DD"
"4481","POLYGONACEAE","Coccoloba cereifera","EN"
"4482","POLYPODIACEAE","Campyloneurum decurrens","LC"
"4483","POLYPODIACEAE","Ceradenia capillaris","VU"
"4484","POLYPODIACEAE","Ceradenia glaziovii","EN"
"4485","POLYPODIACEAE","Ceradenia warmingii","CR"
"4486","POLYPODIACEAE","Grammitis fluminensis","EN"
"4487","POLYPODIACEAE","Lellingeria brasiliensis","VU"
"4488","POLYPODIACEAE","Lellingeria itatimensis","CR"
"4489","POLYPODIACEAE","Lellingeria limula","CR"
"4490","POLYPODIACEAE","Lellingeria pumila","CR"
"4491","POLYPODIACEAE","Lellingeria suspensa","LC"
"4492","POLYPODIACEAE","Lellingeria tamandarei","EN"
"4493","POLYPODIACEAE","Melpomene peruviana","LC"
"4494","POLYPODIACEAE","Microgramma crispata","LC"
"4495","POLYPODIACEAE","Micropolypodium perpusillum","EN"
"4496","POLYPODIACEAE","Pecluma hoehnii","CR"
"4497","POLYPODIACEAE","Pecluma imbeana","CR"
"4498","POLYPODIACEAE","Pecluma insularis","CR"
"4499","POLYPODIACEAE","Pecluma truncorum","LC"
"4500","POLYPODIACEAE","Pleopeltis alborufula","EN"
"4501","POLYPODIACEAE","Pleopeltis monoides","EN"
"4502","POLYPODIACEAE","Pleopeltis trindadensis","CR"
"4503","POLYPODIACEAE","Terpsichore chrysleri","LC"
"4504","POLYPODIACEAE","Terpsichore semihirsuta","EN"
"4505","POLYPODIACEAE","Terpsichore senilis","CR"
"4506","POLYPODIACEAE","Terpsichore taxifolia","EN"
"4507","POLYPODIACEAE","Zygophlebia longipilosa","LC"
"4508","POLYTRICHACEAE","Itatiella ulei","NT"
"4509","PONTEDERIACEAE","Heteranthera limosa","LC"
"4510","PONTEDERIACEAE","Heteranthera rotundifolia","LC"
"4511","PONTEDERIACEAE","Heteranthera zosterifolia","LC"
"4512","PORTULACACEAE","Portulaca halimoides","LC"
"4513","PORTULACACEAE","Portulaca hatschbachii","EN"
"4514","POTAMOGETONACEAE","Zannichellia palustris","DD"
"4515","POTTIACEAE","Erythrophyllastrum andinum","DD"
"4516","POTTIACEAE","Leptodontium wallisii","VU"
"4517","PRIMULACEAE","Myrsine cipoensis","DD"
"4518","PROTEACEAE","Euplassa cantareirae","EN"
"4519","PROTEACEAE","Euplassa incana","VU"
"4520","PROTEACEAE","Euplassa nebularis","EN"
"4521","PROTEACEAE","Euplassa semicostata","EN"
"4522","PROTEACEAE","Panopsis multiflora","EN"
"4523","PROTEACEAE","Panopsis rubescens","LC"
"4524","PROTEACEAE","Roupala asplenioides","EN"
"4525","PROTEACEAE","Roupala sculpta","VU"
"4526","PTERIDACEAE","Adiantum diphyllum","CR"
"4527","PTERIDACEAE","Adiantum discolor","EN"
"4528","PTERIDACEAE","Adiantum mynsseniae","EN"
"4529","PTERIDACEAE","Adiantum papillosum","EN"
"4530","PTERIDACEAE","Adiantum tetragonum","EN"
"4531","PTERIDACEAE","Anetium citrifolium","LC"
"4532","PTERIDACEAE","Cheilanthes goyazensis","NT"
"4533","PTERIDACEAE","Cheilanthes incisa","EN"
"4534","PTERIDACEAE","Cheilanthes juergensii","EN"
"4535","PTERIDACEAE","Cheilanthes regnelliana","EN"
"4536","PTERIDACEAE","Doryopteris crenulans","DD"
"4537","PTERIDACEAE","Doryopteris itatiaiensis","EN"
"4538","PTERIDACEAE","Doryopteris lomariacea","LC"
"4539","PTERIDACEAE","Doryopteris paradoxa","VU"
"4540","PTERIDACEAE","Doryopteris quinquelobata","CR"
"4541","PTERIDACEAE","Doryopteris rediviva","VU"
"4542","PTERIDACEAE","Doryopteris rosenstockii","EN"
"4543","PTERIDACEAE","Doryopteris rufa","EN"
"4544","PTERIDACEAE","Doryopteris subsimplex","EN"
"4545","PTERIDACEAE","Doryopteris tijucana","EN"
"4546","PTERIDACEAE","Doryopteris trilobata","EN"
"4547","PTERIDACEAE","Eriosorus biardii","EN"
"4548","PTERIDACEAE","Eriosorus cheilanthoides","EN"
"4549","PTERIDACEAE","Eriosorus insignis","EN"
"4550","PTERIDACEAE","Eriosorus rufescens","CR"
"4551","PTERIDACEAE","Jamesonia brasiliensis","EN"
"4552","PTERIDACEAE","Pellaea cymbiformis","EN"
"4553","PTERIDACEAE","Pellaea gleichenioides","EN"
"4554","PTERIDACEAE","Polytaenium feei","DD"
"4555","PTERIDACEAE","Pteris congesta","EN"
"4556","PTERIDACEAE","Pteris limae","CR"
"4557","QUIINACEAE","Quiina magallano-gomesii","DD"
"4558","QUILLAJACEAE","Quillaja brasiliensis","EN"
"4559","RANUNCULACEAE","Anemone decapetala","LC"
"4560","RANUNCULACEAE","Anemone sellowii","LC"
"4561","RANUNCULACEAE","Clematis campestris","LC"
"4562","RANUNCULACEAE","Ranunculus flagelliformis","LC"
"4563","RHABDODENDRACEAE","Rhabdodendron gardneranum","DD"
"4564","RHACOCARPACEAE","Rhacocarpus inermis","LC"
"4565","RHAMNACEAE","Colletia exserta","EN"
"4566","RHAMNACEAE","Colletia paradoxa","EN"
"4567","RHAMNACEAE","Colubrina glandulosa","LC"
"4568","RHAMNACEAE","Colubrina retusa","LC"
"4569","RHAMNACEAE","Condalia buxifolia","EN"
"4570","RHAMNACEAE","Crumenaria choretroides","LC"
"4571","RHAMNACEAE","Crumenaria polygaloides","LC"
"4572","RHAMNACEAE","Discaria americana","VU"
"4573","RHAMNACEAE","Gouania blanchetiana","LC"
"4574","RHAMNACEAE","Gouania corylifolia","VU"
"4575","RHAMNACEAE","Gouania inornata","EN"
"4576","RHAMNACEAE","Gouania ulmifolia","LC"
"4577","RHAMNACEAE","Reissekia smilacina","LC"
"4578","RHAMNACEAE","Rhamnidium glabrum","VU"
"4579","RHAMNACEAE","Rhamnus sphaerosperma var. pubescens","LC"
"4580","RHAMNACEAE","Scutia arenicola","EN"
"4581","RHIZOPHORACEAE","Paradrypetes ilicifolia","NT"
"4582","RICCIACEAE","Riccia ridleyi","CR"
"4583","RICCIACEAE","Riccia squamata","LC"
"4584","ROSACEAE","Agrimonia parviflora","DD"
"4585","ROSACEAE","Margyricarpus pinnatus","LC"
"4586","RUBIACEAE","Alseis involuta","VU"
"4587","RUBIACEAE","Bathysa australis","LC"
"4588","RUBIACEAE","Bathysa cuspidata","LC"
"4589","RUBIACEAE","Borreria amapaensis","DD"
"4590","RUBIACEAE","Borreria burchellii","DD"
"4591","RUBIACEAE","Borreria gracillima","NT"
"4592","RUBIACEAE","Borreria guimaraesensis","DD"
"4593","RUBIACEAE","Borreria irwiniana","DD"
"4594","RUBIACEAE","Borreria paulista","VU"
"4595","RUBIACEAE","Borreria pulchristipula","DD"
"4596","RUBIACEAE","Borreria remota","LC"
"4597","RUBIACEAE","Borreria rosmarinifolia","DD"
"4598","RUBIACEAE","Borreria tocantinsiana","DD"
"4599","RUBIACEAE","Bradea anomala","CR"
"4600","RUBIACEAE","Bradea bicornuta","CR"
"4601","RUBIACEAE","Bradea borrerioides","EN"
"4602","RUBIACEAE","Bradea kuhlmanni","DD"
"4603","RUBIACEAE","Bradea montana","CR"
"4604","RUBIACEAE","Carapichea ipecacuanha","VU"
"4605","RUBIACEAE","Chomelia modesta","CR"
"4606","RUBIACEAE","Coussarea bocainae","EN"
"4607","RUBIACEAE","Coussarea hydrangeifolia","LC"
"4608","RUBIACEAE","Coussarea nodosa","LC"
"4609","RUBIACEAE","Declieuxia cordigera","LC"
"4610","RUBIACEAE","Declieuxia fruticosa","LC"
"4611","RUBIACEAE","Declieuxia oenanthoides","LC"
"4612","RUBIACEAE","Diodella sarmentosa","LC"
"4613","RUBIACEAE","Diodia macrophylla","DD"
"4614","RUBIACEAE","Erithalis insularis","CR"
"4615","RUBIACEAE","Faramea bahiensis","VU"
"4616","RUBIACEAE","Faramea coerulea","NT"
"4617","RUBIACEAE","Faramea monantha","LC"
"4618","RUBIACEAE","Faramea paratiensis","EN"
"4619","RUBIACEAE","Galianthe cymosa","NT"
"4620","RUBIACEAE","Galianthe elegans","VU"
"4621","RUBIACEAE","Galianthe macedoi","EN"
"4622","RUBIACEAE","Galianthe matogrossiana","DD"
"4623","RUBIACEAE","Galianthe peruviana","LC"
"4624","RUBIACEAE","Galianthe pseudopeciolata","NT"
"4625","RUBIACEAE","Galianthe souzae","EN"
"4626","RUBIACEAE","Galianthe vaginata","EN"
"4627","RUBIACEAE","Galium diphyllum","CR"
"4628","RUBIACEAE","Galium equisetoides","LC"
