"","threat.status","search.str"
"3678","VU","Neocabreria malachophylla"
"3679","EN","Neogardneria murrayana"
"3680","NT","Neomarica glauca"
"3681","LC","Neomarica humilis"
"3682","NT","Neomarica longifolia"
"3683","LC","Neomarica sabinei"
"3684","LC","Neomarica sabinii"
"3685","NT","Neomarica silvestris"
"3686","VU","Neomitranthes amblymitra"
"3687","DD","Neomitranthes capivariensis"
"3688","VU","Neomitranthes cordifolia"
"3689","LC","Neomitranthes gemballae"
"3690","LC","Neomitranthes glomerata"
"3691","EN","Neomitranthes gracilis"
"3692","EN","Neomitranthes langsdorffii"
"3693","LC","Neomitranthes obscura"
"3694","EN","Neomitranthes obtusa"
"3695","EN","Neomitranthes pedicellata"
"3696","DD","Neomitranthes pereireana"
"3697","EN","Neomitranthes stictophylla"
"3698","CR","Neoregelia angustibracteolata"
"3699","LC","Neoregelia bahiana"
"3700","DD","Neoregelia binotii"
"3701","CR","Neoregelia brownii"
"3702","LC","Neoregelia burle-marxii"
"3703","LC","Neoregelia burlemarxii"
"3704","DD","Neoregelia capixaba"
"3705","NT","Neoregelia compacta"
"3706","LC","Neoregelia cruenta"
"3707","DD","Neoregelia doeringiana"
"3708","DD","Neoregelia guttata"
"3709","EN","Neoregelia hoehneana"
"3710","EN","Neoregelia inexspectata"
"3711","VU","Neoregelia leprosa"
"3712","DD","Neoregelia lilliputiana"
"3713","EN","Neoregelia menescalii"
"3714","VU","Neoregelia oligantha"
"3715","NT","Neoregelia pascoaliana"
"3716","EN","Neoregelia paulistana"
"3717","EN","Neoregelia pernambucana"
"3718","EN","Neoregelia ruschii"
"3719","EN","Neoregelia sanguinea"
"3720","LC","Neoregelia sarmentosa"
"3721","DD","Neoregelia zaslawskyi"
"3722","DD","Neoregelia zonata"
"3723","CR","Nephradenia filipes"
"3724","VU","Neptunia pubescens"
"3725","VU","Nicotiana mutabilis"
"3726","LC","Nidularium amazonicum"
"3727","EN","Nidularium atalaiaense"
"3728","EN","Nidularium azureum"
"3729","EN","Nidularium bocainense"
"3730","EN","Nidularium corallinum"
"3731","CR","Nidularium ferrugineum"
"3732","LC","Nidularium innocentii"
"3733","EN","Nidularium itatiaiae"
"3734","EN","Nidularium jonesianum"
"3735","EN","Nidularium kautskyanum"
"3736","CR","Nidularium mangaratibense"
"3737","NT","Nidularium marigoi"
"3738","VU","Nidularium minutum"
"3739","EN","Nidularium organense"
"3740","VU","Nidularium rosulatum"
"3741","VU","Nidularium serratum"
"3742","VU","Nidularium utriculosum"
"3743","LC","Niedenzuella poeppigiana"
"3744","CR","Nierembergia pinifolia"
"3745","LC","Noteroclada confluens"
"3746","EN","Nothochilus coccineus"
"3747","EN","Noticastrum hatschbachii"
"3748","EN","Noticastrum malmei"
"3749","EN","Noticastrum psammophilum"
"3750","LC","Notothylas breutelii"
"3751","EN","Notylia microchila"
"3752","CR","Nycticalanthus speciosus"
"3753","CR","Ocellochloa brachystachya"
"3754","LC","Ocimum nudicaule"
"3755","LC","Ocimum ovatum"
"3756","NT","Ocotea aciphylla"
"3757","EN","Ocotea basicordatifolia"
"3758","EN","Ocotea beulahiae"
"3759","VU","Ocotea beyrichii"
"3760","LC","Ocotea bicolor"
"3761","EN","Ocotea bragai"
"3762","VU","Ocotea catharinensis"
"3763","VU","Ocotea confertiflora"
"3764","EN","Ocotea cryptocarpa"
"3765","NT","Ocotea curucutuensis"
"3766","NT","Ocotea cymbarum"
"3767","LC|LC","Ocotea daphnifolia"
"3768","EN","Ocotea felix"
"3769","NT","Ocotea frondosa"
"3770","LC","Ocotea lancifolia"
"3771","NT","Ocotea langsdorffii"
"3772","LC","Ocotea laxa"
"3773","LC","Ocotea lobbii"
"3774","VU","Ocotea mosenii"
"3775","LC","Ocotea nectandrifolia"
"3776","LC","Ocotea nunesiana"
"3777","EN","Ocotea odorifera"
"3778","LC","Ocotea percoriacea"
"3779","NT","Ocotea polyantha"
"3780","LC","Ocotea pomaderroides"
"3781","EN","Ocotea porosa"
"3782","NT","Ocotea puberula"
"3783","LC","Ocotea pulchella"
"3784","EN","Ocotea serrana"
"3785","LC","Ocotea silvestris"
"3786","EN","Ocotea tabacifolia"
"3787","LC","Ocotea tristis"
"3788","LC|LC","Ocotea vaccinioides"
"3789","EN","Octomeria alexandri"
"3790","VU","Octomeria chamaeleptotes"
"3791","DD","Octomeria decumbens"
"3792","LC","Octomeria diaphana"
"3793","NT","Octomeria estrellensis"
"3794","VU","Octomeria geraensis"
"3795","VU","Octomeria hatschbachii"
"3796","EN","Octomeria hoehnei"
"3797","EN","Octomeria lichenicola"
"3798","NT","Octomeria praestans"
"3799","LC","Octomeria rotundiglossa"
"3800","NT","Octomeria sancti-angeli"
"3801","VU","Octomeria truncicola"
"3802","LC","Octomeria warmingii"
"3803","EN","Octomeria wawrae"
"3804","CR","Octomeria wilsoniana"
"3805","LC","Odontocarya vitis"
"3806","EN","Odontonema dissitiflorum"
"3807","LC","Oleandra articulata"
"3808","LC","Olyra fasciculata"
"3809","CR","Olyra latispicula"
"3810","EN","Oocephalus argyrophyllus"
"3811","VU","Oocephalus hagei"
"3812","EN","Oocephalus halimifolius"
"3813","EN","Oocephalus niveus"
"3814","EN","Oocephalus nubicola"
"3815","CR","Oocephalus piranii"
"3816","EN","Oocephalus silvinae"
"3817","LC","Operculina alata"
"3818","LC","Operculina hamiltonii"
"3819","LC","Operculina macrocarpa"
"3820","CR","Ophiochloa bryoides"
"3821","CR","Ophiochloa hydrolithica"
"3822","LC","Ophioglossum palmatum"
"3823","LC","Ophryosporus freyreysii"
"3824","LC","Opuntia monacantha"
"3825","LC","Oreopanax capitatus"
"3826","LC","Oreopanax fulvus"
"3827","EN","Ormopteris cymbiformis"
"3828","EN","Ormopteris gleichenioides"
"3829","LC","Ornithocephalus myrticola"
"3830","LC","Ornithophora radicans"
"3831","DD","Orthochilus ruwenzoriensis"
"3832","EN","Orthophytum amoenum"
"3833","EN","Orthophytum duartei"
"3834","DD","Orthophytum estevesii"
"3835","VU","Orthophytum foliosum"
"3836","EN","Orthophytum fosterianum"
"3837","EN","Orthophytum grossiorum"
"3838","CR","Orthophytum humile"
"3839","EN","Orthophytum magalhaesii"
"3840","VU","Orthophytum mello-barretoi"
"3841","EN","Orthophytum schulzianum"
"3842","CR","Orthophytum zanonii"
"3843","LC","Orthosia itatiaiensis"
"3844","EN","Oryctina eubrachioides"
"3845","EN","Oryctina subaphylla"
"3846","VU","Ossaea warmingiana"
"3847","EN","Otachyrium piligerum"
"3848","NT","Ottelia brasiliensis"
"3849","DD","Ottonia sampaioi"
"3850","EN","Ouratea acicularis"
"3851","LC","Ouratea cuspidata"
"3852","EN","Ouratea hatschbachii"
"3853","LC","Ouratea spectabilis"
"3854","CR","Oxalis arachnoidea"
"3855","DD","Oxalis areolata"
"3856","CR","Oxalis bela-vitoriae"
"3857","CR","Oxalis blackii"
"3858","CR","Oxalis clausenii"
"3859","LC","Oxalis cratensis"
"3860","LC","Oxalis cytisoides"
"3861","CR","Oxalis diamantinae"
"3862","CR","Oxalis doceana"
"3863","LC","Oxalis hedysarifolia"
"3864","EN","Oxalis hyalotricha"
"3865","EN","Oxalis impatiens"
"3866","CR","Oxalis kuhlmannii"
"3867","VU","Oxalis mandioccana"
"3868","LC","Oxalis neuwiedii"
"3869","LC","Oxalis niederleinii"
"3870","CR","Oxalis paranaensis"
"3871","EN","Oxalis praetexta"
"3872","DD","Oxalis pretoensis"
"3873","LC","Oxalis rhombeo-ovata"
"3874","NT","Oxalis sellowii"
"3875","LC","Oxalis umbraticola"
"3876","DD","Oxalis veadeirosensis"
"3877","LC","Oxandra reticulata"
"3878","NT","Oxypetalum arnnotianum"
"3879","NT","Oxypetalum arnottianum"
"3880","LC","Oxypetalum capitatum"
"3881","LC","Oxypetalum confusum"
"3882","CR","Oxypetalum cordifolium subsp. mexiae"
"3883","EN","Oxypetalum dusenii"
"3884","EN","Oxypetalum ekblomii"
"3885","EN","Oxypetalum glaziovii"
"3886","CR","Oxypetalum habrogynum"
"3887","EN","Oxypetalum helios"
"3888","EN","Oxypetalum leonii"
"3889","LC","Oxypetalum lineare"
"3890","CR","Oxypetalum mexiae"
"3891","DD","Oxypetalum pardense"
"3892","NT","Oxypetalum regnellii"
"3893","LC","Oxypetalum strictum"
"3894","LC","Oxypetalum warmingii"
"3895","EN","Pabstia jugosa"
"3896","CR","Pabstia schunkiana"
"3897","CR","Pabstia viridis"
"3898","EN","Pabstiella bacillaris"
"3899","LC","Pabstiella bradei"
"3900","VU","Pabstiella carinifera"
"3901","CR","Pabstiella castellensis"
"3902","EN","Pabstiella conspersa"
"3903","CR","Pabstiella garayi"
"3904","EN","Pabstiella lingua"
"3905","CR","Pabstiella ruschii"
"3906","EN","Pachystachys dubiosa"
"3907","VU","Paepalanthus albidus"
"3908","VU","Paepalanthus albo-tomentosus"
"3909","EN","Paepalanthus almasensis"
"3910","DD","Paepalanthus anamariae"
"3911","LC","Paepalanthus argenteus"
"3912","DD","Paepalanthus argenteus var. elatus"
"3913","CR","Paepalanthus ater"
"3914","VU","Paepalanthus aureus"
"3915","VU","Paepalanthus barbiger"
"3916","VU","Paepalanthus barbulatus"
"3917","DD","Paepalanthus bellus"
"3918","CR","Paepalanthus capixaba"
"3919","DD","Paepalanthus catharinae var. hatschbachii"
"3920","EN","Paepalanthus cinereus"
"3921","VU","Paepalanthus complanatus"
"3922","EN","Paepalanthus contasensis"
"3923","CR","Paepalanthus cordatus"
"3924","DD","Paepalanthus crinitus"
"3925","DD","Paepalanthus digitiformis"
"3926","EN","Paepalanthus echinoides"
"3927","VU","Paepalanthus erigeron"
"3928","DD","Paepalanthus extremensis"
"3929","DD","Paepalanthus garimpensis"
"3930","EN","Paepalanthus globulifer"
"3931","DD","Paepalanthus grao-mogolensis"
"3932","EN","Paepalanthus harleyi"
"3933","EN","Paepalanthus homomallus"
"3934","EN","Paepalanthus hydra"
"3935","EN","Paepalanthus inopinatus"
"3936","DD","Paepalanthus langsdorffii"
"3937","DD","Paepalanthus lepidus"
"3938","EN","Paepalanthus luetzelburgii"
"3939","EN","Paepalanthus macaheensis"
"3940","EN","Paepalanthus macaheesis"
"3941","LC","Paepalanthus obtusifolius"
"3942","VU","Paepalanthus pulvinatus"
"3943","EN","Paepalanthus revolutus"
"3944","DD","Paepalanthus rhizomatosus"
"3945","EN","Paepalanthus rupestris"
"3946","DD","Paepalanthus scytophyllus"
"3947","VU","Paepalanthus senaeanus"
"3948","VU","Paepalanthus stannardii"
"3949","EN","Paepalanthus stuetzelii"
"3950","EN","Paepalanthus superbus"
"3951","DD","Paepalanthus uncinatus"
"3952","NT","Paepalanthus urbanianus"
"3953","DD","Paepalanthus xiphophyllus"
"3954","VU","Pagamea harleyi"
"3955","EN","Palhinhaea bradei"
"3956","EN","Paliavana plumerioides"
"3957","LC","Paliavana tenuiflora"
"3958","VU","Paliavana werdermannii"
"3959","VU","Palicourea fulgens"
"3960","LC","Palicourea racemosa"
"3961","LC","Palicourea tetraphylla"
"3962","LC","Palicourea veterinariorum"
"3963","LC","Palicourea violacea"
"3964","LC","Pallavicinia lyellii"
"3965","EN","Pamphalea araucariophila"
"3966","EN","Pamphalea cardaminifolia"
"3967","CR","Pamphalea maxima"
"3968","CR","Pamphalea ramboi"
"3969","EN","Pamphalea smithii"
"3970","CR","Panicum brachystachyum"
"3971","LC","Panicum condensatum"
"3972","DD","Panicum ephemeroides"
"3973","LC","Panicum gouinii"
"3974","LC","Panicum hylaeicum"
"3975","EN","Panicum noterophilum"
"3976","DD","Panicum nutabundum"
"3977","LC","Panicum pedersenii"
"3978","EN","Panopsis multiflora"
"3979","LC","Panopsis rubescens"
"3980","EN","Panphalea araucariophila"
"3981","EN","Panphalea cardaminifolia"
"3982","CR","Panphalea maxima"
"3983","CR","Panphalea ramboi"
"3984","EN","Panphalea smithii"
"3985","EN","Paracromastigum dusenii"
"3986","NT","Paradrypetes ilicifolia"
"3987","EN","Paralychnophora atkinsiae"
"3988","EN|VU","Paralychnophora bicolor"
"3989","VU","Paralychnophora harleyi"
"3990","EN","Paralychnophora patriciana"
"3991","NT","Paralychnophora reflexoauriculata"
"3992","EN|VU","Paralychnophora santosii"
"3993","EN","Paratecoma peroba"
"3994","CR","Pariana carvalhoi"
"3995","CR","Parianella carvalhoi"
"3996","EN","Parinari brasiliensis"
"3997","DD","Parodia alacriportana"
"3998","DD","Parodia arnostiana"
"3999","DD","Parodia buiningii"
"4000","EN","Parodia concinna"
"4001","EN","Parodia crassigibba"
"4002","DD","Parodia curvispina"
"4003","EN","Parodia erinacea"
"4004","DD","Parodia haselbergii"
"4005","DD","Parodia haselbergii subsp. graessneri"
"4006","DD","Parodia herteri"
"4007","DD","Parodia horstii"
"4008","DD","Parodia leninghausii"
"4009","LC","Parodia linkii"
"4010","DD","Parodia magnifica"
"4011","EN","Parodia mammulosa"
"4012","DD","Parodia neohorstii"
"4013","LC","Parodia ottonis"
"4014","VU","Parodia oxycostata"
"4015","CR","Parodia rechensis"
"4016","DD","Parodia schumanniana"
"4017","EN","Parodia scopa"
"4018","CR","Paronychia fasciculata"
"4019","CR","Paspalum biaristatum"
"4020","NT","Paspalum brachytrichum"
"4021","DD","Paspalum burmanii"
"4022","DD","Paspalum cachimboense"
"4023","DD","Paspalum filgueirasii"
"4024","VU","Paspalum longiaristatum"
"4025","EN","Paspalum petrense"
"4026","EN","Paspalum rawitscheri"
"4027","EN","Paspalum repandum"
"4028","DD","Paspalum vallsii"
"4029","LC","Passiflora actinia"
"4030","LC","Passiflora amethystina"
"4031","LC","Passiflora campanulata"
"4032","LC","Passiflora edulis"
"4033","LC","Passiflora eichleriana"
"4034","NT","Passiflora elegans"
"4035","EN","Passiflora hatschbachii"
"4036","EN","Passiflora hypoglauca"
"4037","EN","Passiflora imbeana"
"4038","CR","Passiflora ischnoclada"
"4039","LC","Passiflora malacophylla"
"4040","EN","Passiflora margaritae"
"4041","LC","Passiflora miersii"
"4042","EN","Passiflora mucugeana"
"4043","LC","Passiflora organensis"
"4044","LC","Passiflora porophylla"
"4045","LC","Passiflora racemosa"
"4046","DD","Passiflora saccoi"
"4047","EN","Passiflora setulosa"
"4048","LC","Passiflora tricuspis"
"4049","EN","Passiflora urubiciensis"
"4050","EN","Paubrasilia echinata"
"4051","LC","Paullinia racemosa"
"4052","VU","Paullinia revoluta"
"4053","VU","Paullinia riodocensis"
"4054","LC","Paullinia uloptera"
"4055","EN","Pavonia almasana"
"4056","DD","Pavonia alnifolia"
"4057","LC","Pavonia biflora"
"4058","LC","Pavonia distinguenda"
"4059","LC","Pavonia garckeana"
"4060","VU","Pavonia grazielae"
"4061","LC","Pavonia hastata"
"4062","EN","Pavonia hatschbachii"
"4063","LC","Pavonia hexaphylla"
"4064","DD","Pavonia kleinii"
"4065","LC","Pavonia lanata"
"4066","LC","Pavonia multiflora"
"4067","LC","Pavonia reticulata"
"4068","EN","Pavonia spiciformis"
"4069","DD","Pavonia tricalycaris"
"4070","CR","Pecluma hoehnei"
"4071","CR","Pecluma hoehnii"
"4072","CR","Pecluma imbeana"
"4073","CR","Pecluma insularis"
"4074","LC","Pecluma truncorum"
"4075","EN","Peixotoa adenopoda"
"4076","CR","Peixotoa anadenanthera"
"4077","CR","Peixotoa andersonii"
"4078","CR","Peixotoa axillaris"
"4079","CR","Peixotoa bahiana"
"4080","EN","Peixotoa barnebyi"
"4081","EN","Peixotoa catarinensis"
"4082","EN","Peixotoa cipoana"
"4083","DD","Peixotoa gardneri"
"4084","LC","Peixotoa glabra"
"4085","CR","Peixotoa irwinii"
"4086","LC","Peixotoa jussieuana"
"4087","DD","Peixotoa octoflora"
"4088","VU","Peixotoa psilophylla"
"4089","DD","Pelexia laxa"
"4090","LC","Pelexia oestrifera"
"4091","LC","Pelexia orthosepala"
"4092","EN","Pellaea cymbiformis"
"4093","EN","Pellaea gleichenioides"
"4094","LC","Peltogyne confertiflora"
"4095","VU","Peltogyne maranhensis"
"4096","LC","Pentodon pentandrus"
"4097","DD","Peperomia adsurgens"
"4098","DD","Peperomia apiahyensis"
"4099","LC","Peperomia clivicola"
"4100","DD","Peperomia cooperi"
"4101","VU","Peperomia cordigera"
"4102","LC","Peperomia diaphanoides"
"4103","DD","Peperomia distachya"
"4104","LC","Peperomia emarginella"
"4105","LC","Peperomia gardneriana"
"4106","EN","Peperomia gracilis"
"4107","CR","Peperomia guarujana"
"4108","EN","Peperomia hemmendorffii"
"4109","LC","Peperomia hernandiaefolia"
"4110","LC","Peperomia hernandiifolia"
"4111","NT","Peperomia hydrocotyloides"
"4112","EN","Peperomia itatiaiana"
"4113","EN","Peperomia loefgrenii"
"4114","LC","Peperomia loxensis"
"4115","LC","Peperomia lyman-smithii"
"4116","LC","Peperomia mandioccana"
"4117","NT","Peperomia mosenii"
"4118","LC","Peperomia nitida"
"4119","LC","Peperomia oreophila"
"4120","LC","Peperomia pellucida"
"4121","LC","Peperomia pseudoestrellensis"
"4122","LC","Peperomia psilostachya"
"4123","LC","Peperomia quadrifolia"
"4124","DD","Peperomia regelii"
"4125","DD","Peperomia riparia"
"4126","LC","Peperomia rizzinii"
"4127","EN","Peperomia rostulatiformis"
"4128","CR","Peperomia rufispica"
"4129","LC","Peperomia schwackei"
"4130","LC","Peperomia serpens"
"4131","EN","Peperomia suboppositifolia"
"4132","LC","Peperomia subrubrispica"
"4133","LC","Peperomia trinervis"
"4134","LC","Peperomia turbinata"
"4135","LC","Peperomia velloziana"
"4136","NT","Peperomia warmingii"
"4137","LC","Peplonia adnata"
"4138","DD","Perebea rubra subsp. glabrifolia"
"4139","VU","Peregrina linearifolia"
"4140","LC","Pereskia aculeata"
"4141","VU","Pereskia aureiflora"
"4142","LC","Pereskia bahiensis"
"4143","LC","Pereskia grandifolia"
"4144","LC","Pereskia stenantha"
"4145","EN","Perezia eryngioides"
"4146","EN","Perezia multiflora"
"4147","VU","Peritassa longifolia"
"4148","CR","Peritassa sadleri"
"4149","CR","Persea glabra"
"4150","CR","Persea obovata"
"4151","EN","Persea pedunculosa"
"4152","DD","Persea punctata"
"4153","DD","Persea rigida"
"4154","NT","Persea rufotomentosa"
"4155","LC","Persea willdenovii"
"4156","DD","Petalostelma calcaratum"
"4157","EN","Petunia bonjardinensis"
"4158","EN","Petunia exserta"
"4159","EN","Petunia mantiqueirensis"
"4160","CR","Petunia reitzii"
"4161","CR","Petunia saxicola"
"4162","EN","Pfaffia argyrea"
"4163","LC","Pfaffia glabrata"
"4164","LC","Pfaffia glomerata"
"4165","LC","Pfaffia gnaphaloides"
"4166","LC","Pfaffia jubata"
"4167","VU","Pfaffia minarum"
"4168","LC","Pfaffia townsendii"
"4169","DD","Phanera grazielae"
"4170","LC","Phanera microstachya"
"4171","DD","Phanera smilacina"
"4172","LC","Pharus latifolius"
"4173","DD","Philcoxia goiasensis"
"4174","EN","Philcoxia minensis"
"4175","EN","Philodendron cipoense"
"4176","EN","Philodendron fragile"
"4177","NT","Philodendron hatschbachii"
"4178","LC","Philodendron missionum"
"4179","EN","Philodendron pachyphyllum"
"4180","EN","Philodendron rhizomatosum"
"4181","EN","Philodendron spiritus-sancti"
"4182","LC","Philodendron vargealtense"
"4183","EN","Phlegmariurus aqualupianus"
"4184","LC","Phlegmariurus biformis"
"4185","EN","Phlegmariurus christii"
"4186","LC","Phlegmariurus flexibilis"
"4187","LC","Phlegmariurus fontinaloides"
"4188","CR","Phlegmariurus hemleri"
"4189","LC","Phlegmariurus hexastichus"
"4190","EN","Phlegmariurus itambensis"
"4191","EN","Phlegmariurus martii"
"4192","EN","Phlegmariurus mollicomus"
"4193","EN","Phlegmariurus mooreanus"
"4194","EN","Phlegmariurus nudus"
"4195","LC","Phlegmariurus quadrifariatus"
"4196","CR","Phlegmariurus regnellii"
"4197","CR","Phlegmariurus ruber"
"4198","VU","Phlegmariurus sellowianus"
"4199","EN","Phlegmariurus taxifolius"
"4200","CR","Phlegmariurus treitubensis"
"4201","CR","Phoradendron anamariae"
"4202","EN","Phoradendron dimerostachys"
"4203","CR","Phoradendron dipterum"
"4204","CR","Phoradendron virens"
"4205","DD","Phragmipedium lindleyanum"
"4206","VU","Phragmipedium vittatum"
"4207","LC","Phyllanthus angustissimus"
"4208","LC","Phyllanthus choretroides"
"4209","LC","Phyllanthus claussenii"
"4210","VU","Phyllanthus gladiatus"
"4211","VU","Phyllanthus retroflexus"
"4212","LC","Phyllanthus rosellus"
"4213","VU","Phyllanthus subemarginatus"
"4214","LC","Phyllostemonodaphne geminiflora"
"4215","NT","Phyllostylon rhamnoides"
"4216","LC","Phymatidium aquinoi"
"4217","LC","Phymatidium falcifolium"
"4218","EN|VU","Phymatidium geiselii"
"4219","EN|VU","Phymatidium glaziovii"
"4220","VU","Phymatidium vogelii"
"4221","LC","Physocalymma scaberrimum"
"4222","NT","Physocalyx aurantiacus"
"4223","LC","Physocalyx major"
"4224","EN","Physocalyx scaberrimus"
"4225","EN","Picramnia coccinea"
"4226","LC","Picramnia parvifolia"
"4227","LC","Picramnia sellowii"
"4228","LC","Picrasma crenata"
"4229","CR","Picrosia cabreriana"
"4230","LC","Picrosia longifolia"
"4231","CR","Pilea aparadensis"
