Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Malvaceae,Pachira tocantina (Ducke) Fern. Alonso,Pachira tocantina,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malvaceae,Pavonia calyculosa A.St.-Hil. & Naudin,Pavonia calyculosa,LC,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia ciliata G.L.Esteves & Krapov.,Pavonia ciliata,CR,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,CR Lacuna,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia crassipedicellata Krapov.,Pavonia crassipedicellata,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER33,,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia crispa Krapov.,Pavonia crispa,CR,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",,CR Lacuna,P.A.,2020,Nova avaliação,
Malvaceae,Pavonia ducke-limae Monteiro,Pavonia ducke-limae,CR,"B2ab(ii,iii,iv)",,,P.A.,2020,Nova avaliação,
Malvaceae,Pavonia goetheoides (Hassl.) Fryxell ex G. L. Esteves,Pavonia goetheoides,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia makoyana E.Morren,Pavonia makoyana,LC,,TER20 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Malvaceae,Pavonia morii Krapov.,Pavonia morii,EN,"B1ab(i,ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia paucidentata Fryxell,Pavonia paucidentata,DD,,,,P.A.,2018,Nova avaliação,
Malvaceae,Pavonia sancti Krapov.,Pavonia sancti,CR,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",,CR Lacuna,P.A.,2020,Nova avaliação,
Malvaceae,Pavonia semiserrata (Schrad.) Steud.,Pavonia semiserrata,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Malvaceae,Pavonia spectabilis Krapov.,Pavonia spectabilis,CR,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2020,Nova avaliação,
Malvaceae,Pseudobombax calcicola Carv.-Sobr. & L.P.Queiroz,Pseudobombax calcicola,EN,"B1ab(i,iii)+2ab(ii,iii)",TER11,,P.A.,2018,Nova avaliação,
Malvaceae,Pseudobombax minimum Carv.-Sobr. & L.P.Queiroz,Pseudobombax minimum,LC,,TER11 - TER12,,P.A.,2018,Nova avaliação,
Malvaceae,Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz,Pseudobombax parvifolium,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Malvaceae,Pseudobombax petropolitanum A.Robyns,Pseudobombax petropolitanum,EN,B2ab(iii),TER30 - TER33,,P.A.,2019,Nova avaliação,
Malvaceae,Pterygota brasiliensis Allemão,Pterygota brasiliensis,LC,,TER10 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Malvaceae,Scleronema spruceana Benth.,Scleronema spruceana,LC,,,,P.A.,2018,Nova avaliação,
Malvaceae,Sterculia albidiflora Ducke,Sterculia albidiflora,DD,,,,P.A.,2018,Nova avaliação,
Malvaceae,Sterculia curiosa (Vell.) Taroda,Sterculia curiosa,LC,,TER10 - TER18 - TER20 - TER35,,P.A.,2018,Nova avaliação,
Malvaceae,Sterculia excelsa Mart.,Sterculia excelsa,LC,,TER1 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Malvaceae,Sterculia rigidifolia Ducke,Sterculia rigidifolia,DD,,,,P.A.,2018,Nova avaliação,
Malvaceae,Theobroma canumanense Pires & Fróes ex Cuatrec.,Theobroma canumanense,DD,,,,P.A.,2020,Nova avaliação,
Malvaceae,Theobroma grandiflorum (Willd. ex Spreng.) K.Schum.,Theobroma grandiflorum,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Behuria insignis Cham.,Behuria insignis,NT,,TER20,,P.A.,2019,Nova avaliação,
Melastomataceae,"Bellucia nigricans (Hooker f.) Penneys, Michelangeli, Judd & Almeda",Bellucia nigricans,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Melastomataceae,"Bellucia riparia (Renner) Penneys, Michelangeli, Judd & Almeda",Bellucia riparia,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,"Bellucia wurdackiana (Renner) Penneys, Michelangeli, Judd & Almeda",Bellucia wurdackiana,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Graffenrieda moaensis Wurdack,Graffenrieda moaensis,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,"Henriettea glabra (Vell.) Penneys, F.A. Michelangeli, Judd et Almeda",Henriettea glabra,LC,,TER32 - TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Huberia carvalhoi Baumgratz,Huberia carvalhoi,EN,B1ab(iii)+2ab(iii),TER35,,P.A.,2019,Reavaliação,
Melastomataceae,Huberia consimilis Baumgratz,Huberia consimilis,LC,,TER30 - TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Huberia espiritosantensis Baumgratz,Huberia espiritosantensis,VU,"B1ab(i,iii)",TER33,,P.A.,2019,Reavaliação,
Melastomataceae,Huberia glazioviana Cogn.,Huberia glazioviana,EN,B2ab(iii),TER29 - TER32,,P.A.,2019,Nova avaliação,
Melastomataceae,Huberia nettoana Brade,Huberia nettoana,NT,,TER29,,P.A.,2019,Reavaliação,
Melastomataceae,Huberia pirani Baumgratz,Huberia pirani,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Reavaliação,
Melastomataceae,Lavoisiera harleyi Wurdack,Lavoisiera harleyi,EN,"B1ab(i,ii,iii) + B2ab (i,ii,iii)",TER39,,P.A.,2020,Reavaliação,
Melastomataceae,Lavoisiera nervulosa Naudin,Lavoisiera nervulosa,EN,"B2ab(ii,iii,iv)",TER39,,P.A.,2019,Nova avaliação,
Melastomataceae,Lavoisiera punctata Mart. & Schrank ex DC.,Lavoisiera punctata,EN,"B1ab(i,ii,iii) + B2ab (i,ii,iii)",TER10,,P.A.,2020,Reavaliação,
Melastomataceae,Leandra brackenridgei (A.Gray) Cogn.,Leandra brackenridgei,NT,B1ab(iii),TER20 - TER32,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra cogniauxii (D'El Rei Souza) Reginato,Leandra cogniauxii,EN,B1ab(iii)+2ab(iii),TER10,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra fallacissima Markgr.,Leandra fallacissima,EN,B2ab(iii),TER33,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra lancifolia Cogn.,Leandra lancifolia,LC,,TER10 - TER18 - TER19 - TER29 - TER30 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra loligomorpha (R.Goldenb. & Reginato) Reginato,Leandra loligomorpha,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",,CR Lacuna,P.A.,2020,Nova avaliação,
Melastomataceae,Leandra pennipilis (Triana) Cogn.,Leandra pennipilis,EN,B2ab(iii),TER29,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra pilonensis Wurdack,Leandra pilonensis,LC,,TER19 - TER20 - TER24,,P.A.,2019,Nova avaliação,
Melastomataceae,Leandra tristis Cogn.,Leandra tristis,DD,,,,P.A.,2020,Nova avaliação,
Melastomataceae,Leandra umbellata DC.,Leandra umbellata,LC,,TER10 - TER29 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Macairea cuieirasii Renner,Macairea cuieirasii,EN,"B2ab(i,ii,iii)",,,P.A.,2020,Nova avaliação,
Melastomataceae,Macairea theresiae Cogn.,Macairea theresiae,LC,,,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Meriania aracaensis Wurdack,Meriania aracaensis,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Meriania calophylla (Cham.) Triana,Meriania calophylla,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER33,,P.A.,2019,Nova avaliação,
Melastomataceae,Meriania claussenii (Naudin) Triana,Meriania claussenii,LC,,TER20 - TER29,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Meriania inflata Michelangeli & R. Goldenb.,Meriania inflata,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2018,Nova avaliação,
Melastomataceae,Meriania neblinensis Wurdack,Meriania neblinensis,DD,,,,P.A.,2020,Nova avaliação,
Melastomataceae,Meriania paniculata (DC.) Triana,Meriania paniculata,NT,,TER32,,P.A.,2019,Nova avaliação,
Melastomataceae,Merianthera eburnea R.Goldenb. & Fraga,Merianthera eburnea,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER10,,P.A.,2019,Nova avaliação,
Melastomataceae,Merianthera pulchra Kuhlm.,Merianthera pulchra,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Melastomataceae,Merianthera sipolisii (Glaz. & Cogn.) Wurdack,Merianthera sipolisii,VU,"B1ab(i,ii,iii)",TER10,,P.A.,2019,Nova avaliação,
Melastomataceae,"Merianthera verrucosa R.Goldenb., Fraga & A.P.Fontana",Merianthera verrucosa,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER33,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia altissima Cogn.,Miconia altissima,LC,,TER20 - TER30,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia angelana R.Romero & R.Goldenb.,Miconia angelana,VU,"B2ab (i,ii,iii)",TER10,,P.A.,2020,Reavaliação,
Melastomataceae,Miconia argyraea Cogn.,Miconia argyraea,DD,,TER33,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia atlantica Caddah & R.Goldenb.,Miconia atlantica,LC,,TER30 - TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia baumgratziana R.Goldenb. & C.V.Martin,Miconia baumgratziana,LC,,TER10 - TER20 - TER30 - TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia brasiliensis (Spreng.) Triana,Miconia brasiliensis,LC,,TER10 - TER20 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Melastomataceae,Miconia brunnea DC.,Miconia brunnea,LC,,TER10 - TER20 - TER29 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Miconia caiuia E.C.O.Chagas & R.Goldenb.,Miconia caiuia,NT,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia capixaba R.Goldenb.,Miconia capixaba,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Melastomataceae,Miconia castaneiflora Naudin,Miconia castaneiflora,VU,"B2ab(i,ii,iii)",TER20 - TER29,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia cubatanensis Hoehne,Miconia cubatanensis,LC,,TER10 - TER15 - TER18 - TER19 - TER20 - TER24 - TER29 - TER32 - TER33 - TER39,,P.N.A.,2018,Nova avaliação,
Melastomataceae,Miconia dorsaliporosa R.Goldenb. & Reginato,Miconia dorsaliporosa,NT,,TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia formosa Cogn.,Miconia formosa,LC,,TER20 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Miconia goldenbergiana Caddah,Miconia goldenbergiana,NT,,TER33,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia ibaguensis (Bonpl.) Triana,Miconia ibaguensis,LC,,TER10 - TER12 - TER15 - TER18 - TER29 - TER32 - TER33 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Melastomataceae,Miconia irwinii Wurdack,Miconia irwinii,LC,,TER10 - TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Miconia kollmannii R.Goldenb. & Reginato,Miconia kollmannii,DD,,TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia lagunensis Ule,Miconia lagunensis,EN,"B2ab(i,ii,iii)",TER19 - TER29,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia lurida Cogn.,Miconia lurida,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,"Miconia manauara R.Goldenb., Caddah , Michelangeli&",Miconia manauara,LC,,TER1,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia mellina DC.,Miconia mellina,LC,,TER10 - TER29 - TER30,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia michelangeliana R.Goldenb. & L.Kollmann,Miconia michelangeliana,DD,,TER33,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia nordestina R.Goldenb. & E.C.O.Chagas,Miconia nordestina,LC,,TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Miconia picinguabensis R.Goldenb. & A.B.Martins,Miconia picinguabensis,CR,"B1ab(i,ii,iii) + B2ab (i,ii,iii)",,,P.A.,2020,Reavaliação,
Melastomataceae,Miconia pulchra Cogn.,Miconia pulchra,DD,,TER10 - TER32,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia rufipila Triana,Miconia rufipila,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia sclerophylla Triana,Miconia sclerophylla,LC,,TER10 - TER29 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Melastomataceae,Miconia setosociliata Cogn.,Miconia setosociliata,NT,,TER30 - TER33,,P.A.,2020,Reavaliação,
Melastomataceae,Miconia shepherdii R.Goldenb. & Reginato,Miconia shepherdii,LC,,TER10,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia suberosa Meirelles & R.Goldenb.,Miconia suberosa,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia tentaculifera Naudin,Miconia tentaculifera,NT,,TER10,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia urophylla DC.,Miconia urophylla,LC,,TER10 - TER29 - TER30,,P.A.,2019,Nova avaliação,
Melastomataceae,Miconia valentinensis Bacci & R.Goldenb.,Miconia valentinensis,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER33,CR Lacuna,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia warmingiana Cogn.,Miconia warmingiana,DD,,TER10,,P.A.,2018,Nova avaliação,
Melastomataceae,Miconia weddellii Naudin,Miconia weddellii,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri arborea Gardner,Mouriri arborea,LC,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Mouriri brachyanthera Ducke,Mouriri brachyanthera,LC,,TER1,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri cearensis Huber,Mouriri cearensis,LC,,TER1,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Mouriri chamissoana Cogn.,Mouriri chamissoana,LC,,TER20 - TER24 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Mouriri dimorphandra Morley,Mouriri dimorphandra,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri doriana Saldanha ex Cogn.,Mouriri doriana,EN,B2ab(iii),TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Mouriri duckeanoides Morley,Mouriri duckeanoides,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri lunatanthera Morley,Mouriri lunatanthera,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri micradenia Ducke,Mouriri micradenia,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri pusa Gardner,Mouriri pusa,LC,,TER10 - TER12 - TER39,,P.N.A.,2020,Nova avaliação,
Melastomataceae,Mouriri regeliana Cogn.,Mouriri regeliana,EN,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Mouriri torquata Morley,Mouriri torquata,DD,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Mouriri trunciflora Ducke,Mouriri trunciflora,LC,,,,P.A.,2018,Nova avaliação,
Melastomataceae,Ossaea loligomorpha R.Goldenb. & Reginato,Ossaea loligomorpha,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,CR Lacuna,P.A.,2018,Nova avaliação,
Melastomataceae,Ossaea suprabasalis R.Goldenb. & Reginato,Ossaea suprabasalis,EN,B2ab(iii),TER33 - TER35,,P.A.,2019,Nova avaliação,
Melastomataceae,Pleroma fissinervium Schrank et Mart. ex DC.,Pleroma fissinervium,LC,,TER10 - TER20 - TER29 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Pleroma fragae L. Kollmann & R. Goldenb.,Pleroma fragae,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER33,CR Lacuna,P.A.,2018,Nova avaliação,
Melastomataceae,Tibouchina barnebyana Wurdack,Tibouchina barnebyana,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Tibouchina boudetii P.J.F.Guim. & R.Goldenb.,Tibouchina boudetii,EN,"B2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Melastomataceae,Tibouchina canescens (D.Don) Cogn.,Tibouchina canescens,LC,,TER10 - TER15 - TER29 - TER32,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Tibouchina francavillana Cogn.,Tibouchina francavillana,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Tibouchina regnellii Cogn.,Tibouchina regnellii,LC,,TER19 - TER20,,P.N.A.,2019,Nova avaliação,
Melastomataceae,Tibouchina rigidula (Naudin) Wurdack,Tibouchina rigidula,EN,B2ab(iii),TER10,,P.A.,2019,Nova avaliação,
Melastomataceae,Tococa costoides Michelangeli,Tococa costoides,DD,,,,P.A.,2020,Nova avaliação,
Melastomataceae,Trembleya pentagona Naudin,Trembleya pentagona,VU,B1ab(iii),TER10 - TER29,,P.A.,2019,Nova avaliação,
Meliaceae,Guarea anomala T.D.Penn.,Guarea anomala,DD,,TER35,,P.A.,2018,Nova avaliação,
Meliaceae,Guarea blanchetii C.DC.,Guarea blanchetii,LC,,TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Meliaceae,Guarea gracilis T.D.Penn.,Guarea gracilis,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Meliaceae,"Guarea pendula R.S.Ramalho, A.L. Pinheiro & T.D.Penn.",Guarea pendula,LC,,TER10 - TER33,,P.A.,2018,Nova avaliação,
Meliaceae,Guarea zepivae T.D.Penn.,Guarea zepivae,DD,,,,P.A.,2018,Nova avaliação,
Meliaceae,Trichilia magnifoliola T.D.Penn.,Trichilia magnifoliola,VU,"B2ab(i,ii,iii)",TER10 - TER33,,P.A.,2019,Reavaliação,
Meliaceae,Trichilia micropetala T.D.Penn.,Trichilia micropetala,EN,"B2ab(i,ii,iii)",,,P.A.,2019,Reavaliação,
Metteniusaceae,Emmotum harleyi R.Duno,Emmotum harleyi,LC,,TER39,,P.N.A.,2019,Nova avaliação,
Monimiaceae,Macropeplus dentatus (Perkins) I.Santos & Peixoto,Macropeplus dentatus,NT,,TER29,,P.A.,2019,Nova avaliação,
Monimiaceae,Mollinedia boracensis Peixoto,Mollinedia boracensis,NT,,TER10 - TER20 - TER29,,P.A.,2019,Reavaliação,
Monimiaceae,Mollinedia dolichotricha Lírio & Peixoto,Mollinedia dolichotricha,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33 - TER35,,P.A.,2018,Nova avaliação,
Monimiaceae,Mollinedia eugeniifolia Perkins,Mollinedia eugeniifolia,CR,"B2ab(ii,iii,iv)",TER24,,P.A.,2019,Reavaliação,
Monimiaceae,Mollinedia glaziovii Perkins,Mollinedia glaziovii,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Monimiaceae,Mollinedia heteranthera Perkins,Mollinedia heteranthera,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",,,P.A.,2019,Nova avaliação,
Monimiaceae,Mollinedia jorgearum Peixoto,Mollinedia jorgearum,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER20 - TER32,,P.A.,2018,Nova avaliação,
Monimiaceae,Mollinedia lamprophylla Perkins,Mollinedia lamprophylla,NT,,TER32 - TER33 - TER35 - TER39,,P.A.,2019,Reavaliação,
Monimiaceae,Mollinedia longifolia Perkins,Mollinedia longifolia,LC,,TER29 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Monimiaceae,Mollinedia luizae Peixoto,Mollinedia luizae,DD,,,,P.A.,2020,Reavaliação,
Monimiaceae,Mollinedia salicifolia Perkins,Mollinedia salicifolia,NT,,TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Moraceae,Ficus adhatodifolia Schott in Spreng.,Ficus adhatodifolia,LC,,TER10 - TER18 - TER19 - TER20 - TER24 - TER26 - TER32 - TER35,,P.N.A.,2020,Nova avaliação,
Moraceae,Ficus bahiensis C.C.Berg & Carauta,Ficus bahiensis,LC,,TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Moraceae,Ficus bonijesulapensis R.M.Castro,Ficus bonijesulapensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER11 - TER39,,P.A.,2018,Nova avaliação,
Moraceae,Ficus caatingae R.M.Castro,Ficus caatingae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35 - TER39,,P.A.,2018,Nova avaliação,
Moraceae,Ficus carautana L.J.Neves & Emygdio,Ficus carautana,EN,"B2ab(i,ii,iii)",,,P.A.,2019,Reavaliação,
Moraceae,Ficus cyclophylla (Miq.) Miq.,Ficus cyclophylla,NT,,TER10 - TER32 - TER33 - TER35 - TER39,,P.A.,2019,Reavaliação,
Moraceae,Ficus diamantina A.F.P.Machado & L.P.Queiroz,Ficus diamantina,EN,B2ab(iii),,,P.A.,2020,Nova avaliação,
Moraceae,Ficus duartei C.C.Berg & Carauta,Ficus duartei,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER32,,P.A.,2020,Nova avaliação,
Moraceae,Ficus hatschbachii C.C.Berg & Carauta,Ficus hatschbachii,VU,B1b(iii),,,P.A.,2020,Nova avaliação,
Moraceae,Ficus holosericea Schott,Ficus holosericea,EN,"B2ab(ii,iii,v)",TER33,,P.A.,2019,Nova avaliação,
Moraceae,Ficus lagoensis C.C.Berg & Carauta,Ficus lagoensis,LC,,TER10 - TER18 - TER19 - TER29 - TER33,,P.A.,2019,Nova avaliação,
Moraceae,"Ficus latipedunculata Pedern., Romaniuc & Mansano",Ficus latipedunculata,CR,B2ab(iii),,,P.A.,2020,Nova avaliação,
Moraceae,Ficus laureola Warb. ex C.C.Berg & Carauta,Ficus laureola,VU,"B2ab(ii,iii)",TER10 - TER33,,P.A.,2019,Nova avaliação,
Moraceae,Ficus vermifuga (Miq.) Miq.,Ficus vermifuga,LC,,TER32,,P.A.,2018,Nova avaliação,
Moraceae,Naucleopsis jamariensis C.C.Berg,Naucleopsis jamariensis,DD,,,,P.A.,2018,Nova avaliação,
Moraceae,Naucleopsis stipularis Ducke,Naucleopsis stipularis,LC,,,,P.A.,2018,Nova avaliação,
Moraceae,"Sorocea longipedicellata A.F.P.Machado, M.D.M.Vianna & Romaniuc",Sorocea longipedicellata,CR,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",TER35,,P.A.,2020,Nova avaliação,
Myristicaceae,Iryanthera campinae W.A.Rodrigues,Iryanthera campinae,VU,D2,,,P.A.,2019,Reavaliação,
Myristicaceae,Iryanthera dialyandra Ducke,Iryanthera dialyandra,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Myristicaceae,Virola bicuhyba (Schott ex Spreng.) Warb.,Virola bicuhyba,EN,"A2cd;B2ab(i,ii,iii,iv,v)",TER10 - TER19 - TER20 - TER24 - TER29 - TER30 - TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Myristicaceae,Virola crebrinervia Ducke,Virola crebrinervia,EN,"B1ab(i,iii)+2ab(ii,iii)",TER2,,P.A.,2018,Nova avaliação,
Myristicaceae,Virola malmei A.C.Sm.,Virola malmei,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Myristicaceae,Virola officinalis Warb.,Virola officinalis,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Myristicaceae,Virola urbaniana Warb.,Virola urbaniana,VU,"B2ab(i,ii,iii)",TER9,,P.A.,2018,Nova avaliação,
Myrtaceae,Calycolpus andersonii Landrum,Calycolpus andersonii,DD,,,,P.A.,2020,Nova avaliação,
Myrtaceae,Calyptranthes blanchetiana O.Berg,Calyptranthes blanchetiana,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER35,,P.A.,2020,Nova avaliação,
Myrtaceae,Calyptranthes glazioviana Kiaersk.,Calyptranthes glazioviana,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER32 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes grandiflora O.Berg,Calyptranthes grandiflora,LC,,TER19 - TER20 - TER24 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes martiusiana DC.,Calyptranthes martiusiana,EN,"A2c,B1ab(i,ii,iii)+2ab(ii,iii)",TER32,,P.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes obovata Kiaersk.,Calyptranthes obovata,LC,,TER19 - TER20 - TER29 - TER30 - TER32,,P.N.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes obversa O.Berg,Calyptranthes obversa,CR,"B2ab(i,ii,iii,iv,v)",TER10,CR Lacuna,P.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes pileata D.Legrand,Calyptranthes pileata,VU,"B2ab(i,ii,iii,iv)",TER26,,P.A.,2019,Reavaliação,
Myrtaceae,Calyptranthes restingae Sobral,Calyptranthes restingae,EN,"B2ab(i,ii,iii,v)",TER35,,P.A.,2019,Reavaliação,
Myrtaceae,Calyptranthes rubella (O.Berg) D.Legrand,Calyptranthes rubella,NT,,TER24,,P.A.,2019,Reavaliação,
Myrtaceae,Calyptranthes rufa O.Berg,Calyptranthes rufa,LC,,TER32 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes spruceana O.Berg,Calyptranthes spruceana,LC,,,,P.N.A.,2019,Nova avaliação,
Myrtaceae,Calyptranthes ubatubana Sobral & Rochelle,Calyptranthes ubatubana,VU,D2,,,P.A.,2019,Nova avaliação,
Myrtaceae,Campomanesia anemonea Landrum,Campomanesia anemonea,VU,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Myrtaceae,Campomanesia espiritosantensis Landrum,Campomanesia espiritosantensis,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Myrtaceae,Campomanesia macrobracteolata Landrum,Campomanesia macrobracteolata,EN,"B2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Myrtaceae,Campomanesia prosthecesepala Kiaersk.,Campomanesia prosthecesepala,DD,,,,P.A.,2020,Reavaliação,Ausente no shapefile
Myrtaceae,Campomanesia reitziana D.Legrand,Campomanesia reitziana,NT,,TER19,,P.A.,2019,Reavaliação,
Myrtaceae,Campomanesia sepalifolia Luber & M.Ibrahim,Campomanesia sepalifolia,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2020,Nova avaliação,
Myrtaceae,Campomanesia simulans M.L.Kawas.,Campomanesia simulans,NT,,TER10,,P.A.,2019,Nova avaliação,
