"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"763","2020-09-02 16:24:08-03","Cenargen","CEN","14081","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Roberto Fontes Vieira","1990","09","25",NA,"Brasil","Exsicatas",NA,"Folhas jovens pilosas; botões florais com sépalas pilosas; pétalas verdes.","CEN00014081","501",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","DF","BRASILIA","Fazenda Chapadinha em José Pires; APA da Cafuringa.","-47.9296989440918","-15.7797002792358","CEN00014081","1000","1000","-4811667.0","-1555000.0","2018",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"5"
"764","2020-09-02 16:24:08-03","Cenargen","CEN","33287","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Alexandre Bonesso Sampaio","1996","04","11",NA,"Brasil","Exsicatas",NA,"Planta coletada no trecho abaixo do açude da sede, denominado cabaceira, margem direita do Córrego Açudinho, próximo ao córrego.","CEN00033287","8",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","DF","BRASILIA","Fazenda Sucupira (EMBRAPA - CENARGEN), Mata do Açudinho, cabeceira.","-47.9296989440918","-15.7797002792358","CEN00033287","1080","1080","-4803333.0","-1592417.0","2018",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"5"
"765","2020-09-02 16:24:08-03","Cenargen","CEN","31635","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Bruno Machado Teles Walter","1996","09","05",NA,"Brasil","Exsicatas",NA,"Folhas discolores (verde-claro na face abaxial e verde-escuro na face adaxial). Cálice com pelos ferrugineos. Corola e gineceu verdes.","CEN00031635","3457",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","DF","BRASILIA","Fazenda Sucupira (EMBRAPA-CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo (Núcleo Bandeirante)","-47.9296989440918","-15.7797002792358","CEN00031635","1080","1080","-4801667.0","-1591667.0","2018",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"7"
"766","2020-09-02 16:24:08-03","Cenargen","CEN","33433","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Alexandre Bonesso Sampaio","1998","02","26",NA,"Brasil","Exsicatas",NA,"Transecto nº 3 da Fitossociologia. Próximo a parcela nº 70.","CEN00033433","165",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","DF","BRASILIA","Mata do Riacho Fundo, Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","CEN00033433","1080","1080","-4803333.0","-1592417.0","2018",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"5"
"767","2020-09-02 16:24:08-03","Cenargen","CEN","50151","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","João Marcelo de Rezende","2002","10","15",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado.","CEN00050151","595",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","DF","BRASILIA","Paranoá. DF-285, próximo a ponte de concreto do rio Preto.","-47.9296989440918","-15.7797002792358","CEN00050151","930","930","-4732389.0","-1605056.0","2018",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"6"
"768","2020-09-02 16:24:08-03","Cenargen","CEN","96820","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Francisco Ferreira de Miranda Santos","2016","11","18",NA,"Brasil","Exsicatas",NA,"Cerradão antropizado, raleado pelo pastoreio de vacas. Fruto: maduros, pilosos, verde amarelados, carnosos. Patrocinadores: VSB - Vale so São Bartolomeu Transmissora de Energia. Parte integrante do programa Ambiental Linha de Transmissão 500 kv (C1 e C2). Doação Flora do DF e do Goiás.","CEN00096820","700",NA,NA,"(Mart.) B.Walln.","B. M. T. Walter","DF","BRASILIA","São Sebastião. Long: 2016160,7458 e Lat: 8239904,0727. Ponto 800.","-47.9296989440918","-15.7797002792358","CEN00096820",NA,NA,NA,NA,"2018","04",NA,"70570","auto",NA,NA,NA,NA,NA,"2"
"769","2020-09-02 16:24:08-03","Cenargen","CEN","41275","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Marina de Lourdes Fonseca Resende","2001","04","24",NA,"Brasil","Exsicatas",NA,"Árvore heliófita. Folhas discolores, verdes, cartáceas. Frutos imaturos cor verde, maduros amarelos, pilosos. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041275","2555",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","CAMPOS BELOS","Estrada de chão para Pouso Alto.","-46.7717018127441","-13.0367002487183","CEN00041275","600","600","-4637194.0","-1301722.0","2018",NA,NA,"70364","auto",NA,NA,NA,NA,NA,"1"
"770","2020-09-02 16:24:08-03","Cenargen","CEN","15550","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Bruno Machado Teles Walter","1991","12","09",NA,"Brasil","Exsicatas",NA,"Bacia de inundação da UHE Serra da Mesa.","CEN00015550","934",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","COLINAS DO SUL","2 km da entrada Sul do canteiro de obras, estrada da UHE Serra da Mesa/Colinas do Sul.","-48.0783004760742","-14.1513996124268","CEN00015550","390","390","-4830000.0","-1388333.0","2018",NA,NA,"58154","auto",NA,NA,NA,NA,NA,"5"
"771","2020-09-02 16:24:08-03","Cenargen","CEN","43249","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Glocimar Pereira-Silva","2002","03","06",NA,"Brasil","Exsicatas",NA,"Fruto na carpoteca. Área de Influência da UHE Queimado; influência indireta.","CEN00043249","6085",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","CRISTALINA","Margem esquerda do rio Arrependido, próximo á foz de pequeno córrego secundário.","-47.6136016845703","-16.7686004638672","CEN00043249","840","840","-4733528.0","-1621750.0","2018",NA,NA,"85457","auto",NA,NA,NA,NA,NA,"4"
"772","2020-09-02 16:24:08-03","Cenargen","CEN","44792","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Glocimar Pereira-Silva","2002","03","26",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044792","6235",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","FORMOSA","Margem esquerda da Lagoa do Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","CEN00044792",NA,NA,"-4719722.0","-1598333.0","2018",NA,NA,"113054","auto",NA,NA,NA,NA,NA,"4"
"773","2020-09-02 16:24:08-03","Cenargen","CEN","48410","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Glocimar Pereira-Silva","2002","11","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00048410","6817",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","LUZIANIA","Fazenda Alagado. Ponto 3. AII.","-47.9502983093262","-16.2525005340576","CEN00048410",NA,NA,"-4817806.0","-1623528.0","2018",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"4"
"774","2020-09-02 16:24:08-03","Cenargen","CEN","24598","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Bruno Machado Teles Walter","1992","10","07",NA,"Brasil","Exsicatas",NA,"Botões florais verdes. Cálice verde claro, corola verde escura. Planta com galhas proeminentes. Folhas com muito pulgão. Área de influência do UHE Serra da Mesa.","CEN00024598","2029",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","NIQUELANDIA","Dolina, ao norte da GO - 237 seguindo por estradas das fazendas Lage e Ouro Fino, entre Uruaçú e Niquelândia.","-48.4597015380859","-14.4738998413086","CEN00024598","480","480","-4885000.0","-1410000.0","2018",NA,NA,"74171","auto",NA,NA,NA,NA,NA,"4"
"775","2020-09-02 16:24:08-03","Cenargen","CEN","47959","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Aécio Amaral-Santos","2003","05","19",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado.","CEN00047959","2008",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","MG","UNAI","Mata de galeria à esquerda, cerca de 1 km da guarita de acesso para Palmital.","-46.9061012268066","-16.3575000762939","CEN00047959",NA,NA,"-4731778.0","-1619056.0","2018",NA,NA,"97926","auto",NA,NA,NA,NA,NA,"4"
"776","2020-09-02 16:24:08-03","Cenargen","CEN","24408","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Glocimar Pereira-Silva","1993","12","14",NA,"Brasil","Exsicatas",NA,"Pedúnculo verde.","CEN00024408","2117",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","CORUMBAIBA","Margem esquerda do Rio Corumbá próximo ao eixo da barragem.","-48.5614013671875","-18.1424999237061","CEN00024408","520","520","-4856667.0","-1796667.0","2018",NA,NA,"40186","auto",NA,NA,NA,NA,NA,"4"
"777","2020-09-02 16:24:08-03","Cenargen","CEN","47185","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Aécio Amaral-Santos","2002","05","14",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado; influência indireta.","CEN00047185","1116",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","CRISTALINA","1,5 km após a fazenda do Sr. Edileno (após a ponte sobre o rio Preto) sentido Palmital - BR-251. Na bifurcação á esquerda.","-47.6136016845703","-16.7686004638672","CEN00047185",NA,NA,"-4735611.0","-1620472.0","2018",NA,NA,"85457","auto",NA,NA,NA,NA,NA,"4"
"778","2020-09-02 16:24:08-03","Cenargen","CEN","16344","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Gilberto Pedralli","1990","05","22",NA,"Brasil","Exsicatas",NA,"Com unss 4m alt., dentro de mata galeria, alguns frutos já maduros.","CEN00016344","3289",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","GO","NIQUELANDIA","11 km em direção a Uruaçu.","-48.4597015380859","-14.4738998413086","CEN00016344","640","640","-4856667.0","-1446667.0","2018",NA,NA,"74171","auto",NA,NA,NA,NA,NA,"5"
"779","2020-09-02 16:24:08-03","Cenargen","CEN","44879","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Glocimar Pereira-Silva","2002","03","27",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044879","6323",NA,NA,"(Mart.) B.Walln.","B. Wallnofer","MG","UNAI","Margem esquerda do rio Preto (próximo à ponte de madeira).","-46.9061012268066","-16.3575000762939","CEN00044879","800","800","-4733139.0","-1618694.0","2018",NA,NA,"97926","auto",NA,NA,NA,NA,NA,"4"
"780","2019-10-04 13:51:43-03","UFG","HJ","3349","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.","2004","07","27",NA,"Brasil",NA,NA,NA,"HJ00003349","960",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00003349","620","620","51º59'43''W","18º26'22''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-10-04 13:51:43-03","UFG","HJ","501","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.","2003","10","24",NA,"Brasil",NA,NA,NA,"HJ00000501","501",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","HJ00000501","700","700","51º42'43''W","17º54'1''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-10-04 13:51:43-03","UFG","HJ","7174","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.; Andrade-Sousa, E.","2012","09","27",NA,"Brasil",NA,NA,NA,"HJ00007174","5140",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Portelândia","Zona Rural.","-52.625556","-17.339722","HJ00007174","917","917","52º37'32''W","17º20'23''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-10-04 13:51:43-03","UFG","HJ","7184","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.; Andrade-Sousa, E.","2012","12","01",NA,"Brasil",NA,NA,NA,"HJ00007184","5436",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Mineiros","GO 050, atrás do PARNAEMAS.","-52.951389","-17.717778","HJ00007184","620","620","52º57'5''W","17º43'4''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-10-04 13:51:43-03","UFG","HJ","7183","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.; Andrade-Sousa, E.","2012","09","22",NA,"Brasil",NA,NA,NA,"HJ00007183","4999",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Montividiu","Próximo GO 174.","-51.159444","-17.174722","HJ00007183","829","829","51º9'34''W","17º10'29''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-05-07 10:21:08-03","UFG","HJ","2759","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Pio, A.","2009","01","15",NA,"Brasil",NA,NA,NA,"HJ00002759","50",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Mato Grosso do Sul","Cassilândia","PCH Planalto.","-52.393056","-18.761944","HJ00002759","638","638","52º23'35''W","18º45'43''S","2019","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-10-04 13:51:43-03","UFG","HJ","3348","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.","2005","01","28",NA,"Brasil",NA,NA,NA,"HJ00003348","1808",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00003348","620","620","51º59'43''W","18º26'22''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-10-04 13:51:43-03","UFG","HJ","7172","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.; Andrade-Sousa, E.","2012","09","26",NA,"Brasil",NA,NA,NA,"HJ00007172","5106",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Mineiros","BR 359 GO 241.","-52.9375","-17.756389","HJ00007172","864","864","52º56'15''W","17º45'23''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-10-04 13:51:43-03","UFG","HJ","3347","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.","2005","02","23",NA,"Brasil",NA,NA,NA,"HJ00003347","1995",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00003347","620","620","51º59'43''W","18º26'22''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-10-04 13:51:43-03","UFG","HJ","2975","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","2007","12","18",NA,"Brasil",NA,NA,NA,"HJ00002975","935",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.156944","-18.125","HJ00002975","546","546","51º9'25''W","18º7'30''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-10-04 13:51:43-03","UFG","HJ","27","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.","1999","10","24",NA,"Brasil",NA,NA,NA,"HJ00000027","27",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","HJ00000027","700","700","51º42'43''W","17º54'1''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-10-04 13:51:43-03","UFG","HJ","7173","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Souza, L.F.; Andrade-Sousa, E.","2012","09","26",NA,"Brasil",NA,NA,NA,"HJ00007173","5100",NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Goiás","Mineiros","GO 206, ao lado do PARNAEMAS.","-52.944444","-18.304167","HJ00007173","849","849","52º56'40''W","18º18'15''S","2019","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-10-15 09:53:48-03","UFPR","EFC","15257","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Völtz, R.R.; et al.","2016","10","12",NA,"Brasil",NA,NA,"Arvoreta 5 m alt.; flores pétalas esverdeadas __COMMOM_NAME__: Caqui-do-mato","EFC015257","1042",NA,NA,"(Mart.) B.Walln.","Völtz, R.R.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.6659","-24.1703",NA,"820","820","-49.6659","-24.1703","2016","10","12",NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-11-13 11:19:15-03","USP","SPF","203743","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","21",NA,"Brasil",NA,NA,NA,"SPF00203743","6379",NA,NA,"A.DC.","Santos, MF","Tocantins","Araguacema",NA,"-49.137222","-9.186667",NA,"217","217","-49.137222","-9.186667","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-11-13 11:19:15-03","USP","SPF","194393","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2008","10","14",NA,"Brasil",NA,NA,NA,"SPF00194393","1360",NA,NA,"A.DC.","Santos, MF","Tocantins","São Valério",NA,"-48.117333","-12.991111",NA,"327","327","-48.117333","-12.991111","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-13 11:19:14-03","USP","SPF","111276","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1996","04","02",NA,"Brasil",NA,NA,NA,"SPF00111276","3668",NA,NA,"A.DC.","Wallnöfer, B","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.666667","-19.333333",NA,"830","830","-43.666667","-19.333333","2008","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-13 11:19:14-03","USP","SPF","132623","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Barreto, KD","1994","12","15",NA,"Brasil",NA,NA,NA,"SPF00132623","3429",NA,NA,"A.DC.","Santos, MF","São Paulo","Anhembi",NA,"-48.304639","-22.706889",NA,NA,NA,"-48.304639","-22.706889","2005","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-11-13 11:19:14-03","USP","SPF","122865","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pastore, JA","1997","03","19",NA,"Brasil",NA,NA,NA,"SPF00122865","757",NA,NA,"A.DC.","Santos, MF","São Paulo","Guaraci",NA,"-49.9","-20.483333",NA,NA,NA,"-49.9","-20.483333","2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-11-13 11:19:14-03","USP","SPF","127700","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1998","01","12",NA,"Brasil",NA,NA,NA,"SPF00127700","3922",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Monjolos",NA,"-44.036944","-18.2925",NA,"770","770","-44.036944","-18.2925","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-11-13 11:19:14-03","USP","SPF","131100","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1998","05","16",NA,"Brasil",NA,NA,NA,"SPF00131100","4353",NA,NA,"A.DC.","Wallnöfer, B","Minas Gerais","Cristália",NA,"-42.885833","-16.740278",NA,"810","810","-42.885833","-16.740278","2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-11-13 11:19:14-03","USP","SPF","132620","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Barreto, KD","1993","09","28",NA,"Brasil",NA,NA,NA,"SPF00132620","1302",NA,NA,"A.DC.","Santos, MF","São Paulo","Itirapina",NA,"-47.783722","-22.16925",NA,NA,NA,"-47.783722","-22.16925","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-11-13 11:19:14-03","USP","SPF","146008","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","2001","01","23",NA,"Brasil",NA,NA,NA,"SPF00146008","4816",NA,NA,"A.DC.","Pirani, JR","Mato Grosso do Sul","Camapuã",NA,"-53.897222","-19.525",NA,"612","612","-53.897222","-19.525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2019-11-13 11:19:15-03","USP","SPF","161562","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Mello-Silva, R","2003","11","29",NA,"Brasil",NA,NA,NA,"SPF00161562","2231",NA,NA,"A.DC.","Santos, MF","Goiás","Mossâmedes","Serra Dourada","-50.184722","-16.090833",NA,"837","837","-50.184722","-16.090833","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-11-13 11:19:15-03","USP","SPF","161563","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Mello-Silva, R","2003","12","07",NA,"Brasil",NA,NA,NA,"SPF00161563","2362",NA,NA,"A.DC.","Santos, MF","Tocantins","Natividade","Serra da Natividade","-47.691111","-11.656389",NA,"345","345","-47.691111","-11.656389","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-13 11:19:15-03","USP","SPF","169520","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Araújo-Nóbrega, M","2000","07","17",NA,"Brasil",NA,NA,NA,"SPF00169520","200",NA,NA,"A.DC.",NA,"Bahia","Ibicoara","Chapada Diamantina","-41.416667","-13.383333",NA,"1190","1190","-41.416667","-13.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-11-13 11:19:15-03","USP","SPF","174854","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Mendonça, RC","2005","03","29",NA,"Brasil",NA,NA,NA,"SPF00174854","5886",NA,NA,"A.DC.","Santos, MF","Goiás","Nerópolis","Parque Estadual Altamiro de Moura Pacheco","-49.16925","-16.5205",NA,"810","810","-49.16925","-16.5205","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-11-13 11:19:15-03","USP","SPF","174855","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Mendonça, RC","2005","03","31",NA,"Brasil",NA,NA,NA,"SPF00174855","5912",NA,NA,"A.DC.","Santos, MF","Goiás","Goianápolis","Parque Estadual Altamiro de Moura Pacheco","-49.132722","-16.551806",NA,"850","850","-49.132722","-16.551806","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-11-13 11:19:15-03","USP","SPF","174859","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2004","05","21",NA,"Brasil",NA,NA,NA,"SPF00174859","5400",NA,NA,"A.DC.","Santos, MF","Goiás","Colinas do Sul",NA,"-48.056222","-14.194833",NA,NA,NA,"-48.056222","-14.194833","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-13 11:19:15-03","USP","SPF","175355","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ceccantini, GCT","2006","06","25",NA,"Brasil",NA,NA,NA,"SPF00175355","2856",NA,NA,"A.DC.","Pirani, JR","Minas Gerais","Matozinhos",NA,"-43.987556","-19.473278",NA,NA,NA,"-43.987556","-19.473278","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-13 11:19:15-03","USP","SPF","175356","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ceccantini, GCT","2006","03","31",NA,"Brasil",NA,NA,NA,"SPF00175356","2735",NA,NA,"A.DC.","Pirani, JR","Minas Gerais","Matozinhos",NA,"-43.955083","-19.50775",NA,"758","758","-43.955083","-19.50775","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-13 11:19:15-03","USP","SPF","175942","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos, FS","1989","01","05",NA,"Brasil",NA,NA,NA,"SPF00175942","917",NA,NA,"A.DC.","Santos, MF","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-Brasil","-39.133333","-16.383333",NA,NA,NA,"-39.133333","-16.383333","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-13 11:19:15-03","USP","SPF","175943","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Thomas, WW","1993","01","24",NA,"Brasil",NA,NA,NA,"SPF00175943","9608b",NA,NA,"A.DC.","Wallnöfer, B","Piauí","Teresina",NA,"-41.8","-6.883333",NA,NA,NA,"-41.8","-6.883333","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-13 11:19:15-03","USP","SPF","176570","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Aparecida da Silva, M","2005","12","10",NA,"Brasil",NA,NA,NA,"SPF00176570","5772",NA,NA,"A.DC.","Aparecida da Silva, M","Goiás","Pirenópolis","Parque Estadual dos Pirineus","-48.836667","-15.790833",NA,"1300","1300","-48.836667","-15.790833","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-13 11:19:15-03","USP","SPF","178271","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Cavalcanti, TB","2005","11","22",NA,"Brasil",NA,NA,NA,"SPF00178271","3658",NA,NA,"A.DC.","Santos, MF","São Paulo","Pedregulho",NA,"-47.310556","-20.198889",NA,"746","746","-47.310556","-20.198889","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-13 11:19:15-03","USP","SPF","178272","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Conceição, SF","2005","04","09",NA,"Brasil",NA,NA,NA,"SPF00178272","156",NA,NA,"A.DC.","Santos, MF","Bahia","Cocos",NA,"-44.732222","-14.268333",NA,NA,NA,"-44.732222","-14.268333","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
